participant,expName,sex,age (years),dominant hand,file_stim,etnia,etichetta,match,blocco,condizione,risposta.rt,risposta.corr,id_self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,625.4975665,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,514.8748867,0,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,689.9238024,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,582.6674029,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,447.3724682,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,372.3230325,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,431.2462229,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,534.484379,0,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,425.5976118,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,506.2990002,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,459.3391959,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,446.4635365,0,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,555.3162135,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,514.5501755,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,481.2989645,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,542.3383042,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,487.2981664,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,636.5787368,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,555.4487556,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,538.3327231,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,613.5697197,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,496.3085037,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,435.4437739,0,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,522.4414393,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,631.3414238,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,574.3390378,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,705.2703518,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,505.9848875,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,482.8572925,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,488.1256334,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,525.0281058,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,394.5700098,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,456.9649082,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,372.5828044,0,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,407.464508,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,492.6727526,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,423.3940393,0,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,552.6672937,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,543.4477292,0,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,600.3448442,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,821.2827556,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,438.2003732,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,605.1286459,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,426.2626488,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,482.9972722,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,439.9559014,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,677.2128474,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,404.1455816,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,425.1896366,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,442.2520623,0,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,439.1794484,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,398.4205648,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,461.5765847,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,414.3401757,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,601.620188,0,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,422.7138832,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,695.4107769,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,658.3810728,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,485.1471297,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,546.1761095,0,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,475.3759038,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,501.5045926,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,454.660356,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,417.5454173,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,493.1214005,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,527.9325321,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,588.9139548,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,965.6251092,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,514.5822354,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,554.0963504,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,424.3015088,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,529.4607989,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,526.3247639,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,707.2144356,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,604.3305937,0,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,625.3203675,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,498.0690386,0,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,828.98576,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,733.7804344,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,664.8270525,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,401.631847,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,710.9055761,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,645.6914451,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,618.795542,0,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,397.4946626,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,820.4928823,0,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,756.7051295,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,652.1441583,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,791.0392247,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,581.6298164,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,494.649997,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,1050.348394,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,758.2056914,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,589.2558489,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,670.7581282,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,652.8484281,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,528.1248521,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,668.8713636,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,597.8724826,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,549.1732154,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,485.8422168,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,739.1153537,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,509.6273515,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,510.6015652,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,525.5640596,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,610.3487648,0,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,445.4266354,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,522.5821249,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,567.2859754,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,508.366501,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,637.9708424,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,548.2474696,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,709.3711831,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,726.6733162,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,674.9616135,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,586.3283668,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,563.6370089,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,504.425697,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,552.8355408,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,543.8529979,0,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,617.3115876,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,572.4834949,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,502.8263107,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,520.4290133,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,438.7639761,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,397.8012651,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,580.6239638,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,645.8277311,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,546.8042996,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,467.7564371,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,804.6604265,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,569.6802549,0,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,718.7790703,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,525.5095959,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,530.3823948,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,733.2685404,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,536.1379068,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,635.0317467,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,714.0538637,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,608.9081559,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,629.9140658,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,670.3635789,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,549.576208,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,519.101236,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,693.5589109,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,632.9644136,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,519.4088239,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,502.3207478,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,455.3189334,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,434.7985294,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,465.3299581,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,1041.686285,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,670.2587847,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,597.6753477,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,492.5258625,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,543.6528493,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,519.8026709,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,663.2306948,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,647.8446182,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,428.9193433,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,709.8698337,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,516.5071283,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,571.9870813,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,590.3749783,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,533.6960051,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,560.4493059,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,477.8510686,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,476.7660704,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,588.4759631,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,492.5089534,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,575.7449232,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,546.9889157,0,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,635.5916224,0,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,642.9871041,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,519.266488,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,654.2528383,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,520.8618697,0,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,797.9983576,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,581.0952578,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,429.8881348,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,549.3874718,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,517.9623272,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,476.9849665,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,795.4969797,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,378.8980097,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,494.0563459,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,424.9059204,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,330.3489871,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,548.8702916,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,630.5192355,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,567.6707588,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,507.714007,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,780.8552533,0,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,462.1858075,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,503.2721143,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,600.9524483,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,614.8992293,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,641.3512118,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,662.6291946,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,543.2799496,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,368.2182748,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,501.3829917,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,614.8161814,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,457.2471697,1,self
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,548.6872476,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,501.374973,1,other
13,self_w_b,male,22,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,518.4414871,1,other
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,437.697541,1,self
13,self_w_b,male,22,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,636.1340135,1,self
