"","Subject","Age","Gender","Handedness","Shape","Label","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
"294",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",961,0.961,1
"295",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",757,0.757,0
"296",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",982,0.982,1
"297",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",708,0.708,1
"298",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",695,0.695,1
"299",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",762,0.762,1
"300",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",608,0.608,1
"301",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",796,0.796,1
"302",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",704,0.704,1
"303",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"304",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",659,0.659,1
"305",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",751,0.751,1
"306",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",756,0.756,1
"307",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",658,0.658,1
"308",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",786,0.786,1
"309",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",635,0.635,1
"310",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",617,0.617,1
"311",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",695,0.695,1
"312",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",677,0.677,1
"313",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",722,0.722,1
"314",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",685,0.685,1
"315",1,29,"female","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",817,0.817,1
"316",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",822,0.822,1
"317",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"318",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",906,0.906,0
"319",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",639,0.639,0
"320",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",803,0.803,0
"321",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",831,0.831,0
"322",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",759,0.759,0
"323",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",636,0.636,1
"324",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",946,0.946,0
"325",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",656,0.656,0
"326",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",983,0.983,0
"327",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",903,0.903,0
"328",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",972,0.972,0
"329",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",732,0.732,0
"330",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",900,0.9,0
"331",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",668,0.668,0
"332",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",735,0.735,1
"333",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",759,0.759,0
"334",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",978,0.978,0
"335",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",682,0.682,0
"336",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",855,0.855,0
"337",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",976,0.976,0
"338",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",820,0.82,1
"339",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",824,0.824,0
"340",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",823,0.823,1
"341",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1048,1.048,1
"342",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",612,0.612,1
"343",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",656,0.656,0
"344",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",848,0.848,1
"345",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",788,0.788,1
"346",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",654,0.654,0
"347",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",635,0.635,1
"348",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",720,0.72,1
"349",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1014,1.014,1
"350",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",807,0.807,1
"351",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",780,0.78,1
"352",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",831,0.831,0
"353",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1096,1.096,1
"354",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",890,0.89,1
"355",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",865,0.865,1
"356",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1014,1.014,1
"357",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",643,0.643,1
"358",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",558,0.558,1
"359",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",798,0.798,1
"360",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",840,0.84,1
"361",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",797,0.797,1
"362",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",650,0.65,0
"363",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",712,0.712,1
"364",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",604,0.604,1
"365",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",756,0.756,1
"366",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",835,0.835,1
"367",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",833,0.833,0
"368",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",580,0.58,1
"369",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1010,1.01,1
"370",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",927,0.927,1
"371",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",748,0.748,1
"372",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1004,1.004,1
"373",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"374",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",612,0.612,1
"375",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",876,0.876,1
"376",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",721,0.721,1
"377",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",889,0.889,1
"378",1,29,"female","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",766,0.766,1
"379",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",1095,1.095,1
"380",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",580,0.58,1
"381",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",926,0.926,1
"382",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",885,0.885,1
"383",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",749,0.749,1
"384",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",1070,1.07,0
"385",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",740,0.74,1
"386",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",883,0.883,0
"387",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",815,0.815,1
"388",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",767,0.767,1
"389",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",771,0.771,1
"390",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",720,0.72,1
"391",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",796,0.796,1
"392",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",823,0.823,1
"393",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",681,0.681,1
"394",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",988,0.988,0
"395",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",964,0.964,1
"396",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",643,0.643,1
"397",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",1038,1.038,0
"398",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",746,0.746,1
"399",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",676,0.676,1
"400",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",600,0.6,1
"401",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",794,0.794,1
"402",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",726,0.726,1
"403",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",717,0.717,1
"404",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",594,0.594,1
"405",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",784,0.784,1
"406",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",587,0.587,0
"407",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",746,0.746,1
"408",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",812,0.812,1
"409",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",1015,1.015,1
"410",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",705,0.705,1
"411",2,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",992,0.992,1
"412",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"413",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",740,0.74,1
"414",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",648,0.648,1
"415",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",835,0.835,1
"416",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",810,0.81,1
"417",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",726,0.726,1
"418",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",812,0.812,1
"419",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",826,0.826,1
"420",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",570,0.57,0
"421",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",883,0.883,1
"422",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",712,0.712,1
"423",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",819,0.819,1
"424",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",748,0.748,1
"425",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",626,0.626,1
"426",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",751,0.751,1
"427",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",654,0.654,0
"428",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",924,0.924,0
"429",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",623,0.623,0
"430",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",828,0.828,0
"431",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",940,0.94,1
"432",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",629,0.629,1
"433",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",793,0.793,1
"434",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",584,0.584,0
"435",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",673,0.673,1
"436",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",727,0.727,1
"437",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",504,0.504,0
"438",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",685,0.685,1
"439",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",455,0.455,0
"440",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",732,0.732,1
"441",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",670,0.67,0
"442",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",823,0.823,1
"443",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",712,0.712,1
"444",2,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",709,0.709,1
"445",2,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",1024,1.024,1
"446",2,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1012,1.012,0
"447",2,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1050,1.05,0
