Shape,Label,Condition,ShapeLoc,resp,rt,WeShape,TheyShape,AloneShape,SelfShape,corr,trialinBlock,Block,Handedness,First Language,Participant Number,Gender,Age,Training/Experiment,Outlier,Self/Other,Identity Label,Shapetype,Pronountype
They,You,Mismatch,Bottom,n,1.000147258,Diamond,Star,Circle,Triangle,1,10,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,You,Mismatch,Top,n,1.483455542,Diamond,Star,Circle,Triangle,1,11,1,l,h,7,Male,27,EXPERIMENT,1,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.65016228,Diamond,Star,Circle,Triangle,1,12,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.633486158,Diamond,Star,Circle,Triangle,1,13,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.483511603,Diamond,Star,Circle,Triangle,1,14,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,1.083468254,Diamond,Star,Circle,Triangle,1,15,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,You,Mismatch,Bottom,n,0.716814655,Diamond,Star,Circle,Triangle,1,16,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.666838008,Diamond,Star,Circle,Triangle,1,17,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.716841107,Diamond,Star,Circle,Triangle,1,18,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Bottom,n,0.916823104,Diamond,Star,Circle,Triangle,1,19,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,m,0.95015166,Diamond,Star,Circle,Triangle,1,20,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,m,0.683464385,Diamond,Star,Circle,Triangle,1,21,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.633479447,Diamond,Star,Circle,Triangle,1,22,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,n,0.70019262,Diamond,Star,Circle,Triangle,1,23,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,n,1.116815366,Diamond,Star,Circle,Triangle,1,24,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,m,0.800245799,Diamond,Star,Circle,Triangle,1,25,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,You,Mismatch,Bottom,n,1.216799061,Diamond,Star,Circle,Triangle,1,26,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,n,0.950142975,Diamond,Star,Circle,Triangle,1,27,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,Self,Mismatch,Top,n,1.233502819,Diamond,Star,Circle,Triangle,1,28,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Top,n,0.98343442,Diamond,Star,Circle,Triangle,1,29,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,Self,Mismatch,Top,n,0.850157701,Diamond,Star,Circle,Triangle,1,30,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.716844265,Diamond,Star,Circle,Triangle,1,31,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.783485981,Diamond,Star,Circle,Triangle,1,32,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.550175427,Diamond,Star,Circle,Triangle,1,33,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.616824644,Diamond,Star,Circle,Triangle,1,34,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.516919513,Diamond,Star,Circle,Triangle,1,35,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,n,1.083475361,Diamond,Star,Circle,Triangle,1,36,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.63348221,Diamond,Star,Circle,Triangle,1,37,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Bottom,m,0.650165833,Diamond,Star,Circle,Triangle,0,38,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,m,0.716835185,Diamond,Star,Circle,Triangle,0,39,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,m,1.283463675,Diamond,Star,Circle,Triangle,1,40,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Top,n,0.966960039,Diamond,Star,Circle,Triangle,1,41,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Top,n,0.933507911,Diamond,Star,Circle,Triangle,1,42,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,We,Mismatch,Top,n,0.650185178,Diamond,Star,Circle,Triangle,1,43,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Bottom,n,0.783539278,Diamond,Star,Circle,Triangle,1,44,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.7835073,Diamond,Star,Circle,Triangle,1,45,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.833498555,Diamond,Star,Circle,Triangle,1,46,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Bottom,n,0.800136441,Diamond,Star,Circle,Triangle,1,47,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.666828927,Diamond,Star,Circle,Triangle,1,48,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,n,1.016758239,Diamond,Star,Circle,Triangle,0,49,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.766828414,Diamond,Star,Circle,Triangle,1,50,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Top,n,0.850217315,Diamond,Star,Circle,Triangle,1,51,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.766895134,Diamond,Star,Circle,Triangle,1,52,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,1.150162478,Diamond,Star,Circle,Triangle,1,53,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Top,n,0.833501318,Diamond,Star,Circle,Triangle,1,54,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,1.06688412,Diamond,Star,Circle,Triangle,1,55,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,1.150224855,Diamond,Star,Circle,Triangle,1,56,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.650168992,Diamond,Star,Circle,Triangle,1,57,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.966818702,Diamond,Star,Circle,Triangle,1,58,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,n,0.933458562,Diamond,Star,Circle,Triangle,1,59,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Top,m,0.683536238,Diamond,Star,Circle,Triangle,1,60,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Bottom,m,0.883490995,Diamond,Star,Circle,Triangle,0,61,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,They,Mismatch,Bottom,n,1.266922573,Diamond,Star,Circle,Triangle,1,62,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Top,n,0.983477453,Diamond,Star,Circle,Triangle,1,63,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,1.166816491,Diamond,Star,Circle,Triangle,1,64,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Bottom,n,0.933488172,Diamond,Star,Circle,Triangle,1,65,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.683485704,Diamond,Star,Circle,Triangle,1,66,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.716816235,Diamond,Star,Circle,Triangle,1,67,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.783551911,Diamond,Star,Circle,Triangle,1,68,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.550116997,Diamond,Star,Circle,Triangle,1,69,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Bottom,m,0.533515097,Diamond,Star,Circle,Triangle,0,70,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,n,0.750163741,Diamond,Star,Circle,Triangle,1,71,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,They,Mismatch,Top,n,0.950098758,Diamond,Star,Circle,Triangle,1,72,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,They,Mismatch,Top,n,1.35011526,Diamond,Star,Circle,Triangle,1,73,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.650159912,Diamond,Star,Circle,Triangle,1,74,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Top,n,1.133478065,Diamond,Star,Circle,Triangle,1,75,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,m,0.683487283,Diamond,Star,Circle,Triangle,0,76,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.966824624,Diamond,Star,Circle,Triangle,1,77,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,They,Mismatch,Top,n,0.933538311,Diamond,Star,Circle,Triangle,1,78,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.850176256,Diamond,Star,Circle,Triangle,1,79,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Top,n,0.700155115,Diamond,Star,Circle,Triangle,1,80,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,1.100126216,Diamond,Star,Circle,Triangle,1,81,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,We,Mismatch,Bottom,n,0.766848943,Diamond,Star,Circle,Triangle,1,82,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.650188337,Diamond,Star,Circle,Triangle,1,83,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Bottom,n,0.700172091,Diamond,Star,Circle,Triangle,1,84,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Top,n,0.633499976,Diamond,Star,Circle,Triangle,1,85,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,They,Mismatch,Bottom,n,0.633506293,Diamond,Star,Circle,Triangle,1,86,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,n,0.800163287,Diamond,Star,Circle,Triangle,1,87,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,n,0.683523605,Diamond,Star,Circle,Triangle,1,88,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.733506174,Diamond,Star,Circle,Triangle,1,89,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.633476683,Diamond,Star,Circle,Triangle,1,90,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,n,1.250104324,Diamond,Star,Circle,Triangle,1,91,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.916841265,Diamond,Star,Circle,Triangle,1,92,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,n,0.716834395,Diamond,Star,Circle,Triangle,1,93,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,1.016796929,Diamond,Star,Circle,Triangle,1,94,1,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.750183481,Diamond,Star,Circle,Triangle,1,95,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,n,0.7834769,Diamond,Star,Circle,Triangle,1,96,1,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.500151009,Diamond,Star,Circle,Triangle,1,1,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,n,0.616883863,Diamond,Star,Circle,Triangle,1,2,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,n,0.666868012,Diamond,Star,Circle,Triangle,0,3,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.766835915,Diamond,Star,Circle,Triangle,1,4,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,1.150143133,Diamond,Star,Circle,Triangle,1,5,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,n,0.800159339,Diamond,Star,Circle,Triangle,0,6,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Bottom,n,0.983536277,Diamond,Star,Circle,Triangle,1,7,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.80017671,Diamond,Star,Circle,Triangle,1,8,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.950140606,Diamond,Star,Circle,Triangle,1,9,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.683504654,Diamond,Star,Circle,Triangle,1,10,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,1.016819432,Diamond,Star,Circle,Triangle,1,11,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.56682036,Diamond,Star,Circle,Triangle,1,12,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.683475834,Diamond,Star,Circle,Triangle,1,13,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.583514248,Diamond,Star,Circle,Triangle,1,14,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.616839646,Diamond,Star,Circle,Triangle,1,15,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.83350803,Diamond,Star,Circle,Triangle,1,16,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,n,1.000163445,Diamond,Star,Circle,Triangle,1,17,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,Self,Mismatch,Bottom,n,1.350116445,Diamond,Star,Circle,Triangle,1,18,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.700191436,Diamond,Star,Circle,Triangle,1,19,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.816840988,Diamond,Star,Circle,Triangle,1,20,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.800136046,Diamond,Star,Circle,Triangle,1,21,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.816843752,Diamond,Star,Circle,Triangle,1,22,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.583540699,Diamond,Star,Circle,Triangle,1,23,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Top,n,1.316616942,Diamond,Star,Circle,Triangle,1,24,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Top,m,1.133476486,Diamond,Star,Circle,Triangle,1,25,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Top,n,1.30014256,Diamond,Star,Circle,Triangle,1,26,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,n,1.350078939,Diamond,Star,Circle,Triangle,1,27,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.816813747,Diamond,Star,Circle,Triangle,1,28,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Top,m,0.600162734,Diamond,Star,Circle,Triangle,0,29,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.616804114,Diamond,Star,Circle,Triangle,1,30,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.916825078,Diamond,Star,Circle,Triangle,1,31,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,m,1.283491705,Diamond,Star,Circle,Triangle,1,32,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,m,1.383541726,Diamond,Star,Circle,Triangle,1,33,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.733469853,Diamond,Star,Circle,Triangle,1,34,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Top,n,1.116832342,Diamond,Star,Circle,Triangle,1,35,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Top,n,0.850234686,Diamond,Star,Circle,Triangle,1,36,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,We,Mismatch,Top,n,1.066794896,Diamond,Star,Circle,Triangle,1,37,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,You,Mismatch,Bottom,n,0.950137843,Diamond,Star,Circle,Triangle,1,38,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.683537028,Diamond,Star,Circle,Triangle,1,39,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Top,n,1.25016078,Diamond,Star,Circle,Triangle,1,40,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,n,1.299955822,Diamond,Star,Circle,Triangle,1,41,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,n,0.800172762,Diamond,Star,Circle,Triangle,1,42,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,You,Mismatch,Top,n,1.000178842,Diamond,Star,Circle,Triangle,1,43,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.633501555,Diamond,Star,Circle,Triangle,1,44,2,l,h,7,Male,27,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Top,n,0.783488349,Diamond,Star,Circle,Triangle,1,45,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,m,1.250121301,Diamond,Star,Circle,Triangle,1,46,2,l,h,7,Male,27,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
