"","Subject","Age","Gender","Handedness","Block","Trial","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
"13371",159,22,"female","right",2,27,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,650,0.65,1
"13372",159,22,"female","right",2,28,"Tra.bmp","生人","Nonmatching","你","Self","Self",2,666,0.666,1
"13373",159,22,"female","right",2,29,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,1018,1.018,1
"13374",159,22,"female","right",2,30,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,754,0.754,1
"13375",159,22,"female","right",2,31,"Tra.bmp","你","Matching","你","Self","Self",1,434,0.434,1
"13376",159,22,"female","right",2,32,"Tra.bmp","你","Matching","你","Self","Self",1,396,0.396,1
"13377",159,22,"female","right",3,33,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,541,0.541,1
"13378",159,22,"female","right",3,34,"Tra.bmp","你","Matching","你","Self","Self",1,501,0.501,1
"13379",159,22,"female","right",3,35,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,780,0.78,1
"13380",159,22,"female","right",3,36,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,364,0.364,1
"13381",159,22,"female","right",3,37,"Tra.bmp","你","Matching","你","Self","Self",1,524,0.524,1
"13382",159,22,"female","right",3,38,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,468,0.468,1
"13383",159,22,"female","right",3,39,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,429,0.429,1
"13384",159,22,"female","right",3,40,"Tra.bmp","生人","Nonmatching","你","Self","Self",2,1053,1.053,1
"13385",159,22,"female","right",3,41,"Tra.bmp","你","Matching","你","Self","Self",1,462,0.462,1
"13386",159,22,"female","right",3,42,"Tra.bmp","你","Matching","你","Self","Self",1,421,0.421,1
"13387",159,22,"female","right",3,43,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,829,0.829,1
"13388",159,22,"female","right",3,44,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,357,0.357,0
"13389",159,22,"female","right",3,45,"Tra.bmp","你","Matching","你","Self","Self",1,429,0.429,1
"13390",159,22,"female","right",3,46,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,701,0.701,1
"13391",159,22,"female","right",3,47,"Tra.bmp","你","Matching","你","Self","Self",1,359,0.359,1
"13392",159,22,"female","right",3,48,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,488,0.488,0
"13393",159,22,"female","right",4,49,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,788,0.788,1
"13394",159,22,"female","right",4,50,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,516,0.516,1
"13395",159,22,"female","right",4,51,"Tra.bmp","你","Matching","你","Self","Self",1,428,0.428,1
"13396",159,22,"female","right",4,52,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,396,0.396,0
"13397",159,22,"female","right",4,53,"Tra.bmp","你","Matching","你","Self","Self",1,364,0.364,1
"13398",159,22,"female","right",4,54,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,532,0.532,1
"13399",159,22,"female","right",4,55,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,341,0.341,0
"13400",159,22,"female","right",4,56,"Tra.bmp","你","Matching","你","Self","Self",1,437,0.437,1
"13401",159,22,"female","right",4,57,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,525,0.525,1
"13402",159,22,"female","right",4,58,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,533,0.533,0
"13403",159,22,"female","right",4,59,"P.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"13404",159,22,"female","right",4,60,"Tra.bmp","你","Matching","你","Self","Self",1,421,0.421,1
"13405",159,22,"female","right",4,61,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,469,0.469,1
"13406",159,22,"female","right",4,62,"Tra.bmp","生人","Nonmatching","你","Self","Self",2,645,0.645,1
"13407",159,22,"female","right",4,63,"Tra.bmp","你","Matching","你","Self","Self",1,454,0.454,1
"13408",159,22,"female","right",4,64,"Tra.bmp","你","Matching","你","Self","Self",1,358,0.358,1
"13409",159,22,"female","right",5,65,"Tra.bmp","你","Matching","你","Self","Self",1,454,0.454,1
"13410",159,22,"female","right",5,66,"Tra.bmp","生人","Nonmatching","你","Self","Self",2,590,0.59,1
"13411",159,22,"female","right",5,67,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,454,0.454,0
"13412",159,22,"female","right",5,68,"Tra.bmp","你","Matching","你","Self","Self",1,406,0.406,1
"13413",159,22,"female","right",5,69,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,726,0.726,1
"13414",159,22,"female","right",5,70,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,607,0.607,1
"13415",159,22,"female","right",5,71,"Tra.bmp","你","Matching","你","Self","Self",1,544,0.544,1
"13416",159,22,"female","right",5,72,"Tra.bmp","你","Matching","你","Self","Self",1,360,0.36,1
"13417",159,22,"female","right",5,73,"Tra.bmp","你","Matching","你","Self","Self",1,440,0.44,1
"13418",159,22,"female","right",5,74,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,680,0.68,1
"13419",159,22,"female","right",5,75,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,576,0.576,1
"13420",159,22,"female","right",5,76,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,1032,1.032,1
"13421",159,22,"female","right",5,77,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,416,0.416,1
"13422",159,22,"female","right",5,78,"Tra.bmp","你","Matching","你","Self","Self",1,507,0.507,1
"13423",159,22,"female","right",5,79,"Tra.bmp","生人","Nonmatching","你","Self","Self",2,779,0.779,1
"13424",159,22,"female","right",5,80,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,499,0.499,1
"13425",159,22,"female","right",6,81,"Tra.bmp","你","Matching","你","Self","Self",1,515,0.515,1
"13426",159,22,"female","right",6,82,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,547,0.547,1
"13427",159,22,"female","right",6,83,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,387,0.387,1
"13428",159,22,"female","right",6,84,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,619,0.619,1
"13429",159,22,"female","right",6,85,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,549,0.549,1
"13430",159,22,"female","right",6,86,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,630,0.63,1
"13431",159,22,"female","right",6,87,"Tra.bmp","你","Matching","你","Self","Self",1,510,0.51,1
"13432",159,22,"female","right",6,88,"Tra.bmp","你","Matching","你","Self","Self",1,470,0.47,1
"13433",159,22,"female","right",6,89,"Tra.bmp","生人","Nonmatching","你","Self","Self",2,846,0.846,1
"13434",159,22,"female","right",6,90,"Tra.bmp","你","Matching","你","Self","Self",1,462,0.462,1
"13435",159,22,"female","right",6,91,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,429,0.429,0
"13436",159,22,"female","right",6,92,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,526,0.526,1
"13437",159,22,"female","right",6,93,"Tra.bmp","你","Matching","你","Self","Self",1,414,0.414,1
"13438",159,22,"female","right",6,94,"Tra.bmp","生人","Nonmatching","你","Self","Self",2,686,0.686,1
"13439",159,22,"female","right",6,95,"Tra.bmp","你","Matching","你","Self","Self",1,670,0.67,1
"13440",159,22,"female","right",6,96,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,518,0.518,1
"13441",160,22,"female","right",1,1,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,678,0.678,1
"13442",160,22,"female","right",1,2,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,782,0.782,1
"13443",160,22,"female","right",1,3,"S.bmp","你","Matching","你","Self","Self",2,718,0.718,1
"13444",160,22,"female","right",1,4,"S.bmp","你","Matching","你","Self","Self",2,614,0.614,1
"13445",160,22,"female","right",1,5,"S.bmp","生人","Nonmatching","你","Self","Self",1,694,0.694,1
"13446",160,22,"female","right",1,6,"S.bmp","你","Matching","你","Self","Self",2,542,0.542,1
"13447",160,22,"female","right",1,7,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,735,0.735,1
"13448",160,22,"female","right",1,8,"S.bmp","生人","Nonmatching","你","Self","Self",1,751,0.751,1
"13449",160,22,"female","right",1,9,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,966,0.966,1
"13450",160,22,"female","right",1,10,"S.bmp","你","Matching","你","Self","Self",2,678,0.678,1
"13451",160,22,"female","right",1,11,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",NA,0,0,0
"13452",160,22,"female","right",1,12,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,798,0.798,1
"13453",160,22,"female","right",1,13,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,510,0.51,1
"13454",160,22,"female","right",1,14,"S.bmp","你","Matching","你","Self","Self",2,662,0.662,1
"13455",160,22,"female","right",1,15,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,624,0.624,1
"13456",160,22,"female","right",1,16,"S.bmp","你","Matching","你","Self","Self",2,537,0.537,1
"13457",160,22,"female","right",2,17,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,745,0.745,1
"13458",160,22,"female","right",2,18,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,641,0.641,1
"13459",160,22,"female","right",2,19,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,625,0.625,1
"13460",160,22,"female","right",2,20,"S.bmp","你","Matching","你","Self","Self",2,457,0.457,1
"13461",160,22,"female","right",2,21,"S.bmp","生人","Nonmatching","你","Self","Self",1,681,0.681,1
"13462",160,22,"female","right",2,22,"S.bmp","你","Matching","你","Self","Self",2,498,0.498,1
"13463",160,22,"female","right",2,23,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,842,0.842,1
"13464",160,22,"female","right",2,24,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,738,0.738,0
"13465",160,22,"female","right",2,25,"S.bmp","你","Matching","你","Self","Self",2,562,0.562,1
"13466",160,22,"female","right",2,26,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,498,0.498,0
"13467",160,22,"female","right",2,27,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,770,0.77,1
"13468",160,22,"female","right",2,28,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,714,0.714,1
"13469",160,22,"female","right",2,29,"S.bmp","你","Matching","你","Self","Self",2,586,0.586,1
"13470",160,22,"female","right",2,30,"S.bmp","生人","Nonmatching","你","Self","Self",1,683,0.683,1
"13471",160,22,"female","right",2,31,"S.bmp","你","Matching","你","Self","Self",2,548,0.548,1
"13472",160,22,"female","right",2,32,"S.bmp","你","Matching","你","Self","Self",2,372,0.372,1
"13473",160,22,"female","right",3,33,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,596,0.596,0
"13474",160,22,"female","right",3,34,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,604,0.604,1
"13475",160,22,"female","right",3,35,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,676,0.676,1
"13476",160,22,"female","right",3,36,"S.bmp","你","Matching","你","Self","Self",2,740,0.74,1
"13477",160,22,"female","right",3,37,"S.bmp","生人","Nonmatching","你","Self","Self",1,765,0.765,1
"13478",160,22,"female","right",3,38,"S.bmp","你","Matching","你","Self","Self",2,581,0.581,1
"13479",160,22,"female","right",3,39,"S.bmp","你","Matching","你","Self","Self",2,501,0.501,1
"13480",160,22,"female","right",3,40,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,413,0.413,1
"13481",160,22,"female","right",3,41,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,621,0.621,1
"13482",160,22,"female","right",3,42,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,773,0.773,1
"13483",160,22,"female","right",3,43,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,477,0.477,1
"13484",160,22,"female","right",3,44,"S.bmp","你","Matching","你","Self","Self",2,637,0.637,1
"13485",160,22,"female","right",3,45,"S.bmp","你","Matching","你","Self","Self",2,439,0.439,1
"13486",160,22,"female","right",3,46,"S.bmp","生人","Nonmatching","你","Self","Self",1,696,0.696,1
"13487",160,22,"female","right",3,47,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,736,0.736,1
"13488",160,22,"female","right",3,48,"S.bmp","你","Matching","你","Self","Self",2,760,0.76,1
"13489",160,22,"female","right",4,49,"S.bmp","你","Matching","你","Self","Self",2,534,0.534,1
"13490",160,22,"female","right",4,50,"S.bmp","你","Matching","你","Self","Self",2,390,0.39,1
"13491",160,22,"female","right",4,51,"S.bmp","生人","Nonmatching","你","Self","Self",2,358,0.358,0
"13492",160,22,"female","right",4,52,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,614,0.614,1
"13493",160,22,"female","right",4,53,"S.bmp","你","Matching","你","Self","Self",2,454,0.454,1
"13494",160,22,"female","right",4,54,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,822,0.822,1
"13495",160,22,"female","right",4,55,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,622,0.622,1
"13496",160,22,"female","right",4,56,"S.bmp","你","Matching","你","Self","Self",2,502,0.502,1
"13497",160,22,"female","right",4,57,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,592,0.592,0
"13498",160,22,"female","right",4,58,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,601,0.601,1
"13499",160,22,"female","right",4,59,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,457,0.457,1
"13500",160,22,"female","right",4,60,"S.bmp","生人","Nonmatching","你","Self","Self",1,777,0.777,1
"13501",160,22,"female","right",4,61,"S.bmp","你","Matching","你","Self","Self",2,465,0.465,1
"13502",160,22,"female","right",4,62,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,593,0.593,0
"13503",160,22,"female","right",4,63,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,689,0.689,1
"13504",160,22,"female","right",4,64,"S.bmp","你","Matching","你","Self","Self",2,474,0.474,1
"13505",160,22,"female","right",5,65,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,706,0.706,1
"13506",160,22,"female","right",5,66,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,666,0.666,1
"13507",160,22,"female","right",5,67,"S.bmp","你","Matching","你","Self","Self",2,450,0.45,1
"13508",160,22,"female","right",5,68,"S.bmp","生人","Nonmatching","你","Self","Self",2,498,0.498,0
"13509",160,22,"female","right",5,69,"S.bmp","你","Matching","你","Self","Self",2,434,0.434,1
"13510",160,22,"female","right",5,70,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,601,0.601,1
"13511",160,22,"female","right",5,71,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,625,0.625,1
"13512",160,22,"female","right",5,72,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,443,0.443,1
"13513",160,22,"female","right",5,73,"S.bmp","生人","Nonmatching","你","Self","Self",1,1060,1.06,1
"13514",160,22,"female","right",5,74,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,796,0.796,1
"13515",160,22,"female","right",5,75,"S.bmp","你","Matching","你","Self","Self",2,517,0.517,1
"13516",160,22,"female","right",5,76,"S.bmp","你","Matching","你","Self","Self",2,484,0.484,1
"13517",160,22,"female","right",5,77,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,636,0.636,1
"13518",160,22,"female","right",5,78,"S.bmp","你","Matching","你","Self","Self",2,556,0.556,1
"13519",160,22,"female","right",5,79,"S.bmp","你","Matching","你","Self","Self",2,461,0.461,1
"13520",160,22,"female","right",5,80,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,1005,1.005,1
"13521",160,22,"female","right",6,81,"S.bmp","你","Matching","你","Self","Self",2,445,0.445,1
"13522",160,22,"female","right",6,82,"S.bmp","你","Matching","你","Self","Self",2,589,0.589,1
"13523",160,22,"female","right",6,83,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,597,0.597,0
"13524",160,22,"female","right",6,84,"S.bmp","你","Matching","你","Self","Self",2,429,0.429,1
"13525",160,22,"female","right",6,85,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,781,0.781,0
"13526",160,22,"female","right",6,86,"S.bmp","你","Matching","你","Self","Self",2,557,0.557,1
"13527",160,22,"female","right",6,87,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,719,0.719,1
"13528",160,22,"female","right",6,88,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,672,0.672,1
"13529",160,22,"female","right",6,89,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,608,0.608,1
"13530",160,22,"female","right",6,90,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,671,0.671,1
"13531",160,22,"female","right",6,91,"S.bmp","你","Matching","你","Self","Self",2,447,0.447,1
"13532",160,22,"female","right",6,92,"S.bmp","生人","Nonmatching","你","Self","Self",1,647,0.647,1
"13533",160,22,"female","right",6,93,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,815,0.815,1
"13534",160,22,"female","right",6,94,"S.bmp","你","Matching","你","Self","Self",2,473,0.473,1
"13535",160,22,"female","right",6,95,"S.bmp","生人","Nonmatching","你","Self","Self",1,658,0.658,1
"13536",160,22,"female","right",6,96,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,666,0.666,1
"13537",161,24,"female","right",1,1,"S.bmp","生人","Nonmatching","你","Self","Self",2,650,0.65,1
"13538",161,24,"female","right",1,2,"S.bmp","你","Matching","你","Self","Self",1,642,0.642,1
"13539",161,24,"female","right",1,3,"S.bmp","你","Matching","你","Self","Self",1,580,0.58,1
