"","Subject","Block","Trial","Gender","Age","Handedness","First_Language","Matching","Origin_Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","English_Identity","Standarlized_Identity"
"6056",20,2,88,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.766827375,1,766.827375,"We","Group-Self"
"6057",20,2,89,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.733503859,1,733.503859,"You","Stranger"
"6058",20,2,90,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.883480013,1,883.480013,"They","Group-Stranger"
"6059",20,2,91,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.733499121,1,733.499121,"Self","Self"
"6060",20,2,92,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.683539311,1,683.539311,"We","Group-Self"
"6061",20,2,93,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.750170157,1,750.170157,"They","Group-Stranger"
"6062",20,2,94,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.950216664,1,950.216664,"You","Stranger"
"6063",20,2,95,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.816830612,1,816.830612,"Self","Self"
"6064",20,2,96,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.716837561,1,716.837561,"They","Group-Stranger"
"6065",20,3,1,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.733513729,1,733.513729,"We","Group-Self"
"6066",20,3,2,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.766820663,1,766.820663,"They","Group-Stranger"
"6067",20,3,3,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.650175131,1,650.175131,"We","Group-Self"
"6068",20,3,4,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.666836692,1,666.836692,"They","Group-Stranger"
"6069",20,3,5,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.583515071,1,583.515071,"We","Group-Self"
"6070",20,3,6,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.766818689,1,766.818689,"You","Stranger"
"6071",20,3,7,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.666835113,1,666.835113,"Self","Self"
"6072",20,3,8,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.633517124,1,633.517124,"We","Group-Self"
"6073",20,3,9,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.650165656,1,650.165656,"You","Stranger"
"6074",20,3,10,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.783482224,1,783.482224,"We","Group-Self"
"6075",20,3,11,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.800176158,1,800.176158,"Self","Self"
"6076",20,3,12,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.716875066,1,716.875066,"You","Stranger"
"6077",20,3,13,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",1.016816321,1,1016.816321,"Self","Self"
"6078",20,3,14,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.700209558,1,700.209558,"They","Group-Stranger"
"6079",20,3,15,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.733493594,1,733.493594,"You","Stranger"
"6080",20,3,16,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.916815373,1,916.815373,"They","Group-Stranger"
"6081",20,3,17,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.916823664,1,916.823664,"Self","Self"
"6082",20,3,18,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.916806688,1,916.806688,"You","Stranger"
"6083",20,3,19,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.700184685,1,700.184685,"You","Stranger"
"6084",20,3,20,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.716836771,1,716.836771,"We","Group-Self"
"6085",20,3,21,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",1.066632425,1,1066.632425,"We","Group-Self"
"6086",20,3,22,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.783496831,1,783.496831,"We","Group-Self"
"6087",20,3,23,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.850129256,1,850.129256,"We","Group-Self"
"6088",20,3,24,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.733505043,1,733.505043,"We","Group-Self"
"6089",20,3,25,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.733496358,1,733.496358,"They","Group-Stranger"
"6090",20,3,26,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.983478197,1,983.478197,"We","Group-Self"
"6091",20,3,27,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",1.216787027,1,1216.787027,"They","Group-Stranger"
"6092",20,3,28,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.883466195,1,883.466195,"Self","Self"
"6093",20,3,29,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.583478355,1,583.478355,"We","Group-Self"
"6094",20,3,30,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.96686717,1,966.86717,"Self","Self"
"6095",20,3,31,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.783494857,1,783.494857,"We","Group-Self"
"6096",20,3,32,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",1.000165025,1,1000.165025,"You","Stranger"
"6097",20,3,33,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.783483803,1,783.483803,"You","Stranger"
"6098",20,3,34,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.666818137,1,666.818137,"You","Stranger"
"6099",20,3,35,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.76681711,1,766.81711,"We","Group-Self"
"6100",20,3,36,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",1.016803687,1,1016.803687,"Self","Self"
"6101",20,3,37,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.933520756,1,933.520756,"You","Stranger"
"6102",20,3,38,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.783501569,1,783.501569,"They","Group-Stranger"
"6103",20,3,39,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.883523835,1,883.523835,"They","Group-Stranger"
"6104",20,3,40,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",1.050131941,1,1050.131941,"They","Group-Stranger"
"6105",20,3,41,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.683543259,1,683.543259,"We","Group-Self"
"6106",20,3,42,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.750149628,1,750.149628,"They","Group-Stranger"
"6107",20,3,43,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.816844825,1,816.844825,"Self","Self"
"6108",20,3,44,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",1.133502911,1,1133.502911,"You","Stranger"
"6109",20,3,45,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",1.000145285,1,1000.145285,"They","Group-Stranger"
"6110",20,3,46,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.716843088,1,716.843088,"We","Group-Self"
"6111",20,3,47,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.733503859,1,733.503859,"Self","Self"
"6112",20,3,48,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.783511439,1,783.511439,"You","Stranger"
"6113",20,3,49,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.666813794,1,666.813794,"Self","Self"
"6114",20,3,50,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.733515308,1,733.515308,"Self","Self"
"6115",20,3,51,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.666835902,1,666.835902,"Self","Self"
"6116",20,3,52,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.850166762,1,850.166762,"You","Stranger"
"6117",20,3,53,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.666862749,1,666.862749,"You","Stranger"
"6118",20,3,54,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",1.00015397,1,1000.15397,"They","Group-Stranger"
"6119",20,3,55,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.783514992,1,783.514992,"You","Stranger"
"6120",20,3,56,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",1.033495252,1,1033.495252,"You","Stranger"
"6121",20,3,57,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.71682927,1,716.82927,"We","Group-Self"
"6122",20,3,58,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.816842851,1,816.842851,"Self","Self"
"6123",20,3,59,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.933470617,1,933.470617,"They","Group-Stranger"
"6124",20,3,60,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.816665982,1,816.665982,"They","Group-Stranger"
"6125",20,3,61,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.883520282,1,883.520282,"They","Group-Stranger"
"6126",20,3,62,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.933461931,1,933.461931,"You","Stranger"
"6127",20,3,63,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.90018658,1,900.18658,"You","Stranger"
"6128",20,3,64,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.85020782,1,850.20782,"We","Group-Self"
"6129",20,3,65,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.800172605,1,800.172605,"They","Group-Stranger"
"6130",20,3,66,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.73354926,1,733.54926,"Self","Self"
"6131",20,3,67,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.733538996,1,733.538996,"Self","Self"
"6132",20,3,68,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.966814662,1,966.814662,"Self","Self"
"6133",20,3,69,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.716855721,1,716.855721,"You","Stranger"
"6134",20,3,70,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.850130835,1,850.130835,"They","Group-Stranger"
"6135",20,3,71,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.7168194,1,716.8194,"They","Group-Stranger"
"6136",20,3,72,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.733448587,1,733.448587,"We","Group-Self"
"6137",20,3,73,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",1.266810004,1,1266.810004,"Self","Self"
"6138",20,3,74,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.966807161,1,966.807161,"You","Stranger"
"6139",20,3,75,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",1.100160445,1,1100.160445,"We","Group-Self"
"6140",20,3,76,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.866867012,1,866.867012,"They","Group-Stranger"
"6141",20,3,77,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.800219191,1,800.219191,"They","Group-Stranger"
"6142",20,3,78,"Female",27,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.950164551,1,950.164551,"You","Stranger"
"6143",20,3,79,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.983488462,1,983.488462,"Self","Self"
"6144",20,3,80,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.733527152,1,733.527152,"Self","Self"
"6145",20,3,81,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.983488856,1,983.488856,"You","Stranger"
"6146",20,3,82,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.816841666,1,816.841666,"They","Group-Stranger"
"6147",20,3,83,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",1.083492173,1,1083.492173,"You","Stranger"
"6148",20,3,84,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.700179948,1,700.179948,"They","Group-Stranger"
"6149",20,3,85,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",1.250138573,1,1250.138573,"We","Group-Self"
"6150",20,3,86,"Female",27,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",1.16683985,0,1166.83985,"They","Group-Stranger"
"6151",20,3,87,"Female",27,"r","Hungarian","Match","We","EXPERIMENT","We","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.633518308,1,633.518308,"We","Group-Self"
"6152",20,3,88,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.666841035,1,666.841035,"Self","Self"
"6153",20,3,89,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.816833771,1,816.833771,"Self","Self"
"6154",20,3,90,"Female",27,"r","Hungarian","Match","They","EXPERIMENT","They","They","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","m",0.783475907,1,783.475907,"They","Group-Stranger"
"6155",20,3,91,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.733512544,1,733.512544,"We","Group-Self"
"6156",20,3,92,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.700140073,1,700.140073,"Self","Self"
"6157",20,3,93,"Female",27,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","CIRCLE","TRIANGLE","STAR","DIAMOND","Top","n",0.700151128,1,700.151128,"We","Group-Self"
"6158",20,3,94,"Female",27,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","n",0.700160998,1,700.160998,"Self","Self"
"6159",20,3,95,"Female",27,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.633487119,1,633.487119,"Self","Self"
"6160",20,3,96,"Female",27,"r","Hungarian","Match","You","EXPERIMENT","You","You","CIRCLE","TRIANGLE","STAR","DIAMOND","Bottom","m",0.916861959,1,916.861959,"You","Stranger"
"6161",21,0,1,"Male",21,"r","Hungarian","Match","They","TRAINING","They","They","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","None",NA,3,NA,"They","Group-Stranger"
"6162",21,0,2,"Male",21,"r","Hungarian","Match","You","TRAINING","You","You","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","m",1.383499753,0,1383.499753,"You","Stranger"
"6163",21,0,3,"Male",21,"r","Hungarian","Mismatch","Self","TRAINING","We","Self","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",1.18348404,1,1183.48404,"Self","Self"
"6164",21,0,4,"Male",21,"r","Hungarian","Mismatch","Self","TRAINING","You","Self","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","m",0.933511676,1,933.511676,"Self","Self"
"6165",21,0,5,"Male",21,"r","Hungarian","Match","We","TRAINING","We","We","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",1.049958625,0,1049.958625,"We","Group-Self"
"6166",21,0,6,"Male",21,"r","Hungarian","Mismatch","We","TRAINING","Self","We","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","m",1.033534732,1,1033.534732,"We","Group-Self"
"6167",21,0,7,"Male",21,"r","Hungarian","Mismatch","They","TRAINING","You","They","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",1.416814978,1,1416.814978,"They","Group-Stranger"
"6168",21,0,8,"Male",21,"r","Hungarian","Match","Self","TRAINING","Self","Self","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","n",0.716864801,1,716.864801,"Self","Self"
"6169",21,0,9,"Male",21,"r","Hungarian","Mismatch","They","TRAINING","We","They","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","m",1.150198819,1,1150.198819,"They","Group-Stranger"
"6170",21,0,10,"Male",21,"r","Hungarian","Match","They","TRAINING","They","They","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","None",NA,3,NA,"They","Group-Stranger"
"6171",21,0,11,"Male",21,"r","Hungarian","Mismatch","You","TRAINING","They","You","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","m",1.083519414,1,1083.519414,"You","Stranger"
"6172",21,0,12,"Male",21,"r","Hungarian","Mismatch","They","TRAINING","Self","They","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",1.400168025,1,1400.168025,"They","Group-Stranger"
"6173",21,0,13,"Male",21,"r","Hungarian","Mismatch","We","TRAINING","You","We","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",1.150250537,1,1150.250537,"We","Group-Self"
"6174",21,0,14,"Male",21,"r","Hungarian","Mismatch","We","TRAINING","They","We","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","m",0.816904044,1,816.904044,"We","Group-Self"
"6175",21,0,15,"Male",21,"r","Hungarian","Mismatch","You","TRAINING","Self","You","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",1.016833297,1,1016.833297,"You","Stranger"
"6176",21,0,16,"Male",21,"r","Hungarian","Match","Self","TRAINING","Self","Self","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","n",0.700171262,1,700.171262,"Self","Self"
"6177",21,0,17,"Male",21,"r","Hungarian","Mismatch","Self","TRAINING","They","Self","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",1.050171025,1,1050.171025,"Self","Self"
"6178",21,0,18,"Male",21,"r","Hungarian","Match","We","TRAINING","We","We","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","None",NA,3,NA,"We","Group-Self"
"6179",21,0,19,"Male",21,"r","Hungarian","Match","You","TRAINING","You","You","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","n",1.250146469,1,1250.146469,"You","Stranger"
"6180",21,0,20,"Male",21,"r","Hungarian","Mismatch","You","TRAINING","We","You","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",1.33346809,1,1333.46809,"You","Stranger"
"6181",21,1,1,"Male",21,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",0.783509465,1,783.509465,"They","Group-Stranger"
"6182",21,1,2,"Male",21,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",0.833516255,1,833.516255,"Self","Self"
"6183",21,1,3,"Male",21,"r","Hungarian","Match","We","EXPERIMENT","We","We","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","n",1.333475986,1,1333.475986,"We","Group-Self"
"6184",21,1,4,"Male",21,"r","Hungarian","Match","We","EXPERIMENT","We","We","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","n",0.73355005,1,733.55005,"We","Group-Self"
"6185",21,1,5,"Male",21,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","m",0.73353939,1,733.53939,"You","Stranger"
"6186",21,1,6,"Male",21,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",0.883485145,1,883.485145,"Self","Self"
"6187",21,1,7,"Male",21,"r","Hungarian","Match","We","EXPERIMENT","We","We","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","n",1.066818373,1,1066.818373,"We","Group-Self"
"6188",21,1,8,"Male",21,"r","Hungarian","Match","You","EXPERIMENT","You","You","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","m",1.033465642,0,1033.465642,"You","Stranger"
"6189",21,1,9,"Male",21,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","m",1.016824611,1,1016.824611,"Self","Self"
"6190",21,1,10,"Male",21,"r","Hungarian","Match","We","EXPERIMENT","We","We","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","n",0.950188633,1,950.188633,"We","Group-Self"
"6191",21,1,11,"Male",21,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","n",0.733487277,1,733.487277,"Self","Self"
"6192",21,1,12,"Male",21,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",1.150149864,1,1150.149864,"We","Group-Self"
"6193",21,1,13,"Male",21,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","DIAMOND","CIRCLE","TRIANGLE","STAR","Bottom","m",1.050149312,1,1050.149312,"You","Stranger"
"6194",21,1,14,"Male",21,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","DIAMOND","CIRCLE","TRIANGLE","STAR","Top","m",0.833534416,1,833.534416,"Self","Self"
