responseKey,respCorr,match,block,participant_id,age,sex,handedness,respRt,shape
l,1,no,selfA,SI97,23,f,right,1.09615,stranger-related
a,1,yes,selfA,SI97,23,f,right,1.32677,stranger-related
l,1,no,selfA,SI97,23,f,right,0.772475,stranger-related
l,1,no,selfA,SI97,23,f,right,0.78433,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.78173,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.98787,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.62827,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.53173,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.83108,self-related
a,1,yes,selfA,SI97,23,f,right,0.69851,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.615765,stranger-related
l,1,no,selfA,SI97,23,f,right,0.771605,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.775505,self-related
l,1,no,selfA,SI97,23,f,right,1.07424,self-related
a,1,yes,selfA,SI97,23,f,right,0.774935,self-related
l,1,no,selfA,SI97,23,f,right,0.784035,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.751035,stranger-related
a,1,yes,selfA,SI97,23,f,right,1.03305,self-related
a,1,yes,selfA,SI97,23,f,right,0.78979,self-related
l,1,no,selfA,SI97,23,f,right,0.618545,stranger-related
l,1,no,selfA,SI97,23,f,right,0.90703,self-related
a,1,yes,selfA,SI97,23,f,right,0.662765,self-related
l,0,yes,selfA,SI97,23,f,right,0.997365,self-related
a,1,yes,selfA,SI97,23,f,right,0.805075,self-related
l,1,no,selfA,SI97,23,f,right,0.76463,self-related
l,1,no,selfA,SI97,23,f,right,1.254575,self-related
a,0,no,selfA,SI97,23,f,right,0.65477,self-related
l,0,yes,selfA,SI97,23,f,right,0.810275,self-related
l,1,no,selfA,SI97,23,f,right,0.83167,self-related
l,1,no,selfA,SI97,23,f,right,1.117755,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.82909,self-related
l,1,no,selfA,SI97,23,f,right,0.977285,self-related
l,1,no,selfA,SI97,23,f,right,1.06206,self-related
l,1,no,selfA,SI97,23,f,right,0.56181,self-related
l,1,no,selfA,SI97,23,f,right,0.572425,self-related
a,1,yes,selfA,SI97,23,f,right,0.93884,self-related
a,1,yes,selfA,SI97,23,f,right,0.73327,self-related
l,1,no,selfA,SI97,23,f,right,1.31328,self-related
a,1,yes,selfA,SI97,23,f,right,0.934555,self-related
l,1,no,selfA,SI97,23,f,right,1.168465,self-related
l,1,no,selfA,SI97,23,f,right,0.910275,stranger-related
l,1,no,selfA,SI97,23,f,right,0.83961,stranger-related
l,0,yes,selfA,SI97,23,f,right,0.741695,self-related
l,1,no,selfA,SI97,23,f,right,0.989245,stranger-related
l,1,no,selfA,SI97,23,f,right,0.715475,stranger-related
a,1,yes,selfA,SI97,23,f,right,1.017785,stranger-related
l,1,no,selfA,SI97,23,f,right,1.04813,self-related
a,1,yes,selfA,SI97,23,f,right,0.9577,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.649085,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.55517,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.68597,stranger-related
l,1,no,selfA,SI97,23,f,right,0.715015,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.84202,stranger-related
a,0,no,selfA,SI97,23,f,right,0.955365,self-related
l,1,no,selfA,SI97,23,f,right,0.743455,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.85243,self-related
a,0,no,selfA,SI97,23,f,right,1.44828,stranger-related
a,1,yes,selfA,SI97,23,f,right,1.480865,stranger-related
a,1,yes,selfA,SI97,23,f,right,1.226995,self-related
l,0,yes,selfA,SI97,23,f,right,0.65333,stranger-related
l,1,no,selfA,SI97,23,f,right,0.809105,stranger-related
l,1,no,selfA,SI97,23,f,right,1.054935,stranger-related
l,1,no,selfA,SI97,23,f,right,1.057825,self-related
a,1,yes,selfA,SI97,23,f,right,0.904945,self-related
a,1,yes,selfA,SI97,23,f,right,1.0817,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.875485,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.572695,stranger-related
l,1,no,selfA,SI97,23,f,right,0.75203,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.634325,self-related
l,0,yes,selfA,SI97,23,f,right,1.16972,self-related
a,0,no,selfA,SI97,23,f,right,0.82396,self-related
l,1,no,selfA,SI97,23,f,right,0.809945,stranger-related
a,1,yes,selfA,SI97,23,f,right,1.08073,self-related
l,1,no,selfA,SI97,23,f,right,0.687265,self-related
a,1,yes,selfA,SI97,23,f,right,1.09665,self-related
a,1,yes,selfA,SI97,23,f,right,1.237985,stranger-related
a,0,no,selfA,SI97,23,f,right,0.75023,stranger-related
l,1,no,selfA,SI97,23,f,right,0.915155,self-related
a,0,no,selfA,SI97,23,f,right,1.508925,self-related
l,1,no,selfA,SI97,23,f,right,0.858535,self-related
l,1,no,selfA,SI97,23,f,right,1.112785,self-related
l,1,no,selfA,SI97,23,f,right,0.629955,self-related
l,1,no,selfA,SI97,23,f,right,0.497555,self-related
missed,missed,no,selfA,SI97,23,f,right,,stranger-related
missed,missed,no,selfA,SI97,23,f,right,,stranger-related
l,1,no,selfA,SI97,23,f,right,0.942205,self-related
l,1,no,selfA,SI97,23,f,right,0.95417,stranger-related
l,1,no,selfA,SI97,23,f,right,0.96673,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.71082,stranger-related
a,1,yes,selfA,SI97,23,f,right,1.00221,self-related
l,1,no,selfA,SI97,23,f,right,0.736975,self-related
l,1,no,selfA,SI97,23,f,right,0.78111,stranger-related
a,0,no,selfA,SI97,23,f,right,0.985765,self-related
l,1,no,selfA,SI97,23,f,right,1.03494,stranger-related
l,0,yes,selfA,SI97,23,f,right,0.776195,stranger-related
a,0,no,selfA,SI97,23,f,right,1.35295,self-related
a,1,yes,selfA,SI97,23,f,right,0.89367,stranger-related
l,1,no,selfA,SI97,23,f,right,1.07915,stranger-related
l,1,no,selfA,SI97,23,f,right,0.62759,stranger-related
l,1,no,selfA,SI97,23,f,right,0.80013,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.922425,stranger-related
l,1,no,selfA,SI97,23,f,right,0.78816,self-related
a,1,yes,selfA,SI97,23,f,right,1.132855,self-related
a,1,yes,selfA,SI97,23,f,right,1.05575,stranger-related
l,0,yes,selfA,SI97,23,f,right,0.71358,self-related
l,1,no,selfA,SI97,23,f,right,0.70274,self-related
l,1,no,selfA,SI97,23,f,right,0.94463,stranger-related
l,1,no,selfA,SI97,23,f,right,1.141385,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.87262,stranger-related
l,1,no,selfA,SI97,23,f,right,0.778635,stranger-related
a,0,no,selfA,SI97,23,f,right,1.400395,self-related
l,1,no,selfA,SI97,23,f,right,1.24463,self-related
l,1,no,selfA,SI97,23,f,right,0.664305,stranger-related
a,1,yes,selfA,SI97,23,f,right,1.039465,self-related
l,1,no,selfA,SI97,23,f,right,0.684055,self-related
l,1,no,selfA,SI97,23,f,right,0.906165,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.80904,self-related
a,1,yes,selfA,SI97,23,f,right,1.186625,stranger-related
l,1,no,selfA,SI97,23,f,right,1.36192,stranger-related
l,1,no,selfA,SI97,23,f,right,0.935075,stranger-related
l,0,yes,selfA,SI97,23,f,right,0.934685,stranger-related
l,0,yes,selfA,SI97,23,f,right,0.87219,self-related
l,1,no,selfA,SI97,23,f,right,0.85184,self-related
a,1,yes,selfA,SI97,23,f,right,0.876855,stranger-related
missed,missed,no,selfA,SI97,23,f,right,,self-related
l,1,no,selfA,SI97,23,f,right,0.82743,stranger-related
a,0,no,selfA,SI97,23,f,right,0.852775,self-related
l,0,yes,selfA,SI97,23,f,right,0.974585,stranger-related
l,0,yes,selfA,SI97,23,f,right,1.244655,self-related
a,1,yes,selfA,SI97,23,f,right,0.83251,self-related
a,1,yes,selfA,SI97,23,f,right,0.573605,self-related
a,1,yes,selfA,SI97,23,f,right,0.57175,self-related
l,0,yes,selfA,SI97,23,f,right,0.81826,stranger-related
a,0,no,selfA,SI97,23,f,right,1.03617,stranger-related
l,1,no,selfA,SI97,23,f,right,0.96759,stranger-related
l,0,yes,selfA,SI97,23,f,right,1.161135,self-related
a,0,no,selfA,SI97,23,f,right,0.97953,self-related
l,1,no,selfA,SI97,23,f,right,0.91858,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.826755,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.707505,stranger-related
l,1,no,selfA,SI97,23,f,right,1.06933,stranger-related
a,1,yes,selfA,SI97,23,f,right,0.929465,stranger-related
l,1,no,selfA,SI97,23,f,right,0.652445,self-related
a,1,yes,selfA,SI97,23,f,right,0.765725,stranger-related
l,0,yes,selfA,SI97,23,f,right,0.78895,self-related
a,0,no,selfA,AS00,20,f,,1.05426,self-related
l,0,yes,selfA,AS00,20,f,,1.099155,self-related
l,0,yes,selfA,AS00,20,f,,0.99372,stranger-related
a,1,yes,selfA,AS00,20,f,,1.204395,self-related
missed,missed,no,selfA,AS00,20,f,,,self-related
l,1,no,selfA,AS00,20,f,,1.02278,self-related
a,0,no,selfA,AS00,20,f,,0.833105,self-related
a,1,yes,selfA,AS00,20,f,,0.60568,self-related
a,0,no,selfA,AS00,20,f,,1.134845,self-related
a,0,no,selfA,AS00,20,f,,1.398905,self-related
l,0,yes,selfA,AS00,20,f,,0.82086,stranger-related
l,0,yes,selfA,AS00,20,f,,1.37926,self-related
a,1,yes,selfA,AS00,20,f,,0.85305,self-related
a,0,no,selfA,AS00,20,f,,1.32999,self-related
a,0,no,selfA,AS00,20,f,,0.947045,self-related
a,1,yes,selfA,AS00,20,f,,0.65325,self-related
a,1,yes,selfA,AS00,20,f,,1.08143,self-related
l,1,no,selfA,AS00,20,f,,1.108725,self-related
a,0,no,selfA,AS00,20,f,,0.68227,stranger-related
a,1,yes,selfA,AS00,20,f,,0.703145,self-related
a,0,no,selfA,AS00,20,f,,0.658965,stranger-related
a,1,yes,selfA,AS00,20,f,,1.3536,self-related
a,1,yes,selfA,AS00,20,f,,1.221605,stranger-related
l,1,no,selfA,AS00,20,f,,0.831265,stranger-related
l,1,no,selfA,AS00,20,f,,1.14061,stranger-related
a,1,yes,selfA,AS00,20,f,,0.988835,stranger-related
a,0,no,selfA,AS00,20,f,,0.94346,self-related
l,1,no,selfA,AS00,20,f,,0.97645,stranger-related
l,1,no,selfA,AS00,20,f,,0.84901,stranger-related
a,1,yes,selfA,AS00,20,f,,1.107305,stranger-related
l,1,no,selfA,AS00,20,f,,0.64582,self-related
a,1,yes,selfA,AS00,20,f,,1.013935,self-related
l,1,no,selfA,AS00,20,f,,0.808755,stranger-related
a,1,yes,selfA,AS00,20,f,,0.99488,stranger-related
l,1,no,selfA,AS00,20,f,,0.770825,self-related
a,0,no,selfA,AS00,20,f,,0.682685,stranger-related
l,1,no,selfA,AS00,20,f,,0.878025,stranger-related
missed,missed,yes,selfA,AS00,20,f,,,stranger-related
l,0,yes,selfA,AS00,20,f,,1.013115,self-related
a,1,yes,selfA,AS00,20,f,,1.169405,stranger-related
l,1,no,selfA,AS00,20,f,,0.90193,stranger-related
a,1,yes,selfA,AS00,20,f,,0.95434,self-related
a,1,yes,selfA,AS00,20,f,,1.074775,stranger-related
l,0,yes,selfA,AS00,20,f,,0.87265,self-related
a,1,yes,selfA,AS00,20,f,,1.316185,stranger-related
a,1,yes,selfA,AS00,20,f,,0.669125,self-related
a,1,yes,selfA,AS00,20,f,,1.028785,stranger-related
l,1,no,selfA,AS00,20,f,,1.05016,self-related
a,1,yes,selfA,AS00,20,f,,0.93263,stranger-related
a,0,no,selfA,AS00,20,f,,1.076735,stranger-related
a,1,yes,selfA,AS00,20,f,,0.878205,self-related
a,1,yes,selfA,AS00,20,f,,1.186405,stranger-related
l,1,no,selfA,AS00,20,f,,0.806885,stranger-related
l,1,no,selfA,AS00,20,f,,1.13157,self-related
a,0,no,selfA,AS00,20,f,,0.862765,self-related
a,0,no,selfA,AS00,20,f,,0.98284,self-related
a,1,yes,selfA,AS00,20,f,,0.66254,stranger-related
l,1,no,selfA,AS00,20,f,,0.806655,self-related
a,1,yes,selfA,AS00,20,f,,0.81076,stranger-related
l,1,no,selfA,AS00,20,f,,0.845655,stranger-related
a,1,yes,selfA,AS00,20,f,,1.1203,self-related
l,1,no,selfA,AS00,20,f,,0.736845,stranger-related
a,1,yes,selfA,AS00,20,f,,0.968635,stranger-related
a,1,yes,selfA,AS00,20,f,,0.570425,stranger-related
l,0,yes,selfA,AS00,20,f,,0.829785,self-related
a,1,yes,selfA,AS00,20,f,,0.68543,self-related
l,1,no,selfA,AS00,20,f,,0.95403,stranger-related
a,1,yes,selfA,AS00,20,f,,0.94825,stranger-related
l,1,no,selfA,AS00,20,f,,0.702865,stranger-related
l,1,no,selfA,AS00,20,f,,0.96975,self-related
a,1,yes,selfA,AS00,20,f,,1.101665,self-related
a,1,yes,selfA,AS00,20,f,,0.75218,self-related
a,1,yes,selfA,AS00,20,f,,0.633105,self-related
l,1,no,selfA,AS00,20,f,,0.855225,stranger-related
a,0,no,selfA,AS00,20,f,,0.929,self-related
a,1,yes,selfA,AS00,20,f,,1.28391,stranger-related
l,1,no,selfA,AS00,20,f,,0.90766,stranger-related
a,1,yes,selfA,AS00,20,f,,1.121335,stranger-related
l,1,no,selfA,AS00,20,f,,0.785925,stranger-related
a,1,yes,selfA,AS00,20,f,,0.76518,stranger-related
a,1,yes,selfA,AS00,20,f,,0.96435,self-related
a,1,yes,selfA,AS00,20,f,,1.13041,stranger-related
l,0,yes,selfA,AS00,20,f,,0.57448,self-related
a,1,yes,selfA,AS00,20,f,,0.65029,stranger-related
a,1,yes,selfA,AS00,20,f,,0.879865,stranger-related
l,1,no,selfA,AS00,20,f,,0.8623,stranger-related
a,1,yes,selfA,AS00,20,f,,0.775565,self-related
a,0,no,selfA,AS00,20,f,,1.148145,stranger-related
a,1,yes,selfA,AS00,20,f,,0.766035,stranger-related
l,1,no,selfA,AS00,20,f,,1.206605,stranger-related
a,1,yes,selfA,AS00,20,f,,0.694425,stranger-related
l,0,yes,selfA,AS00,20,f,,0.539615,self-related
a,0,no,selfA,AS00,20,f,,0.74625,stranger-related
a,1,yes,selfA,AS00,20,f,,0.86433,self-related
l,1,no,selfA,AS00,20,f,,1.040845,stranger-related
a,1,yes,selfA,AS00,20,f,,0.77555,self-related
a,1,yes,selfA,AS00,20,f,,0.95625,stranger-related
a,1,yes,selfA,AS00,20,f,,0.92151,stranger-related
a,1,yes,selfA,AS00,20,f,,0.58915,stranger-related
a,1,yes,selfA,AS00,20,f,,0.777015,self-related
l,1,no,selfA,AS00,20,f,,0.737245,self-related
l,1,no,selfA,AS00,20,f,,1.21215,stranger-related
a,1,yes,selfA,AS00,20,f,,0.780045,self-related
l,1,no,selfA,AS00,20,f,,0.907275,self-related
l,1,no,selfA,AS00,20,f,,0.686725,self-related
a,1,yes,selfA,AS00,20,f,,0.592605,stranger-related
a,1,yes,selfA,AS00,20,f,,1.038905,stranger-related
a,1,yes,selfA,AS00,20,f,,0.88901,self-related
l,1,no,selfA,AS00,20,f,,0.738075,self-related
a,0,no,selfA,AS00,20,f,,1.0941,self-related
l,1,no,selfA,AS00,20,f,,1.064265,stranger-related
a,1,yes,selfA,AS00,20,f,,0.74308,self-related
a,1,yes,selfA,AS00,20,f,,0.754725,stranger-related
l,1,no,selfA,AS00,20,f,,0.65244,self-related
l,1,no,selfA,AS00,20,f,,0.799225,self-related
a,1,yes,selfA,AS00,20,f,,0.565425,self-related
a,1,yes,selfA,AS00,20,f,,0.982125,self-related
a,1,yes,selfA,AS00,20,f,,0.628985,self-related
a,1,yes,selfA,AS00,20,f,,0.84689,self-related
l,0,yes,selfA,AS00,20,f,,0.78588,stranger-related
a,1,yes,selfA,AS00,20,f,,0.60236,stranger-related
a,1,yes,selfA,AS00,20,f,,0.6983,self-related
l,1,no,selfA,AS00,20,f,,0.799225,self-related
l,1,no,selfA,AS00,20,f,,1.14981,stranger-related
a,1,yes,selfA,AS00,20,f,,0.697105,self-related
a,1,yes,selfA,AS00,20,f,,0.81172,self-related
l,1,no,selfA,AS00,20,f,,0.670485,stranger-related
a,1,yes,selfA,AS00,20,f,,0.9248,stranger-related
l,1,no,selfA,AS00,20,f,,0.830525,stranger-related
a,0,no,selfA,AS00,20,f,,1.197505,self-related
a,0,no,selfA,AS00,20,f,,0.62617,self-related
l,0,yes,selfA,AS00,20,f,,0.5661,stranger-related
a,0,no,selfA,AS00,20,f,,0.88331,self-related
l,1,no,selfA,AS00,20,f,,1.01114,self-related
l,1,no,selfA,AS00,20,f,,0.912445,stranger-related
a,1,yes,selfA,AS00,20,f,,0.86635,stranger-related
l,0,yes,selfA,AS00,20,f,,1.097395,stranger-related
l,1,no,selfA,AS00,20,f,,0.905625,stranger-related
a,1,yes,selfA,AS00,20,f,,0.748065,self-related
l,1,no,selfA,AS00,20,f,,0.954475,stranger-related
l,1,no,selfA,AS00,20,f,,0.986745,self-related
l,1,no,selfA,AS00,20,f,,0.81416,self-related
l,1,no,selfA,AS00,20,f,,0.755965,stranger-related
l,1,no,selfA,AS00,20,f,,0.676065,self-related
l,0,yes,selfA,AS00,20,f,,0.779175,self-related
l,0,yes,selfA,AS00,20,f,,1.497165,stranger-related
a,1,yes,selfA,AS00,20,f,,0.64975,self-related
a,1,yes,selfA,AS00,20,f,,0.486115,self-related
l,1,no,selfA,AS00,20,f,,0.664605,self-related
l,1,no,selfA,AS00,20,f,,1.2171,stranger-related
a,0,no,selfA,AS00,20,f,,0.952905,self-related
l,1,no,selfA,AS00,20,f,,0.7796,self-related
a,0,no,selfA,AS00,20,f,,0.81426,stranger-related
a,1,yes,selfA,AS00,20,f,,1.142695,stranger-related
l,0,yes,selfA,AS00,20,f,,1.052935,stranger-related
l,1,no,selfA,AS00,20,f,,0.843395,self-related
a,1,yes,selfA,AS00,20,f,,0.613445,stranger-related
l,1,no,selfA,AS00,20,f,,0.752,self-related
l,1,no,selfA,AS00,20,f,,0.614285,self-related
l,1,no,selfA,AS00,20,f,,0.717195,self-related
l,0,yes,selfA,AS00,20,f,,0.71542,stranger-related
a,1,yes,selfA,AS00,20,f,,0.94964,self-related
l,1,no,selfA,AS00,20,f,,0.75791,self-related
l,1,no,selfA,AS00,20,f,,0.861115,stranger-related
a,1,yes,selfA,AS00,20,f,,1.521055,stranger-related
a,1,yes,selfA,AS00,20,f,,0.94255,stranger-related
l,0,yes,selfA,AS00,20,f,,0.55621,self-related
a,1,yes,selfA,AS00,20,f,,0.698325,self-related
a,0,no,selfA,AS00,20,f,,0.45346,stranger-related
a,1,yes,selfA,AS00,20,f,,0.70111,self-related
a,1,yes,selfA,AS00,20,f,,1.105965,self-related
l,1,no,selfA,AS00,20,f,,0.80913,stranger-related
l,1,no,selfA,AS00,20,f,,0.799635,self-related
l,1,no,selfA,AS00,20,f,,1.03621,stranger-related
a,0,no,selfA,AS00,20,f,,1.46366,stranger-related
l,1,no,selfA,AS00,20,f,,0.934795,stranger-related
a,0,no,selfA,AS00,20,f,,1.10638,self-related
a,1,yes,selfA,AS00,20,f,,0.647695,self-related
l,1,no,selfA,AS00,20,f,,0.64947,self-related
l,1,no,selfA,AS00,20,f,,0.7045,self-related
l,1,no,selfA,AS00,20,f,,0.84449,stranger-related
a,0,no,selfA,AS00,20,f,,0.76613,stranger-related
l,1,no,selfA,AS00,20,f,,0.92142,stranger-related
a,1,yes,selfA,AS00,20,f,,0.674855,self-related
l,0,yes,selfA,AS00,20,f,,0.796515,stranger-related
l,1,no,selfA,AS00,20,f,,0.71348,self-related
a,1,yes,selfA,AS00,20,f,,0.837915,self-related
a,1,yes,selfA,AS00,20,f,,1.01518,stranger-related
l,0,yes,selfA,AS00,20,f,,0.635875,self-related
a,0,no,selfA,AS00,20,f,,0.68518,stranger-related
a,1,yes,selfA,AS00,20,f,,0.746775,stranger-related
l,1,no,selfA,AS00,20,f,,1.09046,self-related
l,1,no,selfA,AS00,20,f,,0.601625,self-related
a,1,yes,selfA,AS00,20,f,,0.61702,stranger-related
l,1,no,selfA,AS00,20,f,,0.797345,self-related
a,1,yes,selfA,AS00,20,f,,0.77313,stranger-related
a,1,yes,selfA,AS00,20,f,,1.1249,stranger-related
l,0,yes,selfA,AS00,20,f,,0.7639,stranger-related
l,1,no,selfA,AS00,20,f,,0.697525,self-related
a,1,yes,selfA,AS00,20,f,,0.621025,stranger-related
l,1,no,selfA,AS00,20,f,,1.049175,stranger-related
a,1,yes,selfA,AS00,20,f,,0.569135,self-related
l,1,no,selfA,AS00,20,f,,1.066615,stranger-related
l,1,no,selfA,AS00,20,f,,0.906725,stranger-related
a,1,yes,selfA,AS00,20,f,,0.987435,self-related
l,1,no,selfA,AS00,20,f,,0.857065,stranger-related
a,0,no,selfA,AS00,20,f,,0.96834,self-related
l,1,no,selfA,AS00,20,f,,0.85564,stranger-related
a,0,no,selfA,AS00,20,f,,0.867,stranger-related
l,1,no,selfA,AS00,20,f,,0.964005,self-related
a,1,yes,selfA,AS00,20,f,,0.61523,stranger-related
l,1,no,selfA,AS00,20,f,,0.92987,stranger-related
a,1,yes,selfA,AS00,20,f,,0.802325,self-related
l,0,yes,selfA,AS00,20,f,,0.73243,stranger-related
l,1,no,selfA,AS00,20,f,,1.04699,stranger-related
a,1,yes,selfA,AS00,20,f,,0.712385,self-related
l,1,no,selfA,AS00,20,f,,1.254305,self-related
l,1,no,selfA,AS00,20,f,,0.570165,self-related
l,1,no,selfA,AS00,20,f,,1.195515,stranger-related
a,0,no,selfA,AS00,20,f,,0.56505,stranger-related
l,1,no,selfA,AS00,20,f,,0.98058,stranger-related
l,0,yes,selfA,AS00,20,f,,0.88411,stranger-related
l,0,yes,selfA,AS00,20,f,,0.849555,self-related
l,1,no,selfA,AS00,20,f,,1.024205,self-related
l,1,no,selfA,AS00,20,f,,0.65861,self-related
l,0,yes,selfA,AS00,20,f,,1.05084,self-related
l,0,yes,selfA,AS00,20,f,,0.964855,stranger-related
l,1,no,selfA,AS00,20,f,,1.13093,stranger-related
l,1,no,selfA,AS00,20,f,,1.012255,stranger-related
a,0,no,selfA,AS00,20,f,,0.647685,self-related
a,1,yes,selfA,AS00,20,f,,0.781445,self-related
l,0,yes,selfA,AS00,20,f,,0.874685,stranger-related
l,1,no,selfA,AS00,20,f,,1.116115,self-related
l,1,no,selfA,AS00,20,f,,0.81513,stranger-related
a,0,no,selfA,AS00,20,f,,0.946385,stranger-related
l,0,yes,selfA,AS00,20,f,,1.022795,self-related
l,1,no,selfA,AS00,20,f,,0.922625,self-related
l,0,yes,selfA,AS00,20,f,,0.940725,stranger-related
l,0,yes,selfA,AS00,20,f,,0.990485,self-related
a,1,yes,selfA,AS00,20,f,,1.293615,stranger-related
l,1,yes,selfS,MGL98,21,f,right,0.770335,self-related
l,1,yes,selfS,MGL98,21,f,right,0.837305,self-related
l,0,no,selfS,MGL98,21,f,right,0.75294,self-related
a,0,yes,selfS,MGL98,21,f,right,0.85706,stranger-related
missed,missed,yes,selfS,MGL98,21,f,right,,stranger-related
a,1,no,selfS,MGL98,21,f,right,0.832835,self-related
l,1,yes,selfS,MGL98,21,f,right,0.81825,self-related
l,1,yes,selfS,MGL98,21,f,right,0.986225,self-related
a,1,no,selfS,MGL98,21,f,right,0.878235,stranger-related
a,1,no,selfS,MGL98,21,f,right,1.15008,stranger-related
l,1,yes,selfS,MGL98,21,f,right,0.883665,self-related
a,1,no,selfS,MGL98,21,f,right,0.7616,self-related
a,1,no,selfS,MGL98,21,f,right,0.7523,self-related
l,1,yes,selfS,MGL98,21,f,right,1.110885,stranger-related
a,0,yes,selfS,MGL98,21,f,right,1.049605,self-related
l,1,yes,selfS,MGL98,21,f,right,1.29596,stranger-related
l,1,yes,selfS,MGL98,21,f,right,0.78254,self-related
a,1,no,selfS,MGL98,21,f,right,0.95932,stranger-related
a,1,no,selfS,MGL98,21,f,right,1.081675,stranger-related
a,1,no,selfS,MGL98,21,f,right,1.2902,self-related
l,1,yes,selfS,MGL98,21,f,right,0.84237,stranger-related
a,1,no,selfS,MGL98,21,f,right,1.1099,self-related
a,1,no,selfS,MGL98,21,f,right,1.139875,self-related
l,0,no,selfS,MGL98,21,f,right,0.893745,self-related
l,1,yes,selfS,MGL98,21,f,right,1.01795,stranger-related
l,1,yes,selfS,MGL98,21,f,right,0.97304,self-related
a,1,no,selfS,MGL98,21,f,right,0.82621,stranger-related
