"","Subject","Age","Gender","Handedness","Shape","Identity","Matching","Response","RT_ms","ACC","RT_sec","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"7122",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,465,1,0.465,"1920*1080",NA,NA,NA,"black","60cm",NA
"7123",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,761,1,0.761,"1920*1080",NA,NA,NA,"black","60cm",NA
"7124",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,453,1,0.453,"1920*1080",NA,NA,NA,"black","60cm",NA
"7125",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,837,1,0.837,"1920*1080",NA,NA,NA,"black","60cm",NA
"7126",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,650,1,0.65,"1920*1080",NA,NA,NA,"black","60cm",NA
"7127",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,535,1,0.535,"1920*1080",NA,NA,NA,"black","60cm",NA
"7128",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,615,1,0.615,"1920*1080",NA,NA,NA,"black","60cm",NA
"7129",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,528,1,0.528,"1920*1080",NA,NA,NA,"black","60cm",NA
"7130",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,748,1,0.748,"1920*1080",NA,NA,NA,"black","60cm",NA
"7131",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,518,1,0.518,"1920*1080",NA,NA,NA,"black","60cm",NA
"7132",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,832,1,0.832,"1920*1080",NA,NA,NA,"black","60cm",NA
"7133",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",5,447,0,0.447,"1920*1080",NA,NA,NA,"black","60cm",NA
"7134",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,404,1,0.404,"1920*1080",NA,NA,NA,"black","60cm",NA
"7135",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",5,363,0,0.363,"1920*1080",NA,NA,NA,"black","60cm",NA
"7136",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,907,1,0.907,"1920*1080",NA,NA,NA,"black","60cm",NA
"7137",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",1,698,0,0.698,"1920*1080",NA,NA,NA,"black","60cm",NA
"7138",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",5,718,0,0.718,"1920*1080",NA,NA,NA,"black","60cm",NA
"7139",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,529,1,0.529,"1920*1080",NA,NA,NA,"black","60cm",NA
"7140",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,640,1,0.64,"1920*1080",NA,NA,NA,"black","60cm",NA
"7141",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,795,1,0.795,"1920*1080",NA,NA,NA,"black","60cm",NA
"7142",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,820,1,0.82,"1920*1080",NA,NA,NA,"black","60cm",NA
"7143",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,593,1,0.593,"1920*1080",NA,NA,NA,"black","60cm",NA
"7144",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,846,1,0.846,"1920*1080",NA,NA,NA,"black","60cm",NA
"7145",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",1,523,0,0.523,"1920*1080",NA,NA,NA,"black","60cm",NA
"7146",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,383,1,0.383,"1920*1080",NA,NA,NA,"black","60cm",NA
"7147",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,468,1,0.468,"1920*1080",NA,NA,NA,"black","60cm",NA
"7148",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,446,1,0.446,"1920*1080",NA,NA,NA,"black","60cm",NA
"7149",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,713,1,0.713,"1920*1080",NA,NA,NA,"black","60cm",NA
"7150",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,506,1,0.506,"1920*1080",NA,NA,NA,"black","60cm",NA
"7151",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,479,1,0.479,"1920*1080",NA,NA,NA,"black","60cm",NA
"7152",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,451,1,0.451,"1920*1080",NA,NA,NA,"black","60cm",NA
"7153",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,356,1,0.356,"1920*1080",NA,NA,NA,"black","60cm",NA
"7154",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,401,1,0.401,"1920*1080",NA,NA,NA,"black","60cm",NA
"7155",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,449,1,0.449,"1920*1080",NA,NA,NA,"black","60cm",NA
"7156",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",5,372,0,0.372,"1920*1080",NA,NA,NA,"black","60cm",NA
"7157",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,497,1,0.497,"1920*1080",NA,NA,NA,"black","60cm",NA
"7158",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,419,1,0.419,"1920*1080",NA,NA,NA,"black","60cm",NA
"7159",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,412,1,0.412,"1920*1080",NA,NA,NA,"black","60cm",NA
"7160",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,653,1,0.653,"1920*1080",NA,NA,NA,"black","60cm",NA
"7161",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,398,1,0.398,"1920*1080",NA,NA,NA,"black","60cm",NA
"7162",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,494,1,0.494,"1920*1080",NA,NA,NA,"black","60cm",NA
"7163",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,1023,1,1.023,"1920*1080",NA,NA,NA,"black","60cm",NA
"7164",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"7165",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",5,749,0,0.749,"1920*1080",NA,NA,NA,"black","60cm",NA
"7166",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,651,1,0.651,"1920*1080",NA,NA,NA,"black","60cm",NA
"7167",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,367,1,0.367,"1920*1080",NA,NA,NA,"black","60cm",NA
"7168",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,460,1,0.46,"1920*1080",NA,NA,NA,"black","60cm",NA
"7169",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,869,1,0.869,"1920*1080",NA,NA,NA,"black","60cm",NA
"7170",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,73,1,0.073,"1920*1080",NA,NA,NA,"black","60cm",NA
"7171",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,326,1,0.326,"1920*1080",NA,NA,NA,"black","60cm",NA
"7172",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,458,1,0.458,"1920*1080",NA,NA,NA,"black","60cm",NA
"7173",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,543,1,0.543,"1920*1080",NA,NA,NA,"black","60cm",NA
"7174",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,516,1,0.516,"1920*1080",NA,NA,NA,"black","60cm",NA
"7175",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,120,1,0.12,"1920*1080",NA,NA,NA,"black","60cm",NA
"7176",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",1,228,0,0.228,"1920*1080",NA,NA,NA,"black","60cm",NA
"7177",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",5,525,0,0.525,"1920*1080",NA,NA,NA,"black","60cm",NA
"7178",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",1,481,0,0.481,"1920*1080",NA,NA,NA,"black","60cm",NA
"7179",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,352,1,0.352,"1920*1080",NA,NA,NA,"black","60cm",NA
"7180",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,358,1,0.358,"1920*1080",NA,NA,NA,"black","60cm",NA
"7181",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,320,1,0.32,"1920*1080",NA,NA,NA,"black","60cm",NA
"7182",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,374,1,0.374,"1920*1080",NA,NA,NA,"black","60cm",NA
"7183",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,773,1,0.773,"1920*1080",NA,NA,NA,"black","60cm",NA
"7184",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,542,1,0.542,"1920*1080",NA,NA,NA,"black","60cm",NA
"7185",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,580,1,0.58,"1920*1080",NA,NA,NA,"black","60cm",NA
"7186",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,401,1,0.401,"1920*1080",NA,NA,NA,"black","60cm",NA
"7187",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,437,1,0.437,"1920*1080",NA,NA,NA,"black","60cm",NA
"7188",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,610,1,0.61,"1920*1080",NA,NA,NA,"black","60cm",NA
"7189",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",5,554,0,0.554,"1920*1080",NA,NA,NA,"black","60cm",NA
"7190",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,923,1,0.923,"1920*1080",NA,NA,NA,"black","60cm",NA
"7191",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,395,1,0.395,"1920*1080",NA,NA,NA,"black","60cm",NA
"7192",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,751,1,0.751,"1920*1080",NA,NA,NA,"black","60cm",NA
"7193",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,536,1,0.536,"1920*1080",NA,NA,NA,"black","60cm",NA
"7194",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,415,1,0.415,"1920*1080",NA,NA,NA,"black","60cm",NA
"7195",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,508,1,0.508,"1920*1080",NA,NA,NA,"black","60cm",NA
"7196",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,498,1,0.498,"1920*1080",NA,NA,NA,"black","60cm",NA
"7197",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",1,580,1,0.58,"1920*1080",NA,NA,NA,"black","60cm",NA
"7198",49338547,19,"Mujer","Diestro","triangulo","tu","Nonmatching",1,487,1,0.487,"1920*1080",NA,NA,NA,"black","60cm",NA
"7199",49338547,19,"Mujer","Diestro","circulo","tu","Nonmatching",5,605,0,0.605,"1920*1080",NA,NA,NA,"black","60cm",NA
"7200",49338547,19,"Mujer","Diestro","cuadrado","tu","Matching",5,366,1,0.366,"1920*1080",NA,NA,NA,"black","60cm",NA
"7201",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",1,498,0,0.498,"1920*1080",NA,NA,NA,"black","60cm",NA
"7202",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,604,1,0.604,"1920*1080",NA,NA,NA,"black","60cm",NA
"7203",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"7204",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,824,1,0.824,"1920*1080",NA,NA,NA,"black","60cm",NA
"7205",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,433,1,0.433,"1920*1080",NA,NA,NA,"black","60cm",NA
"7206",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,675,1,0.675,"1920*1080",NA,NA,NA,"black","60cm",NA
"7207",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,408,1,0.408,"1920*1080",NA,NA,NA,"black","60cm",NA
"7208",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,615,1,0.615,"1920*1080",NA,NA,NA,"black","60cm",NA
"7209",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,620,1,0.62,"1920*1080",NA,NA,NA,"black","60cm",NA
"7210",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",1,494,0,0.494,"1920*1080",NA,NA,NA,"black","60cm",NA
"7211",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,628,1,0.628,"1920*1080",NA,NA,NA,"black","60cm",NA
"7212",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,520,1,0.52,"1920*1080",NA,NA,NA,"black","60cm",NA
"7213",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,377,1,0.377,"1920*1080",NA,NA,NA,"black","60cm",NA
"7214",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,347,1,0.347,"1920*1080",NA,NA,NA,"black","60cm",NA
"7215",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,415,1,0.415,"1920*1080",NA,NA,NA,"black","60cm",NA
"7216",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,656,1,0.656,"1920*1080",NA,NA,NA,"black","60cm",NA
"7217",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"7218",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,311,1,0.311,"1920*1080",NA,NA,NA,"black","60cm",NA
"7219",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"7220",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,403,1,0.403,"1920*1080",NA,NA,NA,"black","60cm",NA
"7221",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,684,1,0.684,"1920*1080",NA,NA,NA,"black","60cm",NA
"7222",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,540,1,0.54,"1920*1080",NA,NA,NA,"black","60cm",NA
"7223",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",5,417,0,0.417,"1920*1080",NA,NA,NA,"black","60cm",NA
"7224",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,814,1,0.814,"1920*1080",NA,NA,NA,"black","60cm",NA
"7225",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,819,1,0.819,"1920*1080",NA,NA,NA,"black","60cm",NA
"7226",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,389,1,0.389,"1920*1080",NA,NA,NA,"black","60cm",NA
"7227",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,486,1,0.486,"1920*1080",NA,NA,NA,"black","60cm",NA
"7228",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,876,1,0.876,"1920*1080",NA,NA,NA,"black","60cm",NA
"7229",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,710,1,0.71,"1920*1080",NA,NA,NA,"black","60cm",NA
"7230",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,701,1,0.701,"1920*1080",NA,NA,NA,"black","60cm",NA
"7231",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,809,1,0.809,"1920*1080",NA,NA,NA,"black","60cm",NA
"7232",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,411,1,0.411,"1920*1080",NA,NA,NA,"black","60cm",NA
"7233",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,390,1,0.39,"1920*1080",NA,NA,NA,"black","60cm",NA
"7234",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,726,1,0.726,"1920*1080",NA,NA,NA,"black","60cm",NA
"7235",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,686,1,0.686,"1920*1080",NA,NA,NA,"black","60cm",NA
"7236",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,501,1,0.501,"1920*1080",NA,NA,NA,"black","60cm",NA
"7237",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,797,1,0.797,"1920*1080",NA,NA,NA,"black","60cm",NA
"7238",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",1,415,0,0.415,"1920*1080",NA,NA,NA,"black","60cm",NA
"7239",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,654,1,0.654,"1920*1080",NA,NA,NA,"black","60cm",NA
"7240",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,387,1,0.387,"1920*1080",NA,NA,NA,"black","60cm",NA
"7241",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,625,1,0.625,"1920*1080",NA,NA,NA,"black","60cm",NA
"7242",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,735,1,0.735,"1920*1080",NA,NA,NA,"black","60cm",NA
"7243",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",5,774,0,0.774,"1920*1080",NA,NA,NA,"black","60cm",NA
"7244",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,559,1,0.559,"1920*1080",NA,NA,NA,"black","60cm",NA
"7245",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,540,1,0.54,"1920*1080",NA,NA,NA,"black","60cm",NA
"7246",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,545,1,0.545,"1920*1080",NA,NA,NA,"black","60cm",NA
"7247",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,771,1,0.771,"1920*1080",NA,NA,NA,"black","60cm",NA
"7248",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,656,1,0.656,"1920*1080",NA,NA,NA,"black","60cm",NA
"7249",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"7250",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,832,1,0.832,"1920*1080",NA,NA,NA,"black","60cm",NA
"7251",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,840,1,0.84,"1920*1080",NA,NA,NA,"black","60cm",NA
"7252",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,798,1,0.798,"1920*1080",NA,NA,NA,"black","60cm",NA
"7253",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,233,1,0.233,"1920*1080",NA,NA,NA,"black","60cm",NA
"7254",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,645,1,0.645,"1920*1080",NA,NA,NA,"black","60cm",NA
"7255",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,421,1,0.421,"1920*1080",NA,NA,NA,"black","60cm",NA
"7256",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,755,1,0.755,"1920*1080",NA,NA,NA,"black","60cm",NA
"7257",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,676,1,0.676,"1920*1080",NA,NA,NA,"black","60cm",NA
"7258",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,482,1,0.482,"1920*1080",NA,NA,NA,"black","60cm",NA
"7259",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,807,1,0.807,"1920*1080",NA,NA,NA,"black","60cm",NA
"7260",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,504,1,0.504,"1920*1080",NA,NA,NA,"black","60cm",NA
"7261",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,339,1,0.339,"1920*1080",NA,NA,NA,"black","60cm",NA
"7262",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,573,1,0.573,"1920*1080",NA,NA,NA,"black","60cm",NA
"7263",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,975,1,0.975,"1920*1080",NA,NA,NA,"black","60cm",NA
"7264",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",5,371,0,0.371,"1920*1080",NA,NA,NA,"black","60cm",NA
"7265",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"7266",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,931,1,0.931,"1920*1080",NA,NA,NA,"black","60cm",NA
"7267",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,507,1,0.507,"1920*1080",NA,NA,NA,"black","60cm",NA
"7268",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,730,1,0.73,"1920*1080",NA,NA,NA,"black","60cm",NA
"7269",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,519,1,0.519,"1920*1080",NA,NA,NA,"black","60cm",NA
"7270",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,716,1,0.716,"1920*1080",NA,NA,NA,"black","60cm",NA
"7271",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,766,1,0.766,"1920*1080",NA,NA,NA,"black","60cm",NA
"7272",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,684,1,0.684,"1920*1080",NA,NA,NA,"black","60cm",NA
"7273",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,367,1,0.367,"1920*1080",NA,NA,NA,"black","60cm",NA
"7274",54809786,21,"Mujer","Diestro","circulo","amigo","Nonmatching",1,679,1,0.679,"1920*1080",NA,NA,NA,"black","60cm",NA
"7275",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,972,1,0.972,"1920*1080",NA,NA,NA,"black","60cm",NA
"7276",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,675,1,0.675,"1920*1080",NA,NA,NA,"black","60cm",NA
"7277",54809786,21,"Mujer","Diestro","triangulo","amigo","Nonmatching",1,459,1,0.459,"1920*1080",NA,NA,NA,"black","60cm",NA
"7278",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,510,1,0.51,"1920*1080",NA,NA,NA,"black","60cm",NA
"7279",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,519,1,0.519,"1920*1080",NA,NA,NA,"black","60cm",NA
"7280",54809786,21,"Mujer","Diestro","cuadrado","amigo","Matching",5,776,1,0.776,"1920*1080",NA,NA,NA,"black","60cm",NA
"7281",54809786,21,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,765,1,0.765,"1920*1080",NA,NA,NA,"black","60cm",NA
"7282",54809786,21,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,1005,1,1.005,"1920*1080",NA,NA,NA,"black","60cm",NA
"7283",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,652,1,0.652,"1920*1080",NA,NA,NA,"black","60cm",NA
"7284",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,922,1,0.922,"1920*1080",NA,NA,NA,"black","60cm",NA
"7285",54809786,21,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,594,1,0.594,"1920*1080",NA,NA,NA,"black","60cm",NA
"7286",54809786,21,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,628,1,0.628,"1920*1080",NA,NA,NA,"black","60cm",NA
"7287",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,423,1,0.423,"1920*1080",NA,NA,NA,"black","60cm",NA
"7288",54809786,21,"Mujer","Diestro","cuadrado","extrano","Nonmatching",5,558,0,0.558,"1920*1080",NA,NA,NA,"black","60cm",NA
"7289",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,563,1,0.563,"1920*1080",NA,NA,NA,"black","60cm",NA
"7290",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,578,1,0.578,"1920*1080",NA,NA,NA,"black","60cm",NA
"7291",54809786,21,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,437,1,0.437,"1920*1080",NA,NA,NA,"black","60cm",NA
"7292",54809786,21,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,512,1,0.512,"1920*1080",NA,NA,NA,"black","60cm",NA
"7293",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,268,1,0.268,"1920*1080",NA,NA,NA,"black","60cm",NA
"7294",54809786,21,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,836,1,0.836,"1920*1080",NA,NA,NA,"black","60cm",NA
"7295",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",1,312,0,0.312,"1920*1080",NA,NA,NA,"black","60cm",NA
"7296",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,497,1,0.497,"1920*1080",NA,NA,NA,"black","60cm",NA
"7297",54809786,21,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,499,1,0.499,"1920*1080",NA,NA,NA,"black","60cm",NA
"7298",54809786,21,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,483,1,0.483,"1920*1080",NA,NA,NA,"black","60cm",NA
"7299",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,582,1,0.582,"1920*1080",NA,NA,NA,"black","60cm",NA
"7300",54809786,21,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,989,1,0.989,"1920*1080",NA,NA,NA,"black","60cm",NA
"7301",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,582,1,0.582,"1920*1080",NA,NA,NA,"black","60cm",NA
"7302",54809786,21,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,685,1,0.685,"1920*1080",NA,NA,NA,"black","60cm",NA
"7303",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,530,1,0.53,"1920*1080",NA,NA,NA,"black","60cm",NA
"7304",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,493,1,0.493,"1920*1080",NA,NA,NA,"black","60cm",NA
"7305",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,682,1,0.682,"1920*1080",NA,NA,NA,"black","60cm",NA
"7306",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,420,1,0.42,"1920*1080",NA,NA,NA,"black","60cm",NA
"7307",54809786,21,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,784,1,0.784,"1920*1080",NA,NA,NA,"black","60cm",NA
"7308",54809786,21,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,699,1,0.699,"1920*1080",NA,NA,NA,"black","60cm",NA
"7309",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,629,1,0.629,"1920*1080",NA,NA,NA,"black","60cm",NA
"7310",54809786,21,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,669,1,0.669,"1920*1080",NA,NA,NA,"black","60cm",NA
"7311",54809786,21,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,524,1,0.524,"1920*1080",NA,NA,NA,"black","60cm",NA
"7312",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,768,1,0.768,"1920*1080",NA,NA,NA,"black","60cm",NA
"7313",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,424,1,0.424,"1920*1080",NA,NA,NA,"black","60cm",NA
"7314",54809786,21,"Mujer","Diestro","circulo","extrano","Matching",5,527,1,0.527,"1920*1080",NA,NA,NA,"black","60cm",NA
"7315",54809786,21,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,720,1,0.72,"1920*1080",NA,NA,NA,"black","60cm",NA
"7316",54809786,21,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,754,1,0.754,"1920*1080",NA,NA,NA,"black","60cm",NA
