"Subject","Age","Gender","Handedness","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Session","RT_ms","RT_sec","ACC"
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",595,0.595,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",594,0.594,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",651,0.651,1
4,"20","f","R","Matching","Self","Self","Self","Self","1",365,0.365,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",442,0.442,1
4,"20","f","R","Matching","Self","Self","Self","Self","1",522,0.522,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","1",1025,1.025,3
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",542,0.542,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",800,0.8,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","1",739,0.739,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",617,0.617,0
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",607,0.607,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","1",641,0.641,1
4,"20","f","R","Matching","Self","Self","Self","Self","1",510,0.51,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",753,0.753,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",569,0.569,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",567,0.567,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",473,0.473,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",526,0.526,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",657,0.657,1
4,"20","f","R","Matching","Self","Self","Self","Self","1",513,0.513,1
4,"20","f","R","Matching","Self","Self","Self","Self","1",588,0.588,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","1",305,0.305,0
4,"20","f","R","Matching","Self","Self","Self","Self","1",558,0.558,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",556,0.556,0
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",589,0.589,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","1",509,0.509,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",407,0.407,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","1",733,0.733,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",453,0.453,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","1",345,0.345,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",455,0.455,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",519,0.519,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",394,0.394,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",413,0.413,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",509,0.509,1
4,"20","f","R","Matching","Self","Self","Self","Self","1",514,0.514,1
4,"20","f","R","Matching","Self","Self","Self","Self","1",442,0.442,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",229,0.229,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","1",738,0.738,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",779,0.779,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",448,0.448,1
4,"20","f","R","Matching","Self","Self","Self","Self","1",355,0.355,0
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",610,0.61,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","1",601,0.601,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",549,0.549,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","1",341,0.341,0
4,"20","f","R","Matching","Self","Self","Self","Self","1",547,0.547,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","1",465,0.465,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","1",578,0.578,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",350,0.35,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","1",429,0.429,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","1",286,0.286,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","1",562,0.562,0
4,"20","f","R","Matching","Self","Self","Self","Self","2",469,0.469,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",426,0.426,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",644,0.644,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",480,0.48,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",250,0.25,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",362,0.362,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",377,0.377,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",517,0.517,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",449,0.449,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",668,0.668,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",594,0.594,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",521,0.521,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",544,0.544,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",417,0.417,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",346,0.346,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",618,0.618,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",369,0.369,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",408,0.408,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",365,0.365,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",514,0.514,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",770,0.77,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",489,0.489,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",439,0.439,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",567,0.567,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",483,0.483,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",462,0.462,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",422,0.422,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",442,0.442,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",472,0.472,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",564,0.564,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",526,0.526,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",479,0.479,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",566,0.566,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",551,0.551,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",667,0.667,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",516,0.516,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",590,0.59,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",706,0.706,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",569,0.569,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",448,0.448,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",511,0.511,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",510,0.51,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",563,0.563,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",478,0.478,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",580,0.58,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",738,0.738,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",534,0.534,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",500,0.5,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",566,0.566,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",469,0.469,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",384,0.384,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",432,0.432,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",624,0.624,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",483,0.483,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",490,0.49,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",344,0.344,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",480,0.48,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",528,0.528,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",568,0.568,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",498,0.498,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",428,0.428,0
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",660,0.66,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",690,0.69,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",439,0.439,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",501,0.501,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",674,0.674,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",558,0.558,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",517,0.517,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",586,0.586,0
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",464,0.464,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",513,0.513,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",568,0.568,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",747,0.747,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",526,0.526,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",382,0.382,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",578,0.578,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",668,0.668,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",506,0.506,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",422,0.422,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",482,0.482,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",584,0.584,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",350,0.35,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",822,0.822,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",542,0.542,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",690,0.69,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",433,0.433,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",532,0.532,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",584,0.584,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",320,0.32,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",360,0.36,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",414,0.414,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",465,0.465,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",518,0.518,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",466,0.466,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",806,0.806,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",542,0.542,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",546,0.546,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",392,0.392,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",958,0.958,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",584,0.584,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",653,0.653,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",401,0.401,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",567,0.567,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",593,0.593,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",530,0.53,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",409,0.409,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",609,0.609,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",744,0.744,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",679,0.679,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",649,0.649,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",591,0.591,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",538,0.538,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",605,0.605,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",560,0.56,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",576,0.576,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",492,0.492,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",479,0.479,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",586,0.586,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",546,0.546,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",448,0.448,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",436,0.436,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",644,0.644,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",436,0.436,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",462,0.462,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",594,0.594,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",468,0.468,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",524,0.524,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",524,0.524,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",859,0.859,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",947,0.947,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",520,0.52,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",495,0.495,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",865,0.865,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",533,0.533,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",307,0.307,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",500,0.5,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",407,0.407,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",473,0.473,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",606,0.606,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",486,0.486,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",526,0.526,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",391,0.391,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",552,0.552,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",1002,1.002,3
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",529,0.529,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",776,0.776,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",618,0.618,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",514,0.514,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",443,0.443,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",394,0.394,1
4,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",760,0.76,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",638,0.638,1
4,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",385,0.385,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",858,0.858,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",778,0.778,1
4,"20","f","R","Nonmatching","Close","Self","Self","Self","2",773,0.773,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",634,0.634,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",504,0.504,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",386,0.386,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",614,0.614,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",561,0.561,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",477,0.477,1
4,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",507,0.507,1
4,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",540,0.54,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",778,0.778,1
4,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",562,0.562,1
4,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",455,0.455,1
4,"20","f","R","Matching","Close","Friend","Friend","Close","2",726,0.726,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",426,0.426,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",478,0.478,1
4,"20","f","R","Matching","Self","Self","Self","Self","2",484,0.484,1
