Shape,Label,Condition,ShapeLoc,resp,rt,WeShape,TheyShape,AloneShape,SelfShape,corr,trialinBlock,Block,Handedness,First Language,Participant Number,Gender,Age,Training/Experiment,Outlier,Self/Other,Identity Label,Shapetype,Pronountype
You,They,Mismatch,Top,m,0.716845002,TRIANGLE,STAR,CIRCLE,DIAMOND,0,5,0,l,Hungarian,4,Male,23,TRAINING,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,They,Mismatch,Top,n,0.683664047,TRIANGLE,STAR,CIRCLE,DIAMOND,1,6,0,l,Hungarian,4,Male,23,TRAINING,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,You,Mismatch,Top,n,0.800163366,TRIANGLE,STAR,CIRCLE,DIAMOND,1,7,0,l,Hungarian,4,Male,23,TRAINING,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.900144061,TRIANGLE,STAR,CIRCLE,DIAMOND,1,8,0,l,Hungarian,4,Male,23,TRAINING,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Bottom,m,0.833467498,TRIANGLE,STAR,CIRCLE,DIAMOND,0,9,0,l,Hungarian,4,Male,23,TRAINING,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.966834441,TRIANGLE,STAR,CIRCLE,DIAMOND,1,10,0,l,Hungarian,4,Male,23,TRAINING,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.683487178,TRIANGLE,STAR,CIRCLE,DIAMOND,1,11,0,l,Hungarian,4,Male,23,TRAINING,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Top,n,0.733514044,TRIANGLE,STAR,CIRCLE,DIAMOND,1,12,0,l,Hungarian,4,Male,23,TRAINING,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.783546437,TRIANGLE,STAR,CIRCLE,DIAMOND,1,13,0,l,Hungarian,4,Male,23,TRAINING,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Bottom,n,0.900156299,TRIANGLE,STAR,CIRCLE,DIAMOND,1,14,0,l,Hungarian,4,Male,23,TRAINING,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Bottom,n,1.066818689,TRIANGLE,STAR,CIRCLE,DIAMOND,0,15,0,l,Hungarian,4,Male,23,TRAINING,1,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.783484849,TRIANGLE,STAR,CIRCLE,DIAMOND,1,16,0,l,Hungarian,4,Male,23,TRAINING,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,They,Mismatch,Bottom,n,1.35015016,TRIANGLE,STAR,CIRCLE,DIAMOND,1,17,0,l,Hungarian,4,Male,23,TRAINING,1,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,m,0.733447324,TRIANGLE,STAR,CIRCLE,DIAMOND,0,18,0,l,Hungarian,4,Male,23,TRAINING,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,We,Mismatch,Top,n,0.783485244,TRIANGLE,STAR,CIRCLE,DIAMOND,1,19,0,l,Hungarian,4,Male,23,TRAINING,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,n,0.850157464,TRIANGLE,STAR,CIRCLE,DIAMOND,0,20,0,l,Hungarian,4,Male,23,TRAINING,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Bottom,n,0.95015395,TRIANGLE,STAR,CIRCLE,DIAMOND,1,1,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,n,1.100153615,TRIANGLE,STAR,CIRCLE,DIAMOND,1,2,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.816876231,TRIANGLE,STAR,CIRCLE,DIAMOND,1,3,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.950136579,TRIANGLE,STAR,CIRCLE,DIAMOND,1,4,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Bottom,n,0.933458852,TRIANGLE,STAR,CIRCLE,DIAMOND,1,5,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,Self,Mismatch,Bottom,m,0.966825756,TRIANGLE,STAR,CIRCLE,DIAMOND,0,6,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.483545924,TRIANGLE,STAR,CIRCLE,DIAMOND,1,7,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.950158293,TRIANGLE,STAR,CIRCLE,DIAMOND,1,8,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,n,0.966804832,TRIANGLE,STAR,CIRCLE,DIAMOND,1,9,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,We,Mismatch,Top,n,1.183522907,TRIANGLE,STAR,CIRCLE,DIAMOND,1,10,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.700184251,TRIANGLE,STAR,CIRCLE,DIAMOND,1,11,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,n,0.966801673,TRIANGLE,STAR,CIRCLE,DIAMOND,0,12,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,m,0.900152746,TRIANGLE,STAR,CIRCLE,DIAMOND,1,13,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,m,0.733471406,TRIANGLE,STAR,CIRCLE,DIAMOND,0,14,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,They,Mismatch,Top,n,1.066835271,TRIANGLE,STAR,CIRCLE,DIAMOND,1,15,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,n,1.083507471,TRIANGLE,STAR,CIRCLE,DIAMOND,1,16,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.800135731,TRIANGLE,STAR,CIRCLE,DIAMOND,1,17,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.750136106,TRIANGLE,STAR,CIRCLE,DIAMOND,1,18,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.850188653,TRIANGLE,STAR,CIRCLE,DIAMOND,1,19,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Bottom,n,0.700177934,TRIANGLE,STAR,CIRCLE,DIAMOND,1,20,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,You,Mismatch,Top,n,0.966883396,TRIANGLE,STAR,CIRCLE,DIAMOND,1,21,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,We,Mismatch,Top,n,0.850152332,TRIANGLE,STAR,CIRCLE,DIAMOND,1,22,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,You,Mismatch,Top,n,0.833493554,TRIANGLE,STAR,CIRCLE,DIAMOND,1,23,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,You,Mismatch,Top,n,0.833516847,TRIANGLE,STAR,CIRCLE,DIAMOND,1,24,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,0.733518387,TRIANGLE,STAR,CIRCLE,DIAMOND,0,25,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.716814998,TRIANGLE,STAR,CIRCLE,DIAMOND,1,26,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.88353029,TRIANGLE,STAR,CIRCLE,DIAMOND,1,27,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,n,0.916819025,TRIANGLE,STAR,CIRCLE,DIAMOND,1,28,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,n,1.016837225,TRIANGLE,STAR,CIRCLE,DIAMOND,0,29,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.833504214,TRIANGLE,STAR,CIRCLE,DIAMOND,1,30,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Top,n,0.900185514,TRIANGLE,STAR,CIRCLE,DIAMOND,1,31,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.816874651,TRIANGLE,STAR,CIRCLE,DIAMOND,1,32,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Bottom,n,0.950187113,TRIANGLE,STAR,CIRCLE,DIAMOND,1,33,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,We,Mismatch,Bottom,n,0.966853392,TRIANGLE,STAR,CIRCLE,DIAMOND,1,34,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,You,Mismatch,Bottom,n,0.900109714,TRIANGLE,STAR,CIRCLE,DIAMOND,1,35,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,You,Mismatch,Top,n,0.916832448,TRIANGLE,STAR,CIRCLE,DIAMOND,1,36,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,Self,Mismatch,Top,n,1.033507056,TRIANGLE,STAR,CIRCLE,DIAMOND,1,37,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.933486882,TRIANGLE,STAR,CIRCLE,DIAMOND,1,38,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Top,m,0.850146805,TRIANGLE,STAR,CIRCLE,DIAMOND,0,39,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,n,0.966849049,TRIANGLE,STAR,CIRCLE,DIAMOND,0,40,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.616871019,TRIANGLE,STAR,CIRCLE,DIAMOND,1,41,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Bottom,n,0.866822953,TRIANGLE,STAR,CIRCLE,DIAMOND,1,42,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,They,Mismatch,Top,n,0.966856945,TRIANGLE,STAR,CIRCLE,DIAMOND,1,43,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.983498351,TRIANGLE,STAR,CIRCLE,DIAMOND,1,44,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.666836692,TRIANGLE,STAR,CIRCLE,DIAMOND,1,45,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.716838686,TRIANGLE,STAR,CIRCLE,DIAMOND,1,46,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Top,n,0.833460786,TRIANGLE,STAR,CIRCLE,DIAMOND,1,47,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.700123847,TRIANGLE,STAR,CIRCLE,DIAMOND,1,48,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.633530586,TRIANGLE,STAR,CIRCLE,DIAMOND,1,49,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Top,n,0.900198148,TRIANGLE,STAR,CIRCLE,DIAMOND,1,50,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,Self,Mismatch,Top,n,1.000169762,TRIANGLE,STAR,CIRCLE,DIAMOND,1,51,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,We,Mismatch,Top,m,0.750157425,TRIANGLE,STAR,CIRCLE,DIAMOND,0,52,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,n,0.800160603,TRIANGLE,STAR,CIRCLE,DIAMOND,1,53,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.866838745,TRIANGLE,STAR,CIRCLE,DIAMOND,1,54,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Bottom,n,0.800176394,TRIANGLE,STAR,CIRCLE,DIAMOND,1,55,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.716854477,TRIANGLE,STAR,CIRCLE,DIAMOND,1,56,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,n,1.283453463,TRIANGLE,STAR,CIRCLE,DIAMOND,1,57,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.600220533,TRIANGLE,STAR,CIRCLE,DIAMOND,1,58,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.716823683,TRIANGLE,STAR,CIRCLE,DIAMOND,1,59,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.766828835,TRIANGLE,STAR,CIRCLE,DIAMOND,1,60,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.933512149,TRIANGLE,STAR,CIRCLE,DIAMOND,1,61,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,n,0.950151187,TRIANGLE,STAR,CIRCLE,DIAMOND,1,62,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.716803944,TRIANGLE,STAR,CIRCLE,DIAMOND,1,63,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.766822124,TRIANGLE,STAR,CIRCLE,DIAMOND,1,64,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Bottom,m,0.566810991,TRIANGLE,STAR,CIRCLE,DIAMOND,0,65,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.700217414,TRIANGLE,STAR,CIRCLE,DIAMOND,1,66,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,m,0.48350447,TRIANGLE,STAR,CIRCLE,DIAMOND,0,67,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.700160958,TRIANGLE,STAR,CIRCLE,DIAMOND,1,68,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.90010695,TRIANGLE,STAR,CIRCLE,DIAMOND,1,69,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Top,n,0.800142837,TRIANGLE,STAR,CIRCLE,DIAMOND,1,70,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,You,Mismatch,Bottom,m,1.083526421,TRIANGLE,STAR,CIRCLE,DIAMOND,0,71,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,They,Mismatch,Top,n,0.833494344,TRIANGLE,STAR,CIRCLE,DIAMOND,1,72,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Top,m,0.65016686,TRIANGLE,STAR,CIRCLE,DIAMOND,0,73,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.766830415,TRIANGLE,STAR,CIRCLE,DIAMOND,1,74,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,n,0.950171321,TRIANGLE,STAR,CIRCLE,DIAMOND,1,75,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.833510925,TRIANGLE,STAR,CIRCLE,DIAMOND,1,76,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.766842653,TRIANGLE,STAR,CIRCLE,DIAMOND,1,77,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Top,n,0.700154641,TRIANGLE,STAR,CIRCLE,DIAMOND,1,78,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.733508122,TRIANGLE,STAR,CIRCLE,DIAMOND,1,79,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.666840245,TRIANGLE,STAR,CIRCLE,DIAMOND,1,80,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Bottom,n,0.766833573,TRIANGLE,STAR,CIRCLE,DIAMOND,1,81,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.933524388,TRIANGLE,STAR,CIRCLE,DIAMOND,1,82,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.716849345,TRIANGLE,STAR,CIRCLE,DIAMOND,1,83,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.566829941,TRIANGLE,STAR,CIRCLE,DIAMOND,1,84,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,n,0.950148818,TRIANGLE,STAR,CIRCLE,DIAMOND,1,85,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,They,Mismatch,Bottom,n,0.866822953,TRIANGLE,STAR,CIRCLE,DIAMOND,1,86,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Top,m,0.783506168,TRIANGLE,STAR,CIRCLE,DIAMOND,0,87,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,They,Mismatch,Bottom,n,0.900135375,TRIANGLE,STAR,CIRCLE,DIAMOND,1,88,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,m,0.783506168,TRIANGLE,STAR,CIRCLE,DIAMOND,1,89,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.566896661,TRIANGLE,STAR,CIRCLE,DIAMOND,1,90,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.766829625,TRIANGLE,STAR,CIRCLE,DIAMOND,1,91,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,m,0.616835488,TRIANGLE,STAR,CIRCLE,DIAMOND,0,92,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Top,n,1.050129118,TRIANGLE,STAR,CIRCLE,DIAMOND,1,93,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Top,m,0.800148364,TRIANGLE,STAR,CIRCLE,DIAMOND,1,94,1,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,n,1.266829822,TRIANGLE,STAR,CIRCLE,DIAMOND,0,95,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,You,Mismatch,Bottom,n,1.233474367,TRIANGLE,STAR,CIRCLE,DIAMOND,1,96,1,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,You,Mismatch,Bottom,n,0.783541305,TRIANGLE,STAR,CIRCLE,DIAMOND,1,1,2,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,Self,Mismatch,Bottom,n,1.066815136,TRIANGLE,STAR,CIRCLE,DIAMOND,1,2,2,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.616895497,TRIANGLE,STAR,CIRCLE,DIAMOND,1,3,2,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Top,n,0.900169328,TRIANGLE,STAR,CIRCLE,DIAMOND,1,4,2,l,Hungarian,4,Male,23,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,We,Mismatch,Bottom,n,0.883524368,TRIANGLE,STAR,CIRCLE,DIAMOND,1,5,2,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,n,1.083531159,TRIANGLE,STAR,CIRCLE,DIAMOND,1,6,2,l,Hungarian,4,Male,23,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
