"","Subject","Age","Gender","Handedness","Block","Trial","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"30411",6221,23,"male","right",1,86,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",317,0.317,1
"30412",6221,23,"male","right",1,86,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",612,0.612,1
"30413",6221,23,"male","right",1,87,"T.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",345,0.345,1
"30414",6221,23,"male","right",1,87,"P.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",880,0.88,1
"30415",6221,23,"male","right",1,88,"D.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",389,0.389,0
"30416",6221,23,"male","right",1,88,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",596,0.596,1
"30417",6221,23,"male","right",1,89,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",441,0.441,1
"30418",6221,23,"male","right",1,89,"S.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",628,0.628,1
"30419",6221,23,"male","right",1,90,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",509,0.509,1
"30420",6221,23,"male","right",1,90,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",509,0.509,1
"30421",6221,23,"male","right",2,1,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",347,0.347,1
"30422",6221,23,"male","right",2,1,"Tra.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",1096,1.096,1
"30423",6221,23,"male","right",2,2,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",295,0.295,1
"30424",6221,23,"male","right",2,2,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",337,0.337,1
"30425",6221,23,"male","right",2,3,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",330,0.33,1
"30426",6221,23,"male","right",2,3,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",501,0.501,1
"30427",6221,23,"male","right",2,4,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",470,0.47,1
"30428",6221,23,"male","right",2,4,"S.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",569,0.569,0
"30429",6221,23,"male","right",2,5,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",546,0.546,1
"30430",6221,23,"male","right",2,5,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",501,0.501,0
"30431",6221,23,"male","right",2,6,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",348,0.348,1
"30432",6221,23,"male","right",2,6,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",401,0.401,0
"30433",6221,23,"male","right",2,7,"C.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",525,0.525,1
"30434",6221,23,"male","right",2,7,"Tra.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",357,0.357,1
"30435",6221,23,"male","right",2,8,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",353,0.353,1
"30436",6221,23,"male","right",2,8,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",513,0.513,0
"30437",6221,23,"male","right",2,9,"T.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",549,0.549,1
"30438",6221,23,"male","right",2,9,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",517,0.517,1
"30439",6221,23,"male","right",2,10,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",305,0.305,1
"30440",6221,23,"male","right",2,10,"Tra.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",497,0.497,0
"30441",6221,23,"male","right",2,11,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",517,0.517,1
"30442",6221,23,"male","right",2,11,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",637,0.637,1
"30443",6221,23,"male","right",2,12,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",305,0.305,1
"30444",6221,23,"male","right",2,12,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",217,0.217,1
"30445",6221,23,"male","right",2,13,"P.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",661,0.661,1
"30446",6221,23,"male","right",2,13,"S.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",420,0.42,0
"30447",6221,23,"male","right",2,14,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",321,0.321,1
"30448",6221,23,"male","right",2,14,"C.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",840,0.84,0
"30449",6221,23,"male","right",2,15,"P.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",485,0.485,0
"30450",6221,23,"male","right",2,15,"P.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",634,0.634,1
"30451",6221,23,"male","right",2,16,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",521,0.521,1
"30452",6221,23,"male","right",2,16,"C.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",678,0.678,0
"30453",6221,23,"male","right",2,17,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",437,0.437,0
"30454",6221,23,"male","right",2,17,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",742,0.742,1
"30455",6221,23,"male","right",2,18,"D.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",601,0.601,0
"30456",6221,23,"male","right",2,18,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",569,0.569,1
"30457",6221,23,"male","right",2,19,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",485,0.485,1
"30458",6221,23,"male","right",2,19,"T.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",605,0.605,1
"30459",6221,23,"male","right",2,20,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",441,0.441,1
"30460",6221,23,"male","right",2,20,"P.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",601,0.601,1
"30461",6221,23,"male","right",2,21,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",349,0.349,1
"30462",6221,23,"male","right",2,21,"C.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",773,0.773,1
"30463",6221,23,"male","right",2,22,"Tra.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",397,0.397,1
"30464",6221,23,"male","right",2,22,"T.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",401,0.401,1
"30465",6221,23,"male","right",2,23,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",333,0.333,1
"30466",6221,23,"male","right",2,23,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",277,0.277,1
"30467",6221,23,"male","right",2,24,"S.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",513,0.513,1
"30468",6221,23,"male","right",2,24,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",697,0.697,1
"30469",6221,23,"male","right",2,25,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",285,0.285,1
"30470",6221,23,"male","right",2,25,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",381,0.381,1
"30471",6221,23,"male","right",2,26,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",329,0.329,1
"30472",6221,23,"male","right",2,26,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",457,0.457,1
"30473",6221,23,"male","right",2,27,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",253,0.253,1
"30474",6221,23,"male","right",2,27,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",533,0.533,1
"30475",6221,23,"male","right",2,28,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",401,0.401,0
"30476",6221,23,"male","right",2,28,"P.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",849,0.849,1
"30477",6221,23,"male","right",2,29,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",661,0.661,1
"30478",6221,23,"male","right",2,29,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",573,0.573,1
"30479",6221,23,"male","right",2,30,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",377,0.377,1
"30480",6221,23,"male","right",2,30,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",289,0.289,1
"30481",6221,23,"male","right",2,31,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",525,0.525,0
"30482",6221,23,"male","right",2,31,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",301,0.301,1
"30483",6221,23,"male","right",2,32,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",481,0.481,1
"30484",6221,23,"male","right",2,32,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",345,0.345,1
"30485",6221,23,"male","right",2,33,"C.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",1005,1.005,1
"30486",6221,23,"male","right",2,33,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",592,0.592,1
"30487",6221,23,"male","right",2,34,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",281,0.281,1
"30488",6221,23,"male","right",2,34,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",699,0.699,1
"30489",6221,23,"male","right",2,35,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",285,0.285,1
"30490",6221,23,"male","right",2,35,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",455,0.455,1
"30491",6221,23,"male","right",2,36,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",249,0.249,1
"30492",6221,23,"male","right",2,36,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",691,0.691,0
"30493",6221,23,"male","right",2,37,"D.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",533,0.533,1
"30494",6221,23,"male","right",2,37,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",391,0.391,1
"30495",6221,23,"male","right",2,38,"Tra.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",501,0.501,0
"30496",6221,23,"male","right",2,38,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",467,0.467,1
"30497",6221,23,"male","right",2,39,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",382,0.382,1
"30498",6221,23,"male","right",2,39,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",551,0.551,1
"30499",6221,23,"male","right",2,40,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",490,0.49,1
"30500",6221,23,"male","right",2,40,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",499,0.499,0
"30501",6221,23,"male","right",2,41,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",526,0.526,0
"30502",6221,23,"male","right",2,41,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",751,0.751,1
"30503",6221,23,"male","right",2,42,"T.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",537,0.537,0
"30504",6221,23,"male","right",2,42,"S.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",563,0.563,1
"30505",6221,23,"male","right",2,43,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",525,0.525,1
"30506",6221,23,"male","right",2,43,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",551,0.551,1
"30507",6221,23,"male","right",2,44,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",633,0.633,1
"30508",6221,23,"male","right",2,44,"D.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",467,0.467,1
"30509",6221,23,"male","right",2,45,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",317,0.317,1
"30510",6221,23,"male","right",2,45,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",511,0.511,1
"30511",6221,23,"male","right",2,46,"Tra.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",329,0.329,1
"30512",6221,23,"male","right",2,46,"T.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",611,0.611,0
"30513",6221,23,"male","right",2,47,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",477,0.477,1
"30514",6221,23,"male","right",2,47,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",767,0.767,1
"30515",6221,23,"male","right",2,48,"C.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",561,0.561,0
"30516",6221,23,"male","right",2,48,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",435,0.435,1
"30517",6221,23,"male","right",2,49,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",333,0.333,1
"30518",6221,23,"male","right",2,49,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",539,0.539,1
"30519",6221,23,"male","right",2,50,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",473,0.473,1
"30520",6221,23,"male","right",2,50,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",616,0.616,0
"30521",6221,23,"male","right",2,51,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",341,0.341,1
"30522",6221,23,"male","right",2,51,"C.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",468,0.468,0
"30523",6221,23,"male","right",2,52,"P.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",553,0.553,1
"30524",6221,23,"male","right",2,52,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",359,0.359,1
"30525",6221,23,"male","right",2,53,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",357,0.357,1
"30526",6221,23,"male","right",2,53,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",651,0.651,1
"30527",6221,23,"male","right",2,54,"S.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",341,0.341,1
"30528",6221,23,"male","right",2,54,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",687,0.687,1
"30529",6221,23,"male","right",2,55,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",570,0.57,1
"30530",6221,23,"male","right",2,55,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",643,0.643,1
"30531",6221,23,"male","right",2,56,"D.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",358,0.358,1
"30532",6221,23,"male","right",2,56,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",631,0.631,1
"30533",6221,23,"male","right",2,57,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",522,0.522,1
"30534",6221,23,"male","right",2,57,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",619,0.619,1
"30535",6221,23,"male","right",2,58,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",550,0.55,1
"30536",6221,23,"male","right",2,58,"D.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",415,0.415,0
"30537",6221,23,"male","right",2,59,"T.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",554,0.554,1
"30538",6221,23,"male","right",2,59,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",731,0.731,1
"30539",6221,23,"male","right",2,60,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",222,0.222,1
"30540",6221,23,"male","right",2,60,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",743,0.743,1
"30541",6221,23,"male","right",2,61,"S.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",0,0,0
"30542",6221,23,"male","right",2,61,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",819,0.819,1
"30543",6221,23,"male","right",2,62,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",557,0.557,1
"30544",6221,23,"male","right",2,62,"D.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",679,0.679,1
"30545",6221,23,"male","right",2,63,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",353,0.353,1
"30546",6221,23,"male","right",2,63,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",643,0.643,0
"30547",6221,23,"male","right",2,64,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",557,0.557,1
"30548",6221,23,"male","right",2,64,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",455,0.455,1
"30549",6221,23,"male","right",2,65,"Tra.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",577,0.577,1
"30550",6221,23,"male","right",2,65,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",335,0.335,1
"30551",6221,23,"male","right",2,66,"P.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",469,0.469,1
"30552",6221,23,"male","right",2,66,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",616,0.616,1
"30553",6221,23,"male","right",2,67,"C.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",529,0.529,1
"30554",6221,23,"male","right",2,67,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",492,0.492,1
"30555",6221,23,"male","right",2,68,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",565,0.565,1
"30556",6221,23,"male","right",2,68,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",536,0.536,1
"30557",6221,23,"male","right",2,69,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",497,0.497,1
"30558",6221,23,"male","right",2,69,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",620,0.62,1
"30559",6221,23,"male","right",2,70,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",241,0.241,1
"30560",6221,23,"male","right",2,70,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",248,0.248,1
"30561",6221,23,"male","right",2,71,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",422,0.422,0
"30562",6221,23,"male","right",2,71,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",467,0.467,1
"30563",6221,23,"male","right",2,72,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",434,0.434,0
"30564",6221,23,"male","right",2,72,"S.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",247,0.247,0
"30565",6221,23,"male","right",2,73,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",302,0.302,1
"30566",6221,23,"male","right",2,73,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",363,0.363,1
"30567",6221,23,"male","right",2,74,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",290,0.29,1
"30568",6221,23,"male","right",2,74,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",423,0.423,1
"30569",6221,23,"male","right",2,75,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",438,0.438,1
"30570",6221,23,"male","right",2,75,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",147,0.147,1
"30571",6221,23,"male","right",2,76,"T.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",674,0.674,1
"30572",6221,23,"male","right",2,76,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",231,0.231,1
"30573",6221,23,"male","right",2,77,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",406,0.406,1
"30574",6221,23,"male","right",2,77,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",355,0.355,1
"30575",6221,23,"male","right",2,78,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",626,0.626,1
"30576",6221,23,"male","right",2,78,"Tra.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",407,0.407,1
"30577",6221,23,"male","right",2,79,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",558,0.558,1
"30578",6221,23,"male","right",2,79,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",387,0.387,1
"30579",6221,23,"male","right",2,80,"D.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",298,0.298,0
"30580",6221,23,"male","right",2,80,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",519,0.519,1
"30581",6221,23,"male","right",2,81,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",397,0.397,1
"30582",6221,23,"male","right",2,81,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",311,0.311,1
"30583",6221,23,"male","right",2,82,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",361,0.361,1
"30584",6221,23,"male","right",2,82,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",548,0.548,1
"30585",6221,23,"male","right",2,83,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",245,0.245,1
"30586",6221,23,"male","right",2,83,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",624,0.624,1
"30587",6221,23,"male","right",2,84,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",633,0.633,0
"30588",6221,23,"male","right",2,84,"T.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",420,0.42,0
"30589",6221,23,"male","right",2,85,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",507,0.507,1
"30590",6221,23,"male","right",2,85,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",0,0,0
"30591",6221,23,"male","right",2,86,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",291,0.291,1
"30592",6221,23,"male","right",2,86,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",412,0.412,1
"30593",6221,23,"male","right",2,87,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",320,0.32,1
"30594",6221,23,"male","right",2,87,"P.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",544,0.544,1
"30595",6221,23,"male","right",2,88,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",596,0.596,1
"30596",6221,23,"male","right",2,88,"D.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",316,0.316,1
"30597",6221,23,"male","right",2,89,"S.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",352,0.352,1
"30598",6221,23,"male","right",2,89,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",608,0.608,0
"30599",6221,23,"male","right",2,90,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",284,0.284,1
"30600",6221,23,"male","right",2,90,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",300,0.3,1
"30601",6221,23,"male","right",3,1,"D.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",374,0.374,1
"30602",6221,23,"male","right",3,1,"T.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",560,0.56,1
"30603",6221,23,"male","right",3,2,"Tra.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",362,0.362,1
"30604",6221,23,"male","right",3,2,"C.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",340,0.34,1
"30605",6221,23,"male","right",3,3,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",310,0.31,1
"30606",6221,23,"male","right",3,3,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",392,0.392,1
"30607",6221,23,"male","right",3,4,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",306,0.306,1
"30608",6221,23,"male","right",3,4,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",332,0.332,1
"30609",6221,23,"male","right",3,5,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",286,0.286,1
"30610",6221,23,"male","right",3,5,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",240,0.24,1
"30611",6221,23,"male","right",3,6,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",290,0.29,1
"30612",6221,23,"male","right",3,6,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",876,0.876,1
"30613",6221,23,"male","right",3,7,"P.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",494,0.494,1
"30614",6221,23,"male","right",3,7,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",248,0.248,1
"30615",6221,23,"male","right",3,8,"S.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",554,0.554,1
"30616",6221,23,"male","right",3,8,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",500,0.5,1
"30617",6221,23,"male","right",3,9,"Tra.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",414,0.414,1
"30618",6221,23,"male","right",3,9,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",224,0.224,1
"30619",6221,23,"male","right",3,10,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",298,0.298,1
"30620",6221,23,"male","right",3,10,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",988,0.988,1
"30621",6221,23,"male","right",3,11,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",404,0.404,0
"30622",6221,23,"male","right",3,11,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",216,0.216,1
"30623",6221,23,"male","right",3,12,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",300,0.3,1
"30624",6221,23,"male","right",3,12,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",300,0.3,1
"30625",6221,23,"male","right",3,13,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",349,0.349,1
"30626",6221,23,"male","right",3,13,"P.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",568,0.568,0
"30627",6221,23,"male","right",3,14,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",488,0.488,1
"30628",6221,23,"male","right",3,14,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",500,0.5,1
"30629",6221,23,"male","right",3,15,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",460,0.46,1
"30630",6221,23,"male","right",3,15,"D.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",584,0.584,1
"30631",6221,23,"male","right",3,16,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",264,0.264,1
"30632",6221,23,"male","right",3,16,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",672,0.672,1
"30633",6221,23,"male","right",3,17,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",308,0.308,1
"30634",6221,23,"male","right",3,17,"S.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",780,0.78,1
"30635",6221,23,"male","right",3,18,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",344,0.344,1
"30636",6221,23,"male","right",3,18,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",536,0.536,1
"30637",6221,23,"male","right",3,19,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",348,0.348,1
"30638",6221,23,"male","right",3,19,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",876,0.876,1
"30639",6221,23,"male","right",3,20,"C.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",616,0.616,1
"30640",6221,23,"male","right",3,20,"D.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",712,0.712,1
