"Subject","Block","Bin","Trial","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Morality","Response","RT_ms","RT_sec","ACC"
7331,2,3,15,19,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",879.3,0.8793,1
7331,2,3,16,19,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",786.6,0.7866,0
7331,2,3,17,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",756.2,0.7562,1
7331,2,3,18,19,"male","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",776.9,0.7769,0
7331,2,3,19,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",702.2,0.7022,1
7331,2,3,20,19,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",709.8,0.7098,1
7331,2,3,21,19,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good",NA,1023.1,1.0231,-1
7331,2,3,22,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",783.8,0.7838,0
7331,2,3,23,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",645.2,0.6452,1
7331,2,3,24,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",827.8,0.8278,0
7331,2,4,1,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",852.2,0.8522,1
7331,2,4,2,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",634.9,0.6349,1
7331,2,4,3,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",717.3,0.7173,1
7331,2,4,4,19,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",981.3,0.9813,1
7331,2,4,5,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",922.6,0.9226,0
7331,2,4,6,19,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",914.8,0.9148,1
7331,2,4,7,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",658.8,0.6588,1
7331,2,4,8,19,"male","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",733.7,0.7337,0
7331,2,4,9,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",706.1,0.7061,0
7331,2,4,10,19,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",757.9,0.7579,1
7331,2,4,11,19,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",690.7,0.6907,1
7331,2,4,12,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",910.1,0.9101,1
7331,2,4,13,19,"male","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",761.9,0.7619,1
7331,2,4,14,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",867,0.867,1
7331,2,4,15,19,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",789.8,0.7898,1
7331,2,4,16,19,"male","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad",NA,1023.1,1.0231,-1
7331,2,4,17,19,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",725.5,0.7255,1
7331,2,4,18,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",789.6,0.7896,1
7331,2,4,19,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",647.1,0.6471,0
7331,2,4,20,19,"male","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good",NA,1023.1,1.0231,-1
7331,2,4,21,19,"male","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",644,0.644,1
7331,2,4,22,19,"male","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",818.7,0.8187,0
7331,2,4,23,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",572.6,0.5726,1
7331,2,4,24,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",741.8,0.7418,1
7331,2,5,1,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",918.2,0.9182,1
7331,2,5,2,19,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",774.3,0.7743,1
7331,2,5,3,19,"male","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad",NA,1023.1,1.0231,-1
7331,2,5,4,19,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",657.8,0.6578,1
7331,2,5,5,19,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",692.7,0.6927,1
7331,2,5,6,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",588.4,0.5884,1
7331,2,5,7,19,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",821.8,0.8218,1
7331,2,5,8,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",572,0.572,1
7331,2,5,9,19,"male","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",573.1,0.5731,1
7331,2,5,10,19,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",654,0.654,1
7331,2,5,11,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",708.8,0.7088,0
7331,2,5,12,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",896.6,0.8966,1
7331,2,5,13,19,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",712.2,0.7122,1
7331,2,5,14,19,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",876,0.876,1
7331,2,5,15,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",603.1,0.6031,1
7331,2,5,16,19,"male","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",784.9,0.7849,1
7331,2,5,17,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",726.2,0.7262,1
7331,2,5,18,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",750.3,0.7503,1
7331,2,5,19,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",683,0.683,1
7331,2,5,20,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",998.4,0.9984,0
7331,2,5,21,19,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",836.2,0.8362,1
7331,2,5,22,19,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",742.7,0.7427,1
7331,2,5,23,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",855.2,0.8552,1
7331,2,5,24,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",837.8,0.8378,1
7331,3,1,1,19,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good",NA,1023.1,1.0231,-1
7331,3,1,2,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",803.2,0.8032,1
7331,3,1,3,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",801,0.801,0
7331,3,1,4,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",590.8,0.5908,1
7331,3,1,5,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",608.2,0.6082,0
7331,3,1,6,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",662,0.662,0
7331,3,1,7,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",696.9,0.6969,1
7331,3,1,8,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",720.6,0.7206,0
7331,3,1,9,19,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",808.6,0.8086,1
7331,3,1,10,19,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",590.3,0.5903,1
7331,3,1,11,19,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",711.8,0.7118,1
7331,3,1,12,19,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",507.7,0.5077,1
7331,3,1,13,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",631.5,0.6315,0
7331,3,1,14,19,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",557.8,0.5578,0
7331,3,1,15,19,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",578.5,0.5785,1
7331,3,1,16,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",591.7,0.5917,1
7331,3,1,17,19,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",761.2,0.7612,1
7331,3,1,18,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",550.1,0.5501,1
7331,3,1,19,19,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",538.7,0.5387,1
7331,3,1,20,19,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",691.4,0.6914,1
7331,3,1,21,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",483,0.483,1
7331,3,1,22,19,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",662.4,0.6624,1
7331,3,1,23,19,"male","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",641.2,0.6412,1
7331,3,1,24,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",707.7,0.7077,1
7331,3,2,1,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",719.6,0.7196,1
7331,3,2,2,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",735.6,0.7356,1
7331,3,2,3,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",579.9,0.5799,1
7331,3,2,4,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",713.2,0.7132,0
7331,3,2,5,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",709,0.709,1
7331,3,2,6,19,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",848.9,0.8489,1
7331,3,2,7,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",463.5,0.4635,1
7331,3,2,8,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",754.4,0.7544,1
7331,3,2,9,19,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",679.2,0.6792,1
7331,3,2,10,19,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",830.4,0.8304,1
7331,3,2,11,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",724.6,0.7246,1
7331,3,2,12,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",868.6,0.8686,1
7331,3,2,13,19,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",683.9,0.6839,1
7331,3,2,14,19,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",951.2,0.9512,1
7331,3,2,15,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",572,0.572,1
7331,3,2,16,19,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",677,0.677,1
7331,3,2,17,19,"male","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",804.1,0.8041,1
7331,3,2,18,19,"male","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",921.9,0.9219,1
7331,3,2,19,19,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",826,0.826,1
7331,3,2,20,19,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",856.2,0.8562,1
7331,3,2,21,19,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",771,0.771,1
7331,3,2,22,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",764.2,0.7642,1
7331,3,2,23,19,"male","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",661.1,0.6611,1
7331,3,2,24,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",664.1,0.6641,1
7331,3,3,1,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",810.9,0.8109,1
7331,3,3,2,19,"male","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",644.9,0.6449,0
7331,3,3,3,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",699.6,0.6996,1
7331,3,3,4,19,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",659.2,0.6592,1
7331,3,3,5,19,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",742.1,0.7421,1
7331,3,3,6,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",726.6,0.7266,1
7331,3,3,7,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",699,0.699,1
7331,3,3,8,19,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",738.7,0.7387,1
7331,3,3,9,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",611.2,0.6112,1
7331,3,3,10,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",613.2,0.6132,1
7331,3,3,11,19,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",919,0.919,1
7331,3,3,12,19,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",599.1,0.5991,0
7331,3,3,13,19,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",668.8,0.6688,1
7331,3,3,14,19,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",676.1,0.6761,1
7331,3,3,15,19,"male","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",659.2,0.6592,1
7331,3,3,16,19,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",622.1,0.6221,1
7331,3,3,17,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",732.3,0.7323,1
7331,3,3,18,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",680.6,0.6806,1
7331,3,3,19,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",699.9,0.6999,1
7331,3,3,20,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",731.6,0.7316,1
7331,3,3,21,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad",NA,1023.1,1.0231,-1
7331,3,3,22,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",558.2,0.5582,1
7331,3,3,23,19,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad",NA,1023.1,1.0231,-1
7331,3,3,24,19,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",921.1,0.9211,1
7331,3,4,1,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",445.1,0.4451,1
7331,3,4,2,19,"male","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",579.8,0.5798,1
7331,3,4,3,19,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",736.9,0.7369,1
7331,3,4,4,19,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",845.3,0.8453,1
7331,3,4,5,19,"male","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",956,0.956,1
7331,3,4,6,19,"male","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",848.7,0.8487,0
7331,3,4,7,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",807.5,0.8075,0
7331,3,4,8,19,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",1021.1,1.0211,1
7331,3,4,9,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",819.3,0.8193,1
7331,3,4,10,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",765.3,0.7653,0
7331,3,4,11,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",734.3,0.7343,1
7331,3,4,12,19,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",850.7,0.8507,1
7331,3,4,13,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",633.4,0.6334,1
7331,3,4,14,19,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",643.9,0.6439,1
7331,3,4,15,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",846.2,0.8462,1
7331,3,4,16,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",1004.9,1.0049,0
7331,3,4,17,19,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",818.6,0.8186,1
7331,3,4,18,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",612.6,0.6126,1
7331,3,4,19,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",798.6,0.7986,1
7331,3,4,20,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",564.4,0.5644,1
7331,3,4,21,19,"male","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",741.3,0.7413,1
7331,3,4,22,19,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",741.9,0.7419,1
7331,3,4,23,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",830.4,0.8304,1
7331,3,4,24,19,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",788.6,0.7886,1
7331,3,5,1,19,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",742.1,0.7421,1
7331,3,5,2,19,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",798.7,0.7987,1
7331,3,5,3,19,"male","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",732.5,0.7325,1
7331,3,5,4,19,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",888.8,0.8888,1
7331,3,5,5,19,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",788.1,0.7881,1
7331,3,5,6,19,"male","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",741.6,0.7416,1
7331,3,5,7,19,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",646.2,0.6462,1
7331,3,5,8,19,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",932.8,0.9328,1
