"","Subject","Block","Bin","Trial","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Morality","Response","RT_ms","RT_sec","ACC"
"206",7302,2,4,14,22,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",666.2,0.6662,1
"207",7302,2,4,15,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",600.3,0.6003,1
"208",7302,2,4,16,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",714.4,0.7144,0
"209",7302,2,4,17,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",702.5,0.7025,1
"210",7302,2,4,18,22,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",676.6,0.6766,1
"211",7302,2,4,19,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",832.7,0.8327,1
"212",7302,2,4,20,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",764.9,0.7649,1
"213",7302,2,4,21,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",799.1,0.7991,1
"214",7302,2,4,22,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",641.1,0.6411,1
"215",7302,2,4,23,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",691.2,0.6912,1
"216",7302,2,4,24,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",643.4,0.6434,1
"217",7302,2,5,1,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",821.5,0.8215,1
"218",7302,2,5,2,22,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",747.6,0.7476,1
"219",7302,2,5,3,22,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",879.7,0.8797,1
"220",7302,2,5,4,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",625.8,0.6258,1
"221",7302,2,5,5,22,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",616,0.616,0
"222",7302,2,5,6,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",904.1,0.9041,0
"223",7302,2,5,7,22,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",670.2,0.6702,1
"224",7302,2,5,8,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",642.3,0.6423,1
"225",7302,2,5,9,22,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",716.4,0.7164,1
"226",7302,2,5,10,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",824.5,0.8245,1
"227",7302,2,5,11,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",694.7,0.6947,1
"228",7302,2,5,12,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",622.9,0.6229,0
"229",7302,2,5,13,22,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",684.9,0.6849,1
"230",7302,2,5,14,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",751,0.751,1
"231",7302,2,5,15,22,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",811.1,0.8111,1
"232",7302,2,5,16,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",723.3,0.7233,1
"233",7302,2,5,17,22,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",813.4,0.8134,1
"234",7302,2,5,18,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",733.5,0.7335,1
"235",7302,2,5,19,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",781.6,0.7816,1
"236",7302,2,5,20,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",675.7,0.6757,1
"237",7302,2,5,21,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",551.6,0.5516,1
"238",7302,2,5,22,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",780,0.78,1
"239",7302,2,5,23,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",842.1,0.8421,1
"240",7302,2,5,24,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",652.3,0.6523,1
"241",7302,3,1,1,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",582.5,0.5825,1
"242",7302,3,1,2,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",772.6,0.7726,1
"243",7302,3,1,3,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",540.7,0.5407,1
"244",7302,3,1,4,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",754.8,0.7548,1
"245",7302,3,1,5,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",823,0.823,1
"246",7302,3,1,6,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",805.1,0.8051,1
"247",7302,3,1,7,22,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",735.2,0.7352,1
"248",7302,3,1,8,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",663.4,0.6634,1
"249",7302,3,1,9,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",725.5,0.7255,1
"250",7302,3,1,10,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",759.6,0.7596,1
"251",7302,3,1,11,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",665.7,0.6657,1
"252",7302,3,1,12,22,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",647.8,0.6478,1
"253",7302,3,1,13,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",855.9,0.8559,1
"254",7302,3,1,14,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",696.1,0.6961,1
"255",7302,3,1,15,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good",NA,1042,1.042,-1
"256",7302,3,1,16,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",586.4,0.5864,0
"257",7302,3,1,17,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",648.4,0.6484,1
"258",7302,3,1,18,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",744.6,0.7446,1
"259",7302,3,1,19,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",702.7,0.7027,1
"260",7302,3,1,20,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",692.8,0.6928,1
"261",7302,3,1,21,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",484.9,0.4849,1
"262",7302,3,1,22,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",599,0.599,1
"263",7302,3,1,23,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",857.2,0.8572,1
"264",7302,3,1,24,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",543.3,0.5433,0
"265",7302,3,2,1,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",677.4,0.6774,1
"266",7302,3,2,2,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",591.5,0.5915,1
"267",7302,3,2,3,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",715.6,0.7156,1
"268",7302,3,2,4,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",575.7,0.5757,1
"269",7302,3,2,5,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",671.9,0.6719,1
"270",7302,3,2,6,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",635.9,0.6359,1
"271",7302,3,2,7,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",504,0.504,1
"272",7302,3,2,8,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",574.2,0.5742,1
"273",7302,3,2,9,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",566.2,0.5662,0
"274",7302,3,2,10,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",584.4,0.5844,1
"275",7302,3,2,11,22,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",654.6,0.6546,1
"276",7302,3,2,12,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",590.6,0.5906,1
"277",7302,3,2,13,22,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",802.8,0.8028,1
"278",7302,3,2,14,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",644.8,0.6448,0
"279",7302,3,2,15,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",702.9,0.7029,1
"280",7302,3,2,16,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",645.1,0.6451,1
"281",7302,3,2,17,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",727.2,0.7272,1
"282",7302,3,2,18,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",623.3,0.6233,1
"283",7302,3,2,19,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",693.5,0.6935,0
"284",7302,3,2,20,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",645.5,0.6455,1
"285",7302,3,2,21,22,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",687.7,0.6877,1
"286",7302,3,2,22,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",655.8,0.6558,1
"287",7302,3,2,23,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",687.9,0.6879,1
"288",7302,3,2,24,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",768.1,0.7681,0
"289",7302,3,3,1,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",720.1,0.7201,0
"290",7302,3,3,2,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",626.2,0.6262,1
"291",7302,3,3,3,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",704.4,0.7044,1
"292",7302,3,3,4,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",582.5,0.5825,1
"293",7302,3,3,5,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",836.6,0.8366,1
"294",7302,3,3,6,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",768.7,0.7687,1
"295",7302,3,3,7,22,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",664.8,0.6648,1
"296",7302,3,3,8,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",623,0.623,0
"297",7302,3,3,9,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",805.4,0.8054,1
"298",7302,3,3,10,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",727.2,0.7272,1
"299",7302,3,3,11,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",663.3,0.6633,1
"300",7302,3,3,12,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",677.4,0.6774,1
"301",7302,3,3,13,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",759.5,0.7595,1
"302",7302,3,3,14,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",641.6,0.6416,1
"303",7302,3,3,15,22,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",787.8,0.7878,1
"304",7302,3,3,16,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",583.9,0.5839,1
"305",7302,3,3,17,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",614.1,0.6141,1
"306",7302,3,3,18,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",678.1,0.6781,1
"307",7302,3,3,19,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",640.2,0.6402,1
"308",7302,3,3,20,22,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",674.4,0.6744,1
"309",7302,3,3,21,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",878.5,0.8785,1
"310",7302,3,3,22,22,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",752.6,0.7526,1
"311",7302,3,3,23,22,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",844.7,0.8447,1
"312",7302,3,3,24,22,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",622.9,0.6229,0
"313",7302,3,4,1,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",767.5,0.7675,0
"314",7302,3,4,2,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",527.6,0.5276,1
"315",7302,3,4,3,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",823.7,0.8237,1
"316",7302,3,4,4,22,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",990,0.99,1
"317",7302,3,4,5,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",761.9,0.7619,1
"318",7302,3,4,6,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",708.2,0.7082,1
"319",7302,3,4,7,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",752.2,0.7522,1
"320",7302,3,4,8,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",780.3,0.7803,1
"321",7302,3,4,9,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",642.4,0.6424,1
"322",7302,3,4,10,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",676.5,0.6765,1
"323",7302,3,4,11,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",824.7,0.8247,1
"324",7302,3,4,12,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",654.9,0.6549,1
"325",7302,3,4,13,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",662.9,0.6629,1
"326",7302,3,4,14,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",733,0.733,1
"327",7302,3,4,15,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",789.1,0.7891,1
"328",7302,3,4,16,22,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad",NA,1042,1.042,-1
"329",7302,3,4,17,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad",NA,1042,1.042,-1
"330",7302,3,4,18,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",693.5,0.6935,1
"331",7302,3,4,19,22,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",637.7,0.6377,1
"332",7302,3,4,20,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",751.8,0.7518,1
"333",7302,3,4,21,22,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",723.9,0.7239,1
"334",7302,3,4,22,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",646,0.646,1
"335",7302,3,4,23,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",736.1,0.7361,1
"336",7302,3,4,24,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",632.3,0.6323,1
"337",7302,3,5,1,22,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",716.3,0.7163,1
"338",7302,3,5,2,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",720.5,0.7205,0
"339",7302,3,5,3,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",698.6,0.6986,1
"340",7302,3,5,4,22,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",696.7,0.6967,1
"341",7302,3,5,5,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",728.8,0.7288,1
"342",7302,3,5,6,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",601,0.601,1
"343",7302,3,5,7,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",643.1,0.6431,0
"344",7302,3,5,8,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",629.2,0.6292,1
"345",7302,3,5,9,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",737.3,0.7373,1
"346",7302,3,5,10,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",687.4,0.6874,1
"347",7302,3,5,11,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",647.5,0.6475,1
"348",7302,3,5,12,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",775.7,0.7757,1
"349",7302,3,5,13,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",647.8,0.6478,1
"350",7302,3,5,14,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",639.9,0.6399,1
"351",7302,3,5,15,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",570.1,0.5701,1
"352",7302,3,5,16,22,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",682.2,0.6822,1
"353",7302,3,5,17,22,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",940.2,0.9402,1
"354",7302,3,5,18,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",538.4,0.5384,1
"355",7302,3,5,19,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",616.5,0.6165,1
"356",7302,3,5,20,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",680.6,0.6806,1
"357",7302,3,5,21,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",730.7,0.7307,1
"358",7302,3,5,22,22,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",786.8,0.7868,1
"359",7302,3,5,23,22,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",785,0.785,1
"360",7302,3,5,24,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",655.1,0.6551,1
"361",7303,1,1,1,28,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",680.4,0.6804,1
"362",7303,1,1,2,28,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",554,0.554,1
"363",7303,1,1,3,28,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",652.8,0.6528,1
"364",7303,1,1,4,28,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",601.6,0.6016,1
"365",7303,1,1,5,28,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",621.4,0.6214,0
"366",7303,1,1,6,28,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",705.8,0.7058,0
"367",7303,1,1,7,28,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",691.8,0.6918,1
"368",7303,1,1,8,28,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",633.4,0.6334,1
