"","Subject","Label","Matching","Origin_Identity","English_Identity","Standardized_Idnetity","RT_ms","RT_sec","ACC"
"4539",14,"Friend","Matching","Friend","Friend","Close",769,0.769,1
"4540",14,"Friend","Matching","Friend","Friend","Close",457,0.457,0
"4541",14,"Friend","Matching","Friend","Friend","Close",486,0.486,1
"4542",14,"Friend","Matching","Friend","Friend","Close",789,0.789,1
"4543",14,"Friend","Matching","Friend","Friend","Close",668,0.668,1
"4544",14,"Friend","Matching","Friend","Friend","Close",506,0.506,1
"4545",14,"Friend","Matching","Friend","Friend","Close",636,0.636,1
"4546",14,"Friend","Matching","Friend","Friend","Close",499,0.499,1
"4547",14,"Friend","Matching","Friend","Friend","Close",752,0.752,1
"4548",14,"Friend","Matching","Friend","Friend","Close",833,0.833,1
"4549",14,"Self","Matching","Friend","Friend","Close",663,0.663,1
"4550",14,"Self","Matching","Friend","Friend","Close",814,0.814,1
"4551",14,"Self","Matching","Friend","Friend","Close",635,0.635,1
"4552",14,"Self","Matching","Friend","Friend","Close",604,0.604,1
"4553",14,"Self","Matching","Friend","Friend","Close",586,0.586,1
"4554",14,"Self","Matching","Friend","Friend","Close",834,0.834,1
"4555",14,"Self","Matching","Friend","Friend","Close",720,0.72,1
"4556",14,"Self","Matching","Friend","Friend","Close",793,0.793,1
"4557",14,"Self","Matching","Friend","Friend","Close",797,0.797,1
"4558",14,"Self","Matching","Friend","Friend","Close",491,0.491,0
"4559",14,"Self","Matching","Friend","Friend","Close",567,0.567,1
"4560",14,"Self","Matching","Friend","Friend","Close",813,0.813,1
"4561",14,"Self","Matching","Friend","Friend","Close",733,0.733,1
"4562",14,"Self","Matching","Friend","Friend","Close",528,0.528,1
"4563",14,"Self","Matching","Friend","Friend","Close",734,0.734,1
"4564",14,"Self","Matching","Friend","Friend","Close",536,0.536,1
"4565",14,"Self","Matching","Friend","Friend","Close",663,0.663,1
"4566",14,"Self","Matching","Friend","Friend","Close",615,0.615,0
"4567",14,"Self","Matching","Friend","Friend","Close",590,0.59,1
"4568",14,"Self","Matching","Friend","Friend","Close",459,0.459,0
"4569",14,"Self","Matching","Friend","Friend","Close",748,0.748,0
"4570",14,"Self","Matching","Friend","Friend","Close",760,0.76,0
"4571",14,"Friend","Matching","Self","Self","Self",566,0.566,1
"4572",14,"Friend","Matching","Self","Self","Self",482,0.482,1
"4573",14,"Friend","Matching","Self","Self","Self",761,0.761,1
"4574",14,"Friend","Matching","Self","Self","Self",786,0.786,1
"4575",14,"Friend","Matching","Self","Self","Self",563,0.563,1
"4576",14,"Friend","Matching","Self","Self","Self",929,0.929,1
"4577",14,"Friend","Matching","Self","Self","Self",540,0.54,1
"4578",14,"Friend","Matching","Self","Self","Self",721,0.721,1
"4579",14,"Friend","Matching","Self","Self","Self",598,0.598,1
"4580",14,"Friend","Matching","Self","Self","Self",499,0.499,0
"4581",14,"Friend","Matching","Self","Self","Self",743,0.743,0
"4582",14,"Friend","Matching","Self","Self","Self",448,0.448,0
"4583",14,"Friend","Matching","Self","Self","Self",712,0.712,1
"4584",14,"Friend","Matching","Self","Self","Self",852,0.852,1
"4585",14,"Friend","Matching","Self","Self","Self",556,0.556,0
"4586",14,"Friend","Matching","Self","Self","Self",537,0.537,1
"4587",14,"Friend","Matching","Self","Self","Self",675,0.675,1
"4588",14,"Friend","Matching","Self","Self","Self",1058,1.058,1
"4589",14,"Friend","Matching","Self","Self","Self",560,0.56,1
"4590",14,"Friend","Matching","Self","Self","Self",432,0.432,1
"4591",14,"Friend","Matching","Self","Self","Self",799,0.799,0
"4592",14,"Friend","Matching","Self","Self","Self",656,0.656,1
"4593",14,"Friend","Matching","Self","Self","Self",522,0.522,0
"4594",14,"Friend","Matching","Self","Self","Self",735,0.735,1
"4595",14,"Self","Matching","Self","Self","Self",581,0.581,1
"4596",14,"Self","Matching","Self","Self","Self",912,0.912,1
"4597",14,"Self","Matching","Self","Self","Self",549,0.549,1
"4598",14,"Self","Matching","Self","Self","Self",642,0.642,1
"4599",14,"Self","Matching","Self","Self","Self",629,0.629,1
"4600",14,"Self","Matching","Self","Self","Self",621,0.621,1
"4601",14,"Self","Matching","Self","Self","Self",407,0.407,1
"4602",14,"Self","Matching","Self","Self","Self",562,0.562,1
"4603",14,"Self","Matching","Self","Self","Self",384,0.384,1
"4604",14,"Self","Matching","Self","Self","Self",355,0.355,1
"4605",14,"Self","Matching","Self","Self","Self",648,0.648,1
"4606",14,"Self","Matching","Self","Self","Self",489,0.489,1
"4607",14,"Self","Matching","Self","Self","Self",592,0.592,0
"4608",14,"Self","Matching","Self","Self","Self",422,0.422,1
"4609",14,"Self","Matching","Self","Self","Self",480,0.48,1
"4610",14,"Self","Matching","Self","Self","Self",646,0.646,1
"4611",14,"Self","Matching","Self","Self","Self",471,0.471,1
"4612",14,"Self","Matching","Self","Self","Self",460,0.46,1
"4613",14,"Self","Matching","Self","Self","Self",609,0.609,1
"4614",14,"Self","Matching","Self","Self","Self",570,0.57,1
"4615",14,"Self","Matching","Self","Self","Self",925,0.925,1
"4616",14,"Self","Matching","Self","Self","Self",553,0.553,1
"4617",14,"Self","Matching","Self","Self","Self",456,0.456,1
"4618",14,"Self","Matching","Self","Self","Self",488,0.488,1
"4619",14,"Self","Matching","Self","Self","Self",591,0.591,1
"4620",14,"Self","Matching","Self","Self","Self",602,0.602,1
"4621",14,"Self","Matching","Self","Self","Self",912,0.912,1
"4622",14,"Self","Matching","Self","Self","Self",804,0.804,1
"4623",14,"Self","Matching","Self","Self","Self",358,0.358,1
"4624",14,"Self","Matching","Self","Self","Self",579,0.579,1
"4625",14,"Self","Matching","Self","Self","Self",615,0.615,1
"4626",14,"Self","Matching","Self","Self","Self",628,0.628,1
"4627",14,"Self","Matching","Self","Self","Self",469,0.469,1
"4628",14,"Self","Matching","Self","Self","Self",585,0.585,1
"4629",14,"Self","Matching","Self","Self","Self",461,0.461,1
"4630",14,"Self","Matching","Self","Self","Self",672,0.672,1
"4631",14,"Self","Matching","Self","Self","Self",387,0.387,1
"4632",14,"Self","Matching","Self","Self","Self",573,0.573,1
"4633",14,"Self","Matching","Self","Self","Self",575,0.575,1
"4634",14,"Self","Matching","Self","Self","Self",576,0.576,1
"4635",14,"Self","Matching","Self","Self","Self",648,0.648,1
"4636",14,"Self","Matching","Self","Self","Self",550,0.55,1
"4637",14,"Self","Matching","Self","Self","Self",522,0.522,1
"4638",14,"Self","Matching","Self","Self","Self",470,0.47,1
"4639",14,"Self","Matching","Self","Self","Self",408,0.408,1
"4640",14,"Self","Matching","Self","Self","Self",607,0.607,1
"4641",14,"Self","Matching","Self","Self","Self",835,0.835,1
"4642",14,"Self","Matching","Self","Self","Self",427,0.427,1
"4643",14,"Self","Matching","Self","Self","Self",643,0.643,1
"4644",14,"Self","Matching","Self","Self","Self",1076,1.076,1
"4645",14,"Self","Matching","Self","Self","Self",652,0.652,1
"4646",14,"Self","Matching","Self","Self","Self",529,0.529,1
"4647",14,"Self","Matching","Self","Self","Self",421,0.421,1
"4648",14,"Self","Matching","Self","Self","Self",720,0.72,1
"4649",14,"Self","Matching","Self","Self","Self",571,0.571,1
"4650",14,"Self","Matching","Self","Self","Self",645,0.645,1
"4651",14,"Self","Matching","Self","Self","Self",737,0.737,1
"4652",14,"Self","Matching","Self","Self","Self",1013,1.013,1
"4653",14,"Self","Matching","Self","Self","Self",641,0.641,1
"4654",14,"Self","Matching","Self","Self","Self",535,0.535,1
"4655",14,"Self","Matching","Self","Self","Self",643,0.643,1
"4656",14,"Self","Matching","Self","Self","Self",629,0.629,1
"4657",14,"Self","Matching","Self","Self","Self",649,0.649,1
"4658",14,"Self","Matching","Self","Self","Self",760,0.76,1
"4659",14,"Friend","Nonmatching","Friend","Friend","Close",726,0.726,1
"4660",14,"Friend","Nonmatching","Friend","Friend","Close",559,0.559,1
"4661",14,"Friend","Nonmatching","Friend","Friend","Close",1057,1.057,1
"4662",14,"Friend","Nonmatching","Friend","Friend","Close",607,0.607,1
"4663",14,"Friend","Nonmatching","Friend","Friend","Close",647,0.647,1
"4664",14,"Friend","Nonmatching","Friend","Friend","Close",876,0.876,1
"4665",14,"Friend","Nonmatching","Friend","Friend","Close",779,0.779,1
"4666",14,"Friend","Nonmatching","Friend","Friend","Close",617,0.617,1
"4667",14,"Friend","Nonmatching","Friend","Friend","Close",868,0.868,1
"4668",14,"Friend","Nonmatching","Friend","Friend","Close",706,0.706,1
"4669",14,"Friend","Nonmatching","Friend","Friend","Close",963,0.963,1
"4670",14,"Friend","Nonmatching","Friend","Friend","Close",612,0.612,1
"4671",14,"Friend","Nonmatching","Friend","Friend","Close",1029,1.029,1
"4672",14,"Friend","Nonmatching","Friend","Friend","Close",741,0.741,1
"4673",14,"Friend","Nonmatching","Friend","Friend","Close",599,0.599,1
"4674",14,"Friend","Nonmatching","Friend","Friend","Close",586,0.586,1
"4675",14,"Friend","Nonmatching","Friend","Friend","Close",811,0.811,1
"4676",14,"Friend","Nonmatching","Friend","Friend","Close",587,0.587,1
"4677",14,"Friend","Nonmatching","Friend","Friend","Close",682,0.682,1
"4678",14,"Friend","Nonmatching","Friend","Friend","Close",718,0.718,1
"4679",14,"Friend","Nonmatching","Friend","Friend","Close",744,0.744,1
"4680",14,"Friend","Nonmatching","Friend","Friend","Close",635,0.635,1
"4681",14,"Friend","Nonmatching","Friend","Friend","Close",649,0.649,1
"4682",14,"Friend","Nonmatching","Friend","Friend","Close",619,0.619,1
"4683",14,"Friend","Nonmatching","Friend","Friend","Close",618,0.618,1
"4684",14,"Friend","Nonmatching","Friend","Friend","Close",698,0.698,1
"4685",14,"Friend","Nonmatching","Friend","Friend","Close",479,0.479,1
"4686",14,"Friend","Nonmatching","Friend","Friend","Close",636,0.636,1
"4687",14,"Friend","Nonmatching","Friend","Friend","Close",656,0.656,1
"4688",14,"Friend","Nonmatching","Friend","Friend","Close",540,0.54,1
"4689",14,"Friend","Nonmatching","Friend","Friend","Close",788,0.788,1
"4690",14,"Friend","Nonmatching","Friend","Friend","Close",615,0.615,1
"4691",14,"Friend","Nonmatching","Friend","Friend","Close",609,0.609,1
"4692",14,"Friend","Nonmatching","Friend","Friend","Close",599,0.599,1
"4693",14,"Friend","Nonmatching","Friend","Friend","Close",558,0.558,1
"4694",14,"Friend","Nonmatching","Friend","Friend","Close",873,0.873,1
"4695",14,"Friend","Nonmatching","Friend","Friend","Close",857,0.857,1
"4696",14,"Friend","Nonmatching","Friend","Friend","Close",542,0.542,1
"4697",14,"Friend","Nonmatching","Friend","Friend","Close",637,0.637,1
"4698",14,"Friend","Nonmatching","Friend","Friend","Close",544,0.544,1
"4699",14,"Friend","Nonmatching","Friend","Friend","Close",808,0.808,1
"4700",14,"Friend","Nonmatching","Friend","Friend","Close",655,0.655,1
"4701",14,"Friend","Nonmatching","Friend","Friend","Close",804,0.804,1
"4702",14,"Friend","Nonmatching","Friend","Friend","Close",649,0.649,1
"4703",14,"Friend","Nonmatching","Friend","Friend","Close",1058,1.058,1
"4704",14,"Friend","Nonmatching","Friend","Friend","Close",704,0.704,1
"4705",14,"Friend","Nonmatching","Friend","Friend","Close",1008,1.008,1
"4706",14,"Friend","Nonmatching","Friend","Friend","Close",563,0.563,1
"4707",14,"Friend","Nonmatching","Friend","Friend","Close",976,0.976,1
"4708",14,"Friend","Nonmatching","Friend","Friend","Close",510,0.51,1
"4709",14,"Friend","Nonmatching","Friend","Friend","Close",626,0.626,1
"4710",14,"Friend","Nonmatching","Friend","Friend","Close",729,0.729,1
"4711",14,"Friend","Nonmatching","Friend","Friend","Close",709,0.709,1
"4712",14,"Friend","Nonmatching","Friend","Friend","Close",614,0.614,1
"4713",14,"Friend","Nonmatching","Friend","Friend","Close",747,0.747,1
"4714",14,"Friend","Nonmatching","Friend","Friend","Close",734,0.734,1
"4715",14,"Friend","Nonmatching","Friend","Friend","Close",552,0.552,1
"4716",14,"Friend","Nonmatching","Friend","Friend","Close",619,0.619,1
"4717",14,"Friend","Nonmatching","Friend","Friend","Close",579,0.579,1
"4718",14,"Friend","Nonmatching","Friend","Friend","Close",557,0.557,1
"4719",14,"Friend","Nonmatching","Friend","Friend","Close",703,0.703,1
"4720",14,"Friend","Nonmatching","Friend","Friend","Close",456,0.456,1
"4721",14,"Friend","Nonmatching","Friend","Friend","Close",671,0.671,1
"4722",14,"Friend","Nonmatching","Friend","Friend","Close",557,0.557,1
"4723",14,"Friend","Nonmatching","Friend","Friend","Close",786,0.786,1
"4724",14,"Friend","Nonmatching","Friend","Friend","Close",581,0.581,1
"4725",14,"Friend","Nonmatching","Friend","Friend","Close",555,0.555,1
"4726",14,"Friend","Nonmatching","Friend","Friend","Close",635,0.635,1
"4727",14,"Friend","Nonmatching","Friend","Friend","Close",576,0.576,1
"4728",14,"Self","Nonmatching","Friend","Friend","Close",932,0.932,1
"4729",14,"Self","Nonmatching","Friend","Friend","Close",903,0.903,1
"4730",14,"Self","Nonmatching","Friend","Friend","Close",626,0.626,1
"4731",14,"Self","Nonmatching","Friend","Friend","Close",724,0.724,0
"4732",14,"Self","Nonmatching","Friend","Friend","Close",647,0.647,1
"4733",14,"Self","Nonmatching","Friend","Friend","Close",1050,1.05,1
"4734",14,"Self","Nonmatching","Friend","Friend","Close",651,0.651,0
"4735",14,"Self","Nonmatching","Friend","Friend","Close",789,0.789,1
"4736",14,"Self","Nonmatching","Friend","Friend","Close",543,0.543,1
"4737",14,"Self","Nonmatching","Friend","Friend","Close",673,0.673,0
"4738",14,"Self","Nonmatching","Friend","Friend","Close",648,0.648,1
"4739",14,"Self","Nonmatching","Friend","Friend","Close",815,0.815,0
"4740",14,"Self","Nonmatching","Friend","Friend","Close",698,0.698,1
"4741",14,"Self","Nonmatching","Friend","Friend","Close",881,0.881,1
"4742",14,"Self","Nonmatching","Friend","Friend","Close",978,0.978,1
"4743",14,"Self","Nonmatching","Friend","Friend","Close",566,0.566,0
"4744",14,"Self","Nonmatching","Friend","Friend","Close",486,0.486,0
"4745",14,"Self","Nonmatching","Friend","Friend","Close",515,0.515,0
"4746",14,"Self","Nonmatching","Friend","Friend","Close",645,0.645,1
"4747",14,"Self","Nonmatching","Friend","Friend","Close",1040,1.04,1
"4748",14,"Self","Nonmatching","Friend","Friend","Close",735,0.735,1
"4749",14,"Friend","Nonmatching","Self","Self","Self",925,0.925,1
"4750",14,"Friend","Nonmatching","Self","Self","Self",946,0.946,1
"4751",14,"Friend","Nonmatching","Self","Self","Self",728,0.728,1
"4752",14,"Friend","Nonmatching","Self","Self","Self",1026,1.026,1
"4753",14,"Friend","Nonmatching","Self","Self","Self",866,0.866,1
"4754",14,"Friend","Nonmatching","Self","Self","Self",807,0.807,1
"4755",14,"Friend","Nonmatching","Self","Self","Self",826,0.826,1
"4756",14,"Friend","Nonmatching","Self","Self","Self",723,0.723,1
"4757",14,"Friend","Nonmatching","Self","Self","Self",1004,1.004,1
"4758",14,"Friend","Nonmatching","Self","Self","Self",707,0.707,1
"4759",14,"Friend","Nonmatching","Self","Self","Self",779,0.779,1
"4760",14,"Friend","Nonmatching","Self","Self","Self",1066,1.066,1
"4761",14,"Friend","Nonmatching","Self","Self","Self",581,0.581,1
"4762",14,"Friend","Nonmatching","Self","Self","Self",774,0.774,1
"4763",14,"Friend","Nonmatching","Self","Self","Self",676,0.676,1
"4764",14,"Friend","Nonmatching","Self","Self","Self",899,0.899,1
"4765",14,"Friend","Nonmatching","Self","Self","Self",779,0.779,1
"4766",14,"Friend","Nonmatching","Self","Self","Self",576,0.576,1
"4767",14,"Friend","Nonmatching","Self","Self","Self",705,0.705,1
"4768",14,"Friend","Nonmatching","Self","Self","Self",505,0.505,1
"4769",14,"Friend","Nonmatching","Self","Self","Self",629,0.629,1
"4770",14,"Friend","Nonmatching","Self","Self","Self",730,0.73,1
"4771",14,"Friend","Nonmatching","Self","Self","Self",760,0.76,1
"4772",14,"Self","Nonmatching","Self","Self","Self",788,0.788,1
"4773",14,"Self","Nonmatching","Self","Self","Self",749,0.749,1
"4774",14,"Self","Nonmatching","Self","Self","Self",479,0.479,1
"4775",14,"Self","Nonmatching","Self","Self","Self",599,0.599,1
"4776",14,"Self","Nonmatching","Self","Self","Self",640,0.64,1
"4777",14,"Self","Nonmatching","Self","Self","Self",1004,1.004,1
"4778",14,"Self","Nonmatching","Self","Self","Self",717,0.717,1
"4779",14,"Self","Nonmatching","Self","Self","Self",680,0.68,1
"4780",14,"Self","Nonmatching","Self","Self","Self",759,0.759,1
"4781",14,"Self","Nonmatching","Self","Self","Self",379,0.379,0
"4782",14,"Self","Nonmatching","Self","Self","Self",857,0.857,1
"4783",14,"Self","Nonmatching","Self","Self","Self",865,0.865,1
"4784",14,"Self","Nonmatching","Self","Self","Self",706,0.706,0
"4785",14,"Self","Nonmatching","Self","Self","Self",779,0.779,1
"4786",14,"Self","Nonmatching","Self","Self","Self",1089,1.089,1
"4787",14,"Self","Nonmatching","Self","Self","Self",504,0.504,1
"4788",14,"Self","Nonmatching","Self","Self","Self",992,0.992,1
"4789",14,"Self","Nonmatching","Self","Self","Self",709,0.709,1
"4790",14,"Self","Nonmatching","Self","Self","Self",880,0.88,1
"4791",14,"Self","Nonmatching","Self","Self","Self",723,0.723,1
"4792",14,"Self","Nonmatching","Self","Self","Self",584,0.584,1
"4793",14,"Self","Nonmatching","Self","Self","Self",667,0.667,1
"4794",14,"Self","Nonmatching","Self","Self","Self",808,0.808,1
"4795",14,"Self","Nonmatching","Self","Self","Self",681,0.681,1
"4796",14,"Self","Nonmatching","Self","Self","Self",600,0.6,1
"4797",14,"Self","Nonmatching","Self","Self","Self",660,0.66,1
"4798",14,"Self","Nonmatching","Self","Self","Self",588,0.588,1
"4799",14,"Self","Nonmatching","Self","Self","Self",606,0.606,1
"4800",14,"Self","Nonmatching","Self","Self","Self",671,0.671,1
"4801",14,"Self","Nonmatching","Self","Self","Self",789,0.789,1
"4802",14,"Self","Nonmatching","Self","Self","Self",599,0.599,1
"4803",14,"Self","Nonmatching","Self","Self","Self",476,0.476,1
"4804",14,"Self","Nonmatching","Self","Self","Self",588,0.588,1
"4805",14,"Self","Nonmatching","Self","Self","Self",685,0.685,1
"4806",14,"Self","Nonmatching","Self","Self","Self",587,0.587,1
"4807",14,"Self","Nonmatching","Self","Self","Self",733,0.733,1
"4808",14,"Self","Nonmatching","Self","Self","Self",500,0.5,1
"4809",14,"Self","Nonmatching","Self","Self","Self",735,0.735,1
"4810",14,"Self","Nonmatching","Self","Self","Self",631,0.631,1
"4811",14,"Self","Nonmatching","Self","Self","Self",499,0.499,1
