"","Subject","Label","Shape","Matching","Origin_Identity","English_Identity","Standardized_Idnetity","RT_ms","RT_sec","ACC"
"4867",14,"Self","Self","Nonmatching","Self","Self","Self",217,0.217,0
"4868",14,"Self","Self","Nonmatching","Self","Self","Self",385,0.385,0
"4869",14,"Self","Self","Nonmatching","Self","Self","Self",521,0.521,0
"4870",14,"Self","Self","Nonmatching","Self","Self","Self",521,0.521,0
"4871",14,"Friend","Self","Nonmatching","Self","Self","Self",373,0.373,0
"4872",14,"Friend","Self","Nonmatching","Self","Self","Self",431,0.431,0
"4873",14,"Friend","Self","Nonmatching","Self","Self","Self",383,0.383,0
"4874",14,"Self","Self","Nonmatching","Self","Self","Self",746,0.746,1
"4875",14,"Friend","Self","Nonmatching","Self","Self","Self",573,0.573,0
"4876",14,"Friend","Self","Nonmatching","Self","Self","Self",338,0.338,0
"4877",14,"Friend","Self","Nonmatching","Self","Self","Self",341,0.341,0
"4878",14,"Friend","Self","Nonmatching","Self","Self","Self",351,0.351,0
"4879",14,"Friend","Self","Nonmatching","Self","Self","Self",294,0.294,0
"4880",14,"Friend","Self","Nonmatching","Self","Self","Self",333,0.333,0
"4881",14,"Friend","Self","Nonmatching","Self","Self","Self",546,0.546,0
"4882",14,"Friend","Self","Nonmatching","Self","Self","Self",703,0.703,0
"4883",14,"Friend","Self","Nonmatching","Self","Self","Self",409,0.409,0
"4884",14,"Self","Self","Nonmatching","Self","Self","Self",649,0.649,1
"4885",14,"Self","Self","Nonmatching","Self","Self","Self",868,0.868,1
"4886",14,"Friend","Self","Nonmatching","Self","Self","Self",441,0.441,0
"4887",14,"Friend","Self","Nonmatching","Self","Self","Self",609,0.609,0
"4888",14,"Self","Self","Nonmatching","Self","Self","Self",534,0.534,1
"4889",14,"Self","Self","Nonmatching","Self","Self","Self",564,0.564,1
"4890",14,"Self","Self","Nonmatching","Self","Self","Self",373,0.373,1
"4891",14,"Self","Self","Nonmatching","Self","Self","Self",524,0.524,1
"4892",14,"Self","Self","Nonmatching","Self","Self","Self",714,0.714,1
"4893",14,"Friend","Self","Nonmatching","Self","Self","Self",407,0.407,0
"4894",14,"Friend","Self","Nonmatching","Self","Self","Self",253,0.253,0
"4895",14,"Self","Self","Nonmatching","Self","Self","Self",571,0.571,1
"4896",14,"Self","Self","Nonmatching","Self","Self","Self",575,0.575,1
"4897",14,"Friend","Self","Nonmatching","Self","Self","Self",531,0.531,0
"4898",14,"Friend","Self","Nonmatching","Self","Self","Self",275,0.275,0
"4899",14,"Self","Self","Nonmatching","Self","Self","Self",758,0.758,1
"4900",14,"Self","Self","Nonmatching","Self","Self","Self",820,0.82,1
"4901",14,"Self","Self","Nonmatching","Self","Self","Self",539,0.539,1
"4902",14,"Self","Self","Nonmatching","Self","Self","Self",850,0.85,1
"4903",14,"Self","Self","Nonmatching","Self","Self","Self",777,0.777,1
"4904",14,"Self","Self","Nonmatching","Self","Self","Self",510,0.51,1
"4905",14,"Self","Self","Nonmatching","Self","Self","Self",504,0.504,1
"4906",14,"Friend","Self","Nonmatching","Self","Self","Self",802,0.802,1
"4907",14,"Friend","Self","Nonmatching","Self","Self","Self",656,0.656,1
"4908",14,"Friend","Self","Nonmatching","Self","Self","Self",382,0.382,1
"4909",14,"Friend","Self","Nonmatching","Self","Self","Self",389,0.389,1
"4910",14,"Friend","Self","Nonmatching","Self","Self","Self",318,0.318,1
"4911",14,"Friend","Self","Nonmatching","Self","Self","Self",389,0.389,1
"4912",14,"Friend","Self","Nonmatching","Self","Self","Self",304,0.304,1
"4913",14,"Friend","Self","Nonmatching","Self","Self","Self",919,0.919,1
"4914",14,"Friend","Self","Nonmatching","Self","Self","Self",576,0.576,1
"4915",14,"Friend","Self","Nonmatching","Self","Self","Self",474,0.474,1
"4916",14,"Friend","Self","Nonmatching","Self","Self","Self",895,0.895,1
"4917",14,"Friend","Self","Nonmatching","Self","Self","Self",1028,1.028,1
"4918",14,"Friend","Self","Nonmatching","Self","Self","Self",464,0.464,1
"4919",14,"Friend","Self","Nonmatching","Self","Self","Self",362,0.362,1
"4920",14,"Friend","Self","Nonmatching","Self","Self","Self",444,0.444,1
"4921",14,"Friend","Self","Nonmatching","Self","Self","Self",508,0.508,1
"4922",14,"Friend","Self","Nonmatching","Self","Self","Self",923,0.923,1
"4923",14,"Friend","Self","Nonmatching","Self","Self","Self",586,0.586,1
"4924",14,"Friend","Self","Nonmatching","Self","Self","Self",778,0.778,1
"4925",14,"Friend","Self","Nonmatching","Self","Self","Self",430,0.43,1
"4926",14,"Friend","Self","Nonmatching","Self","Self","Self",445,0.445,1
"4927",14,"Friend","Self","Nonmatching","Self","Self","Self",612,0.612,1
"4928",14,"Friend","Self","Nonmatching","Self","Self","Self",586,0.586,1
"4929",14,"Friend","Self","Nonmatching","Self","Self","Self",694,0.694,1
"4930",14,"Friend","Self","Nonmatching","Self","Self","Self",880,0.88,1
"4931",14,"Friend","Self","Nonmatching","Self","Self","Self",579,0.579,1
"4932",14,"Friend","Self","Nonmatching","Self","Self","Self",649,0.649,1
"4933",14,"Friend","Self","Nonmatching","Self","Self","Self",483,0.483,1
"4934",14,"Friend","Self","Nonmatching","Self","Self","Self",715,0.715,1
"4935",14,"Friend","Self","Nonmatching","Self","Self","Self",539,0.539,1
"4936",14,"Friend","Self","Nonmatching","Self","Self","Self",483,0.483,1
"4937",14,"Friend","Self","Nonmatching","Self","Self","Self",616,0.616,1
"4938",14,"Friend","Self","Nonmatching","Self","Self","Self",575,0.575,1
"4939",14,"Friend","Self","Nonmatching","Self","Self","Self",621,0.621,1
"4940",14,"Friend","Self","Nonmatching","Self","Self","Self",565,0.565,1
"4941",14,"Friend","Self","Nonmatching","Self","Self","Self",448,0.448,1
"4942",14,"Friend","Self","Nonmatching","Self","Self","Self",329,0.329,1
"4943",14,"Friend","Self","Nonmatching","Self","Self","Self",740,0.74,1
"4944",14,"Friend","Self","Nonmatching","Self","Self","Self",588,0.588,1
"4945",14,"Friend","Self","Nonmatching","Self","Self","Self",664,0.664,1
"4946",14,"Friend","Self","Nonmatching","Self","Self","Self",404,0.404,1
"4947",14,"Friend","Self","Nonmatching","Self","Self","Self",306,0.306,1
"4948",14,"Friend","Self","Nonmatching","Self","Self","Self",355,0.355,1
"4949",14,"Friend","Self","Nonmatching","Self","Self","Self",374,0.374,1
"4950",14,"Friend","Self","Nonmatching","Self","Self","Self",569,0.569,1
"4951",14,"Friend","Self","Nonmatching","Self","Self","Self",396,0.396,1
"4952",14,"Friend","Self","Nonmatching","Self","Self","Self",814,0.814,1
"4953",14,"Friend","Self","Nonmatching","Self","Self","Self",502,0.502,1
"4954",14,"Friend","Self","Nonmatching","Self","Self","Self",710,0.71,1
"4955",14,"Friend","Self","Nonmatching","Self","Self","Self",365,0.365,1
"4956",14,"Friend","Self","Nonmatching","Self","Self","Self",587,0.587,1
"4957",14,"Friend","Self","Nonmatching","Self","Self","Self",387,0.387,1
"4958",14,"Friend","Self","Nonmatching","Self","Self","Self",540,0.54,1
"4959",14,"Friend","Self","Nonmatching","Self","Self","Self",352,0.352,1
"4960",15,"Self","Friend","Matching","Friend","Friend","Close",724,0.724,0
"4961",15,"Self","Friend","Matching","Friend","Friend","Close",870,0.87,0
"4962",15,"Self","Friend","Matching","Friend","Friend","Close",825,0.825,0
"4963",15,"Self","Friend","Matching","Friend","Friend","Close",715,0.715,0
"4964",15,"Self","Friend","Matching","Friend","Friend","Close",720,0.72,0
"4965",15,"Self","Friend","Matching","Friend","Friend","Close",749,0.749,0
"4966",15,"Self","Friend","Matching","Friend","Friend","Close",565,0.565,0
"4967",15,"Self","Friend","Matching","Friend","Friend","Close",947,0.947,0
"4968",15,"Self","Friend","Matching","Friend","Friend","Close",559,0.559,0
"4969",15,"Friend","Friend","Matching","Friend","Friend","Close",562,0.562,0
"4970",15,"Friend","Friend","Matching","Friend","Friend","Close",751,0.751,0
"4971",15,"Friend","Friend","Matching","Friend","Friend","Close",821,0.821,0
"4972",15,"Friend","Friend","Matching","Friend","Friend","Close",544,0.544,0
"4973",15,"Friend","Friend","Matching","Friend","Friend","Close",570,0.57,0
"4974",15,"Friend","Friend","Matching","Friend","Friend","Close",866,0.866,0
"4975",15,"Self","Friend","Matching","Friend","Friend","Close",660,0.66,1
"4976",15,"Self","Friend","Matching","Friend","Friend","Close",736,0.736,1
"4977",15,"Self","Friend","Matching","Friend","Friend","Close",731,0.731,1
"4978",15,"Self","Friend","Matching","Friend","Friend","Close",736,0.736,1
"4979",15,"Self","Friend","Matching","Friend","Friend","Close",579,0.579,1
"4980",15,"Self","Friend","Matching","Friend","Friend","Close",638,0.638,1
"4981",15,"Self","Friend","Matching","Friend","Friend","Close",777,0.777,1
"4982",15,"Self","Friend","Matching","Friend","Friend","Close",799,0.799,1
"4983",15,"Self","Friend","Matching","Friend","Friend","Close",573,0.573,1
"4984",15,"Self","Friend","Matching","Friend","Friend","Close",804,0.804,1
"4985",15,"Self","Friend","Matching","Friend","Friend","Close",677,0.677,1
"4986",15,"Self","Friend","Matching","Friend","Friend","Close",907,0.907,1
"4987",15,"Self","Friend","Matching","Friend","Friend","Close",629,0.629,1
"4988",15,"Self","Friend","Matching","Friend","Friend","Close",705,0.705,1
"4989",15,"Self","Friend","Matching","Friend","Friend","Close",618,0.618,1
"4990",15,"Self","Friend","Matching","Friend","Friend","Close",884,0.884,1
"4991",15,"Self","Friend","Matching","Friend","Friend","Close",673,0.673,1
"4992",15,"Self","Friend","Matching","Friend","Friend","Close",669,0.669,1
"4993",15,"Self","Friend","Matching","Friend","Friend","Close",572,0.572,1
"4994",15,"Self","Friend","Matching","Friend","Friend","Close",764,0.764,1
"4995",15,"Self","Friend","Matching","Friend","Friend","Close",630,0.63,1
"4996",15,"Self","Friend","Matching","Friend","Friend","Close",1033,1.033,1
"4997",15,"Self","Friend","Matching","Friend","Friend","Close",634,0.634,1
"4998",15,"Self","Friend","Matching","Friend","Friend","Close",654,0.654,1
"4999",15,"Self","Friend","Matching","Friend","Friend","Close",545,0.545,1
"5000",15,"Self","Friend","Matching","Friend","Friend","Close",675,0.675,1
"5001",15,"Self","Friend","Matching","Friend","Friend","Close",857,0.857,1
"5002",15,"Self","Friend","Matching","Friend","Friend","Close",283,0.283,1
"5003",15,"Self","Friend","Matching","Friend","Friend","Close",740,0.74,1
"5004",15,"Self","Friend","Matching","Friend","Friend","Close",498,0.498,1
"5005",15,"Self","Friend","Matching","Friend","Friend","Close",700,0.7,1
"5006",15,"Self","Friend","Matching","Friend","Friend","Close",704,0.704,1
"5007",15,"Self","Friend","Matching","Friend","Friend","Close",743,0.743,1
"5008",15,"Self","Friend","Matching","Friend","Friend","Close",786,0.786,1
"5009",15,"Self","Friend","Matching","Friend","Friend","Close",711,0.711,1
"5010",15,"Self","Friend","Matching","Friend","Friend","Close",1067,1.067,1
"5011",15,"Self","Friend","Matching","Friend","Friend","Close",576,0.576,1
"5012",15,"Self","Friend","Matching","Friend","Friend","Close",637,0.637,1
"5013",15,"Self","Friend","Matching","Friend","Friend","Close",699,0.699,1
"5014",15,"Self","Friend","Matching","Friend","Friend","Close",518,0.518,1
"5015",15,"Self","Friend","Matching","Friend","Friend","Close",670,0.67,1
"5016",15,"Self","Friend","Matching","Friend","Friend","Close",509,0.509,1
"5017",15,"Self","Friend","Matching","Friend","Friend","Close",875,0.875,1
"5018",15,"Self","Friend","Matching","Friend","Friend","Close",897,0.897,1
"5019",15,"Self","Friend","Matching","Friend","Friend","Close",554,0.554,1
"5020",15,"Self","Friend","Matching","Friend","Friend","Close",762,0.762,1
"5021",15,"Self","Friend","Matching","Friend","Friend","Close",915,0.915,1
"5022",15,"Self","Friend","Matching","Friend","Friend","Close",644,0.644,1
"5023",15,"Self","Friend","Matching","Friend","Friend","Close",684,0.684,1
"5024",15,"Self","Friend","Matching","Friend","Friend","Close",584,0.584,1
"5025",15,"Self","Friend","Matching","Friend","Friend","Close",779,0.779,1
"5026",15,"Self","Friend","Matching","Friend","Friend","Close",547,0.547,1
"5027",15,"Self","Friend","Matching","Friend","Friend","Close",779,0.779,1
"5028",15,"Self","Friend","Matching","Friend","Friend","Close",629,0.629,1
"5029",15,"Self","Friend","Matching","Friend","Friend","Close",552,0.552,1
"5030",15,"Self","Friend","Matching","Friend","Friend","Close",842,0.842,1
"5031",15,"Self","Friend","Matching","Friend","Friend","Close",443,0.443,1
"5032",15,"Self","Friend","Matching","Friend","Friend","Close",594,0.594,1
"5033",15,"Self","Friend","Matching","Friend","Friend","Close",458,0.458,1
"5034",15,"Self","Friend","Matching","Friend","Friend","Close",518,0.518,1
"5035",15,"Friend","Friend","Matching","Friend","Friend","Close",579,0.579,1
"5036",15,"Friend","Friend","Matching","Friend","Friend","Close",901,0.901,1
"5037",15,"Friend","Friend","Matching","Friend","Friend","Close",552,0.552,1
"5038",15,"Friend","Friend","Matching","Friend","Friend","Close",666,0.666,1
"5039",15,"Friend","Friend","Matching","Friend","Friend","Close",1075,1.075,1
"5040",15,"Friend","Friend","Matching","Friend","Friend","Close",741,0.741,1
"5041",15,"Friend","Friend","Matching","Friend","Friend","Close",723,0.723,1
"5042",15,"Friend","Friend","Matching","Friend","Friend","Close",685,0.685,1
"5043",15,"Friend","Friend","Matching","Friend","Friend","Close",752,0.752,1
"5044",15,"Friend","Friend","Matching","Friend","Friend","Close",558,0.558,1
"5045",15,"Friend","Friend","Matching","Friend","Friend","Close",822,0.822,1
"5046",15,"Friend","Friend","Matching","Friend","Friend","Close",560,0.56,1
"5047",15,"Friend","Friend","Matching","Friend","Friend","Close",690,0.69,1
"5048",15,"Friend","Friend","Matching","Friend","Friend","Close",929,0.929,1
"5049",15,"Friend","Friend","Matching","Friend","Friend","Close",1097,1.097,1
"5050",15,"Friend","Friend","Matching","Friend","Friend","Close",837,0.837,1
"5051",15,"Friend","Friend","Matching","Friend","Friend","Close",769,0.769,1
"5052",15,"Self","Self","Matching","Self","Self","Self",558,0.558,0
"5053",15,"Self","Self","Matching","Self","Self","Self",817,0.817,0
"5054",15,"Self","Self","Matching","Self","Self","Self",779,0.779,0
"5055",15,"Self","Self","Matching","Self","Self","Self",632,0.632,0
"5056",15,"Self","Self","Matching","Self","Self","Self",461,0.461,0
"5057",15,"Self","Self","Matching","Self","Self","Self",491,0.491,0
"5058",15,"Friend","Self","Matching","Self","Self","Self",498,0.498,0
"5059",15,"Friend","Self","Matching","Self","Self","Self",546,0.546,0
"5060",15,"Friend","Self","Matching","Self","Self","Self",603,0.603,0
"5061",15,"Friend","Self","Matching","Self","Self","Self",670,0.67,0
"5062",15,"Friend","Self","Matching","Self","Self","Self",619,0.619,0
"5063",15,"Friend","Self","Matching","Self","Self","Self",745,0.745,0
"5064",15,"Friend","Self","Matching","Self","Self","Self",770,0.77,0
"5065",15,"Friend","Self","Matching","Self","Self","Self",561,0.561,0
"5066",15,"Self","Self","Matching","Self","Self","Self",585,0.585,1
"5067",15,"Self","Self","Matching","Self","Self","Self",1080,1.08,1
"5068",15,"Self","Self","Matching","Self","Self","Self",704,0.704,1
"5069",15,"Self","Self","Matching","Self","Self","Self",747,0.747,1
"5070",15,"Self","Self","Matching","Self","Self","Self",708,0.708,1
"5071",15,"Self","Self","Matching","Self","Self","Self",715,0.715,1
"5072",15,"Self","Self","Matching","Self","Self","Self",509,0.509,1
"5073",15,"Self","Self","Matching","Self","Self","Self",801,0.801,1
"5074",15,"Self","Self","Matching","Self","Self","Self",926,0.926,1
"5075",15,"Self","Self","Matching","Self","Self","Self",870,0.87,1
"5076",15,"Self","Self","Matching","Self","Self","Self",400,0.4,1
"5077",15,"Self","Self","Matching","Self","Self","Self",519,0.519,1
"5078",15,"Self","Self","Matching","Self","Self","Self",991,0.991,1
"5079",15,"Self","Self","Matching","Self","Self","Self",761,0.761,1
"5080",15,"Self","Self","Matching","Self","Self","Self",464,0.464,1
"5081",15,"Self","Self","Matching","Self","Self","Self",670,0.67,1
"5082",15,"Self","Self","Matching","Self","Self","Self",780,0.78,1
"5083",15,"Self","Self","Matching","Self","Self","Self",708,0.708,1
"5084",15,"Friend","Self","Matching","Self","Self","Self",767,0.767,1
"5085",15,"Friend","Self","Matching","Self","Self","Self",732,0.732,1
"5086",15,"Friend","Self","Matching","Self","Self","Self",570,0.57,1
"5087",15,"Friend","Self","Matching","Self","Self","Self",761,0.761,1
"5088",15,"Friend","Self","Matching","Self","Self","Self",701,0.701,1
"5089",15,"Friend","Self","Matching","Self","Self","Self",579,0.579,1
"5090",15,"Friend","Self","Matching","Self","Self","Self",866,0.866,1
"5091",15,"Friend","Self","Matching","Self","Self","Self",510,0.51,1
"5092",15,"Friend","Self","Matching","Self","Self","Self",615,0.615,1
"5093",15,"Friend","Self","Matching","Self","Self","Self",513,0.513,1
"5094",15,"Friend","Self","Matching","Self","Self","Self",1047,1.047,1
"5095",15,"Friend","Self","Matching","Self","Self","Self",564,0.564,1
"5096",15,"Friend","Self","Matching","Self","Self","Self",697,0.697,1
"5097",15,"Friend","Self","Matching","Self","Self","Self",835,0.835,1
"5098",15,"Friend","Self","Matching","Self","Self","Self",968,0.968,1
"5099",15,"Friend","Self","Matching","Self","Self","Self",835,0.835,1
"5100",15,"Friend","Self","Matching","Self","Self","Self",761,0.761,1
"5101",15,"Friend","Self","Matching","Self","Self","Self",580,0.58,1
"5102",15,"Friend","Self","Matching","Self","Self","Self",498,0.498,1
"5103",15,"Friend","Self","Matching","Self","Self","Self",802,0.802,1
"5104",15,"Friend","Self","Matching","Self","Self","Self",653,0.653,1
"5105",15,"Friend","Self","Matching","Self","Self","Self",611,0.611,1
"5106",15,"Friend","Self","Matching","Self","Self","Self",547,0.547,1
"5107",15,"Friend","Self","Matching","Self","Self","Self",369,0.369,1
"5108",15,"Friend","Self","Matching","Self","Self","Self",785,0.785,1
