"","Subject","Word","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"1202",8,"FRIEND","Friend","Matching","Friend","Friend","Close",922,0.922,1
"1203",8,"FRIEND","Friend","Matching","Friend","Friend","Close",576,0.576,1
"1204",8,"FRIEND","Friend","Matching","Friend","Friend","Close",597,0.597,0
"1205",8,"FRIEND","Friend","Matching","Friend","Friend","Close",679,0.679,1
"1206",8,"FRIEND","Friend","Matching","Friend","Friend","Close",544,0.544,0
"1207",8,"FRIEND","Friend","Matching","Friend","Friend","Close",695,0.695,1
"1208",8,"YOU","Self","Matching","Self","Self","Self",610,0.61,1
"1209",8,"YOU","Self","Matching","Self","Self","Self",511,0.511,1
"1210",8,"YOU","Self","Matching","Self","Self","Self",459,0.459,1
"1211",8,"YOU","Self","Matching","Self","Self","Self",680,0.68,1
"1212",8,"YOU","Self","Matching","Self","Self","Self",584,0.584,1
"1213",8,"YOU","Self","Matching","Self","Self","Self",626,0.626,1
"1214",8,"YOU","Self","Matching","Self","Self","Self",689,0.689,1
"1215",8,"YOU","Self","Matching","Self","Self","Self",512,0.512,1
"1216",8,"YOU","Self","Matching","Self","Self","Self",637,0.637,1
"1217",8,"YOU","Self","Matching","Self","Self","Self",558,0.558,1
"1218",8,"YOU","Self","Matching","Self","Self","Self",532,0.532,1
"1219",8,"YOU","Self","Matching","Self","Self","Self",669,0.669,1
"1220",8,"YOU","Self","Matching","Self","Self","Self",509,0.509,0
"1221",8,"YOU","Self","Matching","Self","Self","Self",594,0.594,0
"1222",8,"YOU","Self","Matching","Self","Self","Self",552,0.552,1
"1223",8,"YOU","Self","Matching","Self","Self","Self",622,0.622,1
"1224",8,"YOU","Self","Matching","Self","Self","Self",567,0.567,1
"1225",8,"YOU","Self","Matching","Self","Self","Self",411,0.411,1
"1226",8,"YOU","Self","Matching","Self","Self","Self",404,0.404,1
"1227",8,"YOU","Self","Matching","Self","Self","Self",373,0.373,1
"1228",8,"YOU","Self","Matching","Self","Self","Self",290,0.29,0
"1229",8,"YOU","Self","Matching","Self","Self","Self",465,0.465,1
"1230",8,"YOU","Self","Matching","Self","Self","Self",383,0.383,1
"1231",8,"YOU","Self","Matching","Self","Self","Self",222,0.222,1
"1232",8,"YOU","Self","Matching","Self","Self","Self",529,0.529,1
"1233",8,"YOU","Self","Matching","Self","Self","Self",461,0.461,1
"1234",8,"YOU","Self","Matching","Self","Self","Self",370,0.37,1
"1235",8,"YOU","Self","Matching","Self","Self","Self",493,0.493,1
"1236",8,"YOU","Self","Matching","Self","Self","Self",739,0.739,1
"1237",8,"YOU","Self","Matching","Self","Self","Self",272,0.272,0
"1238",8,"YOU","Self","Matching","Self","Self","Self",471,0.471,1
"1239",8,"YOU","Self","Matching","Self","Self","Self",405,0.405,1
"1240",8,"YOU","Self","Matching","Self","Self","Self",402,0.402,1
"1241",8,"YOU","Self","Matching","Self","Self","Self",799,0.799,1
"1242",8,"YOU","Self","Matching","Self","Self","Self",220,0.22,1
"1243",8,"YOU","Self","Matching","Self","Self","Self",536,0.536,0
"1244",8,"YOU","Self","Matching","Self","Self","Self",488,0.488,1
"1245",8,"YOU","Self","Matching","Self","Self","Self",412,0.412,1
"1246",8,"YOU","Self","Matching","Self","Self","Self",306,0.306,1
"1247",8,"YOU","Self","Matching","Self","Self","Self",540,0.54,1
"1248",8,"YOU","Self","Matching","Self","Self","Self",483,0.483,1
"1249",8,"YOU","Self","Matching","Self","Self","Self",304,0.304,1
"1250",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",494,0.494,1
"1251",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",522,0.522,0
"1252",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",576,0.576,1
"1253",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",599,0.599,1
"1254",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",586,0.586,1
"1255",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",561,0.561,1
"1256",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",547,0.547,1
"1257",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",759,0.759,1
"1258",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",423,0.423,1
"1259",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",775,0.775,1
"1260",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",786,0.786,1
"1261",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",552,0.552,1
"1262",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",370,0.37,0
"1263",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",495,0.495,1
"1264",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",506,0.506,0
"1265",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",497,0.497,1
"1266",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",527,0.527,0
"1267",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",535,0.535,1
"1268",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",227,0.227,1
"1269",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",393,0.393,1
"1270",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",592,0.592,1
"1271",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",1082,1.082,0
"1272",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",544,0.544,0
"1273",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",378,0.378,0
"1274",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",368,0.368,1
"1275",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",379,0.379,0
"1276",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",646,0.646,1
"1277",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",613,0.613,1
"1278",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",346,0.346,0
"1279",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",803,0.803,1
"1280",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",446,0.446,1
"1281",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",246,0.246,0
"1282",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",489,0.489,1
"1283",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",722,0.722,1
"1284",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",441,0.441,1
"1285",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",693,0.693,1
"1286",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",750,0.75,1
"1287",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",224,0.224,1
"1288",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",316,0.316,0
"1289",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",465,0.465,1
"1290",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",540,0.54,1
"1291",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",594,0.594,0
"1292",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",459,0.459,1
"1293",8,"YOU","Friend","Nonmatching","Friend","Friend","Close",402,0.402,0
"1294",8,"FRIEND","Self","Nonmatching","Self","Self","Self",909,0.909,1
"1295",8,"FRIEND","Self","Nonmatching","Self","Self","Self",680,0.68,0
"1296",8,"FRIEND","Self","Nonmatching","Self","Self","Self",572,0.572,1
"1297",8,"FRIEND","Self","Nonmatching","Self","Self","Self",697,0.697,1
"1298",8,"FRIEND","Self","Nonmatching","Self","Self","Self",899,0.899,1
"1299",8,"FRIEND","Self","Nonmatching","Self","Self","Self",470,0.47,1
"1300",8,"FRIEND","Self","Nonmatching","Self","Self","Self",698,0.698,1
"1301",8,"FRIEND","Self","Nonmatching","Self","Self","Self",493,0.493,0
"1302",8,"FRIEND","Self","Nonmatching","Self","Self","Self",733,0.733,1
"1303",8,"FRIEND","Self","Nonmatching","Self","Self","Self",522,0.522,1
"1304",8,"FRIEND","Self","Nonmatching","Self","Self","Self",428,0.428,1
"1305",8,"FRIEND","Self","Nonmatching","Self","Self","Self",685,0.685,1
"1306",8,"FRIEND","Self","Nonmatching","Self","Self","Self",779,0.779,1
"1307",8,"FRIEND","Self","Nonmatching","Self","Self","Self",588,0.588,1
"1308",8,"FRIEND","Self","Nonmatching","Self","Self","Self",606,0.606,1
"1309",8,"FRIEND","Self","Nonmatching","Self","Self","Self",974,0.974,1
"1310",8,"FRIEND","Self","Nonmatching","Self","Self","Self",918,0.918,1
"1311",8,"FRIEND","Self","Nonmatching","Self","Self","Self",762,0.762,1
"1312",8,"FRIEND","Self","Nonmatching","Self","Self","Self",586,0.586,1
"1313",8,"FRIEND","Self","Nonmatching","Self","Self","Self",767,0.767,0
"1314",8,"FRIEND","Self","Nonmatching","Self","Self","Self",587,0.587,1
"1315",8,"FRIEND","Self","Nonmatching","Self","Self","Self",522,0.522,1
"1316",8,"FRIEND","Self","Nonmatching","Self","Self","Self",663,0.663,1
"1317",8,"FRIEND","Self","Nonmatching","Self","Self","Self",464,0.464,1
"1318",8,"FRIEND","Self","Nonmatching","Self","Self","Self",311,0.311,0
"1319",8,"FRIEND","Self","Nonmatching","Self","Self","Self",221,0.221,0
"1320",8,"FRIEND","Self","Nonmatching","Self","Self","Self",516,0.516,1
"1321",8,"FRIEND","Self","Nonmatching","Self","Self","Self",392,0.392,0
"1322",8,"FRIEND","Self","Nonmatching","Self","Self","Self",235,0.235,0
"1323",8,"FRIEND","Self","Nonmatching","Self","Self","Self",279,0.279,1
"1324",8,"FRIEND","Self","Nonmatching","Self","Self","Self",369,0.369,0
"1325",8,"FRIEND","Self","Nonmatching","Self","Self","Self",437,0.437,1
"1326",8,"FRIEND","Self","Nonmatching","Self","Self","Self",468,0.468,1
"1327",8,"FRIEND","Self","Nonmatching","Self","Self","Self",582,0.582,0
"1328",8,"FRIEND","Self","Nonmatching","Self","Self","Self",349,0.349,0
"1329",8,"FRIEND","Self","Nonmatching","Self","Self","Self",387,0.387,0
"1330",8,"FRIEND","Self","Nonmatching","Self","Self","Self",642,0.642,1
"1331",8,"FRIEND","Self","Nonmatching","Self","Self","Self",607,0.607,1
"1332",8,"FRIEND","Self","Nonmatching","Self","Self","Self",667,0.667,1
"1333",8,"FRIEND","Self","Nonmatching","Self","Self","Self",652,0.652,1
"1334",8,"FRIEND","Self","Nonmatching","Self","Self","Self",694,0.694,1
"1335",8,"FRIEND","Self","Nonmatching","Self","Self","Self",812,0.812,1
"1336",8,"FRIEND","Self","Nonmatching","Self","Self","Self",831,0.831,1
"1337",8,"FRIEND","Self","Nonmatching","Self","Self","Self",764,0.764,1
"1338",9,"FRIEND","Friend","Matching","Friend","Friend","Close",857,0.857,0
"1339",9,"FRIEND","Friend","Matching","Friend","Friend","Close",840,0.84,1
"1340",9,"FRIEND","Friend","Matching","Friend","Friend","Close",660,0.66,0
"1341",9,"FRIEND","Friend","Matching","Friend","Friend","Close",585,0.585,0
"1342",9,"FRIEND","Friend","Matching","Friend","Friend","Close",573,0.573,0
"1343",9,"FRIEND","Friend","Matching","Friend","Friend","Close",720,0.72,0
"1344",9,"FRIEND","Friend","Matching","Friend","Friend","Close",718,0.718,0
"1345",9,"FRIEND","Friend","Matching","Friend","Friend","Close",486,0.486,0
"1346",9,"FRIEND","Friend","Matching","Friend","Friend","Close",651,0.651,0
"1347",9,"FRIEND","Friend","Matching","Friend","Friend","Close",905,0.905,1
"1348",9,"FRIEND","Friend","Matching","Friend","Friend","Close",602,0.602,0
"1349",9,"FRIEND","Friend","Matching","Friend","Friend","Close",640,0.64,0
"1350",9,"FRIEND","Friend","Matching","Friend","Friend","Close",737,0.737,1
"1351",9,"FRIEND","Friend","Matching","Friend","Friend","Close",742,0.742,0
"1352",9,"FRIEND","Friend","Matching","Friend","Friend","Close",686,0.686,1
"1353",9,"FRIEND","Friend","Matching","Friend","Friend","Close",762,0.762,1
"1354",9,"FRIEND","Friend","Matching","Friend","Friend","Close",856,0.856,1
"1355",9,"FRIEND","Friend","Matching","Friend","Friend","Close",737,0.737,0
"1356",9,"FRIEND","Friend","Matching","Friend","Friend","Close",738,0.738,0
"1357",9,"FRIEND","Friend","Matching","Friend","Friend","Close",1031,1.031,1
"1358",9,"FRIEND","Friend","Matching","Friend","Friend","Close",440,0.44,1
"1359",9,"FRIEND","Friend","Matching","Friend","Friend","Close",839,0.839,1
"1360",9,"FRIEND","Friend","Matching","Friend","Friend","Close",703,0.703,0
"1361",9,"FRIEND","Friend","Matching","Friend","Friend","Close",576,0.576,1
"1362",9,"FRIEND","Friend","Matching","Friend","Friend","Close",355,0.355,1
"1363",9,"FRIEND","Friend","Matching","Friend","Friend","Close",806,0.806,0
"1364",9,"FRIEND","Friend","Matching","Friend","Friend","Close",886,0.886,0
"1365",9,"FRIEND","Friend","Matching","Friend","Friend","Close",557,0.557,1
"1366",9,"FRIEND","Friend","Matching","Friend","Friend","Close",542,0.542,1
"1367",9,"FRIEND","Friend","Matching","Friend","Friend","Close",805,0.805,1
"1368",9,"FRIEND","Friend","Matching","Friend","Friend","Close",553,0.553,0
"1369",9,"FRIEND","Friend","Matching","Friend","Friend","Close",491,0.491,0
"1370",9,"YOU","Self","Matching","Self","Self","Self",587,0.587,1
"1371",9,"YOU","Self","Matching","Self","Self","Self",821,0.821,1
"1372",9,"YOU","Self","Matching","Self","Self","Self",393,0.393,1
"1373",9,"YOU","Self","Matching","Self","Self","Self",504,0.504,1
"1374",9,"YOU","Self","Matching","Self","Self","Self",596,0.596,1
"1375",9,"YOU","Self","Matching","Self","Self","Self",675,0.675,1
"1376",9,"YOU","Self","Matching","Self","Self","Self",640,0.64,1
"1377",9,"YOU","Self","Matching","Self","Self","Self",719,0.719,1
"1378",9,"YOU","Self","Matching","Self","Self","Self",555,0.555,1
"1379",9,"YOU","Self","Matching","Self","Self","Self",707,0.707,1
"1380",9,"YOU","Self","Matching","Self","Self","Self",683,0.683,1
"1381",9,"YOU","Self","Matching","Self","Self","Self",972,0.972,1
"1382",9,"YOU","Self","Matching","Self","Self","Self",577,0.577,1
"1383",9,"YOU","Self","Matching","Self","Self","Self",508,0.508,1
"1384",9,"YOU","Self","Matching","Self","Self","Self",668,0.668,1
"1385",9,"YOU","Self","Matching","Self","Self","Self",620,0.62,0
"1386",9,"YOU","Self","Matching","Self","Self","Self",346,0.346,1
"1387",9,"YOU","Self","Matching","Self","Self","Self",835,0.835,1
"1388",9,"YOU","Self","Matching","Self","Self","Self",928,0.928,1
"1389",9,"YOU","Self","Matching","Self","Self","Self",556,0.556,0
"1390",9,"YOU","Self","Matching","Self","Self","Self",769,0.769,1
"1391",9,"YOU","Self","Matching","Self","Self","Self",685,0.685,1
"1392",9,"YOU","Self","Matching","Self","Self","Self",591,0.591,1
"1393",9,"YOU","Self","Matching","Self","Self","Self",899,0.899,1
"1394",9,"YOU","Self","Matching","Self","Self","Self",523,0.523,1
"1395",9,"YOU","Self","Matching","Self","Self","Self",390,0.39,1
"1396",9,"YOU","Self","Matching","Self","Self","Self",816,0.816,1
"1397",9,"YOU","Self","Matching","Self","Self","Self",722,0.722,1
"1398",9,"YOU","Self","Matching","Self","Self","Self",401,0.401,1
"1399",9,"YOU","Self","Matching","Self","Self","Self",775,0.775,1
"1400",9,"YOU","Self","Matching","Self","Self","Self",467,0.467,1
"1401",9,"YOU","Self","Matching","Self","Self","Self",660,0.66,1
"1402",9,"YOU","Self","Matching","Self","Self","Self",888,0.888,1
"1403",9,"YOU","Self","Matching","Self","Self","Self",770,0.77,1
"1404",9,"YOU","Self","Matching","Self","Self","Self",545,0.545,1
"1405",9,"YOU","Self","Matching","Self","Self","Self",421,0.421,1
"1406",9,"YOU","Self","Matching","Self","Self","Self",527,0.527,1
"1407",9,"YOU","Self","Matching","Self","Self","Self",529,0.529,1
"1408",9,"YOU","Self","Matching","Self","Self","Self",592,0.592,1
"1409",9,"YOU","Self","Matching","Self","Self","Self",588,0.588,0
"1410",9,"YOU","Self","Matching","Self","Self","Self",820,0.82,1
"1411",9,"YOU","Self","Matching","Self","Self","Self",612,0.612,1
"1412",9,"YOU","Self","Matching","Self","Self","Self",588,0.588,1
"1413",9,"YOU","Self","Matching","Self","Self","Self",489,0.489,1
"1414",9,"YOU","Self","Matching","Self","Self","Self",649,0.649,1
"1415",9,"YOU","Self","Matching","Self","Self","Self",792,0.792,1
"1416",9,"YOU","Self","Matching","Self","Self","Self",567,0.567,1
"1417",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",1013,1.013,1
"1418",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",936,0.936,1
"1419",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",735,0.735,1
"1420",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",802,0.802,1
"1421",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",970,0.97,1
"1422",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",764,0.764,1
"1423",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",920,0.92,1
"1424",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",988,0.988,0
"1425",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",961,0.961,0
"1426",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",679,0.679,1
"1427",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",504,0.504,1
"1428",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",461,0.461,1
"1429",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",995,0.995,1
"1430",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",639,0.639,1
"1431",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",471,0.471,1
"1432",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",564,0.564,1
"1433",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",527,0.527,1
"1434",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",684,0.684,1
"1435",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",598,0.598,0
"1436",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",770,0.77,0
"1437",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",805,0.805,1
"1438",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",582,0.582,1
"1439",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",901,0.901,1
"1440",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",418,0.418,1
"1441",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",762,0.762,1
"1442",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",744,0.744,1
"1443",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",726,0.726,1
"1444",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",585,0.585,1
"1445",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",557,0.557,1
"1446",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",630,0.63,0
"1447",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",536,0.536,0
"1448",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",677,0.677,1
"1449",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",653,0.653,1
"1450",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",983,0.983,1
"1451",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",578,0.578,1
"1452",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",495,0.495,0
"1453",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",512,0.512,0
"1454",9,"YOU","Friend","Nonmatching","Friend","Friend","Close",266,0.266,0
"1455",9,"FRIEND","Self","Nonmatching","Self","Self","Self",799,0.799,1
"1456",9,"FRIEND","Self","Nonmatching","Self","Self","Self",1096,1.096,1
"1457",9,"FRIEND","Self","Nonmatching","Self","Self","Self",366,0.366,0
"1458",9,"FRIEND","Self","Nonmatching","Self","Self","Self",1028,1.028,1
"1459",9,"FRIEND","Self","Nonmatching","Self","Self","Self",881,0.881,1
"1460",9,"FRIEND","Self","Nonmatching","Self","Self","Self",867,0.867,1
"1461",9,"FRIEND","Self","Nonmatching","Self","Self","Self",710,0.71,1
"1462",9,"FRIEND","Self","Nonmatching","Self","Self","Self",537,0.537,1
"1463",9,"FRIEND","Self","Nonmatching","Self","Self","Self",1054,1.054,0
"1464",9,"FRIEND","Self","Nonmatching","Self","Self","Self",618,0.618,1
"1465",9,"FRIEND","Self","Nonmatching","Self","Self","Self",704,0.704,0
"1466",9,"FRIEND","Self","Nonmatching","Self","Self","Self",974,0.974,1
"1467",9,"FRIEND","Self","Nonmatching","Self","Self","Self",590,0.59,1
