"Subject","Gender","Age","Condition","RT_ms","RT_sec","ACC"
31,"female",20,"nn",591,0.591,1
31,"female",20,"nn",818,0.818,1
31,"female",20,"nn",916,0.916,1
31,"female",20,"nn",581,0.581,1
31,"female",20,"nn",615,0.615,1
31,"female",20,"nn",614,0.614,1
31,"female",20,"nn",618,0.618,1
31,"female",20,"nn",590,0.59,1
31,"female",20,"nn",680,0.68,1
31,"female",20,"nn",572,0.572,1
31,"female",20,"nn",762,0.762,1
32,"female",19,"bm",826,0.826,1
32,"female",19,"bm",638,0.638,1
32,"female",19,"bm",787,0.787,1
32,"female",19,"bm",437,0.437,1
32,"female",19,"bm",1107,1.107,0
32,"female",19,"bm",662,0.662,1
32,"female",19,"bm",959,0.959,0
32,"female",19,"bm",540,0.54,0
32,"female",19,"bm",758,0.758,1
32,"female",19,"bm",691,0.691,1
32,"female",19,"bm",616,0.616,1
32,"female",19,"bm",489,0.489,1
32,"female",19,"bm",741,0.741,1
32,"female",19,"bm",782,0.782,0
32,"female",19,"bm",648,0.648,1
32,"female",19,"bm",1220,1.22,1
32,"female",19,"bm",712,0.712,1
32,"female",19,"bm",1076,1.076,0
32,"female",19,"bn",699,0.699,1
32,"female",19,"bn",982,0.982,1
32,"female",19,"bn",916,0.916,0
32,"female",19,"bn",793,0.793,1
32,"female",19,"bn",1039,1.039,1
32,"female",19,"bn",847,0.847,1
32,"female",19,"bn",474,0.474,1
32,"female",19,"bn",793,0.793,1
32,"female",19,"bn",545,0.545,1
32,"female",19,"bn",603,0.603,0
32,"female",19,"bn",1063,1.063,0
32,"female",19,"bn",771,0.771,1
32,"female",19,"bn",727,0.727,1
32,"female",19,"bn",626,0.626,1
32,"female",19,"bn",562,0.562,1
32,"female",19,"bn",576,0.576,1
32,"female",19,"bn",866,0.866,1
32,"female",19,"bn",775,0.775,0
32,"female",19,"im",493,0.493,1
32,"female",19,"im",580,0.58,1
32,"female",19,"im",562,0.562,1
32,"female",19,"im",644,0.644,1
32,"female",19,"im",868,0.868,1
32,"female",19,"im",352,0.352,1
32,"female",19,"im",809,0.809,1
32,"female",19,"im",455,0.455,1
32,"female",19,"im",1062,1.062,1
32,"female",19,"im",751,0.751,1
32,"female",19,"im",536,0.536,1
32,"female",19,"im",358,0.358,1
32,"female",19,"im",592,0.592,1
32,"female",19,"im",842,0.842,1
32,"female",19,"im",687,0.687,1
32,"female",19,"im",797,0.797,1
32,"female",19,"im",492,0.492,1
32,"female",19,"im",561,0.561,1
32,"female",19,"im",435,0.435,1
32,"female",19,"im",481,0.481,1
32,"female",19,"im",523,0.523,1
32,"female",19,"im",556,0.556,1
32,"female",19,"im",576,0.576,1
32,"female",19,"im",571,0.571,1
32,"female",19,"in",736,0.736,1
32,"female",19,"in",622,0.622,0
32,"female",19,"in",550,0.55,1
32,"female",19,"in",813,0.813,1
32,"female",19,"in",675,0.675,1
32,"female",19,"in",508,0.508,1
32,"female",19,"in",768,0.768,1
32,"female",19,"in",704,0.704,1
32,"female",19,"in",708,0.708,1
32,"female",19,"in",368,0.368,0
32,"female",19,"in",683,0.683,1
32,"female",19,"in",754,0.754,0
32,"female",19,"mm",1481,1.481,1
32,"female",19,"mm",561,0.561,1
32,"female",19,"mm",584,0.584,1
32,"female",19,"mm",505,0.505,1
32,"female",19,"mm",732,0.732,1
32,"female",19,"mm",500,0.5,1
32,"female",19,"mm",568,0.568,1
32,"female",19,"mm",596,0.596,1
32,"female",19,"mm",571,0.571,1
32,"female",19,"mm",516,0.516,1
32,"female",19,"mm",481,0.481,1
32,"female",19,"mm",328,0.328,1
32,"female",19,"mm",544,0.544,1
32,"female",19,"mm",580,0.58,1
32,"female",19,"mm",614,0.614,1
32,"female",19,"mm",519,0.519,0
32,"female",19,"mm",627,0.627,1
32,"female",19,"mm",837,0.837,1
32,"female",19,"mn",683,0.683,1
32,"female",19,"mn",522,0.522,1
32,"female",19,"mn",693,0.693,1
32,"female",19,"mn",800,0.8,1
32,"female",19,"mn",652,0.652,1
32,"female",19,"mn",641,0.641,0
32,"female",19,"mn",828,0.828,1
32,"female",19,"mn",548,0.548,1
32,"female",19,"mn",720,0.72,0
32,"female",19,"mn",592,0.592,0
32,"female",19,"mn",718,0.718,1
32,"female",19,"mn",925,0.925,0
32,"female",19,"mn",609,0.609,1
32,"female",19,"mn",638,0.638,1
32,"female",19,"mn",703,0.703,1
32,"female",19,"mn",636,0.636,1
32,"female",19,"mn",665,0.665,1
32,"female",19,"mn",515,0.515,1
32,"female",19,"nm",812,0.812,1
32,"female",19,"nm",837,0.837,1
32,"female",19,"nm",515,0.515,1
32,"female",19,"nm",613,0.613,1
32,"female",19,"nm",673,0.673,1
32,"female",19,"nm",683,0.683,1
32,"female",19,"nm",858,0.858,1
32,"female",19,"nm",561,0.561,1
32,"female",19,"nm",537,0.537,1
32,"female",19,"nm",1169,1.169,1
32,"female",19,"nm",561,0.561,1
32,"female",19,"nm",436,0.436,0
32,"female",19,"nm",614,0.614,1
32,"female",19,"nm",624,0.624,0
32,"female",19,"nm",483,0.483,1
32,"female",19,"nm",503,0.503,1
32,"female",19,"nm",1212,1.212,1
32,"female",19,"nm",569,0.569,1
32,"female",19,"nn",979,0.979,1
32,"female",19,"nn",617,0.617,1
32,"female",19,"nn",990,0.99,1
32,"female",19,"nn",831,0.831,1
32,"female",19,"nn",1030,1.03,1
32,"female",19,"nn",1215,1.215,1
32,"female",19,"nn",737,0.737,0
32,"female",19,"nn",553,0.553,1
32,"female",19,"nn",650,0.65,0
32,"female",19,"nn",740,0.74,1
32,"female",19,"nn",781,0.781,1
32,"female",19,"nn",1140,1.14,1
32,"female",19,"nn",818,0.818,1
32,"female",19,"nn",575,0.575,0
32,"female",19,"nn",593,0.593,1
32,"female",19,"nn",575,0.575,1
32,"female",19,"nn",577,0.577,1
32,"female",19,"nn",667,0.667,1
33,"female",24,"bm",0,0,0
33,"female",24,"bm",247,0.247,1
33,"female",24,"bm",387,0.387,0
33,"female",24,"bm",4,0.004,1
33,"female",24,"bm",324,0.324,0
33,"female",24,"bm",308,0.308,1
33,"female",24,"bm",1058,1.058,1
33,"female",24,"bm",442,0.442,0
33,"female",24,"bm",442,0.442,1
33,"female",24,"bm",463,0.463,0
33,"female",24,"bm",571,0.571,1
33,"female",24,"bm",573,0.573,1
33,"female",24,"bm",134,0.134,1
33,"female",24,"bm",485,0.485,1
33,"female",24,"bm",403,0.403,1
33,"female",24,"bm",421,0.421,1
33,"female",24,"bm",0,0,0
33,"female",24,"bm",250,0.25,0
33,"female",24,"bn",205,0.205,1
33,"female",24,"bn",129,0.129,0
33,"female",24,"bn",0,0,0
33,"female",24,"bn",221,0.221,0
33,"female",24,"bn",0,0,0
33,"female",24,"bn",0,0,0
33,"female",24,"bn",318,0.318,0
33,"female",24,"bn",498,0.498,1
33,"female",24,"bn",464,0.464,0
33,"female",24,"bn",0,0,0
33,"female",24,"bn",176,0.176,0
33,"female",24,"bn",388,0.388,1
33,"female",24,"bn",89,0.089,0
33,"female",24,"bn",122,0.122,0
33,"female",24,"bn",133,0.133,0
33,"female",24,"bn",364,0.364,0
33,"female",24,"bn",206,0.206,0
33,"female",24,"bn",0,0,0
33,"female",24,"im",0,0,0
33,"female",24,"im",412,0.412,1
33,"female",24,"im",0,0,0
33,"female",24,"im",134,0.134,0
33,"female",24,"im",0,0,0
33,"female",24,"im",244,0.244,0
33,"female",24,"im",0,0,0
33,"female",24,"im",824,0.824,1
33,"female",24,"im",584,0.584,1
33,"female",24,"im",514,0.514,0
33,"female",24,"im",400,0.4,1
33,"female",24,"im",410,0.41,0
33,"female",24,"im",271,0.271,1
33,"female",24,"im",294,0.294,1
33,"female",24,"im",0,0,0
33,"female",24,"im",326,0.326,1
33,"female",24,"im",241,0.241,1
33,"female",24,"im",86,0.086,1
33,"female",24,"im",67,0.067,0
33,"female",24,"im",333,0.333,1
33,"female",24,"im",126,0.126,1
33,"female",24,"im",0,0,0
33,"female",24,"im",63,0.063,1
33,"female",24,"im",321,0.321,1
33,"female",24,"in",54,0.054,1
33,"female",24,"in",537,0.537,0
33,"female",24,"in",896,0.896,1
33,"female",24,"in",1236,1.236,0
33,"female",24,"in",0,0,0
33,"female",24,"in",0,0,0
33,"female",24,"in",432,0.432,0
33,"female",24,"in",362,0.362,1
33,"female",24,"in",385,0.385,0
33,"female",24,"in",326,0.326,0
33,"female",24,"in",477,0.477,1
33,"female",24,"in",216,0.216,0
33,"female",24,"mm",0,0,0
33,"female",24,"mm",0,0,0
33,"female",24,"mm",116,0.116,1
33,"female",24,"mm",109,0.109,1
33,"female",24,"mm",301,0.301,1
33,"female",24,"mm",601,0.601,1
33,"female",24,"mm",567,0.567,0
33,"female",24,"mm",0,0,0
33,"female",24,"mm",0,0,0
33,"female",24,"mm",456,0.456,1
33,"female",24,"mm",789,0.789,1
33,"female",24,"mm",599,0.599,0
33,"female",24,"mm",155,0.155,0
33,"female",24,"mm",122,0.122,0
33,"female",24,"mm",0,0,0
33,"female",24,"mm",0,0,0
33,"female",24,"mm",145,0.145,1
33,"female",24,"mm",0,0,0
33,"female",24,"mn",0,0,0
33,"female",24,"mn",1073,1.073,1
33,"female",24,"mn",0,0,0
33,"female",24,"mn",0,0,0
33,"female",24,"mn",58,0.058,0
33,"female",24,"mn",571,0.571,1
33,"female",24,"mn",423,0.423,0
33,"female",24,"mn",0,0,0
33,"female",24,"mn",316,0.316,0
33,"female",24,"mn",414,0.414,0
33,"female",24,"mn",462,0.462,0
33,"female",24,"mn",150,0.15,0
33,"female",24,"mn",0,0,0
33,"female",24,"mn",3,0.003,0
33,"female",24,"mn",395,0.395,1
33,"female",24,"mn",293,0.293,0
33,"female",24,"mn",0,0,0
33,"female",24,"mn",1243,1.243,0
33,"female",24,"nm",152,0.152,1
33,"female",24,"nm",1398,1.398,1
33,"female",24,"nm",147,0.147,1
33,"female",24,"nm",0,0,0
33,"female",24,"nm",578,0.578,1
33,"female",24,"nm",591,0.591,0
33,"female",24,"nm",882,0.882,1
33,"female",24,"nm",561,0.561,1
33,"female",24,"nm",508,0.508,1
33,"female",24,"nm",431,0.431,1
33,"female",24,"nm",249,0.249,0
33,"female",24,"nm",311,0.311,0
33,"female",24,"nm",323,0.323,0
33,"female",24,"nm",99,0.099,0
33,"female",24,"nm",436,0.436,1
33,"female",24,"nm",527,0.527,1
33,"female",24,"nm",220,0.22,1
33,"female",24,"nm",526,0.526,1
33,"female",24,"nn",0,0,0
33,"female",24,"nn",0,0,0
33,"female",24,"nn",303,0.303,0
33,"female",24,"nn",207,0.207,0
33,"female",24,"nn",0,0,0
33,"female",24,"nn",305,0.305,0
33,"female",24,"nn",990,0.99,0
33,"female",24,"nn",82,0.082,1
33,"female",24,"nn",202,0.202,0
33,"female",24,"nn",460,0.46,0
33,"female",24,"nn",629,0.629,0
33,"female",24,"nn",975,0.975,1
33,"female",24,"nn",217,0.217,0
33,"female",24,"nn",328,0.328,0
33,"female",24,"nn",188,0.188,0
33,"female",24,"nn",143,0.143,1
33,"female",24,"nn",70,0.07,0
33,"female",24,"nn",499,0.499,1
34,"female",20,"bm",216,0.216,0
34,"female",20,"bm",216,0.216,1
34,"female",20,"bm",0,0,0
34,"female",20,"bm",388,0.388,1
34,"female",20,"bm",0,0,0
34,"female",20,"bm",6,0.006,0
34,"female",20,"bm",793,0.793,1
34,"female",20,"bm",0,0,0
34,"female",20,"bm",377,0.377,1
34,"female",20,"bm",444,0.444,1
34,"female",20,"bm",0,0,0
34,"female",20,"bm",698,0.698,0
34,"female",20,"bm",0,0,0
34,"female",20,"bm",235,0.235,0
34,"female",20,"bm",287,0.287,0
34,"female",20,"bm",1214,1.214,1
34,"female",20,"bm",0,0,0
34,"female",20,"bm",436,0.436,0
34,"female",20,"bn",170,0.17,0
34,"female",20,"bn",17,0.017,0
34,"female",20,"bn",542,0.542,0
34,"female",20,"bn",1162,1.162,1
34,"female",20,"bn",0,0,0
34,"female",20,"bn",0,0,0
34,"female",20,"bn",0,0,0
34,"female",20,"bn",421,0.421,1
34,"female",20,"bn",0,0,0
34,"female",20,"bn",676,0.676,1
34,"female",20,"bn",716,0.716,1
34,"female",20,"bn",424,0.424,1
34,"female",20,"bn",657,0.657,1
34,"female",20,"bn",914,0.914,0
34,"female",20,"bn",363,0.363,1
34,"female",20,"bn",1068,1.068,0
34,"female",20,"bn",664,0.664,0
34,"female",20,"bn",1007,1.007,1
34,"female",20,"im",157,0.157,1
34,"female",20,"im",554,0.554,0
34,"female",20,"im",338,0.338,0
34,"female",20,"im",280,0.28,1
34,"female",20,"im",0,0,0
34,"female",20,"im",586,0.586,1
34,"female",20,"im",0,0,0
34,"female",20,"im",519,0.519,0
34,"female",20,"im",142,0.142,1
34,"female",20,"im",649,0.649,0
34,"female",20,"im",80,0.08,0
34,"female",20,"im",795,0.795,0
34,"female",20,"im",9,0.009,1
34,"female",20,"im",487,0.487,1
34,"female",20,"im",448,0.448,0
34,"female",20,"im",864,0.864,0
34,"female",20,"im",439,0.439,1
34,"female",20,"im",320,0.32,1
34,"female",20,"im",254,0.254,1
34,"female",20,"im",645,0.645,1
34,"female",20,"im",637,0.637,1
34,"female",20,"im",0,0,0
34,"female",20,"im",0,0,0
34,"female",20,"im",622,0.622,1
34,"female",20,"in",173,0.173,1
34,"female",20,"in",0,0,0
34,"female",20,"in",0,0,0
34,"female",20,"in",665,0.665,1
34,"female",20,"in",296,0.296,1
34,"female",20,"in",0,0,0
34,"female",20,"in",738,0.738,0
34,"female",20,"in",734,0.734,1
34,"female",20,"in",557,0.557,0
34,"female",20,"in",325,0.325,1
34,"female",20,"in",245,0.245,0
34,"female",20,"in",286,0.286,0
34,"female",20,"mm",159,0.159,0
34,"female",20,"mm",130,0.13,0
34,"female",20,"mm",383,0.383,1
34,"female",20,"mm",0,0,0
34,"female",20,"mm",0,0,0
34,"female",20,"mm",1203,1.203,1
34,"female",20,"mm",259,0.259,0
34,"female",20,"mm",510,0.51,0
34,"female",20,"mm",651,0.651,1
34,"female",20,"mm",1018,1.018,1
34,"female",20,"mm",393,0.393,1
34,"female",20,"mm",515,0.515,1
34,"female",20,"mm",757,0.757,0
34,"female",20,"mm",475,0.475,0
34,"female",20,"mm",0,0,0
34,"female",20,"mm",0,0,0
34,"female",20,"mm",277,0.277,1
34,"female",20,"mm",0,0,0
34,"female",20,"mn",93,0.093,0
34,"female",20,"mn",0,0,0
34,"female",20,"mn",0,0,0
34,"female",20,"mn",106,0.106,1
34,"female",20,"mn",241,0.241,0
34,"female",20,"mn",0,0,0
34,"female",20,"mn",1276,1.276,0
34,"female",20,"mn",750,0.75,1
34,"female",20,"mn",1089,1.089,1
34,"female",20,"mn",767,0.767,0
34,"female",20,"mn",0,0,0
34,"female",20,"mn",744,0.744,1
34,"female",20,"mn",543,0.543,1
34,"female",20,"mn",604,0.604,1
34,"female",20,"mn",0,0,0
34,"female",20,"mn",0,0,0
34,"female",20,"mn",1492,1.492,0
34,"female",20,"mn",1140,1.14,0
34,"female",20,"nm",339,0.339,1
34,"female",20,"nm",459,0.459,1
34,"female",20,"nm",197,0.197,0
34,"female",20,"nm",0,0,0
34,"female",20,"nm",0,0,0
34,"female",20,"nm",648,0.648,0
34,"female",20,"nm",0,0,0
34,"female",20,"nm",0,0,0
34,"female",20,"nm",0,0,0
34,"female",20,"nm",0,0,0
34,"female",20,"nm",246,0.246,1
34,"female",20,"nm",741,0.741,0
34,"female",20,"nm",605,0.605,0
34,"female",20,"nm",679,0.679,0
34,"female",20,"nm",468,0.468,1
34,"female",20,"nm",470,0.47,0
34,"female",20,"nm",0,0,0
34,"female",20,"nm",1051,1.051,1
34,"female",20,"nn",232,0.232,1
34,"female",20,"nn",169,0.169,1
34,"female",20,"nn",294,0.294,1
34,"female",20,"nn",0,0,0
34,"female",20,"nn",1143,1.143,0
34,"female",20,"nn",807,0.807,1
34,"female",20,"nn",0,0,0
34,"female",20,"nn",171,0.171,0
34,"female",20,"nn",0,0,0
34,"female",20,"nn",466,0.466,0
34,"female",20,"nn",0,0,0
34,"female",20,"nn",391,0.391,1
34,"female",20,"nn",754,0.754,0
34,"female",20,"nn",0,0,0
34,"female",20,"nn",0,0,0
34,"female",20,"nn",0,0,0
34,"female",20,"nn",1383,1.383,0
34,"female",20,"nn",243,0.243,0
35,"male",18,"bm",1491,1.491,1
35,"male",18,"bm",695,0.695,0
35,"male",18,"bm",727,0.727,1
35,"male",18,"bm",733,0.733,1
35,"male",18,"bm",483,0.483,1
35,"male",18,"bm",787,0.787,1
35,"male",18,"bm",530,0.53,1
35,"male",18,"bm",518,0.518,1
35,"male",18,"bm",743,0.743,1
35,"male",18,"bm",521,0.521,1
35,"male",18,"bm",520,0.52,1
35,"male",18,"bm",747,0.747,1
35,"male",18,"bm",754,0.754,1
35,"male",18,"bm",459,0.459,1
35,"male",18,"bm",394,0.394,1
35,"male",18,"bm",582,0.582,1
35,"male",18,"bm",512,0.512,1
35,"male",18,"bm",760,0.76,1
35,"male",18,"bn",732,0.732,1
35,"male",18,"bn",818,0.818,1
35,"male",18,"bn",666,0.666,1
35,"male",18,"bn",1007,1.007,1
35,"male",18,"bn",661,0.661,1
35,"male",18,"bn",652,0.652,1
35,"male",18,"bn",615,0.615,1
35,"male",18,"bn",649,0.649,1
35,"male",18,"bn",744,0.744,0
35,"male",18,"bn",635,0.635,1
35,"male",18,"bn",551,0.551,0
35,"male",18,"bn",626,0.626,1
35,"male",18,"bn",891,0.891,1
35,"male",18,"bn",838,0.838,1
35,"male",18,"bn",791,0.791,1
35,"male",18,"bn",680,0.68,1
35,"male",18,"bn",649,0.649,1
35,"male",18,"bn",767,0.767,1
35,"male",18,"im",620,0.62,1
35,"male",18,"im",782,0.782,1
35,"male",18,"im",637,0.637,1
35,"male",18,"im",492,0.492,1
35,"male",18,"im",817,0.817,1
35,"male",18,"im",504,0.504,1
35,"male",18,"im",1173,1.173,1
35,"male",18,"im",764,0.764,1
35,"male",18,"im",844,0.844,0
35,"male",18,"im",659,0.659,1
35,"male",18,"im",784,0.784,0
35,"male",18,"im",719,0.719,1
35,"male",18,"im",609,0.609,1
35,"male",18,"im",689,0.689,1
35,"male",18,"im",494,0.494,1
35,"male",18,"im",511,0.511,1
35,"male",18,"im",584,0.584,1
35,"male",18,"im",713,0.713,1
35,"male",18,"im",677,0.677,1
35,"male",18,"im",503,0.503,1
35,"male",18,"im",572,0.572,1
35,"male",18,"im",395,0.395,0
35,"male",18,"im",286,0.286,1
35,"male",18,"im",320,0.32,1
35,"male",18,"in",698,0.698,1
35,"male",18,"in",833,0.833,1
35,"male",18,"in",766,0.766,1
35,"male",18,"in",712,0.712,1
35,"male",18,"in",1065,1.065,1
35,"male",18,"in",539,0.539,1
35,"male",18,"in",590,0.59,1
35,"male",18,"in",513,0.513,0
35,"male",18,"in",602,0.602,1
35,"male",18,"in",635,0.635,1
35,"male",18,"in",286,0.286,0
35,"male",18,"in",540,0.54,1
35,"male",18,"mm",794,0.794,1
35,"male",18,"mm",811,0.811,1
35,"male",18,"mm",617,0.617,1
35,"male",18,"mm",676,0.676,1
35,"male",18,"mm",409,0.409,1
35,"male",18,"mm",618,0.618,1
35,"male",18,"mm",794,0.794,1
35,"male",18,"mm",695,0.695,1
35,"male",18,"mm",521,0.521,1
35,"male",18,"mm",1228,1.228,1
35,"male",18,"mm",500,0.5,1
35,"male",18,"mm",572,0.572,1
35,"male",18,"mm",660,0.66,1
35,"male",18,"mm",483,0.483,1
35,"male",18,"mm",447,0.447,1
35,"male",18,"mm",444,0.444,1
35,"male",18,"mm",486,0.486,1
35,"male",18,"mm",786,0.786,1
35,"male",18,"mn",743,0.743,1
35,"male",18,"mn",585,0.585,1
35,"male",18,"mn",633,0.633,1
35,"male",18,"mn",717,0.717,1
35,"male",18,"mn",565,0.565,1
35,"male",18,"mn",1124,1.124,1
35,"male",18,"mn",760,0.76,1
35,"male",18,"mn",685,0.685,1
35,"male",18,"mn",633,0.633,1
35,"male",18,"mn",694,0.694,1
35,"male",18,"mn",725,0.725,1
35,"male",18,"mn",687,0.687,1
35,"male",18,"mn",770,0.77,1
35,"male",18,"mn",629,0.629,1
35,"male",18,"mn",597,0.597,1
35,"male",18,"mn",653,0.653,1
35,"male",18,"mn",680,0.68,1
35,"male",18,"mn",557,0.557,1
35,"male",18,"nm",770,0.77,1
35,"male",18,"nm",780,0.78,1
35,"male",18,"nm",566,0.566,1
35,"male",18,"nm",512,0.512,1
35,"male",18,"nm",864,0.864,1
35,"male",18,"nm",645,0.645,1
35,"male",18,"nm",757,0.757,1
35,"male",18,"nm",626,0.626,0
35,"male",18,"nm",792,0.792,1
35,"male",18,"nm",619,0.619,1
35,"male",18,"nm",595,0.595,0
35,"male",18,"nm",508,0.508,1
35,"male",18,"nm",693,0.693,1
35,"male",18,"nm",317,0.317,1
35,"male",18,"nm",306,0.306,1
35,"male",18,"nm",527,0.527,1
35,"male",18,"nm",684,0.684,1
35,"male",18,"nm",574,0.574,0
35,"male",18,"nn",753,0.753,1
35,"male",18,"nn",689,0.689,1
35,"male",18,"nn",1313,1.313,1
35,"male",18,"nn",681,0.681,1
35,"male",18,"nn",621,0.621,1
35,"male",18,"nn",658,0.658,1
35,"male",18,"nn",580,0.58,1
35,"male",18,"nn",684,0.684,1
35,"male",18,"nn",587,0.587,1
35,"male",18,"nn",635,0.635,1
35,"male",18,"nn",893,0.893,1
35,"male",18,"nn",1394,1.394,1
35,"male",18,"nn",627,0.627,1
35,"male",18,"nn",679,0.679,1
35,"male",18,"nn",824,0.824,1
35,"male",18,"nn",557,0.557,1
35,"male",18,"nn",840,0.84,0
35,"male",18,"nn",636,0.636,1
36,"female",27,"bm",1465,1.465,1
36,"female",27,"bm",1079,1.079,1
36,"female",27,"bm",1257,1.257,0
36,"female",27,"bm",163,0.163,1
36,"female",27,"bm",1199,1.199,1
36,"female",27,"bm",789,0.789,1
36,"female",27,"bm",0,0,0
36,"female",27,"bm",908,0.908,1
36,"female",27,"bm",841,0.841,1
36,"female",27,"bm",0,0,0
36,"female",27,"bm",1229,1.229,1
36,"female",27,"bm",724,0.724,1
36,"female",27,"bm",1390,1.39,0
36,"female",27,"bm",1465,1.465,0
36,"female",27,"bm",958,0.958,1
36,"female",27,"bm",1027,1.027,1
36,"female",27,"bm",230,0.23,0
36,"female",27,"bm",84,0.084,0
36,"female",27,"bn",0,0,0
36,"female",27,"bn",1115,1.115,1
36,"female",27,"bn",1124,1.124,0
36,"female",27,"bn",1404,1.404,1
36,"female",27,"bn",435,0.435,0
36,"female",27,"bn",589,0.589,0
36,"female",27,"bn",0,0,0
36,"female",27,"bn",948,0.948,0
36,"female",27,"bn",1163,1.163,1
36,"female",27,"bn",0,0,0
36,"female",27,"bn",911,0.911,1
36,"female",27,"bn",1225,1.225,1
36,"female",27,"bn",870,0.87,1
36,"female",27,"bn",910,0.91,1
36,"female",27,"bn",1296,1.296,1
36,"female",27,"bn",905,0.905,1
36,"female",27,"bn",737,0.737,0
36,"female",27,"bn",192,0.192,0
36,"female",27,"im",0,0,0
36,"female",27,"im",557,0.557,1
36,"female",27,"im",858,0.858,1
36,"female",27,"im",910,0.91,0
36,"female",27,"im",224,0.224,0
36,"female",27,"im",0,0,0
36,"female",27,"im",746,0.746,1
36,"female",27,"im",519,0.519,1
36,"female",27,"im",814,0.814,1
36,"female",27,"im",833,0.833,1
36,"female",27,"im",618,0.618,0
36,"female",27,"im",877,0.877,1
36,"female",27,"im",1037,1.037,1
36,"female",27,"im",1022,1.022,1
36,"female",27,"im",622,0.622,0
36,"female",27,"im",747,0.747,1
36,"female",27,"im",771,0.771,1
36,"female",27,"im",958,0.958,1
36,"female",27,"im",899,0.899,1
36,"female",27,"im",626,0.626,1
36,"female",27,"im",574,0.574,1
36,"female",27,"im",940,0.94,1
36,"female",27,"im",629,0.629,1
36,"female",27,"im",386,0.386,1
36,"female",27,"in",808,0.808,1
36,"female",27,"in",342,0.342,1
36,"female",27,"in",659,0.659,0
36,"female",27,"in",433,0.433,0
36,"female",27,"in",1063,1.063,1
36,"female",27,"in",1242,1.242,1
36,"female",27,"in",1032,1.032,1
36,"female",27,"in",749,0.749,1
36,"female",27,"in",482,0.482,0
36,"female",27,"in",906,0.906,1
36,"female",27,"in",747,0.747,0
36,"female",27,"in",529,0.529,1
36,"female",27,"mm",981,0.981,1
36,"female",27,"mm",624,0.624,1
36,"female",27,"mm",698,0.698,1
36,"female",27,"mm",317,0.317,1
36,"female",27,"mm",170,0.17,0
36,"female",27,"mm",487,0.487,1
36,"female",27,"mm",1081,1.081,1
36,"female",27,"mm",619,0.619,1
36,"female",27,"mm",870,0.87,1
36,"female",27,"mm",604,0.604,1
36,"female",27,"mm",528,0.528,1
36,"female",27,"mm",852,0.852,1
36,"female",27,"mm",362,0.362,0
36,"female",27,"mm",542,0.542,1
36,"female",27,"mm",1403,1.403,1
36,"female",27,"mm",733,0.733,1
36,"female",27,"mm",343,0.343,0
36,"female",27,"mm",31,0.031,1
36,"female",27,"mn",1447,1.447,1
36,"female",27,"mn",1403,1.403,0
36,"female",27,"mn",1381,1.381,1
36,"female",27,"mn",0,0,0
36,"female",27,"mn",143,0.143,0
36,"female",27,"mn",325,0.325,1
36,"female",27,"mn",868,0.868,0
36,"female",27,"mn",967,0.967,1
36,"female",27,"mn",948,0.948,1
36,"female",27,"mn",1267,1.267,1
36,"female",27,"mn",1156,1.156,1
36,"female",27,"mn",1125,1.125,1
36,"female",27,"mn",0,0,0
36,"female",27,"mn",0,0,0
36,"female",27,"mn",631,0.631,0
36,"female",27,"mn",1021,1.021,1
36,"female",27,"mn",244,0.244,0
36,"female",27,"mn",384,0.384,1
36,"female",27,"nm",935,0.935,1
36,"female",27,"nm",904,0.904,0
36,"female",27,"nm",253,0.253,1
36,"female",27,"nm",0,0,0
36,"female",27,"nm",1100,1.1,1
36,"female",27,"nm",748,0.748,1
36,"female",27,"nm",959,0.959,1
36,"female",27,"nm",0,0,0
36,"female",27,"nm",511,0.511,1
36,"female",27,"nm",1129,1.129,1
36,"female",27,"nm",933,0.933,1
36,"female",27,"nm",871,0.871,1
36,"female",27,"nm",508,0.508,0
36,"female",27,"nm",681,0.681,1
36,"female",27,"nm",694,0.694,1
36,"female",27,"nm",709,0.709,0
36,"female",27,"nm",705,0.705,1
36,"female",27,"nm",565,0.565,1
36,"female",27,"nn",1016,1.016,1
36,"female",27,"nn",1302,1.302,1
36,"female",27,"nn",0,0,0
36,"female",27,"nn",0,0,0
36,"female",27,"nn",1006,1.006,1
36,"female",27,"nn",507,0.507,0
36,"female",27,"nn",837,0.837,1
36,"female",27,"nn",779,0.779,1
36,"female",27,"nn",1118,1.118,1
36,"female",27,"nn",1234,1.234,1
36,"female",27,"nn",989,0.989,1
36,"female",27,"nn",914,0.914,1
36,"female",27,"nn",1075,1.075,1
36,"female",27,"nn",1299,1.299,1
36,"female",27,"nn",869,0.869,1
36,"female",27,"nn",1494,1.494,1
36,"female",27,"nn",1092,1.092,1
36,"female",27,"nn",181,0.181,1
