"Subject","Gender","Age","Handedness","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
26,"female",39,"right","Nonmatching","none","none","NonPerson",557,0.557,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",642,0.642,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",594,0.594,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",525,0.525,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",539,0.539,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",799,0.799,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",408,0.408,1
26,"female",39,"right","Matching","none","none","NonPerson",563,0.563,1
26,"female",39,"right","Matching","Ich","Self","Self",424,0.424,1
26,"female",39,"right","Matching","Mutter","Mother","Close",794,0.794,1
26,"female",39,"right","Matching","Mutter","Mother","Close",476,0.476,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",612,0.612,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",566,0.566,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",497,0.497,1
26,"female",39,"right","Matching","Ich","Self","Self",520,0.52,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",4080,4.08,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",651,0.651,1
26,"female",39,"right","Matching","none","none","NonPerson",649,0.649,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",553,0.553,1
26,"female",39,"right","Matching","Mutter","Mother","Close",597,0.597,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",384,0.384,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",564,0.564,1
26,"female",39,"right","Matching","Ich","Self","Self",680,0.68,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",479,0.479,1
26,"female",39,"right","Matching","Mutter","Mother","Close",743,0.743,1
26,"female",39,"right","Matching","none","none","NonPerson",635,0.635,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",515,0.515,1
26,"female",39,"right","Matching","Ich","Self","Self",433,0.433,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",467,0.467,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",635,0.635,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",540,0.54,1
26,"female",39,"right","Matching","Mutter","Mother","Close",584,0.584,1
26,"female",39,"right","Matching","Ich","Self","Self",339,0.339,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",473,0.473,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",481,0.481,1
26,"female",39,"right","Matching","Mutter","Mother","Close",593,0.593,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",555,0.555,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",600,0.6,1
26,"female",39,"right","Matching","none","none","NonPerson",626,0.626,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",539,0.539,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",480,0.48,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",560,0.56,1
26,"female",39,"right","Matching","Ich","Self","Self",501,0.501,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",467,0.467,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",500,0.5,1
26,"female",39,"right","Matching","none","none","NonPerson",570,0.57,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",437,0.437,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",470,0.47,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",415,0.415,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",417,0.417,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",380,0.38,1
26,"female",39,"right","Matching","Mutter","Mother","Close",416,0.416,1
26,"female",39,"right","Matching","Ich","Self","Self",418,0.418,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",517,0.517,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",403,0.403,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",406,0.406,1
26,"female",39,"right","Matching","none","none","NonPerson",625,0.625,1
26,"female",39,"right","Matching","Ich","Self","Self",458,0.458,1
26,"female",39,"right","Matching","Mutter","Mother","Close",467,0.467,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",427,0.427,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",1134,1.134,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",583,0.583,1
26,"female",39,"right","Matching","none","none","NonPerson",610,0.61,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",527,0.527,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",493,0.493,1
26,"female",39,"right","Matching","Mutter","Mother","Close",556,0.556,1
26,"female",39,"right","Matching","Mutter","Mother","Close",537,0.537,1
26,"female",39,"right","Matching","Ich","Self","Self",478,0.478,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",406,0.406,1
26,"female",39,"right","Matching","none","none","NonPerson",353,0.353,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",575,0.575,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",546,0.546,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",568,0.568,1
26,"female",39,"right","Matching","Ich","Self","Self",474,0.474,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",458,0.458,1
26,"female",39,"right","Matching","none","none","NonPerson",539,0.539,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",592,0.592,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",379,0.379,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",424,0.424,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",458,0.458,1
26,"female",39,"right","Matching","none","none","NonPerson",611,0.611,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",525,0.525,1
26,"female",39,"right","Matching","Mutter","Mother","Close",459,0.459,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",516,0.516,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",506,0.506,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",513,0.513,1
26,"female",39,"right","Matching","none","none","NonPerson",439,0.439,1
26,"female",39,"right","Matching","Ich","Self","Self",425,0.425,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",452,0.452,1
26,"female",39,"right","Matching","Ich","Self","Self",380,0.38,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",592,0.592,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",362,0.362,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",496,0.496,1
26,"female",39,"right","Matching","Mutter","Mother","Close",415,0.415,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",386,0.386,1
26,"female",39,"right","Matching","none","none","NonPerson",366,0.366,0
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",507,0.507,1
26,"female",39,"right","Matching","Ich","Self","Self",441,0.441,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",587,0.587,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",502,0.502,1
26,"female",39,"right","Matching","none","none","NonPerson",413,0.413,1
26,"female",39,"right","Nonmatching","none","none","NonPerson",592,0.592,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",507,0.507,1
26,"female",39,"right","Matching","Mutter","Mother","Close",480,0.48,1
26,"female",39,"right","Nonmatching","Ich","Self","Self",488,0.488,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",519,0.519,1
26,"female",39,"right","Matching","Ich","Self","Self",461,0.461,1
26,"female",39,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",454,0.454,1
26,"female",39,"right","Nonmatching","Mutter","Mother","Close",623,0.623,1
26,"female",39,"right","Matching","Bekannter","Acquaintance","Acquaintance",416,0.416,1
26,"female",39,"right","Matching","Mutter","Mother","Close",651,0.651,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",1717,1.717,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",621,0.621,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",534,0.534,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",627,0.627,1
27,"female",21,"right","Matching","Mutter","Mother","Close",468,0.468,0
27,"female",21,"right","Nonmatching","Ich","Self","Self",1459,1.459,1
27,"female",21,"right","Matching","Mutter","Mother","Close",838,0.838,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",558,0.558,1
27,"female",21,"right","Matching","none","none","NonPerson",634,0.634,1
27,"female",21,"right","Matching","none","none","NonPerson",522,0.522,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",456,0.456,1
27,"female",21,"right","Matching","Ich","Self","Self",561,0.561,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",414,0.414,1
27,"female",21,"right","Matching","Ich","Self","Self",384,0.384,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",452,0.452,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",653,0.653,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",765,0.765,1
27,"female",21,"right","Matching","Mutter","Mother","Close",360,0.36,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",573,0.573,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",584,0.584,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",547,0.547,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",607,0.607,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",649,0.649,1
27,"female",21,"right","Matching","Ich","Self","Self",609,0.609,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",611,0.611,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",373,0.373,1
27,"female",21,"right","Matching","none","none","NonPerson",482,0.482,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",329,0.329,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",464,0.464,1
27,"female",21,"right","Matching","Mutter","Mother","Close",393,0.393,1
27,"female",21,"right","Matching","none","none","NonPerson",581,0.581,1
27,"female",21,"right","Matching","Ich","Self","Self",528,0.528,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",390,0.39,1
27,"female",21,"right","Matching","Mutter","Mother","Close",490,0.49,1
27,"female",21,"right","Matching","Ich","Self","Self",457,0.457,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",554,0.554,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",486,0.486,1
27,"female",21,"right","Matching","Ich","Self","Self",565,0.565,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",561,0.561,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",645,0.645,1
27,"female",21,"right","Matching","Mutter","Mother","Close",526,0.526,1
27,"female",21,"right","Matching","none","none","NonPerson",500,0.5,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",418,0.418,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",613,0.613,0
27,"female",21,"right","Matching","none","none","NonPerson",623,0.623,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",592,0.592,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",658,0.658,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",426,0.426,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",671,0.671,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",606,0.606,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",792,0.792,1
27,"female",21,"right","Matching","Mutter","Mother","Close",513,0.513,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",528,0.528,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",534,0.534,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",563,0.563,1
27,"female",21,"right","Matching","Ich","Self","Self",647,0.647,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",440,0.44,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",553,0.553,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",581,0.581,1
27,"female",21,"right","Matching","Mutter","Mother","Close",536,0.536,1
27,"female",21,"right","Matching","none","none","NonPerson",661,0.661,1
27,"female",21,"right","Matching","none","none","NonPerson",445,0.445,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",398,0.398,1
27,"female",21,"right","Matching","Ich","Self","Self",530,0.53,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",679,0.679,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",734,0.734,1
27,"female",21,"right","Matching","Ich","Self","Self",522,0.522,0
27,"female",21,"right","Matching","Mutter","Mother","Close",480,0.48,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",376,0.376,1
27,"female",21,"right","Matching","none","none","NonPerson",565,0.565,1
27,"female",21,"right","Matching","none","none","NonPerson",553,0.553,1
27,"female",21,"right","Matching","Ich","Self","Self",573,0.573,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",544,0.544,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",493,0.493,0
27,"female",21,"right","Nonmatching","Ich","Self","Self",1092,1.092,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",664,0.664,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",640,0.64,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",504,0.504,1
27,"female",21,"right","Matching","Mutter","Mother","Close",439,0.439,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",497,0.497,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",448,0.448,1
27,"female",21,"right","Matching","Ich","Self","Self",513,0.513,0
27,"female",21,"right","Nonmatching","Ich","Self","Self",400,0.4,1
27,"female",21,"right","Matching","Ich","Self","Self",419,0.419,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",788,0.788,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",582,0.582,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",649,0.649,1
27,"female",21,"right","Matching","Mutter","Mother","Close",505,0.505,1
27,"female",21,"right","Matching","none","none","NonPerson",999,0.999,1
27,"female",21,"right","Matching","none","none","NonPerson",520,0.52,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",421,0.421,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",624,0.624,1
27,"female",21,"right","Matching","Mutter","Mother","Close",553,0.553,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",574,0.574,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",489,0.489,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",833,0.833,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",543,0.543,0
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",644,0.644,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",700,0.7,0
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",786,0.786,1
27,"female",21,"right","Matching","Ich","Self","Self",403,0.403,1
27,"female",21,"right","Matching","none","none","NonPerson",622,0.622,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",448,0.448,1
27,"female",21,"right","Matching","Mutter","Mother","Close",849,0.849,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",991,0.991,1
27,"female",21,"right","Matching","none","none","NonPerson",463,0.463,1
27,"female",21,"right","Matching","Ich","Self","Self",543,0.543,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",525,0.525,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",635,0.635,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",491,0.491,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",794,0.794,1
27,"female",21,"right","Matching","Mutter","Mother","Close",524,0.524,1
27,"female",21,"right","Matching","Ich","Self","Self",690,0.69,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",480,0.48,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",648,0.648,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",736,0.736,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",684,0.684,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",649,0.649,1
27,"female",21,"right","Matching","Mutter","Mother","Close",601,0.601,1
27,"female",21,"right","Matching","Ich","Self","Self",483,0.483,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",530,0.53,1
27,"female",21,"right","Matching","Mutter","Mother","Close",551,0.551,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",516,0.516,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",378,0.378,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",486,0.486,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",390,0.39,1
27,"female",21,"right","Matching","none","none","NonPerson",610,0.61,1
27,"female",21,"right","Matching","none","none","NonPerson",580,0.58,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",968,0.968,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",449,0.449,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",561,0.561,1
27,"female",21,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",541,0.541,1
27,"female",21,"right","Matching","Ich","Self","Self",714,0.714,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",760,0.76,1
27,"female",21,"right","Matching","Mutter","Mother","Close",515,0.515,1
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",593,0.593,1
27,"female",21,"right","Nonmatching","Ich","Self","Self",435,0.435,0
27,"female",21,"right","Matching","Bekannter","Acquaintance","Acquaintance",653,0.653,1
27,"female",21,"right","Matching","none","none","NonPerson",541,0.541,1
27,"female",21,"right","Matching","none","none","NonPerson",466,0.466,1
27,"female",21,"right","Nonmatching","Mutter","Mother","Close",706,0.706,1
27,"female",21,"right","Matching","Ich","Self","Self",504,0.504,1
27,"female",21,"right","Matching","Mutter","Mother","Close",422,0.422,1
27,"female",21,"right","Nonmatching","none","none","NonPerson",736,0.736,1
28,"female",19,"right","Matching","Ich","Self","Self",1401,1.401,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",919,0.919,0
28,"female",19,"right","Nonmatching","Ich","Self","Self",562,0.562,1
28,"female",19,"right","Matching","Mutter","Mother","Close",567,0.567,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",546,0.546,1
28,"female",19,"right","Matching","Mutter","Mother","Close",775,0.775,1
28,"female",19,"right","Matching","none","none","NonPerson",674,0.674,1
28,"female",19,"right","Matching","none","none","NonPerson",513,0.513,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",534,0.534,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",539,0.539,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",513,0.513,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",591,0.591,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",562,0.562,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",550,0.55,1
28,"female",19,"right","Matching","Ich","Self","Self",355,0.355,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",712,0.712,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",494,0.494,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",477,0.477,1
28,"female",19,"right","Matching","Ich","Self","Self",661,0.661,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",445,0.445,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",535,0.535,0
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",668,0.668,1
28,"female",19,"right","Matching","none","none","NonPerson",467,0.467,1
28,"female",19,"right","Matching","Mutter","Mother","Close",578,0.578,1
28,"female",19,"right","Matching","none","none","NonPerson",686,0.686,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",516,0.516,0
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",506,0.506,1
28,"female",19,"right","Matching","Mutter","Mother","Close",552,0.552,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",653,0.653,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",908,0.908,1
28,"female",19,"right","Matching","Ich","Self","Self",561,0.561,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",509,0.509,1
28,"female",19,"right","Matching","none","none","NonPerson",484,0.484,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",379,0.379,1
28,"female",19,"right","Matching","Mutter","Mother","Close",456,0.456,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",529,0.529,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",423,0.423,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",592,0.592,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",715,0.715,1
28,"female",19,"right","Matching","Ich","Self","Self",568,0.568,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",443,0.443,0
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",605,0.605,1
28,"female",19,"right","Matching","none","none","NonPerson",519,0.519,1
28,"female",19,"right","Matching","Mutter","Mother","Close",565,0.565,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",472,0.472,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",497,0.497,0
28,"female",19,"right","Matching","Ich","Self","Self",528,0.528,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",598,0.598,1
28,"female",19,"right","Matching","none","none","NonPerson",485,0.485,1
28,"female",19,"right","Matching","none","none","NonPerson",484,0.484,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",460,0.46,1
28,"female",19,"right","Matching","Ich","Self","Self",397,0.397,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",431,0.431,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",377,0.377,1
28,"female",19,"right","Matching","Ich","Self","Self",438,0.438,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",375,0.375,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",556,0.556,0
28,"female",19,"right","Matching","Mutter","Mother","Close",488,0.488,1
28,"female",19,"right","Matching","Mutter","Mother","Close",472,0.472,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",432,0.432,0
28,"female",19,"right","Nonmatching","none","none","NonPerson",546,0.546,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",503,0.503,0
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",414,0.414,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",640,0.64,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",601,0.601,0
28,"female",19,"right","Matching","Mutter","Mother","Close",539,0.539,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",471,0.471,1
28,"female",19,"right","Matching","none","none","NonPerson",447,0.447,1
28,"female",19,"right","Matching","Mutter","Mother","Close",568,0.568,1
28,"female",19,"right","Matching","Ich","Self","Self",491,0.491,1
28,"female",19,"right","Matching","none","none","NonPerson",595,0.595,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",494,0.494,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",453,0.453,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",566,0.566,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",330,0.33,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",392,0.392,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",524,0.524,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",474,0.474,1
28,"female",19,"right","Matching","Ich","Self","Self",370,0.37,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",583,0.583,1
28,"female",19,"right","Matching","none","none","NonPerson",410,0.41,1
28,"female",19,"right","Matching","Ich","Self","Self",421,0.421,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",366,0.366,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",555,0.555,1
28,"female",19,"right","Matching","Ich","Self","Self",328,0.328,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",455,0.455,1
28,"female",19,"right","Matching","Mutter","Mother","Close",432,0.432,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",393,0.393,0
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",469,0.469,1
28,"female",19,"right","Matching","Mutter","Mother","Close",382,0.382,0
28,"female",19,"right","Nonmatching","none","none","NonPerson",594,0.594,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",532,0.532,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",402,0.402,1
28,"female",19,"right","Matching","none","none","NonPerson",461,0.461,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",494,0.494,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",549,0.549,1
28,"female",19,"right","Matching","Mutter","Mother","Close",438,0.438,1
28,"female",19,"right","Matching","none","none","NonPerson",376,0.376,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",349,0.349,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",466,0.466,1
28,"female",19,"right","Matching","Mutter","Mother","Close",515,0.515,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",440,0.44,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",426,0.426,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",484,0.484,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",459,0.459,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",428,0.428,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",415,0.415,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",345,0.345,0
28,"female",19,"right","Nonmatching","Ich","Self","Self",487,0.487,1
28,"female",19,"right","Matching","Ich","Self","Self",407,0.407,1
28,"female",19,"right","Matching","none","none","NonPerson",530,0.53,1
28,"female",19,"right","Matching","Ich","Self","Self",440,0.44,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",346,0.346,1
28,"female",19,"right","Matching","Mutter","Mother","Close",472,0.472,1
28,"female",19,"right","Matching","Ich","Self","Self",432,0.432,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",354,0.354,0
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",455,0.455,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",512,0.512,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",478,0.478,1
28,"female",19,"right","Matching","Ich","Self","Self",414,0.414,1
28,"female",19,"right","Matching","Mutter","Mother","Close",393,0.393,0
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",397,0.397,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",440,0.44,1
28,"female",19,"right","Matching","none","none","NonPerson",506,0.506,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",424,0.424,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",379,0.379,1
