"","Subject","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Group","RT_ms","RT_sec","ACC"
"36762",101,"Friend","Matching","Self","Self","Self","1",603,0.603,1
"36763",101,"Friend","Matching","Self","Self","Self","1",471,0.471,1
"36764",101,"Stranger","Matching","Self","Self","Self","1",519,0.519,1
"36765",101,"Stranger","Matching","Self","Self","Self","1",531,0.531,1
"36766",101,"Friend","Matching","Self","Self","Self","1",505,0.505,1
"36767",101,"Friend","Matching","Self","Self","Self","1",534,0.534,1
"36768",101,"Stranger","Matching","Self","Self","Self","1",525,0.525,1
"36769",101,"Stranger","Matching","Self","Self","Self","1",514,0.514,1
"36770",101,"Friend","Matching","Self","Self","Self","1",610,0.61,1
"36771",101,"Stranger","Matching","Self","Self","Self","1",422,0.422,1
"36772",101,"Friend","Matching","Self","Self","Self","1",318,0.318,0
"36773",101,"Stranger","Matching","Self","Self","Self","1",893,0.893,1
"36774",101,"Friend","Matching","Self","Self","Self","1",669,0.669,1
"36775",101,"Stranger","Matching","Self","Self","Self","1",551,0.551,1
"36776",101,"Friend","Matching","Self","Self","Self","1",499,0.499,1
"36777",101,"Stranger","Matching","Self","Self","Self","1",625,0.625,1
"36778",101,"Friend","Matching","Self","Self","Self","1",691,0.691,1
"36779",101,"Stranger","Matching","Self","Self","Self","1",460,0.46,1
"36780",101,"Friend","Matching","Self","Self","Self","1",514,0.514,1
"36781",101,"Friend","Matching","Self","Self","Self","1",476,0.476,1
"36782",101,"Stranger","Matching","Self","Self","Self","1",748,0.748,1
"36783",101,"Stranger","Matching","Self","Self","Self","1",437,0.437,1
"36784",101,"Friend","Matching","Self","Self","Self","1",800,0.8,1
"36785",101,"Friend","Matching","Self","Self","Self","1",507,0.507,1
"36786",101,"Stranger","Matching","Self","Self","Self","1",323,0.323,0
"36787",101,"Stranger","Matching","Self","Self","Self","1",612,0.612,1
"36788",101,"Friend","Matching","Self","Self","Self","1",552,0.552,1
"36789",101,"Stranger","Matching","Self","Self","Self","1",566,0.566,1
"36790",101,"Friend","Matching","Self","Self","Self","1",432,0.432,1
"36791",101,"Stranger","Matching","Self","Self","Self","1",470,0.47,1
"36792",101,"Friend","Matching","Self","Self","Self","1",627,0.627,1
"36793",101,"Stranger","Matching","Self","Self","Self","1",426,0.426,1
"36794",101,"Friend","Matching","Self","Self","Self","1",709,0.709,1
"36795",101,"Friend","Matching","Self","Self","Self","1",611,0.611,1
"36796",101,"Stranger","Matching","Self","Self","Self","1",481,0.481,1
"36797",101,"Friend","Matching","Self","Self","Self","1",504,0.504,1
"36798",101,"Stranger","Matching","Self","Self","Self","1",469,0.469,1
"36799",101,"Friend","Matching","Self","Self","Self","1",474,0.474,1
"36800",101,"Stranger","Matching","Self","Self","Self","1",449,0.449,0
"36801",101,"Friend","Matching","Self","Self","Self","1",692,0.692,1
"36802",101,"Stranger","Matching","Self","Self","Self","1",480,0.48,1
"36803",101,"Friend","Matching","Self","Self","Self","1",603,0.603,1
"36804",101,"Stranger","Matching","Self","Self","Self","1",478,0.478,1
"36805",101,"Friend","Matching","Self","Self","Self","1",559,0.559,1
"36806",101,"Stranger","Matching","Self","Self","Self","1",522,0.522,1
"36807",101,"Friend","Matching","Self","Self","Self","1",716,0.716,1
"36808",101,"Stranger","Matching","Self","Self","Self","1",501,0.501,1
"36809",101,"Friend","Matching","Self","Self","Self","1",616,0.616,1
"36810",101,"Stranger","Matching","Self","Self","Self","1",717,0.717,1
"36811",101,"Friend","Matching","Self","Self","Self","1",580,0.58,1
"36812",101,"Stranger","Matching","Self","Self","Self","1",0,0,0
"36813",101,"Stranger","Matching","Self","Self","Self","1",0,0,0
"36814",101,"Friend","Matching","Self","Self","Self","1",474,0.474,1
"36815",101,"Friend","Matching","Self","Self","Self","1",562,0.562,1
"36816",101,"Stranger","Matching","Self","Self","Self","1",509,0.509,1
"36817",101,"Friend","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"36818",101,"Self","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"36819",101,"Friend","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"36820",101,"Self","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"36821",101,"Self","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"36822",101,"Friend","Matching","Stranger","Stranger","Stranger","1",NA,NA,NA
"36823",101,"Friend","Matching","Stranger","Stranger","Stranger","1",592,0.592,1
"36824",101,"Self","Matching","Stranger","Stranger","Stranger","1",644,0.644,1
"36825",101,"Friend","Matching","Stranger","Stranger","Stranger","1",575,0.575,1
"36826",101,"Self","Matching","Stranger","Stranger","Stranger","1",528,0.528,1
"36827",101,"Friend","Matching","Stranger","Stranger","Stranger","1",430,0.43,1
"36828",101,"Self","Matching","Stranger","Stranger","Stranger","1",454,0.454,1
"36829",101,"Friend","Matching","Stranger","Stranger","Stranger","1",806,0.806,0
"36830",101,"Self","Matching","Stranger","Stranger","Stranger","1",734,0.734,1
"36831",101,"Friend","Matching","Stranger","Stranger","Stranger","1",652,0.652,0
"36832",101,"Self","Matching","Stranger","Stranger","Stranger","1",601,0.601,1
"36833",101,"Self","Matching","Stranger","Stranger","Stranger","1",636,0.636,0
"36834",101,"Friend","Matching","Stranger","Stranger","Stranger","1",901,0.901,1
"36835",101,"Friend","Matching","Stranger","Stranger","Stranger","1",717,0.717,0
"36836",101,"Self","Matching","Stranger","Stranger","Stranger","1",733,0.733,1
"36837",101,"Self","Matching","Stranger","Stranger","Stranger","1",452,0.452,1
"36838",101,"Friend","Matching","Stranger","Stranger","Stranger","1",288,0.288,0
"36839",101,"Self","Matching","Stranger","Stranger","Stranger","1",666,0.666,1
"36840",101,"Friend","Matching","Stranger","Stranger","Stranger","1",624,0.624,1
"36841",101,"Self","Matching","Stranger","Stranger","Stranger","1",473,0.473,1
"36842",101,"Friend","Matching","Stranger","Stranger","Stranger","1",787,0.787,0
"36843",101,"Self","Matching","Stranger","Stranger","Stranger","1",446,0.446,1
"36844",101,"Friend","Matching","Stranger","Stranger","Stranger","1",448,0.448,1
"36845",101,"Self","Matching","Stranger","Stranger","Stranger","1",517,0.517,1
"36846",101,"Friend","Matching","Stranger","Stranger","Stranger","1",744,0.744,1
"36847",101,"Self","Matching","Stranger","Stranger","Stranger","1",680,0.68,1
"36848",101,"Friend","Matching","Stranger","Stranger","Stranger","1",514,0.514,1
"36849",101,"Friend","Matching","Stranger","Stranger","Stranger","1",581,0.581,1
"36850",101,"Self","Matching","Stranger","Stranger","Stranger","1",539,0.539,1
"36851",101,"Self","Matching","Stranger","Stranger","Stranger","1",493,0.493,1
"36852",101,"Friend","Matching","Stranger","Stranger","Stranger","1",700,0.7,1
"36853",101,"Friend","Matching","Stranger","Stranger","Stranger","1",484,0.484,1
"36854",101,"Self","Matching","Stranger","Stranger","Stranger","1",570,0.57,1
"36855",101,"Self","Matching","Stranger","Stranger","Stranger","1",0,0,0
"36856",101,"Friend","Matching","Stranger","Stranger","Stranger","1",711,0.711,1
"36857",101,"Self","Matching","Stranger","Stranger","Stranger","1",552,0.552,1
"36858",101,"Friend","Matching","Stranger","Stranger","Stranger","1",0,0,0
"36859",101,"Self","Matching","Stranger","Stranger","Stranger","1",561,0.561,1
"36860",101,"Friend","Matching","Stranger","Stranger","Stranger","1",522,0.522,1
"36861",101,"Self","Matching","Stranger","Stranger","Stranger","1",0,0,0
"36862",101,"Friend","Matching","Stranger","Stranger","Stranger","1",0,0,0
"36863",101,"Self","Matching","Stranger","Stranger","Stranger","1",631,0.631,1
"36864",101,"Friend","Matching","Stranger","Stranger","Stranger","1",505,0.505,1
"36865",101,"Friend","Matching","Stranger","Stranger","Stranger","1",512,0.512,1
"36866",101,"Self","Matching","Stranger","Stranger","Stranger","1",499,0.499,1
"36867",101,"Friend","Matching","Stranger","Stranger","Stranger","1",676,0.676,1
"36868",101,"Self","Matching","Stranger","Stranger","Stranger","1",537,0.537,1
"36869",101,"Friend","Matching","Stranger","Stranger","Stranger","1",513,0.513,0
"36870",101,"Self","Matching","Stranger","Stranger","Stranger","1",681,0.681,1
"36871",101,"Self","Matching","Stranger","Stranger","Stranger","1",563,0.563,1
"36872",101,"Friend","Matching","Stranger","Stranger","Stranger","1",874,0.874,1
"36873",101,"Friend","Matching","Stranger","Stranger","Stranger","1",694,0.694,1
"36874",101,"Self","Matching","Stranger","Stranger","Stranger","1",799,0.799,1
"36875",101,"Friend","Matching","Stranger","Stranger","Stranger","1",631,0.631,1
"36876",101,"Self","Matching","Stranger","Stranger","Stranger","1",633,0.633,1
"36877",101,"Self","Matching","Stranger","Stranger","Stranger","1",730,0.73,1
"36878",101,"Friend","Matching","Stranger","Stranger","Stranger","1",861,0.861,1
"36879",101,"Friend","Matching","Stranger","Stranger","Stranger","1",584,0.584,1
"36880",101,"Self","Matching","Stranger","Stranger","Stranger","1",457,0.457,1
"36881",101,"Friend","Matching","Stranger","Stranger","Stranger","1",705,0.705,1
"36882",101,"Self","Matching","Stranger","Stranger","Stranger","1",576,0.576,1
"36883",101,"Friend","Nonmatching","Friend","Friend","Close","1",NA,NA,NA
"36884",101,"Friend","Nonmatching","Friend","Friend","Close","1",NA,NA,NA
"36885",101,"Friend","Nonmatching","Friend","Friend","Close","1",NA,NA,NA
"36886",101,"Friend","Nonmatching","Friend","Friend","Close","1",NA,NA,NA
"36887",101,"Friend","Nonmatching","Friend","Friend","Close","1",NA,NA,NA
"36888",101,"Friend","Nonmatching","Friend","Friend","Close","1",NA,NA,NA
"36889",101,"Friend","Nonmatching","Friend","Friend","Close","1",0,0,0
"36890",101,"Friend","Nonmatching","Friend","Friend","Close","1",510,0.51,0
"36891",101,"Friend","Nonmatching","Friend","Friend","Close","1",757,0.757,1
"36892",101,"Friend","Nonmatching","Friend","Friend","Close","1",605,0.605,1
"36893",101,"Friend","Nonmatching","Friend","Friend","Close","1",400,0.4,0
"36894",101,"Friend","Nonmatching","Friend","Friend","Close","1",0,0,0
"36895",101,"Friend","Nonmatching","Friend","Friend","Close","1",655,0.655,1
"36896",101,"Friend","Nonmatching","Friend","Friend","Close","1",423,0.423,0
"36897",101,"Friend","Nonmatching","Friend","Friend","Close","1",759,0.759,1
"36898",101,"Friend","Nonmatching","Friend","Friend","Close","1",467,0.467,0
"36899",101,"Friend","Nonmatching","Friend","Friend","Close","1",403,0.403,1
"36900",101,"Friend","Nonmatching","Friend","Friend","Close","1",785,0.785,1
"36901",101,"Friend","Nonmatching","Friend","Friend","Close","1",646,0.646,1
"36902",101,"Friend","Nonmatching","Friend","Friend","Close","1",304,0.304,1
"36903",101,"Friend","Nonmatching","Friend","Friend","Close","1",644,0.644,1
"36904",101,"Friend","Nonmatching","Friend","Friend","Close","1",717,0.717,1
"36905",101,"Friend","Nonmatching","Friend","Friend","Close","1",545,0.545,1
"36906",101,"Friend","Nonmatching","Friend","Friend","Close","1",701,0.701,1
"36907",101,"Friend","Nonmatching","Friend","Friend","Close","1",378,0.378,0
"36908",101,"Friend","Nonmatching","Friend","Friend","Close","1",668,0.668,1
"36909",101,"Friend","Nonmatching","Friend","Friend","Close","1",592,0.592,1
"36910",101,"Friend","Nonmatching","Friend","Friend","Close","1",527,0.527,1
"36911",101,"Friend","Nonmatching","Friend","Friend","Close","1",688,0.688,1
"36912",101,"Friend","Nonmatching","Friend","Friend","Close","1",506,0.506,1
"36913",101,"Friend","Nonmatching","Friend","Friend","Close","1",525,0.525,1
"36914",101,"Friend","Nonmatching","Friend","Friend","Close","1",495,0.495,0
"36915",101,"Friend","Nonmatching","Friend","Friend","Close","1",511,0.511,0
"36916",101,"Friend","Nonmatching","Friend","Friend","Close","1",574,0.574,1
"36917",101,"Friend","Nonmatching","Friend","Friend","Close","1",514,0.514,0
"36918",101,"Friend","Nonmatching","Friend","Friend","Close","1",672,0.672,1
"36919",101,"Friend","Nonmatching","Friend","Friend","Close","1",489,0.489,1
"36920",101,"Friend","Nonmatching","Friend","Friend","Close","1",917,0.917,0
"36921",101,"Friend","Nonmatching","Friend","Friend","Close","1",493,0.493,1
"36922",101,"Friend","Nonmatching","Friend","Friend","Close","1",616,0.616,1
"36923",101,"Friend","Nonmatching","Friend","Friend","Close","1",877,0.877,1
"36924",101,"Friend","Nonmatching","Friend","Friend","Close","1",600,0.6,1
"36925",101,"Friend","Nonmatching","Friend","Friend","Close","1",697,0.697,1
"36926",101,"Friend","Nonmatching","Friend","Friend","Close","1",524,0.524,1
"36927",101,"Friend","Nonmatching","Friend","Friend","Close","1",446,0.446,0
"36928",101,"Friend","Nonmatching","Friend","Friend","Close","1",549,0.549,1
"36929",101,"Friend","Nonmatching","Friend","Friend","Close","1",332,0.332,1
"36930",101,"Friend","Nonmatching","Friend","Friend","Close","1",567,0.567,1
"36931",101,"Friend","Nonmatching","Friend","Friend","Close","1",660,0.66,0
"36932",101,"Friend","Nonmatching","Friend","Friend","Close","1",607,0.607,1
"36933",101,"Friend","Nonmatching","Friend","Friend","Close","1",0,0,0
"36934",101,"Friend","Nonmatching","Friend","Friend","Close","1",527,0.527,0
"36935",101,"Friend","Nonmatching","Friend","Friend","Close","1",601,0.601,1
"36936",101,"Friend","Nonmatching","Friend","Friend","Close","1",531,0.531,0
"36937",101,"Friend","Nonmatching","Friend","Friend","Close","1",603,0.603,1
"36938",101,"Friend","Nonmatching","Friend","Friend","Close","1",657,0.657,1
"36939",101,"Friend","Nonmatching","Friend","Friend","Close","1",628,0.628,1
"36940",101,"Friend","Nonmatching","Friend","Friend","Close","1",670,0.67,1
"36941",101,"Friend","Nonmatching","Friend","Friend","Close","1",612,0.612,0
"36942",101,"Friend","Nonmatching","Friend","Friend","Close","1",630,0.63,1
"36943",101,"Friend","Nonmatching","Friend","Friend","Close","1",568,0.568,1
"36944",101,"Friend","Nonmatching","Friend","Friend","Close","1",587,0.587,1
"36945",101,"Friend","Nonmatching","Friend","Friend","Close","1",557,0.557,1
"36946",101,"Friend","Nonmatching","Friend","Friend","Close","1",702,0.702,1
"36947",101,"Friend","Nonmatching","Friend","Friend","Close","1",371,0.371,1
"36948",101,"Friend","Nonmatching","Friend","Friend","Close","1",421,0.421,0
"36949",101,"Self","Nonmatching","Self","Self","Self","1",NA,NA,NA
"36950",101,"Self","Nonmatching","Self","Self","Self","1",NA,NA,NA
"36951",101,"Self","Nonmatching","Self","Self","Self","1",NA,NA,NA
"36952",101,"Self","Nonmatching","Self","Self","Self","1",NA,NA,NA
"36953",101,"Self","Nonmatching","Self","Self","Self","1",NA,NA,NA
"36954",101,"Self","Nonmatching","Self","Self","Self","1",NA,NA,NA
"36955",101,"Self","Nonmatching","Self","Self","Self","1",551,0.551,1
"36956",101,"Self","Nonmatching","Self","Self","Self","1",398,0.398,1
"36957",101,"Self","Nonmatching","Self","Self","Self","1",505,0.505,1
"36958",101,"Self","Nonmatching","Self","Self","Self","1",407,0.407,1
"36959",101,"Self","Nonmatching","Self","Self","Self","1",347,0.347,1
"36960",101,"Self","Nonmatching","Self","Self","Self","1",377,0.377,0
"36961",101,"Self","Nonmatching","Self","Self","Self","1",375,0.375,1
"36962",101,"Self","Nonmatching","Self","Self","Self","1",474,0.474,0
"36963",101,"Self","Nonmatching","Self","Self","Self","1",377,0.377,1
"36964",101,"Self","Nonmatching","Self","Self","Self","1",429,0.429,1
"36965",101,"Self","Nonmatching","Self","Self","Self","1",307,0.307,1
"36966",101,"Self","Nonmatching","Self","Self","Self","1",342,0.342,0
"36967",101,"Self","Nonmatching","Self","Self","Self","1",417,0.417,1
"36968",101,"Self","Nonmatching","Self","Self","Self","1",482,0.482,1
"36969",101,"Self","Nonmatching","Self","Self","Self","1",386,0.386,1
"36970",101,"Self","Nonmatching","Self","Self","Self","1",450,0.45,1
"36971",101,"Self","Nonmatching","Self","Self","Self","1",470,0.47,1
"36972",101,"Self","Nonmatching","Self","Self","Self","1",395,0.395,1
"36973",101,"Self","Nonmatching","Self","Self","Self","1",336,0.336,1
"36974",101,"Self","Nonmatching","Self","Self","Self","1",492,0.492,1
"36975",101,"Self","Nonmatching","Self","Self","Self","1",460,0.46,1
"36976",101,"Self","Nonmatching","Self","Self","Self","1",363,0.363,1
"36977",101,"Self","Nonmatching","Self","Self","Self","1",387,0.387,1
"36978",101,"Self","Nonmatching","Self","Self","Self","1",406,0.406,0
"36979",101,"Self","Nonmatching","Self","Self","Self","1",416,0.416,0
"36980",101,"Self","Nonmatching","Self","Self","Self","1",450,0.45,1
"36981",101,"Self","Nonmatching","Self","Self","Self","1",321,0.321,1
"36982",101,"Self","Nonmatching","Self","Self","Self","1",534,0.534,1
"36983",101,"Self","Nonmatching","Self","Self","Self","1",371,0.371,1
"36984",101,"Self","Nonmatching","Self","Self","Self","1",384,0.384,1
"36985",101,"Self","Nonmatching","Self","Self","Self","1",402,0.402,1
"36986",101,"Self","Nonmatching","Self","Self","Self","1",420,0.42,1
"36987",101,"Self","Nonmatching","Self","Self","Self","1",447,0.447,1
"36988",101,"Self","Nonmatching","Self","Self","Self","1",431,0.431,1
"36989",101,"Self","Nonmatching","Self","Self","Self","1",373,0.373,1
"36990",101,"Self","Nonmatching","Self","Self","Self","1",357,0.357,1
"36991",101,"Self","Nonmatching","Self","Self","Self","1",380,0.38,0
"36992",101,"Self","Nonmatching","Self","Self","Self","1",404,0.404,1
"36993",101,"Self","Nonmatching","Self","Self","Self","1",678,0.678,1
"36994",101,"Self","Nonmatching","Self","Self","Self","1",438,0.438,1
"36995",101,"Self","Nonmatching","Self","Self","Self","1",437,0.437,1
"36996",101,"Self","Nonmatching","Self","Self","Self","1",562,0.562,0
"36997",101,"Self","Nonmatching","Self","Self","Self","1",361,0.361,1
"36998",101,"Self","Nonmatching","Self","Self","Self","1",365,0.365,1
"36999",101,"Self","Nonmatching","Self","Self","Self","1",589,0.589,1
"37000",101,"Self","Nonmatching","Self","Self","Self","1",391,0.391,1
"37001",101,"Self","Nonmatching","Self","Self","Self","1",344,0.344,1
"37002",101,"Self","Nonmatching","Self","Self","Self","1",547,0.547,1
"37003",101,"Self","Nonmatching","Self","Self","Self","1",485,0.485,1
"37004",101,"Self","Nonmatching","Self","Self","Self","1",594,0.594,1
"37005",101,"Self","Nonmatching","Self","Self","Self","1",407,0.407,1
"37006",101,"Self","Nonmatching","Self","Self","Self","1",609,0.609,1
"37007",101,"Self","Nonmatching","Self","Self","Self","1",538,0.538,1
"37008",101,"Self","Nonmatching","Self","Self","Self","1",421,0.421,1
"37009",101,"Self","Nonmatching","Self","Self","Self","1",431,0.431,1
"37010",101,"Self","Nonmatching","Self","Self","Self","1",629,0.629,1
"37011",101,"Self","Nonmatching","Self","Self","Self","1",599,0.599,1
"37012",101,"Self","Nonmatching","Self","Self","Self","1",577,0.577,1
"37013",101,"Self","Nonmatching","Self","Self","Self","1",539,0.539,1
"37014",101,"Self","Nonmatching","Self","Self","Self","1",525,0.525,1
"37015",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"37016",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"37017",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"37018",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"37019",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"37020",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",NA,NA,NA
"37021",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",764,0.764,1
"37022",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",705,0.705,0
"37023",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",487,0.487,1
"37024",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",424,0.424,1
"37025",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",399,0.399,1
"37026",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",542,0.542,0
"37027",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",460,0.46,1
"37028",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",376,0.376,0
"37029",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",677,0.677,1
"37030",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",513,0.513,1
"37031",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",379,0.379,0
"37032",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",862,0.862,1
"37033",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",389,0.389,1
"37034",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",617,0.617,1
"37035",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",639,0.639,1
"37036",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",650,0.65,1
"37037",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",454,0.454,1
"37038",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",665,0.665,1
"37039",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",0,0,0
"37040",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",480,0.48,1
"37041",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",470,0.47,1
"37042",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",629,0.629,1
"37043",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",648,0.648,1
"37044",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",520,0.52,0
"37045",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",478,0.478,1
"37046",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",299,0.299,1
"37047",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",563,0.563,1
"37048",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",703,0.703,1
"37049",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",541,0.541,1
"37050",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",505,0.505,1
"37051",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",722,0.722,1
"37052",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",615,0.615,1
"37053",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",492,0.492,1
"37054",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",398,0.398,1
"37055",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",499,0.499,1
"37056",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",451,0.451,1
"37057",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",437,0.437,1
"37058",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",664,0.664,1
"37059",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",589,0.589,1
"37060",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",458,0.458,1
"37061",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",518,0.518,1
"37062",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",432,0.432,1
"37063",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",529,0.529,1
"37064",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",307,0.307,1
"37065",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",554,0.554,1
"37066",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",755,0.755,1
"37067",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",517,0.517,1
"37068",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",370,0.37,0
"37069",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",548,0.548,1
"37070",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",525,0.525,1
"37071",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",483,0.483,1
"37072",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",461,0.461,1
"37073",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",504,0.504,1
"37074",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",502,0.502,1
"37075",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",652,0.652,1
"37076",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",598,0.598,1
"37077",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",487,0.487,1
"37078",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",718,0.718,1
"37079",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",571,0.571,1
"37080",101,"Stranger","Nonmatching","Stranger","Stranger","Stranger","1",574,0.574,0
"37081",102,"Friend","Matching","Friend","Friend","Close","2",NA,NA,NA
"37082",102,"Friend","Matching","Friend","Friend","Close","2",NA,NA,NA
"37083",102,"Friend","Matching","Friend","Friend","Close","2",544,0.544,1
"37084",102,"Friend","Matching","Friend","Friend","Close","2",695,0.695,1
"37085",102,"Friend","Matching","Friend","Friend","Close","2",576,0.576,1
"37086",102,"Friend","Matching","Friend","Friend","Close","2",492,0.492,1
"37087",102,"Friend","Matching","Friend","Friend","Close","2",573,0.573,1
"37088",102,"Friend","Matching","Friend","Friend","Close","2",688,0.688,1
"37089",102,"Friend","Matching","Friend","Friend","Close","2",529,0.529,1
"37090",102,"Friend","Matching","Friend","Friend","Close","2",560,0.56,1
"37091",102,"Friend","Matching","Friend","Friend","Close","2",481,0.481,0
"37092",102,"Friend","Matching","Friend","Friend","Close","2",552,0.552,1
"37093",102,"Friend","Matching","Friend","Friend","Close","2",858,0.858,0
"37094",102,"Friend","Matching","Friend","Friend","Close","2",457,0.457,1
"37095",102,"Friend","Matching","Friend","Friend","Close","2",501,0.501,1
"37096",102,"Friend","Matching","Friend","Friend","Close","2",699,0.699,1
"37097",102,"Friend","Matching","Friend","Friend","Close","2",558,0.558,1
"37098",102,"Friend","Matching","Friend","Friend","Close","2",560,0.56,1
"37099",102,"Friend","Matching","Friend","Friend","Close","2",478,0.478,1
"37100",102,"Friend","Matching","Friend","Friend","Close","2",627,0.627,1
"37101",102,"Friend","Matching","Friend","Friend","Close","2",793,0.793,1
"37102",102,"Friend","Matching","Friend","Friend","Close","2",381,0.381,1
"37103",102,"Friend","Matching","Friend","Friend","Close","2",531,0.531,1
"37104",102,"Friend","Matching","Friend","Friend","Close","2",522,0.522,1
"37105",102,"Friend","Matching","Friend","Friend","Close","2",460,0.46,1
"37106",102,"Friend","Matching","Friend","Friend","Close","2",528,0.528,1
"37107",102,"Friend","Matching","Friend","Friend","Close","2",519,0.519,1
"37108",102,"Friend","Matching","Friend","Friend","Close","2",641,0.641,1
"37109",102,"Friend","Matching","Friend","Friend","Close","2",695,0.695,1
"37110",102,"Friend","Matching","Friend","Friend","Close","2",464,0.464,1
"37111",102,"Friend","Matching","Friend","Friend","Close","2",500,0.5,1
"37112",102,"Friend","Matching","Friend","Friend","Close","2",534,0.534,1
"37113",102,"Friend","Matching","Friend","Friend","Close","2",475,0.475,1
"37114",102,"Friend","Matching","Friend","Friend","Close","2",418,0.418,1
"37115",102,"Friend","Matching","Friend","Friend","Close","2",504,0.504,0
"37116",102,"Friend","Matching","Friend","Friend","Close","2",350,0.35,1
"37117",102,"Friend","Matching","Friend","Friend","Close","2",621,0.621,1
"37118",102,"Friend","Matching","Friend","Friend","Close","2",443,0.443,1
"37119",102,"Friend","Matching","Friend","Friend","Close","2",680,0.68,1
"37120",102,"Friend","Matching","Friend","Friend","Close","2",424,0.424,1
"37121",102,"Friend","Matching","Friend","Friend","Close","2",544,0.544,1
"37122",102,"Friend","Matching","Friend","Friend","Close","2",589,0.589,1
"37123",102,"Friend","Matching","Friend","Friend","Close","2",504,0.504,1
