"","Subject","Age","Gender","Ethnicity","Handedness","Group","Shape","Label","Matching","Identity","Response","RT_ms","RT_sec","ACC"
"37827",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","48",760,0.76,0
"37828",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",737,0.737,1
"37829",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",723,0.723,1
"37830",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",920,0.92,1
"37831",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",797,0.797,1
"37832",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",835,0.835,1
"37833",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",982,0.982,1
"37834",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",888,0.888,1
"37835",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",725,0.725,1
"37836",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",757,0.757,1
"37837",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",906,0.906,1
"37838",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",906,0.906,1
"37839",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",776,0.776,1
"37840",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",896,0.896,1
"37841",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",884,0.884,1
"37842",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",855,0.855,1
"37843",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",879,0.879,1
"37844",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",668,0.668,1
"37845",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",811,0.811,1
"37846",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",793,0.793,1
"37847",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","48",534,0.534,0
"37848",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",771,0.771,1
"37849",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",960,0.96,1
"37850",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",781,0.781,1
"37851",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",930,0.93,1
"37852",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",843,0.843,1
"37853",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",791,0.791,1
"37854",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",739,0.739,1
"37855",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",749,0.749,1
"37856",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",729,0.729,1
"37857",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",712,0.712,1
"37858",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",1263,1.263,1
"37859",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",905,0.905,1
"37860",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",678,0.678,1
"37861",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",774,0.774,1
"37862",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",744,0.744,1
"37863",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","48",679,0.679,0
"37864",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",763,0.763,1
"37865",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",728,0.728,1
"37866",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",898,0.898,1
"37867",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",652,0.652,1
"37868",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","48",756,0.756,0
"37869",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",1019,1.019,1
"37870",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",923,0.923,1
"37871",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",769,0.769,1
"37872",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",825,0.825,1
"37873",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",630,0.63,1
"37874",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",587,0.587,1
"37875",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",726,0.726,1
"37876",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",873,0.873,1
"37877",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",1101,1.101,1
"37878",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",711,0.711,1
"37879",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",671,0.671,1
"37880",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",720,0.72,1
"37881",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",646,0.646,1
"37882",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",982,0.982,1
"37883",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",754,0.754,1
"37884",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",665,0.665,1
"37885",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",684,0.684,1
"37886",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",628,0.628,1
"37887",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",704,0.704,1
"37888",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",679,0.679,1
"37889",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",850,0.85,1
"37890",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",693,0.693,1
"37891",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","48",700,0.7,0
"37892",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",672,0.672,1
"37893",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",813,0.813,1
"37894",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",708,0.708,1
"37895",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",529,0.529,1
"37896",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",709,0.709,1
"37897",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",710,0.71,1
"37898",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",751,0.751,1
"37899",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",645,0.645,1
"37900",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",637,0.637,1
"37901",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",684,0.684,1
"37902",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",1027,1.027,1
"37903",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",746,0.746,1
"37904",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",855,0.855,1
"37905",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",722,0.722,1
"37906",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",683,0.683,1
"37907",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",646,0.646,1
"37908",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",652,0.652,1
"37909",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",669,0.669,1
"37910",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",893,0.893,1
"37911",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",681,0.681,1
"37912",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",696,0.696,1
"37913",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",674,0.674,1
"37914",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",609,0.609,1
"37915",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",742,0.742,1
"37916",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",666,0.666,1
"37917",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",698,0.698,1
"37918",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",828,0.828,1
"37919",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",721,0.721,1
"37920",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",840,0.84,1
"37921",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","48",682,0.682,0
"37922",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",648,0.648,1
"37923",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",668,0.668,1
"37924",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",778,0.778,1
"37925",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",747,0.747,1
"37926",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",850,0.85,1
"37927",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",694,0.694,1
"37928",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",633,0.633,1
"37929",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",671,0.671,1
"37930",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",612,0.612,1
"37931",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","48",637,0.637,0
"37932",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",801,0.801,1
"37933",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",641,0.641,1
"37934",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",679,0.679,1
"37935",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","48",629,0.629,0
"37936",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",735,0.735,1
"37937",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",632,0.632,1
"37938",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","47",624,0.624,1
"37939",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",676,0.676,1
"37940",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",664,0.664,1
"37941",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","48",536,0.536,0
"37942",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",870,0.87,1
"37943",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",801,0.801,1
"37944",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",868,0.868,1
"37945",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",706,0.706,1
"37946",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",720,0.72,1
"37947",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",709,0.709,1
"37948",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",733,0.733,1
"37949",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",589,0.589,1
"37950",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",767,0.767,1
"37951",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",718,0.718,1
"37952",18703,28,"Male",6,"Right",1,"sad","friend","Nonmatching","self","48",791,0.791,0
"37953",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",628,0.628,1
"37954",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",724,0.724,1
"37955",18703,28,"Male",6,"Right",1,"neutral","friend","Nonmatching","self","47",695,0.695,1
"37956",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",776,0.776,1
"37957",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",1174,1.174,1
"37958",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",944,0.944,1
"37959",18703,28,"Male",6,"Right",1,"happy","self","Nonmatching","friend","47",680,0.68,1
"37960",18703,28,"Male",6,"Right",1,"line","friend","Nonmatching","self","47",613,0.613,1
"37961",18703,28,"Male",6,"Right",1,"line","self","Nonmatching","friend","47",847,0.847,1
"37962",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","47",808,0.808,1
"37963",18703,28,"Male",6,"Right",1,"neutral","self","Nonmatching","friend","48",779,0.779,0
"37964",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","47",739,0.739,1
"37965",18703,28,"Male",6,"Right",1,"happy","friend","Nonmatching","self","47",828,0.828,1
"37966",18703,28,"Male",6,"Right",1,"sad","self","Nonmatching","friend","48",765,0.765,0
"37967",18703,28,"Male",6,"Right",1,"-","-",NA,"-","28",11631,11.631,1
"37968",18703,28,"Male",6,"Right",1,"-","-",NA,"-","Male",11631,11.631,1
"37969",18703,28,"Male",6,"Right",1,"-","-",NA,"-","6",11631,11.631,1
"37970",18703,28,"Male",6,"Right",1,"-","-",NA,"-","Right",11631,11.631,1
"37971",18703,28,"Male",6,"Right",1,"-","-",NA,"-","Chris",28736,28.736,1
"37972",18703,28,"Male",6,"Right",1,"-","-",NA,"-","5",28736,28.736,1
"37973",18703,28,"Male",6,"Right",1,"-","-",NA,"-","7",28736,28.736,1
"37974",18703,28,"Male",6,"Right",1,"-","-",NA,"-","1",28736,28.736,1
"37975",18703,28,"Male",6,"Right",1,"-","-",NA,"-","6-monthly",28736,28.736,1
"37976",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","48",571,0.571,0
"37977",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",666,0.666,1
"37978",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",1089,1.089,1
"37979",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",930,0.93,1
"37980",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",540,0.54,1
"37981",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",671,0.671,1
"37982",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","48",800,0.8,0
"37983",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","48",1237,1.237,0
"37984",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",811,0.811,1
"37985",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",1278,1.278,1
"37986",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","48",742,0.742,0
"37987",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",730,0.73,1
"37988",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",1090,1.09,1
"37989",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",1039,1.039,1
"37990",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",1336,1.336,1
"37991",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",1043,1.043,1
"37992",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","48",751,0.751,0
"37993",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","48",994,0.994,0
"37994",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",817,0.817,1
"37995",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",1092,1.092,1
"37996",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",814,0.814,1
"37997",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","48",718,0.718,0
"37998",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",763,0.763,1
"37999",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",700,0.7,1
"38000",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","48",995,0.995,0
"38001",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",827,0.827,1
"38002",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",807,0.807,1
"38003",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",698,0.698,1
"38004",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",642,0.642,1
"38005",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",690,0.69,1
"38006",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",864,0.864,1
"38007",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",845,0.845,1
"38008",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",763,0.763,1
"38009",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",622,0.622,1
"38010",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",642,0.642,1
"38011",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","48",501,0.501,0
"38012",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",644,0.644,1
"38013",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","48",623,0.623,0
"38014",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","47",747,0.747,1
"38015",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",730,0.73,1
"38016",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",533,0.533,1
"38017",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","48",558,0.558,0
"38018",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",531,0.531,1
"38019",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","48",879,0.879,0
"38020",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",749,0.749,1
"38021",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",706,0.706,1
"38022",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",955,0.955,1
"38023",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",744,0.744,1
"38024",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","48",637,0.637,0
"38025",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",706,0.706,1
"38026",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","48",823,0.823,0
"38027",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","47",925,0.925,1
"38028",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",695,0.695,1
"38029",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",1145,1.145,1
"38030",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","47",707,0.707,1
"38031",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",698,0.698,1
"38032",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",716,0.716,1
"38033",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",787,0.787,1
"38034",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",919,0.919,1
"38035",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",700,0.7,1
"38036",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",647,0.647,1
"38037",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",680,0.68,1
"38038",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","48",596,0.596,0
"38039",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",558,0.558,1
"38040",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",769,0.769,1
"38041",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","48",861,0.861,0
"38042",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",692,0.692,1
"38043",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",719,0.719,1
"38044",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",735,0.735,1
"38045",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","48",875,0.875,0
"38046",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",637,0.637,1
"38047",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","48",642,0.642,0
"38048",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","47",1190,1.19,1
"38049",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","48",782,0.782,0
"38050",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",731,0.731,1
"38051",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",613,0.613,1
"38052",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","48",549,0.549,0
"38053",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","48",763,0.763,0
"38054",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",719,0.719,1
"38055",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",627,0.627,1
"38056",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","48",701,0.701,0
"38057",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","47",640,0.64,1
"38058",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",738,0.738,1
"38059",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",616,0.616,1
"38060",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","48",597,0.597,0
"38061",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",780,0.78,1
"38062",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",616,0.616,1
"38063",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",947,0.947,1
"38064",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",600,0.6,1
"38065",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","48",638,0.638,0
"38066",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","47",1188,1.188,1
"38067",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","48",732,0.732,0
"38068",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",794,0.794,1
"38069",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",751,0.751,1
"38070",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",605,0.605,1
"38071",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","48",598,0.598,0
"38072",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",613,0.613,1
"38073",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",785,0.785,1
"38074",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",943,0.943,1
"38075",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",613,0.613,1
"38076",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",595,0.595,1
"38077",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",696,0.696,1
"38078",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",649,0.649,1
"38079",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",819,0.819,1
"38080",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",694,0.694,1
"38081",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",633,0.633,1
"38082",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",812,0.812,1
"38083",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","48",999,0.999,0
"38084",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",1018,1.018,1
"38085",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",675,0.675,1
"38086",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",630,0.63,1
"38087",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","47",811,0.811,1
"38088",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","48",816,0.816,0
"38089",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","48",686,0.686,0
"38090",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",1172,1.172,1
"38091",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","48",766,0.766,0
"38092",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",578,0.578,1
"38093",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",747,0.747,1
"38094",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",820,0.82,1
"38095",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",707,0.707,1
"38096",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",690,0.69,1
"38097",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","47",633,0.633,1
"38098",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",871,0.871,1
"38099",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",669,0.669,1
"38100",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",799,0.799,1
"38101",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",906,0.906,1
"38102",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","48",820,0.82,0
"38103",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",706,0.706,1
"38104",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",693,0.693,1
"38105",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",666,0.666,1
"38106",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",792,0.792,1
"38107",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",640,0.64,1
"38108",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",1074,1.074,1
"38109",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",682,0.682,1
"38110",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",626,0.626,1
"38111",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","48",523,0.523,0
"38112",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","47",656,0.656,1
"38113",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","47",851,0.851,1
"38114",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",672,0.672,1
"38115",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",790,0.79,1
"38116",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",872,0.872,1
"38117",18708,18,"Female",6,"Right",2,"line","self","Matching","self","48",672,0.672,0
"38118",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",685,0.685,1
"38119",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","47",794,0.794,1
"38120",18708,18,"Female",6,"Right",2,"line","self","Matching","self","47",662,0.662,1
"38121",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",655,0.655,1
"38122",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",865,0.865,1
"38123",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",550,0.55,1
"38124",18708,18,"Female",6,"Right",2,"neutral","friend","Matching","friend","47",593,0.593,1
"38125",18708,18,"Female",6,"Right",2,"happy","self","Matching","self","48",726,0.726,0
"38126",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",581,0.581,1
"38127",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",547,0.547,1
"38128",18708,18,"Female",6,"Right",2,"line","friend","Matching","friend","48",696,0.696,0
"38129",18708,18,"Female",6,"Right",2,"sad","friend","Matching","friend","47",959,0.959,1
"38130",18708,18,"Female",6,"Right",2,"sad","self","Matching","self","47",560,0.56,1
"38131",18708,18,"Female",6,"Right",2,"happy","friend","Matching","friend","47",792,0.792,1
"38132",18708,18,"Female",6,"Right",2,"neutral","self","Matching","self","47",666,0.666,1
