ExperimentName,Subject,Session,Block,Age,Sex,Block,Friend,Self,Stranger,SubTrial,CorrectAnswer,Question,SelfRelated,Target,ACC,RT,YesNoResp
A,2801,3,Group2,20,female,1,S,C,T,47,n,Stranger,Stranger,T.bmp,1,788,Yes
A,2801,3,Group2,20,female,1,S,C,T,48,n,You,Self,C.bmp,1,810,Yes
A,2801,3,Group2,20,female,1,S,C,T,49,m,Friend,Self,C.bmp,1,736,No
A,2801,3,Group2,20,female,1,S,C,T,50,n,You,Self,C.bmp,1,630,Yes
A,2801,3,Group2,20,female,1,S,C,T,51,n,Stranger,Stranger,T.bmp,1,860,Yes
A,2801,3,Group2,20,female,1,S,C,T,52,n,You,Self,C.bmp,1,514,Yes
A,2801,3,Group2,20,female,1,S,C,T,53,n,Friend,Friend,S.bmp,1,616,Yes
A,2801,3,Group2,20,female,1,S,C,T,54,m,Stranger,Friend,S.bmp,1,670,No
A,2801,3,Group2,20,female,1,S,C,T,55,m,Stranger,Self,C.bmp,0,540,No
A,2801,3,Group2,20,female,1,S,C,T,56,n,Stranger,Stranger,T.bmp,1,682,Yes
A,2801,3,Group2,20,female,1,S,C,T,57,m,You,Stranger,T.bmp,1,808,No
A,2801,3,Group2,20,female,1,S,C,T,58,n,Friend,Friend,S.bmp,1,1078,Yes
A,2801,3,Group2,20,female,1,S,C,T,59,m,You,Friend,S.bmp,1,852,No
A,2801,3,Group2,20,female,1,S,C,T,60,m,Friend,Stranger,T.bmp,1,930,No
A,2801,3,Group2,20,female,1,S,C,T,1,m,Friend,Stranger,T.bmp,1,673,No
A,2801,3,Group2,20,female,1,S,C,T,2,n,Friend,Friend,S.bmp,1,951,Yes
A,2801,3,Group2,20,female,1,S,C,T,3,m,Friend,Self,C.bmp,1,749,No
A,2801,3,Group2,20,female,1,S,C,T,4,m,Stranger,Self,C.bmp,1,699,No
A,2801,3,Group2,20,female,1,S,C,T,5,n,Friend,Friend,S.bmp,1,641,Yes
A,2801,3,Group2,20,female,1,S,C,T,6,m,You,Friend,S.bmp,1,575,No
A,2801,3,Group2,20,female,1,S,C,T,7,m,You,Stranger,T.bmp,1,589,No
A,2801,3,Group2,20,female,1,S,C,T,8,n,You,Self,C.bmp,1,620,Yes
A,2801,3,Group2,20,female,1,S,C,T,9,m,Stranger,Friend,S.bmp,0,906,No
A,2801,3,Group2,20,female,1,S,C,T,10,n,Stranger,Stranger,T.bmp,0,640,Yes
A,2801,3,Group2,20,female,1,S,C,T,11,n,Stranger,Stranger,T.bmp,1,614,Yes
A,2801,3,Group2,20,female,1,S,C,T,12,n,You,Self,C.bmp,1,492,Yes
A,2801,3,Group2,20,female,1,S,C,T,13,m,Friend,Stranger,T.bmp,1,594,No
A,2801,3,Group2,20,female,1,S,C,T,14,m,You,Friend,S.bmp,0,392,No
A,2801,3,Group2,20,female,1,S,C,T,15,n,Stranger,Stranger,T.bmp,1,678,Yes
A,2801,3,Group2,20,female,1,S,C,T,16,m,Friend,Self,C.bmp,0,428,No
A,2801,3,Group2,20,female,1,S,C,T,17,n,Friend,Friend,S.bmp,1,690,Yes
A,2801,3,Group2,20,female,1,S,C,T,18,n,You,Self,C.bmp,1,352,Yes
A,2801,3,Group2,20,female,1,S,C,T,19,m,You,Stranger,T.bmp,1,614,No
A,2801,3,Group2,20,female,1,S,C,T,20,n,Stranger,Stranger,T.bmp,1,724,Yes
A,2801,3,Group2,20,female,1,S,C,T,21,n,You,Self,C.bmp,1,650,Yes
A,2801,3,Group2,20,female,1,S,C,T,22,m,Stranger,Friend,S.bmp,0,384,No
A,2801,3,Group2,20,female,1,S,C,T,23,n,Friend,Friend,S.bmp,1,598,Yes
A,2801,3,Group2,20,female,1,S,C,T,24,m,Stranger,Self,C.bmp,1,661,No
A,2801,3,Group2,20,female,1,S,C,T,25,n,Stranger,Stranger,T.bmp,0,587,Yes
A,2801,3,Group2,20,female,1,S,C,T,26,m,Friend,Self,C.bmp,0,872,No
A,2801,3,Group2,20,female,1,S,C,T,27,n,Friend,Friend,S.bmp,1,622,Yes
A,2801,3,Group2,20,female,1,S,C,T,28,n,You,Self,C.bmp,1,428,Yes
A,2801,3,Group2,20,female,1,S,C,T,29,n,Friend,Friend,S.bmp,1,394,Yes
A,2801,3,Group2,20,female,1,S,C,T,30,m,Friend,Stranger,T.bmp,1,680,No
A,2801,3,Group2,20,female,1,S,C,T,31,m,Stranger,Self,C.bmp,0,414,No
A,2801,3,Group2,20,female,1,S,C,T,32,m,Stranger,Friend,S.bmp,0,0,No
A,2801,3,Group2,20,female,1,S,C,T,33,m,You,Stranger,T.bmp,0,0,No
A,2801,3,Group2,20,female,1,S,C,T,34,n,Stranger,Stranger,T.bmp,1,736,Yes
A,2801,3,Group2,20,female,1,S,C,T,35,n,You,Self,C.bmp,1,542,Yes
A,2801,3,Group2,20,female,1,S,C,T,36,m,You,Friend,S.bmp,1,676,No
A,2801,3,Group2,20,female,1,S,C,T,37,m,You,Friend,S.bmp,1,810,No
A,2801,3,Group2,20,female,1,S,C,T,38,m,Friend,Self,C.bmp,1,872,No
A,2801,3,Group2,20,female,1,S,C,T,39,n,Friend,Friend,S.bmp,1,582,Yes
A,2801,3,Group2,20,female,1,S,C,T,40,m,Stranger,Self,C.bmp,1,996,No
A,2801,3,Group2,20,female,1,S,C,T,41,m,You,Stranger,T.bmp,1,867,No
A,2801,3,Group2,20,female,1,S,C,T,42,m,Friend,Stranger,T.bmp,1,889,No
A,2801,3,Group2,20,female,1,S,C,T,43,n,Friend,Friend,S.bmp,1,855,Yes
A,2801,3,Group2,20,female,1,S,C,T,44,n,You,Self,C.bmp,1,420,Yes
A,2801,3,Group2,20,female,1,S,C,T,45,n,You,Self,C.bmp,0,643,Yes
A,2801,3,Group2,20,female,1,S,C,T,46,n,Stranger,Stranger,T.bmp,0,761,Yes
A,2801,3,Group2,20,female,1,S,C,T,47,n,Stranger,Stranger,T.bmp,0,543,Yes
A,2801,3,Group2,20,female,1,S,C,T,48,m,Stranger,Friend,S.bmp,1,909,No
A,2801,3,Group2,20,female,1,S,C,T,49,m,Friend,Self,C.bmp,0,747,No
A,2801,3,Group2,20,female,1,S,C,T,50,m,Stranger,Friend,S.bmp,0,761,No
A,2801,3,Group2,20,female,1,S,C,T,51,m,You,Friend,S.bmp,1,862,No
A,2801,3,Group2,20,female,1,S,C,T,52,n,Friend,Friend,S.bmp,1,1052,Yes
A,2801,3,Group2,20,female,1,S,C,T,53,n,Stranger,Stranger,T.bmp,1,834,Yes
A,2801,3,Group2,20,female,1,S,C,T,54,m,Friend,Stranger,T.bmp,0,672,No
A,2801,3,Group2,20,female,1,S,C,T,55,m,You,Stranger,T.bmp,1,734,No
A,2801,3,Group2,20,female,1,S,C,T,56,m,Stranger,Self,C.bmp,1,940,No
A,2801,3,Group2,20,female,1,S,C,T,57,n,You,Self,C.bmp,1,506,Yes
A,2801,3,Group2,20,female,1,S,C,T,58,n,Stranger,Stranger,T.bmp,0,665,Yes
A,2801,3,Group2,20,female,1,S,C,T,59,n,Friend,Friend,S.bmp,1,687,Yes
A,2801,3,Group2,20,female,1,S,C,T,60,n,You,Self,C.bmp,1,397,Yes
A,2802,1,Group3,20,male,1,T,S,C,1,n,Stranger,Stranger,C.bmp,0,916,Yes
A,2802,1,Group3,20,male,1,T,S,C,2,n,You,Self,S.bmp,0,0,Yes
A,2802,1,Group3,20,male,1,T,S,C,3,m,Friend,Stranger,C.bmp,1,848,No
A,2802,1,Group3,20,male,1,T,S,C,4,n,Stranger,Stranger,C.bmp,0,1110,Yes
A,2802,1,Group3,20,male,1,T,S,C,5,m,Stranger,Friend,T.bmp,1,1053,No
A,2802,1,Group3,20,male,1,T,S,C,6,m,Stranger,Self,S.bmp,0,1163,No
A,2802,1,Group3,20,male,1,T,S,C,7,m,You,Stranger,C.bmp,1,873,No
A,2802,1,Group3,20,male,1,T,S,C,8,n,Friend,Friend,T.bmp,1,863,Yes
A,2802,1,Group3,20,male,1,T,S,C,9,m,You,Friend,T.bmp,1,725,No
A,2802,1,Group3,20,male,1,T,S,C,10,n,Friend,Friend,T.bmp,0,907,Yes
A,2802,1,Group3,20,male,1,T,S,C,11,m,Friend,Self,S.bmp,1,785,No
A,2802,1,Group3,20,male,1,T,S,C,12,n,You,Self,S.bmp,1,775,Yes
A,2802,1,Group3,20,male,1,T,S,C,13,m,You,Friend,T.bmp,1,893,No
A,2802,1,Group3,20,male,1,T,S,C,14,m,Friend,Stranger,C.bmp,1,739,No
A,2802,1,Group3,20,male,1,T,S,C,15,m,Stranger,Friend,T.bmp,1,745,No
A,2802,1,Group3,20,male,1,T,S,C,16,n,Stranger,Stranger,C.bmp,1,478,Yes
A,2802,1,Group3,20,male,1,T,S,C,17,m,You,Stranger,C.bmp,1,964,No
A,2802,1,Group3,20,male,1,T,S,C,18,m,Friend,Self,S.bmp,1,690,No
A,2802,1,Group3,20,male,1,T,S,C,19,m,Stranger,Self,S.bmp,1,713,No
A,2802,1,Group3,20,male,1,T,S,C,20,n,You,Self,S.bmp,1,623,Yes
A,2802,1,Group3,20,male,1,T,S,C,21,n,Friend,Friend,T.bmp,1,661,Yes
A,2802,1,Group3,20,male,1,T,S,C,22,n,Stranger,Stranger,C.bmp,1,1051,Yes
A,2802,1,Group3,20,male,1,T,S,C,23,n,You,Self,S.bmp,0,633,Yes
A,2802,1,Group3,20,male,1,T,S,C,24,n,Friend,Friend,T.bmp,1,1127,Yes
A,2802,1,Group3,20,male,1,T,S,C,25,n,You,Self,S.bmp,1,869,Yes
A,2802,1,Group3,20,male,1,T,S,C,26,m,Friend,Stranger,C.bmp,1,771,No
A,2802,1,Group3,20,male,1,T,S,C,27,n,Stranger,Stranger,C.bmp,1,793,Yes
A,2802,1,Group3,20,male,1,T,S,C,28,m,Stranger,Self,S.bmp,1,767,No
A,2802,1,Group3,20,male,1,T,S,C,29,m,You,Stranger,C.bmp,1,789,No
A,2802,1,Group3,20,male,1,T,S,C,30,n,Friend,Friend,T.bmp,1,771,Yes
A,2802,1,Group3,20,male,1,T,S,C,31,n,You,Self,S.bmp,1,553,Yes
A,2802,1,Group3,20,male,1,T,S,C,32,m,Friend,Self,S.bmp,0,1080,No
A,2802,1,Group3,20,male,1,T,S,C,33,m,Stranger,Friend,T.bmp,0,989,No
A,2802,1,Group3,20,male,1,T,S,C,34,m,You,Friend,T.bmp,1,962,No
A,2802,1,Group3,20,male,1,T,S,C,35,n,Friend,Friend,T.bmp,0,0,Yes
A,2802,1,Group3,20,male,1,T,S,C,36,n,Stranger,Stranger,C.bmp,1,1079,Yes
A,2802,1,Group3,20,male,1,T,S,C,37,n,Friend,Friend,T.bmp,1,773,Yes
A,2802,1,Group3,20,male,1,T,S,C,38,n,Stranger,Stranger,C.bmp,1,883,Yes
A,2802,1,Group3,20,male,1,T,S,C,39,m,Stranger,Friend,T.bmp,1,721,No
A,2802,1,Group3,20,male,1,T,S,C,40,m,You,Stranger,C.bmp,0,879,No
A,2802,1,Group3,20,male,1,T,S,C,41,n,You,Self,S.bmp,1,725,Yes
A,2802,1,Group3,20,male,1,T,S,C,42,m,Friend,Stranger,C.bmp,1,1043,No
A,2802,1,Group3,20,male,1,T,S,C,43,m,Friend,Self,S.bmp,1,801,No
A,2802,1,Group3,20,male,1,T,S,C,44,m,You,Friend,T.bmp,1,727,No
A,2802,1,Group3,20,male,1,T,S,C,45,m,Stranger,Self,S.bmp,1,982,No
A,2802,1,Group3,20,male,1,T,S,C,46,n,Friend,Friend,T.bmp,1,1124,Yes
A,2802,1,Group3,20,male,1,T,S,C,47,n,Stranger,Stranger,C.bmp,1,858,Yes
A,2802,1,Group3,20,male,1,T,S,C,48,n,You,Self,S.bmp,1,976,Yes
A,2802,1,Group3,20,male,1,T,S,C,49,m,Friend,Stranger,C.bmp,1,958,No
A,2802,1,Group3,20,male,1,T,S,C,50,n,You,Self,S.bmp,1,1051,Yes
A,2802,1,Group3,20,male,1,T,S,C,51,m,You,Friend,T.bmp,1,777,No
A,2802,1,Group3,20,male,1,T,S,C,52,m,Stranger,Friend,T.bmp,1,767,No
A,2802,1,Group3,20,male,1,T,S,C,53,m,Friend,Self,S.bmp,1,1061,No
A,2802,1,Group3,20,male,1,T,S,C,54,n,Stranger,Stranger,C.bmp,1,963,Yes
A,2802,1,Group3,20,male,1,T,S,C,55,n,You,Self,S.bmp,1,729,Yes
A,2802,1,Group3,20,male,1,T,S,C,56,m,Stranger,Self,S.bmp,0,767,No
A,2802,1,Group3,20,male,1,T,S,C,57,n,Stranger,Stranger,C.bmp,1,941,Yes
A,2802,1,Group3,20,male,1,T,S,C,58,m,You,Stranger,C.bmp,0,795,No
A,2802,1,Group3,20,male,1,T,S,C,59,n,Friend,Friend,T.bmp,1,618,Yes
A,2802,1,Group3,20,male,1,T,S,C,60,n,Friend,Friend,T.bmp,1,992,Yes
A,2802,1,Group3,20,male,1,T,S,C,1,m,Stranger,Self,S.bmp,0,1179,No
A,2802,1,Group3,20,male,1,T,S,C,2,m,You,Friend,T.bmp,1,865,No
A,2802,1,Group3,20,male,1,T,S,C,3,m,You,Stranger,C.bmp,0,646,No
A,2802,1,Group3,20,male,1,T,S,C,4,n,Stranger,Stranger,C.bmp,0,0,Yes
A,2802,1,Group3,20,male,1,T,S,C,5,n,Stranger,Stranger,C.bmp,0,0,Yes
A,2802,1,Group3,20,male,1,T,S,C,6,n,You,Self,S.bmp,1,744,Yes
A,2802,1,Group3,20,male,1,T,S,C,7,m,Friend,Self,S.bmp,0,878,No
A,2802,1,Group3,20,male,1,T,S,C,8,n,Friend,Friend,T.bmp,1,820,Yes
A,2802,1,Group3,20,male,1,T,S,C,9,m,Stranger,Friend,T.bmp,1,906,No
A,2802,1,Group3,20,male,1,T,S,C,10,m,Friend,Stranger,C.bmp,1,952,No
A,2802,1,Group3,20,male,1,T,S,C,11,n,Friend,Friend,T.bmp,0,742,Yes
A,2802,1,Group3,20,male,1,T,S,C,12,n,You,Self,S.bmp,1,949,Yes
A,2802,1,Group3,20,male,1,T,S,C,13,n,You,Self,S.bmp,1,579,Yes
A,2802,1,Group3,20,male,1,T,S,C,14,m,Stranger,Friend,T.bmp,0,704,No
A,2802,1,Group3,20,male,1,T,S,C,15,m,Friend,Stranger,C.bmp,1,1102,No
A,2802,1,Group3,20,male,1,T,S,C,16,m,You,Stranger,C.bmp,1,844,No
A,2802,1,Group3,20,male,1,T,S,C,17,n,Friend,Friend,T.bmp,0,690,Yes
A,2802,1,Group3,20,male,1,T,S,C,18,n,You,Self,S.bmp,1,712,Yes
A,2802,1,Group3,20,male,1,T,S,C,19,m,Friend,Self,S.bmp,1,966,No
A,2802,1,Group3,20,male,1,T,S,C,20,m,Stranger,Self,S.bmp,1,899,No
A,2802,1,Group3,20,male,1,T,S,C,21,n,Friend,Friend,T.bmp,1,818,Yes
A,2802,1,Group3,20,male,1,T,S,C,22,m,You,Friend,T.bmp,1,768,No
A,2802,1,Group3,20,male,1,T,S,C,23,n,Stranger,Stranger,C.bmp,1,726,Yes
A,2802,1,Group3,20,male,1,T,S,C,24,n,Stranger,Stranger,C.bmp,1,523,Yes
A,2802,1,Group3,20,male,1,T,S,C,25,n,You,Self,S.bmp,0,761,Yes
A,2802,1,Group3,20,male,1,T,S,C,26,n,You,Self,S.bmp,1,775,Yes
A,2802,1,Group3,20,male,1,T,S,C,27,m,Stranger,Friend,T.bmp,1,669,No
A,2802,1,Group3,20,male,1,T,S,C,28,m,Friend,Self,S.bmp,1,835,No
A,2802,1,Group3,20,male,1,T,S,C,29,n,Friend,Friend,T.bmp,1,681,Yes
A,2802,1,Group3,20,male,1,T,S,C,30,n,Friend,Friend,T.bmp,1,552,Yes
A,2802,1,Group3,20,male,1,T,S,C,31,m,Friend,Stranger,C.bmp,1,1102,No
A,2802,1,Group3,20,male,1,T,S,C,32,n,Stranger,Stranger,C.bmp,1,908,Yes
A,2802,1,Group3,20,male,1,T,S,C,33,m,You,Stranger,C.bmp,1,650,No
A,2802,1,Group3,20,male,1,T,S,C,34,m,Stranger,Self,S.bmp,0,808,No
A,2802,1,Group3,20,male,1,T,S,C,35,m,You,Friend,T.bmp,1,838,No
A,2802,1,Group3,20,male,1,T,S,C,36,n,Stranger,Stranger,C.bmp,1,900,Yes
A,2802,1,Group3,20,male,1,T,S,C,37,m,Friend,Self,S.bmp,1,906,No
A,2802,1,Group3,20,male,1,T,S,C,38,m,You,Friend,T.bmp,1,823,No
A,2802,1,Group3,20,male,1,T,S,C,39,m,Stranger,Friend,T.bmp,1,725,No
A,2802,1,Group3,20,male,1,T,S,C,40,n,Friend,Friend,T.bmp,1,555,Yes
A,2802,1,Group3,20,male,1,T,S,C,41,n,You,Self,S.bmp,1,985,Yes
A,2802,1,Group3,20,male,1,T,S,C,42,m,Friend,Stranger,C.bmp,1,759,No
A,2802,1,Group3,20,male,1,T,S,C,43,n,Stranger,Stranger,C.bmp,1,582,Yes
A,2802,1,Group3,20,male,1,T,S,C,44,m,Stranger,Self,S.bmp,1,788,No
A,2802,1,Group3,20,male,1,T,S,C,45,m,You,Stranger,C.bmp,0,562,No
A,2802,1,Group3,20,male,1,T,S,C,46,n,You,Self,S.bmp,0,0,Yes
A,2802,1,Group3,20,male,1,T,S,C,47,n,Stranger,Stranger,C.bmp,0,910,Yes
A,2802,1,Group3,20,male,1,T,S,C,48,n,Friend,Friend,T.bmp,1,644,Yes
A,2802,1,Group3,20,male,1,T,S,C,49,n,Stranger,Stranger,C.bmp,0,682,Yes
A,2802,1,Group3,20,male,1,T,S,C,50,m,Stranger,Friend,T.bmp,1,744,No
A,2802,1,Group3,20,male,1,T,S,C,51,m,You,Friend,T.bmp,1,622,No
A,2802,1,Group3,20,male,1,T,S,C,52,n,You,Self,S.bmp,1,1004,Yes
A,2802,1,Group3,20,male,1,T,S,C,53,m,Stranger,Self,S.bmp,1,762,No
A,2802,1,Group3,20,male,1,T,S,C,54,n,Stranger,Stranger,C.bmp,0,1112,Yes
A,2802,1,Group3,20,male,1,T,S,C,55,n,Friend,Friend,T.bmp,1,685,Yes
A,2802,1,Group3,20,male,1,T,S,C,56,m,Friend,Self,S.bmp,1,795,No
A,2802,1,Group3,20,male,1,T,S,C,57,m,Friend,Stranger,C.bmp,0,762,No
A,2802,1,Group3,20,male,1,T,S,C,58,n,You,Self,S.bmp,1,864,Yes
A,2802,1,Group3,20,male,1,T,S,C,59,m,You,Stranger,C.bmp,0,686,No
A,2802,1,Group3,20,male,1,T,S,C,60,n,Friend,Friend,T.bmp,1,988,Yes
A,2802,2,Group3,20,male,1,T,S,C,1,m,You,Friend,T.bmp,0,1143,No
A,2802,2,Group3,20,male,1,T,S,C,2,m,Stranger,Self,S.bmp,1,981,No
A,2802,2,Group3,20,male,1,T,S,C,3,n,Friend,Friend,T.bmp,1,771,Yes
A,2802,2,Group3,20,male,1,T,S,C,4,m,You,Stranger,C.bmp,1,929,No
A,2802,2,Group3,20,male,1,T,S,C,5,n,You,Self,S.bmp,1,767,Yes
A,2802,2,Group3,20,male,1,T,S,C,6,n,Stranger,Stranger,C.bmp,1,997,Yes
A,2802,2,Group3,20,male,1,T,S,C,7,n,Friend,Friend,T.bmp,1,907,Yes
A,2802,2,Group3,20,male,1,T,S,C,8,m,Friend,Self,S.bmp,1,881,No
A,2802,2,Group3,20,male,1,T,S,C,9,m,Friend,Stranger,C.bmp,1,815,No
A,2802,2,Group3,20,male,1,T,S,C,10,m,Stranger,Friend,T.bmp,1,693,No
A,2802,2,Group3,20,male,1,T,S,C,11,n,Stranger,Stranger,C.bmp,0,1027,Yes
A,2802,2,Group3,20,male,1,T,S,C,12,n,You,Self,S.bmp,1,768,Yes
A,2802,2,Group3,20,male,1,T,S,C,13,n,Friend,Friend,T.bmp,0,966,Yes
A,2802,2,Group3,20,male,1,T,S,C,14,m,You,Stranger,C.bmp,1,1140,No
A,2802,2,Group3,20,male,1,T,S,C,15,n,You,Self,S.bmp,1,803,Yes
A,2802,2,Group3,20,male,1,T,S,C,16,n,You,Self,S.bmp,1,657,Yes
A,2802,2,Group3,20,male,1,T,S,C,17,m,Stranger,Self,S.bmp,1,631,No
A,2802,2,Group3,20,male,1,T,S,C,18,m,Stranger,Friend,T.bmp,1,685,No
A,2802,2,Group3,20,male,1,T,S,C,19,m,Friend,Self,S.bmp,1,907,No
A,2802,2,Group3,20,male,1,T,S,C,20,m,Friend,Stranger,C.bmp,1,1065,No
A,2802,2,Group3,20,male,1,T,S,C,21,n,Friend,Friend,T.bmp,1,687,Yes
A,2802,2,Group3,20,male,1,T,S,C,22,n,Stranger,Stranger,C.bmp,1,925,Yes
A,2802,2,Group3,20,male,1,T,S,C,23,m,You,Friend,T.bmp,1,739,No
A,2802,2,Group3,20,male,1,T,S,C,24,n,Stranger,Stranger,C.bmp,1,833,Yes
A,2802,2,Group3,20,male,1,T,S,C,25,n,You,Self,S.bmp,1,975,Yes
A,2802,2,Group3,20,male,1,T,S,C,26,n,Stranger,Stranger,C.bmp,0,749,Yes
A,2802,2,Group3,20,male,1,T,S,C,27,m,You,Friend,T.bmp,1,931,No
A,2802,2,Group3,20,male,1,T,S,C,28,m,Stranger,Friend,T.bmp,1,1034,No
A,2802,2,Group3,20,male,1,T,S,C,29,n,Friend,Friend,T.bmp,1,895,Yes
A,2802,2,Group3,20,male,1,T,S,C,30,m,Friend,Self,S.bmp,1,933,No
A,2802,2,Group3,20,male,1,T,S,C,31,n,Friend,Friend,T.bmp,1,675,Yes
A,2802,2,Group3,20,male,1,T,S,C,32,n,Stranger,Stranger,C.bmp,1,841,Yes
A,2802,2,Group3,20,male,1,T,S,C,33,m,Stranger,Self,S.bmp,1,959,No
A,2802,2,Group3,20,male,1,T,S,C,34,m,Friend,Stranger,C.bmp,1,917,No
A,2802,2,Group3,20,male,1,T,S,C,35,n,You,Self,S.bmp,1,739,Yes
A,2802,2,Group3,20,male,1,T,S,C,36,m,You,Stranger,C.bmp,1,713,No
A,2802,2,Group3,20,male,1,T,S,C,37,m,Stranger,Self,S.bmp,0,711,No
A,2802,2,Group3,20,male,1,T,S,C,38,n,Friend,Friend,T.bmp,1,693,Yes
A,2802,2,Group3,20,male,1,T,S,C,39,n,Friend,Friend,T.bmp,1,579,Yes
A,2802,2,Group3,20,male,1,T,S,C,40,m,You,Friend,T.bmp,1,753,No
A,2802,2,Group3,20,male,1,T,S,C,41,n,Stranger,Stranger,C.bmp,0,960,Yes
A,2802,2,Group3,20,male,1,T,S,C,42,n,You,Self,S.bmp,1,734,Yes
A,2802,2,Group3,20,male,1,T,S,C,43,n,Stranger,Stranger,C.bmp,1,804,Yes
A,2802,2,Group3,20,male,1,T,S,C,44,m,You,Stranger,C.bmp,1,761,No
A,2802,2,Group3,20,male,1,T,S,C,45,m,Friend,Self,S.bmp,1,1144,No
A,2802,2,Group3,20,male,1,T,S,C,46,m,Stranger,Friend,T.bmp,1,838,No
A,2802,2,Group3,20,male,1,T,S,C,47,n,You,Self,S.bmp,1,715,Yes
A,2802,2,Group3,20,male,1,T,S,C,48,m,Friend,Stranger,C.bmp,1,953,No
A,2802,2,Group3,20,male,1,T,S,C,49,m,Stranger,Self,S.bmp,0,894,No
A,2802,2,Group3,20,male,1,T,S,C,50,m,You,Friend,T.bmp,0,603,No
A,2802,2,Group3,20,male,1,T,S,C,51,n,Friend,Friend,T.bmp,1,729,Yes
A,2802,2,Group3,20,male,1,T,S,C,52,m,Friend,Self,S.bmp,1,999,No
A,2802,2,Group3,20,male,1,T,S,C,53,m,Stranger,Friend,T.bmp,1,868,No
A,2802,2,Group3,20,male,1,T,S,C,54,n,Stranger,Stranger,C.bmp,0,0,Yes
A,2802,2,Group3,20,male,1,T,S,C,55,m,Friend,Stranger,C.bmp,1,1167,No
A,2802,2,Group3,20,male,1,T,S,C,56,n,Friend,Friend,T.bmp,1,708,Yes
A,2802,2,Group3,20,male,1,T,S,C,57,n,Stranger,Stranger,C.bmp,0,826,Yes
A,2802,2,Group3,20,male,1,T,S,C,58,m,You,Stranger,C.bmp,1,649,No
A,2802,2,Group3,20,male,1,T,S,C,59,n,You,Self,S.bmp,0,0,Yes
A,2802,2,Group3,20,male,1,T,S,C,60,n,You,Self,S.bmp,1,541,Yes
A,2802,2,Group3,20,male,1,T,S,C,1,m,Friend,Self,S.bmp,0,0,No
A,2802,2,Group3,20,male,1,T,S,C,2,n,Stranger,Stranger,C.bmp,0,0,Yes
A,2802,2,Group3,20,male,1,T,S,C,3,n,Stranger,Stranger,C.bmp,0,810,Yes
A,2802,2,Group3,20,male,1,T,S,C,4,m,Stranger,Self,S.bmp,1,920,No
A,2802,2,Group3,20,male,1,T,S,C,5,m,You,Friend,T.bmp,1,750,No
A,2802,2,Group3,20,male,1,T,S,C,6,m,Stranger,Friend,T.bmp,1,821,No
A,2802,2,Group3,20,male,1,T,S,C,7,n,You,Self,S.bmp,1,747,Yes
A,2802,2,Group3,20,male,1,T,S,C,8,n,Friend,Friend,T.bmp,1,785,Yes
A,2802,2,Group3,20,male,1,T,S,C,9,n,Friend,Friend,T.bmp,1,535,Yes
A,2802,2,Group3,20,male,1,T,S,C,10,m,You,Stranger,C.bmp,1,773,No
A,2802,2,Group3,20,male,1,T,S,C,11,m,Friend,Stranger,C.bmp,1,707,No
A,2802,2,Group3,20,male,1,T,S,C,12,n,You,Self,S.bmp,1,705,Yes
A,2802,2,Group3,20,male,1,T,S,C,13,n,Stranger,Stranger,C.bmp,0,743,Yes
A,2802,2,Group3,20,male,1,T,S,C,14,n,Stranger,Stranger,C.bmp,1,669,Yes
A,2802,2,Group3,20,male,1,T,S,C,15,m,Friend,Stranger,C.bmp,1,763,No
A,2802,2,Group3,20,male,1,T,S,C,16,n,Friend,Friend,T.bmp,1,753,Yes
A,2802,2,Group3,20,male,1,T,S,C,17,n,You,Self,S.bmp,1,582,Yes
A,2802,2,Group3,20,male,1,T,S,C,18,m,You,Stranger,C.bmp,1,580,No
A,2802,2,Group3,20,male,1,T,S,C,19,n,You,Self,S.bmp,0,771,Yes
A,2802,2,Group3,20,male,1,T,S,C,20,m,Stranger,Friend,T.bmp,0,713,No
A,2802,2,Group3,20,male,1,T,S,C,21,m,You,Friend,T.bmp,1,895,No
A,2802,2,Group3,20,male,1,T,S,C,22,n,Friend,Friend,T.bmp,1,693,Yes
A,2802,2,Group3,20,male,1,T,S,C,23,m,Friend,Self,S.bmp,1,595,No
A,2802,2,Group3,20,male,1,T,S,C,24,m,Stranger,Self,S.bmp,0,737,No
A,2802,2,Group3,20,male,1,T,S,C,25,m,Stranger,Friend,T.bmp,1,847,No
A,2802,2,Group3,20,male,1,T,S,C,26,n,Friend,Friend,T.bmp,1,581,Yes
A,2802,2,Group3,20,male,1,T,S,C,27,m,Friend,Self,S.bmp,1,907,No
A,2802,2,Group3,20,male,1,T,S,C,28,n,Stranger,Stranger,C.bmp,1,849,Yes
A,2802,2,Group3,20,male,1,T,S,C,29,m,Stranger,Self,S.bmp,1,1023,No
A,2802,2,Group3,20,male,1,T,S,C,30,m,You,Stranger,C.bmp,0,645,No
A,2802,2,Group3,20,male,1,T,S,C,31,n,Stranger,Stranger,C.bmp,0,827,Yes
A,2802,2,Group3,20,male,1,T,S,C,32,n,Friend,Friend,T.bmp,1,745,Yes
A,2802,2,Group3,20,male,1,T,S,C,33,m,You,Friend,T.bmp,1,784,No
A,2802,2,Group3,20,male,1,T,S,C,34,n,You,Self,S.bmp,1,454,Yes
A,2802,2,Group3,20,male,1,T,S,C,35,m,Friend,Stranger,C.bmp,1,643,No
A,2802,2,Group3,20,male,1,T,S,C,36,n,You,Self,S.bmp,1,601,Yes
A,2802,2,Group3,20,male,1,T,S,C,37,n,Stranger,Stranger,C.bmp,1,447,Yes
