"","Subject","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC","blocktype"
"8214",836271820,"Nonmatching","Stranger","Stranger","Stranger",850,0.85,1,"mixed"
"8215",836271820,"Nonmatching","Stranger","Stranger","Stranger",662,0.662,1,"mixed"
"8216",836271820,"Nonmatching","Stranger","Stranger","Stranger",645,0.645,1,"blocked"
"8217",836271820,"Nonmatching","Stranger","Stranger","Stranger",491,0.491,1,"blocked"
"8218",836271820,"Nonmatching","Stranger","Stranger","Stranger",645,0.645,1,"blocked"
"8219",836271820,"Nonmatching","Stranger","Stranger","Stranger",512,0.512,1,"blocked"
"8220",836271820,"Nonmatching","Stranger","Stranger","Stranger",500,0.5,0,"blocked"
"8221",836271820,"Nonmatching","Stranger","Stranger","Stranger",607,0.607,1,"blocked"
"8222",836271820,"Nonmatching","Stranger","Stranger","Stranger",549,0.549,1,"blocked"
"8223",836271820,"Nonmatching","Stranger","Stranger","Stranger",580,0.58,1,"blocked"
"8224",836271820,"Nonmatching","Stranger","Stranger","Stranger",555,0.555,1,"blocked"
"8225",836271820,"Nonmatching","Stranger","Stranger","Stranger",623,0.623,1,"blocked"
"8226",836271820,"Nonmatching","Stranger","Stranger","Stranger",653,0.653,1,"blocked"
"8227",836271820,"Nonmatching","Stranger","Stranger","Stranger",875,0.875,0,"blocked"
"8228",836271820,"Nonmatching","Stranger","Stranger","Stranger",597,0.597,1,"blocked"
"8229",836271820,"Nonmatching","Stranger","Stranger","Stranger",570,0.57,1,"blocked"
"8230",836271820,"Nonmatching","Stranger","Stranger","Stranger",545,0.545,1,"blocked"
"8231",836271820,"Nonmatching","Stranger","Stranger","Stranger",725,0.725,1,"mixed"
"8232",836271820,"Nonmatching","Stranger","Stranger","Stranger",600,0.6,1,"mixed"
"8233",836271820,"Nonmatching","Stranger","Stranger","Stranger",883,0.883,0,"mixed"
"8234",836271820,"Nonmatching","Stranger","Stranger","Stranger",756,0.756,1,"mixed"
"8235",836271820,"Nonmatching","Stranger","Stranger","Stranger",618,0.618,1,"mixed"
"8236",836271820,"Nonmatching","Stranger","Stranger","Stranger",653,0.653,1,"mixed"
"8237",836271820,"Nonmatching","Stranger","Stranger","Stranger",695,0.695,1,"mixed"
"8238",836271820,"Nonmatching","Stranger","Stranger","Stranger",917,0.917,1,"mixed"
"8239",836271820,"Nonmatching","Stranger","Stranger","Stranger",804,0.804,1,"mixed"
"8240",836271820,"Nonmatching","Stranger","Stranger","Stranger",723,0.723,1,"mixed"
"8241",836271820,"Nonmatching","Stranger","Stranger","Stranger",653,0.653,1,"blocked"
"8242",836271820,"Nonmatching","Stranger","Stranger","Stranger",405,0.405,0,"blocked"
"8243",836271820,"Nonmatching","Stranger","Stranger","Stranger",238,0.238,0,"blocked"
"8244",836271820,"Nonmatching","Stranger","Stranger","Stranger",524,0.524,1,"blocked"
"8245",836271820,"Nonmatching","Stranger","Stranger","Stranger",552,0.552,1,"blocked"
"8246",836271820,"Nonmatching","Stranger","Stranger","Stranger",767,0.767,0,"blocked"
"8247",836271820,"Nonmatching","Stranger","Stranger","Stranger",377,0.377,0,"blocked"
"8248",836271820,"Nonmatching","Stranger","Stranger","Stranger",343,0.343,1,"blocked"
"8249",836271820,"Nonmatching","Stranger","Stranger","Stranger",386,0.386,0,"blocked"
"8250",836271820,"Nonmatching","Stranger","Stranger","Stranger",602,0.602,1,"blocked"
"8251",836271820,"Nonmatching","Stranger","Stranger","Stranger",474,0.474,1,"blocked"
"8252",836271820,"Nonmatching","Stranger","Stranger","Stranger",873,0.873,1,"blocked"
"8253",836271820,"Nonmatching","Stranger","Stranger","Stranger",802,0.802,1,"blocked"
"8254",836271820,"Nonmatching","Stranger","Stranger","Stranger",443,0.443,1,"blocked"
"8255",836271820,"Nonmatching","Stranger","Stranger","Stranger",660,0.66,1,"blocked"
"8256",862507044,"Matching","Friend","Friend","Close",496,0.496,1,"blocked"
"8257",862507044,"Matching","Friend","Friend","Close",446,0.446,1,"blocked"
"8258",862507044,"Matching","Friend","Friend","Close",375,0.375,1,"blocked"
"8259",862507044,"Matching","Friend","Friend","Close",414,0.414,1,"blocked"
"8260",862507044,"Matching","Friend","Friend","Close",344,0.344,1,"blocked"
"8261",862507044,"Matching","Friend","Friend","Close",317,0.317,1,"blocked"
"8262",862507044,"Matching","Friend","Friend","Close",340,0.34,1,"blocked"
"8263",862507044,"Matching","Friend","Friend","Close",275,0.275,0,"blocked"
"8264",862507044,"Matching","Friend","Friend","Close",277,0.277,0,"blocked"
"8265",862507044,"Matching","Friend","Friend","Close",319,0.319,1,"blocked"
"8266",862507044,"Matching","Friend","Friend","Close",336,0.336,1,"blocked"
"8267",862507044,"Matching","Friend","Friend","Close",489,0.489,1,"blocked"
"8268",862507044,"Matching","Friend","Friend","Close",306,0.306,1,"blocked"
"8269",862507044,"Matching","Friend","Friend","Close",346,0.346,1,"blocked"
"8270",862507044,"Matching","Friend","Friend","Close",308,0.308,1,"blocked"
"8271",862507044,"Matching","Friend","Friend","Close",337,0.337,1,"blocked"
"8272",862507044,"Matching","Friend","Friend","Close",483,0.483,1,"blocked"
"8273",862507044,"Matching","Friend","Friend","Close",356,0.356,1,"blocked"
"8274",862507044,"Matching","Friend","Friend","Close",483,0.483,1,"blocked"
"8275",862507044,"Matching","Friend","Friend","Close",433,0.433,1,"blocked"
"8276",862507044,"Matching","Friend","Friend","Close",391,0.391,1,"blocked"
"8277",862507044,"Matching","Friend","Friend","Close",378,0.378,1,"blocked"
"8278",862507044,"Matching","Friend","Friend","Close",392,0.392,1,"blocked"
"8279",862507044,"Matching","Friend","Friend","Close",326,0.326,1,"blocked"
"8280",862507044,"Matching","Friend","Friend","Close",309,0.309,1,"blocked"
"8281",862507044,"Matching","Friend","Friend","Close",443,0.443,1,"blocked"
"8282",862507044,"Matching","Friend","Friend","Close",375,0.375,1,"blocked"
"8283",862507044,"Matching","Friend","Friend","Close",440,0.44,1,"blocked"
"8284",862507044,"Matching","Friend","Friend","Close",393,0.393,1,"blocked"
"8285",862507044,"Matching","Friend","Friend","Close",465,0.465,1,"blocked"
"8286",862507044,"Matching","Friend","Friend","Close",991,0.991,1,"mixed"
"8287",862507044,"Matching","Friend","Friend","Close",518,0.518,1,"mixed"
"8288",862507044,"Matching","Friend","Friend","Close",591,0.591,1,"mixed"
"8289",862507044,"Matching","Friend","Friend","Close",464,0.464,1,"mixed"
"8290",862507044,"Matching","Friend","Friend","Close",610,0.61,1,"mixed"
"8291",862507044,"Matching","Friend","Friend","Close",424,0.424,1,"mixed"
"8292",862507044,"Matching","Friend","Friend","Close",421,0.421,1,"mixed"
"8293",862507044,"Matching","Friend","Friend","Close",364,0.364,1,"mixed"
"8294",862507044,"Matching","Friend","Friend","Close",714,0.714,1,"mixed"
"8295",862507044,"Matching","Friend","Friend","Close",652,0.652,0,"mixed"
"8296",862507044,"Matching","Friend","Friend","Close",789,0.789,1,"mixed"
"8297",862507044,"Matching","Friend","Friend","Close",474,0.474,1,"mixed"
"8298",862507044,"Matching","Friend","Friend","Close",386,0.386,1,"mixed"
"8299",862507044,"Matching","Friend","Friend","Close",625,0.625,1,"mixed"
"8300",862507044,"Matching","Friend","Friend","Close",778,0.778,1,"mixed"
"8301",862507044,"Matching","Friend","Friend","Close",555,0.555,1,"mixed"
"8302",862507044,"Matching","Friend","Friend","Close",559,0.559,1,"mixed"
"8303",862507044,"Matching","Friend","Friend","Close",531,0.531,1,"mixed"
"8304",862507044,"Matching","Friend","Friend","Close",512,0.512,1,"mixed"
"8305",862507044,"Matching","Friend","Friend","Close",561,0.561,1,"mixed"
"8306",862507044,"Matching","Friend","Friend","Close",528,0.528,1,"mixed"
"8307",862507044,"Matching","Friend","Friend","Close",524,0.524,1,"mixed"
"8308",862507044,"Matching","Friend","Friend","Close",512,0.512,1,"mixed"
"8309",862507044,"Matching","Friend","Friend","Close",442,0.442,1,"mixed"
"8310",862507044,"Matching","Friend","Friend","Close",567,0.567,1,"mixed"
"8311",862507044,"Matching","Friend","Friend","Close",599,0.599,1,"mixed"
"8312",862507044,"Matching","Friend","Friend","Close",560,0.56,1,"mixed"
"8313",862507044,"Matching","Friend","Friend","Close",557,0.557,1,"mixed"
"8314",862507044,"Matching","Friend","Friend","Close",611,0.611,1,"mixed"
"8315",862507044,"Matching","Friend","Friend","Close",419,0.419,1,"mixed"
"8316",862507044,"Matching","Self","Self","Self",611,0.611,1,"blocked"
"8317",862507044,"Matching","Self","Self","Self",525,0.525,1,"blocked"
"8318",862507044,"Matching","Self","Self","Self",937,0.937,1,"blocked"
"8319",862507044,"Matching","Self","Self","Self",476,0.476,1,"blocked"
"8320",862507044,"Matching","Self","Self","Self",399,0.399,1,"blocked"
"8321",862507044,"Matching","Self","Self","Self",705,0.705,1,"blocked"
"8322",862507044,"Matching","Self","Self","Self",457,0.457,1,"blocked"
"8323",862507044,"Matching","Self","Self","Self",438,0.438,1,"blocked"
"8324",862507044,"Matching","Self","Self","Self",564,0.564,1,"blocked"
"8325",862507044,"Matching","Self","Self","Self",575,0.575,1,"blocked"
"8326",862507044,"Matching","Self","Self","Self",373,0.373,1,"blocked"
"8327",862507044,"Matching","Self","Self","Self",410,0.41,1,"blocked"
"8328",862507044,"Matching","Self","Self","Self",421,0.421,1,"blocked"
"8329",862507044,"Matching","Self","Self","Self",513,0.513,1,"blocked"
"8330",862507044,"Matching","Self","Self","Self",408,0.408,1,"blocked"
"8331",862507044,"Matching","Self","Self","Self",394,0.394,1,"blocked"
"8332",862507044,"Matching","Self","Self","Self",421,0.421,1,"blocked"
"8333",862507044,"Matching","Self","Self","Self",361,0.361,1,"blocked"
"8334",862507044,"Matching","Self","Self","Self",489,0.489,1,"blocked"
"8335",862507044,"Matching","Self","Self","Self",398,0.398,1,"blocked"
"8336",862507044,"Matching","Self","Self","Self",390,0.39,1,"blocked"
"8337",862507044,"Matching","Self","Self","Self",308,0.308,1,"blocked"
"8338",862507044,"Matching","Self","Self","Self",334,0.334,1,"blocked"
"8339",862507044,"Matching","Self","Self","Self",401,0.401,1,"blocked"
"8340",862507044,"Matching","Self","Self","Self",332,0.332,1,"blocked"
"8341",862507044,"Matching","Self","Self","Self",345,0.345,1,"blocked"
"8342",862507044,"Matching","Self","Self","Self",417,0.417,1,"blocked"
"8343",862507044,"Matching","Self","Self","Self",308,0.308,0,"blocked"
"8344",862507044,"Matching","Self","Self","Self",357,0.357,1,"blocked"
"8345",862507044,"Matching","Self","Self","Self",391,0.391,1,"blocked"
"8346",862507044,"Matching","Self","Self","Self",838,0.838,1,"mixed"
"8347",862507044,"Matching","Self","Self","Self",499,0.499,1,"mixed"
"8348",862507044,"Matching","Self","Self","Self",696,0.696,1,"mixed"
"8349",862507044,"Matching","Self","Self","Self",608,0.608,1,"mixed"
"8350",862507044,"Matching","Self","Self","Self",842,0.842,1,"mixed"
"8351",862507044,"Matching","Self","Self","Self",458,0.458,1,"mixed"
"8352",862507044,"Matching","Self","Self","Self",512,0.512,1,"mixed"
"8353",862507044,"Matching","Self","Self","Self",856,0.856,1,"mixed"
"8354",862507044,"Matching","Self","Self","Self",511,0.511,1,"mixed"
"8355",862507044,"Matching","Self","Self","Self",909,0.909,0,"mixed"
"8356",862507044,"Matching","Self","Self","Self",544,0.544,1,"mixed"
"8357",862507044,"Matching","Self","Self","Self",759,0.759,1,"mixed"
"8358",862507044,"Matching","Self","Self","Self",721,0.721,1,"mixed"
"8359",862507044,"Matching","Self","Self","Self",555,0.555,1,"mixed"
"8360",862507044,"Matching","Self","Self","Self",526,0.526,1,"mixed"
"8361",862507044,"Matching","Self","Self","Self",684,0.684,1,"mixed"
"8362",862507044,"Matching","Self","Self","Self",481,0.481,1,"mixed"
"8363",862507044,"Matching","Self","Self","Self",595,0.595,1,"mixed"
"8364",862507044,"Matching","Self","Self","Self",562,0.562,1,"mixed"
"8365",862507044,"Matching","Self","Self","Self",998,0.998,1,"mixed"
"8366",862507044,"Matching","Self","Self","Self",636,0.636,1,"mixed"
"8367",862507044,"Matching","Self","Self","Self",462,0.462,1,"mixed"
"8368",862507044,"Matching","Self","Self","Self",685,0.685,1,"mixed"
"8369",862507044,"Matching","Self","Self","Self",609,0.609,1,"mixed"
"8370",862507044,"Matching","Self","Self","Self",624,0.624,1,"mixed"
"8371",862507044,"Matching","Self","Self","Self",616,0.616,1,"mixed"
"8372",862507044,"Matching","Self","Self","Self",565,0.565,1,"mixed"
"8373",862507044,"Matching","Self","Self","Self",435,0.435,1,"mixed"
"8374",862507044,"Matching","Self","Self","Self",551,0.551,1,"mixed"
"8375",862507044,"Matching","Self","Self","Self",363,0.363,0,"mixed"
"8376",862507044,"Matching","Stranger","Stranger","Stranger",363,0.363,0,"blocked"
"8377",862507044,"Matching","Stranger","Stranger","Stranger",337,0.337,1,"blocked"
"8378",862507044,"Matching","Stranger","Stranger","Stranger",369,0.369,1,"blocked"
"8379",862507044,"Matching","Stranger","Stranger","Stranger",343,0.343,1,"blocked"
"8380",862507044,"Matching","Stranger","Stranger","Stranger",352,0.352,1,"blocked"
"8381",862507044,"Matching","Stranger","Stranger","Stranger",319,0.319,1,"blocked"
"8382",862507044,"Matching","Stranger","Stranger","Stranger",434,0.434,1,"blocked"
"8383",862507044,"Matching","Stranger","Stranger","Stranger",408,0.408,1,"blocked"
"8384",862507044,"Matching","Stranger","Stranger","Stranger",359,0.359,1,"blocked"
"8385",862507044,"Matching","Stranger","Stranger","Stranger",386,0.386,1,"blocked"
"8386",862507044,"Matching","Stranger","Stranger","Stranger",446,0.446,1,"blocked"
"8387",862507044,"Matching","Stranger","Stranger","Stranger",380,0.38,1,"blocked"
"8388",862507044,"Matching","Stranger","Stranger","Stranger",306,0.306,1,"blocked"
"8389",862507044,"Matching","Stranger","Stranger","Stranger",285,0.285,1,"blocked"
"8390",862507044,"Matching","Stranger","Stranger","Stranger",277,0.277,1,"blocked"
"8391",862507044,"Matching","Stranger","Stranger","Stranger",382,0.382,1,"blocked"
"8392",862507044,"Matching","Stranger","Stranger","Stranger",328,0.328,1,"blocked"
"8393",862507044,"Matching","Stranger","Stranger","Stranger",376,0.376,1,"blocked"
"8394",862507044,"Matching","Stranger","Stranger","Stranger",392,0.392,1,"blocked"
"8395",862507044,"Matching","Stranger","Stranger","Stranger",372,0.372,1,"blocked"
"8396",862507044,"Matching","Stranger","Stranger","Stranger",376,0.376,1,"blocked"
"8397",862507044,"Matching","Stranger","Stranger","Stranger",317,0.317,1,"blocked"
"8398",862507044,"Matching","Stranger","Stranger","Stranger",344,0.344,1,"blocked"
"8399",862507044,"Matching","Stranger","Stranger","Stranger",340,0.34,1,"blocked"
"8400",862507044,"Matching","Stranger","Stranger","Stranger",376,0.376,1,"blocked"
"8401",862507044,"Matching","Stranger","Stranger","Stranger",304,0.304,1,"blocked"
"8402",862507044,"Matching","Stranger","Stranger","Stranger",319,0.319,1,"blocked"
"8403",862507044,"Matching","Stranger","Stranger","Stranger",345,0.345,1,"blocked"
"8404",862507044,"Matching","Stranger","Stranger","Stranger",386,0.386,1,"blocked"
"8405",862507044,"Matching","Stranger","Stranger","Stranger",321,0.321,1,"blocked"
"8406",862507044,"Matching","Stranger","Stranger","Stranger",786,0.786,1,"mixed"
"8407",862507044,"Matching","Stranger","Stranger","Stranger",824,0.824,1,"mixed"
"8408",862507044,"Matching","Stranger","Stranger","Stranger",700,0.7,1,"mixed"
"8409",862507044,"Matching","Stranger","Stranger","Stranger",859,0.859,1,"mixed"
"8410",862507044,"Matching","Stranger","Stranger","Stranger",689,0.689,1,"mixed"
"8411",862507044,"Matching","Stranger","Stranger","Stranger",566,0.566,0,"mixed"
"8412",862507044,"Matching","Stranger","Stranger","Stranger",761,0.761,1,"mixed"
"8413",862507044,"Matching","Stranger","Stranger","Stranger",562,0.562,0,"mixed"
"8414",862507044,"Matching","Stranger","Stranger","Stranger",563,0.563,1,"mixed"
"8415",862507044,"Matching","Stranger","Stranger","Stranger",439,0.439,1,"mixed"
"8416",862507044,"Matching","Stranger","Stranger","Stranger",620,0.62,1,"mixed"
"8417",862507044,"Matching","Stranger","Stranger","Stranger",787,0.787,1,"mixed"
"8418",862507044,"Matching","Stranger","Stranger","Stranger",693,0.693,1,"mixed"
"8419",862507044,"Matching","Stranger","Stranger","Stranger",594,0.594,1,"mixed"
"8420",862507044,"Matching","Stranger","Stranger","Stranger",709,0.709,1,"mixed"
"8421",862507044,"Matching","Stranger","Stranger","Stranger",525,0.525,1,"mixed"
"8422",862507044,"Matching","Stranger","Stranger","Stranger",537,0.537,1,"mixed"
"8423",862507044,"Matching","Stranger","Stranger","Stranger",758,0.758,1,"mixed"
"8424",862507044,"Matching","Stranger","Stranger","Stranger",555,0.555,1,"mixed"
"8425",862507044,"Matching","Stranger","Stranger","Stranger",512,0.512,1,"mixed"
"8426",862507044,"Matching","Stranger","Stranger","Stranger",839,0.839,1,"mixed"
"8427",862507044,"Matching","Stranger","Stranger","Stranger",545,0.545,0,"mixed"
"8428",862507044,"Matching","Stranger","Stranger","Stranger",492,0.492,0,"mixed"
"8429",862507044,"Matching","Stranger","Stranger","Stranger",481,0.481,1,"mixed"
"8430",862507044,"Matching","Stranger","Stranger","Stranger",681,0.681,1,"mixed"
"8431",862507044,"Matching","Stranger","Stranger","Stranger",667,0.667,1,"mixed"
"8432",862507044,"Matching","Stranger","Stranger","Stranger",649,0.649,1,"mixed"
"8433",862507044,"Matching","Stranger","Stranger","Stranger",580,0.58,1,"mixed"
"8434",862507044,"Matching","Stranger","Stranger","Stranger",458,0.458,1,"mixed"
"8435",862507044,"Matching","Stranger","Stranger","Stranger",573,0.573,1,"mixed"
"8436",862507044,"Nonmatching","Friend","Friend","Close",704,0.704,0,"blocked"
"8437",862507044,"Nonmatching","Friend","Friend","Close",864,0.864,1,"blocked"
"8438",862507044,"Nonmatching","Friend","Friend","Close",955,0.955,1,"blocked"
"8439",862507044,"Nonmatching","Friend","Friend","Close",732,0.732,1,"blocked"
"8440",862507044,"Nonmatching","Friend","Friend","Close",492,0.492,1,"blocked"
"8441",862507044,"Nonmatching","Friend","Friend","Close",492,0.492,1,"blocked"
"8442",862507044,"Nonmatching","Friend","Friend","Close",361,0.361,1,"blocked"
"8443",862507044,"Nonmatching","Friend","Friend","Close",405,0.405,1,"blocked"
"8444",862507044,"Nonmatching","Friend","Friend","Close",424,0.424,1,"blocked"
"8445",862507044,"Nonmatching","Friend","Friend","Close",357,0.357,1,"blocked"
"8446",862507044,"Nonmatching","Friend","Friend","Close",434,0.434,1,"blocked"
"8447",862507044,"Nonmatching","Friend","Friend","Close",349,0.349,1,"blocked"
"8448",862507044,"Nonmatching","Friend","Friend","Close",481,0.481,1,"blocked"
"8449",862507044,"Nonmatching","Friend","Friend","Close",339,0.339,1,"blocked"
