"","Subject","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC"
"1871",9,"Matching","Partner","Top",700,0.7,1
"1872",9,"Matching","Partner","Top",584,0.584,0
"1873",9,"Matching","Partner","Top",600,0.6,0
"1874",9,"Matching","Partner","Top",417,0.417,1
"1875",9,"Matching","Partner","Top",384,0.384,1
"1876",9,"Matching","Partner","Top",551,0.551,1
"1877",9,"Matching","Partner","Top",683,0.683,1
"1878",9,"Matching","Partner","Top",533,0.533,1
"1879",9,"Matching","Partner","Top",584,0.584,1
"1880",9,"Matching","Partner","Top",467,0.467,1
"1881",9,"Matching","Partner","Top",417,0.417,1
"1882",9,"Matching","Partner","Top",467,0.467,1
"1883",9,"Matching","Partner","Top",617,0.617,1
"1884",9,"Matching","Partner","Top",717,0.717,1
"1885",9,"Matching","Partner","Top",450,0.45,1
"1886",9,"Matching","Stranger","Bottom",684,0.684,1
"1887",9,"Matching","Stranger","Bottom",600,0.6,1
"1888",9,"Matching","Stranger","Bottom",1083,1.083,1
"1889",9,"Matching","Stranger","Bottom",550,0.55,1
"1890",9,"Matching","Stranger","Bottom",400,0.4,1
"1891",9,"Matching","Stranger","Bottom",700,0.7,1
"1892",9,"Matching","Stranger","Bottom",684,0.684,1
"1893",9,"Matching","Stranger","Bottom",783,0.783,1
"1894",9,"Matching","Stranger","Bottom",550,0.55,1
"1895",9,"Matching","Stranger","Bottom",700,0.7,1
"1896",9,"Matching","Stranger","Bottom",734,0.734,0
"1897",9,"Matching","Stranger","Bottom",817,0.817,0
"1898",9,"Matching","Stranger","Bottom",750,0.75,0
"1899",9,"Matching","Stranger","Bottom",734,0.734,1
"1900",9,"Matching","Stranger","Bottom",600,0.6,1
"1901",9,"Matching","Stranger","Bottom",634,0.634,1
"1902",9,"Matching","Stranger","Bottom",867,0.867,1
"1903",9,"Matching","Stranger","Bottom",684,0.684,1
"1904",9,"Matching","Stranger","Bottom",850,0.85,1
"1905",9,"Matching","Stranger","Bottom",817,0.817,0
"1906",9,"Matching","Stranger","Top",717,0.717,1
"1907",9,"Matching","Stranger","Top",667,0.667,1
"1908",9,"Matching","Stranger","Top",584,0.584,0
"1909",9,"Matching","Stranger","Top",583,0.583,0
"1910",9,"Matching","Stranger","Top",567,0.567,1
"1911",9,"Matching","Stranger","Top",517,0.517,1
"1912",9,"Matching","Stranger","Top",1000,1,1
"1913",9,"Matching","Stranger","Top",650,0.65,0
"1914",9,"Matching","Stranger","Top",1083,1.083,1
"1915",9,"Matching","Stranger","Top",667,0.667,0
"1916",9,"Matching","Stranger","Top",750,0.75,1
"1917",9,"Matching","Stranger","Top",667,0.667,0
"1918",9,"Matching","Stranger","Top",600,0.6,1
"1919",9,"Matching","Stranger","Top",684,0.684,0
"1920",9,"Matching","Stranger","Top",800,0.8,1
"1921",9,"Matching","Stranger","Top",534,0.534,0
"1922",9,"Matching","Stranger","Top",567,0.567,1
"1923",9,"Matching","Stranger","Top",650,0.65,1
"1924",9,"Matching","Stranger","Top",934,0.934,0
"1925",9,"Matching","Stranger","Top",767,0.767,0
"1926",9,"Nonmatching","Self","Bottom",717,0.717,1
"1927",9,"Nonmatching","Self","Bottom",650,0.65,1
"1928",9,"Nonmatching","Self","Bottom",634,0.634,1
"1929",9,"Nonmatching","Self","Bottom",683,0.683,1
"1930",9,"Nonmatching","Self","Bottom",400,0.4,0
"1931",9,"Nonmatching","Self","Bottom",783,0.783,1
"1932",9,"Nonmatching","Self","Bottom",1384,1.384,1
"1933",9,"Nonmatching","Self","Bottom",833,0.833,1
"1934",9,"Nonmatching","Self","Bottom",1217,1.217,1
"1935",9,"Nonmatching","Self","Bottom",967,0.967,1
"1936",9,"Nonmatching","Self","Bottom",650,0.65,0
"1937",9,"Nonmatching","Self","Bottom",667,0.667,1
"1938",9,"Nonmatching","Self","Bottom",917,0.917,1
"1939",9,"Nonmatching","Self","Bottom",733,0.733,1
"1940",9,"Nonmatching","Self","Bottom",850,0.85,1
"1941",9,"Nonmatching","Self","Bottom",734,0.734,1
"1942",9,"Nonmatching","Self","Bottom",584,0.584,1
"1943",9,"Nonmatching","Self","Bottom",584,0.584,1
"1944",9,"Nonmatching","Self","Bottom",783,0.783,1
"1945",9,"Nonmatching","Self","Bottom",933,0.933,1
"1946",9,"Nonmatching","Self","Top",667,0.667,1
"1947",9,"Nonmatching","Self","Top",550,0.55,1
"1948",9,"Nonmatching","Self","Top",1400,1.4,1
"1949",9,"Nonmatching","Self","Top",567,0.567,1
"1950",9,"Nonmatching","Self","Top",833,0.833,1
"1951",9,"Nonmatching","Self","Top",750,0.75,1
"1952",9,"Nonmatching","Self","Top",650,0.65,1
"1953",9,"Nonmatching","Self","Top",734,0.734,1
"1954",9,"Nonmatching","Self","Top",950,0.95,1
"1955",9,"Nonmatching","Self","Top",767,0.767,1
"1956",9,"Nonmatching","Self","Top",650,0.65,1
"1957",9,"Nonmatching","Self","Top",617,0.617,1
"1958",9,"Nonmatching","Self","Top",767,0.767,1
"1959",9,"Nonmatching","Self","Top",633,0.633,0
"1960",9,"Nonmatching","Self","Top",400,0.4,0
"1961",9,"Nonmatching","Self","Top",717,0.717,1
"1962",9,"Nonmatching","Self","Top",1167,1.167,1
"1963",9,"Nonmatching","Partner","Bottom",1350,1.35,1
"1964",9,"Nonmatching","Partner","Bottom",384,0.384,0
"1965",9,"Nonmatching","Partner","Bottom",1117,1.117,1
"1966",9,"Nonmatching","Partner","Bottom",1000,1,1
"1967",9,"Nonmatching","Partner","Bottom",584,0.584,1
"1968",9,"Nonmatching","Partner","Bottom",883,0.883,1
"1969",9,"Nonmatching","Partner","Bottom",584,0.584,0
"1970",9,"Nonmatching","Partner","Bottom",650,0.65,0
"1971",9,"Nonmatching","Partner","Bottom",1083,1.083,1
"1972",9,"Nonmatching","Partner","Bottom",783,0.783,1
"1973",9,"Nonmatching","Partner","Bottom",617,0.617,1
"1974",9,"Nonmatching","Partner","Bottom",700,0.7,1
"1975",9,"Nonmatching","Partner","Bottom",850,0.85,1
"1976",9,"Nonmatching","Partner","Bottom",1000,1,1
"1977",9,"Nonmatching","Partner","Bottom",900,0.9,1
"1978",9,"Nonmatching","Partner","Bottom",567,0.567,0
"1979",9,"Nonmatching","Partner","Bottom",1067,1.067,1
"1980",9,"Nonmatching","Partner","Bottom",600,0.6,0
"1981",9,"Nonmatching","Partner","Bottom",850,0.85,1
"1982",9,"Nonmatching","Partner","Top",983,0.983,1
"1983",9,"Nonmatching","Partner","Top",950,0.95,1
"1984",9,"Nonmatching","Partner","Top",1200,1.2,1
"1985",9,"Nonmatching","Partner","Top",867,0.867,1
"1986",9,"Nonmatching","Partner","Top",400,0.4,1
"1987",9,"Nonmatching","Partner","Top",1150,1.15,1
"1988",9,"Nonmatching","Partner","Top",967,0.967,1
"1989",9,"Nonmatching","Partner","Top",917,0.917,1
"1990",9,"Nonmatching","Partner","Top",1100,1.1,1
"1991",9,"Nonmatching","Partner","Top",950,0.95,1
"1992",9,"Nonmatching","Partner","Top",584,0.584,1
"1993",9,"Nonmatching","Partner","Top",617,0.617,1
"1994",9,"Nonmatching","Partner","Top",1350,1.35,1
"1995",9,"Nonmatching","Partner","Top",850,0.85,1
"1996",9,"Nonmatching","Partner","Top",1250,1.25,1
"1997",9,"Nonmatching","Partner","Top",1300,1.3,1
"1998",9,"Nonmatching","Partner","Top",734,0.734,1
"1999",9,"Nonmatching","Partner","Top",584,0.584,1
"2000",9,"Nonmatching","Partner","Top",667,0.667,1
"2001",9,"Nonmatching","Stranger","Bottom",650,0.65,1
"2002",9,"Nonmatching","Stranger","Bottom",550,0.55,1
"2003",9,"Nonmatching","Stranger","Bottom",617,0.617,1
"2004",9,"Nonmatching","Stranger","Bottom",484,0.484,0
"2005",9,"Nonmatching","Stranger","Bottom",517,0.517,0
"2006",9,"Nonmatching","Stranger","Bottom",1117,1.117,1
"2007",9,"Nonmatching","Stranger","Bottom",767,0.767,1
"2008",9,"Nonmatching","Stranger","Bottom",433,0.433,0
"2009",9,"Nonmatching","Stranger","Bottom",900,0.9,1
"2010",9,"Nonmatching","Stranger","Bottom",950,0.95,1
"2011",9,"Nonmatching","Stranger","Bottom",817,0.817,1
"2012",9,"Nonmatching","Stranger","Bottom",784,0.784,1
"2013",9,"Nonmatching","Stranger","Bottom",833,0.833,1
"2014",9,"Nonmatching","Stranger","Bottom",750,0.75,1
"2015",9,"Nonmatching","Stranger","Bottom",834,0.834,1
"2016",9,"Nonmatching","Stranger","Bottom",500,0.5,0
"2017",9,"Nonmatching","Stranger","Bottom",600,0.6,1
"2018",9,"Nonmatching","Stranger","Bottom",767,0.767,1
"2019",9,"Nonmatching","Stranger","Bottom",783,0.783,1
"2020",9,"Nonmatching","Stranger","Bottom",617,0.617,1
"2021",9,"Nonmatching","Stranger","Top",667,0.667,1
"2022",9,"Nonmatching","Stranger","Top",500,0.5,1
"2023",9,"Nonmatching","Stranger","Top",534,0.534,0
"2024",9,"Nonmatching","Stranger","Top",567,0.567,1
"2025",9,"Nonmatching","Stranger","Top",850,0.85,1
"2026",9,"Nonmatching","Stranger","Top",967,0.967,1
"2027",9,"Nonmatching","Stranger","Top",1300,1.3,1
"2028",9,"Nonmatching","Stranger","Top",884,0.884,1
"2029",9,"Nonmatching","Stranger","Top",783,0.783,1
"2030",9,"Nonmatching","Stranger","Top",567,0.567,0
"2031",9,"Nonmatching","Stranger","Top",967,0.967,1
"2032",9,"Nonmatching","Stranger","Top",650,0.65,1
"2033",9,"Nonmatching","Stranger","Top",717,0.717,1
"2034",9,"Nonmatching","Stranger","Top",867,0.867,1
"2035",9,"Nonmatching","Stranger","Top",783,0.783,1
"2036",9,"Nonmatching","Stranger","Top",717,0.717,1
"2037",9,"Nonmatching","Stranger","Top",750,0.75,1
"2038",9,"Nonmatching","Stranger","Top",600,0.6,1
"2039",9,"Nonmatching","Stranger","Top",1067,1.067,1
"2040",10,"Matching","Self","Bottom",467,0.467,1
"2041",10,"Matching","Self","Bottom",617,0.617,1
"2042",10,"Matching","Self","Bottom",617,0.617,1
"2043",10,"Matching","Self","Bottom",600,0.6,1
"2044",10,"Matching","Self","Bottom",700,0.7,1
"2045",10,"Matching","Self","Bottom",567,0.567,1
"2046",10,"Matching","Self","Bottom",417,0.417,1
"2047",10,"Matching","Self","Bottom",567,0.567,1
"2048",10,"Matching","Self","Bottom",600,0.6,1
"2049",10,"Matching","Self","Bottom",950,0.95,1
"2050",10,"Matching","Self","Bottom",550,0.55,1
"2051",10,"Matching","Self","Bottom",767,0.767,1
"2052",10,"Matching","Self","Bottom",434,0.434,1
"2053",10,"Matching","Self","Bottom",533,0.533,1
"2054",10,"Matching","Self","Bottom",667,0.667,1
"2055",10,"Matching","Self","Bottom",667,0.667,0
"2056",10,"Matching","Self","Bottom",550,0.55,1
"2057",10,"Matching","Self","Bottom",383,0.383,1
"2058",10,"Matching","Self","Bottom",517,0.517,1
"2059",10,"Matching","Self","Bottom",600,0.6,1
"2060",10,"Matching","Self","Top",500,0.5,1
"2061",10,"Matching","Self","Top",500,0.5,1
"2062",10,"Matching","Self","Top",584,0.584,1
"2063",10,"Matching","Self","Top",634,0.634,1
"2064",10,"Matching","Self","Top",750,0.75,1
"2065",10,"Matching","Self","Top",583,0.583,1
"2066",10,"Matching","Self","Top",617,0.617,1
"2067",10,"Matching","Self","Top",567,0.567,1
"2068",10,"Matching","Self","Top",600,0.6,1
"2069",10,"Matching","Self","Top",450,0.45,1
"2070",10,"Matching","Self","Top",617,0.617,1
"2071",10,"Matching","Self","Top",917,0.917,1
"2072",10,"Matching","Self","Top",617,0.617,1
"2073",10,"Matching","Self","Top",583,0.583,1
"2074",10,"Matching","Self","Top",500,0.5,1
"2075",10,"Matching","Self","Top",450,0.45,1
"2076",10,"Matching","Self","Top",433,0.433,1
"2077",10,"Matching","Self","Top",500,0.5,1
"2078",10,"Matching","Self","Top",500,0.5,1
"2079",10,"Matching","Self","Top",550,0.55,1
"2080",10,"Matching","Partner","Bottom",651,0.651,1
"2081",10,"Matching","Partner","Bottom",767,0.767,0
"2082",10,"Matching","Partner","Bottom",833,0.833,1
"2083",10,"Matching","Partner","Bottom",733,0.733,1
"2084",10,"Matching","Partner","Bottom",533,0.533,1
"2085",10,"Matching","Partner","Bottom",550,0.55,1
"2086",10,"Matching","Partner","Bottom",717,0.717,0
"2087",10,"Matching","Partner","Bottom",567,0.567,1
"2088",10,"Matching","Partner","Bottom",750,0.75,1
"2089",10,"Matching","Partner","Bottom",667,0.667,1
"2090",10,"Matching","Partner","Bottom",717,0.717,0
"2091",10,"Matching","Partner","Bottom",900,0.9,1
"2092",10,"Matching","Partner","Bottom",850,0.85,1
"2093",10,"Matching","Partner","Bottom",534,0.534,1
"2094",10,"Matching","Partner","Bottom",633,0.633,1
"2095",10,"Matching","Partner","Bottom",567,0.567,1
"2096",10,"Matching","Partner","Bottom",634,0.634,0
"2097",10,"Matching","Partner","Bottom",1150,1.15,1
"2098",10,"Matching","Partner","Bottom",600,0.6,1
"2099",10,"Matching","Partner","Bottom",700,0.7,1
"2100",10,"Matching","Partner","Top",517,0.517,0
"2101",10,"Matching","Partner","Top",767,0.767,1
"2102",10,"Matching","Partner","Top",733,0.733,1
"2103",10,"Matching","Partner","Top",617,0.617,1
"2104",10,"Matching","Partner","Top",834,0.834,1
"2105",10,"Matching","Partner","Top",484,0.484,1
"2106",10,"Matching","Partner","Top",800,0.8,1
"2107",10,"Matching","Partner","Top",533,0.533,1
"2108",10,"Matching","Partner","Top",550,0.55,1
"2109",10,"Matching","Partner","Top",717,0.717,1
"2110",10,"Matching","Partner","Top",884,0.884,1
"2111",10,"Matching","Partner","Top",700,0.7,1
"2112",10,"Matching","Partner","Top",633,0.633,1
"2113",10,"Matching","Partner","Top",833,0.833,1
"2114",10,"Matching","Partner","Top",617,0.617,1
"2115",10,"Matching","Partner","Top",883,0.883,1
"2116",10,"Matching","Partner","Top",717,0.717,1
"2117",10,"Matching","Partner","Top",1033,1.033,1
"2118",10,"Matching","Partner","Top",817,0.817,1
"2119",10,"Matching","Stranger","Bottom",1300,1.3,0
"2120",10,"Matching","Stranger","Bottom",784,0.784,1
"2121",10,"Matching","Stranger","Bottom",917,0.917,1
"2122",10,"Matching","Stranger","Bottom",650,0.65,1
"2123",10,"Matching","Stranger","Bottom",1400,1.4,0
"2124",10,"Matching","Stranger","Bottom",850,0.85,0
"2125",10,"Matching","Stranger","Bottom",733,0.733,1
"2126",10,"Matching","Stranger","Bottom",917,0.917,1
"2127",10,"Matching","Stranger","Bottom",650,0.65,1
"2128",10,"Matching","Stranger","Bottom",600,0.6,1
"2129",10,"Matching","Stranger","Bottom",800,0.8,1
"2130",10,"Matching","Stranger","Bottom",817,0.817,1
"2131",10,"Matching","Stranger","Bottom",717,0.717,1
"2132",10,"Matching","Stranger","Bottom",617,0.617,0
"2133",10,"Matching","Stranger","Bottom",617,0.617,0
"2134",10,"Matching","Stranger","Bottom",583,0.583,1
"2135",10,"Matching","Stranger","Bottom",750,0.75,1
"2136",10,"Matching","Stranger","Bottom",500,0.5,1
"2137",10,"Matching","Stranger","Bottom",700,0.7,1
"2138",10,"Matching","Stranger","Bottom",583,0.583,1
"2139",10,"Matching","Stranger","Top",634,0.634,0
"2140",10,"Matching","Stranger","Top",817,0.817,1
"2141",10,"Matching","Stranger","Top",633,0.633,1
"2142",10,"Matching","Stranger","Top",784,0.784,1
"2143",10,"Matching","Stranger","Top",600,0.6,1
"2144",10,"Matching","Stranger","Top",667,0.667,0
"2145",10,"Matching","Stranger","Top",934,0.934,1
"2146",10,"Matching","Stranger","Top",700,0.7,0
"2147",10,"Matching","Stranger","Top",550,0.55,1
"2148",10,"Matching","Stranger","Top",700,0.7,1
"2149",10,"Matching","Stranger","Top",550,0.55,1
"2150",10,"Matching","Stranger","Top",683,0.683,1
"2151",10,"Matching","Stranger","Top",750,0.75,1
"2152",10,"Matching","Stranger","Top",700,0.7,1
"2153",10,"Matching","Stranger","Top",734,0.734,0
"2154",10,"Matching","Stranger","Top",700,0.7,1
"2155",10,"Matching","Stranger","Top",434,0.434,1
"2156",10,"Matching","Stranger","Top",517,0.517,1
"2157",10,"Nonmatching","Self","Bottom",717,0.717,1
"2158",10,"Nonmatching","Self","Bottom",1117,1.117,1
"2159",10,"Nonmatching","Self","Bottom",1300,1.3,1
"2160",10,"Nonmatching","Self","Bottom",734,0.734,1
"2161",10,"Nonmatching","Self","Bottom",900,0.9,1
"2162",10,"Nonmatching","Self","Bottom",800,0.8,1
"2163",10,"Nonmatching","Self","Bottom",1083,1.083,1
"2164",10,"Nonmatching","Self","Bottom",733,0.733,1
"2165",10,"Nonmatching","Self","Bottom",767,0.767,1
"2166",10,"Nonmatching","Self","Bottom",900,0.9,1
"2167",10,"Nonmatching","Self","Bottom",617,0.617,1
"2168",10,"Nonmatching","Self","Bottom",633,0.633,1
"2169",10,"Nonmatching","Self","Bottom",833,0.833,1
"2170",10,"Nonmatching","Self","Bottom",801,0.801,1
"2171",10,"Nonmatching","Self","Top",584,0.584,1
"2172",10,"Nonmatching","Self","Top",833,0.833,1
"2173",10,"Nonmatching","Self","Top",817,0.817,1
"2174",10,"Nonmatching","Self","Top",884,0.884,1
"2175",10,"Nonmatching","Self","Top",967,0.967,1
"2176",10,"Nonmatching","Self","Top",1467,1.467,1
"2177",10,"Nonmatching","Self","Top",1050,1.05,1
"2178",10,"Nonmatching","Self","Top",1183,1.183,1
"2179",10,"Nonmatching","Self","Top",800,0.8,1
"2180",10,"Nonmatching","Self","Top",600,0.6,1
"2181",10,"Nonmatching","Self","Top",717,0.717,0
"2182",10,"Nonmatching","Self","Top",633,0.633,0
"2183",10,"Nonmatching","Self","Top",983,0.983,1
"2184",10,"Nonmatching","Self","Top",867,0.867,1
"2185",10,"Nonmatching","Self","Top",767,0.767,1
"2186",10,"Nonmatching","Self","Top",717,0.717,1
"2187",10,"Nonmatching","Self","Top",800,0.8,1
"2188",10,"Nonmatching","Self","Top",700,0.7,1
"2189",10,"Nonmatching","Self","Top",734,0.734,1
"2190",10,"Nonmatching","Self","Top",567,0.567,1
"2191",10,"Nonmatching","Partner","Bottom",967,0.967,0
"2192",10,"Nonmatching","Partner","Bottom",1100,1.1,1
"2193",10,"Nonmatching","Partner","Bottom",1150,1.15,1
"2194",10,"Nonmatching","Partner","Bottom",800,0.8,1
"2195",10,"Nonmatching","Partner","Bottom",550,0.55,0
"2196",10,"Nonmatching","Partner","Bottom",1100,1.1,1
"2197",10,"Nonmatching","Partner","Bottom",867,0.867,1
"2198",10,"Nonmatching","Partner","Bottom",633,0.633,1
"2199",10,"Nonmatching","Partner","Bottom",800,0.8,1
"2200",10,"Nonmatching","Partner","Bottom",700,0.7,0
"2201",10,"Nonmatching","Partner","Bottom",984,0.984,1
"2202",10,"Nonmatching","Partner","Bottom",800,0.8,1
"2203",10,"Nonmatching","Partner","Bottom",684,0.684,1
"2204",10,"Nonmatching","Partner","Bottom",1017,1.017,1
"2205",10,"Nonmatching","Partner","Bottom",667,0.667,1
"2206",10,"Nonmatching","Partner","Bottom",750,0.75,1
"2207",10,"Nonmatching","Partner","Bottom",700,0.7,1
"2208",10,"Nonmatching","Partner","Bottom",700,0.7,1
"2209",10,"Nonmatching","Partner","Bottom",1033,1.033,1
"2210",10,"Nonmatching","Partner","Bottom",584,0.584,0
"2211",10,"Nonmatching","Partner","Top",1300,1.3,1
"2212",10,"Nonmatching","Partner","Top",1250,1.25,1
"2213",10,"Nonmatching","Partner","Top",417,0.417,0
"2214",10,"Nonmatching","Partner","Top",1467,1.467,1
"2215",10,"Nonmatching","Partner","Top",734,0.734,0
"2216",10,"Nonmatching","Partner","Top",917,0.917,1
"2217",10,"Nonmatching","Partner","Top",883,0.883,1
"2218",10,"Nonmatching","Partner","Top",984,0.984,1
"2219",10,"Nonmatching","Partner","Top",1050,1.05,1
"2220",10,"Nonmatching","Partner","Top",1167,1.167,1
"2221",10,"Nonmatching","Partner","Top",1350,1.35,1
"2222",10,"Nonmatching","Partner","Top",1150,1.15,1
"2223",10,"Nonmatching","Partner","Top",1000,1,1
"2224",10,"Nonmatching","Partner","Top",1167,1.167,1
"2225",10,"Nonmatching","Partner","Top",1050,1.05,1
"2226",10,"Nonmatching","Partner","Top",567,0.567,0
"2227",10,"Nonmatching","Partner","Top",1050,1.05,1
"2228",10,"Nonmatching","Partner","Top",700,0.7,1
"2229",10,"Nonmatching","Partner","Top",1034,1.034,1
"2230",10,"Nonmatching","Stranger","Bottom",717,0.717,1
"2231",10,"Nonmatching","Stranger","Bottom",850,0.85,0
"2232",10,"Nonmatching","Stranger","Bottom",983,0.983,1
"2233",10,"Nonmatching","Stranger","Bottom",1134,1.134,1
"2234",10,"Nonmatching","Stranger","Bottom",784,0.784,1
"2235",10,"Nonmatching","Stranger","Bottom",750,0.75,1
"2236",10,"Nonmatching","Stranger","Bottom",717,0.717,1
"2237",10,"Nonmatching","Stranger","Bottom",950,0.95,1
"2238",10,"Nonmatching","Stranger","Bottom",633,0.633,1
"2239",10,"Nonmatching","Stranger","Bottom",483,0.483,0
"2240",10,"Nonmatching","Stranger","Bottom",917,0.917,1
"2241",10,"Nonmatching","Stranger","Bottom",1083,1.083,1
"2242",10,"Nonmatching","Stranger","Bottom",600,0.6,1
"2243",10,"Nonmatching","Stranger","Bottom",800,0.8,0
"2244",10,"Nonmatching","Stranger","Bottom",1000,1,1
"2245",10,"Nonmatching","Stranger","Bottom",700,0.7,1
"2246",10,"Nonmatching","Stranger","Bottom",967,0.967,1
"2247",10,"Nonmatching","Stranger","Bottom",717,0.717,1
"2248",10,"Nonmatching","Stranger","Top",883,0.883,1
"2249",10,"Nonmatching","Stranger","Top",850,0.85,1
"2250",10,"Nonmatching","Stranger","Top",900,0.9,1
"2251",10,"Nonmatching","Stranger","Top",1300,1.3,1
"2252",10,"Nonmatching","Stranger","Top",767,0.767,0
"2253",10,"Nonmatching","Stranger","Top",800,0.8,1
"2254",10,"Nonmatching","Stranger","Top",883,0.883,1
"2255",10,"Nonmatching","Stranger","Top",634,0.634,0
"2256",10,"Nonmatching","Stranger","Top",534,0.534,0
"2257",10,"Nonmatching","Stranger","Top",1084,1.084,1
"2258",10,"Nonmatching","Stranger","Top",1150,1.15,1
"2259",10,"Nonmatching","Stranger","Top",667,0.667,1
"2260",10,"Nonmatching","Stranger","Top",817,0.817,1
"2261",10,"Nonmatching","Stranger","Top",1167,1.167,1
"2262",10,"Nonmatching","Stranger","Top",983,0.983,1
"2263",10,"Nonmatching","Stranger","Top",633,0.633,0
"2264",10,"Nonmatching","Stranger","Top",1000,1,1
"2265",10,"Nonmatching","Stranger","Top",917,0.917,1
"2266",11,"Matching","Self","Bottom",550,0.55,1
"2267",11,"Matching","Self","Bottom",584,0.584,1
"2268",11,"Matching","Self","Bottom",583,0.583,1
"2269",11,"Matching","Self","Bottom",567,0.567,1
"2270",11,"Matching","Self","Bottom",534,0.534,1
"2271",11,"Matching","Self","Bottom",650,0.65,1
"2272",11,"Matching","Self","Bottom",617,0.617,1
"2273",11,"Matching","Self","Bottom",484,0.484,1
"2274",11,"Matching","Self","Bottom",634,0.634,1
"2275",11,"Matching","Self","Bottom",617,0.617,1
"2276",11,"Matching","Self","Bottom",517,0.517,1
