"","Subject","Identity","Matching","Mood","Arouse","Valence","Session","RT_ms","RT_sec","ACC"
"411",17,"Stranger","Nonmatching","anxious",7,3,"S2",569,0.569,1
"412",17,"Stranger","Nonmatching","anxious",7,3,"S2",414,0.414,1
"413",17,"Stranger","Nonmatching","anxious",7,3,"S2",408,0.408,1
"414",17,"Stranger","Nonmatching","anxious",7,3,"S2",486,0.486,1
"415",17,"Stranger","Nonmatching","anxious",7,3,"S2",271,0.271,1
"416",17,"Stranger","Nonmatching","anxious",7,3,"S2",360,0.36,1
"417",17,"Stranger","Nonmatching","anxious",7,3,"S2",370,0.37,1
"418",17,"Stranger","Nonmatching","anxious",7,3,"S2",452,0.452,1
"419",17,"Stranger","Nonmatching","anxious",7,3,"S2",402,0.402,1
"420",17,"Stranger","Nonmatching","anxious",7,3,"S2",490,0.49,1
"421",17,"Stranger","Nonmatching","anxious",7,3,"S2",483,0.483,1
"422",17,"Stranger","Nonmatching","anxious",7,3,"S2",481,0.481,1
"423",17,"Stranger","Nonmatching","anxious",7,3,"S2",447,0.447,1
"424",17,"Stranger","Nonmatching","anxious",7,3,"S2",250,0.25,0
"425",17,"Stranger","Nonmatching","anxious",7,3,"S2",447,0.447,1
"426",17,"Stranger","Nonmatching","anxious",7,3,"S2",488,0.488,1
"427",17,"Stranger","Nonmatching","anxious",7,3,"S2",517,0.517,0
"428",17,"Stranger","Nonmatching","anxious",7,3,"S2",467,0.467,1
"429",17,"Stranger","Nonmatching","anxious",7,3,"S2",364,0.364,1
"430",17,"Stranger","Nonmatching","anxious",7,3,"S2",392,0.392,1
"431",17,"Stranger","Nonmatching","anxious",7,3,"S2",506,0.506,1
"432",17,"Stranger","Nonmatching","serenity",4,8,"S3",326,0.326,1
"433",17,"Stranger","Nonmatching","serenity",4,8,"S3",290,0.29,1
"434",17,"Stranger","Nonmatching","serenity",4,8,"S3",417,0.417,1
"435",17,"Stranger","Nonmatching","serenity",4,8,"S3",498,0.498,1
"436",17,"Stranger","Nonmatching","serenity",4,8,"S3",403,0.403,1
"437",17,"Stranger","Nonmatching","serenity",4,8,"S3",360,0.36,1
"438",17,"Stranger","Nonmatching","serenity",4,8,"S3",442,0.442,1
"439",17,"Stranger","Nonmatching","serenity",4,8,"S3",364,0.364,1
"440",17,"Stranger","Nonmatching","serenity",4,8,"S3",430,0.43,1
"441",17,"Stranger","Nonmatching","serenity",4,8,"S3",338,0.338,1
"442",17,"Stranger","Nonmatching","serenity",4,8,"S3",369,0.369,1
"443",17,"Stranger","Nonmatching","serenity",4,8,"S3",516,0.516,1
"444",17,"Stranger","Nonmatching","serenity",4,8,"S3",470,0.47,1
"445",17,"Stranger","Nonmatching","serenity",4,8,"S3",360,0.36,1
"446",17,"Stranger","Nonmatching","serenity",4,8,"S3",407,0.407,1
"447",17,"Stranger","Nonmatching","serenity",4,8,"S3",448,0.448,1
"448",17,"Stranger","Nonmatching","serenity",4,8,"S3",347,0.347,1
"449",17,"Stranger","Nonmatching","serenity",4,8,"S3",430,0.43,1
"450",17,"Stranger","Nonmatching","serenity",4,8,"S3",401,0.401,1
"451",17,"Stranger","Nonmatching","serenity",4,8,"S3",384,0.384,1
"452",17,"Stranger","Nonmatching","serenity",4,8,"S3",529,0.529,1
"453",17,"Stranger","Nonmatching","serenity",4,8,"S3",473,0.473,1
"454",17,"Stranger","Nonmatching","serenity",4,8,"S3",336,0.336,1
"455",17,"Stranger","Nonmatching","serenity",4,8,"S3",401,0.401,1
"456",17,"Stranger","Nonmatching","depression",2,2,"S4",375,0.375,1
"457",17,"Stranger","Nonmatching","depression",2,2,"S4",408,0.408,1
"458",17,"Stranger","Nonmatching","depression",2,2,"S4",432,0.432,1
"459",17,"Stranger","Nonmatching","depression",2,2,"S4",472,0.472,1
"460",17,"Stranger","Nonmatching","depression",2,2,"S4",478,0.478,1
"461",17,"Stranger","Nonmatching","depression",2,2,"S4",365,0.365,1
"462",17,"Stranger","Nonmatching","depression",2,2,"S4",482,0.482,1
"463",17,"Stranger","Nonmatching","depression",2,2,"S4",411,0.411,1
"464",17,"Stranger","Nonmatching","depression",2,2,"S4",472,0.472,1
"465",17,"Stranger","Nonmatching","depression",2,2,"S4",383,0.383,1
"466",17,"Stranger","Nonmatching","depression",2,2,"S4",551,0.551,1
"467",17,"Stranger","Nonmatching","depression",2,2,"S4",460,0.46,1
"468",17,"Stranger","Nonmatching","depression",2,2,"S4",432,0.432,1
"469",17,"Stranger","Nonmatching","depression",2,2,"S4",330,0.33,1
"470",17,"Stranger","Nonmatching","depression",2,2,"S4",437,0.437,1
"471",17,"Stranger","Nonmatching","depression",2,2,"S4",361,0.361,1
"472",17,"Stranger","Nonmatching","depression",2,2,"S4",401,0.401,1
"473",17,"Stranger","Nonmatching","depression",2,2,"S4",479,0.479,1
"474",17,"Stranger","Nonmatching","depression",2,2,"S4",488,0.488,1
"475",17,"Stranger","Nonmatching","depression",2,2,"S4",460,0.46,1
"476",17,"Stranger","Nonmatching","depression",2,2,"S4",451,0.451,1
"477",17,"Stranger","Nonmatching","depression",2,2,"S4",466,0.466,1
"478",17,"Stranger","Nonmatching","depression",2,2,"S4",363,0.363,1
"479",17,"Stranger","Nonmatching","depression",2,2,"S4",427,0.427,1
"480",17,NA,"Nonmatching","happy",5,5,"S1",465,0.465,1
"481",17,NA,"Nonmatching","happy",5,5,"S1",512,0.512,1
"482",17,NA,"Nonmatching","happy",5,5,"S1",328,0.328,1
"483",17,NA,"Nonmatching","happy",5,5,"S1",304,0.304,1
"484",17,NA,"Nonmatching","happy",5,5,"S1",470,0.47,1
"485",17,NA,"Nonmatching","happy",5,5,"S1",319,0.319,1
"486",17,NA,"Nonmatching","happy",5,5,"S1",339,0.339,1
"487",17,NA,"Nonmatching","happy",5,5,"S1",568,0.568,1
"488",17,NA,"Nonmatching","happy",5,5,"S1",316,0.316,1
"489",17,NA,"Nonmatching","happy",5,5,"S1",441,0.441,1
"490",17,NA,"Nonmatching","happy",5,5,"S1",449,0.449,1
"491",17,NA,"Nonmatching","happy",5,5,"S1",395,0.395,1
"492",17,NA,"Nonmatching","happy",5,5,"S1",347,0.347,0
"493",17,NA,"Nonmatching","happy",5,5,"S1",476,0.476,1
"494",17,NA,"Nonmatching","happy",5,5,"S1",463,0.463,1
"495",17,NA,"Nonmatching","happy",5,5,"S1",323,0.323,1
"496",17,NA,"Nonmatching","happy",5,5,"S1",434,0.434,1
"497",17,NA,"Nonmatching","happy",5,5,"S1",427,0.427,1
"498",17,NA,"Nonmatching","happy",5,5,"S1",392,0.392,1
"499",17,NA,"Nonmatching","happy",5,5,"S1",616,0.616,1
"500",17,NA,"Nonmatching","happy",5,5,"S1",490,0.49,1
"501",17,NA,"Nonmatching","happy",5,5,"S1",457,0.457,1
"502",17,NA,"Nonmatching","happy",5,5,"S1",515,0.515,1
"503",17,NA,"Nonmatching","happy",5,5,"S1",413,0.413,1
"504",17,NA,"Nonmatching","anxious",7,3,"S2",375,0.375,1
"505",17,NA,"Nonmatching","anxious",7,3,"S2",339,0.339,1
"506",17,NA,"Nonmatching","anxious",7,3,"S2",253,0.253,1
"507",17,NA,"Nonmatching","anxious",7,3,"S2",482,0.482,1
"508",17,NA,"Nonmatching","anxious",7,3,"S2",557,0.557,1
"509",17,NA,"Nonmatching","anxious",7,3,"S2",429,0.429,1
"510",17,NA,"Nonmatching","anxious",7,3,"S2",362,0.362,1
"511",17,NA,"Nonmatching","anxious",7,3,"S2",447,0.447,1
"512",17,NA,"Nonmatching","anxious",7,3,"S2",368,0.368,1
"513",17,NA,"Nonmatching","anxious",7,3,"S2",522,0.522,1
"514",17,NA,"Nonmatching","anxious",7,3,"S2",496,0.496,1
"515",17,NA,"Nonmatching","anxious",7,3,"S2",657,0.657,1
"516",17,NA,"Nonmatching","anxious",7,3,"S2",580,0.58,0
"517",17,NA,"Nonmatching","anxious",7,3,"S2",464,0.464,1
"518",17,NA,"Nonmatching","anxious",7,3,"S2",266,0.266,1
"519",17,NA,"Nonmatching","anxious",7,3,"S2",572,0.572,1
"520",17,NA,"Nonmatching","anxious",7,3,"S2",432,0.432,0
"521",17,NA,"Nonmatching","anxious",7,3,"S2",266,0.266,0
"522",17,NA,"Nonmatching","anxious",7,3,"S2",464,0.464,1
"523",17,NA,"Nonmatching","anxious",7,3,"S2",537,0.537,1
"524",17,NA,"Nonmatching","anxious",7,3,"S2",433,0.433,1
"525",17,NA,"Nonmatching","anxious",7,3,"S2",545,0.545,1
"526",17,NA,"Nonmatching","anxious",7,3,"S2",404,0.404,1
"527",17,NA,"Nonmatching","anxious",7,3,"S2",346,0.346,1
"528",17,NA,"Nonmatching","serenity",4,8,"S3",502,0.502,0
"529",17,NA,"Nonmatching","serenity",4,8,"S3",429,0.429,0
"530",17,NA,"Nonmatching","serenity",4,8,"S3",324,0.324,1
"531",17,NA,"Nonmatching","serenity",4,8,"S3",516,0.516,1
"532",17,NA,"Nonmatching","serenity",4,8,"S3",750,0.75,1
"533",17,NA,"Nonmatching","serenity",4,8,"S3",366,0.366,1
"534",17,NA,"Nonmatching","serenity",4,8,"S3",368,0.368,1
"535",17,NA,"Nonmatching","serenity",4,8,"S3",438,0.438,1
"536",17,NA,"Nonmatching","serenity",4,8,"S3",619,0.619,0
"537",17,NA,"Nonmatching","serenity",4,8,"S3",495,0.495,1
"538",17,NA,"Nonmatching","serenity",4,8,"S3",279,0.279,0
"539",17,NA,"Nonmatching","serenity",4,8,"S3",523,0.523,1
"540",17,NA,"Nonmatching","serenity",4,8,"S3",405,0.405,1
"541",17,NA,"Nonmatching","serenity",4,8,"S3",487,0.487,1
"542",17,NA,"Nonmatching","serenity",4,8,"S3",497,0.497,1
"543",17,NA,"Nonmatching","serenity",4,8,"S3",431,0.431,1
"544",17,NA,"Nonmatching","serenity",4,8,"S3",489,0.489,1
"545",17,NA,"Nonmatching","serenity",4,8,"S3",438,0.438,0
"546",17,NA,"Nonmatching","serenity",4,8,"S3",362,0.362,0
"547",17,NA,"Nonmatching","serenity",4,8,"S3",489,0.489,1
"548",17,NA,"Nonmatching","serenity",4,8,"S3",443,0.443,1
"549",17,NA,"Nonmatching","serenity",4,8,"S3",481,0.481,0
"550",17,NA,"Nonmatching","serenity",4,8,"S3",516,0.516,1
"551",17,NA,"Nonmatching","serenity",4,8,"S3",427,0.427,1
"552",17,NA,"Nonmatching","depression",2,2,"S4",573,0.573,1
"553",17,NA,"Nonmatching","depression",2,2,"S4",362,0.362,1
"554",17,NA,"Nonmatching","depression",2,2,"S4",509,0.509,1
"555",17,NA,"Nonmatching","depression",2,2,"S4",599,0.599,1
"556",17,NA,"Nonmatching","depression",2,2,"S4",447,0.447,1
"557",17,NA,"Nonmatching","depression",2,2,"S4",471,0.471,1
"558",17,NA,"Nonmatching","depression",2,2,"S4",528,0.528,1
"559",17,NA,"Nonmatching","depression",2,2,"S4",397,0.397,1
"560",17,NA,"Nonmatching","depression",2,2,"S4",381,0.381,1
"561",17,NA,"Nonmatching","depression",2,2,"S4",409,0.409,1
"562",17,NA,"Nonmatching","depression",2,2,"S4",454,0.454,1
"563",17,NA,"Nonmatching","depression",2,2,"S4",586,0.586,0
"564",17,NA,"Nonmatching","depression",2,2,"S4",351,0.351,1
"565",17,NA,"Nonmatching","depression",2,2,"S4",322,0.322,1
"566",17,NA,"Nonmatching","depression",2,2,"S4",402,0.402,0
"567",17,NA,"Nonmatching","depression",2,2,"S4",415,0.415,1
"568",17,NA,"Nonmatching","depression",2,2,"S4",503,0.503,1
"569",17,NA,"Nonmatching","depression",2,2,"S4",364,0.364,1
"570",17,NA,"Nonmatching","depression",2,2,"S4",503,0.503,1
"571",17,NA,"Nonmatching","depression",2,2,"S4",260,0.26,1
"572",17,NA,"Nonmatching","depression",2,2,"S4",444,0.444,1
"573",17,NA,"Nonmatching","depression",2,2,"S4",267,0.267,1
"574",17,NA,"Nonmatching","depression",2,2,"S4",433,0.433,1
"575",17,NA,"Nonmatching","depression",2,2,"S4",495,0.495,1
"576",18,"Self","Matching","happy",6,5,"S1",401,0.401,1
"577",18,"Self","Matching","happy",6,5,"S1",945,0.945,1
"578",18,"Self","Matching","happy",6,5,"S1",524,0.524,1
"579",18,"Self","Matching","happy",6,5,"S1",389,0.389,1
"580",18,"Self","Matching","happy",6,5,"S1",421,0.421,1
"581",18,"Self","Matching","happy",6,5,"S1",566,0.566,0
"582",18,"Self","Matching","happy",6,5,"S1",414,0.414,1
"583",18,"Self","Matching","happy",6,5,"S1",455,0.455,1
"584",18,"Self","Matching","happy",6,5,"S1",341,0.341,1
"585",18,"Self","Matching","happy",6,5,"S1",424,0.424,1
"586",18,"Self","Matching","happy",6,5,"S1",509,0.509,1
"587",18,"Self","Matching","happy",6,5,"S1",815,0.815,1
"588",18,"Self","Matching","happy",6,5,"S1",424,0.424,1
"589",18,"Self","Matching","happy",6,5,"S1",447,0.447,1
"590",18,"Self","Matching","happy",6,5,"S1",491,0.491,1
"591",18,"Self","Matching","happy",6,5,"S1",421,0.421,1
"592",18,"Self","Matching","happy",6,5,"S1",518,0.518,1
"593",18,"Self","Matching","happy",6,5,"S1",477,0.477,1
"594",18,"Self","Matching","happy",6,5,"S1",455,0.455,1
"595",18,"Self","Matching","happy",6,5,"S1",457,0.457,1
"596",18,"Self","Matching","happy",6,5,"S1",454,0.454,1
"597",18,"Self","Matching","happy",6,5,"S1",417,0.417,1
"598",18,"Self","Matching","happy",6,5,"S1",503,0.503,1
"599",18,"Self","Matching","happy",6,5,"S1",534,0.534,1
"600",18,"Self","Matching","depression",4,3,"S2",461,0.461,1
"601",18,"Self","Matching","depression",4,3,"S2",533,0.533,0
"602",18,"Self","Matching","depression",4,3,"S2",904,0.904,1
"603",18,"Self","Matching","depression",4,3,"S2",861,0.861,0
"604",18,"Self","Matching","depression",4,3,"S2",463,0.463,1
"605",18,"Self","Matching","depression",4,3,"S2",456,0.456,1
"606",18,"Self","Matching","depression",4,3,"S2",494,0.494,1
"607",18,"Self","Matching","depression",4,3,"S2",563,0.563,0
"608",18,"Self","Matching","depression",4,3,"S2",523,0.523,1
"609",18,"Self","Matching","depression",4,3,"S2",489,0.489,1
"610",18,"Self","Matching","depression",4,3,"S2",855,0.855,1
"611",18,"Self","Matching","depression",4,3,"S2",419,0.419,1
"612",18,"Self","Matching","depression",4,3,"S2",540,0.54,1
"613",18,"Self","Matching","depression",4,3,"S2",586,0.586,0
"614",18,"Self","Matching","depression",4,3,"S2",736,0.736,1
"615",18,"Self","Matching","depression",4,3,"S2",408,0.408,1
"616",18,"Self","Matching","depression",4,3,"S2",507,0.507,0
"617",18,"Self","Matching","depression",4,3,"S2",437,0.437,1
"618",18,"Self","Matching","depression",4,3,"S2",735,0.735,1
"619",18,"Self","Matching","depression",4,3,"S2",567,0.567,1
"620",18,"Self","Matching","depression",4,3,"S2",492,0.492,1
"621",18,"Self","Matching","depression",4,3,"S2",552,0.552,1
"622",18,"Self","Matching","depression",4,3,"S2",694,0.694,1
"623",18,"Self","Matching","depression",4,3,"S2",583,0.583,1
"624",18,"Self","Matching","anxious",7,4,"S3",464,0.464,1
"625",18,"Self","Matching","anxious",7,4,"S3",591,0.591,1
"626",18,"Self","Matching","anxious",7,4,"S3",569,0.569,1
"627",18,"Self","Matching","anxious",7,4,"S3",611,0.611,1
"628",18,"Self","Matching","anxious",7,4,"S3",497,0.497,1
"629",18,"Self","Matching","anxious",7,4,"S3",594,0.594,1
"630",18,"Self","Matching","anxious",7,4,"S3",450,0.45,1
"631",18,"Self","Matching","anxious",7,4,"S3",741,0.741,1
"632",18,"Self","Matching","anxious",7,4,"S3",555,0.555,1
"633",18,"Self","Matching","anxious",7,4,"S3",404,0.404,1
"634",18,"Self","Matching","anxious",7,4,"S3",600,0.6,1
"635",18,"Self","Matching","anxious",7,4,"S3",657,0.657,1
"636",18,"Self","Matching","anxious",7,4,"S3",457,0.457,1
"637",18,"Self","Matching","anxious",7,4,"S3",449,0.449,1
"638",18,"Self","Matching","anxious",7,4,"S3",478,0.478,1
"639",18,"Self","Matching","anxious",7,4,"S3",538,0.538,1
"640",18,"Self","Matching","anxious",7,4,"S3",444,0.444,1
"641",18,"Self","Matching","anxious",7,4,"S3",511,0.511,1
"642",18,"Self","Matching","anxious",7,4,"S3",450,0.45,1
"643",18,"Self","Matching","anxious",7,4,"S3",444,0.444,1
"644",18,"Self","Matching","anxious",7,4,"S3",499,0.499,1
"645",18,"Self","Matching","anxious",7,4,"S3",547,0.547,1
"646",18,"Self","Matching","anxious",7,4,"S3",388,0.388,1
"647",18,"Self","Matching","anxious",7,4,"S3",479,0.479,1
"648",18,"Self","Matching","serenity",4,6,"S4",455,0.455,1
"649",18,"Self","Matching","serenity",4,6,"S4",501,0.501,1
"650",18,"Self","Matching","serenity",4,6,"S4",517,0.517,1
"651",18,"Self","Matching","serenity",4,6,"S4",324,0.324,1
"652",18,"Self","Matching","serenity",4,6,"S4",423,0.423,1
"653",18,"Self","Matching","serenity",4,6,"S4",337,0.337,1
"654",18,"Self","Matching","serenity",4,6,"S4",452,0.452,1
"655",18,"Self","Matching","serenity",4,6,"S4",363,0.363,1
"656",18,"Self","Matching","serenity",4,6,"S4",389,0.389,1
"657",18,"Self","Matching","serenity",4,6,"S4",425,0.425,1
"658",18,"Self","Matching","serenity",4,6,"S4",506,0.506,1
"659",18,"Self","Matching","serenity",4,6,"S4",436,0.436,1
"660",18,"Self","Matching","serenity",4,6,"S4",539,0.539,1
"661",18,"Self","Matching","serenity",4,6,"S4",424,0.424,1
"662",18,"Self","Matching","serenity",4,6,"S4",388,0.388,1
"663",18,"Self","Matching","serenity",4,6,"S4",469,0.469,1
"664",18,"Self","Matching","serenity",4,6,"S4",456,0.456,0
"665",18,"Self","Matching","serenity",4,6,"S4",506,0.506,1
"666",18,"Self","Matching","serenity",4,6,"S4",675,0.675,1
"667",18,"Self","Matching","serenity",4,6,"S4",500,0.5,1
"668",18,"Self","Matching","serenity",4,6,"S4",398,0.398,1
"669",18,"Self","Matching","serenity",4,6,"S4",585,0.585,1
"670",18,"Self","Matching","serenity",4,6,"S4",390,0.39,1
"671",18,"Self","Matching","serenity",4,6,"S4",488,0.488,1
"672",18,"Stranger","Matching","happy",6,5,"S1",583,0.583,1
"673",18,"Stranger","Matching","happy",6,5,"S1",355,0.355,0
"674",18,"Stranger","Matching","happy",6,5,"S1",571,0.571,1
"675",18,"Stranger","Matching","happy",6,5,"S1",596,0.596,1
"676",18,"Stranger","Matching","happy",6,5,"S1",582,0.582,1
"677",18,"Stranger","Matching","happy",6,5,"S1",568,0.568,1
"678",18,"Stranger","Matching","happy",6,5,"S1",530,0.53,1
"679",18,"Stranger","Matching","happy",6,5,"S1",398,0.398,1
"680",18,"Stranger","Matching","happy",6,5,"S1",562,0.562,1
"681",18,"Stranger","Matching","happy",6,5,"S1",469,0.469,0
"682",18,"Stranger","Matching","happy",6,5,"S1",636,0.636,1
"683",18,"Stranger","Matching","happy",6,5,"S1",411,0.411,0
"684",18,"Stranger","Matching","happy",6,5,"S1",744,0.744,0
"685",18,"Stranger","Matching","happy",6,5,"S1",329,0.329,0
"686",18,"Stranger","Matching","happy",6,5,"S1",784,0.784,1
"687",18,"Stranger","Matching","happy",6,5,"S1",601,0.601,1
"688",18,"Stranger","Matching","happy",6,5,"S1",624,0.624,1
"689",18,"Stranger","Matching","happy",6,5,"S1",566,0.566,1
"690",18,"Stranger","Matching","happy",6,5,"S1",496,0.496,1
"691",18,"Stranger","Matching","happy",6,5,"S1",676,0.676,1
"692",18,"Stranger","Matching","happy",6,5,"S1",597,0.597,1
"693",18,"Stranger","Matching","happy",6,5,"S1",435,0.435,1
"694",18,"Stranger","Matching","happy",6,5,"S1",520,0.52,1
"695",18,"Stranger","Matching","happy",6,5,"S1",636,0.636,1
"696",18,"Stranger","Matching","depression",4,3,"S2",686,0.686,1
"697",18,"Stranger","Matching","depression",4,3,"S2",641,0.641,1
"698",18,"Stranger","Matching","depression",4,3,"S2",630,0.63,0
"699",18,"Stranger","Matching","depression",4,3,"S2",665,0.665,1
"700",18,"Stranger","Matching","depression",4,3,"S2",426,0.426,0
"701",18,"Stranger","Matching","depression",4,3,"S2",588,0.588,1
"702",18,"Stranger","Matching","depression",4,3,"S2",507,0.507,1
"703",18,"Stranger","Matching","depression",4,3,"S2",755,0.755,1
"704",18,"Stranger","Matching","depression",4,3,"S2",611,0.611,1
"705",18,"Stranger","Matching","depression",4,3,"S2",510,0.51,0
"706",18,"Stranger","Matching","depression",4,3,"S2",655,0.655,1
"707",18,"Stranger","Matching","depression",4,3,"S2",427,0.427,1
"708",18,"Stranger","Matching","depression",4,3,"S2",430,0.43,1
"709",18,"Stranger","Matching","depression",4,3,"S2",428,0.428,1
"710",18,"Stranger","Matching","depression",4,3,"S2",556,0.556,1
"711",18,"Stranger","Matching","depression",4,3,"S2",600,0.6,1
"712",18,"Stranger","Matching","depression",4,3,"S2",600,0.6,1
"713",18,"Stranger","Matching","depression",4,3,"S2",599,0.599,1
"714",18,"Stranger","Matching","depression",4,3,"S2",457,0.457,0
"715",18,"Stranger","Matching","depression",4,3,"S2",509,0.509,1
"716",18,"Stranger","Matching","depression",4,3,"S2",521,0.521,1
"717",18,"Stranger","Matching","depression",4,3,"S2",583,0.583,0
"718",18,"Stranger","Matching","depression",4,3,"S2",473,0.473,1
"719",18,"Stranger","Matching","depression",4,3,"S2",533,0.533,1
"720",18,"Stranger","Matching","anxious",7,4,"S3",512,0.512,0
"721",18,"Stranger","Matching","anxious",7,4,"S3",646,0.646,1
"722",18,"Stranger","Matching","anxious",7,4,"S3",546,0.546,1
"723",18,"Stranger","Matching","anxious",7,4,"S3",489,0.489,0
"724",18,"Stranger","Matching","anxious",7,4,"S3",669,0.669,1
"725",18,"Stranger","Matching","anxious",7,4,"S3",395,0.395,1
"726",18,"Stranger","Matching","anxious",7,4,"S3",494,0.494,1
"727",18,"Stranger","Matching","anxious",7,4,"S3",517,0.517,1
"728",18,"Stranger","Matching","anxious",7,4,"S3",526,0.526,1
"729",18,"Stranger","Matching","anxious",7,4,"S3",448,0.448,1
"730",18,"Stranger","Matching","anxious",7,4,"S3",432,0.432,1
"731",18,"Stranger","Matching","anxious",7,4,"S3",634,0.634,1
"732",18,"Stranger","Matching","anxious",7,4,"S3",564,0.564,1
"733",18,"Stranger","Matching","anxious",7,4,"S3",573,0.573,1
"734",18,"Stranger","Matching","anxious",7,4,"S3",584,0.584,1
"735",18,"Stranger","Matching","anxious",7,4,"S3",764,0.764,1
"736",18,"Stranger","Matching","anxious",7,4,"S3",512,0.512,1
"737",18,"Stranger","Matching","anxious",7,4,"S3",514,0.514,0
"738",18,"Stranger","Matching","anxious",7,4,"S3",772,0.772,1
"739",18,"Stranger","Matching","anxious",7,4,"S3",517,0.517,1
"740",18,"Stranger","Matching","anxious",7,4,"S3",435,0.435,1
"741",18,"Stranger","Matching","anxious",7,4,"S3",540,0.54,1
"742",18,"Stranger","Matching","anxious",7,4,"S3",430,0.43,1
"743",18,"Stranger","Matching","serenity",4,6,"S4",510,0.51,1
"744",18,"Stranger","Matching","serenity",4,6,"S4",648,0.648,1
"745",18,"Stranger","Matching","serenity",4,6,"S4",619,0.619,1
"746",18,"Stranger","Matching","serenity",4,6,"S4",653,0.653,1
"747",18,"Stranger","Matching","serenity",4,6,"S4",457,0.457,1
"748",18,"Stranger","Matching","serenity",4,6,"S4",395,0.395,0
"749",18,"Stranger","Matching","serenity",4,6,"S4",603,0.603,1
"750",18,"Stranger","Matching","serenity",4,6,"S4",458,0.458,0
"751",18,"Stranger","Matching","serenity",4,6,"S4",380,0.38,0
