"Subject","Block","Trial","Trial_type","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
126,5,39,"ExpList",20,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,576,0.576,1
126,5,40,"ExpList",20,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,423,0.423,1
126,5,41,"ExpList",20,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,515,0.515,1
126,5,42,"ExpList",20,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,416,0.416,1
126,5,43,"ExpList",20,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,375,0.375,1
126,5,44,"ExpList",20,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,418,0.418,1
126,5,45,"ExpList",20,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,417,0.417,1
126,5,46,"ExpList",20,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,405,0.405,1
126,5,47,"ExpList",20,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,384,0.384,1
126,5,48,"ExpList",20,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,459,0.459,1
126,5,49,"ExpList",20,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,352,0.352,1
126,5,50,"ExpList",20,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,280,0.28,0
126,5,51,"ExpList",20,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,457,0.457,1
126,5,52,"ExpList",20,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,230,0.23,1
126,5,53,"ExpList",20,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,366,0.366,1
126,5,54,"ExpList",20,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,389,0.389,1
126,5,55,"ExpList",20,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,506,0.506,1
126,5,56,"ExpList",20,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,508,0.508,1
126,5,57,"ExpList",20,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,588,0.588,1
126,5,58,"ExpList",20,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,399,0.399,1
126,5,59,"ExpList",20,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,380,0.38,0
126,5,60,"ExpList",20,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,520,0.52,1
127,1,1,"TrainList1",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",NA,0,0,0
127,1,2,"TrainList1",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,421,0.421,1
127,1,3,"TrainList1",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,590,0.59,0
127,1,4,"TrainList1",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,693,0.693,1
127,1,5,"TrainList1",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,604,0.604,1
127,1,6,"TrainList1",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,568,0.568,1
127,1,7,"TrainList1",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,884,0.884,1
127,1,8,"TrainList1",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,562,0.562,1
127,1,9,"TrainList1",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,405,0.405,1
127,1,10,"TrainList1",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,675,0.675,1
127,1,11,"TrainList1",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,480,0.48,0
127,1,12,"TrainList1",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,720,0.72,1
127,1,13,"TrainList1",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,523,0.523,1
127,1,14,"TrainList1",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,551,0.551,1
127,1,15,"TrainList1",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,466,0.466,1
127,1,16,"TrainList1",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,572,0.572,1
127,1,17,"TrainList1",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,412,0.412,1
127,1,18,"TrainList1",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,547,0.547,1
127,1,19,"TrainList1",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,540,0.54,1
127,1,20,"TrainList1",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,592,0.592,0
127,1,21,"TrainList1",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,824,0.824,1
127,1,22,"TrainList1",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,1195,1.195,1
127,1,23,"TrainList1",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,837,0.837,1
127,1,24,"TrainList1",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,656,0.656,0
127,2,1,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,1094,1.094,1
127,2,2,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,638,0.638,1
127,2,3,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,657,0.657,1
127,2,4,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,1406,1.406,1
127,2,5,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,527,0.527,1
127,2,6,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,533,0.533,1
127,2,7,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,434,0.434,1
127,2,8,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,439,0.439,1
127,2,9,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,661,0.661,1
127,2,10,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,388,0.388,1
127,2,11,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,626,0.626,1
127,2,12,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,415,0.415,1
127,2,13,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,475,0.475,1
127,2,14,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,574,0.574,1
127,2,15,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,596,0.596,1
127,2,16,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,461,0.461,1
127,2,17,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,480,0.48,1
127,2,18,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,341,0.341,0
127,2,19,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,744,0.744,1
127,2,20,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,669,0.669,1
127,2,21,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,666,0.666,1
127,2,22,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,415,0.415,1
127,2,23,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,467,0.467,1
127,2,24,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,388,0.388,1
127,2,25,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,479,0.479,1
127,2,26,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,706,0.706,1
127,2,27,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,644,0.644,1
127,2,28,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,475,0.475,0
127,2,29,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,580,0.58,0
127,2,30,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,833,0.833,1
127,2,31,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,638,0.638,1
127,2,32,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,526,0.526,1
127,2,33,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,695,0.695,1
127,2,34,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,547,0.547,1
127,2,35,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,411,0.411,1
127,2,36,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,513,0.513,1
127,2,37,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,561,0.561,1
127,2,38,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,527,0.527,1
127,2,39,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,529,0.529,1
127,2,40,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,649,0.649,0
127,2,41,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,643,0.643,1
127,2,42,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,519,0.519,1
127,2,43,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,556,0.556,1
127,2,44,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,833,0.833,1
127,2,45,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,466,0.466,1
127,2,46,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,683,0.683,1
127,2,47,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,592,0.592,1
127,2,48,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,612,0.612,1
127,2,49,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,963,0.963,1
127,2,50,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,695,0.695,1
127,2,51,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,490,0.49,1
127,2,52,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,477,0.477,1
127,2,53,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,750,0.75,1
127,2,54,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,508,0.508,1
127,2,55,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,700,0.7,1
127,2,56,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,511,0.511,1
127,2,57,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,720,0.72,1
127,2,58,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,648,0.648,1
127,2,59,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,525,0.525,0
127,2,60,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,503,0.503,1
127,3,1,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,367,0.367,1
127,3,2,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,573,0.573,1
127,3,3,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,656,0.656,1
127,3,4,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,401,0.401,1
127,3,5,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,372,0.372,1
127,3,6,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,443,0.443,1
127,3,7,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,597,0.597,1
127,3,8,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,496,0.496,0
127,3,9,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,552,0.552,1
127,3,10,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,656,0.656,1
127,3,11,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,571,0.571,1
127,3,12,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,578,0.578,1
127,3,13,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,394,0.394,1
127,3,14,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,690,0.69,1
127,3,15,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,756,0.756,1
127,3,16,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,561,0.561,1
127,3,17,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,432,0.432,1
127,3,18,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,519,0.519,1
127,3,19,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,509,0.509,1
127,3,20,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,463,0.463,1
127,3,21,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,508,0.508,1
127,3,22,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,868,0.868,0
127,3,23,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,462,0.462,1
127,3,24,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,586,0.586,0
127,3,25,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,681,0.681,1
127,3,26,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,513,0.513,1
127,3,27,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,544,0.544,1
127,3,28,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,848,0.848,1
127,3,29,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,450,0.45,1
127,3,30,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,443,0.443,1
127,3,31,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,479,0.479,1
127,3,32,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,580,0.58,1
127,3,33,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,704,0.704,1
127,3,34,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,442,0.442,1
127,3,35,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,534,0.534,1
127,3,36,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,544,0.544,1
127,3,37,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,435,0.435,1
127,3,38,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,535,0.535,1
127,3,39,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,592,0.592,1
127,3,40,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,538,0.538,1
127,3,41,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,424,0.424,0
127,3,42,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,702,0.702,1
127,3,43,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,742,0.742,1
127,3,44,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,528,0.528,1
127,3,45,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,527,0.527,1
127,3,46,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,434,0.434,1
127,3,47,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,650,0.65,1
127,3,48,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,461,0.461,0
127,3,49,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,591,0.591,1
127,3,50,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,384,0.384,1
127,3,51,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,342,0.342,1
127,3,52,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,665,0.665,1
127,3,53,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,303,0.303,1
127,3,54,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,502,0.502,1
127,3,55,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,479,0.479,1
127,3,56,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,536,0.536,1
127,3,57,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,598,0.598,0
127,3,58,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,497,0.497,1
127,3,59,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,498,0.498,1
127,3,60,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,438,0.438,1
127,4,1,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,509,0.509,1
127,4,2,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,441,0.441,1
127,4,3,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,445,0.445,1
127,4,4,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,405,0.405,1
127,4,5,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,487,0.487,1
127,4,6,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,317,0.317,1
127,4,7,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,539,0.539,0
127,4,8,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,598,0.598,1
127,4,9,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,503,0.503,1
127,4,10,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,540,0.54,1
127,4,11,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,480,0.48,1
127,4,12,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",5,600,0.6,0
127,4,13,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,508,0.508,1
127,4,14,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,594,0.594,1
127,4,15,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,610,0.61,1
127,4,16,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,460,0.46,1
127,4,17,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,391,0.391,0
127,4,18,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,466,0.466,1
127,4,19,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,1003,1.003,1
127,4,20,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,439,0.439,1
127,4,21,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,423,0.423,1
127,4,22,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,435,0.435,1
127,4,23,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,471,0.471,1
127,4,24,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,505,0.505,1
127,4,25,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,335,0.335,1
127,4,26,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,431,0.431,1
127,4,27,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,464,0.464,1
127,4,28,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,465,0.465,1
127,4,29,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",1,553,0.553,0
127,4,30,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,696,0.696,1
127,4,31,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,443,0.443,1
127,4,32,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,282,0.282,1
127,4,33,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,379,0.379,1
127,4,34,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,349,0.349,1
127,4,35,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,571,0.571,1
127,4,36,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,543,0.543,1
127,4,37,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,251,0.251,1
127,4,38,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,295,0.295,0
127,4,39,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,573,0.573,1
127,4,40,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,306,0.306,1
127,4,41,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,407,0.407,1
127,4,42,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,531,0.531,1
127,4,43,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,635,0.635,1
127,4,44,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,414,0.414,1
127,4,45,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,442,0.442,1
127,4,46,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,407,0.407,1
127,4,47,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,474,0.474,1
127,4,48,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,424,0.424,1
127,4,49,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,457,0.457,1
127,4,50,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,448,0.448,1
127,4,51,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,321,0.321,1
127,4,52,"ExpList",24,"Frau","rechts","circle.png","Ich","Matching","Self","Self","Self",5,299,0.299,1
127,4,53,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,502,0.502,1
127,4,54,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,356,0.356,1
127,4,55,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,425,0.425,1
127,4,56,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,468,0.468,1
127,4,57,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,468,0.468,0
127,4,58,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,1012,1.012,1
127,4,59,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,406,0.406,1
127,4,60,"ExpList",24,"Frau","rechts","circle.png","Fremder","Nonmatching","Self","Self","Self",1,384,0.384,1
127,5,1,"ExpList",24,"Frau","rechts","triangle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,756,0.756,1
127,5,2,"ExpList",24,"Frau","rechts","triangle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,378,0.378,1
