"","Subject","Trial","Matching","Face","Label","Response","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"12531",196,51,"Nonmatching","m33","Stranger","left","Stranger","User","Self","Self",1480.5,1.4805,1
"12532",196,52,"Matching","m34","Me","left","Me","Other","Stranger","Stranger",693.3,0.6933,1
"12533",196,53,"Nonmatching","m34","Me","left","Me","Other","Stranger","Stranger",2249.5,2.2495,1
"12534",196,54,"Nonmatching","f18","Me","left","Me","Other","Stranger","Stranger",1092.1,1.0921,1
"12535",196,55,"Nonmatching","f15","Me","left","Me","Other","Stranger","Stranger",2310.5,2.3105,1
"12536",196,56,"Matching","f4","Me","right","Me","User","Self","Self",1742.2,1.7422,1
"12537",196,57,"Nonmatching","f27","Stranger","left","Stranger","User","Self","Self",847.0999999,0.8470999999,1
"12538",196,58,"Matching","m38","Me","right","Me","User","Self","Self",2143.2,2.1432,1
"12539",196,59,"Matching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",1564.2,1.5642,1
"12540",196,60,"Nonmatching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",865,0.865,1
"12541",196,61,"Nonmatching","m38","Stranger","right","Stranger","User","Self","Self",1208.5,1.2085,0
"12542",196,62,"Nonmatching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",1921.3,1.9213,1
"12543",196,63,"Matching","f15","Me","left","Me","Other","Stranger","Stranger",1002.5,1.0025,1
"12544",196,64,"Nonmatching","f4","Stranger","left","Stranger","User","Self","Self",833.6999999,0.8336999999,1
"12545",197,1,"Matching","f18","Stranger","right","Stranger","Other","Stranger","Stranger",3645,3.645,1
"12546",197,2,"Nonmatching","m33","Stranger","left","Stranger","User","Self","Self",2411.3,2.4113,1
"12547",197,3,"Nonmatching","f27","Stranger","left","Stranger","User","Self","Self",2154.9,2.1549,1
"12548",197,4,"Nonmatching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",1325.8,1.3258,1
"12549",197,5,"Matching","f15","Me","right","Me","Other","Stranger","Stranger",2687.2,2.6872,0
"12550",197,6,"Nonmatching","f18","Stranger","right","Stranger","Other","Stranger","Stranger",1915.4,1.9154,1
"12551",197,7,"Matching","f4","Me","right","Me","User","Self","Self",2030.3,2.0303,1
"12552",197,8,"Matching","m35","Stranger","right","Stranger","Other","Stranger","Stranger",2084.9,2.0849,1
"12553",197,9,"Nonmatching","f15","Me","left","Me","Other","Stranger","Stranger",863.0999999,0.8630999999,1
"12554",197,10,"Nonmatching","m38","Me","right","Me","User","Self","Self",716.1,0.7161,1
"12555",197,11,"Matching","f18","Me","left","Me","Other","Stranger","Stranger",992.5,0.9925,1
"12556",197,12,"Nonmatching","f27","Me","right","Me","User","Self","Self",782.6,0.7826,1
"12557",197,13,"Nonmatching","f4","Me","left","Me","User","Self","Self",687,0.687,0
"12558",197,14,"Nonmatching","m35","Me","left","Me","Other","Stranger","Stranger",2809.6,2.8096,1
"12559",197,15,"Nonmatching","m33","Me","left","Me","User","Self","Self",1361,1.361,0
"12560",197,16,"Matching","m34","Me","left","Me","Other","Stranger","Stranger",1249.1,1.2491,1
"12561",197,17,"Nonmatching","f18","Me","right","Me","Other","Stranger","Stranger",791.5,0.7915,0
"12562",197,18,"Nonmatching","f18","Me","left","Me","Other","Stranger","Stranger",751.6,0.7516,1
"12563",197,19,"Nonmatching","f15","Me","right","Me","Other","Stranger","Stranger",536.5,0.5365,0
"12564",197,20,"Nonmatching","m33","Me","right","Me","User","Self","Self",509.1,0.5091,1
"12565",197,21,"Nonmatching","m35","Stranger","right","Stranger","Other","Stranger","Stranger",1174.7,1.1747,1
"12566",197,22,"Nonmatching","m38","Stranger","left","Stranger","User","Self","Self",805.3,0.8053,1
"12567",197,23,"Nonmatching","f4","Me","right","Me","User","Self","Self",668.9,0.6689,1
"12568",197,24,"Nonmatching","m33","Stranger","left","Stranger","User","Self","Self",785.1,0.7851,1
"12569",197,25,"Matching","f27","Stranger","left","Stranger","User","Self","Self",494.5,0.4945,1
"12570",197,26,"Matching","m38","Me","right","Me","User","Self","Self",683.9,0.6839,1
"12571",197,27,"Nonmatching","f4","Stranger","left","Stranger","User","Self","Self",722.5,0.7225,1
"12572",197,28,"Matching","f4","Me","right","Me","User","Self","Self",1423,1.423,1
"12573",197,29,"Matching","m34","Me","left","Me","Other","Stranger","Stranger",714.5,0.7145,1
"12574",197,30,"Nonmatching","f27","Stranger","left","Stranger","User","Self","Self",509.5,0.5095,1
"12575",197,31,"Matching","f15","Me","left","Me","Other","Stranger","Stranger",1144.6,1.1446,1
"12576",197,32,"Matching","f27","Me","right","Me","User","Self","Self",462.6,0.4626,1
"12577",197,33,"Matching","m33","Stranger","left","Stranger","User","Self","Self",678.2,0.6782,1
"12578",197,34,"Nonmatching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",2033.8,2.0338,1
"12579",197,35,"Nonmatching","f4","Stranger","left","Stranger","User","Self","Self",1425.1,1.4251,1
"12580",197,36,"Matching","m35","Me","right","Me","Other","Stranger","Stranger",671.1,0.6711,0
"12581",197,37,"Matching","f15","Stranger","left","Stranger","Other","Stranger","Stranger",2321.5,2.3215,0
"12582",197,38,"Matching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",1227.1,1.2271,1
"12583",197,39,"Matching","f4","Stranger","left","Stranger","User","Self","Self",835.8000001,0.8358000001,1
"12584",197,40,"Matching","m38","Me","right","Me","User","Self","Self",562.9,0.5629,1
"12585",197,41,"Matching","m34","Stranger","left","Stranger","Other","Stranger","Stranger",650.6,0.6506,0
"12586",197,42,"Matching","m33","Me","right","Me","User","Self","Self",718.8,0.7188,1
"12587",197,43,"Nonmatching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",1298.4,1.2984,1
"12588",197,44,"Nonmatching","m35","Me","left","Me","Other","Stranger","Stranger",876.9000001,0.8769000001,1
"12589",197,45,"Matching","f18","Me","left","Me","Other","Stranger","Stranger",834.5,0.8345,1
"12590",197,46,"Nonmatching","m34","Me","right","Me","Other","Stranger","Stranger",664.6,0.6646,0
"12591",197,47,"Matching","m35","Me","left","Me","Other","Stranger","Stranger",805.7,0.8057,1
"12592",197,48,"Nonmatching","m35","Stranger","right","Stranger","Other","Stranger","Stranger",996.3,0.9963,1
"12593",197,49,"Matching","m33","Me","right","Me","User","Self","Self",660,0.66,1
"12594",197,50,"Matching","m38","Stranger","left","Stranger","User","Self","Self",679.4,0.6794,1
"12595",197,51,"Matching","f27","Me","right","Me","User","Self","Self",510.3,0.5103,1
"12596",197,52,"Nonmatching","f27","Me","right","Me","User","Self","Self",496.1,0.4961,1
"12597",197,53,"Nonmatching","f18","Stranger","right","Stranger","Other","Stranger","Stranger",1298.9,1.2989,1
"12598",197,54,"Matching","m35","Stranger","right","Stranger","Other","Stranger","Stranger",1117.7,1.1177,1
"12599",197,55,"Nonmatching","m38","Me","right","Me","User","Self","Self",465.9,0.4659,1
"12600",197,56,"Matching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",444.2,0.4442,1
"12601",197,57,"Matching","m33","Stranger","right","Stranger","User","Self","Self",2045.3,2.0453,0
"12602",197,58,"Nonmatching","m34","Me","left","Me","Other","Stranger","Stranger",2055.7,2.0557,1
"12603",197,59,"Nonmatching","m38","Stranger","left","Stranger","User","Self","Self",661.5999999,0.6615999999,1
"12604",197,60,"Matching","f4","Stranger","left","Stranger","User","Self","Self",585.9,0.5859,1
"12605",197,61,"Nonmatching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",1602.2,1.6022,1
"12606",197,62,"Matching","f18","Stranger","right","Stranger","Other","Stranger","Stranger",985.5999999,0.9855999999,1
"12607",197,63,"Matching","f27","Stranger","left","Stranger","User","Self","Self",645.4,0.6454,1
"12608",197,64,"Matching","m38","Stranger","left","Stranger","User","Self","Self",605.3,0.6053,1
"12609",198,1,"Nonmatching","f18","Me","left","Me","Other","Stranger","Stranger",3972.3,3.9723,1
"12610",198,2,"Nonmatching","f18","Stranger","right","Stranger","Other","Stranger","Stranger",2059.3,2.0593,1
"12611",198,3,"Nonmatching","m38","Stranger","right","Stranger","User","Self","Self",5307.9,5.3079,0
"12612",198,4,"Matching","m38","Me","right","Me","User","Self","Self",2155.5,2.1555,1
"12613",198,5,"Nonmatching","m35","Me","right","Me","Other","Stranger","Stranger",2191.7,2.1917,0
"12614",198,6,"Matching","m33","Stranger","left","Stranger","User","Self","Self",1994.8,1.9948,1
"12615",198,7,"Matching","f4","Stranger","left","Stranger","User","Self","Self",2380.5,2.3805,1
"12616",198,8,"Nonmatching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",1523.4,1.5234,1
"12617",198,9,"Nonmatching","m33","Me","left","Me","User","Self","Self",2217.8,2.2178,0
"12618",198,10,"Matching","f4","Me","right","Me","User","Self","Self",1699.4,1.6994,1
"12619",198,11,"Nonmatching","f15","Me","left","Me","Other","Stranger","Stranger",1966.9,1.9669,1
"12620",198,12,"Matching","m33","Me","right","Me","User","Self","Self",1689.3,1.6893,1
"12621",198,13,"Nonmatching","m35","Me","right","Me","Other","Stranger","Stranger",1951.7,1.9517,0
"12622",198,14,"Nonmatching","m34","Me","left","Me","Other","Stranger","Stranger",2197.7,2.1977,1
"12623",198,15,"Nonmatching","m35","Stranger","right","Stranger","Other","Stranger","Stranger",1453,1.453,1
"12624",198,16,"Matching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",1741.9,1.7419,1
"12625",198,17,"Matching","f18","Stranger","left","Stranger","Other","Stranger","Stranger",3174.3,3.1743,0
"12626",198,18,"Nonmatching","f27","Stranger","left","Stranger","User","Self","Self",1679.5,1.6795,1
"12627",198,19,"Matching","f4","Me","right","Me","User","Self","Self",1237.3,1.2373,1
"12628",198,20,"Matching","f18","Stranger","left","Stranger","Other","Stranger","Stranger",1547.6,1.5476,0
"12629",198,21,"Matching","f15","Me","right","Me","Other","Stranger","Stranger",1941.1,1.9411,0
"12630",198,22,"Nonmatching","m35","Stranger","left","Stranger","Other","Stranger","Stranger",1672.2,1.6722,0
"12631",198,23,"Matching","f27","Stranger","left","Stranger","User","Self","Self",2497.7,2.4977,1
"12632",198,24,"Nonmatching","f4","Me","right","Me","User","Self","Self",1508.9,1.5089,1
"12633",198,25,"Matching","m35","Me","right","Me","Other","Stranger","Stranger",2376.8,2.3768,0
"12634",198,26,"Matching","f27","Me","right","Me","User","Self","Self",1114.1,1.1141,1
"12635",198,27,"Matching","m35","Stranger","right","Stranger","Other","Stranger","Stranger",3209.8,3.2098,1
"12636",198,28,"Nonmatching","f4","Me","right","Me","User","Self","Self",1669.2,1.6692,1
"12637",198,29,"Nonmatching","m38","Me","right","Me","User","Self","Self",1833.8,1.8338,1
"12638",198,30,"Matching","m33","Me","left","Me","User","Self","Self",2626.2,2.6262,0
"12639",198,31,"Nonmatching","m33","Stranger","left","Stranger","User","Self","Self",3117.6,3.1176,1
"12640",198,32,"Matching","m35","Stranger","left","Stranger","Other","Stranger","Stranger",3111.2,3.1112,0
"12641",198,33,"Matching","f27","Stranger","left","Stranger","User","Self","Self",1334.6,1.3346,1
"12642",198,34,"Nonmatching","m33","Stranger","right","Stranger","User","Self","Self",2342.3,2.3423,0
"12643",198,35,"Matching","f18","Me","right","Me","Other","Stranger","Stranger",2255.1,2.2551,0
"12644",198,36,"Nonmatching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",1243.1,1.2431,1
"12645",198,37,"Nonmatching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",2781.8,2.7818,1
"12646",198,38,"Matching","m38","Me","right","Me","User","Self","Self",1237.3,1.2373,1
"12647",198,39,"Nonmatching","f4","Stranger","left","Stranger","User","Self","Self",1713.5,1.7135,1
"12648",198,40,"Matching","f27","Me","right","Me","User","Self","Self",1049.4,1.0494,1
"12649",198,41,"Nonmatching","f4","Stranger","left","Stranger","User","Self","Self",1612.6,1.6126,1
"12650",198,42,"Nonmatching","m38","Stranger","right","Stranger","User","Self","Self",1713.8,1.7138,0
"12651",198,43,"Matching","f4","Stranger","left","Stranger","User","Self","Self",1497.9,1.4979,1
"12652",198,44,"Nonmatching","f18","Me","left","Me","Other","Stranger","Stranger",1639.5,1.6395,1
"12653",198,45,"Nonmatching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",1496.5,1.4965,1
"12654",198,46,"Nonmatching","f27","Stranger","left","Stranger","User","Self","Self",1310.8,1.3108,1
"12655",198,47,"Matching","f15","Me","right","Me","Other","Stranger","Stranger",1280.2,1.2802,0
"12656",198,48,"Nonmatching","f27","Me","right","Me","User","Self","Self",877.8,0.8778,1
"12657",198,49,"Matching","m33","Stranger","left","Stranger","User","Self","Self",3508,3.508,1
"12658",198,50,"Nonmatching","f15","Me","left","Me","Other","Stranger","Stranger",2371.7,2.3717,1
"12659",198,51,"Matching","m35","Me","right","Me","Other","Stranger","Stranger",1241.4,1.2414,0
"12660",198,52,"Matching","m38","Stranger","left","Stranger","User","Self","Self",1319.3,1.3193,1
"12661",198,53,"Nonmatching","m33","Me","right","Me","User","Self","Self",1100.9,1.1009,1
"12662",198,54,"Matching","m34","Me","left","Me","Other","Stranger","Stranger",1678.1,1.6781,1
"12663",198,55,"Nonmatching","f27","Me","right","Me","User","Self","Self",938.5,0.9385,1
"12664",198,56,"Nonmatching","m34","Me","left","Me","Other","Stranger","Stranger",1777.9,1.7779,1
"12665",198,57,"Nonmatching","m38","Me","right","Me","User","Self","Self",978.4,0.9784,1
"12666",198,58,"Matching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",1248.2,1.2482,1
"12667",198,59,"Matching","m34","Me","left","Me","Other","Stranger","Stranger",1336.6,1.3366,1
"12668",198,60,"Matching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",1498,1.498,1
"12669",198,61,"Matching","f18","Me","left","Me","Other","Stranger","Stranger",1273,1.273,1
"12670",198,62,"Matching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",881,0.881,1
"12671",198,63,"Matching","m38","Stranger","left","Stranger","User","Self","Self",1623.6,1.6236,1
"12672",198,64,"Nonmatching","f18","Stranger","right","Stranger","Other","Stranger","Stranger",1377.7,1.3777,1
"12673",199,1,"Matching","m35","Me","right","Me","Other","Stranger","Stranger",3220.8,3.2208,0
"12674",199,2,"Matching","m38","Stranger","right","Stranger","User","Self","Self",1033.5,1.0335,0
"12675",199,3,"Nonmatching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",1616.9,1.6169,1
"12676",199,4,"Nonmatching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",1557.5,1.5575,1
"12677",199,5,"Nonmatching","m38","Me","right","Me","User","Self","Self",1375.1,1.3751,1
"12678",199,6,"Nonmatching","f4","Me","right","Me","User","Self","Self",966.5,0.9665,1
"12679",199,7,"Nonmatching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",932.3,0.9323,1
"12680",199,8,"Matching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",965.7,0.9657,1
"12681",199,9,"Nonmatching","m33","Stranger","left","Stranger","User","Self","Self",2095,2.095,1
"12682",199,10,"Matching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",931.6,0.9316,1
"12683",199,11,"Nonmatching","f4","Me","right","Me","User","Self","Self",1072.4,1.0724,1
"12684",199,12,"Nonmatching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",1458.2,1.4582,1
"12685",199,13,"Nonmatching","m35","Me","right","Me","Other","Stranger","Stranger",1260.2,1.2602,0
"12686",199,14,"Matching","m33","Stranger","left","Stranger","User","Self","Self",811.9,0.8119,1
"12687",199,15,"Nonmatching","m33","Me","right","Me","User","Self","Self",699.5,0.6995,1
"12688",199,16,"Matching","m38","Me","right","Me","User","Self","Self",712.6,0.7126,1
"12689",199,17,"Matching","f15","Me","left","Me","Other","Stranger","Stranger",1905.1,1.9051,1
"12690",199,18,"Nonmatching","f18","Me","right","Me","Other","Stranger","Stranger",458.5,0.4585,0
"12691",199,19,"Nonmatching","f18","Stranger","right","Stranger","Other","Stranger","Stranger",2528.4,2.5284,1
"12692",199,20,"Nonmatching","f27","Stranger","left","Stranger","User","Self","Self",1216.9,1.2169,1
"12693",199,21,"Matching","m34","Me","right","Me","Other","Stranger","Stranger",740.3,0.7403,0
"12694",199,22,"Nonmatching","f15","Me","left","Me","Other","Stranger","Stranger",976.9,0.9769,1
"12695",199,23,"Nonmatching","m38","Stranger","left","Stranger","User","Self","Self",1295.3,1.2953,1
"12696",199,24,"Matching","m35","Me","right","Me","Other","Stranger","Stranger",1736.7,1.7367,0
"12697",199,25,"Matching","f18","Stranger","right","Stranger","Other","Stranger","Stranger",3101,3.101,1
"12698",199,26,"Matching","m38","Stranger","left","Stranger","User","Self","Self",910.4,0.9104,1
"12699",199,27,"Nonmatching","m38","Stranger","left","Stranger","User","Self","Self",3276.8,3.2768,1
"12700",199,28,"Nonmatching","f27","Me","right","Me","User","Self","Self",778.9,0.7789,1
"12701",199,29,"Matching","f18","Me","left","Me","Other","Stranger","Stranger",2719,2.719,1
"12702",199,30,"Matching","f27","Stranger","left","Stranger","User","Self","Self",1945.9,1.9459,1
"12703",199,31,"Nonmatching","m35","Stranger","right","Stranger","Other","Stranger","Stranger",839.6,0.8396,1
"12704",199,32,"Nonmatching","f18","Stranger","left","Stranger","Other","Stranger","Stranger",1564.6,1.5646,0
