"Subject","P1Age","P2Age","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","ShapeLoc","Response","RT_ms","RT_sec","ACC"
15,24,22,5,53,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",1033.552498,1.033552498,0
15,24,22,5,54,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",1650.144732,1.650144732,1
15,24,22,5,55,"Person1","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",1100.225586,1.100225586,1
15,24,22,5,56,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",733.560314,0.733560314,1
15,24,22,5,57,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",750.22306,0.75022306,1
15,24,22,5,58,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",683.596952,0.683596952,1
15,24,22,5,59,"Team","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",666.889595,0.666889595,1
15,24,22,5,60,"Person2","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",716.944155,0.716944155,1
15,24,22,5,61,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",868.547657,0.868547657,1
15,24,22,5,62,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",816.895753,0.816895753,0
15,24,22,5,63,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",916.894332,0.916894332,1
15,24,22,5,64,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",933.568526,0.933568526,1
15,24,22,5,65,"Stranger","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",716.917309,0.716917309,1
15,24,22,5,66,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",600.192818,0.600192818,1
15,24,22,5,67,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",1383.575554,1.383575554,1
15,24,22,5,68,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",700.200872,0.700200872,1
15,24,22,5,69,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",633.527389,0.633527389,1
15,24,22,5,70,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",916.910124,0.916910124,1
15,24,22,5,71,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",700.243115,0.700243115,1
15,24,22,5,72,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",750.284648,0.750284648,1
15,24,22,5,73,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",950.296413,0.950296413,1
15,24,22,5,74,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",650.240273,0.650240273,0
15,24,22,5,75,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",683.606821,0.683606821,1
15,24,22,5,76,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",816.896938,0.816896938,1
15,24,22,5,77,"Person2","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",600.250458,0.600250458,1
15,24,22,5,78,"Team","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",1050.231034,1.050231034,1
15,24,22,5,79,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",650.205531,0.650205531,1
15,24,22,5,80,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",915.002077,0.915002077,1
15,24,22,6,1,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",816.947472,0.816947472,1
15,24,22,6,2,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",733.526362,0.733526362,1
15,24,22,6,3,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",966.862433,0.966862433,1
15,24,22,6,4,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",700.203241,0.700203241,0
15,24,22,6,5,"Person2","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",633.806509,0.633806509,1
15,24,22,6,6,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",1066.871671,1.066871671,1
15,24,22,6,7,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",800.22906,0.80022906,1
15,24,22,6,8,"StrangerTeam","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","z",683.585502,0.683585502,1
15,24,22,6,9,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",766.864486,0.766864486,1
15,24,22,6,10,"Person2","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",883.55305,0.88355305,1
15,24,22,6,11,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",950.203636,0.950203636,1
15,24,22,6,12,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",700.245484,0.700245484,1
15,24,22,6,13,"Person2","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","z",933.563394,0.933563394,1
15,24,22,6,14,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",866.895832,0.866895832,1
15,24,22,6,15,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",866.904913,0.866904913,1
15,24,22,6,16,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","z",650.269882,0.650269882,0
15,24,22,6,17,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",616.853589,0.616853589,1
15,24,22,6,18,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",616.911624,0.616911624,1
15,24,22,6,19,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","z",883.54397,0.88354397,1
15,24,22,6,20,"Person1","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",1100.209794,1.100209794,1
15,24,22,6,21,"Person1","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",700.286543,0.700286543,1
15,24,22,6,22,"StrangerTeam","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",783.59632,0.78359632,1
15,24,22,6,23,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",1050.234193,1.050234193,1
15,24,22,6,24,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",816.98932,0.81698932,1
15,24,22,6,25,"Stranger","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",633.719259,0.633719259,1
15,24,22,6,26,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",683.60011,0.68360011,1
15,24,22,6,27,"Person1","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","z",1017.130578,1.017130578,1
15,24,22,6,28,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",700.410903,0.700410903,1
15,24,22,6,29,"Team","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",666.944076,0.666944076,1
15,24,22,6,30,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",700.371819,0.700371819,1
15,24,22,6,31,"Team","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",650.282121,0.650282121,1
15,24,22,6,32,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","z",917.170294,0.917170294,1
15,24,22,6,33,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",1050.283542,1.050283542,1
15,24,22,6,34,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",716.930338,0.716930338,1
15,24,22,6,35,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",700.254564,0.700254564,1
15,24,22,6,36,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",1200.193766,1.200193766,1
15,24,22,6,37,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",916.984346,0.916984346,1
15,24,22,6,38,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","z",700.264829,0.700264829,1
15,24,22,6,39,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",683.592609,0.683592609,1
15,24,22,6,40,"Person1","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",666.899465,0.666899465,1
15,24,22,6,41,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",633.566868,0.633566868,1
15,24,22,6,42,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",1050.227876,1.050227876,1
15,24,22,6,43,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",866.878856,0.866878856,1
15,24,22,6,44,"Person1","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",783.561183,0.783561183,1
15,24,22,6,45,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",1150.218559,1.150218559,1
15,24,22,6,46,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",700.242326,0.700242326,1
15,24,22,6,47,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",800.260249,0.800260249,1
15,24,22,6,48,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",683.579186,0.683579186,1
15,24,22,6,49,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",1100.232693,1.100232693,1
15,24,22,6,50,"Person1","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",966.89678,0.96689678,1
15,24,22,6,51,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","z",1233.60769,1.23360769,1
15,24,22,6,52,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",631.641055,0.631641055,1
15,24,22,6,53,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",750.224244,0.750224244,1
15,24,22,6,54,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",566.953788,0.566953788,1
15,24,22,6,55,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",650.239088,0.650239088,0
15,24,22,6,56,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",933.542075,0.933542075,1
15,24,22,6,57,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",800.196687,0.800196687,1
15,24,22,6,58,"Team","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",800.255907,0.800255907,1
15,24,22,6,59,"Person2","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",1183.537732,1.183537732,1
15,24,22,6,60,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",666.911308,0.666911308,1
15,24,22,6,61,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",816.897727,0.816897727,1
15,24,22,6,62,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",850.22756,0.85022756,1
15,24,22,6,63,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",700.275883,0.700275883,1
15,24,22,6,64,"Stranger","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",650.194871,0.650194871,1
15,24,22,6,65,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",733.556761,0.733556761,1
15,24,22,6,66,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",683.581555,0.683581555,1
15,24,22,6,67,"Team","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",616.975581,0.616975581,1
15,24,22,6,68,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",783.531573,0.783531573,1
15,24,22,6,69,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",816.906808,0.816906808,1
15,24,22,6,70,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","z",650.293175,0.650293175,1
15,24,22,6,71,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",1033.559209,1.033559209,1
15,24,22,6,72,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",900.2154,0.9002154,1
15,24,22,6,73,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",700.278252,0.700278252,1
15,24,22,6,74,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",817.046171,0.817046171,1
15,24,22,6,75,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",533.52881,0.53352881,1
15,24,22,6,76,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",1150.222507,1.150222507,1
15,24,22,6,77,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",1350.250064,1.350250064,1
15,24,22,6,78,"Person1","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",650.207505,0.650207505,1
15,24,22,6,79,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",731.641608,0.731641608,1
15,24,22,6,80,"Person1","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","z",1200.211531,1.200211531,1
15,24,22,7,1,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",967.120629,0.967120629,1
15,24,22,7,2,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",716.902702,0.716902702,1
15,24,22,7,3,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",1100.210979,1.100210979,1
15,24,22,7,4,"Team","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",750.214374,0.750214374,1
15,24,22,7,5,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","z",1583.55455,1.58355455,1
15,24,22,7,6,"Stranger","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",850.196371,0.850196371,1
15,24,22,7,7,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",866.915177,0.866915177,1
15,24,22,7,8,"Person1","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",566.898122,0.566898122,1
15,24,22,7,9,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",750.345841,0.750345841,1
15,24,22,7,10,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",650.249353,0.650249353,1
15,24,22,7,11,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",816.86417,0.81686417,1
15,24,22,7,12,"Person2","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","z",866.898991,0.866898991,1
15,24,22,7,13,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",650.248563,0.650248563,1
15,24,22,7,14,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",716.936654,0.716936654,1
15,24,22,7,15,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",850.259144,0.850259144,1
15,24,22,7,16,"Team","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",683.533784,0.683533784,1
15,24,22,7,17,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",900.222902,0.900222902,1
15,24,22,7,18,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",916.912098,0.916912098,1
15,24,22,7,19,"Team","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",933.553919,0.933553919,1
15,24,22,7,20,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",683.604058,0.683604058,1
15,24,22,7,21,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",633.585029,0.633585029,1
15,24,22,7,22,"Person1","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",1050.187212,1.050187212,1
15,24,22,7,23,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",850.246116,0.850246116,1
15,24,22,7,24,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",1450.203636,1.450203636,1
15,24,22,7,25,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",766.892911,0.766892911,1
15,24,22,7,26,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",633.564894,0.633564894,1
15,24,22,7,27,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",583.568763,0.583568763,1
15,24,22,7,28,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",650.247774,0.650247774,1
15,24,22,7,29,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",935.227852,0.935227852,1
15,24,22,7,30,"Person1","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",1166.86946,1.16686946,1
15,24,22,7,31,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",633.570816,0.633570816,1
15,24,22,7,32,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",883.605163,0.883605163,1
15,24,22,7,33,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","z",733.564657,0.733564657,0
15,24,22,7,34,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",600.235851,0.600235851,1
15,24,22,7,35,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",1033.548155,1.033548155,1
15,24,22,7,36,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","z",850.288359,0.850288359,1
15,24,22,7,37,"StrangerTeam","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",616.972028,0.616972028,1
15,24,22,7,38,"Person1","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","z",766.953315,0.766953315,1
15,24,22,7,39,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",850.234272,0.850234272,1
15,24,22,7,40,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",600.201109,0.600201109,1
