"Subject","Age","Gender","Handedness","Label","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Condition","Race","RT_ms","RT_sec","ACC"
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",374.709269,0.374709269,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",337.7220854,0.3377220854,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",349.2252547,0.3492252547,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",325.583037,0.325583037,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",282.7393413,0.2827393413,0
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",304.0892817,0.3040892817,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",209.4260138,0.2094260138,0
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",342.2407806,0.3422407806,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",391.3876433,0.3913876433,0
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",222.8434794,0.2228434794,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",295.6511509,0.2956511509,0
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",298.794914,0.298794914,0
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",286.1322481,0.2861322481,0
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",155.3864721,0.1553864721,0
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",410.0123458,0.4100123458,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",301.4610335,0.3014610335,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",470.6138428,0.4706138428,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",1061.555184,1.061555184,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",366.296174,0.366296174,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",587.845372,0.587845372,0
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",460.6807567,0.4606807567,0
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",661.6772674,0.6616772674,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",534.8163247,0.5348163247,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",785.9211043,0.7859211043,0
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",505.9301648,0.5059301648,0
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",626.8513948,0.6268513948,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",739.9089895,0.7399089895,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",NA,NA,2
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",809.0223242,0.8090223242,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",494.304318,0.494304318,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",457.1444523,0.4571444523,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",540.1499067,0.5401499067,0
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",719.3627525,0.7193627525,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",526.6187042,0.5266187042,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",594.393909,0.594393909,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",609.7966209,0.6097966209,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",671.1337361,0.6711337361,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",701.5863229,0.7015863229,0
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",654.7448114,0.6547448114,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",794.1987645,0.7941987645,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",704.6784498,0.7046784498,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",760.8913127,0.7608913127,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",789.8698226,0.7898698226,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",790.0811899,0.7900811899,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",837.5562113,0.8375562113,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",908.4697403,0.9084697403,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",940.8228137,0.9408228137,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",NA,NA,2
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",840.2537927,0.8402537927,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",668.9105462,0.6689105462,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",701.9826267,0.7019826267,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",1038.764901,1.038764901,0
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",1045.378217,1.045378217,0
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",890.0256585,0.8900256585,0
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",NA,NA,2
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",NA,NA,2
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",603.7878729,0.6037878729,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",593.0621326,0.5930621326,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",535.6863346,0.5356863346,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",1178.641098,1.178641098,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",693.2114083,0.6932114083,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",792.4405318,0.7924405318,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",527.0653255,0.5270653255,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",1003.772367,1.003772367,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",1000.446651,1.000446651,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",935.3049062,0.9353049062,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",922.6969332,0.9226969332,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",934.3217891,0.9343217891,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",841.0807457,0.8410807457,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",821.9795935,0.8219795935,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",887.0701343,0.8870701343,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",707.9323325,0.7079323325,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",580.3136658,0.5803136658,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",551.7936237,0.5517936237,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",NA,NA,2
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",728.981778,0.728981778,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",933.6544685,0.9336544685,0
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",624.3093815,0.6243093815,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",801.3885953,0.8013885953,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",606.1601844,0.6061601844,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",674.9491692,0.6749491692,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",578.758372,0.578758372,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",668.8418817,0.6688418817,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",525.9349681,0.5259349681,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",514.8009527,0.5148009527,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",522.2303867,0.5222303867,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",622.832695,0.622832695,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",831.9999259,0.8319999259,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",614.6192104,0.6146192104,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",633.4855277,0.6334855277,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",NA,NA,2
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",417.1915296,0.4171915296,0
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",813.1178953,0.8131178953,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",951.0889146,0.9510889146,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",741.8311629,0.7418311629,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",654.8765656,0.6548765656,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",785.39465,0.78539465,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",738.3674923,0.7383674923,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",877.170654,0.877170654,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",635.9133534,0.6359133534,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",562.9380159,0.5629380159,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",576.3327628,0.5763327628,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",547.3661479,0.5473661479,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",619.8364869,0.6198364869,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",742.7014951,0.7427014951,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",551.4681377,0.5514681377,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",926.5952166,0.9265952166,1
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",555.7797775,0.5557797775,0
17,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",658.2560111,0.6582560111,1
17,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",893.1369223,0.8931369223,0
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",631.8838075,0.6318838075,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",718.7956907,0.7187956907,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",629.8900712,0.6298900712,1
17,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",486.532636,0.486532636,1
17,20,"female","right","Self","Self","self","Self","Self","Matching","White","White",571.7971567,0.5717971567,1
