"Subject","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Condition","Race","RT_ms","RT_sec","ACC"
12,"self","Self","Self","Matching",NA,NA,NA,NA,2
12,"self","Self","Self","Matching",NA,NA,633.393,0.633393,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,628.2534,0.6282534,1
12,"other","Stranger","Stranger","Matching",NA,NA,718.8008,0.7188008,1
12,"self","Self","Self","Matching",NA,NA,669.2505,0.6692505,1
12,"other","Stranger","Stranger","Matching",NA,NA,934.0888,0.9340888,1
12,"self","Self","Self","Nonmatching",NA,NA,780.7678,0.7807678,1
12,"self","Self","Self","Matching",NA,NA,713.5235,0.7135235,1
12,"self","Self","Self","Nonmatching",NA,NA,712.8067,0.7128067,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,960.1351,0.9601351,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,853.3912,0.8533912,1
12,"self","Self","Self","Matching",NA,NA,614.7942,0.6147942,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,978.0799,0.9780799,1
12,"self","Self","Self","Matching",NA,NA,846.9133,0.8469133,1
12,"self","Self","Self","Nonmatching",NA,NA,840.7837,0.8407837,1
12,"self","Self","Self","Nonmatching",NA,NA,682.6842,0.6826842,1
12,"self","Self","Self","Matching",NA,NA,659.4774,0.6594774,1
12,"self","Self","Self","Matching",NA,NA,844.8182,0.8448182,0
12,"self","Self","Self","Matching",NA,NA,614.5396,0.6145396,1
12,"other","Stranger","Stranger","Matching",NA,NA,938.1331,0.9381331,1
12,"self","Self","Self","Matching",NA,NA,1064.1504,1.0641504,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,905.6085,0.9056085,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,536.5854,0.5365854,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,502.7054,0.5027054,1
12,"self","Self","Self","Nonmatching",NA,NA,814.1722,0.8141722,0
12,"other","Stranger","Stranger","Matching",NA,NA,817.3361,0.8173361,0
12,"self","Self","Self","Nonmatching",NA,NA,NA,NA,2
12,"self","Self","Self","Nonmatching",NA,NA,857.3026,0.8573026,1
12,"other","Stranger","Stranger","Matching",NA,NA,618.6723,0.6186723,0
12,"other","Stranger","Stranger","Matching",NA,NA,861.4047,0.8614047,1
12,"self","Self","Self","Matching",NA,NA,534.396,0.534396,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,724.7532,0.7247532,1
12,"self","Self","Self","Nonmatching",NA,NA,835.2375,0.8352375,1
12,"other","Stranger","Stranger","Matching",NA,NA,749.2722,0.7492722,1
12,"other","Stranger","Stranger","Matching",NA,NA,603.2914,0.6032914,1
12,"self","Self","Self","Nonmatching",NA,NA,614.4295,0.6144295,1
12,"self","Self","Self","Matching",NA,NA,674.1009,0.6741009,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,634.3446,0.6343446,1
12,"self","Self","Self","Matching",NA,NA,644.7505,0.6447505,1
12,"other","Stranger","Stranger","Matching",NA,NA,830.8375,0.8308375,0
12,"other","Stranger","Stranger","Matching",NA,NA,601.2023,0.6012023,1
12,"other","Stranger","Stranger","Matching",NA,NA,476.7118,0.4767118,1
12,"self","Self","Self","Matching",NA,NA,573.3786,0.5733786,1
12,"self","Self","Self","Matching",NA,NA,642.0705,0.6420705,1
12,"self","Self","Self","Nonmatching",NA,NA,860.0344,0.8600344,1
12,"other","Stranger","Stranger","Matching",NA,NA,1021.3646,1.0213646,1
12,"self","Self","Self","Nonmatching",NA,NA,791.9444,0.7919444,1
12,"self","Self","Self","Matching",NA,NA,692.2335,0.6922335,1
12,"other","Stranger","Stranger","Matching",NA,NA,612.0796,0.6120796,0
12,"self","Self","Self","Matching",NA,NA,759.3902,0.7593902,1
12,"other","Stranger","Stranger","Matching",NA,NA,428.6137,0.4286137,1
12,"self","Self","Self","Matching",NA,NA,687.2677,0.6872677,1
12,"other","Stranger","Stranger","Matching",NA,NA,607.3625,0.6073625,1
12,"other","Stranger","Stranger","Matching",NA,NA,586.603,0.586603,1
12,"other","Stranger","Stranger","Matching",NA,NA,598.373,0.598373,1
12,"self","Self","Self","Nonmatching",NA,NA,818.6227,0.8186227,1
12,"self","Self","Self","Nonmatching",NA,NA,981.0482,0.9810482,1
12,"self","Self","Self","Nonmatching",NA,NA,658.0362,0.6580362,1
12,"self","Self","Self","Matching",NA,NA,603.0247,0.6030247,1
12,"self","Self","Self","Nonmatching",NA,NA,838.684,0.838684,1
12,"self","Self","Self","Matching",NA,NA,600.6015,0.6006015,1
12,"other","Stranger","Stranger","Matching",NA,NA,636.3318,0.6363318,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,582.6059,0.5826059,1
12,"self","Self","Self","Matching",NA,NA,627.4686,0.6274686,1
12,"self","Self","Self","Matching",NA,NA,662.0106,0.6620106,1
12,"self","Self","Self","Nonmatching",NA,NA,663.0238,0.6630238,0
12,"self","Self","Self","Nonmatching",NA,NA,896.6647,0.8966647,1
12,"self","Self","Self","Matching",NA,NA,544.6754,0.5446754,1
12,"self","Self","Self","Matching",NA,NA,942.6765,0.9426765,1
12,"self","Self","Self","Nonmatching",NA,NA,548.4941,0.5484941,1
12,"other","Stranger","Stranger","Matching",NA,NA,682.4055,0.6824055,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,571.2327,0.5712327,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,623.9344,0.6239344,1
12,"self","Self","Self","Matching",NA,NA,576.6823,0.5766823,1
12,"other","Stranger","Stranger","Matching",NA,NA,629.3084,0.6293084,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,599.859,0.599859,1
12,"self","Self","Self","Matching",NA,NA,539.9684,0.5399684,1
12,"self","Self","Self","Nonmatching",NA,NA,569.8659,0.5698659,0
12,"other","Stranger","Stranger","Nonmatching",NA,NA,606.5978,0.6065978,0
12,"other","Stranger","Stranger","Nonmatching",NA,NA,794.0938,0.7940938,1
12,"other","Stranger","Stranger","Matching",NA,NA,573.971,0.573971,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,738.5982,0.7385982,1
12,"other","Stranger","Stranger","Matching",NA,NA,936.4146,0.9364146,1
12,"self","Self","Self","Nonmatching",NA,NA,630.7006,0.6307006,1
12,"self","Self","Self","Nonmatching",NA,NA,880.9708,0.8809708,1
12,"other","Stranger","Stranger","Matching",NA,NA,769.7957,0.7697957,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,566.5803,0.5665803,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,635.8782,0.6358782,1
12,"other","Stranger","Stranger","Matching",NA,NA,981.7793,0.9817793,1
12,"self","Self","Self","Matching",NA,NA,754.4565,0.7544565,1
12,"self","Self","Self","Nonmatching",NA,NA,631.7715,0.6317715,1
12,"self","Self","Self","Nonmatching",NA,NA,674.4986,0.6744986,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,635.3055,0.6353055,0
12,"other","Stranger","Stranger","Matching",NA,NA,653.2163,0.6532163,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,758.5891,0.7585891,1
12,"other","Stranger","Stranger","Matching",NA,NA,771.9888,0.7719888,1
12,"self","Self","Self","Matching",NA,NA,656.6175,0.6566175,1
12,"self","Self","Self","Nonmatching",NA,NA,809.9236,0.8099236,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,717.167,0.717167,0
12,"self","Self","Self","Nonmatching",NA,NA,651.726,0.651726,1
12,"self","Self","Self","Nonmatching",NA,NA,533.7886,0.5337886,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,660.5994,0.6605994,1
12,"self","Self","Self","Nonmatching",NA,NA,693.8915,0.6938915,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,981.7579,0.9817579,1
12,"self","Self","Self","Matching",NA,NA,618.5562,0.6185562,1
12,"self","Self","Self","Matching",NA,NA,693.2916,0.6932916,1
12,"other","Stranger","Stranger","Matching",NA,NA,725.317,0.725317,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,731.5937,0.7315937,1
12,"other","Stranger","Stranger","Matching",NA,NA,698.2888,0.6982888,0
12,"self","Self","Self","Nonmatching",NA,NA,842.4884,0.8424884,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,740.5662,0.7405662,1
12,"self","Self","Self","Matching",NA,NA,778.588,0.778588,1
12,"self","Self","Self","Nonmatching",NA,NA,999.0297,0.9990297,0
12,"other","Stranger","Stranger","Nonmatching",NA,NA,819.0125,0.8190125,1
12,"self","Self","Self","Nonmatching",NA,NA,1125.8626,1.1258626,0
12,"self","Self","Self","Nonmatching",NA,NA,NA,NA,2
12,"self","Self","Self","Matching",NA,NA,625.2078,0.6252078,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,907.9446,0.9079446,1
12,"self","Self","Self","Nonmatching",NA,NA,1019.143,1.019143,1
12,"other","Stranger","Stranger","Matching",NA,NA,757.7754,0.7577754,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,747.5458,0.7475458,1
12,"self","Self","Self","Matching",NA,NA,817.1156,0.8171156,1
12,"other","Stranger","Stranger","Matching",NA,NA,948.351,0.948351,0
12,"self","Self","Self","Nonmatching",NA,NA,954.4779,0.9544779,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,887.6755,0.8876755,1
12,"self","Self","Self","Nonmatching",NA,NA,NA,NA,2
12,"other","Stranger","Stranger","Nonmatching",NA,NA,748.3412,0.7483412,1
12,"self","Self","Self","Nonmatching",NA,NA,474.4915,0.4744915,1
12,"other","Stranger","Stranger","Matching",NA,NA,915.1379,0.9151379,1
12,"self","Self","Self","Matching",NA,NA,842.4881,0.8424881,1
12,"other","Stranger","Stranger","Matching",NA,NA,748.4694,0.7484694,0
12,"self","Self","Self","Nonmatching",NA,NA,NA,NA,2
12,"self","Self","Self","Matching",NA,NA,695.275,0.695275,1
12,"other","Stranger","Stranger","Matching",NA,NA,743.2156,0.7432156,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,909.1696,0.9091696,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,652.4068,0.6524068,0
12,"other","Stranger","Stranger","Matching",NA,NA,1165.6853,1.1656853,1
12,"self","Self","Self","Nonmatching",NA,NA,683.1648,0.6831648,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,723.4926,0.7234926,1
12,"self","Self","Self","Matching",NA,NA,642.3957,0.6423957,1
12,"self","Self","Self","Matching",NA,NA,628.5202,0.6285202,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,567.091,0.567091,1
12,"other","Stranger","Stranger","Matching",NA,NA,636.3273,0.6363273,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,686.3846,0.6863846,1
12,"other","Stranger","Stranger","Matching",NA,NA,750.3432,0.7503432,1
12,"self","Self","Self","Matching",NA,NA,668.4066,0.6684066,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,877.162,0.877162,1
12,"other","Stranger","Stranger","Matching",NA,NA,701.7659,0.7017659,1
12,"other","Stranger","Stranger","Matching",NA,NA,637.113,0.637113,0
12,"self","Self","Self","Matching",NA,NA,671.1831,0.6711831,1
12,"other","Stranger","Stranger","Matching",NA,NA,847.7901,0.8477901,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,665.669,0.665669,1
12,"self","Self","Self","Matching",NA,NA,603.0132,0.6030132,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,398.256,0.398256,0
12,"self","Self","Self","Matching",NA,NA,450.3907,0.4503907,1
12,"self","Self","Self","Matching",NA,NA,588.4834,0.5884834,1
12,"other","Stranger","Stranger","Matching",NA,NA,704.3927,0.7043927,1
12,"self","Self","Self","Nonmatching",NA,NA,783.8292,0.7838292,1
12,"self","Self","Self","Nonmatching",NA,NA,596.5314,0.5965314,1
12,"self","Self","Self","Nonmatching",NA,NA,536.2533,0.5362533,1
12,"other","Stranger","Stranger","Matching",NA,NA,854.4434,0.8544434,1
12,"other","Stranger","Stranger","Nonmatching",NA,NA,671.813,0.671813,1
12,"self","Self","Self","Nonmatching",NA,NA,552.3291,0.5523291,0
13,"self","Self","Self","Matching",NA,NA,503.59,0.50359,1
13,"other","Stranger","Stranger","Matching",NA,NA,334.9754,0.3349754,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,476.8824,0.4768824,1
13,"self","Self","Self","Matching",NA,NA,637.5731,0.6375731,1
13,"self","Self","Self","Matching",NA,NA,511.5468,0.5115468,0
13,"other","Stranger","Stranger","Matching",NA,NA,622.9054,0.6229054,1
13,"other","Stranger","Stranger","Matching",NA,NA,689.4204,0.6894204,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,585.3493,0.5853493,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,581.3267,0.5813267,0
13,"self","Self","Self","Nonmatching",NA,NA,785.986,0.785986,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,838.2416,0.8382416,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,784.3998,0.7843998,1
13,"self","Self","Self","Matching",NA,NA,628.8208,0.6288208,1
13,"self","Self","Self","Nonmatching",NA,NA,439.5403,0.4395403,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,617.4189,0.6174189,1
13,"self","Self","Self","Nonmatching",NA,NA,620.8072,0.6208072,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,679.543,0.679543,1
13,"other","Stranger","Stranger","Matching",NA,NA,568.1103,0.5681103,1
13,"self","Self","Self","Nonmatching",NA,NA,764.6188,0.7646188,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,562.1732,0.5621732,0
13,"self","Self","Self","Nonmatching",NA,NA,583.4633,0.5834633,1
13,"self","Self","Self","Matching",NA,NA,660.3545,0.6603545,1
13,"other","Stranger","Stranger","Matching",NA,NA,509.5725,0.5095725,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,804.9958,0.8049958,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,504.1789,0.5041789,1
13,"self","Self","Self","Nonmatching",NA,NA,375.5683,0.3755683,0
13,"other","Stranger","Stranger","Matching",NA,NA,804.0711,0.8040711,1
13,"other","Stranger","Stranger","Matching",NA,NA,447.6294,0.4476294,1
13,"other","Stranger","Stranger","Matching",NA,NA,465.4093,0.4654093,1
13,"self","Self","Self","Nonmatching",NA,NA,610.8353,0.6108353,1
13,"self","Self","Self","Matching",NA,NA,518.019,0.518019,1
13,"other","Stranger","Stranger","Matching",NA,NA,356.8104,0.3568104,1
13,"self","Self","Self","Nonmatching",NA,NA,634.1933,0.6341933,1
13,"other","Stranger","Stranger","Matching",NA,NA,596.6919,0.5966919,1
13,"other","Stranger","Stranger","Matching",NA,NA,416.6384,0.4166384,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,364.1591,0.3641591,1
13,"other","Stranger","Stranger","Matching",NA,NA,569.5447,0.5695447,1
13,"self","Self","Self","Nonmatching",NA,NA,574.1753,0.5741753,0
13,"other","Stranger","Stranger","Matching",NA,NA,570.7054,0.5707054,1
13,"other","Stranger","Stranger","Matching",NA,NA,631.3287,0.6313287,1
13,"self","Self","Self","Matching",NA,NA,385.9814,0.3859814,0
13,"self","Self","Self","Nonmatching",NA,NA,478.1614,0.4781614,1
13,"other","Stranger","Stranger","Matching",NA,NA,574.9156,0.5749156,1
13,"self","Self","Self","Nonmatching",NA,NA,363.4913,0.3634913,1
13,"self","Self","Self","Matching",NA,NA,416.6563,0.4166563,1
13,"self","Self","Self","Nonmatching",NA,NA,356.1467,0.3561467,0
13,"self","Self","Self","Nonmatching",NA,NA,433.3014,0.4333014,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,420.1286,0.4201286,0
13,"self","Self","Self","Nonmatching",NA,NA,662.8351,0.6628351,1
13,"self","Self","Self","Nonmatching",NA,NA,919.9359,0.9199359,1
13,"other","Stranger","Stranger","Matching",NA,NA,654.7392,0.6547392,1
13,"self","Self","Self","Matching",NA,NA,528.2054,0.5282054,0
13,"self","Self","Self","Nonmatching",NA,NA,582.7463,0.5827463,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,627.5125,0.6275125,1
13,"other","Stranger","Stranger","Matching",NA,NA,614.1912,0.6141912,1
13,"self","Self","Self","Matching",NA,NA,521.5669,0.5215669,0
13,"self","Self","Self","Matching",NA,NA,328.179,0.328179,1
13,"self","Self","Self","Matching",NA,NA,414.6888,0.4146888,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,298.0404,0.2980404,1
13,"self","Self","Self","Matching",NA,NA,538.1253,0.5381253,1
13,"self","Self","Self","Nonmatching",NA,NA,368.26,0.36826,1
13,"self","Self","Self","Matching",NA,NA,468.7737,0.4687737,1
13,"self","Self","Self","Matching",NA,NA,437.3522,0.4373522,1
13,"self","Self","Self","Nonmatching",NA,NA,383.2712,0.3832712,1
13,"other","Stranger","Stranger","Matching",NA,NA,419.7764,0.4197764,1
13,"other","Stranger","Stranger","Matching",NA,NA,326.7555,0.3267555,0
13,"other","Stranger","Stranger","Matching",NA,NA,397.4881,0.3974881,1
13,"self","Self","Self","Matching",NA,NA,561.4772,0.5614772,1
13,"self","Self","Self","Nonmatching",NA,NA,230.8176,0.2308176,1
13,"self","Self","Self","Matching",NA,NA,305.458,0.305458,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,336.7336,0.3367336,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,598.6823,0.5986823,1
13,"self","Self","Self","Matching",NA,NA,234.6034,0.2346034,1
13,"other","Stranger","Stranger","Matching",NA,NA,324.7783,0.3247783,0
13,"other","Stranger","Stranger","Matching",NA,NA,163.4614,0.1634614,1
13,"self","Self","Self","Nonmatching",NA,NA,728.7494,0.7287494,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,735.4623,0.7354623,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,405.474,0.405474,1
13,"self","Self","Self","Matching",NA,NA,328.8107,0.3288107,0
13,"other","Stranger","Stranger","Matching",NA,NA,383.3058,0.3833058,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,619.9547,0.6199547,1
13,"other","Stranger","Stranger","Matching",NA,NA,214.5702,0.2145702,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,546.1825,0.5461825,1
13,"other","Stranger","Stranger","Matching",NA,NA,456.0575,0.4560575,1
13,"other","Stranger","Stranger","Matching",NA,NA,217.4584,0.2174584,0
13,"other","Stranger","Stranger","Matching",NA,NA,300.7171,0.3007171,1
13,"self","Self","Self","Matching",NA,NA,460.758,0.460758,0
13,"self","Self","Self","Matching",NA,NA,534.0432,0.5340432,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,404.7604,0.4047604,0
13,"other","Stranger","Stranger","Matching",NA,NA,264.2088,0.2642088,1
13,"other","Stranger","Stranger","Matching",NA,NA,564.1811,0.5641811,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,497.5379,0.4975379,1
13,"self","Self","Self","Matching",NA,NA,305.4509,0.3054509,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,224.7337,0.2247337,1
13,"other","Stranger","Stranger","Matching",NA,NA,307.4498,0.3074498,0
13,"self","Self","Self","Nonmatching",NA,NA,714.4788,0.7144788,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,378.0917,0.3780917,1
13,"other","Stranger","Stranger","Matching",NA,NA,94.73430002,0.09473430002,1
13,"other","Stranger","Stranger","Matching",NA,NA,350.6414,0.3506414,1
13,"self","Self","Self","Nonmatching",NA,NA,508.671,0.508671,1
13,"self","Self","Self","Matching",NA,NA,308.3098,0.3083098,1
13,"self","Self","Self","Matching",NA,NA,363.4709,0.3634709,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,32.60129999,0.03260129999,0
13,"self","Self","Self","Nonmatching",NA,NA,659.2641,0.6592641,1
13,"self","Self","Self","Nonmatching",NA,NA,340.7189,0.3407189,0
13,"self","Self","Self","Nonmatching",NA,NA,314.4845,0.3144845,1
13,"self","Self","Self","Matching",NA,NA,105.8535,0.1058535,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,377.3257,0.3773257,0
13,"other","Stranger","Stranger","Matching",NA,NA,381.923,0.381923,0
13,"self","Self","Self","Matching",NA,NA,650.5455,0.6505455,1
13,"self","Self","Self","Matching",NA,NA,492.1901,0.4921901,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,556.7287,0.5567287,1
13,"self","Self","Self","Matching",NA,NA,450.0039,0.4500039,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,380.0796,0.3800796,0
13,"other","Stranger","Stranger","Matching",NA,NA,248.5417,0.2485417,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,266.5443,0.2665443,1
13,"other","Stranger","Stranger","Matching",NA,NA,644.0914,0.6440914,1
13,"self","Self","Self","Nonmatching",NA,NA,374.0952,0.3740952,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,378.7401,0.3787401,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,335.3893,0.3353893,1
13,"self","Self","Self","Nonmatching",NA,NA,605.3921,0.6053921,1
13,"self","Self","Self","Matching",NA,NA,512.6945,0.5126945,1
13,"self","Self","Self","Matching",NA,NA,496.0882,0.4960882,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,328.0535,0.3280535,0
13,"other","Stranger","Stranger","Matching",NA,NA,638.4092,0.6384092,0
13,"self","Self","Self","Nonmatching",NA,NA,504.6461,0.5046461,1
13,"other","Stranger","Stranger","Nonmatching",NA,NA,367.8556,0.3678556,1
13,"other","Stranger","Stranger","Matching",NA,NA,660.9555,0.6609555,0
13,"other","Stranger","Stranger","Nonmatching",NA,NA,797.5073,0.7975073,0
