"","Subject","Age","Gender","Handedness","Shape","Identity","Matching","Response","RT_ms","ACC","RT_sec"
"2014",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,380,1,0.38
"2015",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,285,1,0.285
"2016",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,355,1,0.355
"2017",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",1,445,0,0.445
"2018",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,394,1,0.394
"2019",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,495,1,0.495
"2020",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,533,1,0.533
"2021",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,502,1,0.502
"2022",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,585,1,0.585
"2023",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",1,334,0,0.334
"2024",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",5,308,0,0.308
"2025",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",5,467,0,0.467
"2026",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,419,1,0.419
"2027",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,379,1,0.379
"2028",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",NA,0,0,0
"2029",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",5,374,0,0.374
"2030",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,748,1,0.748
"2031",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,503,1,0.503
"2032",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",5,379,0,0.379
"2033",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,439,1,0.439
"2034",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,520,1,0.52
"2035",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,528,1,0.528
"2036",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,395,1,0.395
"2037",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",5,686,0,0.686
"2038",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,496,1,0.496
"2039",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,504,1,0.504
"2040",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,478,1,0.478
"2041",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,460,1,0.46
"2042",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,324,1,0.324
"2043",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,470,1,0.47
"2044",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,430,1,0.43
"2045",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,520,1,0.52
"2046",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,604,1,0.604
"2047",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,388,1,0.388
"2048",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,523,1,0.523
"2049",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,512,1,0.512
"2050",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,391,1,0.391
"2051",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,520,1,0.52
"2052",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,408,1,0.408
"2053",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",5,376,0,0.376
"2054",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,668,1,0.668
"2055",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,465,1,0.465
"2056",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,503,1,0.503
"2057",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,527,1,0.527
"2058",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,592,1,0.592
"2059",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,354,1,0.354
"2060",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,351,1,0.351
"2061",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,478,1,0.478
"2062",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,329,1,0.329
"2063",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,496,1,0.496
"2064",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,663,1,0.663
"2065",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,510,1,0.51
"2066",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,419,1,0.419
"2067",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",5,510,0,0.51
"2068",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,504,1,0.504
"2069",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,880,1,0.88
"2070",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,435,1,0.435
"2071",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,265,1,0.265
"2072",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,734,1,0.734
"2073",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,358,1,0.358
"2074",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,459,1,0.459
"2075",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,325,1,0.325
"2076",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",1,402,0,0.402
"2077",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,504,1,0.504
"2078",24418398,21,"Hombre","Zurdo","circulo","extrano","Matching",5,304,1,0.304
"2079",24418398,21,"Hombre","Zurdo","triangulo","extrano","Nonmatching",1,544,1,0.544
"2080",24418398,21,"Hombre","Zurdo","cuadrado","extrano","Nonmatching",1,514,1,0.514
"2081",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,289,1,0.289
"2082",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,452,1,0.452
"2083",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,397,1,0.397
"2084",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",1,616,0,0.616
"2085",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,457,1,0.457
"2086",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,331,1,0.331
"2087",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,444,1,0.444
"2088",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,359,1,0.359
"2089",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,421,1,0.421
"2090",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,487,1,0.487
"2091",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,387,1,0.387
"2092",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,362,1,0.362
"2093",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",5,271,0,0.271
"2094",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",1,797,0,0.797
"2095",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,408,1,0.408
"2096",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,360,1,0.36
"2097",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,231,1,0.231
"2098",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,445,1,0.445
"2099",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,477,1,0.477
"2100",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,458,1,0.458
"2101",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,465,1,0.465
"2102",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,476,1,0.476
"2103",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,307,1,0.307
"2104",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,499,1,0.499
"2105",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,632,1,0.632
"2106",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,336,1,0.336
"2107",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,576,1,0.576
"2108",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,311,1,0.311
"2109",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,375,1,0.375
"2110",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",5,253,0,0.253
"2111",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,403,1,0.403
"2112",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",5,451,0,0.451
"2113",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,330,1,0.33
"2114",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,506,1,0.506
"2115",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,466,1,0.466
"2116",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,478,1,0.478
"2117",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,294,1,0.294
"2118",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,434,1,0.434
"2119",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,372,1,0.372
"2120",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,492,1,0.492
"2121",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,444,1,0.444
"2122",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",1,353,0,0.353
"2123",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,459,1,0.459
"2124",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,480,1,0.48
"2125",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,1003,1,1.003
"2126",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,412,1,0.412
"2127",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,392,1,0.392
"2128",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,235,1,0.235
"2129",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",5,298,0,0.298
"2130",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,430,1,0.43
"2131",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,325,1,0.325
"2132",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,366,1,0.366
"2133",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,370,1,0.37
"2134",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,533,1,0.533
"2135",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",1,388,0,0.388
"2136",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,244,1,0.244
"2137",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,495,1,0.495
"2138",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,450,1,0.45
"2139",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,448,1,0.448
"2140",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,544,1,0.544
"2141",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,621,1,0.621
"2142",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,416,1,0.416
"2143",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,557,1,0.557
"2144",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,886,1,0.886
"2145",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,457,1,0.457
"2146",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,474,1,0.474
"2147",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,493,1,0.493
"2148",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,459,1,0.459
"2149",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,403,1,0.403
"2150",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,457,1,0.457
"2151",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,652,1,0.652
"2152",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,469,1,0.469
"2153",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,389,1,0.389
"2154",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,524,1,0.524
"2155",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",5,178,0,0.178
"2156",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",NA,0,0,0
"2157",24418398,21,"Hombre","Zurdo","triangulo","tu","Nonmatching",1,483,1,0.483
"2158",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,422,1,0.422
"2159",24418398,21,"Hombre","Zurdo","cuadrado","tu","Matching",5,422,1,0.422
"2160",24418398,21,"Hombre","Zurdo","circulo","tu","Nonmatching",1,474,1,0.474
"2161",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,972,1,0.972
"2162",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",1,984,0,0.984
"2163",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,313,1,0.313
"2164",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,506,1,0.506
"2165",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,513,1,0.513
"2166",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,458,1,0.458
"2167",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,499,1,0.499
"2168",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,634,1,0.634
"2169",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,466,1,0.466
"2170",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,417,1,0.417
"2171",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,701,1,0.701
"2172",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,590,1,0.59
"2173",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,489,1,0.489
"2174",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,428,1,0.428
"2175",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,483,1,0.483
"2176",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",5,426,0,0.426
"2177",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,591,1,0.591
"2178",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,676,1,0.676
"2179",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,774,1,0.774
"2180",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,362,1,0.362
"2181",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,585,1,0.585
"2182",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,647,1,0.647
"2183",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,647,1,0.647
"2184",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,437,1,0.437
"2185",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,513,1,0.513
"2186",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,520,1,0.52
"2187",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",5,449,0,0.449
"2188",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,431,1,0.431
"2189",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,408,1,0.408
"2190",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,840,1,0.84
"2191",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,388,1,0.388
"2192",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,546,1,0.546
"2193",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,627,1,0.627
"2194",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",5,319,0,0.319
"2195",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,756,1,0.756
"2196",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,428,1,0.428
"2197",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,369,1,0.369
"2198",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,624,1,0.624
"2199",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,582,1,0.582
"2200",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",5,536,0,0.536
"2201",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,494,1,0.494
"2202",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,897,1,0.897
"2203",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,648,1,0.648
"2204",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,478,1,0.478
"2205",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,642,1,0.642
"2206",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,542,1,0.542
"2207",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,515,1,0.515
"2208",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,794,1,0.794
"2209",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,820,1,0.82
"2210",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,547,1,0.547
"2211",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,590,1,0.59
"2212",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,647,1,0.647
"2213",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,549,1,0.549
"2214",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,596,1,0.596
"2215",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,484,1,0.484
"2216",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,455,1,0.455
"2217",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,598,1,0.598
"2218",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,485,1,0.485
"2219",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,696,1,0.696
"2220",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,530,1,0.53
"2221",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,531,1,0.531
"2222",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,814,1,0.814
"2223",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,526,1,0.526
"2224",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,387,1,0.387
"2225",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,693,1,0.693
"2226",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,663,1,0.663
"2227",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,577,1,0.577
"2228",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,484,1,0.484
"2229",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",5,637,0,0.637
"2230",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,648,1,0.648
"2231",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,511,1,0.511
"2232",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,521,1,0.521
"2233",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,561,1,0.561
"2234",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,502,1,0.502
"2235",24418581,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,771,1,0.771
"2236",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,487,1,0.487
"2237",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",5,338,0,0.338
"2238",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,444,1,0.444
"2239",24418581,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,545,1,0.545
"2240",24418581,20,"Mujer","Diestro","triangulo","amigo","Matching",5,696,1,0.696
"2241",24418581,20,"Mujer","Diestro","circulo","extrano","Nonmatching",1,715,1,0.715
"2242",24418581,20,"Mujer","Diestro","circulo","extrano","Nonmatching",1,533,1,0.533
"2243",24418581,20,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,587,1,0.587
"2244",24418581,20,"Mujer","Diestro","triangulo","extrano","Nonmatching",5,533,0,0.533
"2245",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",1,414,0,0.414
"2246",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,555,1,0.555
"2247",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,837,1,0.837
"2248",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,580,1,0.58
"2249",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,449,1,0.449
"2250",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,502,1,0.502
"2251",24418581,20,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,587,1,0.587
"2252",24418581,20,"Mujer","Diestro","triangulo","extrano","Nonmatching",5,505,0,0.505
"2253",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,548,1,0.548
"2254",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,557,1,0.557
"2255",24418581,20,"Mujer","Diestro","circulo","extrano","Nonmatching",1,818,1,0.818
"2256",24418581,20,"Mujer","Diestro","circulo","extrano","Nonmatching",1,701,1,0.701
"2257",24418581,20,"Mujer","Diestro","circulo","extrano","Nonmatching",1,485,1,0.485
"2258",24418581,20,"Mujer","Diestro","circulo","extrano","Nonmatching",1,492,1,0.492
"2259",24418581,20,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,500,1,0.5
"2260",24418581,20,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,449,1,0.449
"2261",24418581,20,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,647,1,0.647
"2262",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,576,1,0.576
"2263",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,538,1,0.538
"2264",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,539,1,0.539
"2265",24418581,20,"Mujer","Diestro","circulo","extrano","Nonmatching",1,453,1,0.453
"2266",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",1,387,0,0.387
"2267",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,510,1,0.51
"2268",24418581,20,"Mujer","Diestro","circulo","extrano","Nonmatching",1,469,1,0.469
"2269",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,557,1,0.557
"2270",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,713,1,0.713
"2271",24418581,20,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,539,1,0.539
"2272",24418581,20,"Mujer","Diestro","cuadrado","extrano","Matching",5,550,1,0.55
"2273",24418581,20,"Mujer","Diestro","triangulo","extrano","Nonmatching",5,478,0,0.478
