"","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC","condition1level"
"493",3,"Nonmatching","Self","1",662,0.662,1,2
"494",3,"Nonmatching","Self","1",522,0.522,1,1
"495",3,"Nonmatching","Self","1",731,0.731,1,2
"496",3,"Nonmatching","Self","1",712,0.712,0,1
"497",3,"Nonmatching","Self","1",589,0.589,1,1
"498",3,"Nonmatching","Self","1",477,0.477,1,2
"499",3,"Nonmatching","Self","1",586,0.586,1,1
"500",3,"Nonmatching","Self","1",660,0.66,1,1
"501",3,"Nonmatching","Self","1",640,0.64,1,2
"502",3,"Nonmatching","Self","1",653,0.653,1,2
"503",3,"Nonmatching","Self","1",475,0.475,0,1
"504",3,"Nonmatching","Self","1",577,0.577,1,1
"505",3,"Nonmatching","Self","1",692,0.692,1,1
"506",3,"Nonmatching","Self","1",419,0.419,1,2
"507",3,"Nonmatching","Self","1",367,0.367,0,1
"508",3,"Nonmatching","Self","1",785,0.785,1,2
"509",3,"Nonmatching","Self","1",695,0.695,1,2
"510",3,"Nonmatching","Self","1",527,0.527,1,2
"511",3,"Nonmatching","Self","1",712,0.712,1,1
"512",3,"Nonmatching","Self","1",915,0.915,0,2
"513",3,"Nonmatching","Self","1",408,0.408,0,1
"514",3,"Nonmatching","Self","1",327,0.327,0,1
"515",3,"Nonmatching","Self","1",473,0.473,1,2
"516",3,"Nonmatching","Self","1",345,0.345,0,1
"517",3,"Nonmatching","Self","1",677,0.677,1,2
"518",3,"Nonmatching","Self","1",370,0.37,0,1
"519",3,"Nonmatching","Self","1",814,0.814,1,2
"520",3,"Nonmatching","Self","1",383,0.383,1,1
"521",3,"Nonmatching","Self","1",290,0.29,0,2
"522",3,"Nonmatching","Self","1",530,0.53,1,1
"523",3,"Nonmatching","Self","1",604,0.604,1,2
"524",3,"Nonmatching","Self","1",336,0.336,0,2
"525",3,"Nonmatching","Self","1",784,0.784,1,1
"526",3,"Nonmatching","Self","1",553,0.553,1,1
"527",3,"Nonmatching","Self","1",486,0.486,1,2
"528",3,"Nonmatching","Self","1",646,0.646,1,1
"529",3,"Nonmatching","Self","1",406,0.406,0,1
"530",3,"Nonmatching","Self","1",687,0.687,1,2
"531",3,"Nonmatching","Self","1",301,0.301,0,2
"532",3,"Nonmatching","Self","1",480,0.48,1,1
"533",3,"Nonmatching","Self","1",648,0.648,1,2
"534",3,"Nonmatching","Self","1",558,0.558,1,1
"535",3,"Nonmatching","Self","1",641,0.641,0,2
"536",3,"Nonmatching","Celebrity","1",300,0.3,0,2
"537",3,"Nonmatching","Celebrity","1",737,0.737,1,1
"538",3,"Nonmatching","Celebrity","1",605,0.605,1,1
"539",3,"Nonmatching","Celebrity","1",456,0.456,1,1
"540",3,"Nonmatching","Celebrity","1",703,0.703,1,1
"541",3,"Nonmatching","Celebrity","1",561,0.561,1,1
"542",3,"Nonmatching","Celebrity","1",672,0.672,1,2
"543",3,"Nonmatching","Celebrity","1",825,0.825,1,1
"544",3,"Nonmatching","Celebrity","1",990,0.99,0,2
"545",3,"Nonmatching","Celebrity","1",596,0.596,1,1
"546",3,"Nonmatching","Celebrity","1",612,0.612,1,1
"547",3,"Nonmatching","Celebrity","1",603,0.603,1,1
"548",3,"Nonmatching","Celebrity","1",478,0.478,1,2
"549",3,"Nonmatching","Celebrity","1",596,0.596,1,2
"550",3,"Nonmatching","Celebrity","1",919,0.919,0,2
"551",3,"Nonmatching","Celebrity","1",763,0.763,1,2
"552",3,"Nonmatching","Celebrity","1",523,0.523,1,2
"553",3,"Nonmatching","Celebrity","1",664,0.664,0,2
"554",3,"Nonmatching","Celebrity","1",391,0.391,0,2
"555",3,"Nonmatching","Celebrity","1",213,0.213,1,1
"556",3,"Nonmatching","Celebrity","1",309,0.309,0,1
"557",3,"Nonmatching","Celebrity","1",617,0.617,0,2
"558",3,"Nonmatching","Celebrity","1",650,0.65,1,2
"559",3,"Nonmatching","Celebrity","1",698,0.698,1,2
"560",3,"Nonmatching","Celebrity","1",568,0.568,1,1
"561",3,"Nonmatching","Celebrity","1",250,0.25,0,1
"562",3,"Nonmatching","Celebrity","1",835,0.835,1,1
"563",3,"Nonmatching","Celebrity","1",493,0.493,1,2
"564",3,"Nonmatching","Celebrity","1",669,0.669,1,2
"565",3,"Nonmatching","Celebrity","1",467,0.467,1,2
"566",3,"Nonmatching","Celebrity","1",642,0.642,1,1
"567",3,"Nonmatching","Celebrity","1",609,0.609,1,1
"568",3,"Nonmatching","Celebrity","1",486,0.486,1,2
"569",3,"Nonmatching","Celebrity","1",645,0.645,1,2
"570",3,"Nonmatching","Celebrity","1",290,0.29,0,2
"571",3,"Nonmatching","Celebrity","1",345,0.345,0,1
"572",3,"Nonmatching","Celebrity","1",504,0.504,1,1
"573",3,"Nonmatching","Celebrity","1",501,0.501,1,2
"574",3,"Nonmatching","Celebrity","1",565,0.565,1,2
"575",3,"Nonmatching","Celebrity","1",714,0.714,1,2
"576",3,"Nonmatching","Celebrity","1",335,0.335,0,1
"577",3,"Nonmatching","Celebrity","1",474,0.474,1,1
"578",3,"Nonmatching","Celebrity","1",314,0.314,1,1
"579",3,"Nonmatching","Celebrity","1",274,0.274,0,2
"580",3,"Nonmatching","Celebrity","1",475,0.475,1,1
"581",3,"Nonmatching","Celebrity","1",420,0.42,0,1
"582",3,"Nonmatching","Celebrity","1",811,0.811,1,1
"583",5,"Matching","Self","1",716,0.716,1,2
"584",5,"Matching","Self","1",246,0.246,1,2
"585",5,"Matching","Self","1",572,0.572,1,2
"586",5,"Matching","Self","1",424,0.424,1,1
"587",5,"Matching","Self","1",503,0.503,1,1
"588",5,"Matching","Self","1",468,0.468,1,2
"589",5,"Matching","Self","1",553,0.553,1,2
"590",5,"Matching","Self","1",447,0.447,1,2
"591",5,"Matching","Self","1",599,0.599,1,2
"592",5,"Matching","Self","1",401,0.401,1,1
"593",5,"Matching","Self","1",505,0.505,1,1
"594",5,"Matching","Self","1",476,0.476,1,2
"595",5,"Matching","Self","1",386,0.386,1,1
"596",5,"Matching","Self","1",388,0.388,1,2
"597",5,"Matching","Self","1",533,0.533,1,1
"598",5,"Matching","Self","1",424,0.424,1,1
"599",5,"Matching","Self","1",494,0.494,1,2
"600",5,"Matching","Self","1",475,0.475,1,1
"601",5,"Matching","Self","1",410,0.41,1,1
"602",5,"Matching","Self","1",426,0.426,1,2
"603",5,"Matching","Self","1",370,0.37,1,1
"604",5,"Matching","Self","1",542,0.542,1,2
"605",5,"Matching","Self","1",365,0.365,1,1
"606",5,"Matching","Self","1",392,0.392,1,1
"607",5,"Matching","Self","1",419,0.419,1,2
"608",5,"Matching","Self","1",482,0.482,1,2
"609",5,"Matching","Self","1",513,0.513,0,1
"610",5,"Matching","Self","1",404,0.404,1,2
"611",5,"Matching","Self","1",376,0.376,1,1
"612",5,"Matching","Self","1",317,0.317,1,1
"613",5,"Matching","Self","1",330,0.33,1,2
"614",5,"Matching","Self","1",407,0.407,1,2
"615",5,"Matching","Self","1",408,0.408,1,2
"616",5,"Matching","Self","1",583,0.583,1,1
"617",5,"Matching","Self","1",465,0.465,1,2
"618",5,"Matching","Self","1",410,0.41,1,2
"619",5,"Matching","Self","1",472,0.472,1,1
"620",5,"Matching","Self","1",607,0.607,1,1
"621",5,"Matching","Self","1",420,0.42,1,2
"622",5,"Matching","Self","1",558,0.558,1,1
"623",5,"Matching","Self","1",403,0.403,1,2
"624",5,"Matching","Self","1",462,0.462,1,2
"625",5,"Matching","Self","1",384,0.384,1,1
"626",5,"Matching","Self","1",533,0.533,1,1
"627",5,"Matching","Self","1",451,0.451,1,2
"628",5,"Matching","Self","1",469,0.469,1,2
"629",5,"Matching","Self","1",639,0.639,1,1
"630",5,"Matching","Self","1",355,0.355,1,1
"631",5,"Matching","Self","1",420,0.42,1,1
"632",5,"Matching","Self","1",375,0.375,1,1
"633",5,"Matching","Celebrity","1",516,0.516,0,2
"634",5,"Matching","Celebrity","1",910,0.91,0,2
"635",5,"Matching","Celebrity","1",597,0.597,1,2
"636",5,"Matching","Celebrity","1",633,0.633,1,1
"637",5,"Matching","Celebrity","1",455,0.455,0,1
"638",5,"Matching","Celebrity","1",592,0.592,1,2
"639",5,"Matching","Celebrity","1",583,0.583,0,2
"640",5,"Matching","Celebrity","1",563,0.563,1,2
"641",5,"Matching","Celebrity","1",511,0.511,1,2
"642",5,"Matching","Celebrity","1",611,0.611,1,1
"643",5,"Matching","Celebrity","1",740,0.74,0,1
"644",5,"Matching","Celebrity","1",604,0.604,1,1
"645",5,"Matching","Celebrity","1",401,0.401,0,1
"646",5,"Matching","Celebrity","1",424,0.424,1,1
"647",5,"Matching","Celebrity","1",526,0.526,1,1
"648",5,"Matching","Celebrity","1",446,0.446,0,1
"649",5,"Matching","Celebrity","1",411,0.411,1,1
"650",5,"Matching","Celebrity","1",662,0.662,1,2
"651",5,"Matching","Celebrity","1",561,0.561,0,2
"652",5,"Matching","Celebrity","1",476,0.476,0,1
"653",5,"Matching","Celebrity","1",612,0.612,1,2
"654",5,"Matching","Celebrity","1",367,0.367,0,2
"655",5,"Matching","Celebrity","1",720,0.72,1,2
"656",5,"Matching","Celebrity","1",548,0.548,1,2
"657",5,"Matching","Celebrity","1",625,0.625,0,1
"658",5,"Matching","Celebrity","1",435,0.435,1,1
"659",5,"Matching","Celebrity","1",550,0.55,1,2
"660",5,"Matching","Celebrity","1",383,0.383,1,2
"661",5,"Matching","Celebrity","1",730,0.73,1,1
"662",5,"Matching","Celebrity","1",396,0.396,1,2
"663",5,"Matching","Celebrity","1",618,0.618,1,1
"664",5,"Matching","Celebrity","1",631,0.631,1,1
"665",5,"Matching","Celebrity","1",428,0.428,1,1
"666",5,"Matching","Celebrity","1",494,0.494,0,1
"667",5,"Matching","Celebrity","1",461,0.461,0,2
"668",5,"Matching","Celebrity","1",701,0.701,1,1
"669",5,"Matching","Celebrity","1",529,0.529,1,2
"670",5,"Matching","Celebrity","1",598,0.598,0,1
"671",5,"Matching","Celebrity","1",619,0.619,1,1
"672",5,"Matching","Celebrity","1",572,0.572,1,2
"673",5,"Matching","Celebrity","1",498,0.498,0,1
"674",5,"Matching","Celebrity","1",442,0.442,1,1
"675",5,"Matching","Celebrity","1",905,0.905,1,2
"676",5,"Matching","Celebrity","1",432,0.432,1,2
"677",5,"Matching","Celebrity","1",704,0.704,1,1
"678",5,"Matching","Celebrity","1",561,0.561,1,1
"679",5,"Matching","Celebrity","1",348,0.348,0,2
"680",5,"Matching","Celebrity","1",541,0.541,0,2
"681",5,"Nonmatching","Self","1",394,0.394,0,1
"682",5,"Nonmatching","Self","1",772,0.772,1,2
"683",5,"Nonmatching","Self","1",695,0.695,1,1
"684",5,"Nonmatching","Self","1",538,0.538,1,1
"685",5,"Nonmatching","Self","1",562,0.562,0,1
"686",5,"Nonmatching","Self","1",566,0.566,1,1
"687",5,"Nonmatching","Self","1",533,0.533,1,1
"688",5,"Nonmatching","Self","1",492,0.492,1,1
"689",5,"Nonmatching","Self","1",542,0.542,1,2
"690",5,"Nonmatching","Self","1",591,0.591,1,1
"691",5,"Nonmatching","Self","1",550,0.55,0,2
"692",5,"Nonmatching","Self","1",880,0.88,0,2
"693",5,"Nonmatching","Self","1",573,0.573,0,1
"694",5,"Nonmatching","Self","1",526,0.526,1,2
"695",5,"Nonmatching","Self","1",472,0.472,1,2
"696",5,"Nonmatching","Self","1",472,0.472,1,2
"697",5,"Nonmatching","Self","1",415,0.415,1,1
"698",5,"Nonmatching","Self","1",529,0.529,1,1
"699",5,"Nonmatching","Self","1",486,0.486,1,1
"700",5,"Nonmatching","Self","1",419,0.419,0,1
"701",5,"Nonmatching","Self","1",423,0.423,1,1
"702",5,"Nonmatching","Self","1",422,0.422,1,1
"703",5,"Nonmatching","Self","1",359,0.359,0,2
"704",5,"Nonmatching","Self","1",499,0.499,1,2
"705",5,"Nonmatching","Self","1",581,0.581,1,2
"706",5,"Nonmatching","Self","1",520,0.52,1,1
"707",5,"Nonmatching","Self","1",412,0.412,1,1
"708",5,"Nonmatching","Self","1",392,0.392,0,1
"709",5,"Nonmatching","Self","1",438,0.438,1,1
"710",5,"Nonmatching","Self","1",389,0.389,0,2
"711",5,"Nonmatching","Self","1",455,0.455,1,2
"712",5,"Nonmatching","Self","1",497,0.497,0,2
"713",5,"Nonmatching","Self","1",614,0.614,0,2
"714",5,"Nonmatching","Self","1",706,0.706,1,2
"715",5,"Nonmatching","Self","1",793,0.793,1,2
"716",5,"Nonmatching","Self","1",625,0.625,1,2
"717",5,"Nonmatching","Self","1",442,0.442,1,2
"718",5,"Nonmatching","Self","1",495,0.495,1,2
"719",5,"Nonmatching","Self","1",889,0.889,1,1
"720",5,"Nonmatching","Self","1",346,0.346,1,1
"721",5,"Nonmatching","Self","1",512,0.512,1,2
"722",5,"Nonmatching","Self","1",464,0.464,1,1
"723",5,"Nonmatching","Self","1",548,0.548,1,1
"724",5,"Nonmatching","Self","1",514,0.514,1,1
"725",5,"Nonmatching","Self","1",502,0.502,0,2
"726",5,"Nonmatching","Self","1",424,0.424,0,2
"727",5,"Nonmatching","Self","1",467,0.467,1,2
"728",5,"Nonmatching","Self","1",538,0.538,1,1
"729",5,"Nonmatching","Self","1",622,0.622,0,2
"730",5,"Nonmatching","Self","1",562,0.562,1,2
"731",5,"Nonmatching","Celebrity","1",713,0.713,1,1
"732",5,"Nonmatching","Celebrity","1",948,0.948,1,2
"733",5,"Nonmatching","Celebrity","1",567,0.567,1,2
"734",5,"Nonmatching","Celebrity","1",637,0.637,1,1
"735",5,"Nonmatching","Celebrity","1",713,0.713,1,2
"736",5,"Nonmatching","Celebrity","1",404,0.404,1,2
"737",5,"Nonmatching","Celebrity","1",457,0.457,1,1
"738",5,"Nonmatching","Celebrity","1",443,0.443,1,2
"739",5,"Nonmatching","Celebrity","1",756,0.756,1,2
"740",5,"Nonmatching","Celebrity","1",593,0.593,1,1
"741",5,"Nonmatching","Celebrity","1",559,0.559,1,1
"742",5,"Nonmatching","Celebrity","1",290,0.29,1,1
"743",5,"Nonmatching","Celebrity","1",527,0.527,0,1
"744",5,"Nonmatching","Celebrity","1",686,0.686,1,2
"745",5,"Nonmatching","Celebrity","1",443,0.443,1,1
"746",5,"Nonmatching","Celebrity","1",508,0.508,1,1
"747",5,"Nonmatching","Celebrity","1",557,0.557,1,2
"748",5,"Nonmatching","Celebrity","1",761,0.761,1,1
"749",5,"Nonmatching","Celebrity","1",624,0.624,1,2
"750",5,"Nonmatching","Celebrity","1",837,0.837,1,1
"751",5,"Nonmatching","Celebrity","1",417,0.417,1,2
"752",5,"Nonmatching","Celebrity","1",526,0.526,1,2
"753",5,"Nonmatching","Celebrity","1",478,0.478,1,1
"754",5,"Nonmatching","Celebrity","1",513,0.513,1,1
"755",5,"Nonmatching","Celebrity","1",393,0.393,1,2
"756",5,"Nonmatching","Celebrity","1",610,0.61,1,2
"757",5,"Nonmatching","Celebrity","1",378,0.378,0,1
"758",5,"Nonmatching","Celebrity","1",558,0.558,1,2
"759",5,"Nonmatching","Celebrity","1",371,0.371,1,1
"760",5,"Nonmatching","Celebrity","1",504,0.504,0,1
"761",5,"Nonmatching","Celebrity","1",705,0.705,1,1
"762",5,"Nonmatching","Celebrity","1",596,0.596,1,1
"763",5,"Nonmatching","Celebrity","1",721,0.721,1,2
"764",5,"Nonmatching","Celebrity","1",507,0.507,1,2
"765",5,"Nonmatching","Celebrity","1",611,0.611,0,2
"766",5,"Nonmatching","Celebrity","1",767,0.767,1,2
"767",5,"Nonmatching","Celebrity","1",462,0.462,1,2
"768",5,"Nonmatching","Celebrity","1",584,0.584,1,2
"769",5,"Nonmatching","Celebrity","1",422,0.422,1,1
"770",5,"Nonmatching","Celebrity","1",646,0.646,1,1
"771",5,"Nonmatching","Celebrity","1",765,0.765,1,1
"772",5,"Nonmatching","Celebrity","1",562,0.562,1,2
"773",5,"Nonmatching","Celebrity","1",511,0.511,1,1
"774",5,"Nonmatching","Celebrity","1",539,0.539,0,1
"775",5,"Nonmatching","Celebrity","1",440,0.44,1,2
"776",5,"Nonmatching","Celebrity","1",684,0.684,1,2
"777",5,"Nonmatching","Celebrity","1",583,0.583,0,2
"778",5,"Nonmatching","Celebrity","1",460,0.46,1,1
"779",5,"Nonmatching","Celebrity","1",484,0.484,0,1
"780",5,"Nonmatching","Celebrity","1",582,0.582,1,2
"781",6,"Matching","Self","1",344,0.344,1,2
"782",6,"Matching","Self","1",578,0.578,1,1
"783",6,"Matching","Self","1",515,0.515,1,1
"784",6,"Matching","Self","1",529,0.529,1,2
"785",6,"Matching","Self","1",423,0.423,1,1
"786",6,"Matching","Self","1",790,0.79,1,2
"787",6,"Matching","Self","1",465,0.465,1,2
"788",6,"Matching","Self","1",636,0.636,1,1
"789",6,"Matching","Self","1",438,0.438,1,1
"790",6,"Matching","Self","1",482,0.482,1,1
"791",6,"Matching","Self","1",621,0.621,1,2
"792",6,"Matching","Self","1",572,0.572,1,1
"793",6,"Matching","Self","1",486,0.486,1,1
"794",6,"Matching","Self","1",549,0.549,1,1
"795",6,"Matching","Self","1",343,0.343,1,1
"796",6,"Matching","Self","1",341,0.341,1,1
"797",6,"Matching","Self","1",568,0.568,1,2
"798",6,"Matching","Self","1",287,0.287,1,1
"799",6,"Matching","Self","1",497,0.497,1,1
"800",6,"Matching","Self","1",276,0.276,1,2
"801",6,"Matching","Self","1",443,0.443,1,2
"802",6,"Matching","Self","1",568,0.568,1,2
"803",6,"Matching","Self","1",317,0.317,1,1
"804",6,"Matching","Self","1",371,0.371,1,2
"805",6,"Matching","Self","1",470,0.47,1,1
"806",6,"Matching","Self","1",388,0.388,1,2
"807",6,"Matching","Self","1",438,0.438,1,2
"808",6,"Matching","Self","1",447,0.447,1,2
"809",6,"Matching","Self","1",403,0.403,1,1
"810",6,"Matching","Self","1",389,0.389,1,2
"811",6,"Matching","Self","1",458,0.458,1,2
"812",6,"Matching","Self","1",508,0.508,1,1
"813",6,"Matching","Self","1",509,0.509,1,1
"814",6,"Matching","Self","1",801,0.801,1,1
"815",6,"Matching","Self","1",481,0.481,1,1
"816",6,"Matching","Self","1",338,0.338,1,2
"817",6,"Matching","Self","1",464,0.464,1,2
"818",6,"Matching","Self","1",340,0.34,1,2
"819",6,"Matching","Self","1",474,0.474,1,1
"820",6,"Matching","Self","1",337,0.337,1,1
"821",6,"Matching","Self","1",457,0.457,1,2
"822",6,"Matching","Self","1",386,0.386,1,2
"823",6,"Matching","Self","1",701,0.701,0,1
"824",6,"Matching","Self","1",309,0.309,1,2
"825",6,"Matching","Self","1",536,0.536,1,1
"826",6,"Matching","Self","1",424,0.424,1,2
"827",6,"Matching","Self","1",416,0.416,1,2
"828",6,"Matching","Self","1",390,0.39,1,2
"829",6,"Matching","Self","1",393,0.393,1,2
"830",6,"Matching","Self","1",437,0.437,1,1
"831",6,"Matching","Celebrity","1",584,0.584,0,1
"832",6,"Matching","Celebrity","1",873,0.873,0,2
"833",6,"Matching","Celebrity","1",705,0.705,0,1
"834",6,"Matching","Celebrity","1",556,0.556,1,1
"835",6,"Matching","Celebrity","1",683,0.683,0,1
"836",6,"Matching","Celebrity","1",555,0.555,1,2
"837",6,"Matching","Celebrity","1",481,0.481,0,2
"838",6,"Matching","Celebrity","1",348,0.348,1,2
"839",6,"Matching","Celebrity","1",583,0.583,1,1
"840",6,"Matching","Celebrity","1",494,0.494,1,1
"841",6,"Matching","Celebrity","1",707,0.707,1,2
"842",6,"Matching","Celebrity","1",496,0.496,1,1
"843",6,"Matching","Celebrity","1",921,0.921,1,2
"844",6,"Matching","Celebrity","1",367,0.367,0,1
"845",6,"Matching","Celebrity","1",586,0.586,1,1
"846",6,"Matching","Celebrity","1",658,0.658,1,2
"847",6,"Matching","Celebrity","1",964,0.964,0,2
"848",6,"Matching","Celebrity","1",457,0.457,1,1
"849",6,"Matching","Celebrity","1",337,0.337,0,1
"850",6,"Matching","Celebrity","1",444,0.444,1,2
"851",6,"Matching","Celebrity","1",675,0.675,1,2
"852",6,"Matching","Celebrity","1",646,0.646,1,1
"853",6,"Matching","Celebrity","1",367,0.367,0,2
"854",6,"Matching","Celebrity","1",415,0.415,1,1
"855",6,"Matching","Celebrity","1",666,0.666,1,1
"856",6,"Matching","Celebrity","1",506,0.506,0,1
"857",6,"Matching","Celebrity","1",390,0.39,0,2
"858",6,"Matching","Celebrity","1",715,0.715,1,1
"859",6,"Matching","Celebrity","1",436,0.436,1,2
"860",6,"Matching","Celebrity","1",665,0.665,1,1
"861",6,"Matching","Celebrity","1",707,0.707,1,1
"862",6,"Matching","Celebrity","1",719,0.719,1,1
"863",6,"Matching","Celebrity","1",673,0.673,1,2
"864",6,"Matching","Celebrity","1",602,0.602,1,2
"865",6,"Matching","Celebrity","1",543,0.543,1,2
"866",6,"Matching","Celebrity","1",551,0.551,1,2
"867",6,"Matching","Celebrity","1",554,0.554,1,2
"868",6,"Matching","Celebrity","1",709,0.709,1,1
"869",6,"Matching","Celebrity","1",779,0.779,0,2
"870",6,"Matching","Celebrity","1",755,0.755,1,1
"871",6,"Matching","Celebrity","1",637,0.637,1,1
"872",6,"Matching","Celebrity","1",630,0.63,0,2
"873",6,"Matching","Celebrity","1",233,0.233,1,2
"874",6,"Matching","Celebrity","1",330,0.33,1,1
"875",6,"Matching","Celebrity","1",431,0.431,0,2
"876",6,"Matching","Celebrity","1",342,0.342,0,1
"877",6,"Matching","Celebrity","1",714,0.714,0,1
"878",6,"Matching","Celebrity","1",398,0.398,0,2
"879",6,"Nonmatching","Self","1",300,0.3,0,2
"880",6,"Nonmatching","Self","1",410,0.41,0,2
"881",6,"Nonmatching","Self","1",788,0.788,1,1
"882",6,"Nonmatching","Self","1",578,0.578,1,1
"883",6,"Nonmatching","Self","1",519,0.519,1,2
"884",6,"Nonmatching","Self","1",765,0.765,1,1
"885",6,"Nonmatching","Self","1",666,0.666,1,2
"886",6,"Nonmatching","Self","1",274,0.274,0,2
"887",6,"Nonmatching","Self","1",599,0.599,1,2
"888",6,"Nonmatching","Self","1",823,0.823,0,1
"889",6,"Nonmatching","Self","1",594,0.594,1,1
"890",6,"Nonmatching","Self","1",672,0.672,1,2
"891",6,"Nonmatching","Self","1",744,0.744,1,2
"892",6,"Nonmatching","Self","1",483,0.483,1,2
"893",6,"Nonmatching","Self","1",615,0.615,1,1
"894",6,"Nonmatching","Self","1",656,0.656,1,1
"895",6,"Nonmatching","Self","1",492,0.492,1,1
"896",6,"Nonmatching","Self","1",853,0.853,0,1
"897",6,"Nonmatching","Self","1",470,0.47,1,2
"898",6,"Nonmatching","Self","1",591,0.591,0,1
"899",6,"Nonmatching","Self","1",472,0.472,1,1
"900",6,"Nonmatching","Self","1",558,0.558,1,2
"901",6,"Nonmatching","Self","1",644,0.644,0,2
"902",6,"Nonmatching","Self","1",462,0.462,1,2
"903",6,"Nonmatching","Self","1",463,0.463,1,2
"904",6,"Nonmatching","Self","1",521,0.521,0,1
"905",6,"Nonmatching","Self","1",588,0.588,1,2
"906",6,"Nonmatching","Self","1",423,0.423,1,1
"907",6,"Nonmatching","Self","1",890,0.89,1,1
"908",6,"Nonmatching","Self","1",464,0.464,1,1
"909",6,"Nonmatching","Self","1",720,0.72,1,2
"910",6,"Nonmatching","Self","1",457,0.457,1,2
"911",6,"Nonmatching","Self","1",421,0.421,1,1
"912",6,"Nonmatching","Self","1",484,0.484,1,1
"913",6,"Nonmatching","Self","1",832,0.832,1,1
"914",6,"Nonmatching","Self","1",468,0.468,1,2
"915",6,"Nonmatching","Self","1",667,0.667,1,1
"916",6,"Nonmatching","Self","1",508,0.508,0,1
"917",6,"Nonmatching","Self","1",605,0.605,1,1
"918",6,"Nonmatching","Self","1",713,0.713,0,1
"919",6,"Nonmatching","Self","1",613,0.613,0,1
"920",6,"Nonmatching","Self","1",484,0.484,1,2
"921",6,"Nonmatching","Self","1",453,0.453,1,1
"922",6,"Nonmatching","Self","1",621,0.621,1,2
"923",6,"Nonmatching","Self","1",416,0.416,0,1
"924",6,"Nonmatching","Self","1",455,0.455,1,2
"925",6,"Nonmatching","Self","1",497,0.497,1,2
"926",6,"Nonmatching","Celebrity","1",712,0.712,0,2
"927",6,"Nonmatching","Celebrity","1",596,0.596,1,2
"928",6,"Nonmatching","Celebrity","1",565,0.565,1,2
"929",6,"Nonmatching","Celebrity","1",569,0.569,1,2
"930",6,"Nonmatching","Celebrity","1",695,0.695,1,1
"931",6,"Nonmatching","Celebrity","1",887,0.887,1,2
"932",6,"Nonmatching","Celebrity","1",798,0.798,0,1
"933",6,"Nonmatching","Celebrity","1",608,0.608,1,2
"934",6,"Nonmatching","Celebrity","1",600,0.6,0,1
"935",6,"Nonmatching","Celebrity","1",465,0.465,0,1
"936",6,"Nonmatching","Celebrity","1",682,0.682,1,2
"937",6,"Nonmatching","Celebrity","1",524,0.524,0,1
"938",6,"Nonmatching","Celebrity","1",657,0.657,1,2
"939",6,"Nonmatching","Celebrity","1",499,0.499,1,2
"940",6,"Nonmatching","Celebrity","1",591,0.591,1,2
"941",6,"Nonmatching","Celebrity","1",523,0.523,1,1
"942",6,"Nonmatching","Celebrity","1",465,0.465,0,1
"943",6,"Nonmatching","Celebrity","1",785,0.785,1,1
