"","Subject","Gender","Age","Handedness","First_Language","Matching","Origin_Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","English_Identity","Standarlized_Identity"
"4914",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Triangle","Diamond","Circle","Top","m",1.017,1,1017,"You","Stranger"
"4915",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Triangle","Diamond","Circle","Top","m",0.817,1,817,"You","Stranger"
"4916",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Triangle","Diamond","Circle","Bottom","m",0.65,1,650,"You","Stranger"
"4917",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Triangle","Diamond","Circle","Bottom","m",0.75,1,750,"You","Stranger"
"4918",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Triangle","Diamond","Circle","Bottom","m",0.6,1,600,"You","Stranger"
"4919",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Triangle","Diamond","Circle","Top","m",0.617,1,617,"You","Stranger"
"4920",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Triangle","Diamond","Circle","Top","m",0.867,1,867,"You","Stranger"
"4921",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Triangle","Diamond","Circle","Top","m",0.767,1,767,"You","Stranger"
"4922",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Triangle","Diamond","Circle","Bottom","m",0.684,1,684,"You","Stranger"
"4923",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Triangle","Diamond","Circle","Top","m",0.667,1,667,"You","Stranger"
"4924",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Triangle","Diamond","Circle","Bottom","m",1.034,1,1034,"You","Stranger"
"4925",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Triangle","Diamond","Circle","Bottom","m",0.684,1,684,"You","Stranger"
"4926",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Triangle","Diamond","Circle","Top","m",0.783,1,783,"You","Stranger"
"4927",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Triangle","Diamond","Circle","Top","m",0.883,1,883,"You","Stranger"
"4928",16,"Female",21,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Triangle","Diamond","Circle","Bottom","m",0.8,1,800,"You","Stranger"
"4929",17,"Female",20,"r","h","Match","Self","TRAINING","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.95,1,950,"Self","Self"
"4930",17,"Female",20,"r","h","Match","Self","TRAINING","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.667,1,667,"Self","Self"
"4931",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.867,1,867,"Self","Self"
"4932",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.7,1,700,"Self","Self"
"4933",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.733,1,733,"Self","Self"
"4934",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.734,1,734,"Self","Self"
"4935",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.75,1,750,"Self","Self"
"4936",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.7,1,700,"Self","Self"
"4937",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.717,1,717,"Self","Self"
"4938",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.683,1,683,"Self","Self"
"4939",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.75,1,750,"Self","Self"
"4940",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.617,1,617,"Self","Self"
"4941",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.767,1,767,"Self","Self"
"4942",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.683,1,683,"Self","Self"
"4943",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.717,1,717,"Self","Self"
"4944",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.8,1,800,"Self","Self"
"4945",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.667,1,667,"Self","Self"
"4946",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.567,1,567,"Self","Self"
"4947",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.45,1,450,"Self","Self"
"4948",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.5,1,500,"Self","Self"
"4949",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.65,1,650,"Self","Self"
"4950",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.7,1,700,"Self","Self"
"4951",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.6,1,600,"Self","Self"
"4952",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.784,1,784,"Self","Self"
"4953",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.634,1,634,"Self","Self"
"4954",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.734,1,734,"Self","Self"
"4955",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.8,1,800,"Self","Self"
"4956",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.684,1,684,"Self","Self"
"4957",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.767,1,767,"Self","Self"
"4958",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.684,1,684,"Self","Self"
"4959",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.65,1,650,"Self","Self"
"4960",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.7,1,700,"Self","Self"
"4961",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.884,1,884,"Self","Self"
"4962",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.8,1,800,"Self","Self"
"4963",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.717,1,717,"Self","Self"
"4964",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.7,1,700,"Self","Self"
"4965",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Bottom","m",0.834,1,834,"Self","Self"
"4966",17,"Female",20,"r","h","Match","Self","EXPERIMENT","Self","Self","Triangle","Star","Circle","Diamond","Top","m",0.667,1,667,"Self","Self"
"4967",17,"Female",20,"r","h","Match","They","TRAINING","They","They","Triangle","Star","Circle","Diamond","Bottom","None",NA,3,NA,"They","Group-Stranger"
"4968",17,"Female",20,"r","h","Match","They","TRAINING","They","They","Triangle","Star","Circle","Diamond","Top","n",1.05,0,1050,"They","Group-Stranger"
"4969",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","n",1.3,0,1300,"They","Group-Stranger"
"4970",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",0.95,1,950,"They","Group-Stranger"
"4971",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","n",1.267,0,1267,"They","Group-Stranger"
"4972",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",0.933,1,933,"They","Group-Stranger"
"4973",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","n",0.9,0,900,"They","Group-Stranger"
"4974",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",0.817,1,817,"They","Group-Stranger"
"4975",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",1,1,1000,"They","Group-Stranger"
"4976",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",0.95,1,950,"They","Group-Stranger"
"4977",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",0.684,1,684,"They","Group-Stranger"
"4978",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",1.067,1,1067,"They","Group-Stranger"
"4979",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",1.083,1,1083,"They","Group-Stranger"
"4980",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",0.883,1,883,"They","Group-Stranger"
"4981",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",0.983,1,983,"They","Group-Stranger"
"4982",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",0.85,1,850,"They","Group-Stranger"
"4983",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",0.984,1,984,"They","Group-Stranger"
"4984",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",0.783,1,783,"They","Group-Stranger"
"4985",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",0.7,1,700,"They","Group-Stranger"
"4986",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",0.983,1,983,"They","Group-Stranger"
"4987",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",1.3,1,1300,"They","Group-Stranger"
"4988",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",0.733,1,733,"They","Group-Stranger"
"4989",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",0.967,1,967,"They","Group-Stranger"
"4990",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",1.034,1,1034,"They","Group-Stranger"
"4991",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",0.9,1,900,"They","Group-Stranger"
"4992",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",1.117,1,1117,"They","Group-Stranger"
"4993",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",0.967,1,967,"They","Group-Stranger"
"4994",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",0.817,1,817,"They","Group-Stranger"
"4995",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",0.684,1,684,"They","Group-Stranger"
"4996",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",1,1,1000,"They","Group-Stranger"
"4997",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",0.834,1,834,"They","Group-Stranger"
"4998",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","n",0.7,0,700,"They","Group-Stranger"
"4999",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",1.317,1,1317,"They","Group-Stranger"
"5000",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",1.1,1,1100,"They","Group-Stranger"
"5001",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",0.884,1,884,"They","Group-Stranger"
"5002",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",0.75,1,750,"They","Group-Stranger"
"5003",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Top","m",0.65,1,650,"They","Group-Stranger"
"5004",17,"Female",20,"r","h","Match","They","EXPERIMENT","They","They","Triangle","Star","Circle","Diamond","Bottom","m",1.017,1,1017,"They","Group-Stranger"
"5005",17,"Female",20,"r","h","Match","We","TRAINING","We","We","Triangle","Star","Circle","Diamond","Bottom","m",1.25,1,1250,"We","Group-Self"
"5006",17,"Female",20,"r","h","Match","We","TRAINING","We","We","Triangle","Star","Circle","Diamond","Top","m",1.45,1,1450,"We","Group-Self"
"5007",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","n",1.15,0,1150,"We","Group-Self"
"5008",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",1.233,1,1233,"We","Group-Self"
"5009",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",1.25,1,1250,"We","Group-Self"
"5010",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",0.8,1,800,"We","Group-Self"
"5011",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",1.1,1,1100,"We","Group-Self"
"5012",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",0.983,1,983,"We","Group-Self"
"5013",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",0.967,1,967,"We","Group-Self"
"5014",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",0.6,1,600,"We","Group-Self"
"5015",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",1.1,1,1100,"We","Group-Self"
"5016",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",1.034,1,1034,"We","Group-Self"
"5017",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",1.317,1,1317,"We","Group-Self"
"5018",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",0.734,1,734,"We","Group-Self"
"5019",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","n",0.667,0,667,"We","Group-Self"
"5020",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",0.833,1,833,"We","Group-Self"
"5021",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",0.784,1,784,"We","Group-Self"
"5022",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",0.883,1,883,"We","Group-Self"
"5023",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",1.083,1,1083,"We","Group-Self"
"5024",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",0.8,1,800,"We","Group-Self"
"5025",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",0.683,1,683,"We","Group-Self"
"5026",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",0.767,1,767,"We","Group-Self"
"5027",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",0.717,1,717,"We","Group-Self"
"5028",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",0.817,1,817,"We","Group-Self"
"5029",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",0.9,1,900,"We","Group-Self"
"5030",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",0.883,1,883,"We","Group-Self"
"5031",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",1.05,1,1050,"We","Group-Self"
"5032",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",0.717,1,717,"We","Group-Self"
"5033",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",0.717,1,717,"We","Group-Self"
"5034",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",0.834,1,834,"We","Group-Self"
"5035",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",0.85,1,850,"We","Group-Self"
"5036",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",0.8,1,800,"We","Group-Self"
"5037",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Top","m",0.7,1,700,"We","Group-Self"
"5038",17,"Female",20,"r","h","Match","We","EXPERIMENT","We","We","Triangle","Star","Circle","Diamond","Bottom","m",0.85,1,850,"We","Group-Self"
