"","Subject","Age","Gender","Matching","Identity","Session","RT_ms","RT_sec","ACC"
"474",2801,20,"female","Nonmatching","Self","3",661,0.661,1
"475",2801,20,"female","Nonmatching","Self","3",872,0.872,0
"476",2801,20,"female","Nonmatching","Self","3",414,0.414,0
"477",2801,20,"female","Nonmatching","Self","3",872,0.872,1
"478",2801,20,"female","Nonmatching","Self","3",996,0.996,1
"479",2801,20,"female","Nonmatching","Self","3",747,0.747,0
"480",2801,20,"female","Nonmatching","Self","3",940,0.94,1
"481",2801,20,"female","Nonmatching","Friend","1",961,0.961,1
"482",2801,20,"female","Nonmatching","Friend","1",1112,1.112,1
"483",2801,20,"female","Nonmatching","Friend","1",1037,1.037,1
"484",2801,20,"female","Nonmatching","Friend","1",0,0,0
"485",2801,20,"female","Nonmatching","Friend","1",821,0.821,1
"486",2801,20,"female","Nonmatching","Friend","1",724,0.724,1
"487",2801,20,"female","Nonmatching","Friend","1",826,0.826,1
"488",2801,20,"female","Nonmatching","Friend","1",1040,1.04,1
"489",2801,20,"female","Nonmatching","Friend","1",834,0.834,1
"490",2801,20,"female","Nonmatching","Friend","1",743,0.743,0
"491",2801,20,"female","Nonmatching","Friend","1",601,0.601,1
"492",2801,20,"female","Nonmatching","Friend","1",733,0.733,1
"493",2801,20,"female","Nonmatching","Friend","1",727,0.727,1
"494",2801,20,"female","Nonmatching","Friend","1",709,0.709,1
"495",2801,20,"female","Nonmatching","Friend","1",763,0.763,1
"496",2801,20,"female","Nonmatching","Friend","1",823,0.823,1
"497",2801,20,"female","Nonmatching","Friend","1",1013,1.013,0
"498",2801,20,"female","Nonmatching","Friend","1",689,0.689,0
"499",2801,20,"female","Nonmatching","Friend","1",1165,1.165,1
"500",2801,20,"female","Nonmatching","Friend","1",875,0.875,0
"501",2801,20,"female","Nonmatching","Friend","1",877,0.877,1
"502",2801,20,"female","Nonmatching","Friend","1",484,0.484,0
"503",2801,20,"female","Nonmatching","Friend","1",972,0.972,1
"504",2801,20,"female","Nonmatching","Friend","1",1066,1.066,1
"505",2801,20,"female","Nonmatching","Friend","1",731,0.731,0
"506",2801,20,"female","Nonmatching","Friend","1",0,0,0
"507",2801,20,"female","Nonmatching","Friend","1",1052,1.052,1
"508",2801,20,"female","Nonmatching","Friend","1",0,0,0
"509",2801,20,"female","Nonmatching","Friend","1",913,0.913,1
"510",2801,20,"female","Nonmatching","Friend","1",658,0.658,0
"511",2801,20,"female","Nonmatching","Friend","1",0,0,0
"512",2801,20,"female","Nonmatching","Friend","1",829,0.829,1
"513",2801,20,"female","Nonmatching","Friend","1",828,0.828,1
"514",2801,20,"female","Nonmatching","Friend","1",800,0.8,1
"515",2801,20,"female","Nonmatching","Friend","1",1069,1.069,1
"516",2801,20,"female","Nonmatching","Friend","1",595,0.595,1
"517",2801,20,"female","Nonmatching","Friend","1",864,0.864,1
"518",2801,20,"female","Nonmatching","Friend","1",923,0.923,1
"519",2801,20,"female","Nonmatching","Friend","1",783,0.783,0
"520",2801,20,"female","Nonmatching","Friend","1",959,0.959,1
"521",2801,20,"female","Nonmatching","Friend","1",696,0.696,1
"522",2801,20,"female","Nonmatching","Friend","1",1126,1.126,1
"523",2801,20,"female","Nonmatching","Friend","1",729,0.729,0
"524",2801,20,"female","Nonmatching","Friend","1",966,0.966,1
"525",2801,20,"female","Nonmatching","Friend","1",665,0.665,1
"526",2801,20,"female","Nonmatching","Friend","1",863,0.863,1
"527",2801,20,"female","Nonmatching","Friend","1",776,0.776,1
"528",2801,20,"female","Nonmatching","Friend","1",926,0.926,1
"529",2801,20,"female","Nonmatching","Friend","1",905,0.905,1
"530",2801,20,"female","Nonmatching","Friend","1",847,0.847,1
"531",2801,20,"female","Nonmatching","Friend","1",434,0.434,0
"532",2801,20,"female","Nonmatching","Friend","1",800,0.8,1
"533",2801,20,"female","Nonmatching","Friend","1",570,0.57,1
"534",2801,20,"female","Nonmatching","Friend","1",712,0.712,1
"535",2801,20,"female","Nonmatching","Friend","1",667,0.667,1
"536",2801,20,"female","Nonmatching","Friend","1",641,0.641,0
"537",2801,20,"female","Nonmatching","Friend","1",673,0.673,1
"538",2801,20,"female","Nonmatching","Friend","1",1151,1.151,1
"539",2801,20,"female","Nonmatching","Friend","1",722,0.722,1
"540",2801,20,"female","Nonmatching","Friend","1",776,0.776,1
"541",2801,20,"female","Nonmatching","Friend","2",824,0.824,1
"542",2801,20,"female","Nonmatching","Friend","2",956,0.956,1
"543",2801,20,"female","Nonmatching","Friend","2",765,0.765,1
"544",2801,20,"female","Nonmatching","Friend","2",740,0.74,1
"545",2801,20,"female","Nonmatching","Friend","2",1113,1.113,1
"546",2801,20,"female","Nonmatching","Friend","2",1155,1.155,1
"547",2801,20,"female","Nonmatching","Friend","2",0,0,0
"548",2801,20,"female","Nonmatching","Friend","2",972,0.972,1
"549",2801,20,"female","Nonmatching","Friend","2",635,0.635,1
"550",2801,20,"female","Nonmatching","Friend","2",901,0.901,1
"551",2801,20,"female","Nonmatching","Friend","2",1137,1.137,1
"552",2801,20,"female","Nonmatching","Friend","2",749,0.749,1
"553",2801,20,"female","Nonmatching","Friend","2",701,0.701,1
"554",2801,20,"female","Nonmatching","Friend","2",1003,1.003,1
"555",2801,20,"female","Nonmatching","Friend","2",1162,1.162,1
"556",2801,20,"female","Nonmatching","Friend","2",862,0.862,1
"557",2801,20,"female","Nonmatching","Friend","2",709,0.709,1
"558",2801,20,"female","Nonmatching","Friend","2",617,0.617,1
"559",2801,20,"female","Nonmatching","Friend","2",994,0.994,1
"560",2801,20,"female","Nonmatching","Friend","2",510,0.51,0
"561",2801,20,"female","Nonmatching","Friend","2",680,0.68,1
"562",2801,20,"female","Nonmatching","Friend","2",618,0.618,1
"563",2801,20,"female","Nonmatching","Friend","2",830,0.83,1
"564",2801,20,"female","Nonmatching","Friend","2",827,0.827,1
"565",2801,20,"female","Nonmatching","Friend","2",1010,1.01,0
"566",2801,20,"female","Nonmatching","Friend","2",1022,1.022,1
"567",2801,20,"female","Nonmatching","Friend","2",1043,1.043,1
"568",2801,20,"female","Nonmatching","Friend","2",745,0.745,1
"569",2801,20,"female","Nonmatching","Friend","2",705,0.705,1
"570",2801,20,"female","Nonmatching","Friend","2",761,0.761,1
"571",2801,20,"female","Nonmatching","Friend","2",786,0.786,1
"572",2801,20,"female","Nonmatching","Friend","2",664,0.664,1
"573",2801,20,"female","Nonmatching","Friend","2",684,0.684,1
"574",2801,20,"female","Nonmatching","Friend","2",638,0.638,1
"575",2801,20,"female","Nonmatching","Friend","2",810,0.81,1
"576",2801,20,"female","Nonmatching","Friend","2",717,0.717,1
"577",2801,20,"female","Nonmatching","Friend","2",1050,1.05,0
"578",2801,20,"female","Nonmatching","Friend","2",711,0.711,1
"579",2801,20,"female","Nonmatching","Friend","2",463,0.463,0
"580",2801,20,"female","Nonmatching","Friend","2",669,0.669,0
"581",2801,20,"female","Nonmatching","Friend","3",779,0.779,1
"582",2801,20,"female","Nonmatching","Friend","3",921,0.921,0
"583",2801,20,"female","Nonmatching","Friend","3",863,0.863,1
"584",2801,20,"female","Nonmatching","Friend","3",739,0.739,1
"585",2801,20,"female","Nonmatching","Friend","3",730,0.73,1
"586",2801,20,"female","Nonmatching","Friend","3",770,0.77,1
"587",2801,20,"female","Nonmatching","Friend","3",1126,1.126,1
"588",2801,20,"female","Nonmatching","Friend","3",766,0.766,0
"589",2801,20,"female","Nonmatching","Friend","3",670,0.67,1
"590",2801,20,"female","Nonmatching","Friend","3",852,0.852,1
"591",2801,20,"female","Nonmatching","Friend","3",575,0.575,1
"592",2801,20,"female","Nonmatching","Friend","3",906,0.906,0
"593",2801,20,"female","Nonmatching","Friend","3",392,0.392,0
"594",2801,20,"female","Nonmatching","Friend","3",384,0.384,0
"595",2801,20,"female","Nonmatching","Friend","3",0,0,0
"596",2801,20,"female","Nonmatching","Friend","3",676,0.676,1
"597",2801,20,"female","Nonmatching","Friend","3",810,0.81,1
"598",2801,20,"female","Nonmatching","Friend","3",909,0.909,1
"599",2801,20,"female","Nonmatching","Friend","3",761,0.761,0
"600",2801,20,"female","Nonmatching","Friend","3",862,0.862,1
"601",2801,20,"female","Nonmatching","Stranger","1",415,0.415,0
"602",2801,20,"female","Nonmatching","Stranger","1",715,0.715,0
"603",2801,20,"female","Nonmatching","Stranger","1",1007,1.007,1
"604",2801,20,"female","Nonmatching","Stranger","1",832,0.832,1
"605",2801,20,"female","Nonmatching","Stranger","1",980,0.98,0
"606",2801,20,"female","Nonmatching","Stranger","1",720,0.72,0
"607",2801,20,"female","Nonmatching","Stranger","1",616,0.616,0
"608",2801,20,"female","Nonmatching","Stranger","1",810,0.81,1
"609",2801,20,"female","Nonmatching","Stranger","1",798,0.798,1
"610",2801,20,"female","Nonmatching","Stranger","1",908,0.908,1
"611",2801,20,"female","Nonmatching","Stranger","1",748,0.748,1
"612",2801,20,"female","Nonmatching","Stranger","1",585,0.585,1
"613",2801,20,"female","Nonmatching","Stranger","1",955,0.955,1
"614",2801,20,"female","Nonmatching","Stranger","1",561,0.561,0
"615",2801,20,"female","Nonmatching","Stranger","1",621,0.621,0
"616",2801,20,"female","Nonmatching","Stranger","1",749,0.749,1
"617",2801,20,"female","Nonmatching","Stranger","1",915,0.915,1
"618",2801,20,"female","Nonmatching","Stranger","1",953,0.953,1
"619",2801,20,"female","Nonmatching","Stranger","1",704,0.704,1
"620",2801,20,"female","Nonmatching","Stranger","1",613,0.613,0
"621",2801,20,"female","Nonmatching","Stranger","1",777,0.777,0
"622",2801,20,"female","Nonmatching","Stranger","1",1112,1.112,0
"623",2801,20,"female","Nonmatching","Stranger","1",1172,1.172,0
"624",2801,20,"female","Nonmatching","Stranger","1",0,0,0
"625",2801,20,"female","Nonmatching","Stranger","1",1100,1.1,0
"626",2801,20,"female","Nonmatching","Stranger","1",1072,1.072,1
"627",2801,20,"female","Nonmatching","Stranger","1",714,0.714,1
"628",2801,20,"female","Nonmatching","Stranger","1",1008,1.008,0
"629",2801,20,"female","Nonmatching","Stranger","1",1087,1.087,0
"630",2801,20,"female","Nonmatching","Stranger","1",0,0,0
"631",2801,20,"female","Nonmatching","Stranger","1",880,0.88,1
"632",2801,20,"female","Nonmatching","Stranger","1",915,0.915,1
"633",2801,20,"female","Nonmatching","Stranger","1",911,0.911,1
"634",2801,20,"female","Nonmatching","Stranger","1",834,0.834,1
"635",2801,20,"female","Nonmatching","Stranger","1",887,0.887,1
"636",2801,20,"female","Nonmatching","Stranger","1",575,0.575,1
"637",2801,20,"female","Nonmatching","Stranger","1",705,0.705,1
"638",2801,20,"female","Nonmatching","Stranger","1",611,0.611,1
"639",2801,20,"female","Nonmatching","Stranger","1",1041,1.041,0
"640",2801,20,"female","Nonmatching","Stranger","1",917,0.917,1
"641",2801,20,"female","Nonmatching","Stranger","1",776,0.776,1
"642",2801,20,"female","Nonmatching","Stranger","1",838,0.838,1
"643",2801,20,"female","Nonmatching","Stranger","1",912,0.912,1
"644",2801,20,"female","Nonmatching","Stranger","1",686,0.686,1
"645",2801,20,"female","Nonmatching","Stranger","1",696,0.696,1
"646",2801,20,"female","Nonmatching","Stranger","1",942,0.942,1
"647",2801,20,"female","Nonmatching","Stranger","1",713,0.713,1
"648",2801,20,"female","Nonmatching","Stranger","1",1055,1.055,1
"649",2801,20,"female","Nonmatching","Stranger","1",760,0.76,1
"650",2801,20,"female","Nonmatching","Stranger","1",798,0.798,1
"651",2801,20,"female","Nonmatching","Stranger","1",683,0.683,1
"652",2801,20,"female","Nonmatching","Stranger","1",897,0.897,1
"653",2801,20,"female","Nonmatching","Stranger","1",866,0.866,0
"654",2801,20,"female","Nonmatching","Stranger","1",992,0.992,1
"655",2801,20,"female","Nonmatching","Stranger","1",771,0.771,1
"656",2801,20,"female","Nonmatching","Stranger","1",0,0,0
"657",2801,20,"female","Nonmatching","Stranger","1",625,0.625,1
"658",2801,20,"female","Nonmatching","Stranger","1",743,0.743,1
"659",2801,20,"female","Nonmatching","Stranger","1",762,0.762,1
"660",2801,20,"female","Nonmatching","Stranger","1",752,0.752,1
"661",2801,20,"female","Nonmatching","Stranger","2",846,0.846,1
"662",2801,20,"female","Nonmatching","Stranger","2",802,0.802,1
"663",2801,20,"female","Nonmatching","Stranger","2",761,0.761,1
"664",2801,20,"female","Nonmatching","Stranger","2",672,0.672,0
"665",2801,20,"female","Nonmatching","Stranger","2",853,0.853,1
"666",2801,20,"female","Nonmatching","Stranger","2",827,0.827,1
"667",2801,20,"female","Nonmatching","Stranger","2",795,0.795,1
"668",2801,20,"female","Nonmatching","Stranger","2",779,0.779,1
"669",2801,20,"female","Nonmatching","Stranger","2",763,0.763,1
"670",2801,20,"female","Nonmatching","Stranger","2",835,0.835,1
"671",2801,20,"female","Nonmatching","Stranger","2",1034,1.034,1
"672",2801,20,"female","Nonmatching","Stranger","2",739,0.739,1
"673",2801,20,"female","Nonmatching","Stranger","2",631,0.631,1
"674",2801,20,"female","Nonmatching","Stranger","2",977,0.977,1
"675",2801,20,"female","Nonmatching","Stranger","2",631,0.631,1
"676",2801,20,"female","Nonmatching","Stranger","2",653,0.653,1
"677",2801,20,"female","Nonmatching","Stranger","2",720,0.72,1
"678",2801,20,"female","Nonmatching","Stranger","2",804,0.804,1
"679",2801,20,"female","Nonmatching","Stranger","2",812,0.812,1
"680",2801,20,"female","Nonmatching","Stranger","2",780,0.78,1
"681",2801,20,"female","Nonmatching","Stranger","2",836,0.836,1
"682",2801,20,"female","Nonmatching","Stranger","2",746,0.746,1
"683",2801,20,"female","Nonmatching","Stranger","2",581,0.581,1
"684",2801,20,"female","Nonmatching","Stranger","2",653,0.653,1
"685",2801,20,"female","Nonmatching","Stranger","2",894,0.894,1
"686",2801,20,"female","Nonmatching","Stranger","2",952,0.952,1
"687",2801,20,"female","Nonmatching","Stranger","2",1001,1.001,1
"688",2801,20,"female","Nonmatching","Stranger","2",621,0.621,1
"689",2801,20,"female","Nonmatching","Stranger","2",691,0.691,0
"690",2801,20,"female","Nonmatching","Stranger","2",703,0.703,1
"691",2801,20,"female","Nonmatching","Stranger","2",754,0.754,1
"692",2801,20,"female","Nonmatching","Stranger","2",872,0.872,1
"693",2801,20,"female","Nonmatching","Stranger","2",850,0.85,1
"694",2801,20,"female","Nonmatching","Stranger","2",720,0.72,1
"695",2801,20,"female","Nonmatching","Stranger","2",652,0.652,1
"696",2801,20,"female","Nonmatching","Stranger","2",721,0.721,1
"697",2801,20,"female","Nonmatching","Stranger","2",866,0.866,1
"698",2801,20,"female","Nonmatching","Stranger","2",892,0.892,1
"699",2801,20,"female","Nonmatching","Stranger","2",821,0.821,1
"700",2801,20,"female","Nonmatching","Stranger","2",911,0.911,1
"701",2801,20,"female","Nonmatching","Stranger","3",721,0.721,1
"702",2801,20,"female","Nonmatching","Stranger","3",836,0.836,0
"703",2801,20,"female","Nonmatching","Stranger","3",864,0.864,1
"704",2801,20,"female","Nonmatching","Stranger","3",850,0.85,1
"705",2801,20,"female","Nonmatching","Stranger","3",794,0.794,1
"706",2801,20,"female","Nonmatching","Stranger","3",896,0.896,1
"707",2801,20,"female","Nonmatching","Stranger","3",691,0.691,1
"708",2801,20,"female","Nonmatching","Stranger","3",536,0.536,1
"709",2801,20,"female","Nonmatching","Stranger","3",808,0.808,1
"710",2801,20,"female","Nonmatching","Stranger","3",930,0.93,1
"711",2801,20,"female","Nonmatching","Stranger","3",673,0.673,1
"712",2801,20,"female","Nonmatching","Stranger","3",589,0.589,1
"713",2801,20,"female","Nonmatching","Stranger","3",594,0.594,1
"714",2801,20,"female","Nonmatching","Stranger","3",614,0.614,1
"715",2801,20,"female","Nonmatching","Stranger","3",680,0.68,1
"716",2801,20,"female","Nonmatching","Stranger","3",0,0,0
"717",2801,20,"female","Nonmatching","Stranger","3",867,0.867,1
"718",2801,20,"female","Nonmatching","Stranger","3",889,0.889,1
"719",2801,20,"female","Nonmatching","Stranger","3",672,0.672,0
"720",2801,20,"female","Nonmatching","Stranger","3",734,0.734,1
"721",2802,20,"male","Matching","Self","1",0,0,0
"722",2802,20,"male","Matching","Self","1",775,0.775,1
"723",2802,20,"male","Matching","Self","1",623,0.623,1
"724",2802,20,"male","Matching","Self","1",633,0.633,0
"725",2802,20,"male","Matching","Self","1",869,0.869,1
"726",2802,20,"male","Matching","Self","1",553,0.553,1
"727",2802,20,"male","Matching","Self","1",725,0.725,1
"728",2802,20,"male","Matching","Self","1",976,0.976,1
"729",2802,20,"male","Matching","Self","1",1051,1.051,1
"730",2802,20,"male","Matching","Self","1",729,0.729,1
"731",2802,20,"male","Matching","Self","1",744,0.744,1
"732",2802,20,"male","Matching","Self","1",949,0.949,1
"733",2802,20,"male","Matching","Self","1",579,0.579,1
"734",2802,20,"male","Matching","Self","1",712,0.712,1
"735",2802,20,"male","Matching","Self","1",761,0.761,0
"736",2802,20,"male","Matching","Self","1",775,0.775,1
"737",2802,20,"male","Matching","Self","1",985,0.985,1
"738",2802,20,"male","Matching","Self","1",0,0,0
"739",2802,20,"male","Matching","Self","1",1004,1.004,1
"740",2802,20,"male","Matching","Self","1",864,0.864,1
"741",2802,20,"male","Matching","Self","1",796,0.796,1
"742",2802,20,"male","Matching","Self","1",552,0.552,1
"743",2802,20,"male","Matching","Self","1",523,0.523,1
"744",2802,20,"male","Matching","Self","1",871,0.871,1
"745",2802,20,"male","Matching","Self","1",687,0.687,1
"746",2802,20,"male","Matching","Self","1",953,0.953,1
"747",2802,20,"male","Matching","Self","1",628,0.628,1
"748",2802,20,"male","Matching","Self","1",679,0.679,1
"749",2802,20,"male","Matching","Self","1",848,0.848,1
"750",2802,20,"male","Matching","Self","1",633,0.633,1
"751",2802,20,"male","Matching","Self","1",669,0.669,1
