"","Subject","Gender","Age","Handedness","Matching","Identity","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","VisualAngle","Color","Contrast"
"3081",22,"female",19,"right","comp","Mutter",277,0.277,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3082",22,"female",19,"right","comp","Mutter",252,0.252,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3083",22,"female",19,"right","comp","Mutter",198,0.198,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3084",22,"female",19,"right","comp","Mutter",242,0.242,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3085",22,"female",19,"right","comp","Mutter",245,0.245,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3086",22,"female",19,"right","comp","Mutter",254,0.254,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3087",22,"female",19,"right","comp","Mutter",195,0.195,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3088",22,"female",19,"right","comp","Mutter",260,0.26,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3089",22,"female",19,"right","comp","Mutter",173,0.173,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3090",22,"female",19,"right","comp","Mutter",133,0.133,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3091",22,"female",19,"right","comp","Mutter",284,0.284,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3092",22,"female",19,"right","comp","Mutter",274,0.274,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3093",22,"female",19,"right","comp","Mutter",211,0.211,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3094",22,"female",19,"right","comp","Mutter",282,0.282,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3095",22,"female",19,"right","comp","Mutter",227,0.227,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3096",22,"female",19,"right","comp","Mutter",257,0.257,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3097",22,"female",19,"right","incomp","Bekannter",225,0.225,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3098",22,"female",19,"right","incomp","Bekannter",146,0.146,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3099",22,"female",19,"right","incomp","Bekannter",142,0.142,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3100",22,"female",19,"right","incomp","Bekannter",162,0.162,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3101",22,"female",19,"right","incomp","Bekannter",199,0.199,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3102",22,"female",19,"right","incomp","Bekannter",264,0.264,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3103",22,"female",19,"right","incomp","Bekannter",164,0.164,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3104",22,"female",19,"right","incomp","Bekannter",200,0.2,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3105",22,"female",19,"right","incomp","Bekannter",305,0.305,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3106",22,"female",19,"right","incomp","Bekannter",276,0.276,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3107",22,"female",19,"right","incomp","Bekannter",203,0.203,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3108",22,"female",19,"right","incomp","Bekannter",316,0.316,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3109",22,"female",19,"right","incomp","Bekannter",272,0.272,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3110",22,"female",19,"right","incomp","Bekannter",349,0.349,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3111",22,"female",19,"right","incomp","Bekannter",269,0.269,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3112",22,"female",19,"right","incomp","Bekannter",299,0.299,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3113",22,"female",19,"right","incomp","Bekannter",136,0.136,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3114",22,"female",19,"right","incomp","Bekannter",263,0.263,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3115",22,"female",19,"right","incomp","Bekannter",376,0.376,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3116",22,"female",19,"right","incomp","Bekannter",362,0.362,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3117",22,"female",19,"right","incomp","Bekannter",291,0.291,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3118",22,"female",19,"right","incomp","Bekannter",391,0.391,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3119",22,"female",19,"right","incomp","Bekannter",300,0.3,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3120",22,"female",19,"right","incomp","Bekannter",384,0.384,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3121",22,"female",19,"right","incomp","Ich",4626,4.626,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3122",22,"female",19,"right","incomp","Ich",263,0.263,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3123",22,"female",19,"right","incomp","Ich",190,0.19,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3124",22,"female",19,"right","incomp","Ich",270,0.27,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3125",22,"female",19,"right","incomp","Ich",191,0.191,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3126",22,"female",19,"right","incomp","Ich",285,0.285,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3127",22,"female",19,"right","incomp","Ich",67,0.067,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3128",22,"female",19,"right","incomp","Ich",178,0.178,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3129",22,"female",19,"right","incomp","Ich",275,0.275,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3130",22,"female",19,"right","incomp","Ich",259,0.259,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3131",22,"female",19,"right","incomp","Ich",328,0.328,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3132",22,"female",19,"right","incomp","Ich",261,0.261,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3133",22,"female",19,"right","incomp","Ich",276,0.276,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3134",22,"female",19,"right","incomp","Ich",168,0.168,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3135",22,"female",19,"right","incomp","Ich",310,0.31,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3136",22,"female",19,"right","incomp","Ich",170,0.17,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3137",22,"female",19,"right","incomp","Ich",349,0.349,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3138",22,"female",19,"right","incomp","Ich",283,0.283,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3139",22,"female",19,"right","incomp","Ich",334,0.334,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3140",22,"female",19,"right","incomp","Ich",418,0.418,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3141",22,"female",19,"right","incomp","Ich",256,0.256,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3142",22,"female",19,"right","incomp","Ich",299,0.299,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3143",22,"female",19,"right","incomp","Ich",344,0.344,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3144",22,"female",19,"right","incomp","Ich",275,0.275,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3145",22,"female",19,"right","incomp","Mutter",528,0.528,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3146",22,"female",19,"right","incomp","Mutter",256,0.256,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3147",22,"female",19,"right","incomp","Mutter",192,0.192,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3148",22,"female",19,"right","incomp","Mutter",227,0.227,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3149",22,"female",19,"right","incomp","Mutter",106,0.106,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3150",22,"female",19,"right","incomp","Mutter",214,0.214,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3151",22,"female",19,"right","incomp","Mutter",237,0.237,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3152",22,"female",19,"right","incomp","Mutter",254,0.254,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3153",22,"female",19,"right","incomp","Mutter",153,0.153,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3154",22,"female",19,"right","incomp","Mutter",274,0.274,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3155",22,"female",19,"right","incomp","Mutter",243,0.243,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3156",22,"female",19,"right","incomp","Mutter",274,0.274,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3157",22,"female",19,"right","incomp","Mutter",10,0.01,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3158",22,"female",19,"right","incomp","Mutter",104,0.104,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3159",22,"female",19,"right","incomp","Mutter",289,0.289,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3160",22,"female",19,"right","incomp","Mutter",125,0.125,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3161",22,"female",19,"right","incomp","Mutter",496,0.496,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3162",22,"female",19,"right","incomp","Mutter",361,0.361,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3163",22,"female",19,"right","incomp","Mutter",433,0.433,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3164",22,"female",19,"right","incomp","Mutter",337,0.337,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3165",22,"female",19,"right","incomp","Mutter",369,0.369,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3166",22,"female",19,"right","incomp","Mutter",352,0.352,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3167",22,"female",19,"right","incomp","Mutter",316,0.316,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3168",22,"female",19,"right","incomp","Mutter",244,0.244,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3169",23,"female",19,"right","comp","Bekannter",1877,1.877,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3170",23,"female",19,"right","comp","Bekannter",961,0.961,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3171",23,"female",19,"right","comp","Bekannter",659,0.659,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3172",23,"female",19,"right","comp","Bekannter",375,0.375,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3173",23,"female",19,"right","comp","Bekannter",347,0.347,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3174",23,"female",19,"right","comp","Bekannter",594,0.594,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3175",23,"female",19,"right","comp","Bekannter",568,0.568,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3176",23,"female",19,"right","comp","Bekannter",610,0.61,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3177",23,"female",19,"right","comp","Bekannter",235,0.235,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3178",23,"female",19,"right","comp","Bekannter",1046,1.046,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3179",23,"female",19,"right","comp","Bekannter",512,0.512,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3180",23,"female",19,"right","comp","Bekannter",696,0.696,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3181",23,"female",19,"right","comp","Bekannter",491,0.491,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3182",23,"female",19,"right","comp","Bekannter",475,0.475,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3183",23,"female",19,"right","comp","Bekannter",363,0.363,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3184",23,"female",19,"right","comp","Bekannter",395,0.395,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3185",23,"female",19,"right","comp","Bekannter",589,0.589,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3186",23,"female",19,"right","comp","Bekannter",568,0.568,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3187",23,"female",19,"right","comp","Bekannter",455,0.455,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3188",23,"female",19,"right","comp","Bekannter",435,0.435,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3189",23,"female",19,"right","comp","Bekannter",452,0.452,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3190",23,"female",19,"right","comp","Bekannter",540,0.54,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3191",23,"female",19,"right","comp","Bekannter",594,0.594,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3192",23,"female",19,"right","comp","Bekannter",489,0.489,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3193",23,"female",19,"right","comp","Ich",1130,1.13,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3194",23,"female",19,"right","comp","Ich",683,0.683,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3195",23,"female",19,"right","comp","Ich",1256,1.256,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3196",23,"female",19,"right","comp","Ich",333,0.333,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3197",23,"female",19,"right","comp","Ich",447,0.447,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3198",23,"female",19,"right","comp","Ich",501,0.501,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3199",23,"female",19,"right","comp","Ich",543,0.543,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3200",23,"female",19,"right","comp","Ich",286,0.286,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3201",23,"female",19,"right","comp","Ich",445,0.445,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3202",23,"female",19,"right","comp","Ich",291,0.291,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3203",23,"female",19,"right","comp","Ich",904,0.904,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3204",23,"female",19,"right","comp","Ich",377,0.377,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3205",23,"female",19,"right","comp","Ich",563,0.563,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3206",23,"female",19,"right","comp","Ich",429,0.429,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3207",23,"female",19,"right","comp","Ich",270,0.27,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3208",23,"female",19,"right","comp","Ich",446,0.446,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3209",23,"female",19,"right","comp","Ich",866,0.866,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3210",23,"female",19,"right","comp","Ich",484,0.484,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3211",23,"female",19,"right","comp","Ich",349,0.349,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3212",23,"female",19,"right","comp","Ich",703,0.703,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3213",23,"female",19,"right","comp","Ich",354,0.354,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3214",23,"female",19,"right","comp","Ich",522,0.522,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3215",23,"female",19,"right","comp","Ich",722,0.722,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3216",23,"female",19,"right","comp","Ich",853,0.853,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3217",23,"female",19,"right","comp","Mutter",998,0.998,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3218",23,"female",19,"right","comp","Mutter",763,0.763,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3219",23,"female",19,"right","comp","Mutter",554,0.554,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3220",23,"female",19,"right","comp","Mutter",497,0.497,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3221",23,"female",19,"right","comp","Mutter",387,0.387,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3222",23,"female",19,"right","comp","Mutter",423,0.423,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3223",23,"female",19,"right","comp","Mutter",576,0.576,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3224",23,"female",19,"right","comp","Mutter",331,0.331,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3225",23,"female",19,"right","comp","Mutter",1294,1.294,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3226",23,"female",19,"right","comp","Mutter",483,0.483,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3227",23,"female",19,"right","comp","Mutter",405,0.405,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3228",23,"female",19,"right","comp","Mutter",495,0.495,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3229",23,"female",19,"right","comp","Mutter",438,0.438,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3230",23,"female",19,"right","comp","Mutter",755,0.755,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3231",23,"female",19,"right","comp","Mutter",432,0.432,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3232",23,"female",19,"right","comp","Mutter",276,0.276,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3233",23,"female",19,"right","comp","Mutter",530,0.53,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3234",23,"female",19,"right","comp","Mutter",583,0.583,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3235",23,"female",19,"right","comp","Mutter",425,0.425,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3236",23,"female",19,"right","comp","Mutter",457,0.457,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3237",23,"female",19,"right","comp","Mutter",372,0.372,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3238",23,"female",19,"right","comp","Mutter",655,0.655,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3239",23,"female",19,"right","comp","Mutter",593,0.593,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3240",23,"female",19,"right","comp","Mutter",565,0.565,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3241",23,"female",19,"right","incomp","Bekannter",2701,2.701,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3242",23,"female",19,"right","incomp","Bekannter",664,0.664,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3243",23,"female",19,"right","incomp","Bekannter",559,0.559,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3244",23,"female",19,"right","incomp","Bekannter",728,0.728,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3245",23,"female",19,"right","incomp","Bekannter",584,0.584,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3246",23,"female",19,"right","incomp","Bekannter",483,0.483,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3247",23,"female",19,"right","incomp","Bekannter",560,0.56,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3248",23,"female",19,"right","incomp","Bekannter",625,0.625,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3249",23,"female",19,"right","incomp","Bekannter",303,0.303,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3250",23,"female",19,"right","incomp","Bekannter",590,0.59,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3251",23,"female",19,"right","incomp","Bekannter",852,0.852,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3252",23,"female",19,"right","incomp","Bekannter",634,0.634,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3253",23,"female",19,"right","incomp","Bekannter",695,0.695,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3254",23,"female",19,"right","incomp","Bekannter",532,0.532,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3255",23,"female",19,"right","incomp","Bekannter",551,0.551,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3256",23,"female",19,"right","incomp","Bekannter",747,0.747,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3257",23,"female",19,"right","incomp","Bekannter",446,0.446,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3258",23,"female",19,"right","incomp","Bekannter",643,0.643,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3259",23,"female",19,"right","incomp","Bekannter",584,0.584,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3260",23,"female",19,"right","incomp","Bekannter",450,0.45,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3261",23,"female",19,"right","incomp","Bekannter",680,0.68,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3262",23,"female",19,"right","incomp","Bekannter",579,0.579,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3263",23,"female",19,"right","incomp","Bekannter",602,0.602,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3264",23,"female",19,"right","incomp","Bekannter",517,0.517,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3265",23,"female",19,"right","incomp","Ich",1081,1.081,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3266",23,"female",19,"right","incomp","Ich",458,0.458,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3267",23,"female",19,"right","incomp","Ich",517,0.517,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3268",23,"female",19,"right","incomp","Ich",503,0.503,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3269",23,"female",19,"right","incomp","Ich",589,0.589,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3270",23,"female",19,"right","incomp","Ich",502,0.502,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3271",23,"female",19,"right","incomp","Ich",558,0.558,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3272",23,"female",19,"right","incomp","Ich",369,0.369,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3273",23,"female",19,"right","incomp","Ich",530,0.53,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3274",23,"female",19,"right","incomp","Ich",389,0.389,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3275",23,"female",19,"right","incomp","Ich",577,0.577,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3276",23,"female",19,"right","incomp","Ich",682,0.682,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3277",23,"female",19,"right","incomp","Ich",484,0.484,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3278",23,"female",19,"right","incomp","Ich",774,0.774,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3279",23,"female",19,"right","incomp","Ich",412,0.412,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3280",23,"female",19,"right","incomp","Ich",476,0.476,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3281",23,"female",19,"right","incomp","Ich",788,0.788,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3282",23,"female",19,"right","incomp","Ich",560,0.56,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3283",23,"female",19,"right","incomp","Ich",548,0.548,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3284",23,"female",19,"right","incomp","Ich",494,0.494,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3285",23,"female",19,"right","incomp","Ich",427,0.427,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3286",23,"female",19,"right","incomp","Ich",614,0.614,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3287",23,"female",19,"right","incomp","Ich",539,0.539,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3288",23,"female",19,"right","incomp","Ich",440,0.44,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3289",23,"female",19,"right","incomp","Mutter",778,0.778,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3290",23,"female",19,"right","incomp","Mutter",565,0.565,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3291",23,"female",19,"right","incomp","Mutter",549,0.549,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3292",23,"female",19,"right","incomp","Mutter",394,0.394,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3293",23,"female",19,"right","incomp","Mutter",552,0.552,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3294",23,"female",19,"right","incomp","Mutter",500,0.5,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3295",23,"female",19,"right","incomp","Mutter",530,0.53,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3296",23,"female",19,"right","incomp","Mutter",593,0.593,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3297",23,"female",19,"right","incomp","Mutter",377,0.377,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3298",23,"female",19,"right","incomp","Mutter",666,0.666,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3299",23,"female",19,"right","incomp","Mutter",559,0.559,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3300",23,"female",19,"right","incomp","Mutter",651,0.651,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3301",23,"female",19,"right","incomp","Mutter",731,0.731,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3302",23,"female",19,"right","incomp","Mutter",952,0.952,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3303",23,"female",19,"right","incomp","Mutter",498,0.498,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3304",23,"female",19,"right","incomp","Mutter",473,0.473,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3305",23,"female",19,"right","incomp","Mutter",456,0.456,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3306",23,"female",19,"right","incomp","Mutter",592,0.592,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3307",23,"female",19,"right","incomp","Mutter",479,0.479,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3308",23,"female",19,"right","incomp","Mutter",680,0.68,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"3309",23,"female",19,"right","incomp","Mutter",658,0.658,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
