"Subject","Age","Gender","Handedness","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
2832782,22,"Mujer","Diestro",2,76,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",5,272,0.272,0
2832782,22,"Mujer","Diestro",2,77,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,434,0.434,0
2832782,22,"Mujer","Diestro",2,78,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,605,0.605,1
2832782,22,"Mujer","Diestro",2,79,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,848,0.848,1
2832782,22,"Mujer","Diestro",2,80,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,558,0.558,1
2832782,22,"Mujer","Diestro",2,81,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,410,0.41,1
2832782,22,"Mujer","Diestro",2,82,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,495,0.495,1
2832782,22,"Mujer","Diestro",2,83,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,683,0.683,1
2832782,22,"Mujer","Diestro",2,84,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,675,0.675,1
2832782,22,"Mujer","Diestro",2,85,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,537,0.537,1
2832782,22,"Mujer","Diestro",2,86,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,874,0.874,1
2832782,22,"Mujer","Diestro",2,87,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,420,0.42,1
2832782,22,"Mujer","Diestro",2,88,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,325,0.325,0
2832782,22,"Mujer","Diestro",2,89,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,600,0.6,1
2832782,22,"Mujer","Diestro",2,90,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,681,0.681,1
2832782,22,"Mujer","Diestro",2,91,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,280,0.28,1
2832782,22,"Mujer","Diestro",2,92,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,550,0.55,1
2832782,22,"Mujer","Diestro",2,93,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,520,0.52,1
2832782,22,"Mujer","Diestro",2,94,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,440,0.44,1
2832782,22,"Mujer","Diestro",2,95,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,359,0.359,1
2832782,22,"Mujer","Diestro",2,96,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,459,0.459,0
2832782,22,"Mujer","Diestro",3,97,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,614,0.614,1
2832782,22,"Mujer","Diestro",3,98,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,688,0.688,1
2832782,22,"Mujer","Diestro",3,99,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,700,0.7,0
2832782,22,"Mujer","Diestro",3,100,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,731,0.731,1
2832782,22,"Mujer","Diestro",3,101,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,681,0.681,1
2832782,22,"Mujer","Diestro",3,102,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,467,0.467,1
2832782,22,"Mujer","Diestro",3,103,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,517,0.517,1
2832782,22,"Mujer","Diestro",3,104,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,648,0.648,1
2832782,22,"Mujer","Diestro",3,105,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,785,0.785,1
2832782,22,"Mujer","Diestro",3,106,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,663,0.663,1
2832782,22,"Mujer","Diestro",3,107,"circulo","tu","Matching","Self","Self","Self","Self",5,538,0.538,1
2832782,22,"Mujer","Diestro",3,108,"circulo","tu","Matching","Self","Self","Self","Self",5,529,0.529,1
2832782,22,"Mujer","Diestro",3,109,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,791,0.791,1
2832782,22,"Mujer","Diestro",3,110,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,848,0.848,1
2832782,22,"Mujer","Diestro",3,111,"circulo","tu","Matching","Self","Self","Self","Self",5,453,0.453,1
2832782,22,"Mujer","Diestro",3,112,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,662,0.662,1
2832782,22,"Mujer","Diestro",3,113,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,874,0.874,1
2832782,22,"Mujer","Diestro",3,114,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,585,0.585,1
2832782,22,"Mujer","Diestro",3,115,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,820,0.82,1
2832782,22,"Mujer","Diestro",3,116,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,511,0.511,1
2832782,22,"Mujer","Diestro",3,117,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,349,0.349,1
2832782,22,"Mujer","Diestro",3,118,"circulo","tu","Matching","Self","Self","Self","Self",5,457,0.457,1
2832782,22,"Mujer","Diestro",3,119,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,671,0.671,1
2832782,22,"Mujer","Diestro",3,120,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,441,0.441,1
2832782,22,"Mujer","Diestro",3,121,"circulo","tu","Matching","Self","Self","Self","Self",5,566,0.566,1
2832782,22,"Mujer","Diestro",3,122,"circulo","tu","Matching","Self","Self","Self","Self",5,436,0.436,1
2832782,22,"Mujer","Diestro",3,123,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,801,0.801,1
2832782,22,"Mujer","Diestro",3,124,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,652,0.652,1
2832782,22,"Mujer","Diestro",3,125,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,597,0.597,1
2832782,22,"Mujer","Diestro",3,126,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,620,0.62,1
2832782,22,"Mujer","Diestro",3,127,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,702,0.702,1
2832782,22,"Mujer","Diestro",3,128,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,525,0.525,1
2832782,22,"Mujer","Diestro",3,129,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,447,0.447,1
2832782,22,"Mujer","Diestro",3,130,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,513,0.513,1
2832782,22,"Mujer","Diestro",3,131,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,821,0.821,1
2832782,22,"Mujer","Diestro",3,132,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,525,0.525,1
2832782,22,"Mujer","Diestro",3,133,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,801,0.801,1
2832782,22,"Mujer","Diestro",3,134,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,803,0.803,1
2832782,22,"Mujer","Diestro",3,135,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,815,0.815,1
2832782,22,"Mujer","Diestro",3,136,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,718,0.718,1
2832782,22,"Mujer","Diestro",3,137,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,744,0.744,1
2832782,22,"Mujer","Diestro",3,138,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,706,0.706,1
2832782,22,"Mujer","Diestro",3,139,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,391,0.391,1
2832782,22,"Mujer","Diestro",3,140,"circulo","tu","Matching","Self","Self","Self","Self",5,606,0.606,1
2832782,22,"Mujer","Diestro",3,141,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,507,0.507,1
2832782,22,"Mujer","Diestro",3,142,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,579,0.579,1
2832782,22,"Mujer","Diestro",3,143,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,662,0.662,1
2832782,22,"Mujer","Diestro",3,144,"circulo","tu","Matching","Self","Self","Self","Self",5,442,0.442,1
2832782,22,"Mujer","Diestro",4,145,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,420,0.42,1
2832782,22,"Mujer","Diestro",4,146,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,731,0.731,1
2832782,22,"Mujer","Diestro",4,147,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,554,0.554,1
2832782,22,"Mujer","Diestro",4,148,"circulo","tu","Matching","Self","Self","Self","Self",1,763,0.763,0
2832782,22,"Mujer","Diestro",4,149,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,443,0.443,1
2832782,22,"Mujer","Diestro",4,150,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,544,0.544,1
2832782,22,"Mujer","Diestro",4,151,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,358,0.358,1
2832782,22,"Mujer","Diestro",4,152,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,700,0.7,1
2832782,22,"Mujer","Diestro",4,153,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,435,0.435,1
2832782,22,"Mujer","Diestro",4,154,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,566,0.566,1
2832782,22,"Mujer","Diestro",4,155,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,857,0.857,1
2832782,22,"Mujer","Diestro",4,156,"circulo","tu","Matching","Self","Self","Self","Self",1,295,0.295,0
2832782,22,"Mujer","Diestro",4,157,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,595,0.595,0
2832782,22,"Mujer","Diestro",4,158,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",NA,0,0,0
2832782,22,"Mujer","Diestro",4,159,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,590,0.59,1
2832782,22,"Mujer","Diestro",4,160,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,405,0.405,1
2832782,22,"Mujer","Diestro",4,161,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,555,0.555,1
2832782,22,"Mujer","Diestro",4,162,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,566,0.566,1
2832782,22,"Mujer","Diestro",4,163,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,579,0.579,1
2832782,22,"Mujer","Diestro",4,164,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,544,0.544,1
2832782,22,"Mujer","Diestro",4,165,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,432,0.432,1
2832782,22,"Mujer","Diestro",4,166,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,709,0.709,1
2832782,22,"Mujer","Diestro",4,167,"circulo","tu","Matching","Self","Self","Self","Self",5,361,0.361,1
2832782,22,"Mujer","Diestro",4,168,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,623,0.623,1
2832782,22,"Mujer","Diestro",4,169,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,735,0.735,1
2832782,22,"Mujer","Diestro",4,170,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,370,0.37,1
2832782,22,"Mujer","Diestro",4,171,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,501,0.501,1
2832782,22,"Mujer","Diestro",4,172,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,645,0.645,1
2832782,22,"Mujer","Diestro",4,173,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,674,0.674,1
2832782,22,"Mujer","Diestro",4,174,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,360,0.36,1
2832782,22,"Mujer","Diestro",4,175,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,914,0.914,1
2832782,22,"Mujer","Diestro",4,176,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,664,0.664,1
2832782,22,"Mujer","Diestro",4,177,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",1,365,0.365,0
2832782,22,"Mujer","Diestro",4,178,"circulo","tu","Matching","Self","Self","Self","Self",5,497,0.497,1
2832782,22,"Mujer","Diestro",4,179,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,668,0.668,1
2832782,22,"Mujer","Diestro",4,180,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,555,0.555,1
2832782,22,"Mujer","Diestro",4,181,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,1000,1,1
2832782,22,"Mujer","Diestro",4,182,"circulo","tu","Matching","Self","Self","Self","Self",5,399,0.399,1
2832782,22,"Mujer","Diestro",4,183,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,535,0.535,1
2832782,22,"Mujer","Diestro",4,184,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,920,0.92,1
2832782,22,"Mujer","Diestro",4,185,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,662,0.662,1
2832782,22,"Mujer","Diestro",4,186,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,481,0.481,1
2832782,22,"Mujer","Diestro",4,187,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,527,0.527,1
2832782,22,"Mujer","Diestro",4,188,"circulo","tu","Matching","Self","Self","Self","Self",5,505,0.505,1
2832782,22,"Mujer","Diestro",4,189,"circulo","tu","Matching","Self","Self","Self","Self",5,568,0.568,1
2832782,22,"Mujer","Diestro",4,190,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,541,0.541,1
2832782,22,"Mujer","Diestro",4,191,"circulo","tu","Matching","Self","Self","Self","Self",5,493,0.493,1
2832782,22,"Mujer","Diestro",4,192,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,530,0.53,1
2832782,22,"Mujer","Diestro",5,193,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,367,0.367,1
2832782,22,"Mujer","Diestro",5,194,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,206,0.206,0
2832782,22,"Mujer","Diestro",5,195,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,632,0.632,1
2832782,22,"Mujer","Diestro",5,196,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,573,0.573,0
2832782,22,"Mujer","Diestro",5,197,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,444,0.444,1
2832782,22,"Mujer","Diestro",5,198,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,514,0.514,1
2832782,22,"Mujer","Diestro",5,199,"circulo","tu","Matching","Self","Self","Self","Self",5,249,0.249,1
2832782,22,"Mujer","Diestro",5,200,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,696,0.696,1
2832782,22,"Mujer","Diestro",5,201,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,601,0.601,1
2832782,22,"Mujer","Diestro",5,202,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",5,365,0.365,0
2832782,22,"Mujer","Diestro",5,203,"circulo","tu","Matching","Self","Self","Self","Self",5,452,0.452,1
2832782,22,"Mujer","Diestro",5,204,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,595,0.595,0
2832782,22,"Mujer","Diestro",5,205,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,630,0.63,1
2832782,22,"Mujer","Diestro",5,206,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,917,0.917,1
2832782,22,"Mujer","Diestro",5,207,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,433,0.433,1
2832782,22,"Mujer","Diestro",5,208,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",5,448,0.448,0
2832782,22,"Mujer","Diestro",5,209,"circulo","tu","Matching","Self","Self","Self","Self",5,460,0.46,1
2832782,22,"Mujer","Diestro",5,210,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,576,0.576,1
2832782,22,"Mujer","Diestro",5,211,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,468,0.468,1
2832782,22,"Mujer","Diestro",5,212,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,551,0.551,1
2832782,22,"Mujer","Diestro",5,213,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,540,0.54,1
2832782,22,"Mujer","Diestro",5,214,"circulo","tu","Matching","Self","Self","Self","Self",5,479,0.479,1
2832782,22,"Mujer","Diestro",5,215,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,570,0.57,1
2832782,22,"Mujer","Diestro",5,216,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,793,0.793,1
2832782,22,"Mujer","Diestro",5,217,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,506,0.506,1
2832782,22,"Mujer","Diestro",5,218,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,705,0.705,1
2832782,22,"Mujer","Diestro",5,219,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,577,0.577,1
2832782,22,"Mujer","Diestro",5,220,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,622,0.622,1
2832782,22,"Mujer","Diestro",5,221,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,609,0.609,1
2832782,22,"Mujer","Diestro",5,222,"circulo","tu","Matching","Self","Self","Self","Self",5,469,0.469,1
2832782,22,"Mujer","Diestro",5,223,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,765,0.765,1
2832782,22,"Mujer","Diestro",5,224,"circulo","tu","Matching","Self","Self","Self","Self",5,484,0.484,1
2832782,22,"Mujer","Diestro",5,225,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,580,0.58,1
2832782,22,"Mujer","Diestro",5,226,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,687,0.687,1
2832782,22,"Mujer","Diestro",5,227,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,521,0.521,1
2832782,22,"Mujer","Diestro",5,228,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,310,0.31,1
2832782,22,"Mujer","Diestro",5,229,"circulo","tu","Matching","Self","Self","Self","Self",5,354,0.354,1
2832782,22,"Mujer","Diestro",5,230,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,551,0.551,1
2832782,22,"Mujer","Diestro",5,231,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,491,0.491,1
2832782,22,"Mujer","Diestro",5,232,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,543,0.543,1
2832782,22,"Mujer","Diestro",5,233,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",5,427,0.427,0
2832782,22,"Mujer","Diestro",5,234,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,482,0.482,1
2832782,22,"Mujer","Diestro",5,235,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,348,0.348,1
2832782,22,"Mujer","Diestro",5,236,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,837,0.837,1
2832782,22,"Mujer","Diestro",5,237,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,374,0.374,1
2832782,22,"Mujer","Diestro",5,238,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,350,0.35,1
2832782,22,"Mujer","Diestro",5,239,"circulo","tu","Matching","Self","Self","Self","Self",5,444,0.444,1
2832782,22,"Mujer","Diestro",5,240,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,583,0.583,1
5390520,18,"Mujer","Diestro",1,1,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,1003,1.003,1
5390520,18,"Mujer","Diestro",1,2,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,758,0.758,1
5390520,18,"Mujer","Diestro",1,3,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,1016,1.016,1
5390520,18,"Mujer","Diestro",1,4,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,748,0.748,0
5390520,18,"Mujer","Diestro",1,5,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,946,0.946,1
5390520,18,"Mujer","Diestro",1,6,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,847,0.847,0
5390520,18,"Mujer","Diestro",1,7,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,796,0.796,1
5390520,18,"Mujer","Diestro",1,8,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,655,0.655,1
5390520,18,"Mujer","Diestro",1,9,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,1011,1.011,1
5390520,18,"Mujer","Diestro",1,10,"triangulo","tu","Matching","Self","Self","Self","Self",5,500,0.5,1
5390520,18,"Mujer","Diestro",1,11,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,740,0.74,1
5390520,18,"Mujer","Diestro",1,12,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",NA,0,0,0
5390520,18,"Mujer","Diestro",1,13,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,1003,1.003,1
5390520,18,"Mujer","Diestro",1,14,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,1069,1.069,1
5390520,18,"Mujer","Diestro",1,15,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,926,0.926,1
5390520,18,"Mujer","Diestro",1,16,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,1022,1.022,1
5390520,18,"Mujer","Diestro",1,17,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,766,0.766,1
5390520,18,"Mujer","Diestro",1,18,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,625,0.625,1
5390520,18,"Mujer","Diestro",1,19,"triangulo","tu","Matching","Self","Self","Self","Self",5,519,0.519,1
5390520,18,"Mujer","Diestro",1,20,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,699,0.699,1
5390520,18,"Mujer","Diestro",1,21,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,833,0.833,1
5390520,18,"Mujer","Diestro",1,22,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,817,0.817,1
5390520,18,"Mujer","Diestro",1,23,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,817,0.817,1
5390520,18,"Mujer","Diestro",1,24,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,811,0.811,1
5390520,18,"Mujer","Diestro",1,25,"triangulo","tu","Matching","Self","Self","Self","Self",5,431,0.431,1
5390520,18,"Mujer","Diestro",1,26,"triangulo","tu","Matching","Self","Self","Self","Self",5,382,0.382,1
5390520,18,"Mujer","Diestro",1,27,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,705,0.705,1
5390520,18,"Mujer","Diestro",1,28,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",NA,0,0,0
5390520,18,"Mujer","Diestro",1,29,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,919,0.919,1
5390520,18,"Mujer","Diestro",1,30,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,579,0.579,1
5390520,18,"Mujer","Diestro",1,31,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,491,0.491,1
5390520,18,"Mujer","Diestro",1,32,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,494,0.494,0
5390520,18,"Mujer","Diestro",1,33,"triangulo","tu","Matching","Self","Self","Self","Self",5,418,0.418,1
5390520,18,"Mujer","Diestro",1,34,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,754,0.754,1
5390520,18,"Mujer","Diestro",1,35,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,738,0.738,1
5390520,18,"Mujer","Diestro",1,36,"triangulo","tu","Matching","Self","Self","Self","Self",5,242,0.242,1
5390520,18,"Mujer","Diestro",1,37,"triangulo","tu","Matching","Self","Self","Self","Self",5,318,0.318,1
5390520,18,"Mujer","Diestro",1,38,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,545,0.545,1
5390520,18,"Mujer","Diestro",1,39,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,605,0.605,1
5390520,18,"Mujer","Diestro",1,40,"triangulo","tu","Matching","Self","Self","Self","Self",5,444,0.444,1
5390520,18,"Mujer","Diestro",1,41,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,585,0.585,1
5390520,18,"Mujer","Diestro",1,42,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,460,0.46,1
5390520,18,"Mujer","Diestro",1,43,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",5,491,0.491,0
5390520,18,"Mujer","Diestro",1,44,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",1,836,0.836,0
5390520,18,"Mujer","Diestro",1,45,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",5,356,0.356,0
5390520,18,"Mujer","Diestro",1,46,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",NA,0,0,0
5390520,18,"Mujer","Diestro",1,47,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,624,0.624,1
5390520,18,"Mujer","Diestro",1,48,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,631,0.631,1
5390520,18,"Mujer","Diestro",2,49,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,432,0.432,0
5390520,18,"Mujer","Diestro",2,50,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,588,0.588,1
5390520,18,"Mujer","Diestro",2,51,"triangulo","tu","Matching","Self","Self","Self","Self",5,648,0.648,1
5390520,18,"Mujer","Diestro",2,52,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,568,0.568,1
5390520,18,"Mujer","Diestro",2,53,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,670,0.67,1
5390520,18,"Mujer","Diestro",2,54,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,370,0.37,1
5390520,18,"Mujer","Diestro",2,55,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,652,0.652,1
5390520,18,"Mujer","Diestro",2,56,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,702,0.702,1
5390520,18,"Mujer","Diestro",2,57,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,660,0.66,1
5390520,18,"Mujer","Diestro",2,58,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",5,297,0.297,0
5390520,18,"Mujer","Diestro",2,59,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",1,644,0.644,0
