"Subject","Gender","Age","Handedness","First_Lanugage","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",2784,2.784,0
19,"female",24,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",2079,2.079,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",4772,4.772,1
19,"female",24,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",1866,1.866,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",2071,2.071,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1036,1.036,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",924,0.924,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",2127,2.127,1
19,"female",24,"right","Hebrew","square.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","z",1106,1.106,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1933,1.933,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",824,0.824,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1311,1.311,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",1651,1.651,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1369,1.369,1
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",2299,2.299,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",1911,1.911,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",2690,2.69,1
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",926,0.926,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",1265,1.265,1
19,"female",24,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",1863,1.863,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",2036,2.036,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",795,0.795,1
19,"female",24,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",1412,1.412,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",659,0.659,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",930,0.93,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",452,0.452,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",764,0.764,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1670,1.67,0
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",755,0.755,1
19,"female",24,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",942,0.942,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",641,0.641,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",1040,1.04,1
19,"female",24,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",2591,2.591,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",927,0.927,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",914,0.914,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",710,0.71,1
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",963,0.963,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",789,0.789,1
19,"female",24,"right","Hebrew","square.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","z",1902,1.902,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",810,0.81,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",867,0.867,1
19,"female",24,"right","Hebrew","square.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","z",761,0.761,1
19,"female",24,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",915,0.915,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",855,0.855,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1069,1.069,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",971,0.971,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",702,0.702,1
19,"female",24,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",1019,1.019,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",2283,2.283,1
19,"female",24,"right","Hebrew","square.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","z",1351,1.351,1
19,"female",24,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",921,0.921,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1374,1.374,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",655,0.655,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",382,0.382,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",792,0.792,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1041,1.041,1
19,"female",24,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",992,0.992,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",480,0.48,0
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",3854,3.854,1
19,"female",24,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",1306,1.306,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",654,0.654,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",477,0.477,1
19,"female",24,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",914,0.914,1
19,"female",24,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",1126,1.126,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",850,0.85,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",825,0.825,1
19,"female",24,"right","Hebrew","square.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","z",1056,1.056,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",927,0.927,1
19,"female",24,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",1587,1.587,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1035,1.035,1
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1082,1.082,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",824,0.824,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1167,1.167,1
19,"female",24,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",1065,1.065,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",935,0.935,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",715,0.715,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",3175,3.175,0
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",614,0.614,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",887,0.887,1
19,"female",24,"right","Hebrew","square.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","z",829,0.829,1
19,"female",24,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",1892,1.892,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1135,1.135,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",778,0.778,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",516,0.516,1
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",2249,2.249,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1142,1.142,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",817,0.817,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",985,0.985,1
19,"female",24,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",1675,1.675,1
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1711,1.711,0
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",1466,1.466,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",664,0.664,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",710,0.71,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",931,0.931,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",950,0.95,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",2425,2.425,1
19,"female",24,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",863,0.863,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",581,0.581,0
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",4526,4.526,1
19,"female",24,"right","Hebrew","square.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","z",1566,1.566,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",792,0.792,0
19,"female",24,"right","Hebrew","square.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","z",3368,3.368,1
19,"female",24,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",4484,4.484,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",2230,2.23,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1268,1.268,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",746,0.746,0
19,"female",24,"right","Hebrew","square.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","z",1036,1.036,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",572,0.572,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",958,0.958,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",1727,1.727,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",994,0.994,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1027,1.027,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",882,0.882,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1416,1.416,1
19,"female",24,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",712,0.712,1
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1253,1.253,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",763,0.763,1
19,"female",24,"right","Hebrew","square.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","z",1478,1.478,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",867,0.867,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1961,1.961,1
19,"female",24,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",930,0.93,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",789,0.789,1
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1423,1.423,1
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1294,1.294,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",1299,1.299,1
19,"female",24,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",919,0.919,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1355,1.355,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",765,0.765,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",583,0.583,1
19,"female",24,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1513,1.513,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",549,0.549,1
19,"female",24,"right","Hebrew","circle.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","z",776,0.776,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1041,1.041,1
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1856,1.856,1
19,"female",24,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",990,0.99,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",735,0.735,1
19,"female",24,"right","Hebrew","square.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",507,0.507,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",799,0.799,0
19,"female",24,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1664,1.664,1
19,"female",24,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","m",517,0.517,1
19,"female",24,"right","Hebrew","square.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","z",1578,1.578,1
