"","Subject","Gender","Age","Handedness","First_Lanugage","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
"1393",9703,"female",32,"right","Hebrew",3,313,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1321,1.321,1
"1394",9703,"female",32,"right","Hebrew",3,314,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",632,0.632,1
"1395",9703,"female",32,"right","Hebrew",3,315,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",970,0.97,1
"1396",9703,"female",32,"right","Hebrew",3,316,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",695,0.695,1
"1397",9703,"female",32,"right","Hebrew",3,317,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",886,0.886,1
"1398",9703,"female",32,"right","Hebrew",3,318,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",742,0.742,1
"1399",9703,"female",32,"right","Hebrew",3,319,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",740,0.74,1
"1400",9703,"female",32,"right","Hebrew",3,320,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",698,0.698,1
"1401",9703,"female",32,"right","Hebrew",3,321,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1226,1.226,1
"1402",9703,"female",32,"right","Hebrew",3,322,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",660,0.66,1
"1403",9703,"female",32,"right","Hebrew",3,323,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1125,1.125,1
"1404",9703,"female",32,"right","Hebrew",3,324,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",820,0.82,0
"1405",9703,"female",32,"right","Hebrew",3,325,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1230,1.23,1
"1406",9703,"female",32,"right","Hebrew",3,326,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1145,1.145,1
"1407",9703,"female",32,"right","Hebrew",3,327,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",678,0.678,1
"1408",9703,"female",32,"right","Hebrew",3,328,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1351,1.351,1
"1409",9703,"female",32,"right","Hebrew",3,329,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1380,1.38,1
"1410",9703,"female",32,"right","Hebrew",3,330,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1513,1.513,1
"1411",9703,"female",32,"right","Hebrew",3,331,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",728,0.728,1
"1412",9703,"female",32,"right","Hebrew",3,332,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1302,1.302,1
"1413",9703,"female",32,"right","Hebrew",3,333,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",742,0.742,0
"1414",9703,"female",32,"right","Hebrew",3,334,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",5131,5.131,1
"1415",9703,"female",32,"right","Hebrew",3,335,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1353,1.353,1
"1416",9703,"female",32,"right","Hebrew",3,336,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",934,0.934,1
"1417",9703,"female",32,"right","Hebrew",3,337,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",741,0.741,1
"1418",9703,"female",32,"right","Hebrew",3,338,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1211,1.211,1
"1419",9703,"female",32,"right","Hebrew",3,339,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",758,0.758,1
"1420",9703,"female",32,"right","Hebrew",3,340,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1034,1.034,1
"1421",9703,"female",32,"right","Hebrew",3,341,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",980,0.98,1
"1422",9703,"female",32,"right","Hebrew",3,342,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",745,0.745,1
"1423",9703,"female",32,"right","Hebrew",3,343,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",743,0.743,1
"1424",9703,"female",32,"right","Hebrew",3,344,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",836,0.836,1
"1425",9703,"female",32,"right","Hebrew",3,345,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",662,0.662,1
"1426",9703,"female",32,"right","Hebrew",3,346,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",744,0.744,1
"1427",9703,"female",32,"right","Hebrew",3,347,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",821,0.821,1
"1428",9703,"female",32,"right","Hebrew",3,348,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",1192,1.192,1
"1429",9703,"female",32,"right","Hebrew",3,349,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",900,0.9,1
"1430",9703,"female",32,"right","Hebrew",3,350,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",972,0.972,0
"1431",9703,"female",32,"right","Hebrew",3,351,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",912,0.912,0
"1432",9703,"female",32,"right","Hebrew",3,352,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1295,1.295,0
"1433",9703,"female",32,"right","Hebrew",3,353,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",2607,2.607,1
"1434",9703,"female",32,"right","Hebrew",3,354,"circle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",986,0.986,1
"1435",9703,"female",32,"right","Hebrew",3,355,"circle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",5702,5.702,1
"1436",9703,"female",32,"right","Hebrew",3,356,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1093,1.093,1
"1437",9703,"female",32,"right","Hebrew",3,357,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1141,1.141,1
"1438",9703,"female",32,"right","Hebrew",3,358,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",651,0.651,1
"1439",9703,"female",32,"right","Hebrew",3,359,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1060,1.06,1
"1440",9703,"female",32,"right","Hebrew",3,360,"circle.bmp","Father","Matching","Father","Father","Father","Close","m",1237,1.237,1
"1441",9704,"male",25,"left","Hebrew",1,1,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",2005,2.005,1
"1442",9704,"male",25,"left","Hebrew",1,2,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1096,1.096,1
"1443",9704,"male",25,"left","Hebrew",1,3,"circle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1599,1.599,1
"1444",9704,"male",25,"left","Hebrew",1,4,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",889,0.889,1
"1445",9704,"male",25,"left","Hebrew",1,5,"square.bmp","Father","Matching","Father","Father","Father","Close","m",1656,1.656,1
"1446",9704,"male",25,"left","Hebrew",1,6,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",968,0.968,1
"1447",9704,"male",25,"left","Hebrew",1,7,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1547,1.547,0
"1448",9704,"male",25,"left","Hebrew",1,8,"square.bmp","Father","Matching","Father","Father","Father","Close","m",1166,1.166,1
"1449",9704,"male",25,"left","Hebrew",1,9,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1066,1.066,1
"1450",9704,"male",25,"left","Hebrew",1,10,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1075,1.075,1
"1451",9704,"male",25,"left","Hebrew",1,11,"circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1452,1.452,1
"1452",9704,"male",25,"left","Hebrew",1,12,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",980,0.98,1
"1453",9704,"male",25,"left","Hebrew",1,13,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1081,1.081,1
"1454",9704,"male",25,"left","Hebrew",1,14,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",993,0.993,1
"1455",9704,"male",25,"left","Hebrew",1,15,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","z",1172,1.172,1
"1456",9704,"male",25,"left","Hebrew",1,16,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1353,1.353,1
"1457",9704,"male",25,"left","Hebrew",1,17,"circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1543,1.543,1
"1458",9704,"male",25,"left","Hebrew",1,18,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",980,0.98,1
"1459",9704,"male",25,"left","Hebrew",1,19,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1449,1.449,1
"1460",9704,"male",25,"left","Hebrew",1,20,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",954,0.954,1
"1461",9704,"male",25,"left","Hebrew",1,21,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",808,0.808,1
"1462",9704,"male",25,"left","Hebrew",1,22,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",955,0.955,1
"1463",9704,"male",25,"left","Hebrew",1,23,"circle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1081,1.081,1
"1464",9704,"male",25,"left","Hebrew",1,24,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",745,0.745,1
"1465",9704,"male",25,"left","Hebrew",1,25,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1623,1.623,1
"1466",9704,"male",25,"left","Hebrew",1,26,"square.bmp","Father","Matching","Father","Father","Father","Close","m",921,0.921,1
"1467",9704,"male",25,"left","Hebrew",1,27,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",2040,2.04,1
"1468",9704,"male",25,"left","Hebrew",1,28,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",810,0.81,1
"1469",9704,"male",25,"left","Hebrew",1,29,"circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",901,0.901,1
"1470",9704,"male",25,"left","Hebrew",1,30,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1413,1.413,1
"1471",9704,"male",25,"left","Hebrew",1,31,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1016,1.016,1
"1472",9704,"male",25,"left","Hebrew",1,32,"square.bmp","Father","Matching","Father","Father","Father","Close","m",619,0.619,1
"1473",9704,"male",25,"left","Hebrew",1,33,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",902,0.902,1
"1474",9704,"male",25,"left","Hebrew",1,34,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",981,0.981,1
"1475",9704,"male",25,"left","Hebrew",1,35,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1146,1.146,1
"1476",9704,"male",25,"left","Hebrew",1,36,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1494,1.494,1
"1477",9704,"male",25,"left","Hebrew",1,37,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1622,1.622,1
"1478",9704,"male",25,"left","Hebrew",1,38,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",777,0.777,1
"1479",9704,"male",25,"left","Hebrew",1,39,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1253,1.253,1
"1480",9704,"male",25,"left","Hebrew",1,40,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",855,0.855,1
"1481",9704,"male",25,"left","Hebrew",1,41,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",840,0.84,1
"1482",9704,"male",25,"left","Hebrew",1,42,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",986,0.986,1
"1483",9704,"male",25,"left","Hebrew",1,43,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",726,0.726,1
"1484",9704,"male",25,"left","Hebrew",1,44,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",2101,2.101,1
"1485",9704,"male",25,"left","Hebrew",1,45,"circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1364,1.364,1
"1486",9704,"male",25,"left","Hebrew",1,46,"square.bmp","Father","Matching","Father","Father","Father","Close","m",857,0.857,1
"1487",9704,"male",25,"left","Hebrew",1,47,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1946,1.946,1
"1488",9704,"male",25,"left","Hebrew",1,48,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1480,1.48,1
"1489",9704,"male",25,"left","Hebrew",1,49,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1400,1.4,1
"1490",9704,"male",25,"left","Hebrew",1,50,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1036,1.036,1
"1491",9704,"male",25,"left","Hebrew",1,51,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","z",742,0.742,1
"1492",9704,"male",25,"left","Hebrew",1,52,"square.bmp","Father","Matching","Father","Father","Father","Close","m",1852,1.852,1
"1493",9704,"male",25,"left","Hebrew",1,53,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",838,0.838,1
"1494",9704,"male",25,"left","Hebrew",1,54,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",712,0.712,1
"1495",9704,"male",25,"left","Hebrew",1,55,"square.bmp","Father","Matching","Father","Father","Father","Close","m",695,0.695,1
"1496",9704,"male",25,"left","Hebrew",1,56,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1831,1.831,1
"1497",9704,"male",25,"left","Hebrew",1,57,"square.bmp","Father","Matching","Father","Father","Father","Close","m",1001,1.001,1
"1498",9704,"male",25,"left","Hebrew",1,58,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",781,0.781,1
"1499",9704,"male",25,"left","Hebrew",1,59,"square.bmp","Father","Matching","Father","Father","Father","Close","m",777,0.777,1
"1500",9704,"male",25,"left","Hebrew",1,60,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1173,1.173,1
"1501",9704,"male",25,"left","Hebrew",1,61,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",969,0.969,1
"1502",9704,"male",25,"left","Hebrew",1,62,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",822,0.822,1
"1503",9704,"male",25,"left","Hebrew",1,63,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",777,0.777,1
"1504",9704,"male",25,"left","Hebrew",1,64,"circle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",901,0.901,1
"1505",9704,"male",25,"left","Hebrew",1,65,"square.bmp","Father","Matching","Father","Father","Father","Close","m",677,0.677,1
"1506",9704,"male",25,"left","Hebrew",1,66,"square.bmp","Father","Matching","Father","Father","Father","Close","m",917,0.917,1
"1507",9704,"male",25,"left","Hebrew",1,67,"circle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",820,0.82,1
"1508",9704,"male",25,"left","Hebrew",1,68,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",1063,1.063,1
"1509",9704,"male",25,"left","Hebrew",1,69,"triangle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1096,1.096,1
"1510",9704,"male",25,"left","Hebrew",1,70,"triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1640,1.64,1
"1511",9704,"male",25,"left","Hebrew",1,71,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",890,0.89,1
"1512",9704,"male",25,"left","Hebrew",1,72,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",2186,2.186,0
"1513",9704,"male",25,"left","Hebrew",1,73,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","z",1230,1.23,1
"1514",9704,"male",25,"left","Hebrew",1,74,"circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1096,1.096,1
"1515",9704,"male",25,"left","Hebrew",1,75,"circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",2152,2.152,1
"1516",9704,"male",25,"left","Hebrew",1,76,"square.bmp","Father","Matching","Father","Father","Father","Close","m",693,0.693,1
"1517",9704,"male",25,"left","Hebrew",1,77,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",2453,2.453,1
"1518",9704,"male",25,"left","Hebrew",1,78,"square.bmp","Father","Matching","Father","Father","Father","Close","m",710,0.71,1
"1519",9704,"male",25,"left","Hebrew",1,79,"triangle.bmp","Self","Matching","Self","Self","Self","Self","m",557,0.557,1
"1520",9704,"male",25,"left","Hebrew",1,80,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","z",922,0.922,1
"1521",9704,"male",25,"left","Hebrew",1,81,"circle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1353,1.353,1
"1522",9704,"male",25,"left","Hebrew",1,82,"square.bmp","Father","Matching","Father","Father","Father","Close","m",694,0.694,1
"1523",9704,"male",25,"left","Hebrew",1,83,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1685,1.685,1
"1524",9704,"male",25,"left","Hebrew",1,84,"circle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",997,0.997,1
"1525",9704,"male",25,"left","Hebrew",1,85,"circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1577,1.577,1
