"","Subject","Gender","Age","Handedness","First_Lanugage","Shape","Identity","Matching","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","LuminanceBackground","LuminanceStrongDark","LuminanceWeakDark","LuminanceWeakLight","LuminanceStrongLight","TextColor","Color","VisualAngle","Contrast"
"141",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1107,1.107,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"142",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",663,0.663,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"143",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",791,0.791,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"144",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",779,0.779,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"145",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1224,1.224,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"146",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",997,0.997,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"147",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",784,0.784,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"148",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",820,0.82,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"149",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",799,0.799,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"150",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",792,0.792,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"151",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1444,1.444,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"152",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",613,0.613,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"153",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",826,0.826,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"154",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",613,0.613,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"155",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",662,0.662,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"156",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",870,0.87,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"157",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",631,0.631,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"158",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",473,0.473,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"159",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",647,0.647,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"160",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",538,0.538,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"161",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",788,0.788,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"162",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",818,0.818,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"163",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",966,0.966,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"164",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",664,0.664,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"165",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",569,0.569,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"166",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",599,0.599,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"167",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",707,0.707,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"168",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",667,0.667,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"169",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1092,1.092,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"170",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",642,0.642,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"171",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",644,0.644,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"172",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",446,0.446,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"173",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",825,0.825,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"174",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1190,1.19,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"175",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",753,0.753,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"176",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",605,0.605,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"177",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",1084,1.084,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"178",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",984,0.984,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"179",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",918,0.918,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"180",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",921,0.921,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"181",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",712,0.712,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"182",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",775,0.775,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"183",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",780,0.78,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"184",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",808,0.808,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"185",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",645,0.645,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"186",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",340,0.34,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"187",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",763,0.763,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"188",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",664,0.664,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"189",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",665,0.665,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"190",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",698,0.698,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"191",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",705,0.705,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"192",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1120,1.12,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"193",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",647,0.647,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"194",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",610,0.61,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"195",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",565,0.565,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"196",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",679,0.679,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"197",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",712,0.712,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"198",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",663,0.663,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"199",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",840,0.84,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"200",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",615,0.615,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"201",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",688,0.688,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"202",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",822,0.822,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"203",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",628,0.628,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"204",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",579,0.579,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"205",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",487,0.487,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"206",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",835,0.835,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"207",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",709,0.709,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"208",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",580,0.58,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"209",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",565,0.565,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"210",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",952,0.952,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"211",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",792,0.792,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"212",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",666,0.666,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"213",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",854,0.854,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"214",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",623,0.623,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"215",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",629,0.629,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"216",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",552,0.552,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"217",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",629,0.629,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"218",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",584,0.584,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"219",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",776,0.776,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"220",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",652,0.652,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"221",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",823,0.823,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"222",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",778,0.778,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"223",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",821,0.821,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"224",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",919,0.919,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"225",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",766,0.766,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"226",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",770,0.77,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"227",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1108,1.108,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"228",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",773,0.773,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"229",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",857,0.857,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"230",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",875,0.875,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"231",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",707,0.707,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"232",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",741,0.741,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"233",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",667,0.667,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"234",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",789,0.789,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"235",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",814,0.814,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"236",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",963,0.963,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"237",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",776,0.776,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"238",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",713,0.713,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"239",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",803,0.803,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"240",1,"female",25,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",774,0.774,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"241",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1204,1.204,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"242",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1320,1.32,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"243",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",663,0.663,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"244",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",746,0.746,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"245",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",872,0.872,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"246",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1466,1.466,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"247",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",962,0.962,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"248",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",891,0.891,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"249",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",873,0.873,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"250",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",917,0.917,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"251",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",757,0.757,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"252",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",920,0.92,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"253",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",695,0.695,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"254",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",663,0.663,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"255",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1468,1.468,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"256",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",885,0.885,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"257",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1606,1.606,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"258",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",856,0.856,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"259",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",729,0.729,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"260",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1447,1.447,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"261",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",802,0.802,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"262",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1700,1.7,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"263",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",583,0.583,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"264",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1561,1.561,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"265",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1268,1.268,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"266",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",716,0.716,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"267",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",626,0.626,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"268",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",836,0.836,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"269",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1012,1.012,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"270",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",696,0.696,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"271",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1012,1.012,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"272",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",701,0.701,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"273",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",728,0.728,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"274",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",728,0.728,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"275",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",770,0.77,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"276",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1081,1.081,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"277",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",793,0.793,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"278",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",856,0.856,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"279",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",561,0.561,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"280",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",486,0.486,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"281",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1225,1.225,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"282",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",867,0.867,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"283",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",708,0.708,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"284",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",883,0.883,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"285",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",648,0.648,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"286",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",804,0.804,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"287",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",871,0.871,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"288",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",624,0.624,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"289",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",516,0.516,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"290",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",787,0.787,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"291",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",599,0.599,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"292",1,"female",25,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",651,0.651,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
