"Subject","Stim","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
17,1,"Matching","Friend","Friend","Close",1,784,0.784,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,750,0.75,1
17,1,"Matching","Self","Self","Self",1,534,0.534,1
17,0,"Nonmatching","Self","Self","Self",0,804,0.804,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,709,0.709,1
17,0,"Nonmatching","Friend","Friend","Close",1,883,0.883,0
17,0,"Nonmatching","Friend","Friend","Close",0,685,0.685,1
17,1,"Matching","Self","Self","Self",1,623,0.623,1
17,0,"Nonmatching","Self","Self","Self",0,506,0.506,1
17,1,"Matching","Friend","Friend","Close",1,620,0.62,1
17,1,"Matching","Stranger","Stranger","Stranger",1,443,0.443,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,429,0.429,1
17,1,"Matching","Friend","Friend","Close",1,549,0.549,1
17,0,"Nonmatching","Self","Self","Self",0,488,0.488,1
17,1,"Matching","Self","Self","Self",1,476,0.476,1
17,1,"Matching","Stranger","Stranger","Stranger",1,487,0.487,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,839,0.839,1
17,0,"Nonmatching","Friend","Friend","Close",0,665,0.665,1
17,1,"Matching","Self","Self","Self",1,394,0.394,1
17,0,"Nonmatching","Friend","Friend","Close",0,604,0.604,1
17,0,"Nonmatching","Self","Self","Self",0,676,0.676,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,859,0.859,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,695,0.695,1
17,1,"Matching","Stranger","Stranger","Stranger",1,732,0.732,1
17,0,"Nonmatching","Friend","Friend","Close",0,747,0.747,1
17,1,"Matching","Friend","Friend","Close",1,480,0.48,1
17,0,"Nonmatching","Self","Self","Self",0,713,0.713,1
17,0,"Nonmatching","Friend","Friend","Close",1,633,0.633,0
17,1,"Matching","Self","Self","Self",1,714,0.714,1
17,1,"Matching","Friend","Friend","Close",0,527,0.527,0
17,1,"Matching","Stranger","Stranger","Stranger",1,592,0.592,1
17,1,"Matching","Self","Self","Self",1,439,0.439,1
17,1,"Matching","Friend","Friend","Close",1,467,0.467,1
17,0,"Nonmatching","Self","Self","Self",0,496,0.496,1
17,0,"Nonmatching","Friend","Friend","Close",0,576,0.576,1
17,1,"Matching","Friend","Friend","Close",1,553,0.553,1
17,0,"Nonmatching","Self","Self","Self",0,525,0.525,1
17,1,"Matching","Stranger","Stranger","Stranger",1,759,0.759,1
17,1,"Matching","Stranger","Stranger","Stranger",1,476,0.476,1
17,1,"Matching","Self","Self","Self",0,663,0.663,0
17,0,"Nonmatching","Friend","Friend","Close",0,529,0.529,1
17,1,"Matching","Self","Self","Self",1,495,0.495,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,642,0.642,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,591,0.591,1
17,1,"Matching","Stranger","Stranger","Stranger",1,637,0.637,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,535,0.535,1
17,1,"Matching","Self","Self","Self",1,447,0.447,1
17,0,"Nonmatching","Friend","Friend","Close",0,680,0.68,1
17,1,"Matching","Friend","Friend","Close",1,591,0.591,1
17,0,"Nonmatching","Friend","Friend","Close",0,473,0.473,1
17,1,"Matching","Self","Self","Self",1,524,0.524,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,564,0.564,1
17,0,"Nonmatching","Self","Self","Self",1,901,0.901,0
17,1,"Matching","Stranger","Stranger","Stranger",1,648,0.648,1
17,1,"Matching","Friend","Friend","Close",1,836,0.836,1
17,0,"Nonmatching","Self","Self","Self",0,912,0.912,1
17,1,"Matching","Self","Self","Self",1,538,0.538,1
17,0,"Nonmatching","Self","Self","Self",0,624,0.624,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,705,0.705,1
17,0,"Nonmatching","Friend","Friend","Close",0,789,0.789,1
17,0,"Nonmatching","Friend","Friend","Close",0,907,0.907,1
17,1,"Matching","Stranger","Stranger","Stranger",1,587,0.587,1
17,1,"Matching","Friend","Friend","Close",1,786,0.786,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,998,0.998,1
17,1,"Matching","Friend","Friend","Close",1,978,0.978,1
17,1,"Matching","Self","Self","Self",1,1021,1.021,1
17,1,"Matching","Friend","Friend","Close",1,539,0.539,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,550,0.55,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,601,0.601,1
17,0,"Nonmatching","Friend","Friend","Close",0,719,0.719,1
17,1,"Matching","Stranger","Stranger","Stranger",1,444,0.444,1
17,1,"Matching","Friend","Friend","Close",1,682,0.682,1
17,0,"Nonmatching","Friend","Friend","Close",0,439,0.439,1
17,1,"Matching","Self","Self","Self",1,419,0.419,1
17,0,"Nonmatching","Self","Self","Self",0,615,0.615,1
17,1,"Matching","Self","Self","Self",1,534,0.534,1
17,0,"Nonmatching","Self","Self","Self",0,541,0.541,1
17,1,"Matching","Stranger","Stranger","Stranger",1,624,0.624,1
17,1,"Matching","Stranger","Stranger","Stranger",1,557,0.557,1
17,0,"Nonmatching","Friend","Friend","Close",0,665,0.665,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,794,0.794,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,1054,1.054,1
17,0,"Nonmatching","Self","Self","Self",0,676,0.676,1
17,0,"Nonmatching","Self","Self","Self",0,609,0.609,1
17,1,"Matching","Friend","Friend","Close",0,989,0.989,0
17,1,"Matching","Friend","Friend","Close",1,570,0.57,1
17,1,"Matching","Self","Self","Self",1,563,0.563,1
17,1,"Matching","Stranger","Stranger","Stranger",1,411,0.411,1
17,1,"Matching","Self","Self","Self",1,850,0.85,1
17,0,"Nonmatching","Friend","Friend","Close",1,512,0.512,0
17,1,"Matching","Stranger","Stranger","Stranger",1,803,0.803,1
17,1,"Matching","Friend","Friend","Close",0,652,0.652,0
17,1,"Matching","Friend","Friend","Close",1,650,0.65,1
17,0,"Nonmatching","Friend","Friend","Close",0,745,0.745,1
17,1,"Matching","Stranger","Stranger","Stranger",1,775,0.775,1
17,0,"Nonmatching","Self","Self","Self",0,664,0.664,1
17,1,"Matching","Self","Self","Self",1,531,0.531,1
17,1,"Matching","Self","Self","Self",1,1083,1.083,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",1,540,0.54,0
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,458,0.458,1
17,1,"Matching","Friend","Friend","Close",1,514,0.514,1
17,0,"Nonmatching","Self","Self","Self",0,854,0.854,1
17,1,"Matching","Friend","Friend","Close",1,599,0.599,1
17,1,"Matching","Self","Self","Self",1,808,0.808,1
17,1,"Matching","Stranger","Stranger","Stranger",1,729,0.729,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",1,452,0.452,0
17,1,"Matching","Self","Self","Self",1,549,0.549,1
17,0,"Nonmatching","Friend","Friend","Close",0,769,0.769,1
17,0,"Nonmatching","Self","Self","Self",0,914,0.914,1
17,1,"Matching","Friend","Friend","Close",1,575,0.575,1
17,0,"Nonmatching","Friend","Friend","Close",0,784,0.784,1
17,0,"Nonmatching","Self","Self","Self",0,869,0.869,1
17,0,"Nonmatching","Stranger","Stranger","Stranger",0,646,0.646,1
17,1,"Matching","Stranger","Stranger","Stranger",1,967,0.967,1
17,1,"Matching","Friend","Friend","Close",1,476,0.476,1
17,1,"Matching","Self","Self","Self",1,596,0.596,1
17,1,"Matching","Stranger","Stranger","Stranger",1,567,0.567,1
17,0,"Nonmatching","Self","Self","Self",1,543,0.543,0
18,1,"Matching","Self","Self","Self",1,467,0.467,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,770,0.77,1
18,1,"Matching","Friend","Friend","Close",1,989,0.989,1
18,1,"Matching","Stranger","Stranger","Stranger",0,725,0.725,0
18,0,"Nonmatching","Self","Self","Self",0,938,0.938,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,756,0.756,1
18,0,"Nonmatching","Friend","Friend","Close",0,777,0.777,1
18,1,"Matching","Self","Self","Self",1,686,0.686,1
18,1,"Matching","Stranger","Stranger","Stranger",0,942,0.942,0
18,0,"Nonmatching","Self","Self","Self",0,856,0.856,1
18,1,"Matching","Friend","Friend","Close",1,1060,1.06,1
18,1,"Matching","Self","Self","Self",1,946,0.946,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,743,0.743,1
18,1,"Matching","Self","Self","Self",1,730,0.73,1
18,1,"Matching","Friend","Friend","Close",1,868,0.868,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,666,0.666,1
18,1,"Matching","Friend","Friend","Close",1,998,0.998,1
18,0,"Nonmatching","Self","Self","Self",0,885,0.885,1
18,0,"Nonmatching","Friend","Friend","Close",0,1034,1.034,1
18,1,"Matching","Stranger","Stranger","Stranger",0,745,0.745,0
18,0,"Nonmatching","Friend","Friend","Close",0,961,0.961,1
18,0,"Nonmatching","Self","Self","Self",0,827,0.827,1
18,1,"Matching","Stranger","Stranger","Stranger",1,990,0.99,1
18,0,"Nonmatching","Friend","Friend","Close",0,794,0.794,1
18,0,"Nonmatching","Self","Self","Self",1,1032,1.032,0
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,904,0.904,1
18,1,"Matching","Friend","Friend","Close",1,1023,1.023,1
18,0,"Nonmatching","Friend","Friend","Close",0,728,0.728,1
18,1,"Matching","Self","Self","Self",1,714,0.714,1
18,1,"Matching","Self","Self","Self",1,651,0.651,1
18,1,"Matching","Stranger","Stranger","Stranger",1,674,0.674,1
18,1,"Matching","Friend","Friend","Close",1,715,0.715,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,649,0.649,1
18,0,"Nonmatching","Self","Self","Self",0,745,0.745,1
18,1,"Matching","Self","Self","Self",1,614,0.614,1
18,1,"Matching","Friend","Friend","Close",1,649,0.649,1
18,1,"Matching","Stranger","Stranger","Stranger",1,713,0.713,1
18,0,"Nonmatching","Friend","Friend","Close",0,651,0.651,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,658,0.658,1
18,1,"Matching","Stranger","Stranger","Stranger",0,594,0.594,0
18,0,"Nonmatching","Self","Self","Self",0,870,0.87,1
18,0,"Nonmatching","Friend","Friend","Close",0,1004,1.004,1
18,1,"Matching","Friend","Friend","Close",1,613,0.613,1
18,1,"Matching","Self","Self","Self",1,426,0.426,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,630,0.63,1
18,0,"Nonmatching","Self","Self","Self",1,783,0.783,0
18,1,"Matching","Friend","Friend","Close",1,954,0.954,1
18,1,"Matching","Stranger","Stranger","Stranger",1,883,0.883,1
18,1,"Matching","Self","Self","Self",1,580,0.58,1
18,0,"Nonmatching","Friend","Friend","Close",0,706,0.706,1
18,1,"Matching","Stranger","Stranger","Stranger",1,579,0.579,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,800,0.8,1
18,1,"Matching","Self","Self","Self",1,544,0.544,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",1,768,0.768,0
18,1,"Matching","Friend","Friend","Close",1,774,0.774,1
18,0,"Nonmatching","Self","Self","Self",0,832,0.832,1
18,0,"Nonmatching","Self","Self","Self",0,806,0.806,1
18,0,"Nonmatching","Friend","Friend","Close",0,950,0.95,1
18,0,"Nonmatching","Self","Self","Self",0,881,0.881,1
18,1,"Matching","Self","Self","Self",1,659,0.659,1
18,0,"Nonmatching","Friend","Friend","Close",0,736,0.736,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,582,0.582,1
18,1,"Matching","Self","Self","Self",1,853,0.853,1
18,1,"Matching","Stranger","Stranger","Stranger",1,901,0.901,1
18,1,"Matching","Stranger","Stranger","Stranger",1,729,0.729,1
18,1,"Matching","Friend","Friend","Close",1,608,0.608,1
18,0,"Nonmatching","Self","Self","Self",0,731,0.731,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,847,0.847,1
18,1,"Matching","Friend","Friend","Close",0,925,0.925,0
18,1,"Matching","Stranger","Stranger","Stranger",0,843,0.843,0
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,806,0.806,1
18,0,"Nonmatching","Self","Self","Self",0,818,0.818,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,862,0.862,1
18,1,"Matching","Friend","Friend","Close",1,1046,1.046,1
18,1,"Matching","Stranger","Stranger","Stranger",1,655,0.655,1
18,1,"Matching","Self","Self","Self",1,643,0.643,1
18,1,"Matching","Friend","Friend","Close",1,743,0.743,1
18,0,"Nonmatching","Friend","Friend","Close",0,803,0.803,1
18,1,"Matching","Self","Self","Self",1,535,0.535,1
18,0,"Nonmatching","Self","Self","Self",0,862,0.862,1
18,0,"Nonmatching","Self","Self","Self",0,690,0.69,1
18,1,"Matching","Stranger","Stranger","Stranger",1,590,0.59,1
18,1,"Matching","Self","Self","Self",1,576,0.576,1
18,0,"Nonmatching","Friend","Friend","Close",0,824,0.824,1
18,1,"Matching","Friend","Friend","Close",1,736,0.736,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,606,0.606,1
18,1,"Matching","Friend","Friend","Close",1,677,0.677,1
18,0,"Nonmatching","Friend","Friend","Close",0,790,0.79,1
18,1,"Matching","Stranger","Stranger","Stranger",1,977,0.977,1
18,0,"Nonmatching","Self","Self","Self",0,795,0.795,1
18,1,"Matching","Self","Self","Self",1,565,0.565,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,776,0.776,1
18,0,"Nonmatching","Self","Self","Self",0,802,0.802,1
18,0,"Nonmatching","Friend","Friend","Close",1,880,0.88,0
18,1,"Matching","Self","Self","Self",1,618,0.618,1
18,1,"Matching","Stranger","Stranger","Stranger",1,815,0.815,1
18,1,"Matching","Self","Self","Self",1,640,0.64,1
18,1,"Matching","Stranger","Stranger","Stranger",1,885,0.885,1
18,1,"Matching","Friend","Friend","Close",1,761,0.761,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,744,0.744,1
18,0,"Nonmatching","Self","Self","Self",0,903,0.903,1
18,1,"Matching","Friend","Friend","Close",1,923,0.923,1
18,0,"Nonmatching","Friend","Friend","Close",0,847,0.847,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,773,0.773,1
18,1,"Matching","Self","Self","Self",1,683,0.683,1
18,0,"Nonmatching","Friend","Friend","Close",0,1049,1.049,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,934,0.934,1
18,1,"Matching","Self","Self","Self",1,545,0.545,1
18,0,"Nonmatching","Self","Self","Self",0,907,0.907,1
18,1,"Matching","Friend","Friend","Close",1,748,0.748,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,815,0.815,1
18,1,"Matching","Stranger","Stranger","Stranger",1,944,0.944,1
18,1,"Matching","Friend","Friend","Close",1,914,0.914,1
18,0,"Nonmatching","Friend","Friend","Close",0,814,0.814,1
18,1,"Matching","Stranger","Stranger","Stranger",1,696,0.696,1
18,1,"Matching","Friend","Friend","Close",1,784,0.784,1
18,1,"Matching","Self","Self","Self",1,646,0.646,1
18,0,"Nonmatching","Friend","Friend","Close",0,939,0.939,1
18,0,"Nonmatching","Friend","Friend","Close",0,759,0.759,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,829,0.829,1
18,1,"Matching","Self","Self","Self",1,641,0.641,1
18,0,"Nonmatching","Self","Self","Self",0,806,0.806,1
18,1,"Matching","Stranger","Stranger","Stranger",1,699,0.699,1
18,1,"Matching","Friend","Friend","Close",1,745,0.745,1
18,0,"Nonmatching","Self","Self","Self",0,800,0.8,1
18,1,"Matching","Stranger","Stranger","Stranger",1,1008,1.008,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,725,0.725,1
18,1,"Matching","Friend","Friend","Close",1,743,0.743,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,764,0.764,1
18,0,"Nonmatching","Friend","Friend","Close",1,683,0.683,0
18,1,"Matching","Friend","Friend","Close",1,787,0.787,1
18,0,"Nonmatching","Self","Self","Self",0,864,0.864,1
18,0,"Nonmatching","Self","Self","Self",1,760,0.76,0
18,1,"Matching","Stranger","Stranger","Stranger",1,818,0.818,1
18,1,"Matching","Stranger","Stranger","Stranger",1,922,0.922,1
18,0,"Nonmatching","Friend","Friend","Close",0,693,0.693,1
18,1,"Matching","Self","Self","Self",1,687,0.687,1
18,1,"Matching","Self","Self","Self",1,695,0.695,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,813,0.813,1
18,1,"Matching","Friend","Friend","Close",1,810,0.81,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,912,0.912,1
18,1,"Matching","Self","Self","Self",1,834,0.834,1
18,1,"Matching","Stranger","Stranger","Stranger",1,832,0.832,1
18,1,"Matching","Self","Self","Self",1,791,0.791,1
18,0,"Nonmatching","Self","Self","Self",0,791,0.791,1
18,0,"Nonmatching","Self","Self","Self",0,978,0.978,1
18,0,"Nonmatching","Friend","Friend","Close",0,919,0.919,1
18,1,"Matching","Friend","Friend","Close",1,702,0.702,1
18,0,"Nonmatching","Friend","Friend","Close",0,752,0.752,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,1063,1.063,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,775,0.775,1
18,1,"Matching","Friend","Friend","Close",1,802,0.802,1
18,1,"Matching","Self","Self","Self",1,878,0.878,1
18,0,"Nonmatching","Friend","Friend","Close",0,903,0.903,1
18,1,"Matching","Stranger","Stranger","Stranger",1,932,0.932,1
18,1,"Matching","Stranger","Stranger","Stranger",1,689,0.689,1
18,0,"Nonmatching","Self","Self","Self",0,789,0.789,1
18,1,"Matching","Self","Self","Self",1,566,0.566,1
18,0,"Nonmatching","Friend","Friend","Close",0,812,0.812,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,960,0.96,1
18,1,"Matching","Friend","Friend","Close",1,1041,1.041,1
18,0,"Nonmatching","Self","Self","Self",0,852,0.852,1
18,0,"Nonmatching","Friend","Friend","Close",1,922,0.922,0
18,0,"Nonmatching","Friend","Friend","Close",0,644,0.644,1
18,1,"Matching","Self","Self","Self",1,577,0.577,1
18,1,"Matching","Stranger","Stranger","Stranger",1,723,0.723,1
18,1,"Matching","Friend","Friend","Close",1,858,0.858,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,906,0.906,1
18,1,"Matching","Stranger","Stranger","Stranger",1,833,0.833,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,677,0.677,1
18,1,"Matching","Self","Self","Self",1,608,0.608,1
18,0,"Nonmatching","Self","Self","Self",0,634,0.634,1
18,1,"Matching","Friend","Friend","Close",1,628,0.628,1
18,0,"Nonmatching","Self","Self","Self",0,708,0.708,1
18,1,"Matching","Friend","Friend","Close",0,661,0.661,0
18,1,"Matching","Self","Self","Self",1,806,0.806,1
18,1,"Matching","Self","Self","Self",1,536,0.536,1
18,1,"Matching","Stranger","Stranger","Stranger",0,718,0.718,0
18,0,"Nonmatching","Self","Self","Self",0,813,0.813,1
18,1,"Matching","Stranger","Stranger","Stranger",1,811,0.811,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,696,0.696,1
18,0,"Nonmatching","Friend","Friend","Close",0,798,0.798,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,706,0.706,1
18,0,"Nonmatching","Self","Self","Self",0,741,0.741,1
18,0,"Nonmatching","Self","Self","Self",0,1098,1.098,1
18,1,"Matching","Self","Self","Self",1,638,0.638,1
18,1,"Matching","Self","Self","Self",1,567,0.567,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,834,0.834,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,731,0.731,1
18,0,"Nonmatching","Friend","Friend","Close",0,744,0.744,1
18,1,"Matching","Stranger","Stranger","Stranger",1,720,0.72,1
18,1,"Matching","Stranger","Stranger","Stranger",1,556,0.556,1
18,0,"Nonmatching","Friend","Friend","Close",0,634,0.634,1
18,0,"Nonmatching","Self","Self","Self",0,699,0.699,1
18,1,"Matching","Friend","Friend","Close",1,655,0.655,1
18,1,"Matching","Friend","Friend","Close",1,492,0.492,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,680,0.68,1
18,0,"Nonmatching","Friend","Friend","Close",0,740,0.74,1
18,1,"Matching","Friend","Friend","Close",0,575,0.575,0
18,1,"Matching","Friend","Friend","Close",1,676,0.676,1
18,0,"Nonmatching","Self","Self","Self",0,662,0.662,1
18,1,"Matching","Stranger","Stranger","Stranger",1,704,0.704,1
18,0,"Nonmatching","Friend","Friend","Close",0,561,0.561,1
18,0,"Nonmatching","Self","Self","Self",0,739,0.739,1
18,1,"Matching","Self","Self","Self",1,551,0.551,1
18,1,"Matching","Stranger","Stranger","Stranger",1,744,0.744,1
18,1,"Matching","Self","Self","Self",1,872,0.872,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,679,0.679,1
18,0,"Nonmatching","Self","Self","Self",0,824,0.824,1
18,0,"Nonmatching","Self","Self","Self",0,919,0.919,1
18,1,"Matching","Self","Self","Self",1,589,0.589,1
18,1,"Matching","Friend","Friend","Close",0,754,0.754,0
18,1,"Matching","Self","Self","Self",1,591,0.591,1
18,1,"Matching","Stranger","Stranger","Stranger",1,641,0.641,1
18,0,"Nonmatching","Friend","Friend","Close",1,534,0.534,0
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,787,0.787,1
18,1,"Matching","Friend","Friend","Close",1,725,0.725,1
18,0,"Nonmatching","Friend","Friend","Close",0,836,0.836,1
18,1,"Matching","Stranger","Stranger","Stranger",1,715,0.715,1
18,1,"Matching","Friend","Friend","Close",1,734,0.734,1
18,1,"Matching","Stranger","Stranger","Stranger",1,624,0.624,1
18,1,"Matching","Friend","Friend","Close",1,705,0.705,1
18,0,"Nonmatching","Self","Self","Self",0,669,0.669,1
18,1,"Matching","Self","Self","Self",1,679,0.679,1
18,0,"Nonmatching","Stranger","Stranger","Stranger",0,839,0.839,1
