"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Identity","RT_ms","RT_sec","ACC"
"2468",6,21,"right","m","a","Symmetry","Matching","Self",779,0.779,1
"2469",6,21,"right","m","a","Symmetry","Matching","Self",487,0.487,1
"2470",6,21,"right","m","a","Symmetry","Matching","Self",754,0.754,1
"2471",6,21,"right","m","a","Symmetry","Matching","Self",772,0.772,1
"2472",6,21,"right","m","a","Symmetry","Matching","Self",1109,1.109,1
"2473",6,21,"right","m","a","Symmetry","Matching","Self",899,0.899,1
"2474",6,21,"right","m","a","Symmetry","Matching","Self",583,0.583,1
"2475",6,21,"right","m","a","Symmetry","Matching","Self",716,0.716,1
"2476",6,21,"right","m","a","Symmetry","Matching","Self",769,0.769,1
"2477",6,21,"right","m","a","Symmetry","Matching","Self",615,0.615,1
"2478",6,21,"right","m","l","Symmetry","Matching","Self",578,0.578,0
"2479",6,21,"right","m","a","Symmetry","Matching","Self",711,0.711,1
"2480",6,21,"right","m","a","Symmetry","Matching","Self",599,0.599,1
"2481",6,21,"right","m","a","Symmetry","Matching","Self",650,0.65,1
"2482",6,21,"right","m","a","Symmetry","Matching","Self",555,0.555,1
"2483",6,21,"right","m","a","Symmetry","Matching","Self",734,0.734,1
"2484",6,21,"right","m","a","Symmetry","Matching","Self",723,0.723,1
"2485",6,21,"right","m","a","Symmetry","Matching","Self",899,0.899,1
"2486",6,21,"right","m","a","Symmetry","Matching","Self",628,0.628,1
"2487",6,21,"right","m","a","Symmetry","Matching","Self",492,0.492,1
"2488",6,21,"right","m","a","Symmetry","Matching","Self",584,0.584,1
"2489",6,21,"right","m","a","Symmetry","Matching","Self",793,0.793,1
"2490",6,21,"right","m","a","Symmetry","Matching","Self",587,0.587,1
"2491",6,21,"right","m","a","Symmetry","Matching","Self",513,0.513,1
"2492",6,21,"right","m","a","Symmetry","Matching","Self",908,0.908,1
"2493",6,21,"right","m","a","Symmetry","Matching","Self",816,0.816,1
"2494",6,21,"right","m","a","Symmetry","Matching","Self",576,0.576,1
"2495",6,21,"right","m","a","Symmetry","Matching","Self",531,0.531,1
"2496",6,21,"right","m","a","Symmetry","Matching","Self",687,0.687,1
"2497",6,21,"right","m","a","Symmetry","Matching","Self",990,0.99,1
"2498",6,21,"right","m","a","Symmetry","Matching","Self",1113,1.113,1
"2499",6,21,"right","m","a","Symmetry","Matching","Self",628,0.628,1
"2500",6,21,"right","m","a","Symmetry","Matching","Self",1041,1.041,1
"2501",6,21,"right","m","a","Symmetry","Matching","Self",898,0.898,1
"2502",6,21,"right","m","a","Symmetry","Matching","Self",795,0.795,1
"2503",6,21,"right","m","a","Symmetry","Matching","Self",468,0.468,1
"2504",6,21,"right","m","l","Symmetry","Matching","Self",1114,1.114,0
"2505",6,21,"right","m","a","Symmetry","Matching","Self",1078,1.078,1
"2506",6,21,"right","m","l","Symmetry","Matching","Self",846,0.846,0
"2507",6,21,"right","m","a","Symmetry","Matching","Self",879,0.879,1
"2508",6,21,"right","m","a","Symmetry","Matching","Self",781,0.781,1
"2509",6,21,"right","m","a","Symmetry","Matching","Self",879,0.879,1
"2510",6,21,"right","m","a","Symmetry","Matching","Self",757,0.757,1
"2511",6,21,"right","m","a","Symmetry","Matching","Self",608,0.608,1
"2512",6,21,"right","m","a","Symmetry","Matching","Self",657,0.657,1
"2513",6,21,"right","m","a","Symmetry","Matching","Self",758,0.758,1
"2514",6,21,"right","m","a","Symmetry","Matching","Self",852,0.852,1
"2515",6,21,"right","m","a","Symmetry","Matching","Self",672,0.672,1
"2516",6,21,"right","m","a","Symmetry","Matching","Self",703,0.703,1
"2517",6,21,"right","m","a","Symmetry","Matching","Self",589,0.589,1
"2518",6,21,"right","m","a","Symmetry","Matching","Self",846,0.846,1
"2519",6,21,"right","m","a","Symmetry","Matching","Self",519,0.519,1
"2520",6,21,"right","m","a","Symmetry","Matching","Self",501,0.501,1
"2521",6,21,"right","m","a","Asymmetry","Matching","Stranger",694,0.694,1
"2522",6,21,"right","m","a","Asymmetry","Matching","Stranger",666,0.666,1
"2523",6,21,"right","m","a","Asymmetry","Matching","Stranger",601,0.601,1
"2524",6,21,"right","m","a","Asymmetry","Matching","Stranger",1029,1.029,1
"2525",6,21,"right","m","a","Asymmetry","Matching","Stranger",970,0.97,1
"2526",6,21,"right","m","a","Asymmetry","Matching","Stranger",658,0.658,1
"2527",6,21,"right","m","a","Asymmetry","Matching","Stranger",674,0.674,1
"2528",6,21,"right","m","a","Asymmetry","Matching","Stranger",590,0.59,1
"2529",6,21,"right","m","a","Asymmetry","Matching","Stranger",644,0.644,1
"2530",6,21,"right","m","a","Asymmetry","Matching","Stranger",710,0.71,1
"2531",6,21,"right","m","a","Asymmetry","Matching","Stranger",674,0.674,1
"2532",6,21,"right","m","a","Asymmetry","Matching","Stranger",671,0.671,1
"2533",6,21,"right","m","l","Asymmetry","Matching","Stranger",1468,1.468,0
"2534",6,21,"right","m","l","Asymmetry","Matching","Stranger",824,0.824,0
"2535",6,21,"right","m","a","Asymmetry","Matching","Stranger",590,0.59,1
"2536",6,21,"right","m","l","Asymmetry","Matching","Stranger",1101,1.101,0
"2537",6,21,"right","m","a","Asymmetry","Matching","Stranger",811,0.811,1
"2538",6,21,"right","m","missed","Asymmetry","Matching","Stranger",1500,1.5,NA
"2539",6,21,"right","m","l","Asymmetry","Matching","Stranger",1118,1.118,0
"2540",6,21,"right","m","l","Asymmetry","Matching","Stranger",590,0.59,0
"2541",6,21,"right","m","a","Asymmetry","Matching","Stranger",1092,1.092,1
"2542",6,21,"right","m","a","Asymmetry","Matching","Stranger",959,0.959,1
"2543",6,21,"right","m","a","Asymmetry","Matching","Stranger",960,0.96,1
"2544",6,21,"right","m","a","Asymmetry","Matching","Stranger",1272,1.272,1
"2545",6,21,"right","m","l","Asymmetry","Matching","Stranger",537,0.537,0
"2546",6,21,"right","m","a","Asymmetry","Matching","Stranger",579,0.579,1
"2547",6,21,"right","m","l","Asymmetry","Matching","Stranger",566,0.566,0
"2548",6,21,"right","m","a","Asymmetry","Matching","Stranger",1132,1.132,1
"2549",6,21,"right","m","a","Asymmetry","Matching","Stranger",674,0.674,1
"2550",6,21,"right","m","l","Asymmetry","Matching","Stranger",1373,1.373,0
"2551",6,21,"right","m","l","Asymmetry","Matching","Stranger",690,0.69,0
"2552",6,21,"right","m","a","Asymmetry","Matching","Stranger",1335,1.335,1
"2553",6,21,"right","m","a","Asymmetry","Matching","Stranger",826,0.826,1
"2554",6,21,"right","m","l","Asymmetry","Matching","Stranger",691,0.691,0
"2555",6,21,"right","m","a","Asymmetry","Matching","Stranger",605,0.605,1
"2556",6,21,"right","m","a","Asymmetry","Matching","Stranger",541,0.541,1
"2557",6,21,"right","m","a","Asymmetry","Matching","Stranger",1043,1.043,1
"2558",6,21,"right","m","a","Asymmetry","Matching","Stranger",777,0.777,1
"2559",6,21,"right","m","l","Asymmetry","Matching","Stranger",712,0.712,0
"2560",6,21,"right","m","a","Asymmetry","Matching","Stranger",1080,1.08,1
"2561",6,21,"right","m","a","Asymmetry","Matching","Stranger",868,0.868,1
"2562",6,21,"right","m","a","Asymmetry","Matching","Stranger",833,0.833,1
"2563",6,21,"right","m","a","Asymmetry","Matching","Stranger",846,0.846,1
"2564",6,21,"right","m","a","Asymmetry","Matching","Stranger",573,0.573,1
"2565",6,21,"right","m","a","Asymmetry","Matching","Stranger",833,0.833,1
"2566",6,21,"right","m","missed","Asymmetry","Matching","Stranger",1500,1.5,NA
"2567",6,21,"right","m","l","Asymmetry","Matching","Stranger",789,0.789,0
"2568",6,21,"right","m","l","Asymmetry","Matching","Stranger",517,0.517,0
"2569",6,21,"right","m","a","Asymmetry","Matching","Stranger",1124,1.124,1
"2570",6,21,"right","m","a","Asymmetry","Matching","Stranger",683,0.683,1
"2571",6,21,"right","m","a","Asymmetry","Matching","Stranger",643,0.643,1
"2572",6,21,"right","m","l","Asymmetry","Matching","Stranger",621,0.621,0
"2573",6,21,"right","m","a","Asymmetry","Matching","Stranger",698,0.698,1
"2574",6,21,"right","m","a","Asymmetry","Matching","Stranger",798,0.798,1
"2575",6,21,"right","m","a","Asymmetry","Matching","Stranger",1005,1.005,1
"2576",6,21,"right","m","a","Asymmetry","Matching","Stranger",615,0.615,1
"2577",6,21,"right","m","a","Asymmetry","Matching","Stranger",767,0.767,1
"2578",6,21,"right","m","l","Asymmetry","Matching","Stranger",998,0.998,0
"2579",6,21,"right","m","l","Asymmetry","Matching","Stranger",648,0.648,0
"2580",6,21,"right","m","a","Asymmetry","Matching","Stranger",726,0.726,1
"2581",6,21,"right","m","a","Symmetry","Matching","Stranger",781,0.781,1
"2582",6,21,"right","m","a","Symmetry","Matching","Stranger",1200,1.2,1
"2583",6,21,"right","m","l","Symmetry","Matching","Stranger",1284,1.284,0
"2584",6,21,"right","m","a","Symmetry","Matching","Stranger",939,0.939,1
"2585",6,21,"right","m","a","Symmetry","Matching","Stranger",815,0.815,1
"2586",6,21,"right","m","l","Symmetry","Matching","Stranger",999,0.999,0
"2587",6,21,"right","m","l","Symmetry","Matching","Stranger",814,0.814,0
"2588",6,21,"right","m","l","Symmetry","Matching","Stranger",664,0.664,0
"2589",6,21,"right","m","l","Symmetry","Matching","Stranger",724,0.724,0
"2590",6,21,"right","m","l","Symmetry","Matching","Stranger",844,0.844,0
"2591",6,21,"right","m","a","Symmetry","Matching","Stranger",1055,1.055,1
"2592",6,21,"right","m","a","Symmetry","Matching","Stranger",1302,1.302,1
"2593",6,21,"right","m","l","Symmetry","Matching","Stranger",583,0.583,0
"2594",6,21,"right","m","l","Symmetry","Matching","Stranger",562,0.562,0
"2595",6,21,"right","m","l","Symmetry","Matching","Stranger",545,0.545,0
"2596",6,21,"right","m","a","Symmetry","Matching","Stranger",803,0.803,1
"2597",6,21,"right","m","a","Symmetry","Matching","Stranger",938,0.938,1
"2598",6,21,"right","m","a","Symmetry","Matching","Stranger",603,0.603,1
"2599",6,21,"right","m","a","Symmetry","Matching","Stranger",902,0.902,1
"2600",6,21,"right","m","a","Symmetry","Matching","Stranger",735,0.735,1
"2601",6,21,"right","m","l","Symmetry","Matching","Stranger",484,0.484,0
"2602",6,21,"right","m","a","Symmetry","Matching","Stranger",628,0.628,1
"2603",6,21,"right","m","a","Symmetry","Matching","Stranger",680,0.68,1
"2604",6,21,"right","m","a","Symmetry","Matching","Stranger",784,0.784,1
"2605",6,21,"right","m","l","Symmetry","Matching","Stranger",1168,1.168,0
"2606",6,21,"right","m","a","Symmetry","Matching","Stranger",938,0.938,1
"2607",6,21,"right","m","l","Symmetry","Matching","Stranger",581,0.581,0
"2608",6,21,"right","m","l","Symmetry","Matching","Stranger",736,0.736,0
"2609",6,21,"right","m","l","Symmetry","Matching","Stranger",695,0.695,0
"2610",6,21,"right","m","a","Symmetry","Matching","Stranger",658,0.658,1
"2611",6,21,"right","m","a","Symmetry","Matching","Stranger",1283,1.283,1
"2612",6,21,"right","m","l","Symmetry","Matching","Stranger",553,0.553,0
"2613",6,21,"right","m","a","Symmetry","Matching","Stranger",588,0.588,1
"2614",6,21,"right","m","a","Symmetry","Matching","Stranger",799,0.799,1
"2615",6,21,"right","m","l","Symmetry","Matching","Stranger",497,0.497,0
"2616",6,21,"right","m","a","Symmetry","Matching","Stranger",1471,1.471,1
"2617",6,21,"right","m","a","Symmetry","Matching","Stranger",729,0.729,1
"2618",6,21,"right","m","l","Symmetry","Matching","Stranger",924,0.924,0
"2619",6,21,"right","m","a","Symmetry","Matching","Stranger",690,0.69,1
"2620",6,21,"right","m","a","Symmetry","Matching","Stranger",799,0.799,1
"2621",6,21,"right","m","l","Symmetry","Matching","Stranger",726,0.726,0
"2622",6,21,"right","m","a","Symmetry","Matching","Stranger",842,0.842,1
"2623",6,21,"right","m","a","Symmetry","Matching","Stranger",1106,1.106,1
"2624",6,21,"right","m","missed","Symmetry","Matching","Stranger",1500,1.5,NA
"2625",6,21,"right","m","a","Symmetry","Matching","Stranger",999,0.999,1
"2626",6,21,"right","m","a","Symmetry","Matching","Stranger",885,0.885,1
"2627",6,21,"right","m","a","Symmetry","Matching","Stranger",781,0.781,1
"2628",6,21,"right","m","a","Symmetry","Matching","Stranger",712,0.712,1
"2629",6,21,"right","m","a","Symmetry","Matching","Stranger",852,0.852,1
"2630",6,21,"right","m","a","Symmetry","Matching","Stranger",620,0.62,1
"2631",6,21,"right","m","l","Symmetry","Matching","Stranger",1480,1.48,0
"2632",6,21,"right","m","l","Symmetry","Matching","Stranger",807,0.807,0
"2633",6,21,"right","m","a","Symmetry","Matching","Stranger",528,0.528,1
"2634",6,21,"right","m","a","Symmetry","Matching","Stranger",612,0.612,1
"2635",6,21,"right","m","a","Symmetry","Matching","Stranger",1138,1.138,1
"2636",6,21,"right","m","a","Symmetry","Matching","Stranger",624,0.624,1
"2637",6,21,"right","m","a","Symmetry","Matching","Stranger",1272,1.272,1
"2638",6,21,"right","m","l","Symmetry","Matching","Stranger",611,0.611,0
"2639",6,21,"right","m","l","Symmetry","Matching","Stranger",626,0.626,0
"2640",6,21,"right","m","l","Symmetry","Matching","Stranger",592,0.592,0
"2641",6,21,"right","m","a","Asymmetry","Nonmatching","Self",622,0.622,0
"2642",6,21,"right","m","a","Asymmetry","Nonmatching","Self",825,0.825,0
"2643",6,21,"right","m","l","Asymmetry","Nonmatching","Self",743,0.743,1
"2644",6,21,"right","m","a","Asymmetry","Nonmatching","Self",689,0.689,0
"2645",6,21,"right","m","a","Asymmetry","Nonmatching","Self",777,0.777,0
"2646",6,21,"right","m","a","Asymmetry","Nonmatching","Self",787,0.787,0
"2647",6,21,"right","m","a","Asymmetry","Nonmatching","Self",639,0.639,0
"2648",6,21,"right","m","a","Asymmetry","Nonmatching","Self",1357,1.357,0
"2649",6,21,"right","m","a","Asymmetry","Nonmatching","Self",527,0.527,0
"2650",6,21,"right","m","a","Asymmetry","Nonmatching","Self",596,0.596,0
"2651",6,21,"right","m","a","Asymmetry","Nonmatching","Self",636,0.636,0
"2652",6,21,"right","m","a","Asymmetry","Nonmatching","Self",777,0.777,0
"2653",6,21,"right","m","a","Asymmetry","Nonmatching","Self",582,0.582,0
"2654",6,21,"right","m","l","Asymmetry","Nonmatching","Self",743,0.743,1
"2655",6,21,"right","m","a","Asymmetry","Nonmatching","Self",574,0.574,0
"2656",6,21,"right","m","l","Asymmetry","Nonmatching","Self",1017,1.017,1
"2657",6,21,"right","m","l","Asymmetry","Nonmatching","Self",1458,1.458,1
"2658",6,21,"right","m","missed","Asymmetry","Nonmatching","Self",1500,1.5,NA
"2659",6,21,"right","m","l","Asymmetry","Nonmatching","Self",657,0.657,1
"2660",6,21,"right","m","l","Asymmetry","Nonmatching","Self",536,0.536,1
"2661",6,21,"right","m","l","Asymmetry","Nonmatching","Self",365,0.365,1
"2662",6,21,"right","m","l","Asymmetry","Nonmatching","Self",550,0.55,1
"2663",6,21,"right","m","l","Asymmetry","Nonmatching","Self",490,0.49,1
"2664",6,21,"right","m","l","Asymmetry","Nonmatching","Self",567,0.567,1
"2665",6,21,"right","m","l","Asymmetry","Nonmatching","Self",796,0.796,1
"2666",6,21,"right","m","l","Asymmetry","Nonmatching","Self",549,0.549,1
"2667",6,21,"right","m","l","Asymmetry","Nonmatching","Self",473,0.473,1
"2668",6,21,"right","m","l","Asymmetry","Nonmatching","Self",587,0.587,1
"2669",6,21,"right","m","l","Asymmetry","Nonmatching","Self",537,0.537,1
"2670",6,21,"right","m","l","Asymmetry","Nonmatching","Self",669,0.669,1
"2671",6,21,"right","m","l","Asymmetry","Nonmatching","Self",486,0.486,1
"2672",6,21,"right","m","l","Asymmetry","Nonmatching","Self",550,0.55,1
"2673",6,21,"right","m","l","Asymmetry","Nonmatching","Self",801,0.801,1
"2674",6,21,"right","m","l","Asymmetry","Nonmatching","Self",774,0.774,1
"2675",6,21,"right","m","l","Asymmetry","Nonmatching","Self",472,0.472,1
"2676",6,21,"right","m","l","Asymmetry","Nonmatching","Self",621,0.621,1
"2677",6,21,"right","m","l","Asymmetry","Nonmatching","Self",629,0.629,1
"2678",6,21,"right","m","l","Asymmetry","Nonmatching","Self",641,0.641,1
"2679",6,21,"right","m","a","Asymmetry","Nonmatching","Self",651,0.651,0
"2680",6,21,"right","m","a","Asymmetry","Nonmatching","Self",824,0.824,0
"2681",6,21,"right","m","l","Asymmetry","Nonmatching","Self",674,0.674,1
"2682",6,21,"right","m","a","Asymmetry","Nonmatching","Self",708,0.708,0
"2683",6,21,"right","m","a","Asymmetry","Nonmatching","Self",776,0.776,0
"2684",6,21,"right","m","l","Asymmetry","Nonmatching","Self",695,0.695,1
"2685",6,21,"right","m","a","Asymmetry","Nonmatching","Self",726,0.726,0
"2686",6,21,"right","m","l","Asymmetry","Nonmatching","Self",563,0.563,1
"2687",6,21,"right","m","l","Asymmetry","Nonmatching","Self",490,0.49,1
"2688",6,21,"right","m","l","Asymmetry","Nonmatching","Self",832,0.832,1
"2689",6,21,"right","m","a","Asymmetry","Nonmatching","Self",625,0.625,0
"2690",6,21,"right","m","l","Asymmetry","Nonmatching","Self",571,0.571,1
"2691",6,21,"right","m","l","Asymmetry","Nonmatching","Self",977,0.977,1
"2692",6,21,"right","m","l","Asymmetry","Nonmatching","Self",553,0.553,1
"2693",6,21,"right","m","l","Asymmetry","Nonmatching","Self",503,0.503,1
"2694",6,21,"right","m","l","Asymmetry","Nonmatching","Self",574,0.574,1
"2695",6,21,"right","m","a","Asymmetry","Nonmatching","Self",589,0.589,0
"2696",6,21,"right","m","a","Asymmetry","Nonmatching","Self",731,0.731,0
"2697",6,21,"right","m","l","Asymmetry","Nonmatching","Self",670,0.67,1
"2698",6,21,"right","m","l","Asymmetry","Nonmatching","Self",721,0.721,1
"2699",6,21,"right","m","l","Asymmetry","Nonmatching","Self",624,0.624,1
"2700",6,21,"right","m","l","Asymmetry","Nonmatching","Self",707,0.707,1
"2701",6,21,"right","m","l","Symmetry","Nonmatching","Self",811,0.811,1
"2702",6,21,"right","m","l","Symmetry","Nonmatching","Self",697,0.697,1
"2703",6,21,"right","m","l","Symmetry","Nonmatching","Self",738,0.738,1
"2704",6,21,"right","m","l","Symmetry","Nonmatching","Self",924,0.924,1
"2705",6,21,"right","m","l","Symmetry","Nonmatching","Self",1007,1.007,1
"2706",6,21,"right","m","l","Symmetry","Nonmatching","Self",1397,1.397,1
"2707",6,21,"right","m","l","Symmetry","Nonmatching","Self",913,0.913,1
"2708",6,21,"right","m","l","Symmetry","Nonmatching","Self",990,0.99,1
"2709",6,21,"right","m","a","Symmetry","Nonmatching","Self",580,0.58,0
"2710",6,21,"right","m","l","Symmetry","Nonmatching","Self",1332,1.332,1
"2711",6,21,"right","m","l","Symmetry","Nonmatching","Self",1023,1.023,1
"2712",6,21,"right","m","l","Symmetry","Nonmatching","Self",598,0.598,1
"2713",6,21,"right","m","l","Symmetry","Nonmatching","Self",1253,1.253,1
"2714",6,21,"right","m","l","Symmetry","Nonmatching","Self",914,0.914,1
"2715",6,21,"right","m","l","Symmetry","Nonmatching","Self",990,0.99,1
"2716",6,21,"right","m","a","Symmetry","Nonmatching","Self",776,0.776,0
"2717",6,21,"right","m","l","Symmetry","Nonmatching","Self",1056,1.056,1
"2718",6,21,"right","m","l","Symmetry","Nonmatching","Self",856,0.856,1
"2719",6,21,"right","m","l","Symmetry","Nonmatching","Self",712,0.712,1
"2720",6,21,"right","m","l","Symmetry","Nonmatching","Self",609,0.609,1
"2721",6,21,"right","m","l","Symmetry","Nonmatching","Self",729,0.729,1
"2722",6,21,"right","m","l","Symmetry","Nonmatching","Self",629,0.629,1
"2723",6,21,"right","m","l","Symmetry","Nonmatching","Self",673,0.673,1
"2724",6,21,"right","m","l","Symmetry","Nonmatching","Self",493,0.493,1
"2725",6,21,"right","m","l","Symmetry","Nonmatching","Self",613,0.613,1
"2726",6,21,"right","m","l","Symmetry","Nonmatching","Self",568,0.568,1
"2727",6,21,"right","m","l","Symmetry","Nonmatching","Self",677,0.677,1
"2728",6,21,"right","m","a","Symmetry","Nonmatching","Self",853,0.853,0
