"","Subject","Age","Gender","Handedness","Shape","Label","Matching","Shape1","Shape2","Identity1","Identity2","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"154",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",591,0.591,1,"15.6-in",NA,NA,"white","black","50cm",NA
"155",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",645,0.645,1,"15.6-in",NA,NA,"white","black","50cm",NA
"156",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",649,0.649,0,"15.6-in",NA,NA,"white","black","50cm",NA
"157",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",483,0.483,1,"15.6-in",NA,NA,"white","black","50cm",NA
"158",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",513,0.513,1,"15.6-in",NA,NA,"white","black","50cm",NA
"159",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",638,0.638,1,"15.6-in",NA,NA,"white","black","50cm",NA
"160",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",1054,1.054,1,"15.6-in",NA,NA,"white","black","50cm",NA
"161",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",549,0.549,1,"15.6-in",NA,NA,"white","black","50cm",NA
"162",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",755,0.755,1,"15.6-in",NA,NA,"white","black","50cm",NA
"163",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",976,0.976,1,"15.6-in",NA,NA,"white","black","50cm",NA
"164",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",544,0.544,1,"15.6-in",NA,NA,"white","black","50cm",NA
"165",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",689,0.689,0,"15.6-in",NA,NA,"white","black","50cm",NA
"166",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",526,0.526,1,"15.6-in",NA,NA,"white","black","50cm",NA
"167",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",524,0.524,1,"15.6-in",NA,NA,"white","black","50cm",NA
"168",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",596,0.596,1,"15.6-in",NA,NA,"white","black","50cm",NA
"169",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",736,0.736,1,"15.6-in",NA,NA,"white","black","50cm",NA
"170",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",832,0.832,1,"15.6-in",NA,NA,"white","black","50cm",NA
"171",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",559,0.559,1,"15.6-in",NA,NA,"white","black","50cm",NA
"172",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",660,0.66,1,"15.6-in",NA,NA,"white","black","50cm",NA
"173",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",1025,1.025,1,"15.6-in",NA,NA,"white","black","50cm",NA
"174",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",656,0.656,1,"15.6-in",NA,NA,"white","black","50cm",NA
"175",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",422,0.422,1,"15.6-in",NA,NA,"white","black","50cm",NA
"176",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",489,0.489,1,"15.6-in",NA,NA,"white","black","50cm",NA
"177",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",775,0.775,1,"15.6-in",NA,NA,"white","black","50cm",NA
"178",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",818,0.818,1,"15.6-in",NA,NA,"white","black","50cm",NA
"179",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",529,0.529,1,"15.6-in",NA,NA,"white","black","50cm",NA
"180",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",1115,1.115,0,"15.6-in",NA,NA,"white","black","50cm",NA
"181",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",682,0.682,1,"15.6-in",NA,NA,"white","black","50cm",NA
"182",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",395,0.395,1,"15.6-in",NA,NA,"white","black","50cm",NA
"183",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",853,0.853,1,"15.6-in",NA,NA,"white","black","50cm",NA
"184",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",580,0.58,1,"15.6-in",NA,NA,"white","black","50cm",NA
"185",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",493,0.493,1,"15.6-in",NA,NA,"white","black","50cm",NA
"186",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",754,0.754,0,"15.6-in",NA,NA,"white","black","50cm",NA
"187",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",648,0.648,0,"15.6-in",NA,NA,"white","black","50cm",NA
"188",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",553,0.553,1,"15.6-in",NA,NA,"white","black","50cm",NA
"189",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",479,0.479,1,"15.6-in",NA,NA,"white","black","50cm",NA
"190",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",636,0.636,1,"15.6-in",NA,NA,"white","black","50cm",NA
"191",2,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",889,0.889,1,"15.6-in",NA,NA,"white","black","50cm",NA
"192",2,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",681,0.681,1,"15.6-in",NA,NA,"white","black","50cm",NA
"193",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",934,0.934,0,"15.6-in",NA,NA,"white","black","50cm",NA
"194",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1570,1.57,1,"15.6-in",NA,NA,"white","black","50cm",NA
"195",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1202,1.202,1,"15.6-in",NA,NA,"white","black","50cm",NA
"196",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",789,0.789,0,"15.6-in",NA,NA,"white","black","50cm",NA
"197",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1383,1.383,1,"15.6-in",NA,NA,"white","black","50cm",NA
"198",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",982,0.982,1,"15.6-in",NA,NA,"white","black","50cm",NA
"199",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1149,1.149,1,"15.6-in",NA,NA,"white","black","50cm",NA
"200",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1011,1.011,1,"15.6-in",NA,NA,"white","black","50cm",NA
"201",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",722,0.722,1,"15.6-in",NA,NA,"white","black","50cm",NA
"202",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",936,0.936,0,"15.6-in",NA,NA,"white","black","50cm",NA
"203",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1250,1.25,1,"15.6-in",NA,NA,"white","black","50cm",NA
"204",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1004,1.004,1,"15.6-in",NA,NA,"white","black","50cm",NA
"205",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",760,0.76,1,"15.6-in",NA,NA,"white","black","50cm",NA
"206",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",763,0.763,1,"15.6-in",NA,NA,"white","black","50cm",NA
"207",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",791,0.791,1,"15.6-in",NA,NA,"white","black","50cm",NA
"208",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",844,0.844,1,"15.6-in",NA,NA,"white","black","50cm",NA
"209",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",807,0.807,1,"15.6-in",NA,NA,"white","black","50cm",NA
"210",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",790,0.79,1,"15.6-in",NA,NA,"white","black","50cm",NA
"211",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",905,0.905,0,"15.6-in",NA,NA,"white","black","50cm",NA
"212",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",736,0.736,1,"15.6-in",NA,NA,"white","black","50cm",NA
"213",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1041,1.041,1,"15.6-in",NA,NA,"white","black","50cm",NA
"214",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1099,1.099,1,"15.6-in",NA,NA,"white","black","50cm",NA
"215",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",2082,2.082,1,"15.6-in",NA,NA,"white","black","50cm",NA
"216",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1429,1.429,1,"15.6-in",NA,NA,"white","black","50cm",NA
"217",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",701,0.701,1,"15.6-in",NA,NA,"white","black","50cm",NA
"218",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",989,0.989,1,"15.6-in",NA,NA,"white","black","50cm",NA
"219",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1059,1.059,1,"15.6-in",NA,NA,"white","black","50cm",NA
"220",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",930,0.93,1,"15.6-in",NA,NA,"white","black","50cm",NA
"221",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",799,0.799,1,"15.6-in",NA,NA,"white","black","50cm",NA
"222",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",723,0.723,1,"15.6-in",NA,NA,"white","black","50cm",NA
"223",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",772,0.772,1,"15.6-in",NA,NA,"white","black","50cm",NA
"224",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1191,1.191,1,"15.6-in",NA,NA,"white","black","50cm",NA
"225",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",711,0.711,1,"15.6-in",NA,NA,"white","black","50cm",NA
"226",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",838,0.838,1,"15.6-in",NA,NA,"white","black","50cm",NA
"227",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",862,0.862,1,"15.6-in",NA,NA,"white","black","50cm",NA
"228",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",738,0.738,1,"15.6-in",NA,NA,"white","black","50cm",NA
"229",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",623,0.623,1,"15.6-in",NA,NA,"white","black","50cm",NA
"230",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",659,0.659,1,"15.6-in",NA,NA,"white","black","50cm",NA
"231",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",751,0.751,0,"15.6-in",NA,NA,"white","black","50cm",NA
"232",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",604,0.604,1,"15.6-in",NA,NA,"white","black","50cm",NA
"233",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",683,0.683,1,"15.6-in",NA,NA,"white","black","50cm",NA
"234",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",574,0.574,1,"15.6-in",NA,NA,"white","black","50cm",NA
"235",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",746,0.746,1,"15.6-in",NA,NA,"white","black","50cm",NA
"236",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",587,0.587,1,"15.6-in",NA,NA,"white","black","50cm",NA
"237",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",781,0.781,1,"15.6-in",NA,NA,"white","black","50cm",NA
"238",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",810,0.81,1,"15.6-in",NA,NA,"white","black","50cm",NA
"239",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1009,1.009,1,"15.6-in",NA,NA,"white","black","50cm",NA
"240",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",721,0.721,1,"15.6-in",NA,NA,"white","black","50cm",NA
"241",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",615,0.615,1,"15.6-in",NA,NA,"white","black","50cm",NA
"242",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",694,0.694,1,"15.6-in",NA,NA,"white","black","50cm",NA
"243",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",785,0.785,1,"15.6-in",NA,NA,"white","black","50cm",NA
"244",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1097,1.097,1,"15.6-in",NA,NA,"white","black","50cm",NA
"245",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",657,0.657,1,"15.6-in",NA,NA,"white","black","50cm",NA
"246",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",784,0.784,1,"15.6-in",NA,NA,"white","black","50cm",NA
"247",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",663,0.663,1,"15.6-in",NA,NA,"white","black","50cm",NA
"248",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",833,0.833,1,"15.6-in",NA,NA,"white","black","50cm",NA
"249",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",562,0.562,1,"15.6-in",NA,NA,"white","black","50cm",NA
"250",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",688,0.688,1,"15.6-in",NA,NA,"white","black","50cm",NA
"251",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",802,0.802,1,"15.6-in",NA,NA,"white","black","50cm",NA
"252",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",809,0.809,1,"15.6-in",NA,NA,"white","black","50cm",NA
"253",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",668,0.668,1,"15.6-in",NA,NA,"white","black","50cm",NA
"254",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",762,0.762,1,"15.6-in",NA,NA,"white","black","50cm",NA
"255",2,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",742,0.742,1,"15.6-in",NA,NA,"white","black","50cm",NA
"256",2,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",738,0.738,1,"15.6-in",NA,NA,"white","black","50cm",NA
"257",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",1598,1.598,0,"15.6-in",NA,NA,"white","black","50cm",NA
"258",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",790,0.79,1,"15.6-in",NA,NA,"white","black","50cm",NA
"259",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",428,0.428,1,"15.6-in",NA,NA,"white","black","50cm",NA
"260",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",600,0.6,0,"15.6-in",NA,NA,"white","black","50cm",NA
"261",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",1485,1.485,1,"15.6-in",NA,NA,"white","black","50cm",NA
"262",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",1190,1.19,1,"15.6-in",NA,NA,"white","black","50cm",NA
"263",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",538,0.538,1,"15.6-in",NA,NA,"white","black","50cm",NA
"264",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",1053,1.053,0,"15.6-in",NA,NA,"white","black","50cm",NA
"265",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",593,0.593,1,"15.6-in",NA,NA,"white","black","50cm",NA
"266",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",899,0.899,1,"15.6-in",NA,NA,"white","black","50cm",NA
"267",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",717,0.717,1,"15.6-in",NA,NA,"white","black","50cm",NA
"268",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",865,0.865,1,"15.6-in",NA,NA,"white","black","50cm",NA
"269",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",565,0.565,1,"15.6-in",NA,NA,"white","black","50cm",NA
"270",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",764,0.764,1,"15.6-in",NA,NA,"white","black","50cm",NA
"271",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",746,0.746,1,"15.6-in",NA,NA,"white","black","50cm",NA
"272",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",632,0.632,1,"15.6-in",NA,NA,"white","black","50cm",NA
"273",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",563,0.563,1,"15.6-in",NA,NA,"white","black","50cm",NA
"274",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",1191,1.191,1,"15.6-in",NA,NA,"white","black","50cm",NA
"275",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",678,0.678,1,"15.6-in",NA,NA,"white","black","50cm",NA
"276",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",809,0.809,1,"15.6-in",NA,NA,"white","black","50cm",NA
"277",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",915,0.915,1,"15.6-in",NA,NA,"white","black","50cm",NA
"278",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",519,0.519,1,"15.6-in",NA,NA,"white","black","50cm",NA
"279",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",1200,1.2,1,"15.6-in",NA,NA,"white","black","50cm",NA
"280",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",408,0.408,1,"15.6-in",NA,NA,"white","black","50cm",NA
"281",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",953,0.953,0,"15.6-in",NA,NA,"white","black","50cm",NA
"282",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",525,0.525,1,"15.6-in",NA,NA,"white","black","50cm",NA
"283",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",512,0.512,1,"15.6-in",NA,NA,"white","black","50cm",NA
"284",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",751,0.751,0,"15.6-in",NA,NA,"white","black","50cm",NA
"285",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",501,0.501,1,"15.6-in",NA,NA,"white","black","50cm",NA
"286",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",1037,1.037,0,"15.6-in",NA,NA,"white","black","50cm",NA
"287",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",468,0.468,1,"15.6-in",NA,NA,"white","black","50cm",NA
"288",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",843,0.843,1,"15.6-in",NA,NA,"white","black","50cm",NA
"289",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",865,0.865,1,"15.6-in",NA,NA,"white","black","50cm",NA
"290",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",400,0.4,1,"15.6-in",NA,NA,"white","black","50cm",NA
"291",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",736,0.736,1,"15.6-in",NA,NA,"white","black","50cm",NA
"292",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",446,0.446,1,"15.6-in",NA,NA,"white","black","50cm",NA
"293",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",500,0.5,1,"15.6-in",NA,NA,"white","black","50cm",NA
"294",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",804,0.804,1,"15.6-in",NA,NA,"white","black","50cm",NA
"295",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",1174,1.174,1,"15.6-in",NA,NA,"white","black","50cm",NA
"296",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",642,0.642,1,"15.6-in",NA,NA,"white","black","50cm",NA
"297",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",1101,1.101,1,"15.6-in",NA,NA,"white","black","50cm",NA
"298",3,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",1128,1.128,1,"15.6-in",NA,NA,"white","black","50cm",NA
"299",3,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",517,0.517,1,"15.6-in",NA,NA,"white","black","50cm",NA
