"","Subject","Age","Gender","Handedness","Shape","Label","Origin_Identity","English_Identity","Standardized_Idnetity","Matching","Response","RT_ms","RT_sec","ACC"
"3293",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",598,0.598,1
"3294",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",652,0.652,1
"3295",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",667,0.667,1
"3296",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",669,0.669,1
"3297",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",921,0.921,1
"3298",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",929,0.929,1
"3299",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",707,0.707,1
"3300",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",796,0.796,1
"3301",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",704,0.704,1
"3302",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",885,0.885,1
"3303",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",623,0.623,1
"3304",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",641,0.641,1
"3305",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",738,0.738,1
"3306",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",599,0.599,1
"3307",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",918,0.918,1
"3308",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",941,0.941,1
"3309",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",827,0.827,1
"3310",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",698,0.698,1
"3311",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",647,0.647,1
"3312",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",622,0.622,1
"3313",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",846,0.846,1
"3314",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",884,0.884,1
"3315",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",489,0.489,1
"3316",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",710,0.71,1
"3317",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",775,0.775,1
"3318",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",773,0.773,1
"3319",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",581,0.581,1
"3320",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",748,0.748,1
"3321",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",664,0.664,1
"3322",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",660,0.66,1
"3323",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",613,0.613,1
"3324",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",734,0.734,1
"3325",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",614,0.614,1
"3326",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",628,0.628,1
"3327",26,24,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",679,0.679,1
"3328",26,24,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",750,0.75,1
"3329",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",1810,1.81,1
"3330",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1100,1.1,1
"3331",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",895,0.895,1
"3332",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1690,1.69,1
"3333",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",603,0.603,1
"3334",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1041,1.041,1
"3335",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",634,0.634,1
"3336",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",812,0.812,1
"3337",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",1064,1.064,1
"3338",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1220,1.22,1
"3339",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",679,0.679,1
"3340",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",984,0.984,1
"3341",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",767,0.767,1
"3342",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",601,0.601,1
"3343",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",452,0.452,1
"3344",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",736,0.736,1
"3345",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1219,1.219,1
"3346",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",795,0.795,1
"3347",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",927,0.927,1
"3348",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",497,0.497,1
"3349",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1266,1.266,1
"3350",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",1106,1.106,1
"3351",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",379,0.379,1
"3352",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",561,0.561,1
"3353",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",447,0.447,1
"3354",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",520,0.52,1
"3355",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1095,1.095,1
"3356",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",821,0.821,1
"3357",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",593,0.593,1
"3358",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",570,0.57,1
"3359",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",680,0.68,1
"3360",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",417,0.417,1
"3361",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",693,0.693,1
"3362",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",551,0.551,1
"3363",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",378,0.378,1
"3364",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",503,0.503,1
"3365",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",410,0.41,1
"3366",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",440,0.44,0
"3367",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",721,0.721,1
"3368",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",708,0.708,1
"3369",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",571,0.571,1
"3370",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",484,0.484,1
"3371",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",702,0.702,1
"3372",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",609,0.609,1
"3373",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",807,0.807,1
"3374",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",691,0.691,1
"3375",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",440,0.44,1
"3376",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",636,0.636,1
"3377",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",458,0.458,1
"3378",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",658,0.658,1
"3379",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",696,0.696,1
"3380",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",472,0.472,1
"3381",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",388,0.388,1
"3382",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",372,0.372,1
"3383",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",610,0.61,1
"3384",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",372,0.372,1
"3385",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",716,0.716,1
"3386",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",509,0.509,1
"3387",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",539,0.539,1
"3388",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",782,0.782,1
"3389",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",673,0.673,1
"3390",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",676,0.676,1
"3391",27,21,"female","left","Dreieck.png","Ich","Ich","Self","Self","Matching","d",586,0.586,1
"3392",27,21,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",683,0.683,1
"3393",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",996,0.996,1
"3394",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",656,0.656,1
"3395",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",1067,1.067,1
"3396",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",902,0.902,1
"3397",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",1166,1.166,1
"3398",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",977,0.977,1
"3399",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",679,0.679,1
"3400",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",717,0.717,1
"3401",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",745,0.745,1
"3402",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",561,0.561,1
"3403",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",993,0.993,1
"3404",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",862,0.862,1
"3405",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",654,0.654,1
"3406",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",1059,1.059,1
"3407",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",869,0.869,1
"3408",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",643,0.643,1
"3409",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",1088,1.088,1
"3410",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",549,0.549,1
"3411",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",912,0.912,1
"3412",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",906,0.906,1
"3413",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",1039,1.039,1
"3414",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",706,0.706,1
"3415",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",630,0.63,1
"3416",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",731,0.731,1
"3417",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",555,0.555,1
"3418",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",513,0.513,1
"3419",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",594,0.594,1
"3420",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",736,0.736,1
"3421",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",568,0.568,1
"3422",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",793,0.793,1
"3423",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",681,0.681,1
"3424",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",536,0.536,1
"3425",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",581,0.581,1
"3426",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",727,0.727,1
"3427",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",605,0.605,1
"3428",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",993,0.993,1
"3429",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",445,0.445,1
"3430",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",538,0.538,1
"3431",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",888,0.888,1
"3432",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",816,0.816,1
"3433",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",639,0.639,1
"3434",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",913,0.913,1
"3435",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",495,0.495,1
"3436",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",696,0.696,1
"3437",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",617,0.617,1
"3438",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",693,0.693,1
"3439",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",500,0.5,1
"3440",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",435,0.435,0
"3441",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",787,0.787,1
"3442",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",595,0.595,1
"3443",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",709,0.709,1
"3444",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",739,0.739,1
"3445",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",523,0.523,1
"3446",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",593,0.593,1
"3447",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",348,0.348,0
"3448",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",613,0.613,1
"3449",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","d",417,0.417,0
"3450",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",519,0.519,1
"3451",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",730,0.73,1
"3452",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",910,0.91,1
"3453",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",768,0.768,0
"3454",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",886,0.886,1
"3455",27,21,"female","left","Kreis.png","Ich","Ich","Self","Self","Nonmatching","k",532,0.532,1
"3456",27,21,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",1438,1.438,1
"3457",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",1038,1.038,1
"3458",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",595,0.595,1
"3459",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",598,0.598,1
"3460",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1715,1.715,1
"3461",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",1481,1.481,1
"3462",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",742,0.742,1
"3463",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",924,0.924,0
"3464",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",796,0.796,1
"3465",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",635,0.635,1
"3466",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",786,0.786,1
"3467",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",527,0.527,1
"3468",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",953,0.953,1
"3469",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",596,0.596,1
"3470",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1341,1.341,1
"3471",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",815,0.815,1
"3472",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",753,0.753,1
"3473",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",801,0.801,1
"3474",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",723,0.723,1
"3475",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",983,0.983,1
"3476",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",772,0.772,1
"3477",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",681,0.681,1
"3478",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",909,0.909,1
"3479",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",1519,1.519,1
"3480",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",968,0.968,1
"3481",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",678,0.678,1
"3482",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",605,0.605,1
"3483",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",791,0.791,1
"3484",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",614,0.614,1
"3485",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",878,0.878,1
"3486",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",652,0.652,1
"3487",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",574,0.574,1
"3488",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",792,0.792,1
"3489",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",662,0.662,1
"3490",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",823,0.823,1
"3491",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1013,1.013,1
"3492",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",702,0.702,1
"3493",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",762,0.762,1
"3494",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",688,0.688,1
"3495",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",753,0.753,1
"3496",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",517,0.517,1
"3497",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",906,0.906,1
"3498",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",609,0.609,1
"3499",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",774,0.774,1
"3500",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",453,0.453,1
"3501",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",622,0.622,1
"3502",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",768,0.768,1
"3503",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",772,0.772,1
"3504",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",564,0.564,1
"3505",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",867,0.867,1
"3506",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",655,0.655,1
"3507",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",575,0.575,1
"3508",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",714,0.714,1
"3509",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",686,0.686,1
"3510",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",787,0.787,1
"3511",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",797,0.797,1
"3512",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",805,0.805,1
"3513",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",964,0.964,1
"3514",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1012,1.012,1
"3515",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",603,0.603,1
"3516",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",654,0.654,1
"3517",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",812,0.812,1
"3518",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",526,0.526,1
"3519",28,24,"female","left","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",717,0.717,1
"3520",28,24,"female","left","Kreis.png","Ich","Ich","Self","Self","Matching","d",908,0.908,1
"3521",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",1114,1.114,1
"3522",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",2245,2.245,1
"3523",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",1638,1.638,1
"3524",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",928,0.928,1
"3525",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",1030,1.03,1
"3526",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",1761,1.761,1
"3527",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",824,0.824,1
"3528",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",1268,1.268,1
"3529",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",879,0.879,1
"3530",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",750,0.75,1
"3531",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",1062,1.062,1
"3532",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",824,0.824,1
"3533",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",771,0.771,1
"3534",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",859,0.859,1
"3535",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",762,0.762,1
"3536",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1078,1.078,0
"3537",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",1002,1.002,1
"3538",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",1076,1.076,1
"3539",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",730,0.73,1
"3540",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",785,0.785,1
"3541",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",652,0.652,1
"3542",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",780,0.78,1
"3543",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",670,0.67,1
"3544",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",913,0.913,1
"3545",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",653,0.653,1
"3546",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",800,0.8,1
"3547",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",658,0.658,1
"3548",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",767,0.767,1
"3549",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",701,0.701,1
"3550",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",722,0.722,1
"3551",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",655,0.655,1
"3552",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",753,0.753,1
"3553",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",746,0.746,1
