participant,file_stim,race,match,condition,rt,acc,self_other
2,white/w_f.jpg,white,no,asian,747.8389001,1,other
2,asian/a_f.jpg,asian,no,asian,842.1502,1,self
2,asian/a_f.jpg,asian,no,asian,588.1359,1,self
2,asian/a_f.jpg,asian,yes,asian,760.1048,1,self
2,white/w_f.jpg,white,yes,asian,517.3461001,0,other
2,asian/a_f.jpg,asian,no,asian,676.7118999,1,self
2,white/w_f.jpg,white,no,asian,821.4096,1,other
2,asian/a_f.jpg,asian,yes,asian,696.1426999,0,self
2,asian/a_f.jpg,asian,yes,asian,647.7047,1,self
2,asian/a_f.jpg,asian,no,asian,NA,2,self
2,asian/a_f.jpg,asian,no,asian,654.6721,1,self
2,asian/a_f.jpg,asian,no,asian,624.1894,1,self
2,asian/a_f.jpg,asian,no,asian,642.6951,1,self
2,white/w_f.jpg,white,yes,asian,684.6823001,0,other
2,asian/a_f.jpg,asian,no,asian,620.5943,1,self
2,white/w_f.jpg,white,no,asian,767.2865,1,other
2,white/w_f.jpg,white,yes,asian,NA,2,other
2,white/w_f.jpg,white,no,asian,921.2296,1,other
2,white/w_f.jpg,white,yes,asian,935.9461,1,other
2,asian/a_f.jpg,asian,no,asian,757.9824,1,self
2,white/w_f.jpg,white,no,asian,715.1916,1,other
2,white/w_f.jpg,white,yes,asian,818.648,1,other
2,asian/a_f.jpg,asian,yes,asian,781.101,1,self
2,asian/a_f.jpg,asian,yes,asian,554.0574,1,self
2,white/w_f.jpg,white,no,asian,655.4838,1,other
2,asian/a_f.jpg,asian,yes,asian,792.6683,1,self
2,white/w_f.jpg,white,yes,asian,756.6512,1,other
2,asian/a_f.jpg,asian,yes,asian,577.9925,1,self
2,asian/a_f.jpg,asian,no,asian,806.6562,1,self
2,white/w_f.jpg,white,yes,asian,497.8565,1,other
2,asian/a_f.jpg,asian,yes,asian,842.0776,0,self
2,white/w_f.jpg,white,yes,asian,964.0604,1,other
2,white/w_f.jpg,white,no,asian,801.0699,1,other
2,asian/a_f.jpg,asian,yes,asian,605.3382001,1,self
2,white/w_f.jpg,white,yes,asian,792.6517,1,other
2,white/w_f.jpg,white,yes,asian,876.7001,0,other
2,white/w_f.jpg,white,yes,asian,725.429,1,other
2,white/w_f.jpg,white,no,asian,764.1975001,1,other
2,asian/a_f.jpg,asian,yes,asian,401.1381,1,self
2,asian/a_f.jpg,asian,yes,asian,556.6603,1,self
2,asian/a_f.jpg,asian,yes,asian,465.9703,1,self
2,asian/a_f.jpg,asian,no,asian,587.1864,1,self
2,asian/a_f.jpg,asian,yes,asian,679.1962,1,self
2,white/w_f.jpg,white,no,asian,471.9353,1,other
2,white/w_f.jpg,white,yes,asian,424.5939,1,other
2,asian/a_f.jpg,asian,no,asian,507.2672,1,self
2,asian/a_f.jpg,asian,yes,asian,698.5334,1,self
2,white/w_f.jpg,white,yes,asian,410.6143001,0,other
2,white/w_f.jpg,white,yes,asian,565.9215,0,other
2,white/w_f.jpg,white,yes,asian,611.2055001,1,other
2,white/w_f.jpg,white,yes,asian,510.5472,1,other
2,asian/a_f.jpg,asian,yes,asian,509.9994,0,self
2,asian/a_f.jpg,asian,yes,asian,357.2725001,1,self
2,white/w_f.jpg,white,no,asian,402.5913,0,other
2,white/w_f.jpg,white,no,asian,661.9416,1,other
2,white/w_f.jpg,white,yes,asian,630.9849001,1,other
2,asian/a_f.jpg,asian,no,asian,833.818,0,self
2,asian/a_f.jpg,asian,yes,asian,644.6515999,0,self
2,asian/a_f.jpg,asian,yes,asian,542.6154,1,self
2,white/w_f.jpg,white,yes,asian,612.4838,0,other
2,asian/a_f.jpg,asian,no,asian,711.9553001,0,self
2,white/w_f.jpg,white,no,asian,743.2895,1,other
2,asian/a_f.jpg,asian,no,asian,813.2594,1,self
2,asian/a_f.jpg,asian,no,asian,704.5327,1,self
2,asian/a_f.jpg,asian,yes,white,775.2741,1,other
2,white/w_f.jpg,white,yes,white,691.8060001,1,self
2,asian/a_f.jpg,asian,yes,white,691.7907,1,other
2,asian/a_f.jpg,asian,yes,white,539.7577001,1,other
2,asian/a_f.jpg,asian,no,white,433.6765,1,other
2,white/w_f.jpg,white,no,white,788.39,1,self
2,white/w_f.jpg,white,yes,white,776.4173,1,self
2,white/w_f.jpg,white,yes,white,548.9368,1,self
2,white/w_f.jpg,white,no,white,659.0912,1,self
2,white/w_f.jpg,white,yes,white,572.4326,1,self
2,asian/a_f.jpg,asian,no,white,545.1478,0,other
2,white/w_f.jpg,white,no,white,1023.098,1,self
2,white/w_f.jpg,white,no,white,521.6044,1,self
2,asian/a_f.jpg,asian,yes,white,800.2554,1,other
2,asian/a_f.jpg,asian,yes,white,508.4275,1,other
2,white/w_f.jpg,white,no,white,683.6205,1,self
2,white/w_f.jpg,white,yes,white,572.4315,1,self
2,white/w_f.jpg,white,yes,white,433.1088,1,self
2,white/w_f.jpg,white,no,white,611.7469,1,self
2,asian/a_f.jpg,asian,yes,white,631.0404,0,other
2,asian/a_f.jpg,asian,yes,white,673.7511,1,other
2,asian/a_f.jpg,asian,yes,white,786.1495999,1,other
2,asian/a_f.jpg,asian,no,white,686.3561,1,other
2,white/w_f.jpg,white,yes,white,590.4307,1,self
2,asian/a_f.jpg,asian,no,white,506.4900001,0,other
2,white/w_f.jpg,white,no,white,689.5570001,1,self
2,asian/a_f.jpg,asian,no,white,673.5561,1,other
2,asian/a_f.jpg,asian,no,white,682.2595999,1,other
2,white/w_f.jpg,white,yes,white,651.0006,1,self
2,white/w_f.jpg,white,no,white,692.969,1,self
2,white/w_f.jpg,white,yes,white,525.1036,1,self
2,asian/a_f.jpg,asian,yes,white,747.8542001,1,other
2,asian/a_f.jpg,asian,no,white,649.6196999,1,other
2,asian/a_f.jpg,asian,no,white,587.6784,1,other
2,asian/a_f.jpg,asian,yes,white,639.7551,1,other
2,white/w_f.jpg,white,yes,white,761.702,1,self
2,white/w_f.jpg,white,no,white,591.1907,1,self
2,asian/a_f.jpg,asian,no,white,634.8722,1,other
2,white/w_f.jpg,white,yes,white,669.1268,1,self
2,white/w_f.jpg,white,no,white,669.631,1,self
2,asian/a_f.jpg,asian,yes,white,670.5099,0,other
2,white/w_f.jpg,white,no,white,742.9462,1,self
2,asian/a_f.jpg,asian,yes,white,788.9055,1,other
2,white/w_f.jpg,white,yes,white,825.0496,1,self
2,white/w_f.jpg,white,no,white,707.6883001,1,self
2,asian/a_f.jpg,asian,no,white,739.0486,1,other
2,asian/a_f.jpg,asian,no,white,592.9628001,1,other
2,white/w_f.jpg,white,yes,white,645.0058001,1,self
2,white/w_f.jpg,white,yes,white,814.8297,1,self
2,white/w_f.jpg,white,yes,white,674.2753,1,self
2,asian/a_f.jpg,asian,no,white,491.0874999,0,other
2,asian/a_f.jpg,asian,yes,white,723.0224999,1,other
2,white/w_f.jpg,white,yes,white,609.5762,1,self
2,white/w_f.jpg,white,yes,white,484.9111,1,self
2,white/w_f.jpg,white,no,white,749.1142,1,self
2,white/w_f.jpg,white,no,white,674.9561999,1,self
2,white/w_f.jpg,white,yes,white,843.8979,1,self
2,white/w_f.jpg,white,yes,white,765.5579001,1,self
2,asian/a_f.jpg,asian,no,white,875.1516,1,other
2,asian/a_f.jpg,asian,no,white,739.7028001,0,other
2,asian/a_f.jpg,asian,no,white,617.6993999,1,other
2,white/w_f.jpg,white,yes,white,613.0554,1,self
2,white/w_f.jpg,white,no,white,680.3464,1,self
2,asian/a_f.jpg,asian,yes,white,608.9893,0,other
2,asian/a_f.jpg,asian,yes,white,828.2614,1,other
2,asian/a_f.jpg,asian,yes,white,526.9923999,1,other
2,asian/a_f.jpg,asian,yes,white,421.6778,1,other
2,white/w_f.jpg,white,no,white,664.2828999,1,self
2,asian/a_f.jpg,asian,no,white,617.6552001,0,other
2,white/w_f.jpg,white,yes,white,844.9395,1,self
2,asian/a_f.jpg,asian,no,white,631.0483001,1,other
2,asian/a_f.jpg,asian,yes,white,641.6345,1,other
2,white/w_f.jpg,white,no,white,595.643,1,self
2,asian/a_f.jpg,asian,yes,white,623.6962,1,other
2,white/w_f.jpg,white,no,white,562.3957,1,self
2,white/w_f.jpg,white,yes,white,703.7107,1,self
2,asian/a_f.jpg,asian,no,white,566.8419,1,other
2,white/w_f.jpg,white,yes,white,460.2505,1,self
2,asian/a_f.jpg,asian,no,white,821.6551,0,other
2,asian/a_f.jpg,asian,no,white,536.002,1,other
2,asian/a_f.jpg,asian,yes,white,606.3652,1,other
2,white/w_f.jpg,white,yes,white,785.5177999,0,self
2,asian/a_f.jpg,asian,yes,white,853.5441,0,other
2,asian/a_f.jpg,asian,no,white,934.8705,0,other
2,asian/a_f.jpg,asian,no,white,604.9771,1,other
2,white/w_f.jpg,white,no,white,768.1755,1,self
2,asian/a_f.jpg,asian,yes,white,732.7268999,1,other
2,white/w_f.jpg,white,yes,white,603.4228001,1,self
2,asian/a_f.jpg,asian,yes,white,790.8464001,0,other
2,white/w_f.jpg,white,no,white,882.8423,1,self
2,asian/a_f.jpg,asian,no,white,604.2497,1,other
2,white/w_f.jpg,white,no,white,839.5751,1,self
2,asian/a_f.jpg,asian,yes,white,553.4120001,0,other
2,asian/a_f.jpg,asian,no,white,774.9187,1,other
2,asian/a_f.jpg,asian,yes,white,739.7412,1,other
2,white/w_f.jpg,white,no,white,785.5478,1,self
2,asian/a_f.jpg,asian,yes,white,725.5854999,1,other
2,white/w_f.jpg,white,no,white,660.2364,1,self
2,white/w_f.jpg,white,no,white,701.5611001,1,self
2,asian/a_f.jpg,asian,no,white,652.7474,1,other
2,white/w_f.jpg,white,yes,white,574.2508001,1,self
2,asian/a_f.jpg,asian,yes,white,554.8579,0,other
2,white/w_f.jpg,white,yes,white,768.0549,1,self
2,white/w_f.jpg,white,yes,white,804.8448999,1,self
2,asian/a_f.jpg,asian,yes,white,816.0147,1,other
2,white/w_f.jpg,white,no,white,723.5702,1,self
2,asian/a_f.jpg,asian,yes,white,682.1545,1,other
2,white/w_f.jpg,white,no,white,738.7954,1,self
2,asian/a_f.jpg,asian,no,white,624.8997999,1,other
2,white/w_f.jpg,white,no,white,939.4864,1,self
2,white/w_f.jpg,white,no,white,689.5244999,1,self
2,asian/a_f.jpg,asian,no,white,585.3479999,1,other
2,asian/a_f.jpg,asian,no,white,877.5297001,1,other
2,asian/a_f.jpg,asian,yes,white,646.159,1,other
2,white/w_f.jpg,white,yes,white,704.1786,1,self
2,asian/a_f.jpg,asian,no,white,815.371,1,other
2,white/w_f.jpg,white,yes,white,674.78,1,self
2,white/w_f.jpg,white,no,white,707.545,1,self
2,asian/a_f.jpg,asian,no,white,634.9732999,1,other
2,white/w_f.jpg,white,no,white,644.7717,1,self
2,white/w_f.jpg,white,yes,white,862.8814999,1,self
2,white/w_f.jpg,white,no,white,551.9633,1,self
2,white/w_f.jpg,white,no,white,501.3157,1,self
2,white/w_f.jpg,white,yes,white,772.9481,1,self
2,white/w_f.jpg,white,no,white,705.5486999,1,self
2,asian/a_f.jpg,asian,yes,white,736.8307001,1,other
2,white/w_f.jpg,white,yes,white,710.8434,1,self
2,asian/a_f.jpg,asian,yes,white,742.1573,0,other
2,asian/a_f.jpg,asian,no,white,700.0799,1,other
2,asian/a_f.jpg,asian,no,white,715.8712,1,other
2,asian/a_f.jpg,asian,yes,white,691.4111,1,other
2,asian/a_f.jpg,asian,yes,white,619.6125001,0,other
2,asian/a_f.jpg,asian,no,white,670.0781999,0,other
2,white/w_f.jpg,white,no,white,758.8147999,1,self
2,white/w_f.jpg,white,no,white,844.1714999,1,self
2,asian/a_f.jpg,asian,yes,white,846.1639,1,other
2,white/w_f.jpg,white,no,white,888.1983,1,self
2,asian/a_f.jpg,asian,yes,white,944.1691999,0,other
2,asian/a_f.jpg,asian,yes,white,638.1345,1,other
2,asian/a_f.jpg,asian,yes,white,631.9314,1,other
2,white/w_f.jpg,white,no,white,690.7902,1,self
2,asian/a_f.jpg,asian,yes,white,722.7651001,1,other
2,asian/a_f.jpg,asian,no,white,657.4752,0,other
2,white/w_f.jpg,white,yes,white,770.7594,1,self
2,asian/a_f.jpg,asian,no,white,719.5143,1,other
2,asian/a_f.jpg,asian,yes,white,997.9551,1,other
2,white/w_f.jpg,white,yes,white,753.9393,1,self
2,asian/a_f.jpg,asian,yes,white,655.4689,1,other
2,asian/a_f.jpg,asian,no,white,600.8142,1,other
2,white/w_f.jpg,white,no,white,644.6927,1,self
2,white/w_f.jpg,white,yes,white,574.819,1,self
2,white/w_f.jpg,white,yes,white,563.283,1,self
2,asian/a_f.jpg,asian,no,white,560.8129,1,other
2,white/w_f.jpg,white,yes,white,702.0851,1,self
2,asian/a_f.jpg,asian,no,white,845.4873,1,other
2,white/w_f.jpg,white,yes,white,615.3634,1,self
2,asian/a_f.jpg,asian,no,white,658.9088,0,other
2,white/w_f.jpg,white,no,white,628.0953001,1,self
2,asian/a_f.jpg,asian,no,white,478.7780001,0,other
2,asian/a_f.jpg,asian,no,white,607.5145,1,other
2,white/w_f.jpg,white,yes,white,1026.8555,1,self
2,asian/a_f.jpg,asian,yes,white,1045.4705,1,other
2,white/w_f.jpg,white,yes,white,855.2798,1,self
2,white/w_f.jpg,white,no,white,536.6139,1,self
2,white/w_f.jpg,white,yes,white,782.7753,0,self
2,asian/a_f.jpg,asian,yes,white,843.464,1,other
2,white/w_f.jpg,white,no,white,1069.3578,1,self
2,asian/a_f.jpg,asian,no,white,606.1036,1,other
2,white/w_f.jpg,white,yes,white,593.4386,1,self
2,white/w_f.jpg,white,no,white,757.3765001,1,self
2,white/w_f.jpg,white,no,white,530.9421,1,self
2,white/w_f.jpg,white,yes,white,497.5276,1,self
2,white/w_f.jpg,white,no,white,561.4408001,1,self
2,white/w_f.jpg,white,yes,white,534.5903999,0,self
2,asian/a_f.jpg,asian,yes,white,772.7498,1,other
2,asian/a_f.jpg,asian,no,white,673.593,1,other
2,asian/a_f.jpg,asian,no,white,617.9929001,1,other
2,asian/a_f.jpg,asian,no,white,724.5973001,1,other
2,asian/a_f.jpg,asian,yes,white,707.4244,0,other
2,white/w_f.jpg,white,no,white,714.4464999,1,self
3,asian/a_m.jpg,asian,no,white,394.6164,0,other
3,white/w_m.jpg,white,yes,white,382.3295,1,self
3,white/w_m.jpg,white,yes,white,459.2417,1,self
3,white/w_m.jpg,white,yes,white,364.5306999,1,self
3,white/w_m.jpg,white,yes,white,345.8784,1,self
3,white/w_m.jpg,white,no,white,328.1043,0,self
3,white/w_m.jpg,white,no,white,406.4717999,0,self
3,white/w_m.jpg,white,no,white,337.7546,1,self
3,asian/a_m.jpg,asian,no,white,783.818,0,other
3,white/w_m.jpg,white,yes,white,372.6799,1,self
3,white/w_m.jpg,white,yes,white,464.9956001,1,self
3,asian/a_m.jpg,asian,no,white,410.504,1,other
3,white/w_m.jpg,white,no,white,437.6102,0,self
3,asian/a_m.jpg,asian,yes,white,423.7889999,0,other
3,asian/a_m.jpg,asian,yes,white,466.3386,0,other
3,asian/a_m.jpg,asian,yes,white,563.7518,1,other
3,white/w_m.jpg,white,no,white,752.7355,1,self
3,asian/a_m.jpg,asian,no,white,662.4115,1,other
3,white/w_m.jpg,white,yes,white,551.7300001,1,self
3,asian/a_m.jpg,asian,yes,white,333.2448,0,other
3,asian/a_m.jpg,asian,no,white,795.7698,1,other
3,white/w_m.jpg,white,no,white,799.64,1,self
3,white/w_m.jpg,white,yes,white,723.8086,1,self
3,asian/a_m.jpg,asian,yes,white,530.2945999,0,other
3,white/w_m.jpg,white,no,white,880.9856999,0,self
3,asian/a_m.jpg,asian,yes,white,825.7636001,0,other
3,white/w_m.jpg,white,no,white,868.3411999,0,self
3,white/w_m.jpg,white,no,white,557.0114,1,self
3,white/w_m.jpg,white,yes,white,722.4443,1,self
3,asian/a_m.jpg,asian,yes,white,481.0258,0,other
3,asian/a_m.jpg,asian,yes,white,785.7238,0,other
3,asian/a_m.jpg,asian,no,white,949.658,1,other
3,asian/a_m.jpg,asian,yes,white,947.6773,0,other
3,white/w_m.jpg,white,no,white,937.5243001,1,self
3,asian/a_m.jpg,asian,yes,white,1039.7516,1,other
3,asian/a_m.jpg,asian,no,white,529.7852,1,other
3,asian/a_m.jpg,asian,no,white,528.4474001,1,other
3,white/w_m.jpg,white,no,white,1039.099,1,self
3,asian/a_m.jpg,asian,no,white,1081.1669,1,other
3,white/w_m.jpg,white,no,white,825.7191,1,self
3,asian/a_m.jpg,asian,yes,white,908.4578,1,other
3,white/w_m.jpg,white,no,white,1067.7419,1,self
3,asian/a_m.jpg,asian,no,white,748.9159,1,other
3,asian/a_m.jpg,asian,yes,white,963.0908,1,other
3,white/w_m.jpg,white,yes,white,928.4205999,1,self
3,white/w_m.jpg,white,yes,white,718.8139999,0,self
3,white/w_m.jpg,white,no,white,957.7037001,1,self
3,white/w_m.jpg,white,no,white,731.1542999,1,self
3,white/w_m.jpg,white,yes,white,745.6646001,1,self
3,white/w_m.jpg,white,yes,white,759.4209,0,self
3,asian/a_m.jpg,asian,no,white,613.0811999,1,other
3,asian/a_m.jpg,asian,yes,white,536.2589,1,other
3,asian/a_m.jpg,asian,no,white,974.4086,1,other
3,asian/a_m.jpg,asian,no,white,675.0089,1,other
3,white/w_m.jpg,white,yes,white,995.5673,1,self
3,asian/a_m.jpg,asian,no,white,575.482,1,other
3,white/w_m.jpg,white,no,white,596.3921,1,self
3,white/w_m.jpg,white,yes,white,712.3941,1,self
3,asian/a_m.jpg,asian,no,white,503.5238999,1,other
3,white/w_m.jpg,white,no,white,814.9496,1,self
3,asian/a_m.jpg,asian,no,white,746.3982,1,other
3,white/w_m.jpg,white,no,white,736.1404999,1,self
3,asian/a_m.jpg,asian,no,white,526.3973001,1,other
3,white/w_m.jpg,white,yes,white,540.9545,1,self
3,white/w_m.jpg,white,yes,white,643.2521001,1,self
3,asian/a_m.jpg,asian,yes,white,564.8261,0,other
3,asian/a_m.jpg,asian,no,white,882.4178,1,other
3,asian/a_m.jpg,asian,yes,white,611.0114,0,other
3,white/w_m.jpg,white,yes,white,862.4216,1,self
3,asian/a_m.jpg,asian,no,white,799.5214,1,other
3,white/w_m.jpg,white,yes,white,691.7054,1,self
3,asian/a_m.jpg,asian,no,white,635.5813,1,other
3,white/w_m.jpg,white,no,white,869.5958999,1,self
3,white/w_m.jpg,white,yes,white,694.36,1,self
3,asian/a_m.jpg,asian,yes,white,542.2422,0,other
3,white/w_m.jpg,white,yes,white,756.3663,0,self
3,asian/a_m.jpg,asian,yes,white,689.4765,0,other
3,white/w_m.jpg,white,yes,white,745.6705,1,self
3,white/w_m.jpg,white,no,white,727.6885,1,self
3,white/w_m.jpg,white,yes,white,686.3058,1,self
3,white/w_m.jpg,white,yes,white,686.0913,1,self
3,white/w_m.jpg,white,yes,white,502.2997,1,self
3,asian/a_m.jpg,asian,no,white,669.5194,1,other
3,asian/a_m.jpg,asian,no,white,574.3502,1,other
3,white/w_m.jpg,white,no,white,731.3503,0,self
3,white/w_m.jpg,white,no,white,865.4937999,0,self
3,white/w_m.jpg,white,no,white,618.9524999,1,self
3,asian/a_m.jpg,asian,yes,white,581.4592,0,other
3,asian/a_m.jpg,asian,yes,white,1122.2238,0,other
3,white/w_m.jpg,white,yes,white,552.7857,0,self
3,asian/a_m.jpg,asian,no,white,488.8596999,1,other
3,white/w_m.jpg,white,yes,white,624.9427,1,self
3,asian/a_m.jpg,asian,no,white,555.6888001,0,other
3,asian/a_m.jpg,asian,yes,white,688.7345,0,other
3,white/w_m.jpg,white,yes,white,584.7631,1,self
3,asian/a_m.jpg,asian,no,white,604.8477,1,other
3,white/w_m.jpg,white,yes,white,544.1075,1,self
3,asian/a_m.jpg,asian,yes,white,566.0917,0,other
3,asian/a_m.jpg,asian,no,white,811.5225,1,other
3,white/w_m.jpg,white,yes,white,718.7186,1,self
3,asian/a_m.jpg,asian,no,white,661.5786999,1,other
3,white/w_m.jpg,white,yes,white,622.8751,1,self
3,asian/a_m.jpg,asian,yes,white,1105.4896,0,other
3,asian/a_m.jpg,asian,no,white,944.9054999,1,other
3,asian/a_m.jpg,asian,yes,white,830.9825,1,other
3,white/w_m.jpg,white,no,white,585.3406,1,self
3,white/w_m.jpg,white,no,white,1157.4883,1,self
3,asian/a_m.jpg,asian,yes,white,938.8594,1,other
3,asian/a_m.jpg,asian,yes,white,1048.6905,1,other
3,white/w_m.jpg,white,yes,white,674.8369,1,self
3,asian/a_m.jpg,asian,yes,white,1027.4627,1,other
3,white/w_m.jpg,white,yes,white,734.1488,1,self
3,asian/a_m.jpg,asian,no,white,796.7565,1,other
3,white/w_m.jpg,white,no,white,760.8294999,1,self
3,white/w_m.jpg,white,no,white,854.1003,1,self
3,white/w_m.jpg,white,no,white,591.4004,1,self
3,asian/a_m.jpg,asian,yes,white,571.4243,1,other
3,white/w_m.jpg,white,no,white,672.1124001,1,self
3,white/w_m.jpg,white,no,white,784.5887999,1,self
3,white/w_m.jpg,white,no,white,452.7685,1,self
3,asian/a_m.jpg,asian,yes,white,566.3662,0,other
3,white/w_m.jpg,white,yes,white,547.6358,1,self
3,asian/a_m.jpg,asian,yes,white,529.3554999,0,other
3,asian/a_m.jpg,asian,no,white,1024.1249,1,other
3,asian/a_m.jpg,asian,yes,white,554.7188,0,other
3,white/w_m.jpg,white,yes,white,528.0361001,1,self
3,white/w_m.jpg,white,yes,white,702.8094,1,self
3,white/w_m.jpg,white,yes,white,462.1069999,0,self
3,white/w_m.jpg,white,no,white,503.4154999,1,self
3,asian/a_m.jpg,asian,no,white,862.9485,1,other
3,white/w_m.jpg,white,no,white,624.1657001,1,self
3,white/w_m.jpg,white,no,white,874.6596,1,self
3,white/w_m.jpg,white,no,white,499.1554,1,self
3,white/w_m.jpg,white,yes,white,627.4977,1,self
3,white/w_m.jpg,white,yes,white,421.9641001,1,self
3,white/w_m.jpg,white,no,white,712.7802999,1,self
3,white/w_m.jpg,white,yes,white,656.108,1,self
3,asian/a_m.jpg,asian,yes,white,545.4753999,0,other
3,white/w_m.jpg,white,no,white,479.4534,0,self
3,white/w_m.jpg,white,no,white,NA,2,self
3,white/w_m.jpg,white,no,white,724.7424,1,self
3,asian/a_m.jpg,asian,yes,white,619.4026,1,other
3,asian/a_m.jpg,asian,no,white,550.1231001,1,other
3,asian/a_m.jpg,asian,yes,white,451.9761,1,other
3,asian/a_m.jpg,asian,yes,white,549.2682001,0,other
3,asian/a_m.jpg,asian,no,white,491.4361,1,other
3,asian/a_m.jpg,asian,no,white,427.3904,1,other
3,asian/a_m.jpg,asian,no,white,662.0634,0,other
3,asian/a_m.jpg,asian,no,white,487.4123,1,other
3,asian/a_m.jpg,asian,yes,white,719.2918001,0,other
3,asian/a_m.jpg,asian,yes,white,510.0828001,0,other
3,white/w_m.jpg,white,no,white,621.3632,1,self
3,white/w_m.jpg,white,yes,white,583.9993,1,self
3,white/w_m.jpg,white,no,white,612.8467,1,self
3,asian/a_m.jpg,asian,no,white,608.0226999,1,other
3,asian/a_m.jpg,asian,no,white,675.4846,1,other
3,asian/a_m.jpg,asian,no,white,556.0799,1,other
3,asian/a_m.jpg,asian,no,white,505.4245,1,other
3,asian/a_m.jpg,asian,yes,white,544.6964001,1,other
3,asian/a_m.jpg,asian,yes,white,550.8308,1,other
3,white/w_m.jpg,white,yes,white,524.5333001,0,self
3,asian/a_m.jpg,asian,yes,white,571.3511001,0,other
3,asian/a_m.jpg,asian,no,white,687.9622,1,other
3,asian/a_m.jpg,asian,no,white,599.9574,0,other
3,white/w_m.jpg,white,yes,white,964.1760001,1,self
3,white/w_m.jpg,white,no,white,657.3905001,1,self
3,white/w_m.jpg,white,yes,white,594.7521001,1,self
3,asian/a_m.jpg,asian,yes,white,727.205,0,other
3,asian/a_m.jpg,asian,no,white,1021.2845,1,other
3,asian/a_m.jpg,asian,no,white,1015.8627,1,other
3,asian/a_m.jpg,asian,yes,white,659.2803,1,other
3,asian/a_m.jpg,asian,no,white,740.6772999,1,other
3,asian/a_m.jpg,asian,yes,white,842.6996,1,other
3,asian/a_m.jpg,asian,yes,white,684.4085,0,other
3,asian/a_m.jpg,asian,yes,white,476.7305,0,other
3,white/w_m.jpg,white,no,white,621.314,0,self
3,white/w_m.jpg,white,yes,white,831.8841,1,self
3,white/w_m.jpg,white,no,white,674.6447,1,self
3,asian/a_m.jpg,asian,yes,white,507.3628,0,other
3,white/w_m.jpg,white,no,white,530.6173001,1,self
3,white/w_m.jpg,white,no,asian,574.5653999,1,other
3,asian/a_m.jpg,asian,yes,asian,459.2004999,0,self
3,white/w_m.jpg,white,no,asian,484.3883,1,other
3,asian/a_m.jpg,asian,no,asian,589.3544001,1,self
3,white/w_m.jpg,white,yes,asian,521.1535,0,other
3,asian/a_m.jpg,asian,no,asian,1007.8568,0,self
3,white/w_m.jpg,white,no,asian,859.3245,0,other
3,white/w_m.jpg,white,yes,asian,1020.262,0,other
3,asian/a_m.jpg,asian,yes,asian,695.2819,1,self
3,white/w_m.jpg,white,no,asian,519.0026,1,other
3,white/w_m.jpg,white,yes,asian,669.7888999,0,other
3,white/w_m.jpg,white,yes,asian,830.743,1,other
3,white/w_m.jpg,white,no,asian,489.1633,1,other
3,asian/a_m.jpg,asian,yes,asian,769.1015999,1,self
3,white/w_m.jpg,white,yes,asian,573.7597001,0,other
3,asian/a_m.jpg,asian,no,asian,530.7136,1,self
3,white/w_m.jpg,white,no,asian,529.4040999,0,other
3,white/w_m.jpg,white,yes,asian,815.7817,1,other
3,asian/a_m.jpg,asian,no,asian,787.1125999,1,self
3,white/w_m.jpg,white,yes,asian,799.0718,1,other
3,asian/a_m.jpg,asian,yes,asian,635.1597999,1,self
3,white/w_m.jpg,white,yes,asian,797.5412,1,other
3,asian/a_m.jpg,asian,no,asian,929.1827,1,self
3,asian/a_m.jpg,asian,yes,asian,743.8397,1,self
3,asian/a_m.jpg,asian,no,asian,861.6763001,1,self
