"","Subject","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC","Phase"
"6980",16,"Matching","Partner","1",500,0.5,1,2
"6981",16,"Matching","Partner","1",750,0.75,1,2
"6982",16,"Matching","Partner","1",500,0.5,1,2
"6983",16,"Matching","Partner","1",867,0.867,1,2
"6984",16,"Matching","Partner","1",550,0.55,1,2
"6985",16,"Matching","Partner","1",667,0.667,1,2
"6986",16,"Matching","Partner","1",367,0.367,1,2
"6987",16,"Matching","Partner","1",533,0.533,1,2
"6988",16,"Matching","Partner","1",617,0.617,1,2
"6989",16,"Matching","Partner","2",584,0.584,1,1
"6990",16,"Matching","Partner","2",883,0.883,1,1
"6991",16,"Matching","Partner","2",700,0.7,1,1
"6992",16,"Matching","Partner","2",650,0.65,1,1
"6993",16,"Matching","Partner","2",617,0.617,1,1
"6994",16,"Matching","Partner","2",650,0.65,1,1
"6995",16,"Matching","Partner","2",750,0.75,1,1
"6996",16,"Matching","Partner","2",817,0.817,1,1
"6997",16,"Matching","Partner","2",1033,1.033,1,1
"6998",16,"Matching","Partner","2",617,0.617,1,1
"6999",16,"Matching","Partner","2",667,0.667,1,1
"7000",16,"Matching","Partner","2",517,0.517,1,1
"7001",16,"Matching","Partner","2",767,0.767,1,1
"7002",16,"Matching","Partner","2",383,0.383,1,1
"7003",16,"Matching","Partner","2",784,0.784,1,1
"7004",16,"Matching","Partner","2",733,0.733,1,1
"7005",16,"Matching","Partner","2",583,0.583,1,1
"7006",16,"Matching","Partner","2",1417,1.417,1,1
"7007",16,"Matching","Partner","2",750,0.75,1,2
"7008",16,"Matching","Partner","2",633,0.633,1,2
"7009",16,"Matching","Partner","2",550,0.55,1,2
"7010",16,"Matching","Partner","2",1017,1.017,1,2
"7011",16,"Matching","Partner","2",733,0.733,1,2
"7012",16,"Matching","Partner","2",750,0.75,1,2
"7013",16,"Matching","Partner","2",883,0.883,1,2
"7014",16,"Matching","Partner","2",583,0.583,1,2
"7015",16,"Matching","Partner","2",517,0.517,1,2
"7016",16,"Matching","Partner","2",717,0.717,1,2
"7017",16,"Matching","Partner","2",567,0.567,1,2
"7018",16,"Matching","Partner","2",700,0.7,1,2
"7019",16,"Matching","Partner","2",583,0.583,1,2
"7020",16,"Matching","Partner","2",350,0.35,1,2
"7021",16,"Matching","Partner","2",517,0.517,1,2
"7022",16,"Matching","Partner","2",667,0.667,1,2
"7023",16,"Matching","Partner","2",650,0.65,1,2
"7024",16,"Matching","Partner","2",617,0.617,1,2
"7025",16,"Matching","Partner","2",700,0.7,1,2
"7026",16,"Matching","Partner","2",333,0.333,1,2
"7027",16,"Matching","Stranger","1",767,0.767,1,1
"7028",16,"Matching","Stranger","1",1083,1.083,1,1
"7029",16,"Matching","Stranger","1",650,0.65,1,1
"7030",16,"Matching","Stranger","1",950,0.95,1,1
"7031",16,"Matching","Stranger","1",733,0.733,1,1
"7032",16,"Matching","Stranger","1",633,0.633,1,1
"7033",16,"Matching","Stranger","1",950,0.95,1,1
"7034",16,"Matching","Stranger","1",717,0.717,1,1
"7035",16,"Matching","Stranger","1",867,0.867,1,1
"7036",16,"Matching","Stranger","1",817,0.817,1,1
"7037",16,"Matching","Stranger","1",683,0.683,1,1
"7038",16,"Matching","Stranger","1",700,0.7,1,1
"7039",16,"Matching","Stranger","1",800,0.8,1,1
"7040",16,"Matching","Stranger","1",950,0.95,1,1
"7041",16,"Matching","Stranger","1",783,0.783,1,1
"7042",16,"Matching","Stranger","1",733,0.733,1,1
"7043",16,"Matching","Stranger","1",717,0.717,1,1
"7044",16,"Matching","Stranger","1",767,0.767,1,1
"7045",16,"Matching","Stranger","1",1100,1.1,1,2
"7046",16,"Matching","Stranger","1",917,0.917,1,2
"7047",16,"Matching","Stranger","1",617,0.617,0,2
"7048",16,"Matching","Stranger","1",783,0.783,1,2
"7049",16,"Matching","Stranger","1",700,0.7,1,2
"7050",16,"Matching","Stranger","1",767,0.767,1,2
"7051",16,"Matching","Stranger","1",834,0.834,1,2
"7052",16,"Matching","Stranger","1",783,0.783,1,2
"7053",16,"Matching","Stranger","1",634,0.634,0,2
"7054",16,"Matching","Stranger","1",900,0.9,1,2
"7055",16,"Matching","Stranger","1",667,0.667,0,2
"7056",16,"Matching","Stranger","1",683,0.683,1,2
"7057",16,"Matching","Stranger","1",633,0.633,1,2
"7058",16,"Matching","Stranger","1",667,0.667,1,2
"7059",16,"Matching","Stranger","1",417,0.417,1,2
"7060",16,"Matching","Stranger","1",467,0.467,1,2
"7061",16,"Matching","Stranger","1",450,0.45,1,2
"7062",16,"Matching","Stranger","1",617,0.617,1,2
"7063",16,"Matching","Stranger","1",617,0.617,0,2
"7064",16,"Matching","Stranger","1",517,0.517,1,2
"7065",16,"Matching","Stranger","2",550,0.55,1,1
"7066",16,"Matching","Stranger","2",817,0.817,1,1
"7067",16,"Matching","Stranger","2",1000,1,1,1
"7068",16,"Matching","Stranger","2",800,0.8,1,1
"7069",16,"Matching","Stranger","2",667,0.667,1,1
"7070",16,"Matching","Stranger","2",933,0.933,1,1
"7071",16,"Matching","Stranger","2",917,0.917,1,1
"7072",16,"Matching","Stranger","2",983,0.983,1,1
"7073",16,"Matching","Stranger","2",833,0.833,1,1
"7074",16,"Matching","Stranger","2",617,0.617,1,1
"7075",16,"Matching","Stranger","2",667,0.667,1,1
"7076",16,"Matching","Stranger","2",733,0.733,1,1
"7077",16,"Matching","Stranger","2",683,0.683,0,1
"7078",16,"Matching","Stranger","2",1050,1.05,1,1
"7079",16,"Matching","Stranger","2",1000,1,1,1
"7080",16,"Matching","Stranger","2",667,0.667,1,1
"7081",16,"Matching","Stranger","2",667,0.667,1,1
"7082",16,"Matching","Stranger","2",734,0.734,1,1
"7083",16,"Matching","Stranger","2",867,0.867,1,1
"7084",16,"Matching","Stranger","2",617,0.617,1,1
"7085",16,"Matching","Stranger","2",933,0.933,1,2
"7086",16,"Matching","Stranger","2",667,0.667,1,2
"7087",16,"Matching","Stranger","2",667,0.667,1,2
"7088",16,"Matching","Stranger","2",750,0.75,1,2
"7089",16,"Matching","Stranger","2",650,0.65,1,2
"7090",16,"Matching","Stranger","2",667,0.667,1,2
"7091",16,"Matching","Stranger","2",983,0.983,1,2
"7092",16,"Matching","Stranger","2",667,0.667,0,2
"7093",16,"Matching","Stranger","2",567,0.567,1,2
"7094",16,"Matching","Stranger","2",650,0.65,1,2
"7095",16,"Matching","Stranger","2",617,0.617,1,2
"7096",16,"Matching","Stranger","2",833,0.833,1,2
"7097",16,"Matching","Stranger","2",717,0.717,1,2
"7098",16,"Matching","Stranger","2",767,0.767,1,2
"7099",16,"Matching","Stranger","2",783,0.783,1,2
"7100",16,"Matching","Stranger","2",617,0.617,1,2
"7101",16,"Matching","Stranger","2",583,0.583,0,2
"7102",16,"Matching","Stranger","2",500,0.5,1,2
"7103",16,"Matching","Stranger","2",883,0.883,1,2
"7104",16,"Matching","Stranger","2",550,0.55,1,2
"7105",16,"Nonmatching","Self","1",350,0.35,0,1
"7106",16,"Nonmatching","Self","1",600,0.6,1,1
"7107",16,"Nonmatching","Self","1",767,0.767,1,1
"7108",16,"Nonmatching","Self","1",750,0.75,1,1
"7109",16,"Nonmatching","Self","1",733,0.733,1,1
"7110",16,"Nonmatching","Self","1",783,0.783,1,1
"7111",16,"Nonmatching","Self","1",717,0.717,1,1
"7112",16,"Nonmatching","Self","1",900,0.9,1,1
"7113",16,"Nonmatching","Self","1",983,0.983,1,1
"7114",16,"Nonmatching","Self","1",733,0.733,1,1
"7115",16,"Nonmatching","Self","1",650,0.65,1,1
"7116",16,"Nonmatching","Self","1",767,0.767,1,1
"7117",16,"Nonmatching","Self","1",900,0.9,1,1
"7118",16,"Nonmatching","Self","1",983,0.983,1,1
"7119",16,"Nonmatching","Self","1",733,0.733,1,1
"7120",16,"Nonmatching","Self","1",717,0.717,1,1
"7121",16,"Nonmatching","Self","1",583,0.583,1,1
"7122",16,"Nonmatching","Self","1",600,0.6,1,1
"7123",16,"Nonmatching","Self","1",883,0.883,1,1
"7124",16,"Nonmatching","Self","1",600,0.6,1,1
"7125",16,"Nonmatching","Self","1",933,0.933,1,2
"7126",16,"Nonmatching","Self","1",650,0.65,1,2
"7127",16,"Nonmatching","Self","1",800,0.8,1,2
"7128",16,"Nonmatching","Self","1",583,0.583,1,2
"7129",16,"Nonmatching","Self","1",750,0.75,1,2
"7130",16,"Nonmatching","Self","1",884,0.884,1,2
"7131",16,"Nonmatching","Self","1",1033,1.033,1,2
"7132",16,"Nonmatching","Self","1",667,0.667,0,2
"7133",16,"Nonmatching","Self","1",617,0.617,1,2
"7134",16,"Nonmatching","Self","1",750,0.75,1,2
"7135",16,"Nonmatching","Self","1",633,0.633,1,2
"7136",16,"Nonmatching","Self","1",667,0.667,1,2
"7137",16,"Nonmatching","Self","1",733,0.733,1,2
"7138",16,"Nonmatching","Self","1",683,0.683,1,2
"7139",16,"Nonmatching","Self","1",850,0.85,1,2
"7140",16,"Nonmatching","Self","1",867,0.867,1,2
"7141",16,"Nonmatching","Self","1",650,0.65,1,2
"7142",16,"Nonmatching","Self","1",717,0.717,1,2
"7143",16,"Nonmatching","Self","1",733,0.733,1,2
"7144",16,"Nonmatching","Self","1",550,0.55,1,2
"7145",16,"Nonmatching","Self","2",534,0.534,1,1
"7146",16,"Nonmatching","Self","2",1100,1.1,1,1
"7147",16,"Nonmatching","Self","2",817,0.817,1,1
"7148",16,"Nonmatching","Self","2",917,0.917,1,1
"7149",16,"Nonmatching","Self","2",750,0.75,1,1
"7150",16,"Nonmatching","Self","2",800,0.8,1,1
"7151",16,"Nonmatching","Self","2",767,0.767,1,1
"7152",16,"Nonmatching","Self","2",783,0.783,1,1
"7153",16,"Nonmatching","Self","2",717,0.717,1,1
"7154",16,"Nonmatching","Self","2",667,0.667,1,1
"7155",16,"Nonmatching","Self","2",617,0.617,1,1
"7156",16,"Nonmatching","Self","2",950,0.95,1,1
"7157",16,"Nonmatching","Self","2",950,0.95,1,1
"7158",16,"Nonmatching","Self","2",767,0.767,1,1
"7159",16,"Nonmatching","Self","2",817,0.817,1,1
"7160",16,"Nonmatching","Self","2",717,0.717,1,1
"7161",16,"Nonmatching","Self","2",700,0.7,1,1
"7162",16,"Nonmatching","Self","2",700,0.7,1,1
"7163",16,"Nonmatching","Self","2",1033,1.033,1,1
"7164",16,"Nonmatching","Self","2",617,0.617,1,1
"7165",16,"Nonmatching","Self","2",650,0.65,1,2
"7166",16,"Nonmatching","Self","2",700,0.7,1,2
"7167",16,"Nonmatching","Self","2",1100,1.1,1,2
"7168",16,"Nonmatching","Self","2",833,0.833,1,2
"7169",16,"Nonmatching","Self","2",733,0.733,1,2
"7170",16,"Nonmatching","Self","2",700,0.7,1,2
"7171",16,"Nonmatching","Self","2",883,0.883,1,2
"7172",16,"Nonmatching","Self","2",683,0.683,1,2
"7173",16,"Nonmatching","Self","2",683,0.683,1,2
"7174",16,"Nonmatching","Self","2",733,0.733,1,2
"7175",16,"Nonmatching","Self","2",650,0.65,1,2
"7176",16,"Nonmatching","Self","2",567,0.567,1,2
"7177",16,"Nonmatching","Self","2",650,0.65,1,2
"7178",16,"Nonmatching","Self","2",883,0.883,1,2
"7179",16,"Nonmatching","Self","2",650,0.65,1,2
"7180",16,"Nonmatching","Self","2",700,0.7,1,2
"7181",16,"Nonmatching","Self","2",683,0.683,1,2
"7182",16,"Nonmatching","Self","2",783,0.783,1,2
"7183",16,"Nonmatching","Self","2",667,0.667,1,2
"7184",16,"Nonmatching","Self","2",584,0.584,1,2
"7185",16,"Nonmatching","Partner","1",583,0.583,1,1
"7186",16,"Nonmatching","Partner","1",667,0.667,1,1
"7187",16,"Nonmatching","Partner","1",534,0.534,1,1
"7188",16,"Nonmatching","Partner","1",767,0.767,1,1
"7189",16,"Nonmatching","Partner","1",683,0.683,1,1
"7190",16,"Nonmatching","Partner","1",950,0.95,1,1
"7191",16,"Nonmatching","Partner","1",833,0.833,1,1
"7192",16,"Nonmatching","Partner","1",700,0.7,1,1
"7193",16,"Nonmatching","Partner","1",750,0.75,1,1
"7194",16,"Nonmatching","Partner","1",350,0.35,0,1
"7195",16,"Nonmatching","Partner","1",717,0.717,1,1
"7196",16,"Nonmatching","Partner","1",900,0.9,1,1
"7197",16,"Nonmatching","Partner","1",750,0.75,1,1
"7198",16,"Nonmatching","Partner","1",633,0.633,0,1
"7199",16,"Nonmatching","Partner","1",600,0.6,0,1
"7200",16,"Nonmatching","Partner","1",767,0.767,1,1
"7201",16,"Nonmatching","Partner","1",750,0.75,1,1
"7202",16,"Nonmatching","Partner","1",683,0.683,1,1
"7203",16,"Nonmatching","Partner","1",833,0.833,1,1
"7204",16,"Nonmatching","Partner","1",817,0.817,1,1
"7205",16,"Nonmatching","Partner","1",800,0.8,1,2
"7206",16,"Nonmatching","Partner","1",717,0.717,1,2
"7207",16,"Nonmatching","Partner","1",817,0.817,1,2
"7208",16,"Nonmatching","Partner","1",750,0.75,0,2
"7209",16,"Nonmatching","Partner","1",400,0.4,0,2
"7210",16,"Nonmatching","Partner","1",883,0.883,1,2
"7211",16,"Nonmatching","Partner","1",934,0.934,1,2
"7212",16,"Nonmatching","Partner","1",700,0.7,1,2
"7213",16,"Nonmatching","Partner","1",817,0.817,0,2
"7214",16,"Nonmatching","Partner","1",734,0.734,1,2
"7215",16,"Nonmatching","Partner","1",633,0.633,1,2
"7216",16,"Nonmatching","Partner","1",683,0.683,1,2
"7217",16,"Nonmatching","Partner","1",683,0.683,1,2
"7218",16,"Nonmatching","Partner","1",1000,1,1,2
"7219",16,"Nonmatching","Partner","1",750,0.75,1,2
"7220",16,"Nonmatching","Partner","1",800,0.8,0,2
"7221",16,"Nonmatching","Partner","1",750,0.75,1,2
"7222",16,"Nonmatching","Partner","1",700,0.7,1,2
"7223",16,"Nonmatching","Partner","1",567,0.567,1,2
"7224",16,"Nonmatching","Partner","1",783,0.783,1,2
"7225",16,"Nonmatching","Partner","2",617,0.617,1,1
"7226",16,"Nonmatching","Partner","2",650,0.65,1,1
"7227",16,"Nonmatching","Partner","2",700,0.7,1,1
"7228",16,"Nonmatching","Partner","2",650,0.65,1,1
"7229",16,"Nonmatching","Partner","2",700,0.7,1,1
"7230",16,"Nonmatching","Partner","2",850,0.85,1,1
"7231",16,"Nonmatching","Partner","2",1050,1.05,1,1
"7232",16,"Nonmatching","Partner","2",650,0.65,0,1
"7233",16,"Nonmatching","Partner","2",784,0.784,1,1
"7234",16,"Nonmatching","Partner","2",750,0.75,1,1
"7235",16,"Nonmatching","Partner","2",733,0.733,1,1
"7236",16,"Nonmatching","Partner","2",883,0.883,1,1
"7237",16,"Nonmatching","Partner","2",850,0.85,1,1
"7238",16,"Nonmatching","Partner","2",700,0.7,1,1
"7239",16,"Nonmatching","Partner","2",817,0.817,1,1
"7240",16,"Nonmatching","Partner","2",700,0.7,1,1
"7241",16,"Nonmatching","Partner","2",667,0.667,1,1
"7242",16,"Nonmatching","Partner","2",833,0.833,1,1
"7243",16,"Nonmatching","Partner","2",1000,1,1,1
"7244",16,"Nonmatching","Partner","2",583,0.583,1,1
"7245",16,"Nonmatching","Partner","2",950,0.95,1,2
"7246",16,"Nonmatching","Partner","2",750,0.75,1,2
"7247",16,"Nonmatching","Partner","2",667,0.667,1,2
"7248",16,"Nonmatching","Partner","2",783,0.783,1,2
"7249",16,"Nonmatching","Partner","2",1117,1.117,1,2
"7250",16,"Nonmatching","Partner","2",933,0.933,1,2
"7251",16,"Nonmatching","Partner","2",517,0.517,0,2
"7252",16,"Nonmatching","Partner","2",850,0.85,1,2
"7253",16,"Nonmatching","Partner","2",733,0.733,0,2
"7254",16,"Nonmatching","Partner","2",400,0.4,0,2
"7255",16,"Nonmatching","Partner","2",733,0.733,1,2
"7256",16,"Nonmatching","Partner","2",700,0.7,1,2
"7257",16,"Nonmatching","Partner","2",700,0.7,0,2
"7258",16,"Nonmatching","Partner","2",767,0.767,1,2
"7259",16,"Nonmatching","Partner","2",683,0.683,1,2
"7260",16,"Nonmatching","Partner","2",683,0.683,1,2
"7261",16,"Nonmatching","Partner","2",400,0.4,0,2
"7262",16,"Nonmatching","Partner","2",417,0.417,0,2
"7263",16,"Nonmatching","Partner","2",733,0.733,1,2
"7264",16,"Nonmatching","Partner","2",667,0.667,1,2
"7265",16,"Nonmatching","Stranger","1",550,0.55,1,1
"7266",16,"Nonmatching","Stranger","1",683,0.683,1,1
"7267",16,"Nonmatching","Stranger","1",650,0.65,1,1
"7268",16,"Nonmatching","Stranger","1",650,0.65,1,1
"7269",16,"Nonmatching","Stranger","1",867,0.867,1,1
"7270",16,"Nonmatching","Stranger","1",600,0.6,1,1
"7271",16,"Nonmatching","Stranger","1",667,0.667,1,1
"7272",16,"Nonmatching","Stranger","1",733,0.733,1,1
"7273",16,"Nonmatching","Stranger","1",650,0.65,1,1
"7274",16,"Nonmatching","Stranger","1",1283,1.283,1,1
"7275",16,"Nonmatching","Stranger","1",650,0.65,1,1
"7276",16,"Nonmatching","Stranger","1",817,0.817,1,1
"7277",16,"Nonmatching","Stranger","1",867,0.867,1,1
"7278",16,"Nonmatching","Stranger","1",783,0.783,1,1
"7279",16,"Nonmatching","Stranger","1",1150,1.15,1,1
"7280",16,"Nonmatching","Stranger","1",733,0.733,1,1
"7281",16,"Nonmatching","Stranger","1",617,0.617,1,1
"7282",16,"Nonmatching","Stranger","1",950,0.95,1,1
"7283",16,"Nonmatching","Stranger","1",783,0.783,1,1
"7284",16,"Nonmatching","Stranger","1",583,0.583,1,1
"7285",16,"Nonmatching","Stranger","1",1017,1.017,1,2
"7286",16,"Nonmatching","Stranger","1",800,0.8,1,2
"7287",16,"Nonmatching","Stranger","1",667,0.667,0,2
"7288",16,"Nonmatching","Stranger","1",950,0.95,1,2
"7289",16,"Nonmatching","Stranger","1",733,0.733,1,2
"7290",16,"Nonmatching","Stranger","1",667,0.667,1,2
"7291",16,"Nonmatching","Stranger","1",683,0.683,1,2
"7292",16,"Nonmatching","Stranger","1",800,0.8,1,2
"7293",16,"Nonmatching","Stranger","1",700,0.7,1,2
"7294",16,"Nonmatching","Stranger","1",1117,1.117,1,2
"7295",16,"Nonmatching","Stranger","1",750,0.75,0,2
"7296",16,"Nonmatching","Stranger","1",801,0.801,1,2
"7297",16,"Nonmatching","Stranger","1",750,0.75,1,2
"7298",16,"Nonmatching","Stranger","1",717,0.717,1,2
"7299",16,"Nonmatching","Stranger","1",700,0.7,1,2
"7300",16,"Nonmatching","Stranger","1",783,0.783,1,2
"7301",16,"Nonmatching","Stranger","1",817,0.817,1,2
"7302",16,"Nonmatching","Stranger","1",667,0.667,1,2
"7303",16,"Nonmatching","Stranger","1",617,0.617,1,2
"7304",16,"Nonmatching","Stranger","1",850,0.85,1,2
"7305",16,"Nonmatching","Stranger","2",617,0.617,1,1
"7306",16,"Nonmatching","Stranger","2",634,0.634,1,1
"7307",16,"Nonmatching","Stranger","2",600,0.6,1,1
"7308",16,"Nonmatching","Stranger","2",917,0.917,1,1
"7309",16,"Nonmatching","Stranger","2",967,0.967,1,1
"7310",16,"Nonmatching","Stranger","2",700,0.7,1,1
"7311",16,"Nonmatching","Stranger","2",834,0.834,1,1
"7312",16,"Nonmatching","Stranger","2",650,0.65,1,1
"7313",16,"Nonmatching","Stranger","2",817,0.817,1,1
"7314",16,"Nonmatching","Stranger","2",833,0.833,1,1
"7315",16,"Nonmatching","Stranger","2",1017,1.017,1,1
"7316",16,"Nonmatching","Stranger","2",683,0.683,1,1
"7317",16,"Nonmatching","Stranger","2",1050,1.05,1,1
"7318",16,"Nonmatching","Stranger","2",1467,1.467,1,1
"7319",16,"Nonmatching","Stranger","2",883,0.883,1,1
"7320",16,"Nonmatching","Stranger","2",1100,1.1,1,1
"7321",16,"Nonmatching","Stranger","2",683,0.683,1,1
"7322",16,"Nonmatching","Stranger","2",684,0.684,1,1
"7323",16,"Nonmatching","Stranger","2",717,0.717,1,1
"7324",16,"Nonmatching","Stranger","2",667,0.667,1,1
"7325",16,"Nonmatching","Stranger","2",617,0.617,0,2
"7326",16,"Nonmatching","Stranger","2",767,0.767,1,2
"7327",16,"Nonmatching","Stranger","2",1034,1.034,1,2
"7328",16,"Nonmatching","Stranger","2",884,0.884,1,2
"7329",16,"Nonmatching","Stranger","2",617,0.617,1,2
"7330",16,"Nonmatching","Stranger","2",717,0.717,1,2
"7331",16,"Nonmatching","Stranger","2",1033,1.033,1,2
"7332",16,"Nonmatching","Stranger","2",733,0.733,1,2
"7333",16,"Nonmatching","Stranger","2",700,0.7,1,2
"7334",16,"Nonmatching","Stranger","2",700,0.7,1,2
"7335",16,"Nonmatching","Stranger","2",584,0.584,1,2
"7336",16,"Nonmatching","Stranger","2",683,0.683,1,2
"7337",16,"Nonmatching","Stranger","2",883,0.883,1,2
"7338",16,"Nonmatching","Stranger","2",767,0.767,1,2
"7339",16,"Nonmatching","Stranger","2",750,0.75,1,2
"7340",16,"Nonmatching","Stranger","2",600,0.6,1,2
"7341",16,"Nonmatching","Stranger","2",750,0.75,1,2
"7342",16,"Nonmatching","Stranger","2",617,0.617,1,2
"7343",16,"Nonmatching","Stranger","2",583,0.583,1,2
"7344",17,"Matching","Self","1",617,0.617,1,1
"7345",17,"Matching","Self","1",650,0.65,1,1
"7346",17,"Matching","Self","1",701,0.701,0,1
"7347",17,"Matching","Self","1",817,0.817,1,1
"7348",17,"Matching","Self","1",783,0.783,1,1
"7349",17,"Matching","Self","1",667,0.667,1,1
"7350",17,"Matching","Self","1",1133,1.133,1,1
"7351",17,"Matching","Self","1",767,0.767,1,1
"7352",17,"Matching","Self","1",800,0.8,1,1
"7353",17,"Matching","Self","1",700,0.7,1,1
"7354",17,"Matching","Self","1",600,0.6,1,1
"7355",17,"Matching","Self","1",600,0.6,1,1
"7356",17,"Matching","Self","1",567,0.567,1,1
"7357",17,"Matching","Self","1",583,0.583,1,1
"7358",17,"Matching","Self","1",833,0.833,1,1
"7359",17,"Matching","Self","1",633,0.633,1,1
"7360",17,"Matching","Self","1",717,0.717,1,1
"7361",17,"Matching","Self","1",584,0.584,1,1
"7362",17,"Matching","Self","1",567,0.567,1,1
"7363",17,"Matching","Self","1",650,0.65,1,1
"7364",17,"Matching","Self","1",567,0.567,1,2
"7365",17,"Matching","Self","1",684,0.684,0,2
"7366",17,"Matching","Self","1",584,0.584,1,2
"7367",17,"Matching","Self","1",550,0.55,1,2
"7368",17,"Matching","Self","1",633,0.633,1,2
"7369",17,"Matching","Self","1",600,0.6,1,2
"7370",17,"Matching","Self","1",1433,1.433,1,2
"7371",17,"Matching","Self","1",567,0.567,1,2
"7372",17,"Matching","Self","1",767,0.767,1,2
"7373",17,"Matching","Self","1",617,0.617,1,2
"7374",17,"Matching","Self","1",650,0.65,1,2
"7375",17,"Matching","Self","1",684,0.684,1,2
"7376",17,"Matching","Self","1",750,0.75,1,2
"7377",17,"Matching","Self","1",600,0.6,1,2
"7378",17,"Matching","Self","1",684,0.684,1,2
"7379",17,"Matching","Self","1",767,0.767,1,2
"7380",17,"Matching","Self","1",750,0.75,1,2
"7381",17,"Matching","Self","1",734,0.734,1,2
"7382",17,"Matching","Self","1",700,0.7,1,2
"7383",17,"Matching","Self","1",800,0.8,1,2
"7384",17,"Matching","Self","2",417,0.417,1,1
"7385",17,"Matching","Self","2",617,0.617,1,1
"7386",17,"Matching","Self","2",734,0.734,1,1
"7387",17,"Matching","Self","2",667,0.667,1,1
"7388",17,"Matching","Self","2",850,0.85,1,1
"7389",17,"Matching","Self","2",633,0.633,1,1
"7390",17,"Matching","Self","2",917,0.917,1,1
"7391",17,"Matching","Self","2",833,0.833,1,1
"7392",17,"Matching","Self","2",617,0.617,1,1
"7393",17,"Matching","Self","2",733,0.733,1,1
"7394",17,"Matching","Self","2",483,0.483,1,1
"7395",17,"Matching","Self","2",617,0.617,1,1
"7396",17,"Matching","Self","2",634,0.634,1,1
"7397",17,"Matching","Self","2",834,0.834,1,1
"7398",17,"Matching","Self","2",634,0.634,1,1
