"","Subject","Gender","Shape","Label1","Label2","Label3","Identity","Matching","Response","RT_ms","RT_sec","ACC"
"361",2502,2,"You","You","none","Miga","Self","Matching","m",1086,1.086,1
"362",2502,2,"You","You","none","Miga","Self","Matching","x",1500,1.5,0
"363",2502,2,"You","You","none","Miga","Self","Matching","m",849,0.849,1
"364",2502,2,"You","You","none","Miga","Self","Matching","x",1500,1.5,0
"365",2502,2,"You","You","none","Miga","Self","Matching","m",920,0.92,1
"366",2502,2,"You","You","none","Miga","Self","Matching","m",797,0.797,1
"367",2502,2,"You","You","none","Miga","Self","Matching","m",592,0.592,1
"368",2502,2,"You","You","none","Miga","Self","Matching","m",1331,1.331,1
"369",2502,2,"You","You","none","Miga","Self","Matching","z",812,0.812,0
"370",2502,2,"You","You","none","Miga","Self","Matching","m",808,0.808,1
"371",2502,2,"You","You","none","Miga","Self","Matching","m",1152,1.152,1
"372",2502,2,"You","You","none","Miga","Self","Matching","m",775,0.775,1
"373",2502,2,"You","You","none","Miga","Self","Matching","m",813,0.813,1
"374",2502,2,"You","You","none","Miga","Self","Matching","m",735,0.735,1
"375",2502,2,"You","You","none","Miga","Self","Matching","z",527,0.527,0
"376",2502,2,"You","You","none","Miga","Self","Matching","m",954,0.954,1
"377",2502,2,"You","You","none","Miga","Self","Matching","m",756,0.756,1
"378",2502,2,"You","You","none","Miga","Self","Matching","m",1201,1.201,1
"379",2502,2,"You","You","none","Miga","Self","Matching","m",555,0.555,1
"380",2502,2,"You","You","none","Miga","Self","Matching","m",1080,1.08,1
"381",2502,2,"You","You","none","Miga","Self","Matching","m",823,0.823,1
"382",2502,2,"You","You","none","Miga","Self","Matching","m",761,0.761,1
"383",2502,2,"You","You","none","Miga","Self","Matching","z",941,0.941,0
"384",2502,2,"You","You","none","Miga","Self","Matching","m",628,0.628,1
"385",2502,2,"You","You","none","Miga","Self","Matching","m",775,0.775,1
"386",2502,2,"You","You","none","Miga","Self","Matching","m",769,0.769,1
"387",2502,2,"You","You","none","Miga","Self","Matching","m",717,0.717,1
"388",2502,2,"You","You","none","Miga","Self","Matching","m",825,0.825,1
"389",2502,2,"You","You","none","Miga","Self","Matching","m",721,0.721,1
"390",2502,2,"You","You","none","Miga","Self","Matching","z",967,0.967,0
"391",2502,2,"You","You","none","Miga","Self","Matching","m",698,0.698,1
"392",2502,2,"You","You","none","Miga","Self","Matching","m",794,0.794,1
"393",2502,2,"You","You","none","Miga","Self","Matching","m",557,0.557,1
"394",2502,2,"You","You","none","Miga","Self","Matching","m",522,0.522,1
"395",2502,2,"You","You","none","Miga","Self","Matching","m",829,0.829,1
"396",2502,2,"You","You","none","Miga","Self","Matching","m",830,0.83,1
"397",2502,2,"You","You","none","Miga","Self","Matching","m",737,0.737,1
"398",2502,2,"You","You","none","Miga","Self","Matching","m",711,0.711,1
"399",2502,2,"You","You","none","Miga","Self","Matching","m",714,0.714,1
"400",2502,2,"You","You","none","Miga","Self","Matching","m",780,0.78,1
"401",2502,2,"You","You","none","Miga","Self","Matching","m",756,0.756,1
"402",2502,2,"You","You","none","Miga","Self","Matching","m",809,0.809,1
"403",2502,2,"You","You","none","Miga","Self","Matching","m",862,0.862,1
"404",2502,2,"You","You","none","Miga","Self","Matching","m",544,0.544,1
"405",2502,2,"You","You","none","Miga","Self","Matching","m",877,0.877,1
"406",2502,2,"You","You","none","Miga","Self","Matching","m",741,0.741,1
"407",2502,2,"You","You","none","Miga","Self","Matching","m",745,0.745,1
"408",2502,2,"You","You","none","Miga","Self","Matching","m",628,0.628,1
"409",2502,2,"You","You","none","Miga","Self","Matching","m",823,0.823,1
"410",2502,2,"You","You","none","Miga","Self","Matching","m",886,0.886,1
"411",2502,2,"You","You","none","Miga","Self","Matching","m",910,0.91,1
"412",2502,2,"You","You","none","Miga","Self","Matching","m",759,0.759,1
"413",2502,2,"You","You","none","Miga","Self","Matching","m",651,0.651,1
"414",2502,2,"You","You","none","Miga","Self","Matching","m",699,0.699,1
"415",2502,2,"You","You","none","Miga","Self","Matching","m",673,0.673,1
"416",2502,2,"You","You","none","Miga","Self","Matching","m",692,0.692,1
"417",2502,2,"You","You","none","Miga","Self","Matching","m",686,0.686,1
"418",2502,2,"You","You","none","Miga","Self","Matching","m",871,0.871,1
"419",2502,2,"You","You","none","Miga","Self","Matching","m",693,0.693,1
"420",2502,2,"You","You","none","Miga","Self","Matching","m",701,0.701,1
"421",2502,2,"Miga","You","none","Miga","Friend","Matching","m",763,0.763,1
"422",2502,2,"Miga","You","none","Miga","Friend","Matching","m",768,0.768,1
"423",2502,2,"Miga","You","none","Miga","Friend","Matching","m",826,0.826,1
"424",2502,2,"Miga","You","none","Miga","Friend","Matching","m",746,0.746,1
"425",2502,2,"Miga","You","none","Miga","Friend","Matching","m",587,0.587,1
"426",2502,2,"Miga","You","none","Miga","Friend","Matching","m",800,0.8,1
"427",2502,2,"Miga","You","none","Miga","Friend","Matching","m",807,0.807,1
"428",2502,2,"Miga","You","none","Miga","Friend","Matching","m",755,0.755,1
"429",2502,2,"Miga","You","none","Miga","Friend","Matching","m",949,0.949,1
"430",2502,2,"Miga","You","none","Miga","Friend","Matching","z",810,0.81,0
"431",2502,2,"Miga","You","none","Miga","Friend","Matching","m",696,0.696,1
"432",2502,2,"Miga","You","none","Miga","Friend","Matching","m",948,0.948,1
"433",2502,2,"Miga","You","none","Miga","Friend","Matching","m",695,0.695,1
"434",2502,2,"Miga","You","none","Miga","Friend","Matching","m",752,0.752,1
"435",2502,2,"Miga","You","none","Miga","Friend","Matching","m",862,0.862,1
"436",2502,2,"Miga","You","none","Miga","Friend","Matching","m",753,0.753,1
"437",2502,2,"Miga","You","none","Miga","Friend","Matching","m",1075,1.075,1
"438",2502,2,"Miga","You","none","Miga","Friend","Matching","m",736,0.736,1
"439",2502,2,"Miga","You","none","Miga","Friend","Matching","m",830,0.83,1
"440",2502,2,"Miga","You","none","Miga","Friend","Matching","m",570,0.57,1
"441",2502,2,"Miga","You","none","Miga","Friend","Matching","m",731,0.731,1
"442",2502,2,"Miga","You","none","Miga","Friend","Matching","m",919,0.919,1
"443",2502,2,"Miga","You","none","Miga","Friend","Matching","m",669,0.669,1
"444",2502,2,"Miga","You","none","Miga","Friend","Matching","m",702,0.702,1
"445",2502,2,"Miga","You","none","Miga","Friend","Matching","m",675,0.675,1
"446",2502,2,"Miga","You","none","Miga","Friend","Matching","m",663,0.663,1
"447",2502,2,"Miga","You","none","Miga","Friend","Matching","x",1500,1.5,0
"448",2502,2,"Miga","You","none","Miga","Friend","Matching","m",527,0.527,1
"449",2502,2,"Miga","You","none","Miga","Friend","Matching","z",523,0.523,0
"450",2502,2,"Miga","You","none","Miga","Friend","Matching","m",603,0.603,1
"451",2502,2,"Miga","You","none","Miga","Friend","Matching","m",1121,1.121,1
"452",2502,2,"Miga","You","none","Miga","Friend","Matching","m",538,0.538,1
"453",2502,2,"Miga","You","none","Miga","Friend","Matching","m",739,0.739,1
"454",2502,2,"Miga","You","none","Miga","Friend","Matching","m",631,0.631,1
"455",2502,2,"Miga","You","none","Miga","Friend","Matching","m",857,0.857,1
"456",2502,2,"Miga","You","none","Miga","Friend","Matching","m",482,0.482,1
"457",2502,2,"Miga","You","none","Miga","Friend","Matching","m",770,0.77,1
"458",2502,2,"Miga","You","none","Miga","Friend","Matching","m",709,0.709,1
"459",2502,2,"Miga","You","none","Miga","Friend","Matching","m",781,0.781,1
"460",2502,2,"Miga","You","none","Miga","Friend","Matching","m",734,0.734,1
"461",2502,2,"Miga","You","none","Miga","Friend","Matching","m",722,0.722,1
"462",2502,2,"Miga","You","none","Miga","Friend","Matching","m",725,0.725,1
"463",2502,2,"Miga","You","none","Miga","Friend","Matching","m",771,0.771,1
"464",2502,2,"Miga","You","none","Miga","Friend","Matching","m",778,0.778,1
"465",2502,2,"Miga","You","none","Miga","Friend","Matching","m",600,0.6,1
"466",2502,2,"Miga","You","none","Miga","Friend","Matching","m",575,0.575,1
"467",2502,2,"Miga","You","none","Miga","Friend","Matching","m",802,0.802,1
"468",2502,2,"Miga","You","none","Miga","Friend","Matching","m",910,0.91,1
"469",2502,2,"Miga","You","none","Miga","Friend","Matching","m",703,0.703,1
"470",2502,2,"Miga","You","none","Miga","Friend","Matching","m",822,0.822,1
"471",2502,2,"Miga","You","none","Miga","Friend","Matching","m",767,0.767,1
"472",2502,2,"Miga","You","none","Miga","Friend","Matching","m",710,0.71,1
"473",2502,2,"Miga","You","none","Miga","Friend","Matching","m",787,0.787,1
"474",2502,2,"Miga","You","none","Miga","Friend","Matching","m",975,0.975,1
"475",2502,2,"Miga","You","none","Miga","Friend","Matching","m",700,0.7,1
"476",2502,2,"Miga","You","none","Miga","Friend","Matching","m",683,0.683,1
"477",2502,2,"Miga","You","none","Miga","Friend","Matching","m",735,0.735,1
"478",2502,2,"Miga","You","none","Miga","Friend","Matching","m",797,0.797,1
"479",2502,2,"Miga","You","none","Miga","Friend","Matching","m",742,0.742,1
"480",2502,2,"Miga","You","none","Miga","Friend","Matching","m",723,0.723,1
"481",2502,2,"none","You","none","Miga","None","Matching","m",746,0.746,1
"482",2502,2,"none","You","none","Miga","None","Matching","z",1072,1.072,0
"483",2502,2,"none","You","none","Miga","None","Matching","m",590,0.59,1
"484",2502,2,"none","You","none","Miga","None","Matching","m",1019,1.019,1
"485",2502,2,"none","You","none","Miga","None","Matching","m",963,0.963,1
"486",2502,2,"none","You","none","Miga","None","Matching","m",804,0.804,1
"487",2502,2,"none","You","none","Miga","None","Matching","m",809,0.809,1
"488",2502,2,"none","You","none","Miga","None","Matching","m",864,0.864,1
"489",2502,2,"none","You","none","Miga","None","Matching","m",827,0.827,1
"490",2502,2,"none","You","none","Miga","None","Matching","m",808,0.808,1
"491",2502,2,"none","You","none","Miga","None","Matching","m",451,0.451,1
"492",2502,2,"none","You","none","Miga","None","Matching","m",457,0.457,1
"493",2502,2,"none","You","none","Miga","None","Matching","m",625,0.625,1
"494",2502,2,"none","You","none","Miga","None","Matching","m",719,0.719,1
"495",2502,2,"none","You","none","Miga","None","Matching","m",677,0.677,1
"496",2502,2,"none","You","none","Miga","None","Matching","m",1085,1.085,1
"497",2502,2,"none","You","none","Miga","None","Matching","m",411,0.411,1
"498",2502,2,"none","You","none","Miga","None","Matching","z",866,0.866,0
"499",2502,2,"none","You","none","Miga","None","Matching","m",790,0.79,1
"500",2502,2,"none","You","none","Miga","None","Matching","m",643,0.643,1
"501",2502,2,"none","You","none","Miga","None","Matching","m",534,0.534,1
"502",2502,2,"none","You","none","Miga","None","Matching","m",1083,1.083,1
"503",2502,2,"none","You","none","Miga","None","Matching","m",1001,1.001,1
"504",2502,2,"none","You","none","Miga","None","Matching","m",879,0.879,1
"505",2502,2,"none","You","none","Miga","None","Matching","m",1009,1.009,1
"506",2502,2,"none","You","none","Miga","None","Matching","m",895,0.895,1
"507",2502,2,"none","You","none","Miga","None","Matching","m",925,0.925,1
"508",2502,2,"none","You","none","Miga","None","Matching","x",1500,1.5,0
"509",2502,2,"none","You","none","Miga","None","Matching","m",779,0.779,1
"510",2502,2,"none","You","none","Miga","None","Matching","m",1129,1.129,1
"511",2502,2,"none","You","none","Miga","None","Matching","m",780,0.78,1
"512",2502,2,"none","You","none","Miga","None","Matching","m",816,0.816,1
"513",2502,2,"none","You","none","Miga","None","Matching","m",650,0.65,1
"514",2502,2,"none","You","none","Miga","None","Matching","m",755,0.755,1
"515",2502,2,"none","You","none","Miga","None","Matching","m",674,0.674,1
"516",2502,2,"none","You","none","Miga","None","Matching","m",656,0.656,1
"517",2502,2,"none","You","none","Miga","None","Matching","m",753,0.753,1
"518",2502,2,"none","You","none","Miga","None","Matching","m",582,0.582,1
"519",2502,2,"none","You","none","Miga","None","Matching","m",1026,1.026,1
"520",2502,2,"none","You","none","Miga","None","Matching","m",741,0.741,1
"521",2502,2,"none","You","none","Miga","None","Matching","m",800,0.8,1
"522",2502,2,"none","You","none","Miga","None","Matching","m",878,0.878,1
"523",2502,2,"none","You","none","Miga","None","Matching","m",649,0.649,1
"524",2502,2,"none","You","none","Miga","None","Matching","m",1082,1.082,1
"525",2502,2,"none","You","none","Miga","None","Matching","z",519,0.519,0
"526",2502,2,"none","You","none","Miga","None","Matching","m",665,0.665,1
"527",2502,2,"none","You","none","Miga","None","Matching","m",685,0.685,1
"528",2502,2,"none","You","none","Miga","None","Matching","m",720,0.72,1
"529",2502,2,"none","You","none","Miga","None","Matching","m",770,0.77,1
"530",2502,2,"none","You","none","Miga","None","Matching","m",802,0.802,1
"531",2502,2,"none","You","none","Miga","None","Matching","m",670,0.67,1
"532",2502,2,"none","You","none","Miga","None","Matching","m",763,0.763,1
"533",2502,2,"none","You","none","Miga","None","Matching","m",689,0.689,1
"534",2502,2,"none","You","none","Miga","None","Matching","m",691,0.691,1
"535",2502,2,"none","You","none","Miga","None","Matching","m",702,0.702,1
"536",2502,2,"none","You","none","Miga","None","Matching","m",753,0.753,1
"537",2502,2,"none","You","none","Miga","None","Matching","m",646,0.646,1
"538",2502,2,"none","You","none","Miga","None","Matching","m",680,0.68,1
"539",2502,2,"none","You","none","Miga","None","Matching","m",1246,1.246,1
"540",2502,2,"none","You","none","Miga","None","Matching","m",717,0.717,1
"541",2502,2,"You","You","none","Miga","Self","Nonmatching","z",947,0.947,1
"542",2502,2,"You","You","none","Miga","Self","Nonmatching","z",848,0.848,1
"543",2502,2,"You","You","none","Miga","Self","Nonmatching","z",731,0.731,1
"544",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1035,1.035,1
"545",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1324,1.324,1
"546",2502,2,"You","You","none","Miga","Self","Nonmatching","z",817,0.817,1
"547",2502,2,"You","You","none","Miga","Self","Nonmatching","z",860,0.86,1
"548",2502,2,"You","You","none","Miga","Self","Nonmatching","z",782,0.782,1
"549",2502,2,"You","You","none","Miga","Self","Nonmatching","z",910,0.91,1
"550",2502,2,"You","You","none","Miga","Self","Nonmatching","z",847,0.847,1
"551",2502,2,"You","You","none","Miga","Self","Nonmatching","z",894,0.894,1
"552",2502,2,"You","You","none","Miga","Self","Nonmatching","z",796,0.796,1
"553",2502,2,"You","You","none","Miga","Self","Nonmatching","z",724,0.724,1
"554",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1135,1.135,1
"555",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1022,1.022,1
"556",2502,2,"You","You","none","Miga","Self","Nonmatching","z",672,0.672,1
"557",2502,2,"You","You","none","Miga","Self","Nonmatching","m",787,0.787,0
"558",2502,2,"You","You","none","Miga","Self","Nonmatching","z",676,0.676,1
"559",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1024,1.024,1
"560",2502,2,"You","You","none","Miga","Self","Nonmatching","m",829,0.829,0
"561",2502,2,"You","You","none","Miga","Self","Nonmatching","m",650,0.65,0
"562",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1125,1.125,1
"563",2502,2,"You","You","none","Miga","Self","Nonmatching","m",976,0.976,0
"564",2502,2,"You","You","none","Miga","Self","Nonmatching","z",698,0.698,1
"565",2502,2,"You","You","none","Miga","Self","Nonmatching","x",1498,1.498,0
"566",2502,2,"You","You","none","Miga","Self","Nonmatching","m",834,0.834,0
"567",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1163,1.163,1
"568",2502,2,"You","You","none","Miga","Self","Nonmatching","z",776,0.776,1
"569",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1182,1.182,1
"570",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1089,1.089,1
"571",2502,2,"You","You","none","Miga","Self","Nonmatching","z",794,0.794,1
"572",2502,2,"You","You","none","Miga","Self","Nonmatching","z",827,0.827,1
"573",2502,2,"You","You","none","Miga","Self","Nonmatching","z",957,0.957,1
"574",2502,2,"You","You","none","Miga","Self","Nonmatching","z",724,0.724,1
"575",2502,2,"You","You","none","Miga","Self","Nonmatching","z",769,0.769,1
"576",2502,2,"You","You","none","Miga","Self","Nonmatching","z",743,0.743,1
"577",2502,2,"You","You","none","Miga","Self","Nonmatching","z",852,0.852,1
"578",2502,2,"You","You","none","Miga","Self","Nonmatching","z",925,0.925,1
"579",2502,2,"You","You","none","Miga","Self","Nonmatching","z",721,0.721,1
"580",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1054,1.054,1
"581",2502,2,"You","You","none","Miga","Self","Nonmatching","z",734,0.734,1
"582",2502,2,"You","You","none","Miga","Self","Nonmatching","z",742,0.742,1
"583",2502,2,"You","You","none","Miga","Self","Nonmatching","z",672,0.672,1
"584",2502,2,"You","You","none","Miga","Self","Nonmatching","z",754,0.754,1
"585",2502,2,"You","You","none","Miga","Self","Nonmatching","z",778,0.778,1
"586",2502,2,"You","You","none","Miga","Self","Nonmatching","z",558,0.558,1
"587",2502,2,"You","You","none","Miga","Self","Nonmatching","z",903,0.903,1
"588",2502,2,"You","You","none","Miga","Self","Nonmatching","z",638,0.638,1
"589",2502,2,"You","You","none","Miga","Self","Nonmatching","z",853,0.853,1
"590",2502,2,"You","You","none","Miga","Self","Nonmatching","z",973,0.973,1
"591",2502,2,"You","You","none","Miga","Self","Nonmatching","z",676,0.676,1
"592",2502,2,"You","You","none","Miga","Self","Nonmatching","z",739,0.739,1
"593",2502,2,"You","You","none","Miga","Self","Nonmatching","z",690,0.69,1
"594",2502,2,"You","You","none","Miga","Self","Nonmatching","z",760,0.76,1
"595",2502,2,"You","You","none","Miga","Self","Nonmatching","z",655,0.655,1
"596",2502,2,"You","You","none","Miga","Self","Nonmatching","z",617,0.617,1
"597",2502,2,"You","You","none","Miga","Self","Nonmatching","z",699,0.699,1
"598",2502,2,"You","You","none","Miga","Self","Nonmatching","z",642,0.642,1
