"","Subject","Matching","Identity","RT_ms","RT_sec","ACC","Face_Gender","ScreenResolution","RefreshRate","LuminanceBackground","LuminanceStrongDark","LuminanceWeakDark","LuminanceWeakLight","LuminanceStrongLight","BackgroundColor","StimuliColor","VisualAngle","Contrast"
"3485",1006,"Nonmatching","Friend",612,0.612,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3486",1006,"Nonmatching","Friend",670,0.67,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3487",1006,"Nonmatching","Friend",570,0.57,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3488",1006,"Nonmatching","Friend",893,0.893,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3489",1006,"Nonmatching","Friend",1429,1.429,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3490",1006,"Nonmatching","Friend",744,0.744,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3491",1006,"Nonmatching","Friend",1338,1.338,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3492",1006,"Nonmatching","Friend",770,0.77,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3493",1006,"Nonmatching","Friend",844,0.844,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3494",1006,"Nonmatching","Friend",584,0.584,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3495",1006,"Nonmatching","Friend",549,0.549,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3496",1006,"Nonmatching","Friend",630,0.63,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3497",1006,"Nonmatching","Friend",1079,1.079,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3498",1006,"Nonmatching","Friend",686,0.686,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3499",1006,"Nonmatching","Friend",590,0.59,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3500",1006,"Nonmatching","Friend",678,0.678,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3501",1006,"Nonmatching","Friend",742,0.742,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3502",1006,"Nonmatching","Friend",622,0.622,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3503",1006,"Nonmatching","Friend",724,0.724,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3504",1006,"Nonmatching","Friend",574,0.574,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3505",1006,"Nonmatching","Friend",804,0.804,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3506",1006,"Nonmatching","Friend",956,0.956,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3507",1006,"Nonmatching","Friend",637,0.637,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3508",1006,"Nonmatching","Friend",549,0.549,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3509",1006,"Nonmatching","Friend",738,0.738,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3510",1006,"Nonmatching","Friend",534,0.534,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3511",1006,"Nonmatching","Friend",947,0.947,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3512",1006,"Nonmatching","Friend",679,0.679,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3513",1006,"Nonmatching","Friend",512,0.512,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3514",1006,"Nonmatching","Friend",545,0.545,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3515",1006,"Nonmatching","Friend",598,0.598,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3516",1006,"Nonmatching","Friend",917,0.917,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3517",1006,"Nonmatching","Friend",625,0.625,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3518",1006,"Nonmatching","Friend",702,0.702,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3519",1006,"Nonmatching","Friend",582,0.582,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3520",1006,"Nonmatching","Friend",512,0.512,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3521",1006,"Nonmatching","Friend",593,0.593,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3522",1006,"Nonmatching","Friend",463,0.463,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3523",1006,"Nonmatching","Friend",617,0.617,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3524",1006,"Nonmatching","Friend",602,0.602,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3525",1006,"Nonmatching","Friend",668,0.668,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3526",1006,"Nonmatching","Friend",645,0.645,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3527",1006,"Nonmatching","Friend",1190,1.19,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3528",1006,"Nonmatching","Friend",672,0.672,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3529",1006,"Nonmatching","Friend",1339,1.339,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3530",1006,"Nonmatching","Friend",551,0.551,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3531",1006,"Nonmatching","Friend",638,0.638,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3532",1006,"Nonmatching","Friend",487,0.487,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3533",1006,"Nonmatching","Friend",505,0.505,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3534",1006,"Nonmatching","Friend",648,0.648,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3535",1006,"Nonmatching","Friend",677,0.677,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3536",1006,"Nonmatching","Friend",272,0.272,0,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3537",1006,"Nonmatching","Friend",675,0.675,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3538",1006,"Nonmatching","Friend",522,0.522,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3539",1006,"Nonmatching","Friend",474,0.474,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3540",1006,"Nonmatching","Friend",851,0.851,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3541",1006,"Nonmatching","Friend",520,0.52,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3542",1006,"Nonmatching","Friend",634,0.634,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3543",1006,"Nonmatching","Friend",656,0.656,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3544",1006,"Nonmatching","Friend",561,0.561,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3545",1006,"Nonmatching","Friend",647,0.647,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3546",1006,"Nonmatching","Friend",432,0.432,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3547",1006,"Nonmatching","Friend",516,0.516,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3548",1006,"Nonmatching","Friend",488,0.488,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3549",1006,"Nonmatching","Friend",698,0.698,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3550",1006,"Nonmatching","Friend",851,0.851,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3551",1006,"Nonmatching","Friend",710,0.71,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3552",1006,"Nonmatching","Friend",816,0.816,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3553",1006,"Nonmatching","Friend",504,0.504,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3554",1006,"Nonmatching","Friend",1010,1.01,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3555",1006,"Nonmatching","Friend",815,0.815,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3556",1006,"Nonmatching","Friend",439,0.439,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3557",1006,"Nonmatching","Friend",865,0.865,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3558",1006,"Nonmatching","Friend",632,0.632,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3559",1006,"Nonmatching","Friend",453,0.453,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3560",1006,"Nonmatching","Friend",469,0.469,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3561",1006,"Nonmatching","Friend",654,0.654,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3562",1006,"Nonmatching","Friend",453,0.453,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3563",1006,"Nonmatching","Friend",1039,1.039,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3564",1006,"Nonmatching","Friend",561,0.561,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3565",1006,"Nonmatching","Friend",601,0.601,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3566",1006,"Nonmatching","Friend",683,0.683,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3567",1006,"Nonmatching","Friend",475,0.475,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3568",1006,"Nonmatching","Friend",915,0.915,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3569",1006,"Nonmatching","Friend",528,0.528,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3570",1006,"Nonmatching","Friend",369,0.369,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3571",1006,"Nonmatching","Friend",484,0.484,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3572",1006,"Nonmatching","Friend",467,0.467,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3573",1006,"Nonmatching","Friend",710,0.71,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3574",1006,"Nonmatching","Friend",440,0.44,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3575",1006,"Nonmatching","Friend",1256,1.256,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3576",1006,"Nonmatching","Friend",830,0.83,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3577",1006,"Nonmatching","Friend",701,0.701,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3578",1006,"Nonmatching","Friend",503,0.503,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3579",1006,"Nonmatching","Friend",480,0.48,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3580",1006,"Nonmatching","Friend",978,0.978,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3581",1006,"Nonmatching","Friend",672,0.672,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3582",1006,"Nonmatching","Friend",544,0.544,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3583",1006,"Nonmatching","Friend",588,0.588,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3584",1006,"Nonmatching","Friend",721,0.721,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3585",1006,"Nonmatching","Stranger",762,0.762,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3586",1006,"Nonmatching","Stranger",1219,1.219,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3587",1006,"Nonmatching","Stranger",653,0.653,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3588",1006,"Nonmatching","Stranger",1560,1.56,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3589",1006,"Nonmatching","Stranger",751,0.751,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3590",1006,"Nonmatching","Stranger",1267,1.267,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3591",1006,"Nonmatching","Stranger",567,0.567,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3592",1006,"Nonmatching","Stranger",588,0.588,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3593",1006,"Nonmatching","Stranger",1181,1.181,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3594",1006,"Nonmatching","Stranger",943,0.943,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3595",1006,"Nonmatching","Stranger",1329,1.329,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3596",1006,"Nonmatching","Stranger",598,0.598,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3597",1006,"Nonmatching","Stranger",548,0.548,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3598",1006,"Nonmatching","Stranger",775,0.775,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3599",1006,"Nonmatching","Stranger",578,0.578,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3600",1006,"Nonmatching","Stranger",588,0.588,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3601",1006,"Nonmatching","Stranger",1461,1.461,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3602",1006,"Nonmatching","Stranger",727,0.727,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3603",1006,"Nonmatching","Stranger",1232,1.232,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3604",1006,"Nonmatching","Stranger",768,0.768,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3605",1006,"Nonmatching","Stranger",637,0.637,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3606",1006,"Nonmatching","Stranger",1404,1.404,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3607",1006,"Nonmatching","Stranger",1067,1.067,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3608",1006,"Nonmatching","Stranger",1292,1.292,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3609",1006,"Nonmatching","Stranger",1525,1.525,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3610",1006,"Nonmatching","Stranger",508,0.508,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3611",1006,"Nonmatching","Stranger",657,0.657,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3612",1006,"Nonmatching","Stranger",1182,1.182,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3613",1006,"Nonmatching","Stranger",605,0.605,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3614",1006,"Nonmatching","Stranger",608,0.608,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3615",1006,"Nonmatching","Stranger",695,0.695,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3616",1006,"Nonmatching","Stranger",1161,1.161,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3617",1006,"Nonmatching","Stranger",1146,1.146,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3618",1006,"Nonmatching","Stranger",739,0.739,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3619",1006,"Nonmatching","Stranger",616,0.616,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3620",1006,"Nonmatching","Stranger",596,0.596,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3621",1006,"Nonmatching","Stranger",644,0.644,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3622",1006,"Nonmatching","Stranger",535,0.535,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3623",1006,"Nonmatching","Stranger",877,0.877,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3624",1006,"Nonmatching","Stranger",573,0.573,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3625",1006,"Nonmatching","Stranger",547,0.547,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3626",1006,"Nonmatching","Stranger",482,0.482,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3627",1006,"Nonmatching","Stranger",825,0.825,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3628",1006,"Nonmatching","Stranger",1124,1.124,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3629",1006,"Nonmatching","Stranger",599,0.599,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3630",1006,"Nonmatching","Stranger",486,0.486,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3631",1006,"Nonmatching","Stranger",520,0.52,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3632",1006,"Nonmatching","Stranger",567,0.567,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3633",1006,"Nonmatching","Stranger",465,0.465,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3634",1006,"Nonmatching","Stranger",563,0.563,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3635",1006,"Nonmatching","Stranger",659,0.659,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3636",1006,"Nonmatching","Stranger",613,0.613,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3637",1006,"Nonmatching","Stranger",989,0.989,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3638",1006,"Nonmatching","Stranger",535,0.535,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3639",1006,"Nonmatching","Stranger",641,0.641,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3640",1006,"Nonmatching","Stranger",429,0.429,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3641",1006,"Nonmatching","Stranger",922,0.922,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3642",1006,"Nonmatching","Stranger",438,0.438,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3643",1006,"Nonmatching","Stranger",546,0.546,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3644",1006,"Nonmatching","Stranger",702,0.702,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3645",1006,"Nonmatching","Stranger",456,0.456,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3646",1006,"Nonmatching","Stranger",549,0.549,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3647",1006,"Nonmatching","Stranger",545,0.545,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3648",1006,"Nonmatching","Stranger",676,0.676,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3649",1006,"Nonmatching","Stranger",385,0.385,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3650",1006,"Nonmatching","Stranger",1110,1.11,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3651",1006,"Nonmatching","Stranger",444,0.444,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3652",1006,"Nonmatching","Stranger",533,0.533,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3653",1006,"Nonmatching","Stranger",541,0.541,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3654",1006,"Nonmatching","Stranger",423,0.423,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"3655",1006,"Nonmatching","Stranger",508,0.508,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
