"Subject","Block","Trial","Gender","Age","Handedness","First_Lanugage","Shape","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","ShapeLoc","FaceIdentity","Stimulus","Strength","textColour","Stimuli_Type","RT_ms","RT_sec","ACC"
53,4,31,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",933.544049,0.933544049,0
53,4,32,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",700.385242,0.700385242,0
53,4,33,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Positive",1183.54168,1.18354168,1
53,4,34,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","None","Top",1,"SelfStrong","Strong","white","Self = Positive",NA,NA,3
53,4,35,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",716.898754,0.716898754,0
53,4,36,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",968.591638,0.968591638,1
53,4,37,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",1067.001559,1.067001559,1
53,4,38,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",1166.920389,1.166920389,0
53,4,39,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",316.862591,0.316862591,1
53,4,40,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",433.562604,0.433562604,1
53,4,41,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",283.633036,0.283633036,1
53,4,42,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",266.96279,0.26696279,1
53,4,43,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",666.954341,0.666954341,1
53,4,44,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",283.589214,0.283589214,0
53,4,45,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",1150.177895,1.150177895,1
53,4,46,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",416.909729,0.416909729,0
53,4,47,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",750.224244,0.750224244,1
53,4,48,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",750.182396,0.750182396,0
53,4,49,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",933.563789,0.933563789,1
53,4,50,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",900.247774,0.900247774,0
53,4,51,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",666.939734,0.666939734,1
53,4,52,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",566.905623,0.566905623,1
53,4,53,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",916.863143,0.916863143,1
53,4,54,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",1400.276594,1.400276594,0
53,4,55,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",850.244142,0.850244142,0
53,4,56,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",950.281805,0.950281805,1
53,4,57,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",1116.894253,1.116894253,1
53,4,58,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",916.880514,0.916880514,1
53,4,59,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1033.550918,1.033550918,1
53,4,60,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",733.473065,0.733473065,0
53,4,61,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",300.218401,0.300218401,1
53,4,62,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",600.208215,0.600208215,0
53,4,63,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",933.598926,0.933598926,1
53,4,64,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",1185.173765,1.185173765,0
53,4,65,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",1083.587319,1.083587319,0
53,4,66,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","None","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",NA,NA,3
53,4,67,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",883.587397,0.883587397,1
53,4,68,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",783.558025,0.783558025,0
53,4,69,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","None","Top",2,"StrangerWeak","Weak","white","Self = Positive",NA,NA,3
53,4,70,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",766.864486,0.766864486,1
53,4,71,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",516.862512,0.516862512,0
53,4,72,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",383.581476,0.383581476,1
53,4,73,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",366.934128,0.366934128,1
53,4,74,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",400.231192,0.400231192,1
53,4,75,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",216.994689,0.216994689,1
53,4,76,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",216.705699,0.216705699,0
53,4,77,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",266.968317,0.266968317,0
53,4,78,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",683.568921,0.683568921,1
53,4,79,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",766.873961,0.766873961,1
53,4,80,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",700.24272,0.70024272,0
53,4,81,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",733.601768,0.733601768,1
53,4,82,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",1000.178448,1.000178448,1
53,4,83,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1200.231271,1.200231271,0
53,4,84,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","None","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",NA,NA,3
53,4,85,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",650.220533,0.650220533,1
53,4,86,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",266.883041,0.266883041,1
53,4,87,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",500.28978,0.50028978,0
53,4,88,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",266.920941,0.266920941,1
53,4,89,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",233.569395,0.233569395,1
53,4,90,"Female",21,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",250.274778,0.250274778,0
53,4,91,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",283.667383,0.283667383,1
53,4,92,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",217.009691,0.217009691,0
53,4,93,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",216.783868,0.216783868,1
53,4,94,"Female",21,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",283.58724,0.28358724,0
53,4,95,"Female",21,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",850.232693,0.850232693,0
53,4,96,"Female",21,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",416.961447,0.416961447,1
54,1,1,"Male",28,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",1017.103843,1.017103843,1
54,1,2,"Male",28,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1416.806488,1.416806488,1
54,1,3,"Male",28,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1583.454073,1.583454073,1
54,1,4,"Male",28,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1083.466706,1.083466706,1
54,1,5,"Male",28,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",650.137505,0.650137505,1
54,1,6,"Male",28,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",933.467772,0.933467772,1
54,1,7,"Male",28,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",1166.769575,1.166769575,1
54,1,8,"Male",28,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",967.111304,0.967111304,1
54,1,9,"Male",28,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",633.778629,0.633778629,1
54,1,10,"Male",28,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",1233.456165,1.233456165,0
54,1,11,"Male",28,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",1100.123253,1.100123253,1
54,1,12,"Male",28,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1333.447954,1.333447954,1
54,1,13,"Male",28,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1083.46039,1.08346039,0
54,1,14,"Male",28,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",1066.760811,1.066760811,0
54,1,15,"Male",28,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",1066.814502,1.066814502,1
54,1,16,"Male",28,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",1433.470536,1.433470536,1
54,1,17,"Male",28,"Right","Hungarian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","None","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",NA,NA,3
54,1,18,"Male",28,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1400.117173,1.400117173,1
54,1,19,"Male",28,"Right","Hungarian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",1283.477129,1.283477129,1
54,1,20,"Male",28,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Positive",916.810436,0.916810436,1
54,1,21,"Male",28,"Right","Hungarian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1016.788801,1.016788801,0
54,1,22,"Male",28,"Right","Hungarian","Self","Matching","Self","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Positive",1016.834202,1.016834202,1
