"X","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC","Mood","Arouse","Valence"
4438,24,"Nonmatching","Celebrity",4,583,0.583,1,4,2,6
4439,24,"Nonmatching","Celebrity",4,483,0.483,1,4,2,6
4440,24,"Nonmatching","Celebrity",4,482,0.482,1,4,2,6
4441,24,"Nonmatching","Celebrity",4,501,0.501,1,4,2,6
4442,24,"Nonmatching","Celebrity",4,748,0.748,1,4,2,6
4443,24,"Nonmatching","Celebrity",4,590,0.59,1,4,2,6
4444,24,"Nonmatching","Celebrity",4,502,0.502,1,4,2,6
4445,24,"Nonmatching","Celebrity",4,661,0.661,1,4,2,6
4446,24,"Nonmatching","Celebrity",4,444,0.444,1,4,2,6
4447,24,"Nonmatching","Celebrity",4,489,0.489,1,4,2,6
4448,24,"Nonmatching","Celebrity",4,649,0.649,1,4,2,6
4449,24,"Nonmatching","Celebrity",4,494,0.494,1,4,2,6
4450,24,"Nonmatching","Celebrity",4,439,0.439,1,4,2,6
4451,24,"Nonmatching","Celebrity",4,588,0.588,1,4,2,6
4452,24,"Nonmatching","Celebrity",4,511,0.511,1,4,2,6
4453,24,"Nonmatching","Celebrity",4,499,0.499,1,4,2,6
4454,24,"Nonmatching","Celebrity",4,826,0.826,1,4,2,6
4455,24,"Nonmatching","Celebrity",4,543,0.543,1,4,2,6
4456,24,"Nonmatching","Celebrity",4,514,0.514,1,4,2,6
4457,24,"Nonmatching","Stranger",1,464,0.464,1,3,5,7
4458,24,"Nonmatching","Stranger",1,581,0.581,1,3,5,7
4459,24,"Nonmatching","Stranger",1,737,0.737,1,3,5,7
4460,24,"Nonmatching","Stranger",1,348,0.348,1,3,5,7
4461,24,"Nonmatching","Stranger",1,466,0.466,1,3,5,7
4462,24,"Nonmatching","Stranger",1,377,0.377,1,3,5,7
4463,24,"Nonmatching","Stranger",1,522,0.522,1,3,5,7
4464,24,"Nonmatching","Stranger",1,378,0.378,1,3,5,7
4465,24,"Nonmatching","Stranger",1,500,0.5,1,3,5,7
4466,24,"Nonmatching","Stranger",1,381,0.381,1,3,5,7
4467,24,"Nonmatching","Stranger",1,558,0.558,1,3,5,7
4468,24,"Nonmatching","Stranger",1,342,0.342,1,3,5,7
4469,24,"Nonmatching","Stranger",1,536,0.536,1,3,5,7
4470,24,"Nonmatching","Stranger",1,404,0.404,1,3,5,7
4471,24,"Nonmatching","Stranger",1,415,0.415,1,3,5,7
4472,24,"Nonmatching","Stranger",1,336,0.336,1,3,5,7
4473,24,"Nonmatching","Stranger",1,535,0.535,1,3,5,7
4474,24,"Nonmatching","Stranger",1,503,0.503,1,3,5,7
4475,24,"Nonmatching","Stranger",1,399,0.399,1,3,5,7
4476,24,"Nonmatching","Stranger",1,352,0.352,1,3,5,7
4477,24,"Nonmatching","Stranger",1,439,0.439,1,3,5,7
4478,24,"Nonmatching","Stranger",1,376,0.376,1,3,5,7
4479,24,"Nonmatching","Stranger",1,422,0.422,1,3,5,7
4480,24,"Nonmatching","Stranger",1,470,0.47,1,3,5,7
4481,24,"Nonmatching","Stranger",2,544,0.544,1,1,5,6
4482,24,"Nonmatching","Stranger",2,826,0.826,1,1,5,6
4483,24,"Nonmatching","Stranger",2,518,0.518,1,1,5,6
4484,24,"Nonmatching","Stranger",2,535,0.535,1,1,5,6
4485,24,"Nonmatching","Stranger",2,794,0.794,0,1,5,6
4486,24,"Nonmatching","Stranger",2,355,0.355,0,1,5,6
4487,24,"Nonmatching","Stranger",2,617,0.617,1,1,5,6
4488,24,"Nonmatching","Stranger",2,659,0.659,1,1,5,6
4489,24,"Nonmatching","Stranger",2,689,0.689,0,1,5,6
4490,24,"Nonmatching","Stranger",2,661,0.661,1,1,5,6
4491,24,"Nonmatching","Stranger",2,496,0.496,1,1,5,6
4492,24,"Nonmatching","Stranger",2,388,0.388,0,1,5,6
4493,24,"Nonmatching","Stranger",2,386,0.386,0,1,5,6
4494,24,"Nonmatching","Stranger",2,794,0.794,1,1,5,6
4495,24,"Nonmatching","Stranger",2,448,0.448,0,1,5,6
4496,24,"Nonmatching","Stranger",2,440,0.44,1,1,5,6
4497,24,"Nonmatching","Stranger",2,555,0.555,1,1,5,6
4498,24,"Nonmatching","Stranger",2,829,0.829,1,1,5,6
4499,24,"Nonmatching","Stranger",2,417,0.417,0,1,5,6
4500,24,"Nonmatching","Stranger",2,577,0.577,1,1,5,6
4501,24,"Nonmatching","Stranger",2,692,0.692,1,1,5,6
4502,24,"Nonmatching","Stranger",2,597,0.597,1,1,5,6
4503,24,"Nonmatching","Stranger",2,538,0.538,1,1,5,6
4504,24,"Nonmatching","Stranger",2,529,0.529,1,1,5,6
4505,24,"Nonmatching","Stranger",3,445,0.445,1,2,2,2
4506,24,"Nonmatching","Stranger",3,611,0.611,1,2,2,2
4507,24,"Nonmatching","Stranger",3,675,0.675,1,2,2,2
4508,24,"Nonmatching","Stranger",3,534,0.534,1,2,2,2
4509,24,"Nonmatching","Stranger",3,473,0.473,1,2,2,2
4510,24,"Nonmatching","Stranger",3,521,0.521,1,2,2,2
4511,24,"Nonmatching","Stranger",3,436,0.436,1,2,2,2
4512,24,"Nonmatching","Stranger",3,377,0.377,1,2,2,2
4513,24,"Nonmatching","Stranger",3,545,0.545,1,2,2,2
4514,24,"Nonmatching","Stranger",3,479,0.479,1,2,2,2
4515,24,"Nonmatching","Stranger",3,592,0.592,1,2,2,2
4516,24,"Nonmatching","Stranger",3,482,0.482,1,2,2,2
4517,24,"Nonmatching","Stranger",3,459,0.459,1,2,2,2
4518,24,"Nonmatching","Stranger",3,591,0.591,1,2,2,2
4519,24,"Nonmatching","Stranger",3,454,0.454,0,2,2,2
4520,24,"Nonmatching","Stranger",3,445,0.445,1,2,2,2
4521,24,"Nonmatching","Stranger",3,584,0.584,1,2,2,2
4522,24,"Nonmatching","Stranger",3,558,0.558,1,2,2,2
4523,24,"Nonmatching","Stranger",3,513,0.513,1,2,2,2
4524,24,"Nonmatching","Stranger",3,812,0.812,1,2,2,2
4525,24,"Nonmatching","Stranger",3,599,0.599,1,2,2,2
4526,24,"Nonmatching","Stranger",3,390,0.39,1,2,2,2
4527,24,"Nonmatching","Stranger",3,388,0.388,1,2,2,2
4528,24,"Nonmatching","Stranger",3,407,0.407,1,2,2,2
4529,24,"Nonmatching","Stranger",4,508,0.508,1,4,2,6
4530,24,"Nonmatching","Stranger",4,482,0.482,1,4,2,6
4531,24,"Nonmatching","Stranger",4,624,0.624,1,4,2,6
4532,24,"Nonmatching","Stranger",4,737,0.737,1,4,2,6
4533,24,"Nonmatching","Stranger",4,522,0.522,1,4,2,6
4534,24,"Nonmatching","Stranger",4,644,0.644,1,4,2,6
4535,24,"Nonmatching","Stranger",4,955,0.955,1,4,2,6
4536,24,"Nonmatching","Stranger",4,412,0.412,1,4,2,6
4537,24,"Nonmatching","Stranger",4,428,0.428,1,4,2,6
4538,24,"Nonmatching","Stranger",4,511,0.511,1,4,2,6
4539,24,"Nonmatching","Stranger",4,560,0.56,1,4,2,6
4540,24,"Nonmatching","Stranger",4,491,0.491,1,4,2,6
4541,24,"Nonmatching","Stranger",4,482,0.482,1,4,2,6
4542,24,"Nonmatching","Stranger",4,430,0.43,0,4,2,6
4543,24,"Nonmatching","Stranger",4,684,0.684,1,4,2,6
4544,24,"Nonmatching","Stranger",4,509,0.509,1,4,2,6
4545,24,"Nonmatching","Stranger",4,483,0.483,1,4,2,6
4546,24,"Nonmatching","Stranger",4,473,0.473,1,4,2,6
4547,24,"Nonmatching","Stranger",4,590,0.59,1,4,2,6
4548,24,"Nonmatching","Stranger",4,429,0.429,0,4,2,6
4549,24,"Nonmatching","Stranger",4,639,0.639,1,4,2,6
4550,24,"Nonmatching","Stranger",4,410,0.41,0,4,2,6
4551,25,"Matching","Self",1,529,0.529,1,2,2,2
4552,25,"Matching","Self",1,833,0.833,1,2,2,2
4553,25,"Matching","Self",1,498,0.498,1,2,2,2
4554,25,"Matching","Self",1,822,0.822,1,2,2,2
4555,25,"Matching","Self",1,339,0.339,1,2,2,2
4556,25,"Matching","Self",1,382,0.382,1,2,2,2
4557,25,"Matching","Self",1,427,0.427,1,2,2,2
4558,25,"Matching","Self",1,239,0.239,0,2,2,2
4559,25,"Matching","Self",1,492,0.492,1,2,2,2
4560,25,"Matching","Self",1,481,0.481,1,2,2,2
4561,25,"Matching","Self",1,468,0.468,1,2,2,2
4562,25,"Matching","Self",1,533,0.533,1,2,2,2
4563,25,"Matching","Self",1,550,0.55,1,2,2,2
4564,25,"Matching","Self",1,435,0.435,1,2,2,2
4565,25,"Matching","Self",1,446,0.446,1,2,2,2
4566,25,"Matching","Self",1,948,0.948,1,2,2,2
4567,25,"Matching","Self",1,544,0.544,1,2,2,2
4568,25,"Matching","Self",1,388,0.388,0,2,2,2
4569,25,"Matching","Self",1,551,0.551,1,2,2,2
4570,25,"Matching","Self",1,479,0.479,1,2,2,2
4571,25,"Matching","Self",1,589,0.589,1,2,2,2
4572,25,"Matching","Self",1,940,0.94,1,2,2,2
4573,25,"Matching","Self",1,368,0.368,1,2,2,2
4574,25,"Matching","Self",1,529,0.529,1,2,2,2
4575,25,"Matching","Self",2,395,0.395,1,3,2,4
4576,25,"Matching","Self",2,559,0.559,1,3,2,4
4577,25,"Matching","Self",2,359,0.359,1,3,2,4
4578,25,"Matching","Self",2,482,0.482,1,3,2,4
4579,25,"Matching","Self",2,470,0.47,1,3,2,4
4580,25,"Matching","Self",2,490,0.49,1,3,2,4
4581,25,"Matching","Self",2,445,0.445,1,3,2,4
4582,25,"Matching","Self",2,474,0.474,1,3,2,4
4583,25,"Matching","Self",2,411,0.411,1,3,2,4
4584,25,"Matching","Self",2,450,0.45,1,3,2,4
4585,25,"Matching","Self",2,546,0.546,1,3,2,4
4586,25,"Matching","Self",2,692,0.692,1,3,2,4
4587,25,"Matching","Self",2,419,0.419,1,3,2,4
4588,25,"Matching","Self",2,373,0.373,1,3,2,4
4589,25,"Matching","Self",2,443,0.443,1,3,2,4
4590,25,"Matching","Self",2,502,0.502,1,3,2,4
4591,25,"Matching","Self",2,480,0.48,0,3,2,4
4592,25,"Matching","Self",2,452,0.452,1,3,2,4
4593,25,"Matching","Self",2,488,0.488,1,3,2,4
4594,25,"Matching","Self",2,551,0.551,1,3,2,4
4595,25,"Matching","Self",2,466,0.466,1,3,2,4
4596,25,"Matching","Self",2,367,0.367,1,3,2,4
4597,25,"Matching","Self",2,369,0.369,1,3,2,4
4598,25,"Matching","Self",2,624,0.624,1,3,2,4
4599,25,"Matching","Self",3,746,0.746,1,1,3,2
4600,25,"Matching","Self",3,460,0.46,1,1,3,2
4601,25,"Matching","Self",3,525,0.525,1,1,3,2
4602,25,"Matching","Self",3,524,0.524,1,1,3,2
4603,25,"Matching","Self",3,728,0.728,1,1,3,2
4604,25,"Matching","Self",3,577,0.577,1,1,3,2
4605,25,"Matching","Self",3,638,0.638,0,1,3,2
4606,25,"Matching","Self",3,825,0.825,0,1,3,2
4607,25,"Matching","Self",3,526,0.526,1,1,3,2
4608,25,"Matching","Self",3,501,0.501,1,1,3,2
4609,25,"Matching","Self",3,580,0.58,1,1,3,2
4610,25,"Matching","Self",3,593,0.593,1,1,3,2
4611,25,"Matching","Self",3,391,0.391,1,1,3,2
4612,25,"Matching","Self",3,452,0.452,1,1,3,2
4613,25,"Matching","Self",3,441,0.441,1,1,3,2
4614,25,"Matching","Self",3,537,0.537,1,1,3,2
4615,25,"Matching","Self",3,591,0.591,1,1,3,2
4616,25,"Matching","Self",3,535,0.535,1,1,3,2
4617,25,"Matching","Self",3,520,0.52,1,1,3,2
4618,25,"Matching","Self",3,415,0.415,1,1,3,2
4619,25,"Matching","Self",3,479,0.479,1,1,3,2
4620,25,"Matching","Self",3,441,0.441,1,1,3,2
4621,25,"Matching","Self",3,399,0.399,1,1,3,2
4622,25,"Matching","Self",3,786,0.786,1,1,3,2
4623,25,"Matching","Self",4,456,0.456,1,4,1,6
4624,25,"Matching","Self",4,490,0.49,1,4,1,6
4625,25,"Matching","Self",4,517,0.517,1,4,1,6
4626,25,"Matching","Self",4,448,0.448,1,4,1,6
4627,25,"Matching","Self",4,489,0.489,1,4,1,6
4628,25,"Matching","Self",4,725,0.725,1,4,1,6
4629,25,"Matching","Self",4,461,0.461,1,4,1,6
4630,25,"Matching","Self",4,421,0.421,1,4,1,6
4631,25,"Matching","Self",4,526,0.526,1,4,1,6
4632,25,"Matching","Self",4,590,0.59,1,4,1,6
4633,25,"Matching","Self",4,656,0.656,1,4,1,6
4634,25,"Matching","Self",4,666,0.666,0,4,1,6
4635,25,"Matching","Self",4,577,0.577,1,4,1,6
4636,25,"Matching","Self",4,652,0.652,1,4,1,6
4637,25,"Matching","Self",4,532,0.532,1,4,1,6
4638,25,"Matching","Self",4,951,0.951,0,4,1,6
4639,25,"Matching","Self",4,634,0.634,0,4,1,6
4640,25,"Matching","Self",4,819,0.819,1,4,1,6
4641,25,"Matching","Self",4,889,0.889,0,4,1,6
4642,25,"Matching","Self",4,432,0.432,1,4,1,6
4643,25,"Matching","Self",4,685,0.685,1,4,1,6
4644,25,"Matching","Self",4,659,0.659,0,4,1,6
4645,25,"Matching","Self",4,766,0.766,1,4,1,6
4646,25,"Matching","Celebrity",1,295,0.295,0,2,2,2
4647,25,"Matching","Celebrity",1,367,0.367,1,2,2,2
4648,25,"Matching","Celebrity",1,636,0.636,1,2,2,2
4649,25,"Matching","Celebrity",1,429,0.429,1,2,2,2
4650,25,"Matching","Celebrity",1,822,0.822,1,2,2,2
4651,25,"Matching","Celebrity",1,639,0.639,1,2,2,2
4652,25,"Matching","Celebrity",1,602,0.602,1,2,2,2
4653,25,"Matching","Celebrity",1,490,0.49,1,2,2,2
4654,25,"Matching","Celebrity",1,507,0.507,1,2,2,2
4655,25,"Matching","Celebrity",1,448,0.448,1,2,2,2
4656,25,"Matching","Celebrity",1,494,0.494,1,2,2,2
4657,25,"Matching","Celebrity",1,360,0.36,1,2,2,2
4658,25,"Matching","Celebrity",1,532,0.532,1,2,2,2
4659,25,"Matching","Celebrity",1,590,0.59,1,2,2,2
4660,25,"Matching","Celebrity",1,481,0.481,1,2,2,2
4661,25,"Matching","Celebrity",1,712,0.712,1,2,2,2
4662,25,"Matching","Celebrity",1,528,0.528,1,2,2,2
4663,25,"Matching","Celebrity",1,594,0.594,1,2,2,2
4664,25,"Matching","Celebrity",1,494,0.494,1,2,2,2
4665,25,"Matching","Celebrity",1,336,0.336,1,2,2,2
4666,25,"Matching","Celebrity",1,375,0.375,1,2,2,2
4667,25,"Matching","Celebrity",1,581,0.581,1,2,2,2
4668,25,"Matching","Celebrity",1,489,0.489,1,2,2,2
4669,25,"Matching","Celebrity",1,478,0.478,1,2,2,2
4670,25,"Matching","Celebrity",2,535,0.535,1,3,2,4
4671,25,"Matching","Celebrity",2,453,0.453,0,3,2,4
4672,25,"Matching","Celebrity",2,548,0.548,1,3,2,4
4673,25,"Matching","Celebrity",2,544,0.544,1,3,2,4
4674,25,"Matching","Celebrity",2,478,0.478,1,3,2,4
4675,25,"Matching","Celebrity",2,310,0.31,0,3,2,4
4676,25,"Matching","Celebrity",2,691,0.691,1,3,2,4
4677,25,"Matching","Celebrity",2,572,0.572,1,3,2,4
4678,25,"Matching","Celebrity",2,825,0.825,1,3,2,4
4679,25,"Matching","Celebrity",2,580,0.58,1,3,2,4
4680,25,"Matching","Celebrity",2,531,0.531,1,3,2,4
4681,25,"Matching","Celebrity",2,536,0.536,1,3,2,4
4682,25,"Matching","Celebrity",2,676,0.676,1,3,2,4
4683,25,"Matching","Celebrity",2,966,0.966,0,3,2,4
4684,25,"Matching","Celebrity",2,626,0.626,1,3,2,4
4685,25,"Matching","Celebrity",2,368,0.368,1,3,2,4
4686,25,"Matching","Celebrity",2,693,0.693,1,3,2,4
4687,25,"Matching","Celebrity",2,496,0.496,1,3,2,4
4688,25,"Matching","Celebrity",2,543,0.543,1,3,2,4
4689,25,"Matching","Celebrity",2,521,0.521,1,3,2,4
4690,25,"Matching","Celebrity",2,694,0.694,1,3,2,4
4691,25,"Matching","Celebrity",2,667,0.667,1,3,2,4
4692,25,"Matching","Celebrity",2,545,0.545,1,3,2,4
4693,25,"Matching","Celebrity",3,610,0.61,1,1,3,2
4694,25,"Matching","Celebrity",3,550,0.55,1,1,3,2
4695,25,"Matching","Celebrity",3,669,0.669,1,1,3,2
4696,25,"Matching","Celebrity",3,469,0.469,1,1,3,2
4697,25,"Matching","Celebrity",3,643,0.643,1,1,3,2
4698,25,"Matching","Celebrity",3,837,0.837,1,1,3,2
4699,25,"Matching","Celebrity",3,529,0.529,1,1,3,2
4700,25,"Matching","Celebrity",3,706,0.706,1,1,3,2
4701,25,"Matching","Celebrity",3,904,0.904,1,1,3,2
4702,25,"Matching","Celebrity",3,672,0.672,1,1,3,2
4703,25,"Matching","Celebrity",3,696,0.696,0,1,3,2
4704,25,"Matching","Celebrity",3,555,0.555,1,1,3,2
4705,25,"Matching","Celebrity",3,454,0.454,1,1,3,2
4706,25,"Matching","Celebrity",3,445,0.445,1,1,3,2
4707,25,"Matching","Celebrity",3,588,0.588,0,1,3,2
4708,25,"Matching","Celebrity",3,561,0.561,1,1,3,2
4709,25,"Matching","Celebrity",3,490,0.49,1,1,3,2
4710,25,"Matching","Celebrity",3,516,0.516,1,1,3,2
4711,25,"Matching","Celebrity",3,544,0.544,1,1,3,2
4712,25,"Matching","Celebrity",3,612,0.612,1,1,3,2
4713,25,"Matching","Celebrity",3,494,0.494,1,1,3,2
4714,25,"Matching","Celebrity",3,678,0.678,1,1,3,2
4715,25,"Matching","Celebrity",3,677,0.677,1,1,3,2
4716,25,"Matching","Celebrity",3,900,0.9,1,1,3,2
4717,25,"Matching","Celebrity",4,536,0.536,1,4,1,6
4718,25,"Matching","Celebrity",4,891,0.891,1,4,1,6
4719,25,"Matching","Celebrity",4,467,0.467,1,4,1,6
4720,25,"Matching","Celebrity",4,701,0.701,1,4,1,6
4721,25,"Matching","Celebrity",4,655,0.655,1,4,1,6
4722,25,"Matching","Celebrity",4,628,0.628,1,4,1,6
4723,25,"Matching","Celebrity",4,595,0.595,0,4,1,6
4724,25,"Matching","Celebrity",4,554,0.554,1,4,1,6
4725,25,"Matching","Celebrity",4,490,0.49,1,4,1,6
4726,25,"Matching","Celebrity",4,657,0.657,1,4,1,6
4727,25,"Matching","Celebrity",4,341,0.341,1,4,1,6
4728,25,"Matching","Celebrity",4,745,0.745,1,4,1,6
4729,25,"Matching","Celebrity",4,427,0.427,1,4,1,6
4730,25,"Matching","Celebrity",4,364,0.364,1,4,1,6
4731,25,"Matching","Celebrity",4,372,0.372,1,4,1,6
4732,25,"Matching","Celebrity",4,821,0.821,1,4,1,6
4733,25,"Matching","Celebrity",4,767,0.767,0,4,1,6
4734,25,"Matching","Celebrity",4,545,0.545,0,4,1,6
4735,25,"Matching","Celebrity",4,512,0.512,1,4,1,6
4736,25,"Matching","Celebrity",4,661,0.661,1,4,1,6
4737,25,"Matching","Celebrity",4,498,0.498,0,4,1,6
4738,25,"Matching","Celebrity",4,598,0.598,0,4,1,6
4739,25,"Matching","Stranger",1,568,0.568,1,2,2,2
4740,25,"Matching","Stranger",1,746,0.746,1,2,2,2
4741,25,"Matching","Stranger",1,731,0.731,1,2,2,2
4742,25,"Matching","Stranger",1,387,0.387,0,2,2,2
4743,25,"Matching","Stranger",1,638,0.638,1,2,2,2
4744,25,"Matching","Stranger",1,525,0.525,1,2,2,2
4745,25,"Matching","Stranger",1,559,0.559,1,2,2,2
4746,25,"Matching","Stranger",1,390,0.39,1,2,2,2
4747,25,"Matching","Stranger",1,325,0.325,1,2,2,2
4748,25,"Matching","Stranger",1,319,0.319,1,2,2,2
4749,25,"Matching","Stranger",1,677,0.677,1,2,2,2
4750,25,"Matching","Stranger",1,739,0.739,1,2,2,2
4751,25,"Matching","Stranger",1,547,0.547,1,2,2,2
4752,25,"Matching","Stranger",1,622,0.622,1,2,2,2
4753,25,"Matching","Stranger",1,435,0.435,1,2,2,2
4754,25,"Matching","Stranger",1,524,0.524,1,2,2,2
4755,25,"Matching","Stranger",1,392,0.392,1,2,2,2
4756,25,"Matching","Stranger",1,505,0.505,1,2,2,2
4757,25,"Matching","Stranger",1,690,0.69,1,2,2,2
4758,25,"Matching","Stranger",1,464,0.464,1,2,2,2
4759,25,"Matching","Stranger",1,352,0.352,1,2,2,2
4760,25,"Matching","Stranger",1,648,0.648,1,2,2,2
4761,25,"Matching","Stranger",1,488,0.488,1,2,2,2
4762,25,"Matching","Stranger",1,480,0.48,1,2,2,2
4763,25,"Matching","Stranger",2,687,0.687,1,3,2,4
4764,25,"Matching","Stranger",2,663,0.663,0,3,2,4
4765,25,"Matching","Stranger",2,387,0.387,0,3,2,4
4766,25,"Matching","Stranger",2,586,0.586,1,3,2,4
4767,25,"Matching","Stranger",2,657,0.657,1,3,2,4
4768,25,"Matching","Stranger",2,642,0.642,1,3,2,4
4769,25,"Matching","Stranger",2,451,0.451,1,3,2,4
4770,25,"Matching","Stranger",2,476,0.476,1,3,2,4
4771,25,"Matching","Stranger",2,702,0.702,0,3,2,4
4772,25,"Matching","Stranger",2,725,0.725,1,3,2,4
4773,25,"Matching","Stranger",2,867,0.867,1,3,2,4
4774,25,"Matching","Stranger",2,533,0.533,1,3,2,4
4775,25,"Matching","Stranger",2,579,0.579,1,3,2,4
4776,25,"Matching","Stranger",2,512,0.512,1,3,2,4
4777,25,"Matching","Stranger",2,506,0.506,1,3,2,4
4778,25,"Matching","Stranger",2,543,0.543,1,3,2,4
4779,25,"Matching","Stranger",2,796,0.796,1,3,2,4
4780,25,"Matching","Stranger",2,520,0.52,1,3,2,4
4781,25,"Matching","Stranger",2,516,0.516,1,3,2,4
4782,25,"Matching","Stranger",2,575,0.575,1,3,2,4
4783,25,"Matching","Stranger",2,640,0.64,0,3,2,4
4784,25,"Matching","Stranger",2,652,0.652,0,3,2,4
4785,25,"Matching","Stranger",2,491,0.491,0,3,2,4
4786,25,"Matching","Stranger",2,579,0.579,1,3,2,4
4787,25,"Matching","Stranger",3,737,0.737,1,1,3,2
4788,25,"Matching","Stranger",3,440,0.44,0,1,3,2
4789,25,"Matching","Stranger",3,668,0.668,1,1,3,2
4790,25,"Matching","Stranger",3,871,0.871,0,1,3,2
4791,25,"Matching","Stranger",3,620,0.62,1,1,3,2
4792,25,"Matching","Stranger",3,703,0.703,1,1,3,2
4793,25,"Matching","Stranger",3,651,0.651,1,1,3,2
4794,25,"Matching","Stranger",3,764,0.764,1,1,3,2
4795,25,"Matching","Stranger",3,534,0.534,0,1,3,2
4796,25,"Matching","Stranger",3,869,0.869,1,1,3,2
4797,25,"Matching","Stranger",3,778,0.778,1,1,3,2
4798,25,"Matching","Stranger",3,751,0.751,1,1,3,2
4799,25,"Matching","Stranger",3,326,0.326,1,1,3,2
4800,25,"Matching","Stranger",3,745,0.745,1,1,3,2
4801,25,"Matching","Stranger",3,590,0.59,1,1,3,2
4802,25,"Matching","Stranger",3,557,0.557,1,1,3,2
4803,25,"Matching","Stranger",3,737,0.737,1,1,3,2
4804,25,"Matching","Stranger",3,491,0.491,1,1,3,2
4805,25,"Matching","Stranger",3,671,0.671,1,1,3,2
4806,25,"Matching","Stranger",3,784,0.784,1,1,3,2
4807,25,"Matching","Stranger",3,745,0.745,0,1,3,2
4808,25,"Matching","Stranger",3,611,0.611,1,1,3,2
4809,25,"Matching","Stranger",3,805,0.805,1,1,3,2
4810,25,"Matching","Stranger",4,483,0.483,1,4,1,6
4811,25,"Matching","Stranger",4,615,0.615,1,4,1,6
4812,25,"Matching","Stranger",4,223,0.223,0,4,1,6
4813,25,"Matching","Stranger",4,393,0.393,0,4,1,6
4814,25,"Matching","Stranger",4,576,0.576,0,4,1,6
4815,25,"Matching","Stranger",4,659,0.659,1,4,1,6
4816,25,"Matching","Stranger",4,740,0.74,1,4,1,6
4817,25,"Matching","Stranger",4,644,0.644,0,4,1,6
4818,25,"Matching","Stranger",4,429,0.429,1,4,1,6
4819,25,"Matching","Stranger",4,891,0.891,0,4,1,6
4820,25,"Matching","Stranger",4,892,0.892,1,4,1,6
4821,25,"Matching","Stranger",4,790,0.79,1,4,1,6
4822,25,"Matching","Stranger",4,403,0.403,0,4,1,6
4823,25,"Matching","Stranger",4,922,0.922,0,4,1,6
4824,25,"Matching","Stranger",4,800,0.8,1,4,1,6
4825,25,"Matching","Stranger",4,614,0.614,0,4,1,6
4826,25,"Matching","Stranger",4,666,0.666,0,4,1,6
4827,25,"Matching","Stranger",4,663,0.663,0,4,1,6
4828,25,"Matching","Stranger",4,756,0.756,1,4,1,6
4829,25,"Matching","Stranger",4,769,0.769,0,4,1,6
4830,25,"Matching","Stranger",4,807,0.807,0,4,1,6
4831,25,"Matching","Stranger",4,665,0.665,0,4,1,6
4832,25,"Nonmatching","Self",1,494,0.494,1,2,2,2
4833,25,"Nonmatching","Self",1,518,0.518,1,2,2,2
4834,25,"Nonmatching","Self",1,538,0.538,1,2,2,2
4835,25,"Nonmatching","Self",1,568,0.568,1,2,2,2
4836,25,"Nonmatching","Self",1,448,0.448,1,2,2,2
4837,25,"Nonmatching","Self",1,572,0.572,1,2,2,2
4838,25,"Nonmatching","Self",1,518,0.518,1,2,2,2
4839,25,"Nonmatching","Self",1,681,0.681,1,2,2,2
4840,25,"Nonmatching","Self",1,475,0.475,1,2,2,2
4841,25,"Nonmatching","Self",1,798,0.798,1,2,2,2
4842,25,"Nonmatching","Self",1,572,0.572,1,2,2,2
4843,25,"Nonmatching","Self",1,506,0.506,1,2,2,2
4844,25,"Nonmatching","Self",1,728,0.728,1,2,2,2
4845,25,"Nonmatching","Self",1,716,0.716,1,2,2,2
4846,25,"Nonmatching","Self",1,596,0.596,1,2,2,2
4847,25,"Nonmatching","Self",1,550,0.55,1,2,2,2
4848,25,"Nonmatching","Self",1,638,0.638,1,2,2,2
4849,25,"Nonmatching","Self",1,510,0.51,1,2,2,2
4850,25,"Nonmatching","Self",1,661,0.661,1,2,2,2
4851,25,"Nonmatching","Self",1,396,0.396,1,2,2,2
4852,25,"Nonmatching","Self",1,707,0.707,1,2,2,2
4853,25,"Nonmatching","Self",1,543,0.543,1,2,2,2
4854,25,"Nonmatching","Self",1,677,0.677,1,2,2,2
4855,25,"Nonmatching","Self",1,754,0.754,1,2,2,2
4856,25,"Nonmatching","Self",2,637,0.637,1,3,2,4
4857,25,"Nonmatching","Self",2,631,0.631,1,3,2,4
4858,25,"Nonmatching","Self",2,650,0.65,1,3,2,4
4859,25,"Nonmatching","Self",2,554,0.554,1,3,2,4
4860,25,"Nonmatching","Self",2,768,0.768,1,3,2,4
4861,25,"Nonmatching","Self",2,534,0.534,1,3,2,4
4862,25,"Nonmatching","Self",2,573,0.573,1,3,2,4
4863,25,"Nonmatching","Self",2,453,0.453,1,3,2,4
4864,25,"Nonmatching","Self",2,629,0.629,1,3,2,4
4865,25,"Nonmatching","Self",2,461,0.461,1,3,2,4
4866,25,"Nonmatching","Self",2,597,0.597,1,3,2,4
4867,25,"Nonmatching","Self",2,555,0.555,1,3,2,4
4868,25,"Nonmatching","Self",2,524,0.524,1,3,2,4
4869,25,"Nonmatching","Self",2,582,0.582,1,3,2,4
4870,25,"Nonmatching","Self",2,599,0.599,1,3,2,4
4871,25,"Nonmatching","Self",2,628,0.628,1,3,2,4
4872,25,"Nonmatching","Self",2,548,0.548,1,3,2,4
4873,25,"Nonmatching","Self",2,753,0.753,1,3,2,4
4874,25,"Nonmatching","Self",2,634,0.634,1,3,2,4
4875,25,"Nonmatching","Self",2,780,0.78,1,3,2,4
4876,25,"Nonmatching","Self",2,511,0.511,1,3,2,4
4877,25,"Nonmatching","Self",2,553,0.553,1,3,2,4
