"X","Subject","Matching","Identity","Group","RT_ms","RT_sec","ACC"
2205,9,"Matching","Friend",2,418,0.418,0
2206,9,"Matching","Friend",2,424,0.424,0
2207,9,"Matching","Friend",2,822,0.822,1
2208,9,"Matching","Friend",2,616,0.616,1
2209,9,"Matching","Friend",2,927,0.927,1
2210,9,"Matching","Friend",2,463,0.463,1
2211,9,"Matching","Friend",2,503,0.503,0
2212,9,"Matching","Friend",2,748,0.748,1
2213,9,"Matching","Friend",2,456,0.456,1
2214,9,"Matching","Friend",2,632,0.632,0
2215,9,"Matching","Friend",2,541,0.541,1
2216,9,"Matching","Friend",2,698,0.698,1
2217,9,"Matching","Friend",2,739,0.739,1
2218,9,"Matching","Friend",2,533,0.533,1
2219,9,"Matching","Friend",2,439,0.439,1
2220,9,"Matching","Stranger",2,845,0.845,0
2221,9,"Matching","Stranger",2,512,0.512,1
2222,9,"Matching","Stranger",2,895,0.895,0
2223,9,"Matching","Stranger",2,647,0.647,1
2224,9,"Matching","Stranger",2,709,0.709,1
2225,9,"Matching","Stranger",2,631,0.631,1
2226,9,"Matching","Stranger",2,479,0.479,1
2227,9,"Matching","Stranger",2,659,0.659,1
2228,9,"Matching","Stranger",2,608,0.608,0
2229,9,"Matching","Stranger",2,723,0.723,1
2230,9,"Matching","Stranger",2,425,0.425,1
2231,9,"Matching","Stranger",2,647,0.647,1
2232,9,"Matching","Stranger",2,890,0.89,1
2233,9,"Matching","Stranger",2,520,0.52,0
2234,9,"Matching","Stranger",2,546,0.546,1
2235,9,"Matching","Stranger",2,380,0.38,1
2236,9,"Matching","Stranger",2,598,0.598,1
2237,9,"Matching","Stranger",2,555,0.555,1
2238,9,"Matching","Stranger",2,413,0.413,1
2239,9,"Matching","Stranger",2,522,0.522,1
2240,9,"Matching","Stranger",2,541,0.541,0
2241,9,"Matching","Stranger",2,737,0.737,1
2242,9,"Matching","Stranger",2,530,0.53,1
2243,9,"Matching","Stranger",2,728,0.728,1
2244,9,"Matching","Stranger",2,504,0.504,1
2245,9,"Matching","Stranger",2,437,0.437,1
2246,9,"Matching","Stranger",2,619,0.619,1
2247,9,"Matching","Stranger",2,427,0.427,0
2248,9,"Matching","Stranger",2,489,0.489,1
2249,9,"Matching","Stranger",2,309,0.309,0
2250,9,"Matching","Stranger",2,452,0.452,1
2251,9,"Matching","Stranger",2,527,0.527,1
2252,9,"Matching","Stranger",2,620,0.62,1
2253,9,"Matching","Stranger",2,543,0.543,1
2254,9,"Matching","Stranger",2,599,0.599,1
2255,9,"Matching","Stranger",2,891,0.891,1
2256,9,"Matching","Stranger",2,595,0.595,1
2257,9,"Matching","Stranger",2,678,0.678,1
2258,9,"Matching","Stranger",2,413,0.413,1
2259,9,"Matching","Stranger",2,434,0.434,1
2260,9,"Matching","Stranger",2,609,0.609,1
2261,9,"Matching","Stranger",2,754,0.754,0
2262,9,"Matching","Stranger",2,566,0.566,1
2263,9,"Matching","Stranger",2,611,0.611,1
2264,9,"Matching","Stranger",2,537,0.537,0
2265,9,"Matching","Stranger",2,664,0.664,1
2266,9,"Matching","Stranger",2,518,0.518,1
2267,9,"Matching","Stranger",2,716,0.716,1
2268,9,"Matching","Stranger",2,625,0.625,1
2269,9,"Matching","Stranger",2,684,0.684,1
2270,9,"Matching","Stranger",2,652,0.652,1
2271,9,"Matching","Stranger",2,538,0.538,1
2272,9,"Matching","Stranger",2,627,0.627,1
2273,9,"Matching","Stranger",2,693,0.693,1
2274,9,"Matching","Stranger",2,522,0.522,1
2275,9,"Matching","Stranger",2,709,0.709,1
2276,9,"Matching","Stranger",2,533,0.533,1
2277,9,"Nonmatching","Self",2,505,0.505,1
2278,9,"Nonmatching","Self",2,636,0.636,1
2279,9,"Nonmatching","Self",2,496,0.496,1
2280,9,"Nonmatching","Self",2,554,0.554,1
2281,9,"Nonmatching","Self",2,489,0.489,0
2282,9,"Nonmatching","Self",2,468,0.468,1
2283,9,"Nonmatching","Self",2,595,0.595,1
2284,9,"Nonmatching","Self",2,506,0.506,1
2285,9,"Nonmatching","Self",2,434,0.434,1
2286,9,"Nonmatching","Self",2,492,0.492,1
2287,9,"Nonmatching","Self",2,319,0.319,1
2288,9,"Nonmatching","Self",2,466,0.466,1
2289,9,"Nonmatching","Self",2,529,0.529,1
2290,9,"Nonmatching","Self",2,525,0.525,1
2291,9,"Nonmatching","Self",2,364,0.364,1
2292,9,"Nonmatching","Self",2,475,0.475,1
2293,9,"Nonmatching","Self",2,506,0.506,1
2294,9,"Nonmatching","Self",2,373,0.373,1
2295,9,"Nonmatching","Self",2,358,0.358,1
2296,9,"Nonmatching","Self",2,391,0.391,1
2297,9,"Nonmatching","Self",2,339,0.339,1
2298,9,"Nonmatching","Self",2,505,0.505,1
2299,9,"Nonmatching","Self",2,529,0.529,1
2300,9,"Nonmatching","Self",2,438,0.438,1
2301,9,"Nonmatching","Self",2,509,0.509,1
2302,9,"Nonmatching","Self",2,514,0.514,1
2303,9,"Nonmatching","Self",2,545,0.545,1
2304,9,"Nonmatching","Self",2,854,0.854,1
2305,9,"Nonmatching","Self",2,539,0.539,1
2306,9,"Nonmatching","Self",2,479,0.479,1
2307,9,"Nonmatching","Self",2,315,0.315,1
2308,9,"Nonmatching","Self",2,351,0.351,1
2309,9,"Nonmatching","Self",2,389,0.389,1
2310,9,"Nonmatching","Self",2,272,0.272,1
2311,9,"Nonmatching","Self",2,419,0.419,1
2312,9,"Nonmatching","Self",2,432,0.432,1
2313,9,"Nonmatching","Self",2,474,0.474,1
2314,9,"Nonmatching","Self",2,458,0.458,1
2315,9,"Nonmatching","Self",2,414,0.414,1
2316,9,"Nonmatching","Self",2,401,0.401,1
2317,9,"Nonmatching","Self",2,411,0.411,1
2318,9,"Nonmatching","Self",2,459,0.459,1
2319,9,"Nonmatching","Self",2,400,0.4,1
2320,9,"Nonmatching","Self",2,660,0.66,0
2321,9,"Nonmatching","Self",2,361,0.361,1
2322,9,"Nonmatching","Self",2,414,0.414,1
2323,9,"Nonmatching","Self",2,306,0.306,0
2324,9,"Nonmatching","Self",2,416,0.416,1
2325,9,"Nonmatching","Self",2,393,0.393,1
2326,9,"Nonmatching","Self",2,296,0.296,1
2327,9,"Nonmatching","Self",2,322,0.322,1
2328,9,"Nonmatching","Self",2,677,0.677,1
2329,9,"Nonmatching","Self",2,425,0.425,1
2330,9,"Nonmatching","Self",2,894,0.894,1
2331,9,"Nonmatching","Self",2,469,0.469,1
2332,9,"Nonmatching","Self",2,626,0.626,1
2333,9,"Nonmatching","Self",2,439,0.439,1
2334,9,"Nonmatching","Self",2,502,0.502,1
2335,9,"Nonmatching","Self",2,340,0.34,1
2336,9,"Nonmatching","Self",2,618,0.618,1
2337,9,"Nonmatching","Friend",2,661,0.661,0
2338,9,"Nonmatching","Friend",2,733,0.733,1
2339,9,"Nonmatching","Friend",2,551,0.551,1
2340,9,"Nonmatching","Friend",2,579,0.579,1
2341,9,"Nonmatching","Friend",2,598,0.598,1
2342,9,"Nonmatching","Friend",2,650,0.65,0
2343,9,"Nonmatching","Friend",2,726,0.726,1
2344,9,"Nonmatching","Friend",2,640,0.64,1
2345,9,"Nonmatching","Friend",2,678,0.678,1
2346,9,"Nonmatching","Friend",2,640,0.64,1
2347,9,"Nonmatching","Friend",2,492,0.492,0
2348,9,"Nonmatching","Friend",2,760,0.76,1
2349,9,"Nonmatching","Friend",2,543,0.543,0
2350,9,"Nonmatching","Friend",2,605,0.605,1
2351,9,"Nonmatching","Friend",2,541,0.541,1
2352,9,"Nonmatching","Friend",2,527,0.527,0
2353,9,"Nonmatching","Friend",2,513,0.513,1
2354,9,"Nonmatching","Friend",2,263,0.263,1
2355,9,"Nonmatching","Friend",2,259,0.259,1
2356,9,"Nonmatching","Friend",2,524,0.524,1
2357,9,"Nonmatching","Friend",2,670,0.67,1
2358,9,"Nonmatching","Friend",2,758,0.758,1
2359,9,"Nonmatching","Friend",2,592,0.592,1
2360,9,"Nonmatching","Friend",2,456,0.456,0
2361,9,"Nonmatching","Friend",2,676,0.676,1
2362,9,"Nonmatching","Friend",2,767,0.767,1
2363,9,"Nonmatching","Friend",2,716,0.716,1
2364,9,"Nonmatching","Friend",2,594,0.594,1
2365,9,"Nonmatching","Friend",2,468,0.468,1
2366,9,"Nonmatching","Friend",2,630,0.63,0
2367,9,"Nonmatching","Friend",2,679,0.679,1
2368,9,"Nonmatching","Friend",2,527,0.527,0
2369,9,"Nonmatching","Friend",2,740,0.74,1
2370,9,"Nonmatching","Friend",2,423,0.423,0
2371,9,"Nonmatching","Friend",2,637,0.637,1
2372,9,"Nonmatching","Friend",2,697,0.697,1
2373,9,"Nonmatching","Friend",2,389,0.389,1
2374,9,"Nonmatching","Friend",2,674,0.674,1
2375,9,"Nonmatching","Friend",2,627,0.627,1
2376,9,"Nonmatching","Friend",2,571,0.571,1
2377,9,"Nonmatching","Friend",2,764,0.764,1
2378,9,"Nonmatching","Friend",2,592,0.592,0
2379,9,"Nonmatching","Friend",2,535,0.535,1
2380,9,"Nonmatching","Friend",2,541,0.541,1
2381,9,"Nonmatching","Friend",2,543,0.543,1
2382,9,"Nonmatching","Friend",2,605,0.605,1
2383,9,"Nonmatching","Friend",2,415,0.415,1
2384,9,"Nonmatching","Friend",2,674,0.674,1
2385,9,"Nonmatching","Friend",2,558,0.558,1
2386,9,"Nonmatching","Friend",2,431,0.431,1
2387,9,"Nonmatching","Friend",2,546,0.546,1
2388,9,"Nonmatching","Friend",2,469,0.469,1
2389,9,"Nonmatching","Friend",2,765,0.765,1
2390,9,"Nonmatching","Friend",2,682,0.682,0
2391,9,"Nonmatching","Friend",2,499,0.499,1
2392,9,"Nonmatching","Friend",2,441,0.441,1
2393,9,"Nonmatching","Friend",2,690,0.69,1
2394,9,"Nonmatching","Friend",2,736,0.736,1
2395,9,"Nonmatching","Friend",2,532,0.532,1
2396,9,"Nonmatching","Stranger",2,816,0.816,1
2397,9,"Nonmatching","Stranger",2,772,0.772,1
2398,9,"Nonmatching","Stranger",2,646,0.646,1
2399,9,"Nonmatching","Stranger",2,687,0.687,1
2400,9,"Nonmatching","Stranger",2,893,0.893,0
2401,9,"Nonmatching","Stranger",2,478,0.478,1
2402,9,"Nonmatching","Stranger",2,710,0.71,1
2403,9,"Nonmatching","Stranger",2,569,0.569,1
2404,9,"Nonmatching","Stranger",2,534,0.534,1
2405,9,"Nonmatching","Stranger",2,659,0.659,0
2406,9,"Nonmatching","Stranger",2,457,0.457,1
2407,9,"Nonmatching","Stranger",2,353,0.353,1
2408,9,"Nonmatching","Stranger",2,672,0.672,0
2409,9,"Nonmatching","Stranger",2,634,0.634,1
2410,9,"Nonmatching","Stranger",2,760,0.76,1
2411,9,"Nonmatching","Stranger",2,579,0.579,1
2412,9,"Nonmatching","Stranger",2,510,0.51,0
2413,9,"Nonmatching","Stranger",2,644,0.644,1
2414,9,"Nonmatching","Stranger",2,573,0.573,1
2415,9,"Nonmatching","Stranger",2,409,0.409,0
2416,9,"Nonmatching","Stranger",2,502,0.502,1
2417,9,"Nonmatching","Stranger",2,619,0.619,0
2418,9,"Nonmatching","Stranger",2,486,0.486,1
2419,9,"Nonmatching","Stranger",2,460,0.46,1
2420,9,"Nonmatching","Stranger",2,556,0.556,1
2421,9,"Nonmatching","Stranger",2,926,0.926,0
2422,9,"Nonmatching","Stranger",2,473,0.473,0
2423,9,"Nonmatching","Stranger",2,475,0.475,1
2424,9,"Nonmatching","Stranger",2,731,0.731,1
2425,9,"Nonmatching","Stranger",2,678,0.678,1
2426,9,"Nonmatching","Stranger",2,460,0.46,1
2427,9,"Nonmatching","Stranger",2,531,0.531,1
2428,9,"Nonmatching","Stranger",2,457,0.457,1
2429,9,"Nonmatching","Stranger",2,660,0.66,1
2430,9,"Nonmatching","Stranger",2,626,0.626,1
2431,9,"Nonmatching","Stranger",2,570,0.57,1
2432,9,"Nonmatching","Stranger",2,536,0.536,1
2433,9,"Nonmatching","Stranger",2,371,0.371,0
2434,9,"Nonmatching","Stranger",2,477,0.477,1
2435,9,"Nonmatching","Stranger",2,797,0.797,1
2436,9,"Nonmatching","Stranger",2,501,0.501,1
2437,9,"Nonmatching","Stranger",2,404,0.404,1
2438,9,"Nonmatching","Stranger",2,410,0.41,1
2439,9,"Nonmatching","Stranger",2,563,0.563,1
2440,9,"Nonmatching","Stranger",2,439,0.439,1
2441,9,"Nonmatching","Stranger",2,519,0.519,1
2442,9,"Nonmatching","Stranger",2,645,0.645,1
2443,9,"Nonmatching","Stranger",2,447,0.447,1
2444,9,"Nonmatching","Stranger",2,640,0.64,1
2445,9,"Nonmatching","Stranger",2,614,0.614,1
2446,9,"Nonmatching","Stranger",2,638,0.638,1
2447,9,"Nonmatching","Stranger",2,427,0.427,1
2448,9,"Nonmatching","Stranger",2,604,0.604,1
2449,9,"Nonmatching","Stranger",2,605,0.605,1
2450,9,"Nonmatching","Stranger",2,659,0.659,1
2451,9,"Nonmatching","Stranger",2,766,0.766,1
2452,9,"Nonmatching","Stranger",2,497,0.497,1
2453,9,"Nonmatching","Stranger",2,427,0.427,1
2454,10,"Matching","Self",1,201,0.201,1
2455,10,"Matching","Self",1,354,0.354,1
2456,10,"Matching","Self",1,229,0.229,1
2457,10,"Matching","Self",1,206,0.206,1
2458,10,"Matching","Self",1,208,0.208,1
2459,10,"Matching","Self",1,338,0.338,1
2460,10,"Matching","Self",1,409,0.409,1
2461,10,"Matching","Self",1,295,0.295,1
2462,10,"Matching","Self",1,452,0.452,1
2463,10,"Matching","Self",1,481,0.481,1
2464,10,"Matching","Self",1,358,0.358,1
2465,10,"Matching","Self",1,402,0.402,1
2466,10,"Matching","Self",1,277,0.277,1
2467,10,"Matching","Self",1,309,0.309,1
2468,10,"Matching","Self",1,243,0.243,1
2469,10,"Matching","Self",1,454,0.454,1
2470,10,"Matching","Self",1,260,0.26,1
2471,10,"Matching","Self",1,462,0.462,1
2472,10,"Matching","Self",1,413,0.413,1
2473,10,"Matching","Self",1,289,0.289,1
2474,10,"Matching","Self",1,505,0.505,1
2475,10,"Matching","Self",1,343,0.343,1
2476,10,"Matching","Self",1,309,0.309,1
2477,10,"Matching","Self",1,266,0.266,1
2478,10,"Matching","Self",1,287,0.287,1
2479,10,"Matching","Self",1,250,0.25,1
2480,10,"Matching","Self",1,267,0.267,1
2481,10,"Matching","Self",1,416,0.416,1
2482,10,"Matching","Self",1,274,0.274,1
2483,10,"Matching","Self",1,245,0.245,1
2484,10,"Matching","Self",1,258,0.258,1
2485,10,"Matching","Self",1,269,0.269,1
2486,10,"Matching","Self",1,462,0.462,1
2487,10,"Matching","Self",1,417,0.417,1
2488,10,"Matching","Self",1,337,0.337,1
2489,10,"Matching","Self",1,284,0.284,1
2490,10,"Matching","Self",1,291,0.291,1
2491,10,"Matching","Self",1,360,0.36,1
2492,10,"Matching","Self",1,523,0.523,1
2493,10,"Matching","Self",1,245,0.245,1
2494,10,"Matching","Self",1,275,0.275,1
2495,10,"Matching","Self",1,388,0.388,1
2496,10,"Matching","Self",1,345,0.345,1
2497,10,"Matching","Self",1,460,0.46,1
2498,10,"Matching","Self",1,290,0.29,1
2499,10,"Matching","Self",1,348,0.348,1
2500,10,"Matching","Self",1,218,0.218,1
2501,10,"Matching","Self",1,348,0.348,1
2502,10,"Matching","Friend",1,221,0.221,1
2503,10,"Matching","Friend",1,203,0.203,1
2504,10,"Matching","Friend",1,238,0.238,1
2505,10,"Matching","Friend",1,274,0.274,0
2506,10,"Matching","Friend",1,254,0.254,0
2507,10,"Matching","Friend",1,359,0.359,0
2508,10,"Matching","Friend",1,306,0.306,0
2509,10,"Matching","Friend",1,361,0.361,0
2510,10,"Matching","Friend",1,379,0.379,0
2511,10,"Matching","Friend",1,304,0.304,0
2512,10,"Matching","Friend",1,645,0.645,1
2513,10,"Matching","Friend",1,589,0.589,0
2514,10,"Matching","Friend",1,575,0.575,1
2515,10,"Matching","Friend",1,338,0.338,0
2516,10,"Matching","Friend",1,820,0.82,1
2517,10,"Matching","Friend",1,693,0.693,1
2518,10,"Matching","Friend",1,553,0.553,1
2519,10,"Matching","Friend",1,483,0.483,0
2520,10,"Matching","Friend",1,742,0.742,1
2521,10,"Matching","Friend",1,491,0.491,1
2522,10,"Matching","Friend",1,510,0.51,0
2523,10,"Matching","Friend",1,455,0.455,1
2524,10,"Matching","Friend",1,708,0.708,1
2525,10,"Matching","Friend",1,615,0.615,1
2526,10,"Matching","Friend",1,400,0.4,1
2527,10,"Matching","Friend",1,607,0.607,1
2528,10,"Matching","Friend",1,546,0.546,1
2529,10,"Matching","Friend",1,600,0.6,1
2530,10,"Matching","Friend",1,635,0.635,0
2531,10,"Matching","Friend",1,607,0.607,0
2532,10,"Matching","Friend",1,500,0.5,1
2533,10,"Matching","Friend",1,643,0.643,1
2534,10,"Matching","Friend",1,569,0.569,1
2535,10,"Matching","Friend",1,586,0.586,1
2536,10,"Matching","Friend",1,712,0.712,1
2537,10,"Matching","Friend",1,602,0.602,1
2538,10,"Matching","Friend",1,354,0.354,0
2539,10,"Matching","Friend",1,745,0.745,1
2540,10,"Matching","Friend",1,613,0.613,1
2541,10,"Matching","Friend",1,527,0.527,1
2542,10,"Matching","Friend",1,585,0.585,1
2543,10,"Matching","Friend",1,471,0.471,1
2544,10,"Matching","Friend",1,539,0.539,1
2545,10,"Matching","Friend",1,502,0.502,1
2546,10,"Matching","Friend",1,498,0.498,1
2547,10,"Matching","Friend",1,565,0.565,1
2548,10,"Matching","Friend",1,467,0.467,1
2549,10,"Matching","Friend",1,540,0.54,1
2550,10,"Matching","Friend",1,373,0.373,0
2551,10,"Matching","Stranger",1,251,0.251,1
2552,10,"Matching","Stranger",1,248,0.248,1
2553,10,"Matching","Stranger",1,366,0.366,1
2554,10,"Matching","Stranger",1,218,0.218,0
2555,10,"Matching","Stranger",1,252,0.252,1
2556,10,"Matching","Stranger",1,369,0.369,0
2557,10,"Matching","Stranger",1,250,0.25,0
2558,10,"Matching","Stranger",1,657,0.657,1
2559,10,"Matching","Stranger",1,669,0.669,0
2560,10,"Matching","Stranger",1,689,0.689,1
2561,10,"Matching","Stranger",1,674,0.674,1
2562,10,"Matching","Stranger",1,590,0.59,1
2563,10,"Matching","Stranger",1,628,0.628,1
2564,10,"Matching","Stranger",1,862,0.862,1
2565,10,"Matching","Stranger",1,640,0.64,1
2566,10,"Matching","Stranger",1,652,0.652,1
2567,10,"Matching","Stranger",1,847,0.847,1
2568,10,"Matching","Stranger",1,650,0.65,1
2569,10,"Matching","Stranger",1,594,0.594,0
2570,10,"Matching","Stranger",1,745,0.745,1
2571,10,"Matching","Stranger",1,519,0.519,1
2572,10,"Matching","Stranger",1,459,0.459,1
2573,10,"Matching","Stranger",1,517,0.517,1
2574,10,"Matching","Stranger",1,536,0.536,1
2575,10,"Matching","Stranger",1,498,0.498,1
2576,10,"Matching","Stranger",1,514,0.514,0
2577,10,"Matching","Stranger",1,638,0.638,1
2578,10,"Matching","Stranger",1,508,0.508,1
2579,10,"Matching","Stranger",1,550,0.55,1
2580,10,"Matching","Stranger",1,627,0.627,1
2581,10,"Matching","Stranger",1,740,0.74,1
2582,10,"Matching","Stranger",1,606,0.606,1
2583,10,"Matching","Stranger",1,846,0.846,1
2584,10,"Matching","Stranger",1,339,0.339,0
2585,10,"Matching","Stranger",1,954,0.954,1
2586,10,"Matching","Stranger",1,676,0.676,1
2587,10,"Matching","Stranger",1,555,0.555,0
2588,10,"Matching","Stranger",1,713,0.713,1
2589,10,"Matching","Stranger",1,616,0.616,1
2590,10,"Matching","Stranger",1,555,0.555,0
2591,10,"Matching","Stranger",1,664,0.664,1
2592,10,"Matching","Stranger",1,621,0.621,1
2593,10,"Matching","Stranger",1,839,0.839,1
2594,10,"Matching","Stranger",1,812,0.812,0
2595,10,"Matching","Stranger",1,656,0.656,1
2596,10,"Matching","Stranger",1,535,0.535,1
2597,10,"Matching","Stranger",1,622,0.622,1
2598,10,"Nonmatching","Self",1,239,0.239,0
2599,10,"Nonmatching","Self",1,472,0.472,1
2600,10,"Nonmatching","Self",1,280,0.28,1
2601,10,"Nonmatching","Self",1,294,0.294,0
2602,10,"Nonmatching","Self",1,214,0.214,0
2603,10,"Nonmatching","Self",1,359,0.359,0
2604,10,"Nonmatching","Self",1,556,0.556,1
2605,10,"Nonmatching","Self",1,360,0.36,1
2606,10,"Nonmatching","Self",1,564,0.564,1
2607,10,"Nonmatching","Self",1,264,0.264,0
2608,10,"Nonmatching","Self",1,430,0.43,1
2609,10,"Nonmatching","Self",1,385,0.385,1
2610,10,"Nonmatching","Self",1,817,0.817,1
2611,10,"Nonmatching","Self",1,526,0.526,0
2612,10,"Nonmatching","Self",1,287,0.287,0
2613,10,"Nonmatching","Self",1,614,0.614,1
2614,10,"Nonmatching","Self",1,527,0.527,0
2615,10,"Nonmatching","Self",1,538,0.538,1
2616,10,"Nonmatching","Self",1,434,0.434,1
2617,10,"Nonmatching","Self",1,551,0.551,1
2618,10,"Nonmatching","Self",1,669,0.669,1
2619,10,"Nonmatching","Self",1,536,0.536,1
2620,10,"Nonmatching","Self",1,443,0.443,1
2621,10,"Nonmatching","Self",1,618,0.618,1
2622,10,"Nonmatching","Self",1,566,0.566,1
2623,10,"Nonmatching","Self",1,263,0.263,0
2624,10,"Nonmatching","Self",1,486,0.486,1
2625,10,"Nonmatching","Self",1,694,0.694,1
2626,10,"Nonmatching","Self",1,761,0.761,1
2627,10,"Nonmatching","Self",1,487,0.487,1
2628,10,"Nonmatching","Self",1,516,0.516,1
2629,10,"Nonmatching","Self",1,454,0.454,1
2630,10,"Nonmatching","Self",1,419,0.419,1
2631,10,"Nonmatching","Self",1,676,0.676,1
2632,10,"Nonmatching","Self",1,534,0.534,1
2633,10,"Nonmatching","Self",1,577,0.577,1
2634,10,"Nonmatching","Self",1,845,0.845,1
2635,10,"Nonmatching","Self",1,562,0.562,1
2636,10,"Nonmatching","Self",1,274,0.274,0
2637,10,"Nonmatching","Self",1,806,0.806,1
2638,10,"Nonmatching","Self",1,397,0.397,1
2639,10,"Nonmatching","Self",1,532,0.532,1
2640,10,"Nonmatching","Self",1,660,0.66,0
2641,10,"Nonmatching","Self",1,660,0.66,1
2642,10,"Nonmatching","Self",1,538,0.538,1
2643,10,"Nonmatching","Self",1,560,0.56,1
2644,10,"Nonmatching","Self",1,450,0.45,1
2645,10,"Nonmatching","Friend",1,264,0.264,0
2646,10,"Nonmatching","Friend",1,263,0.263,1
2647,10,"Nonmatching","Friend",1,205,0.205,0
2648,10,"Nonmatching","Friend",1,388,0.388,1
2649,10,"Nonmatching","Friend",1,310,0.31,1
2650,10,"Nonmatching","Friend",1,487,0.487,1
2651,10,"Nonmatching","Friend",1,748,0.748,0
2652,10,"Nonmatching","Friend",1,585,0.585,0
2653,10,"Nonmatching","Friend",1,389,0.389,1
2654,10,"Nonmatching","Friend",1,496,0.496,1
2655,10,"Nonmatching","Friend",1,884,0.884,0
2656,10,"Nonmatching","Friend",1,499,0.499,1
2657,10,"Nonmatching","Friend",1,528,0.528,1
2658,10,"Nonmatching","Friend",1,603,0.603,0
2659,10,"Nonmatching","Friend",1,616,0.616,0
2660,10,"Nonmatching","Friend",1,688,0.688,1
2661,10,"Nonmatching","Friend",1,352,0.352,0
2662,10,"Nonmatching","Friend",1,642,0.642,1
2663,10,"Nonmatching","Friend",1,556,0.556,1
2664,10,"Nonmatching","Friend",1,732,0.732,0
2665,10,"Nonmatching","Friend",1,575,0.575,1
2666,10,"Nonmatching","Friend",1,533,0.533,0
2667,10,"Nonmatching","Friend",1,678,0.678,0
2668,10,"Nonmatching","Friend",1,600,0.6,1
2669,10,"Nonmatching","Friend",1,699,0.699,1
2670,10,"Nonmatching","Friend",1,543,0.543,1
2671,10,"Nonmatching","Friend",1,399,0.399,1
2672,10,"Nonmatching","Friend",1,497,0.497,1
2673,10,"Nonmatching","Friend",1,836,0.836,1
2674,10,"Nonmatching","Friend",1,571,0.571,1
2675,10,"Nonmatching","Friend",1,597,0.597,0
2676,10,"Nonmatching","Friend",1,473,0.473,1
2677,10,"Nonmatching","Friend",1,620,0.62,0
2678,10,"Nonmatching","Friend",1,640,0.64,0
2679,10,"Nonmatching","Friend",1,456,0.456,1
2680,10,"Nonmatching","Friend",1,542,0.542,1
2681,10,"Nonmatching","Friend",1,575,0.575,0
2682,10,"Nonmatching","Friend",1,587,0.587,1
2683,10,"Nonmatching","Friend",1,361,0.361,0
2684,10,"Nonmatching","Friend",1,474,0.474,1
2685,10,"Nonmatching","Friend",1,712,0.712,1
2686,10,"Nonmatching","Friend",1,718,0.718,0
2687,10,"Nonmatching","Friend",1,414,0.414,1
2688,10,"Nonmatching","Friend",1,569,0.569,1
2689,10,"Nonmatching","Friend",1,546,0.546,1
2690,10,"Nonmatching","Stranger",1,373,0.373,0
2691,10,"Nonmatching","Stranger",1,239,0.239,0
2692,10,"Nonmatching","Stranger",1,369,0.369,0
2693,10,"Nonmatching","Stranger",1,479,0.479,1
2694,10,"Nonmatching","Stranger",1,464,0.464,1
2695,10,"Nonmatching","Stranger",1,635,0.635,1
2696,10,"Nonmatching","Stranger",1,277,0.277,0
2697,10,"Nonmatching","Stranger",1,705,0.705,1
2698,10,"Nonmatching","Stranger",1,561,0.561,1
2699,10,"Nonmatching","Stranger",1,540,0.54,1
2700,10,"Nonmatching","Stranger",1,948,0.948,1
2701,10,"Nonmatching","Stranger",1,463,0.463,1
2702,10,"Nonmatching","Stranger",1,486,0.486,1
2703,10,"Nonmatching","Stranger",1,520,0.52,1
2704,10,"Nonmatching","Stranger",1,530,0.53,1
2705,10,"Nonmatching","Stranger",1,461,0.461,1
2706,10,"Nonmatching","Stranger",1,575,0.575,1
2707,10,"Nonmatching","Stranger",1,659,0.659,1
2708,10,"Nonmatching","Stranger",1,411,0.411,1
2709,10,"Nonmatching","Stranger",1,296,0.296,0
2710,10,"Nonmatching","Stranger",1,656,0.656,1
