"Subject","Shape","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Group","RT_ms","RT_sec","ACC"
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",895,0.895,1
76,"Self","Matching","Self","Self","Self","Self","1",738,0.738,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",825,0.825,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",778,0.778,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",769,0.769,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",552,0.552,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",621,0.621,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",311,0.311,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",755,0.755,1
76,"Self","Matching","Self","Self","Self","Self","1",570,0.57,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",682,0.682,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",230,0.23,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",542,0.542,0
76,"Self","Matching","Self","Self","Self","Self","1",361,0.361,1
76,"Self","Nonmatching","Friend","Self","Self","Self","1",860,0.86,1
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",632,0.632,0
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",823,0.823,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",502,0.502,0
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",0,0,0
76,"Self","Matching","Self","Self","Self","Self","1",383,0.383,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",432,0.432,1
76,"Self","Nonmatching","Friend","Self","Self","Self","1",527,0.527,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",435,0.435,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",270,0.27,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",92,0.092,0
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",116,0.116,0
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",203,0.203,0
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",344,0.344,0
76,"Self","Matching","Self","Self","Self","Self","1",234,0.234,0
76,"Self","Nonmatching","Friend","Self","Self","Self","1",625,0.625,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",504,0.504,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",943,0.943,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",711,0.711,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",612,0.612,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",586,0.586,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",817,0.817,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",773,0.773,0
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",823,0.823,1
76,"Self","Matching","Self","Self","Self","Self","1",491,0.491,1
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",514,0.514,1
76,"Self","Matching","Self","Self","Self","Self","1",523,0.523,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",786,0.786,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",775,0.775,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",535,0.535,1
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",574,0.574,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",302,0.302,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",265,0.265,0
76,"Self","Nonmatching","Friend","Self","Self","Self","1",222,0.222,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",159,0.159,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",149,0.149,1
76,"Self","Matching","Self","Self","Self","Self","1",450,0.45,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",486,0.486,1
76,"Self","Matching","Self","Self","Self","Self","1",511,0.511,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",779,0.779,0
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",311,0.311,0
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",97,0.097,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",166,0.166,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",426,0.426,0
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",217,0.217,0
76,"Self","Matching","Self","Self","Self","Self","1",149,0.149,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",105,0.105,0
76,"Self","Nonmatching","Friend","Self","Self","Self","1",147,0.147,0
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",342,0.342,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",114,0.114,1
76,"Self","Matching","Self","Self","Self","Self","1",249,0.249,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",256,0.256,0
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",0,0,0
76,"Self","Nonmatching","Friend","Self","Self","Self","1",214,0.214,0
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",89,0.089,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",115,0.115,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",92,0.092,0
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",0,0,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",187,0.187,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",166,0.166,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",184,0.184,1
76,"Self","Matching","Self","Self","Self","Self","1",0,0,0
76,"Self","Matching","Self","Self","Self","Self","1",0,0,0
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",135,0.135,0
76,"Self","Matching","Self","Self","Self","Self","1",123,0.123,1
76,"Self","Nonmatching","Friend","Self","Self","Self","1",111,0.111,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",233,0.233,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",43,0.043,1
76,"Self","Matching","Self","Self","Self","Self","1",368,0.368,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",366,0.366,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",668,0.668,0
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",201,0.201,0
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",615,0.615,0
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",647,0.647,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",0,0,0
76,"Self","Nonmatching","Friend","Self","Self","Self","1",0,0,0
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",0,0,0
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",484,0.484,0
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",0,0,0
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",95,0.095,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",61,0.061,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",89,0.089,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",152,0.152,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",91,0.091,1
76,"Self","Matching","Self","Self","Self","Self","1",85,0.085,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",0,0,0
76,"Self","Matching","Self","Self","Self","Self","1",80,0.08,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",0,0,0
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",71,0.071,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",104,0.104,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",102,0.102,1
76,"Self","Nonmatching","Friend","Self","Self","Self","1",125,0.125,0
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",92,0.092,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",140,0.14,0
76,"Self","Matching","Self","Self","Self","Self","1",124,0.124,1
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",201,0.201,0
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",254,0.254,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",602,0.602,0
76,"Self","Matching","Self","Self","Self","Self","1",917,0.917,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",58,0.058,1
76,"Self","Matching","Self","Self","Self","Self","1",67,0.067,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",605,0.605,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",333,0.333,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",553,0.553,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",786,0.786,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",529,0.529,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",662,0.662,1
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",798,0.798,1
76,"Self","Nonmatching","Friend","Self","Self","Self","1",1091,1.091,1
76,"Self","Matching","Self","Self","Self","Self","1",378,0.378,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",589,0.589,1
76,"Self","Matching","Self","Self","Self","Self","1",637,0.637,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",582,0.582,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",659,0.659,1
76,"Self","Nonmatching","Friend","Self","Self","Self","1",543,0.543,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",471,0.471,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",574,0.574,1
76,"Self","Matching","Self","Self","Self","Self","1",359,0.359,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",116,0.116,1
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",292,0.292,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",810,0.81,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",704,0.704,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",439,0.439,1
76,"Self","Matching","Self","Self","Self","Self","1",588,0.588,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",928,0.928,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",776,0.776,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",611,0.611,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",807,0.807,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",1082,1.082,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",737,0.737,1
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",795,0.795,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",1001,1.001,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",723,0.723,1
76,"Self","Matching","Self","Self","Self","Self","1",0,0,0
76,"Self","Nonmatching","Friend","Self","Self","Self","1",348,0.348,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",696,0.696,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",579,0.579,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",588,0.588,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",962,0.962,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",495,0.495,1
76,"Self","Matching","Self","Self","Self","Self","1",548,0.548,1
76,"Self","Nonmatching","Friend","Self","Self","Self","1",581,0.581,0
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",605,0.605,0
76,"Self","Matching","Self","Self","Self","Self","1",433,0.433,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",501,0.501,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",583,0.583,1
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",569,0.569,0
76,"Self","Matching","Self","Self","Self","Self","1",114,0.114,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",301,0.301,0
76,"Self","Matching","Self","Self","Self","Self","1",318,0.318,1
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",140,0.14,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",242,0.242,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",592,0.592,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",305,0.305,0
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",109,0.109,0
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",64,0.064,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",108,0.108,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",114,0.114,1
76,"Self","Nonmatching","Friend","Self","Self","Self","1",196,0.196,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",31,0.031,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",58,0.058,0
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",142,0.142,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",0,0,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",296,0.296,1
76,"Self","Matching","Self","Self","Self","Self","1",346,0.346,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",50,0.05,0
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",49,0.049,0
76,"Self","Nonmatching","Friend","Self","Self","Self","1",0,0,0
76,"Self","Matching","Self","Self","Self","Self","1",18,0.018,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",0,0,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",252,0.252,1
76,"Self","Matching","Self","Self","Self","Self","1",260,0.26,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",157,0.157,0
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",383,0.383,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",0,0,0
76,"Self","Matching","Self","Self","Self","Self","1",53,0.053,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",384,0.384,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",461,0.461,0
76,"Self","Nonmatching","Friend","Self","Self","Self","1",347,0.347,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",466,0.466,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",630,0.63,0
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",395,0.395,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",429,0.429,1
76,"Self","Matching","Self","Self","Self","Self","1",635,0.635,1
76,"Self","Matching","Self","Self","Self","Self","1",607,0.607,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",633,0.633,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",618,0.618,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",51,0.051,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",631,0.631,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",560,0.56,1
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",408,0.408,0
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",0,0,0
76,"Friend","Matching","Friend","Friend","Friend","Close","1",468,0.468,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",687,0.687,1
76,"Self","Nonmatching","Friend","Self","Self","Self","1",672,0.672,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",0,0,0
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",598,0.598,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",378,0.378,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",600,0.6,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",586,0.586,1
76,"Self","Matching","Self","Self","Self","Self","1",189,0.189,1
76,"Self","Matching","Self","Self","Self","Self","1",433,0.433,1
76,"Self","Nonmatching","Stranger","Self","Self","Self","1",557,0.557,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",358,0.358,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",489,0.489,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",722,0.722,1
76,"Self","Nonmatching","Friend","Self","Self","Self","1",546,0.546,1
76,"Self","Matching","Self","Self","Self","Self","1",378,0.378,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",375,0.375,1
76,"Friend","Nonmatching","Self","Friend","Friend","Close","1",632,0.632,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",415,0.415,1
76,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",532,0.532,1
76,"Self","Nonmatching","Friend","Self","Self","Self","1",652,0.652,1
76,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",756,0.756,1
76,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",517,0.517,1
76,"Self","Matching","Self","Self","Self","Self","1",375,0.375,1
76,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",539,0.539,1
76,"Friend","Matching","Friend","Friend","Friend","Close","1",357,0.357,0
