Shape,Label,ShapeLoc,Condition,FaceIdentity,Stimulus,Strength,textColour,resp,rt,Exclude,corr,nCorr,trialinBlock,BlankFrames,Block,6. Stimuli Type (Self = Negative/Self = Positive),4. Handedness,3. Age,5. First Language,2. Gender,Subject
Self,Self,Top,Match,1,SelfStrong,Strong,white,k,1.066899307,0,1,20,27,51,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,k,1.000332418,0,1,21,28,49,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,l,0.98357808,0,1,22,29,77,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,0.850205057,0,0,22,30,56,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,k,1.015001445,0,1,23,31,50,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,l,0.650233166,0,1,24,32,60,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,l,1.033567105,0,1,25,33,72,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.200256538,0,0,25,34,56,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,l,0.800272488,0,1,26,35,68,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,l,0.933517598,0,1,27,36,74,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,l,0.666951578,0,1,28,37,70,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,k,0.885238828,0,1,29,38,72,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,l,0.983545707,0,1,30,39,67,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,0.766860932,0,0,30,40,73,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,k,1.050236167,0,1,31,41,73,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,l,0.75026096,0,1,32,42,60,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,l,0.833533232,0,1,33,43,77,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,l,0.76694305,0,1,34,44,56,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,0.700298387,0,0,34,45,72,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,l,0.700219033,0,1,35,46,56,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Top,Match,2,SelfWeak,Weak,white,k,1.016849089,0,1,36,47,57,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,0.783535127,0,0,36,48,75,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,l,0.950207189,0,1,37,49,70,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,k,0.816868118,0,1,38,50,52,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,l,0.833533626,0,1,39,51,60,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,0.866919125,0,0,39,52,57,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Top,Match,1,SelfStrong,Strong,white,k,0.4335326,0,1,40,53,74,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,l,0.750238457,0,1,41,54,53,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,l,0.983555182,0,1,42,55,63,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,l,0.766930022,0,1,43,56,60,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,k,0.816880356,0,1,44,57,69,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,0.615037134,0,0,44,58,68,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,k,0.566938391,0,1,45,59,67,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,l,0.75022306,0,1,46,60,68,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,k,0.716972186,0,1,47,61,59,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,0.683623403,0,0,47,62,55,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,l,0.650269882,0,1,48,63,64,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,l,0.850213742,0,1,49,64,60,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,l,0.966849799,0,1,50,65,74,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,0.616940444,0,0,50,66,49,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,l,0.73356979,0,1,51,67,64,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Top,Match,2,SelfWeak,Weak,white,k,0.750031189,0,1,52,68,69,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Top,Match,2,SelfWeak,Weak,white,k,0.633585818,0,1,53,69,49,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,0.633556603,0,0,53,70,73,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,k,0.933517992,0,1,54,71,71,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,l,0.683557472,0,1,55,72,65,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,0.733573738,0,0,55,73,51,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Top,Match,1,SelfStrong,Strong,white,k,1.01694305,0,1,56,74,68,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,k,1.216868355,0,1,57,75,73,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,l,1.016885015,0,1,58,76,74,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,k,0.66690736,0,1,59,77,57,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,k,1.133596873,0,1,60,78,66,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,l,1.166931443,0,1,61,79,77,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,l,0.783530389,0,1,62,80,65,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,k,0.683562999,0,1,63,81,61,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,l,0.983523599,0,1,64,82,68,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,k,0.836930448,0,1,65,83,55,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.000204504,0,0,65,84,59,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,l,1.064982969,0,1,66,85,67,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,k,0.983512149,0,1,67,86,77,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,l,0.916890384,0,1,68,87,74,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,0.833591661,0,0,68,88,64,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,l,0.800270119,0,1,69,89,65,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,0.833595609,0,0,69,90,68,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,k,0.550473834,0,1,70,91,53,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,l,0.766907124,0,1,71,92,65,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Self,Top,Match,2,SelfWeak,Weak,white,k,0.816939971,0,1,72,93,52,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,k,0.800264197,0,1,73,94,50,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,k,0.633587003,0,1,74,95,59,4,Self = Negative,Right,23,Hungarian,Male,44
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,k,0.850234667,0,1,75,96,51,4,Self = Negative,Right,23,Hungarian,Male,44
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,0.966767838,0,1,1,1,55,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,k,1.250118634,0,0,1,2,55,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,0.567131912,0,1,2,3,55,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,1.050129136,0,1,3,4,59,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,0.966786393,0,1,4,5,59,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,0.867107672,0,1,5,6,69,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.466817976,0,1,6,7,48,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.117132742,0,1,7,8,70,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.150195144,0,1,8,9,57,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,1.183886051,0,1,9,10,52,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,1.066841742,0,1,10,11,63,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,1.166996184,0,1,11,12,61,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,1.06723969,0,1,12,13,77,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,1.016778537,0,1,13,14,63,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,0.916833333,0,1,14,15,62,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.200138729,0,1,15,16,70,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.283713213,0,1,16,17,66,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.500141335,0,1,17,18,73,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,1.483421227,0,1,18,19,68,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,1.050125188,0,1,19,20,65,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.350193328,0,1,20,21,64,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,0.716905817,0,1,21,22,58,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,0.567153626,0,1,22,23,59,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.150080655,0,1,23,24,76,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,0.600188788,0,1,24,25,76,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,0.950145638,0,1,25,26,55,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,l,0.766849007,0,0,25,27,66,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,l,1.083536979,0,0,25,28,73,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,l,0.850434544,0,0,25,29,54,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,0.86686843,0,1,26,30,71,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,0.91684044,0,1,27,31,69,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,0.566820029,0,1,28,32,62,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,0.500193052,0,1,29,33,55,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,k,0.950446072,0,0,29,34,52,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,0.950188275,0,1,30,35,62,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,1.016863811,0,1,31,36,48,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,0.916856626,0,1,32,37,64,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.116789275,0,1,33,38,77,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,0.866878695,0,1,34,39,66,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,None,None,1,3,34,40,57,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,0.883538795,0,1,35,41,67,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,0.966840479,0,1,36,42,59,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,0.867068588,0,1,37,43,65,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,0.833489801,0,1,38,44,65,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,0.86677605,0,1,39,45,48,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,0.683513765,0,1,40,46,63,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,0.550155192,0,1,41,47,67,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,0.933596868,0,1,42,48,63,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,0.550441019,0,1,43,49,52,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.250156534,0,1,44,50,66,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,0.950419621,0,1,45,51,58,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,0.833471246,0,1,46,52,71,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,0.483512423,0,1,47,53,74,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,0.850448757,0,1,48,54,48,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.383471286,0,1,49,55,63,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,0.966795473,0,1,50,56,70,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,0.916775694,0,1,51,57,65,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,1.216994644,0,1,52,58,65,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,0.633773892,0,1,53,59,50,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,1.316812725,0,1,54,60,59,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,0.783438439,0,1,55,61,62,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,1.133491617,0,1,56,62,49,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,0.600178129,0,1,57,63,50,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,0.800404501,0,1,58,64,59,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,0.616850073,0,1,59,65,77,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,k,0.583491183,0,0,59,66,69,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,0.783761772,0,1,60,67,77,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,0.53378763,0,1,61,68,49,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,0.483523477,0,1,62,69,61,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,l,0.450179195,0,0,62,70,48,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,k,0.650539006,0,0,62,71,65,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,l,0.533776576,0,0,62,72,56,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,0.867080432,0,1,63,73,67,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,0.700175049,0,1,64,74,48,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,0.950155902,0,1,65,75,66,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,0.43350054,0,1,66,76,66,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,0.550629728,0,1,67,77,58,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.266778339,0,1,68,78,54,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.066795947,0,1,69,79,64,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,1.21681462,0,1,70,80,50,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.00045006,0,1,71,81,69,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,0.650173826,0,1,72,82,54,1,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,1.050182037,0,1,73,83,70,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,0.683807883,0,1,74,84,69,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.117100764,0,1,75,85,64,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.250140742,0,1,76,86,57,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,0.566842532,0,1,77,87,61,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,k,0.833546651,0,0,77,88,73,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,None,None,1,3,77,89,60,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,None,None,1,3,77,90,61,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,0.817068154,0,1,78,91,52,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,None,None,1,3,78,92,57,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,0.717214542,0,1,79,93,69,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,0.767081143,0,1,80,94,61,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,0.867115173,0,1,81,95,64,1,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,l,0.533500619,0,0,81,96,68,1,Self = Positive,Right,30,Turkish,Female,45
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,0.667114621,0,1,1,1,54,2,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,0.950033123,0,1,2,2,67,2,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,0.683468759,0,1,3,3,68,2,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,0.617165904,0,1,4,4,58,2,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,0.83377326,0,1,5,5,61,2,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,0.900399842,0,1,6,6,49,2,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,0.78350279,0,1,7,7,69,2,Self = Positive,Right,30,Turkish,Female,45
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,0.817138032,0,1,8,8,62,2,Self = Positive,Right,30,Turkish,Female,45
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,0.833765759,0,1,9,9,72,2,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,1.400551836,0,1,10,10,61,2,Self = Positive,Right,30,Turkish,Female,45
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,0.883449967,0,1,11,11,57,2,Self = Positive,Right,30,Turkish,Female,45
